T98G_KO1	T98G_KO2	T98G_KO3	T98G_WT1	T98G_WT2	T98G_WT3
ENSG00000113119	8.59885827762287	7.61632927846163	7.76858046211291	7.52075602634894	7.2215453528248	1.00000844833534
ENSG00000113140	612.72680774834	630.174093506112	649.993917714089	638.30251666818	609.874370894815	1.00076894228537
ENSG00000113141	92.5453005099449	83.6039967390966	86.5538133295529	95.1958293438793	89.9106390632154	1.00010583204754
ENSG00000113161	21.4464643589283	23.9490879856018	23.6440674139474	22.2773852546307	22.4618850814487	1.00002648292316
ENSG00000113163	21.6323770336587	21.8789713485725	21.1682919663981	24.1890065898148	21.6989357431309	1.00002907651245
ENSG00000113194	66.2959641385302	68.7465320275672	65.7870864667024	72.7029184176343	70.5852450718867	1.00008983233898
ENSG00000113231	1.6940528715626	1.60188143266006	1.46909723033522	1.66712255371568	1.59544581504406	1.00000078406336
ENSG00000113240	14.8260376648761	16.0568163068967	13.645642376438	16.3562632559411	16.140015080213	1.00001948570636
ENSG00000113269	34.8556275047662	38.1361367174758	33.9817213142689	36.6112605200134	31.5088335870245	1.00004710815559
ENSG00000113272	9.59711383645097	10.6834532208292	10.9149586091187	11.3960571543999	11.8939717387369	1.00001149818396
ENSG00000113273	8.3216534311391	8.36282855228445	6.73091222775289	6.62674754058991	7.14989884693257	1.00000806479497
ENSG00000113282	63.6375655000797	58.8182894245552	58.7043620014369	63.931752434853	62.9282270249499	1.00007803420441
ENSG00000113296	1.92214574380836	1.72894657896726	1.94973088866957	1.83539597253301	2.21457232368926	1.00000139939509
ENSG00000113300	22.621542948819	20.6008975141533	19.3755593399373	21.5053581915764	22.084207475577	1.00002758566882
ENSG00000113312	76.0341113340013	60.3621676169073	66.8299934920847	69.4897156107214	77.0401504191189	1.00009185772524
ENSG00000113318	10.7110774927623	11.8784765873712	10.1930648841956	10.3180455182678	10.9364174102561	1.0000106556235
ENSG00000113319	1.274139428549	1.36434211727505	1.34508229351391	1.37778121505223	1.24510354448301	1.00000036071415
ENSG00000113328	98.7311424879377	94.3680164040924	88.3175266662375	89.3160230452863	82.2112615039662	1.00010937416138
ENSG00000113356	21.5666511252192	21.3577383592245	19.6708381660808	16.9192794953765	13.880705872495	1.00001735304679
ENSG00000113360	23.548770406473	23.1130405048213	23.0947342984178	22.0924716477418	22.231133463711	1.00002759220097
ENSG00000113361	30.7690166904158	28.762487075777	27.4687706785226	20.211032976925	21.7209469517091	1.00002764292206
ENSG00000113368	90.4430318442551	92.4486914214302	84.3257046962686	85.798596383829	88.0433079518644	1.00010804080614
ENSG00000113369	26.1717782341072	26.428497847322	23.5350896840378	19.8677360323621	21.4253157810227	1.00002419824477
ENSG00000113384	36.6476686115669	36.3578487896174	34.1867063798416	38.8585982145447	35.6144608431025	1.00004642100914
ENSG00000113387	51.4137648908572	51.0692226697782	54.1176690833506	55.0343374528291	53.689557770488	1.00006069571162
ENSG00000113389	3.21073458162445	3.11547051139327	2.74559778853015	2.97415144743804	2.18594881021384	1.00000156161817
ENSG00000113391	5.74360836972017	5.82949633208404	5.31742661735223	5.43298994964843	5.56898887644234	1.00000639446048
ENSG00000113407	65.889740400869	66.8472316123751	64.870191934657	58.7583447125265	61.1256059422211	1.00007204187673
ENSG00000113441	6.96185353576477	7.43844106832196	7.22791401964522	8.16183517520197	8.52862299147622	1.00001060353412
ENSG00000113448	1.96403425910141	2.10699098700669	1.9928724605105	2.18608415818823	2.31418538217691	1.00000192275095
ENSG00000113456	27.4259054153769	29.4651904471397	29.69075734625	26.2256574137664	28.8084772525134	1.00003329817278
ENSG00000113460	120.321012923234	111.841831183417	105.377392819004	98.1617193866382	98.0845542765296	1.00011629972743
ENSG00000113504	1.56059501633029	1.44314450517595	1.30123375783035	1.4111229020622	1.4845542014473	1.00000063804495
ENSG00000113522	2.061929420809	2.18054950318875	1.91677464378375	2.14662079153484	2.27141363302294	1.00000153788696
ENSG00000113552	19.3800572030556	18.8783997381388	19.3048365706197	20.0539964814813	20.9853443489236	1.00002415455877
ENSG00000113555	1.37403706547885	1.35791921326311	1.20275054816886	1.27345787092364	1.4659107392619	1.00000041717718
ENSG00000113558	50.4551406523062	52.2122571965526	49.2242157418903	53.8171602227111	50.6707389949279	1.00005639633102
ENSG00000113569	19.7494387373127	17.5472376094455	18.0181391694442	16.7119113690939	17.7795639168938	1.00002183530598
ENSG00000113575	79.1793492067699	77.6180143342182	75.6236180599313	81.2273931304886	79.7613339662059	1.00009963360122
ENSG00000113580	40.7860617039195	40.6155194807991	39.2554331374022	43.4137490063249	42.9110280470947	1.0000541924953
ENSG00000113583	100.955548486409	106.083193784867	113.978721315457	113.825582311822	104.456561383705	1.00013799450853
ENSG00000113593	17.4768036527119	19.3457467903566	19.6098854262589	16.8621680312008	17.1780644783158	1.00002084461686
ENSG00000113594	13.3815671747292	13.362624590249	12.7892902447533	10.0835693933679	10.6849547450023	1.00001321569674
ENSG00000113595	5.24694150178301	5.76792260906367	5.8561564247697	6.54102846941959	5.5269976366371	1.00000654459527
ENSG00000113597	20.237749766174	18.2044528252025	17.202407236584	18.6606645144735	19.467236209184	1.00002454116619
ENSG00000113615	23.3422370864213	23.3081757023148	21.8865306679499	23.7498629627599	23.0696455188928	1.0000304216126
ENSG00000113621	18.8770208690299	18.9776833910162	19.2618013043952	19.6408069593426	21.2326807339173	1.00002573400005
ENSG00000113638	3.13851805630027	2.79900299871319	2.62161341649322	3.19179905410853	2.8020142474365	1.00000219706738
ENSG00000113643	109.604228955583	109.7593430519	103.511040232444	105.677128767287	110.901659922087	1.00013257308884
ENSG00000113645	4.71416845687457	5.05689684298524	4.84393427769029	4.84700598563607	4.85915237578247	1.00000508160423
ENSG00000113648	126.660431201952	127.096024254978	125.601399841649	130.782099840663	133.377305589952	1.00018406772647
ENSG00000113649	52.6555821506564	50.7483906139723	49.1694612932242	44.9546804009675	48.06175789795	1.00005525688348
ENSG00000113657	121.810252952111	133.531710544616	126.827555405144	122.413653780985	117.602632088808	1.00015017168391
ENSG00000113658	23.2883950906463	23.226899453214	24.0120455548692	23.1877603479975	23.1984935578471	1.00002962059111
ENSG00000113712	33.1940090931298	29.7081122318533	29.7273498793494	33.1543160373375	35.3474526840039	1.00003954759911
ENSG00000113716	22.5219089901787	23.2871939681491	23.4946604661038	25.0112222296078	26.212019762675	1.00002961513672
ENSG00000113719	131.159568671994	136.196152090365	131.845062768688	133.986191958829	138.457669478364	1.00017179163743
ENSG00000113721	31.9806785111716	36.3709514874649	36.5253250133676	36.0116336440401	34.4050937824837	1.00004285668498
ENSG00000113732	180.614732550915	175.923818919347	169.767327325675	183.279313796628	181.034187461462	1.0002040399186
ENSG00000113734	16.1656267821139	15.1989046644214	16.7316616209265	20.4858529693631	17.8358419655054	1.00002094483137
ENSG00000113739	65.1438464660316	66.2362286150105	70.343414550057	76.5680768146946	80.4339914395227	1.00009882025726
ENSG00000113742	4.51138577449721	4.21569637072888	4.1078658033393	5.53194015120969	5.06428907553384	1.00000584756785
ENSG00000113758	76.0066935764157	79.1719211292013	83.8920873174915	85.1794631501257	79.47936765185	1.00010871567688
ENSG00000113761	9.32457214187429	9.25239456238643	8.46334449453742	9.11112556919739	8.39876621919835	1.00001022770685
ENSG00000113763	2.0381510103369	2.49012314752441	2.35432803882118	2.99144640163125	3.03110622881614	1.00000250194555
ENSG00000113790	1.95160656147027	2.10572896097572	2.01507560682552	2.2139568490253	2.47999040744732	1.00000211826351
ENSG00000113810	113.010379286962	110.648221799399	97.3769420209843	111.235317988439	108.686980070522	1.00013764384352
ENSG00000113812	10.5649221963373	10.6362962280507	9.43844495775589	10.4903623415407	8.75645178569767	1.00001151823982
ENSG00000113838	7.92793226880725	6.45712528748392	6.82996007224543	8.54455523732042	8.1183847775606	1.00000858337275
ENSG00000113845	19.5083302492978	21.2925227505382	19.5618211539715	20.3277666842501	20.4114683875337	1.00002535858718
ENSG00000113851	18.8604171212487	15.6252277045829	16.8013446707174	16.164692827653	15.0807940678746	1.00001810314468
ENSG00000113916	9.90900625652337	8.77728695045634	9.57185897395361	8.79276943110321	8.95306531485615	1.00000998524813
ENSG00000113966	3.29985505042397	3.57270849161827	3.23520786119941	3.53904594804182	2.99322876246115	1.00000246310278
ENSG00000113971	8.26847313511753	10.6425237934704	9.50670778186744	11.9816264873091	10.8521890064094	1.00001091382451
ENSG00000114019	25.1781854288	27.0283475721659	26.1682549782614	28.5881702052277	29.5566575048691	1.00003875062905
ENSG00000114021	7.92963766061115	7.20377155513841	8.26569049285506	8.15915093318682	7.72920169153906	1.00000763630919
ENSG00000114023	7.51828668768568	8.65499501336047	6.8414213305788	6.37556427335974	6.6097362771313	1.0000067535682
ENSG00000114026	16.1292583725645	15.1432226853452	15.0236526449402	16.0690596296408	17.3056334455283	1.00001943970496
ENSG00000114030	21.6111308363572	21.2972454564474	19.2531126124339	21.5807220341276	22.3407789650752	1.00002786704806
ENSG00000114054	23.6909764688105	23.9500132548042	25.0353505587728	23.9415801150754	22.4130400306063	1.00002873304935
ENSG00000114062	24.5099834692836	21.2895081370657	20.1060001858843	21.4759809987729	20.7325712702916	1.00002761898508
ENSG00000114098	5.55772856609823	5.69681562128029	5.8607221709752	5.97709636316981	6.25933270842197	1.00000658913503
ENSG00000114107	13.1535608871237	13.5677353077213	12.9619285284114	13.2533193786101	13.8508928236286	1.00001728816422
ENSG00000114120	71.1329727106349	72.6950501610663	75.5831749120004	57.5699398417551	54.314991634635	1.00007478643035
ENSG00000114125	19.2469399405339	18.043817769225	18.2474854848665	21.3617875281374	18.6405082704994	1.00002057375931
ENSG00000114126	20.6507763001408	20.4849176272279	19.7728622597032	22.3984756751318	20.5356688844201	1.00002620155528
ENSG00000114127	6.96041767295352	6.89856776868331	7.12560118641684	7.82379471035961	7.95678090658817	1.0000094938553
ENSG00000114166	7.1514567009328	6.74622872507062	6.06837751270121	8.2370133900425	7.40578456788613	1.00000817932149
ENSG00000114209	32.9771926394481	34.149181579969	34.4951319800349	31.1054753549478	30.8707279364285	1.00003759640653
ENSG00000114251	89.3933251912213	87.7659750704764	82.2573509423754	68.3866116835437	71.0764695155336	1.00009503817652
ENSG00000114268	7.23935976896557	8.48961607099314	7.57809927966687	7.08082862724349	5.82318680083504	1.00000630499105
ENSG00000114270	17.6001794025172	18.0309059676288	20.3629396406155	21.4226602555237	18.31023343627	1.00002163042995
ENSG00000114279	1.54916536277131	2.01057875694147	1.52208597661899	2.08976908983517	1.95978221719918	1.00000078988093
ENSG00000114302	16.3814843848186	16.7278432950616	17.7638225726243	16.9920863556325	18.933182809777	1.00002267125356
ENSG00000114315	7.23347612361191	8.14214184950241	7.16652597378647	8.40558639270213	8.91987910211376	1.00000961070275
ENSG00000114316	9.88478151142406	12.5863404062318	11.6401879165393	14.0797766459027	13.6752045018022	1.00001462976049
ENSG00000114331	15.3878001788348	15.2906350923792	15.2929960803336	17.3898864871182	15.3792100947102	1.0000204778533
ENSG00000114346	48.086706467467	49.9293701201988	44.9356204325311	49.0869220137878	47.4910395277915	1.00006553052486
ENSG00000114353	143.861275180654	143.721519365815	143.338267529409	161.693548809647	162.972476441216	1.00019833080705
ENSG00000114354	108.09728050743	99.2689114947066	97.1383773351781	93.8872207176284	100.59091009795	1.0001275914641
ENSG00000114374	2.0812245536514	1.89914523008	2.02077102905015	2.48148055346541	2.40131614654924	1.00000184520676
ENSG00000114383	15.3189989713145	13.9613234697957	14.0733164722461	15.5913637041073	14.0425528159259	1.00001582323802
ENSG00000114388	9.35874410538516	9.43483720687841	8.82617115931805	11.2538888514337	10.0640138858966	1.00001212464127
ENSG00000114391	759.243931598729	738.48991508478	737.736187510303	762.717457535076	766.636841875299	1.00083505760329
ENSG00000114395	14.4826448239623	15.5143632347257	14.8859657882225	17.2202742757513	18.1512289177524	1.00001775220888
ENSG00000114416	28.3287477669992	28.958720583377	27.0731664117518	30.2050861599177	30.5360044882592	1.00003518619253
ENSG00000114423	6.60163623474323	6.37848497005585	6.04314775738356	6.17987748025966	6.06845464401931	1.00000688773062
ENSG00000114439	15.6684343773419	15.2301439382368	14.3193896169446	13.7455953248504	13.8728685096276	1.00001691450252
ENSG00000114446	16.5506893636927	17.0532402482777	17.5816521422646	15.4231998891609	14.9213946002057	1.00001648757365
ENSG00000114450	23.9518009164495	22.4342554134985	22.0048733142172	21.7432193312851	21.3142630455573	1.00002746314046
ENSG00000114473	7.54005678822291	7.42438317728194	6.72236170788846	7.31679980767086	5.93113914683316	1.00000707033082
ENSG00000114480	38.2036587349513	40.8876844196114	36.1046752579815	33.4683236752725	31.8537402667001	1.00003799901119
ENSG00000114491	9.13690130960729	8.87918419495039	9.08029818433499	8.55322540168749	8.66624603140256	1.00000963471076
ENSG00000114503	42.3181137380122	47.8921241592655	44.0607037609313	49.8658077701	45.7027361476645	1.00005641045615
ENSG00000114520	16.1190659520538	15.8120270932616	14.3468619611937	15.8481372201792	15.410233379408	1.00001942364997
ENSG00000114529	2.30485445171302	2.73721905734324	2.46074780092673	2.01323012365946	2.61122860133679	1.00000190945129
ENSG00000114541	3.28219728949138	3.38059736104388	3.24459023222841	2.36680437897115	2.05105547436558	1.00000148651325
ENSG00000114544	8.83566187447701	10.355316150626	8.40372341170878	10.3437634914984	11.9566234755011	1.00001182860975
ENSG00000114554	8.16720021309874	8.63554339151609	9.83444028727784	9.62407925128856	8.9450844634482	1.00001078154068
ENSG00000114573	23.3630661967026	23.5882619906079	23.5085814457501	22.7965178317361	22.625012225299	1.00002692639339
ENSG00000114626	3.17276222922856	3.20514259644129	2.83089325286798	4.00508975003791	3.92952894472412	1.00000344713377
ENSG00000114646	2.01953112452786	2.09037413065577	1.8647301466656	1.83306896425297	2.36258775310822	1.00000156993418
ENSG00000114648	8.71394267386554	8.19432372667732	8.54170626213816	8.48742424785564	8.43490317750994	1.00001055651422
ENSG00000114650	14.6347167919829	15.5291482779831	14.0417788783276	14.9502542848314	15.8337568016442	1.00001714780618
ENSG00000114656	3.87569189292843	3.58990470988906	3.38098703537524	3.57354259693339	3.40207389256474	1.00000379556576
ENSG00000114670	1.83883500467265	1.84493502084129	1.90939787907318	1.9199062964803	1.79410552494456	1.00000093558327
ENSG00000114686	88.8851559813596	96.8949305928168	95.0194414625568	83.6224504202907	90.3563987413027	1.0001094591832
ENSG00000114698	12.0280986819074	12.2793467667735	12.6460592166654	12.0214239897099	9.8135151395177	1.00001220304547
ENSG00000114735	1.94629476324125	2.18803885033106	2.13053867251049	2.29195153718838	2.3043360087404	1.00000153820639
ENSG00000114737	1.75876998954237	2.02860396002661	1.58610092382558	2.75666230934988	2.3169013795948	1.00000157641108
ENSG00000114738	7.09587124881594	8.36388582722097	7.94611978397305	9.49343203055503	9.59483690652848	1.00001050901151
ENSG00000114739	1.36181968203585	1.33573652975476	1.51944201719459	1.51130196063634	1.5812566667053	1.00000062870464
ENSG00000114742	11.0672894154736	11.9117018265266	9.22093389118781	10.4392671646237	10.2220385880447	1.00001112795141
ENSG00000114744	13.2396336631987	12.4445007563036	15.1544801070395	13.8034819510661	13.1166658927924	1.00001482142209
ENSG00000114745	13.9805322216889	12.6240993396502	15.1552348856876	15.8766791503874	14.9311967643149	1.00001765190754
ENSG00000114767	22.9489719640287	20.9610145225168	25.7625739859356	20.2011050963131	20.0338133605389	1.0000225567864
ENSG00000114770	9.76821626127779	11.0129469731466	10.2143365791142	9.54490737619476	10.2933662124773	1.00001073535945
ENSG00000114779	30.4677514822408	31.0617688592121	31.4139628224471	30.0510226457205	28.6585100395331	1.00003493169005
ENSG00000114784	28.354350010531	22.165921894422	27.4202657576978	24.1154029325633	24.1698590753328	1.000024962158
ENSG00000114796	1.92771968944962	1.82074331760229	1.75716615281207	2.51098971896127	1.84510905053043	1.00000154920838
ENSG00000114841	1.41404035487048	1.40563199958871	1.38581399335466	1.44015662995509	1.41062721589014	1.00000063900949
ENSG00000114850	108.314446596171	107.249487458494	106.798629760049	96.1989142557758	99.103659784284	1.00012753295025
ENSG00000114853	1.32918242993707	1.44999633618158	1.41167882508972	1.60657333030869	1.6009994125809	1.00000096723752
ENSG00000114857	14.4959488446205	13.8633419302277	13.7276272880031	16.9489255362974	17.5300743738907	1.00002194357714
ENSG00000114859	4.74321070519154	4.77243691780485	5.63442502991676	6.01789412812917	6.05152947372255	1.00000600637405
ENSG00000114861	5.07908469694944	4.97203070221082	4.99400996456191	5.31805692959809	5.02473940950332	1.00000606952444
ENSG00000114867	201.937177007627	201.861534477956	203.075825514328	184.941679087992	188.140842884841	1.00023950205484
ENSG00000114902	36.383061958852	35.870508481357	35.754732092344	37.766122862708	32.2352368102732	1.00004261818611
ENSG00000114904	7.03966746632143	7.28995704825982	6.60489872387968	6.75966001897813	6.69740867954608	1.0000069966947
ENSG00000114923	4.95228499672074	6.5985138008256	6.12820658957964	8.53417513776748	8.71875926775792	1.00000795259704
ENSG00000114933	1.86864072185454	1.95370365917679	1.96996218148116	1.97073728332337	2.13393862260982	1.00000153872472
ENSG00000114942	225.147510134732	245.168234782589	229.547443905035	239.1046900681	245.887205274117	1.00027721939978
ENSG00000114956	41.8571170648002	48.490771475135	39.2426763719979	47.7386561600234	39.1096781691999	1.0000494325854
ENSG00000114978	63.453116469213	58.8935635637338	54.9407977473831	58.4634549348882	58.8989864073754	1.00007946270969
ENSG00000114982	15.3561827933135	15.9362913074238	15.0373217380476	16.6363850066714	16.3221090076774	1.00001914500198
ENSG00000114988	18.5689914787593	23.1236559167941	20.3156564783169	26.8272231708515	23.4993252486796	1.00003110432683
ENSG00000114993	7.63966755021318	8.70835560680205	9.69870346921934	9.42865013298123	8.71836957313841	1.00001058930014
ENSG00000114999	5.44576084974544	5.06357068581472	5.14978515597119	5.22244319073197	5.13155287766068	1.0000057788996
ENSG00000115020	5.94140531719057	6.26494804982961	6.58605999583137	7.75278812632267	7.20841765979568	1.00000801251344
ENSG00000115041	2.69798078427685	3.13791064595434	3.39305960042793	3.70445875102671	3.58036226265279	1.00000245082575
ENSG00000115042	4.65222612505644	5.01260083771883	4.90079316422554	5.05323878682327	4.68797573218232	1.00000462013899
ENSG00000115053	330.107636448453	338.040294847505	322.152238725288	303.076847916854	307.914904762161	1.00037639417782
ENSG00000115073	7.73835448693352	8.66043027343832	8.47376666217533	8.02869108741834	7.86973856710846	1.00000947659907
ENSG00000115084	6.57352752280561	6.40526576407166	6.70155614612331	6.96503132718657	6.76246208153488	1.0000076658835
ENSG00000115091	70.9744223918702	71.7495988681472	67.4036293915284	73.1191200104559	73.9967141819387	1.00009199682105
ENSG00000115107	24.8563389758015	26.1964155433374	26.6914308402441	24.9977666925316	24.5213447978598	1.00003064307584
ENSG00000115109	3.79799327061953	3.35688669823597	3.57728851936664	3.93258718676605	3.57418099696794	1.00000316853578
ENSG00000115128	84.1438825061563	89.6754761711527	83.7698747033867	83.1019902274934	89.1030194234192	1.00010562208496
ENSG00000115129	5.06375723981768	4.51473544876392	4.70239918123818	5.49731967168145	5.95679419623592	1.00000487085275
ENSG00000115137	1.93159079845857	1.96573432460219	2.01276173255598	2.00135633314782	2.15138938091922	1.00000151611146
ENSG00000115145	7.46847256161684	7.03160385190139	6.17883146343031	7.16039100860532	6.47543886260203	1.0000097701188
ENSG00000115159	24.8217477340874	24.6751184466621	21.0415275342907	22.8325848951442	22.3773575382527	1.00002892202866
ENSG00000115163	18.8564963413687	23.0707490282015	17.9538869822808	20.1937444303295	18.8728055585435	1.00002098380196
ENSG00000115170	11.5989982539866	11.9536522015923	12.7893421796094	12.0211637638482	12.9201832950162	1.0000159074985
ENSG00000115183	26.763786657313	26.6423642130874	25.8317389137141	23.8460361857867	24.085698865686	1.00003108545625
ENSG00000115194	1.80023374782046	2.31271497574244	1.7064331488942	2.41784967525356	2.29867876999783	1.00000171005726
ENSG00000115204	46.6386518111122	48.1262929498489	45.3483032361356	43.0849480055101	49.3310691948295	1.00005833735752
ENSG00000115207	23.7489867925528	24.0382793588466	23.2963538564439	21.2920145106028	21.8926139964623	1.00002613920188
ENSG00000115211	19.8148070188687	17.9003506805383	19.4124651828599	21.8854320913689	20.2446510810783	1.00002417253091
ENSG00000115216	39.9286851146665	41.4624952905718	37.867311315111	41.0015321057403	42.3006389229047	1.00005220798294
ENSG00000115232	8.20104162984878	7.47145962393798	7.61202397459565	6.80287545603552	6.53660536916811	1.00000790784847
ENSG00000115233	69.7534222464181	74.9948474467372	78.6024553117319	75.0249633898174	71.5502200131985	1.00009330925065
ENSG00000115234	29.8833989432428	37.5020532499617	35.658283649114	38.6853254881394	37.2674091379645	1.00004270004026
ENSG00000115241	61.9077717329464	65.2121559250425	68.9070851362366	66.5367330436657	67.9010548720941	1.00008240967111
ENSG00000115255	4.41948622493029	6.18088061198351	5.4022212771164	6.84320872048612	6.30532558797521	1.00000556502089
ENSG00000115257	2.40783056402408	2.57943471652338	2.2999502639679	2.63769363467092	2.2408458371738	1.00000217853969
ENSG00000115266	2.27451680960473	2.34685802854609	2.41537137987667	2.46251631910677	2.44786638779357	1.00000167164357
ENSG00000115267	4.77300751754015	4.88550243979028	4.84886525999285	4.13749033006317	4.09557575148069	1.00000380739452
ENSG00000115268	322.178409867527	319.003057914496	318.481676696335	296.553266894266	289.226050022427	1.00041046962621
ENSG00000115274	3.84394187867003	3.93072973698073	4.49228806177867	4.47295134680227	4.00294265402406	1.00000422687735
ENSG00000115275	14.0296139862245	14.4075281431472	15.0168212300739	17.5142510431122	16.038356234736	1.00001924577394
ENSG00000115282	10.3074214431505	8.73931090046415	12.2716308597681	11.2538888514337	11.4214265934464	1.00001140215197
ENSG00000115286	34.573319751661	47.3144777941145	44.0026423199996	49.361019319097	44.7218997071719	1.00005565958134
ENSG00000115289	11.8243934891827	15.4466188712266	13.4683763232796	15.272915848881	14.8876536236721	1.00001455842572
ENSG00000115295	10.9462143587308	11.2939775972484	11.0890068771669	10.8388675301614	12.2079894932627	1.00001326000435
ENSG00000115306	21.823744229208	21.7859393716355	20.6746463284394	24.8120986572933	26.1626695737844	1.00003363802035
ENSG00000115307	105.815252963836	107.742124745056	122.273446503754	115.635382906975	114.904579315985	1.00014103965045
ENSG00000115310	295.352344734391	291.410758097946	300.450844783045	308.550738267927	304.031076774322	1.00040509531487
ENSG00000115317	20.2953287403943	21.4980166518095	21.2093533734289	20.4153275193286	22.414043923716	1.000025615383
ENSG00000115318	4.50177800812114	5.79175957644848	4.8950529272182	7.21932130796501	7.19914635601883	1.00000672233135
ENSG00000115325	5.85375213662643	6.9025077154551	6.36345428570094	8.47470371264004	7.74880914624117	1.00000831937836
ENSG00000115350	10.7299483394562	12.0935635236354	11.1276173255598	11.5784310065873	10.407096218574	1.00001380629161
ENSG00000115355	21.6577065889352	19.9518515730985	19.587055640261	19.844784903269	20.4679075470892	1.00002628220541
ENSG00000115363	18.3664265209805	19.3207516609931	24.3103478166795	34.1909625356325	31.7246646742187	1.00003389179596
ENSG00000115364	9.7826292987631	11.1418765314389	10.4534146706548	9.99262776267909	10.3457847927405	1.00001210043072
ENSG00000115365	36.7198788812584	36.1114417987138	35.7013182192812	38.6129629224051	38.2427352489373	1.00004890527691
ENSG00000115368	27.9878604714517	27.8990027518965	27.2873017670936	27.1964198556179	26.8721800042384	1.00003327677534
ENSG00000115380	6.3825246133162	7.13164650541072	7.37946822345205	9.60424701075167	11.2719020217366	1.00001112941531
ENSG00000115392	31.3954331104915	35.0801503308219	33.4904681462598	34.2809672317033	32.46318753081	1.00004229080997
ENSG00000115414	63.9175798507039	63.494989242044	66.7215257067084	76.9811533331902	75.2032262602331	1.00010394544715
ENSG00000115415	35.6180005292634	36.3633536069642	33.3197263259169	36.626910800515	35.0488865451868	1.00004539487844
ENSG00000115419	46.0555390883796	44.3441702659683	45.366651727338	49.3633979753183	45.6768959424954	1.00006532490657
ENSG00000115421	3.61947577806461	3.27107908670738	2.99169026509591	3.98280993738971	3.76272640714246	1.00000361595191
ENSG00000115425	5.42825806430299	5.76711705170529	4.99063467791686	6.14891312170279	6.10915670360689	1.00000664131771
ENSG00000115446	21.1173623342842	21.5482578952977	22.9995519990279	27.464542529947	23.5753848884939	1.00002986740426
ENSG00000115457	11.6889173367694	10.6163644203669	12.5732135036309	13.5091642635949	12.5892232056266	1.00001457700859
ENSG00000115459	6.69321636166675	5.58008166425999	6.39651739846892	8.34848703764019	7.77281576423076	1.00000891821983
ENSG00000115461	439.414782480618	415.827084939428	388.832629085878	302.584966218639	252.425340846841	1.00041373892946
ENSG00000115464	14.0579658489115	12.9945954821772	13.2536739944522	14.4640413398789	15.7090970017996	1.00002183559068
ENSG00000115484	155.407776786041	156.297883309766	157.842925965171	164.076104786848	153.968253156913	1.00019152857209
ENSG00000115486	20.301864335947	19.1592817415933	19.2065162306105	18.8113143429152	18.7385265910856	1.00002403947617
ENSG00000115504	19.3829107800383	21.2712589614852	18.1554520553338	17.0310072556297	18.6394437322148	1.00002163699747
ENSG00000115507	2.62548104365788	2.33940363510013	2.11607054631309	3.01601275041295	2.15410373041576	1.00000185739354
ENSG00000115514	39.8912388505924	39.7728242365483	38.0549483272751	43.6678730389566	43.7374112688665	1.00005275133525
ENSG00000115520	7.40421865559373	7.23866961636715	7.23926552897843	9.64413363424794	8.97439420404355	1.00001028465656
ENSG00000115524	49.6159256523614	51.4608763124041	48.1752867093554	51.9866217022715	50.5465386492226	1.0000597880232
ENSG00000115525	2.37235731480395	2.31322025479392	2.78212581133663	3.48650884388115	3.03349701168252	1.00000275202055
ENSG00000115526	7.87997539922127	8.31981951989998	8.08578355840148	8.99400935334268	8.24155234485184	1.00000897120964
ENSG00000115539	21.5344869640965	20.1732687489421	19.4570973005882	26.0667080544442	22.5601945125122	1.00002575245187
ENSG00000115540	9.81402751178431	9.82957096779144	10.042231336792	11.1801002056478	9.99591184228242	1.00001266097164
ENSG00000115541	209.034093133701	200.735357619699	217.406980602902	196.366957694507	181.913491370494	1.00025180874556
ENSG00000115548	19.2708749455263	20.2645184751813	20.7353549100741	16.7355995208944	16.4354261411099	1.00002120712749
ENSG00000115556	3.46495952537378	3.71854837041962	3.28052400211693	4.02609106627855	4.40140154345594	1.00000432261401
ENSG00000115561	24.5472587290009	25.1082740764936	25.6332353539147	25.5073825321073	24.2659253512916	1.00002889104863
ENSG00000115568	8.5860353645658	8.8849290518988	8.74561151694235	8.54853022517374	9.19271407088434	1.00001073354789
ENSG00000115594	5.46137868778823	5.62687917200879	5.72318413782498	6.41578636519386	6.59198600220463	1.00000832647984
ENSG00000115641	64.9044521236192	68.9452306828173	67.2316008979389	82.8197564503846	86.2455664828682	1.00010963343353
ENSG00000115648	11.1784920572326	11.8294310587869	12.6556437992408	13.2216824250863	12.0076091168731	1.0000147525172
ENSG00000115649	15.083363966535	15.78836005797	16.2748135603477	19.0543629077342	19.3467872704751	1.00001910925055
ENSG00000115652	42.9362765957556	42.9440630639619	41.4416011566065	43.6548394309233	46.0200401412018	1.00005420218191
ENSG00000115657	6.80879166322983	6.14366953023018	7.56295359971	8.26890610693078	7.23772554627593	1.00000772729733
ENSG00000115661	12.6658901660996	11.6459750371767	11.1592870384034	12.9771714268839	13.2803933899376	1.00001555279586
ENSG00000115677	130.342776018672	130.957649526881	124.022694287811	132.91502488956	136.400475468694	1.00016737355383
ENSG00000115685	25.4917348711019	27.429576158098	27.4581840017749	27.0837589922483	25.256834917034	1.000028290244
ENSG00000115687	4.94703949790731	5.37726606051984	5.28048171664036	4.76065834545196	4.9097886752228	1.0000057999615
ENSG00000115694	21.6574499445278	23.8884382296857	26.2240183190246	27.0889364741627	26.4064521127999	1.00003031579912
ENSG00000115738	11.6964820341061	13.2947774083602	12.4727604648112	16.4486566477994	14.6612607505406	1.0000179097986
ENSG00000115750	8.17986520982276	8.85196959464823	7.5730171536575	9.76352432715166	10.008736608083	1.00000994453236
