Control_1	Control_2	BMI1_Knockdown_1	BMI1_Knockdown_2
ENSG00000127585	3.8555729123687	3.4811165284603	3.04898537595671	2.74113725522308
ENSG00000127586	16.1951174412206	14.8286609733272	13.8559924811304	16.4849661809544
ENSG00000127589	5.18904041759095	4.59682192322412	4.86853457088757	4.91427092304533
ENSG00000127603	12.4840547220801	11.9132764855729	8.78194220770203	8.63109077214669
ENSG00000127616	32.5232678857558	30.5788843733479	23.0094229888146	23.1776440983206
ENSG00000127663	15.8220256011891	16.0998240311071	14.108778394733	13.7706300493762
ENSG00000127666	6.49289447695433	6.43042396765615	5.67156673229032	4.63508987168888
ENSG00000127720	9.23516107692896	9.31545038649539	9.32518275710679	9.44656113797595
ENSG00000127774	47.0154357763605	54.7587513806627	56.3614204224229	57.2853464670738
ENSG00000127804	11.9136592632414	11.772641797308	12.5583372611138	12.5216672926167
ENSG00000127824	91.3369043936325	88.8784463208099	109.197052450009	114.414444572698
ENSG00000127837	63.1514999814581	59.8821674893643	74.4086167861664	76.0886784146535
ENSG00000127838	20.0576372592157	19.939542616669	20.2643369149252	20.3282045876905
ENSG00000127863	426.600391477364	432.970722483224	405.415133647356	406.114925778127
ENSG00000127870	65.5206507239476	67.4784304679123	56.0674647418932	58.423261491378
ENSG00000127884	243.224047226735	244.04687055681	255.488728519562	259.696964259904
ENSG00000127914	18.2812007555477	18.9294826732233	16.7720740372745	15.9164185391163
ENSG00000127922	58.2745862831724	54.9762733757169	68.5941903554635	67.1460034957
ENSG00000127946	18.8792415245864	19.0472872015955	15.1882518033331	14.4154906450889
ENSG00000127947	9.27666931555213	10.6311849065915	6.85258079382439	6.31979683142642
ENSG00000127948	44.1583982757026	43.2963823522822	40.6233597488683	44.7975619944051
ENSG00000127952	34.9214624787823	40.1352506556056	45.438253038056	41.8009520165593
ENSG00000127954	1.19265426960785	1.21554479504958	1.11250455670948	1.04426903418939
ENSG00000127955	1.50625620557201	1.78566249751396	2.20162978718301	1.73336154303074
ENSG00000127957	5.08952864116558	5.73597402551674	5.3364088566323	5.79041033783778
ENSG00000127980	7.34950667883324	7.6659260198698	7.76214874049566	7.26017382658351
ENSG00000127989	12.1880110880828	13.6371156215867	16.6850337549064	16.3722962410069
ENSG00000127993	4.51605164730409	4.76723838421565	5.00287934302281	4.41069811129419
ENSG00000127995	7.63546632383242	10.0364317765865	8.08681876840603	7.86128362312395
ENSG00000128000	5.74394043901515	6.44528023242774	5.22555390110125	5.07191539987209
ENSG00000128011	4.57287596482432	4.78514198932286	3.64499954243232	3.16717189183669
ENSG00000128016	7.34467057214683	6.96008043278015	4.90608975713252	4.78427652717536
ENSG00000128039	9.97647976814033	10.2036607232552	11.4916986404929	11.0324560522366
ENSG00000128045	2.05923954026767	1.82045023359575	2.16575796299754	2.02708272586205
ENSG00000128050	50.1450933366582	49.6811726394842	54.887095753509	50.9183602325743
ENSG00000128059	19.3637517255614	23.5433915835436	24.6010645373994	24.5712975062653
ENSG00000128159	11.3800048321485	11.1936966562063	10.185059208244	11.2464454728433
ENSG00000128165	7.21259958610759	6.14663886269312	3.9454522610641	3.59989322374434
ENSG00000128185	74.4138717763439	68.7303549666016	79.5889011967962	86.8263790470787
ENSG00000128191	13.0282221030661	12.3604661037733	13.0532511688172	12.7331550943435
ENSG00000128228	75.3128881830007	70.369978861891	65.300354321484	71.9751512033432
ENSG00000128245	47.9793652867194	47.3796211497115	48.6228276130268	48.7980603219209
ENSG00000128253	1.93266970737448	1.67081265463915	1.48629670077477	1.47236417845006
ENSG00000128266	11.184327289566	10.4701755108967	10.2311999902593	9.62798089853102
ENSG00000128271	3.55735613797751	3.4828703523604	2.70324217645502	2.52356696167318
ENSG00000128272	171.809771214135	168.320374797536	162.866325669715	165.68729734506
ENSG00000128283	7.12146684036081	7.59823291524922	6.29674909832152	6.23439227188632
ENSG00000128284	3.01987177330937	3.40110770090268	1.70772823959331	2.01446857807158
ENSG00000128294	3.22199740815175	3.10517238230484	3.20312965315024	3.32415394113343
ENSG00000128309	37.5769568280418	36.8640665437959	36.1818656415153	37.0903570214478
ENSG00000128311	40.5304333270973	36.3086310385443	41.593526440861	43.9891561960773
ENSG00000128335	14.0790364686733	13.6062441520036	13.0669971227605	14.0330486230338
ENSG00000128342	2.69838682163459	2.52941588365459	2.99571341974895	2.66439936433289
ENSG00000128394	2.7713918290433	2.67593748784327	2.08303986220238	2.27848498115813
ENSG00000128463	77.4782622337081	76.6471039499319	97.0765176831153	101.110327811024
ENSG00000128487	25.6540046187902	25.7053146778256	24.5170571715375	24.3431085024095
ENSG00000128512	4.71703652268729	4.46197721009296	3.90731133356446	3.98909939110776
ENSG00000128513	13.9268254598211	15.3255870439597	16.9767699957816	15.6645897911595
ENSG00000128524	214.882263276775	219.479093735256	286.136355135114	283.661346462131
ENSG00000128534	5.38949623440081	5.73719908777699	6.64085952479715	6.81466165295446
ENSG00000128536	1.65487247011395	1.59356531925978	1.66077525091566	1.54858450804418
ENSG00000128563	8.3709199029059	8.2703531681433	8.97179518039288	8.90030236086918
ENSG00000128564	3.1371961559084	3.43801545088358	2.54172257681301	2.31233874752934
ENSG00000128567	9.97395774894842	9.63158601919909	7.29646179622938	7.27857077282107
ENSG00000128578	5.01194859492973	4.997690270343	4.46853498179741	5.18552271503809
ENSG00000128581	40.8279835633715	38.5745231857969	42.3513319096407	40.4645175877913
ENSG00000128585	12.9035672473935	13.9312596842977	12.2426731628494	11.8565853757137
ENSG00000128590	23.8314369648958	29.1010921943791	21.6212975417109	22.8680365679494
ENSG00000128595	54.6741607984698	57.7809589018451	58.2677142317097	57.2324866803528
ENSG00000128596	6.99213561878729	6.42243447419641	5.45490841395206	5.1802944246314
ENSG00000128602	7.19583731087575	5.81180434823622	6.01523644590232	6.33659478179867
ENSG00000128604	9.34570090040261	8.40545173755241	8.68019934753122	9.29813534688757
ENSG00000128607	16.1212958440404	16.3289774462792	15.5847996525064	14.1010839010573
ENSG00000128609	14.5183207703179	18.3224737658941	18.9240611211158	18.1820512231752
ENSG00000128626	69.7851189982646	71.7326734720949	88.7311455389021	95.4377310297548
ENSG00000128641	6.49376531730614	6.29709330361512	5.63680498480938	5.56078222064091
ENSG00000128654	30.1368950944643	32.2609961571303	34.4483066397242	38.8239872299286
ENSG00000128683	1.83134909937821	1.89365159800419	1.9852469039924	2.15582045087861
ENSG00000128692	7.19247731233406	7.38127959463358	8.56553127006568	7.16249635517227
ENSG00000128694	7.54842957669143	7.35588811561829	9.26102503672804	9.56538596800712
ENSG00000128699	14.6804013135313	16.8612251202126	16.4097669638289	16.2047922700796
ENSG00000128708	60.9277660096677	61.972853154893	75.0992603810521	70.6213117139345
ENSG00000128714	1.55309247517797	1.7425708515988	1.7751762640827	1.99349848110083
ENSG00000128731	10.8116797110491	10.2640657923287	8.39337549001714	8.50237884067857
ENSG00000128739	30.3659190421209	32.9329497606629	34.0231286367704	36.2803796187461
ENSG00000128789	51.0539799203754	49.1767014010232	53.6404089343607	56.9635299843075
ENSG00000128791	14.0705161831199	15.5756691217858	12.9860854657524	13.0941045135708
ENSG00000128805	2.24349503281598	1.73909778303322	1.73183852892606	1.80363343054091
ENSG00000128829	29.0573565765775	29.3458790227494	25.0951321955934	26.9597106301578
ENSG00000128833	20.2291315136893	21.0738992767552	15.374347783141	15.0056133122944
ENSG00000128849	5.60961846444451	5.92552810349901	4.76561399912732	4.94347730147738
ENSG00000128872	2.85179471103608	2.88881890814834	2.49928408532507	2.40137861104095
ENSG00000128881	3.91862280177855	3.80653973157679	3.40620024071581	3.42337639948446
ENSG00000128886	2.34007846111269	3.14672790465622	2.92084702976801	2.97954833061446
ENSG00000128891	4.53956089729031	4.43340409105024	4.54343172511436	3.85383587937088
ENSG00000128908	9.67466149359423	9.94378673653558	9.85658444712298	9.64247285468154
ENSG00000128915	15.0859252103077	16.6184860578444	16.2040400305846	16.2786038381098
ENSG00000128923	6.88248348363469	7.82709204829048	6.21860393377985	5.93715890422626
ENSG00000128928	104.799259227536	100.438104695187	68.9662892850541	67.2034019714859
ENSG00000128944	41.2908442165399	41.0887748522878	42.6578096176532	41.6117138738906
ENSG00000128951	37.5730927156526	43.2475100704825	43.3926472383683	42.8165983294577
ENSG00000128965	5.36046463378204	4.97366598516957	3.31022926072016	2.66225230632936
ENSG00000128973	15.6102207324642	15.7356986299674	18.232015263684	18.7759530747771
ENSG00000128989	36.4877005244814	42.6225226550466	41.3328171378961	40.4048658443725
ENSG00000129003	13.7237152355336	14.8847870576562	10.6070333752462	10.0379032541279
ENSG00000129007	6.36133214115373	5.18066637098704	8.4950984026282	6.75978002801056
ENSG00000129028	4.9951055645254	5.03157567969146	4.75114118294949	4.39434032264618
ENSG00000129038	2.95940907284874	2.50396447101874	2.73631552962565	2.88473620410746
ENSG00000129055	45.8522407070933	46.3712942706146	45.9376420951908	43.7054299047835
ENSG00000129071	21.6229419156044	23.080629876464	24.6188361752395	23.0695960055729
ENSG00000129083	64.8769216584283	68.7557966476384	65.5616496647104	65.9801693021221
ENSG00000129084	17.443685514256	21.7815894975192	21.0348812290919	21.0618942805093
ENSG00000129103	75.6540719260415	70.4480824544121	77.0036905428033	77.9253428429089
ENSG00000129116	7.89183882666522	8.40186375506788	5.37658994119008	5.47998314819978
ENSG00000129128	19.6241549633419	25.9730039147795	21.1260121323197	21.4192543105804
ENSG00000129158	18.2766725291264	15.0128049698442	18.101959039156	17.934123771303
ENSG00000129173	8.92877159710884	9.34402887310964	9.12941600460745	8.53894481642985
ENSG00000129187	34.5287575370606	34.4792511818597	36.1392274842195	35.3695109220454
ENSG00000129195	32.1516523914746	30.9635381840381	35.4529284466644	37.647958866903
ENSG00000129197	44.0044352765349	44.4779829326465	41.9337507508135	43.5904776598918
ENSG00000129204	1.19576755208379	1.23315882504832	1.14935697678002	1.08955423578523
ENSG00000129214	2.9827863217493	2.65198082639291	2.44120379453292	2.99417798391526
ENSG00000129219	11.8205771682939	11.1087983859356	13.0213335387529	12.136076589542
ENSG00000129235	31.182029550204	32.4235191966578	43.706168640651	45.5774268792464
ENSG00000129245	38.9054605046043	40.0723354171788	41.2971068523046	39.8349808354609
ENSG00000129250	47.9222501917816	42.7410921925766	40.5583306099698	41.9295774404252
ENSG00000129255	75.7028570689077	70.3885613128817	91.400880736248	90.2169316956438
ENSG00000129292	9.13289451729006	10.1759231298798	9.96325985932509	9.96289002114101
ENSG00000129295	1.52763334562955	1.33988405994407	1.23809482140596	1.39679250387401
ENSG00000129315	17.4022001645401	18.355533390304	17.4713764710108	17.7405557108556
ENSG00000129317	4.6609098566848	5.1442806571271	4.77858081708253	4.79188696495703
ENSG00000129347	20.5202599763559	17.4390398993439	20.8093306921638	21.309940849018
ENSG00000129351	60.3908114710498	59.8439404014976	55.7095311990121	55.1227612353692
ENSG00000129353	61.3896461547634	61.1384671520543	60.1155760087538	60.1592344232454
ENSG00000129354	112.363591871681	110.038101866372	130.620108421716	135.673800063741
ENSG00000129355	8.55528988540159	9.36887445651845	8.54003376532088	8.46260107145334
ENSG00000129422	10.4239602064774	11.0561692172355	9.05291168050518	8.72405283647612
ENSG00000129460	12.9360038531813	12.6010547848957	14.2345004704361	16.317026318909
ENSG00000129472	6.96140304062792	6.66412863165986	6.4629443236796	5.50873103267923
ENSG00000129473	12.9504550850948	12.7944557297825	13.0915455623867	12.5467745506518
ENSG00000129474	4.00083984920361	3.92695489605239	4.01054060027819	4.15221742543841
ENSG00000129480	9.1368241278641	10.1917845067201	10.7679638166004	10.499284834991
ENSG00000129484	23.2192320955144	22.2128002425335	24.0627680062051	25.0136406883615
ENSG00000129493	5.01001178920788	5.3180338159389	4.14095745585864	4.1619184185689
ENSG00000129514	114.145306125278	119.415533296505	101.082081288998	102.611763574693
ENSG00000129515	31.7723073638089	35.2193669531033	36.7764958870865	36.0078144394463
ENSG00000129518	32.5044190508987	35.0543866379463	34.2379876241754	33.140279820155
ENSG00000129521	5.59728668685103	5.65786635221643	5.07887506044314	5.80328942559847
ENSG00000129534	6.11502627898739	6.74890771308417	7.04566353358133	7.07228721036202
ENSG00000129535	2.34707342390089	2.0805824178726	2.02413206473009	1.99118611133477
ENSG00000129559	77.2715959874256	77.5966655312808	117.215532905942	122.204098362159
ENSG00000129562	131.657649958487	144.296777771022	164.050847378827	167.225230632936
ENSG00000129566	4.0954370899256	3.7084206484201	3.53765730568423	3.42110326640678
ENSG00000129625	65.8233795248587	73.048331860869	69.1140786004669	67.1684729572026
ENSG00000129636	22.8676887677848	24.674440047694	22.3584772028744	21.2873005010127
ENSG00000129646	6.56758971347194	6.1574366497901	6.74223719476218	6.61262268375686
ENSG00000129657	9.53270041299145	9.88327158780015	6.92493997454804	6.90311128131366
ENSG00000129667	5.47032728456821	4.48940212343398	4.34340264298498	4.07140256657134
ENSG00000129675	1.26395484840098	1.46758535489426	1.2890163354975	1.33792289684227
ENSG00000129680	3.71825337894354	3.94576248066851	4.45949587630395	4.55801599708265
ENSG00000129682	1.84374532575073	1.82790612020841	1.77257056302642	1.77444398639713
ENSG00000129691	16.1357604210516	17.237421120725	15.8038095419196	16.0657081200842
ENSG00000129696	14.6176467446617	14.7857668644457	16.7061309697545	16.8918191480312
ENSG00000129749	2.0442840917458	2.16836237778205	2.17954327567052	2.1691316992589
ENSG00000129757	2.38044568184915	2.39001899080271	2.35431621675275	2.14193985920354
ENSG00000129810	9.55353358347082	11.194804208965	10.174522472357	10.6543092801311
ENSG00000129910	2.8586704683241	2.23930475904811	2.16763817734185	2.33120311149665
ENSG00000129911	8.53581538493295	9.10136864004183	6.30989060646184	6.44343223375696
ENSG00000129925	18.584050930242	17.0904372125376	20.521353366765	19.8533453306115
ENSG00000129932	11.6585903517901	12.365563014945	12.4573418199142	11.5742490387865
ENSG00000129933	14.8784680817149	14.6266425863008	15.6791665235406	17.0358457787068
ENSG00000129946	6.3365129685239	6.39510177665206	4.19146346415444	5.45755550309975
ENSG00000129968	57.8580827327498	56.2748835552916	56.4546186998227	57.3349321756905
ENSG00000130005	107.758669382592	113.241560433587	113.436378212134	115.329150153976
ENSG00000130021	6.56987900311562	6.36538669895386	6.55721690329494	5.54556097973805
ENSG00000130023	13.5461038880593	12.8772832582021	14.6126694019323	12.1709511475357
ENSG00000130024	19.3513786156402	21.3938443338707	14.5038781583396	13.9129466196348
ENSG00000130038	1.65401493305138	1.62085567876598	1.3645656556776	1.51525507159486
ENSG00000130054	6.32777042623466	5.99216832336576	6.54194044767822	6.76092825228726
ENSG00000130066	89.7836297477197	92.9767082530172	76.6604059806331	77.5104300997797
ENSG00000130119	20.7520985463914	21.5512862925298	17.8848321586788	17.4010774866337
ENSG00000130147	17.6350592376892	17.9539150970317	16.0191253252339	15.4419886863041
ENSG00000130150	4.97399389557087	5.78928316559092	5.73467210286917	6.0284821143418
ENSG00000130158	4.44978313724692	4.18074392271769	2.70389288429849	2.65036061020321
ENSG00000130159	36.0172886997535	34.005313100862	39.6050016661252	40.3107026906671
ENSG00000130164	47.3723496384195	44.5988660489276	39.5490419773493	41.2534364145394
ENSG00000130165	53.8738603097241	49.0056873786224	60.9157240835879	69.5585279003047
ENSG00000130175	86.8262512783403	85.1934383870378	76.5616135083168	80.4931342872947
ENSG00000130177	17.7049036859469	19.3922026334183	14.9763123434612	15.2843934058154
ENSG00000130193	40.6524667917785	38.6865596456732	41.944540220842	42.3298731100293
ENSG00000130202	12.8695321210996	12.4110262707934	11.5302116555553	11.2285184531517
ENSG00000130204	40.7253539800768	40.1011154062383	44.9605616187715	42.0147593955385
ENSG00000130222	19.3016535951573	18.5590374779808	17.0753813924182	18.1246292946614
ENSG00000130227	33.783923873754	34.6215751122031	30.9767505792927	30.105457631482
ENSG00000130244	6.38000397515095	6.77325929355284	6.4603318511945	6.89932659792865
ENSG00000130254	20.9322582514103	19.9582926236454	18.5928541702584	19.349333953039
ENSG00000130255	861.458610974984	840.135955000653	974.890092668498	1025.09037073185
ENSG00000130294	15.7727581460799	15.2679994990014	11.9896611013008	12.1807044713719
ENSG00000130299	13.575060621092	13.6592027386314	14.6070253617568	14.5655464999365
ENSG00000130303	20.5968675784617	18.1459436540724	9.65316640845165	10.6546802287701
ENSG00000130304	6.09562806727426	6.24158378541559	4.73072879287611	4.46925395976652
ENSG00000130305	41.0047299030199	39.0386631259777	46.8854024784235	48.1573300986622
ENSG00000130309	47.9142288512857	45.3060623480871	48.8862108274527	47.8156247305496
ENSG00000130311	11.6822390045434	10.9546248036309	12.3606366732461	11.7489300758533
ENSG00000130312	63.8378874377735	64.8790949551112	62.2344403717494	63.4477968718736
ENSG00000130313	52.3297910551199	57.9540056337365	41.5035750175783	43.1730560337968
ENSG00000130332	129.782817914091	127.789360199502	145.371606058658	147.400078889831
ENSG00000130338	4.68838303249131	4.79903044293951	3.78408685226635	3.61748194057271
ENSG00000130340	5.23990836464968	4.98867976567854	4.90357937653842	4.44566926385853
ENSG00000130347	6.3705082041633	7.00861373347594	8.0982549461366	7.49681727812677
ENSG00000130348	7.96449303181724	7.75791318674048	7.62513286159176	8.01498002047618
ENSG00000130349	12.7441319168832	13.8868464859997	14.6505264712299	15.5013954724001
ENSG00000130363	5.30064365067121	6.27904714287875	4.05679622151012	4.51403958827697
ENSG00000130382	34.3301238570585	32.1280282997537	30.0511159615785	29.767381485001
ENSG00000130396	12.071400155229	12.7294403746165	10.2335662664869	10.2389939825449
ENSG00000130402	71.9857370784664	68.7113503851987	70.6679958222784	71.1783602963967
ENSG00000130413	7.45957824700281	7.28274448225201	8.45388311221205	7.37152076425441
ENSG00000130414	16.3471667107872	15.6702022132377	20.0175725238669	20.7368066839676
ENSG00000130429	48.466854173893	47.1676143626941	50.3869091826394	53.2635386949807
ENSG00000130449	3.25698616068855	3.57934142948002	2.86671659969752	3.17496586656361
ENSG00000130477	1.3096868100903	1.35256138880815	1.352178067691	1.30176688545479
ENSG00000130479	11.582879494398	10.5486300503641	7.22281704842156	8.43463577155706
ENSG00000130489	42.1118989307611	44.826451815033	46.1215099910978	49.7113654687445
ENSG00000130508	9.07604261482107	9.49171942586618	5.88330344070312	5.82752987541569
ENSG00000130511	16.7408900029039	16.3924390877959	15.9554644285089	16.4893006214134
ENSG00000130513	133.869921531648	139.490783949134	85.3161806363634	93.0112059963514
ENSG00000130517	12.4057682003406	11.1175601873573	10.0917086191312	9.28708246265205
ENSG00000130518	2.83348055536976	2.98869249836574	1.80915492514776	1.82699119717879
ENSG00000130520	112.496022048623	120.63475444401	126.763004479455	136.865603604128
ENSG00000130522	38.9291640854457	41.2850997980978	34.6012904834921	36.8718152032559
ENSG00000130528	2.02048729573779	2.31934183606364	1.69525779476913	1.96476926391963
ENSG00000130529	22.0747587190534	20.983024450792	19.5990344793394	20.6127748711311
ENSG00000130544	6.3831389034026	6.19202169781414	7.45521673942916	7.58089122839199
ENSG00000130545	55.6175876454273	58.3541599707266	54.6553109611186	57.0131404724901
ENSG00000130558	3.25263430872485	3.30006561213166	2.80079409040751	2.73162617508779
ENSG00000130559	15.2393402503569	14.3804265917023	14.1387446107307	14.471333856982
ENSG00000130560	31.0607389615743	28.8348593682393	30.1657266768839	31.4832321714541
ENSG00000130584	2.02829659101961	2.0469325198737	1.80166170165505	2.21519022009457
ENSG00000130589	9.10644814829696	8.57903564553108	4.85527147529702	4.50136627918038
ENSG00000130590	5.4419674384835	4.87146030030977	5.81534654845423	5.43725202433375
ENSG00000130600	1.43252396900459	1.28016131391382	1.45863495147517	1.53803737342858
ENSG00000130635	1.87076121338278	1.81891133115206	1.42006482382779	1.46977122197527
ENSG00000130638	47.7167628204774	46.8044031647277	23.5574880869443	23.7235037504588
ENSG00000130640	25.1783392073704	23.3724731945325	25.2095376222494	25.4845272148514
ENSG00000130649	1.86661954018681	1.93831128528384	1.90604807268411	1.46250953293265
ENSG00000130653	6.28557915977805	6.05201051937761	4.98604061923862	5.08142631337976
ENSG00000130669	65.5827707796308	62.7193143365129	51.4115190624425	53.3073709221461
ENSG00000130675	3.29948766101269	3.8463969863634	3.09996491641113	2.82125035302174
ENSG00000130684	8.05675579689235	7.45520766870055	7.51834628130345	7.66097118489801
ENSG00000130695	7.4385530174761	7.88441493765864	8.8173226562493	8.07904044459148
ENSG00000130699	4.94991206266425	5.31585345197739	3.16499963678206	3.2656628237523
ENSG00000130701	6.69073073481864	6.14905720815184	6.31938747391542	7.02544190783055
ENSG00000130702	9.01809632043196	8.74082995351926	4.44209197746367	4.76472651699556
ENSG00000130703	23.2067649453362	23.0117999828341	20.3937889247727	21.3043497427992
ENSG00000130706	86.6611116840135	81.204640874803	90.93848341464	95.8309508563822
ENSG00000130707	25.571681256304	26.5816724747173	19.6285896529231	21.5856426015467
ENSG00000130713	39.0425581209331	35.6861783316595	41.8168060133916	42.1580941335568
ENSG00000130714	12.8976455349657	12.365926636335	13.1282397173228	13.4999370722346
ENSG00000130717	21.9402755368251	19.8643679159661	20.8587107786752	21.2760952000546
ENSG00000130723	46.226530981127	43.2164732485713	30.0540725225754	29.6710673115618
ENSG00000130724	109.580560547767	101.66789713946	125.484095390547	133.81932137993
ENSG00000130725	59.271358475578	61.9120824178317	66.0769726464506	69.0663659919351
ENSG00000130726	149.006757165033	143.464587159989	133.834794521427	140.963225407968
ENSG00000130731	54.8884661551272	59.2629485702311	58.5538003678076	62.023129112358
ENSG00000130733	27.9687360860866	27.7058887940462	27.3380157238135	32.3557972187707
ENSG00000130734	25.6423970479294	25.1278405934871	24.1598816130555	25.1013882540735
ENSG00000130741	75.6796755423178	79.8476064687588	91.3095371321286	90.8424050993394
ENSG00000130748	20.5034424053231	21.9990723061792	16.7975005243993	19.5157142396626
ENSG00000130749	8.3524294313875	8.11623751003979	6.28952117325623	6.42917634286055
ENSG00000130758	5.21455876748934	4.67985990049621	5.07841005771034	5.52625015324953
ENSG00000130762	28.8050523685898	26.6414118205748	25.4223924266747	27.009359616683
ENSG00000130764	27.04844218269	26.335465926985	26.9945443020153	28.758802284038
ENSG00000130766	8.42630332795403	8.28952047842537	8.47886118771783	8.95499601711868
ENSG00000130768	30.4753117086999	28.0165263058423	32.439587286868	33.259809764958
ENSG00000130770	329.356158082914	351.606820565772	363.185158946652	366.179977850139
ENSG00000130772	15.1152344641767	14.2747362502252	15.7450477298758	16.1265868707195
ENSG00000130779	15.6621494556985	16.5547139688688	16.2188875842794	15.7738893466655
ENSG00000130783	1.61801611078657	1.60712391792308	1.64698580687512	1.89065972420355
ENSG00000130787	13.4706811609806	11.6101939969702	13.5540389083765	13.7059631825123
ENSG00000130803	15.0084469377896	14.7709056521216	15.0369590636893	16.5266496246534
ENSG00000130810	4.36680027635703	4.3771597606451	5.3932491797257	5.60982568358239
ENSG00000130811	147.444686539641	138.711997302969	155.80951699059	163.008565217606
ENSG00000130812	2.12528119581472	1.75538996945798	2.45390428141322	2.59576221407619
ENSG00000130813	4.21592291957423	3.69852096195115	2.77277343547378	2.63811171266898
ENSG00000130816	48.8072844577294	47.5763286456662	44.2190581697801	44.7884223491667
ENSG00000130818	7.94469887774591	8.34052471259137	8.53981129294494	8.06878408983813
ENSG00000130821	29.4454826833144	28.4287651400428	23.2133058875248	22.692582883413
ENSG00000130826	56.853872234546	53.8018302533912	65.8358808718853	64.472589281539
ENSG00000130827	5.11500395033578	4.6534804257011	2.94422895273027	2.84535203212531
ENSG00000130829	9.69619527250407	8.59191747241816	9.42540801214489	9.77155654169858
ENSG00000130844	7.97553823387329	7.40478405282201	7.33313780466202	7.10107917114859
ENSG00000130856	5.17790424283131	4.9970859566808	4.82679827385465	4.75541344539256
ENSG00000130881	31.8876932476127	30.4145404157676	30.9061398079701	32.4893996542049
ENSG00000130921	12.164602505991	12.2506827337265	10.5312652001694	8.67859531375301
ENSG00000130935	35.0175987377534	37.3141863980084	41.1531492437066	42.0665160152299
ENSG00000130939	19.0895083264746	17.9555130141592	17.1595986042394	16.0898511966027
ENSG00000130940	12.4932142302553	12.7658763466065	7.67433211778713	7.89455494034367
ENSG00000130956	7.67379615284683	7.74489251931783	6.89894224107838	6.78998030805181
ENSG00000130958	9.85907608103672	10.5432173950059	12.712373640383	13.8432802965929
ENSG00000130962	7.37924356170835	7.81219432601778	9.27504032239866	9.34884288813774
ENSG00000130985	135.21073198487	124.454025593598	140.832770231845	142.574382600775
ENSG00000130997	2.19948126236937	2.69128710243435	1.83479787529496	2.10680556271423
ENSG00000131013	13.0695483099482	14.6107825291376	14.2364820104057	12.7727976964402
ENSG00000131015	6.84556186739707	5.65870967431013	6.01524526452068	5.06909403526918
ENSG00000131018	1.28936150282156	1.27194366050756	1.21122350201474	1.21885002214124
ENSG00000131019	2.09959975418732	2.03802382495431	1.97825201311112	2.19793303464816
ENSG00000131023	8.27489249046477	9.46419146480183	6.66019767074568	5.7103922323612
ENSG00000131043	20.6191876767511	18.3244808137281	22.8693684701925	22.141327213263
ENSG00000131051	126.291558225319	128.943923065835	137.058389515596	141.066136259134
ENSG00000131061	2.78120855770181	2.38845807233296	2.43237159007557	2.50106695567464
ENSG00000131067	9.32763538487221	9.31964597079619	9.51929880526371	9.11718506828463
ENSG00000131069	24.7888735295459	23.3660452973108	27.4045724826407	26.2443405717555
ENSG00000131089	9.39335456881939	9.39632301786841	10.0648507990807	10.4870908464325
ENSG00000131094	1.66507287440916	1.70493170037827	1.33728036008942	1.620487108453
ENSG00000131100	98.5588406581529	96.646839468629	122.635332567225	123.635064376335
ENSG00000131115	6.45881090735652	6.3048321777675	6.77786699645642	7.14081162986357
ENSG00000131116	18.1116340189726	20.8138182249896	17.842538876548	18.6124357964949
ENSG00000131127	2.29798922158297	2.42373714583184	2.14812949149543	1.95242136748655
ENSG00000131143	299.724777013804	306.584662186373	335.555775412386	348.95339171047
ENSG00000131148	19.1885163784345	19.7678802389706	19.3138743863722	21.209132566574
ENSG00000131149	23.7120905405773	23.6007530412927	14.4597470822361	14.2660563886852
ENSG00000131153	15.562714410068	15.1084694321014	17.1948126075689	17.0317530274825
ENSG00000131165	34.1157955672673	31.8200935268642	37.2050343898069	37.5184481918268
ENSG00000131171	9.51456392354705	11.6110736686664	12.0681459910421	11.5992142526036
ENSG00000131174	54.0182314932171	64.0930988755599	72.6236516411371	75.8733331440999
ENSG00000131187	23.8255245002681	21.4592463868774	20.3315113775517	22.4559536348458
ENSG00000131188	21.5608360864298	22.2437271527068	16.1582243147375	17.5588090802995
ENSG00000131196	3.0841458597624	2.72628793465461	2.0893213713624	1.91169633173515
ENSG00000131236	59.0987573926079	57.3156805464405	65.7497118935445	67.8070176526422
ENSG00000131238	59.9444825774143	56.1589620949052	57.4656581925572	58.0357114689616
ENSG00000131242	6.10124849648594	6.28872862955208	7.28754683812099	7.18316742858392
ENSG00000131263	17.6515774885063	18.990124828711	17.7759439851838	17.9590906818891
ENSG00000131269	11.3179347078702	10.6567716625123	11.4747822521027	12.1622322446352
ENSG00000131323	8.25504430665493	7.95860164382347	7.32446427144165	6.89490366330992
ENSG00000131351	17.3733612518244	16.2585731511279	18.969544441593	19.2268859858205
ENSG00000131368	14.4094778545441	14.2631080048642	14.4665682307595	15.3269279053401
ENSG00000131370	4.7166195031026	4.53813081658802	4.84103503150659	4.94905320716857
ENSG00000131373	12.9592164158023	11.7938648364555	14.2651610578473	14.2965513259162
ENSG00000131374	10.2419485021681	10.3425888920581	9.15516223677288	8.4392880783648
ENSG00000131375	14.7806831817259	15.8954111100284	14.6649954505302	14.5396337812697
ENSG00000131381	8.25964766676965	7.60881386127319	6.58790882620909	6.83605384459393
ENSG00000131389	2.49020464733736	2.65810489747114	1.92522416961194	1.93858180164369
ENSG00000131398	1.72367343905906	1.75317009969047	1.29484034225816	1.3381029565141
ENSG00000131408	35.4835607691421	33.2953156570279	40.2984103753494	40.6128535102934
