C1	C2	C3	AA157_rep1	AA157_rep2	AA157_rep3
ENSG00000113269	53.8134248576943	39.3138492245686	45.5055338194977	17.3157829231432	15.2654872761582	15.8474534672933
ENSG00000113272	7.0165482954273	7.58056277211373	7.85684523643399	4.17281722112706	3.91954952852211	4.22569345466807
ENSG00000113273	5.74806907983108	5.35299412660187	5.45588103848442	14.2743278701889	13.51259899786	12.9512979861287
ENSG00000113282	52.885128696354	53.3051201731867	50.0556894235188	40.6105384430652	41.5793639761391	42.319156903975
ENSG00000113296	6.34494863068745	6.52401175440762	5.68355812819489	1.13248006603977	1.07343213083668	1.14986499330061
ENSG00000113300	12.7439775876705	12.7367861787579	12.27568277064	10.4975098972104	10.8778033038395	10.8123925945217
ENSG00000113312	62.2687022540593	79.6207713867927	74.0368050431493	25.915262163201	29.7333150397391	28.7820255929656
ENSG00000113318	12.0452946036016	13.2421350679665	11.7880809848123	6.15589874841324	6.67665575157499	7.26391699578181
ENSG00000113319	1.95892496336038	3.7082949249037	3.06992787778453	5.69134373919312	6.974930598214	9.90667594994206
ENSG00000113328	241.210050121053	200.365001690291	238.103914095004	55.9379222467964	66.3840053520391	58.8345977940393
ENSG00000113356	44.239778596822	47.6243138883468	49.6759383167264	1.90957546711138	1.83547658339337	1.85521960809556
ENSG00000113360	32.614660230173	30.6136178642244	28.5704119541729	14.0437800290334	13.6839894039713	14.1318099280943
ENSG00000113361	3.7667845043344	1.46128473612309	1.56635532220335	4.43213345795104	2.57362820744369	3.07147752172745
ENSG00000113368	109.928092369634	113.152286546415	110.871168771153	18.7731405967272	13.4930465328077	15.9917509690214
ENSG00000113369	17.0360735214472	19.5191458069973	18.1263230759061	29.7095772837881	32.7473761679962	31.5279127754442
ENSG00000113384	53.1243317753437	51.8296871525093	49.6195953090067	50.3759835080486	52.5250722420236	51.5682174947038
ENSG00000113387	62.9073355126945	60.5859083628467	61.6232057243802	30.8950929423663	32.020516908185	31.0112203759082
ENSG00000113391	6.76234717294858	7.04931649644333	6.32818961792098	6.48802350428948	6.92000934140459	7.11031724024352
ENSG00000113396	3.444157761305	3.43694007058992	2.82452267123506	37.4613090731965	48.0056331037848	42.3516314004422
ENSG00000113407	149.377563607419	154.091801031457	154.082876593356	42.2602624592749	48.8242327039065	47.0641862244028
ENSG00000113441	2.89111199487818	2.27515351343347	2.5465878417894	6.5112318885407	5.76160467287992	6.15879873233134
ENSG00000113448	1.70532357214973	1.53837843037823	1.44757285970184	18.682806474374	22.682294312128	24.1408305253772
ENSG00000113456	10.1744311906077	10.6250028212303	10.0366058570763	5.96142545193604	6.64228276369758	6.26333755545391
ENSG00000113460	45.5190080594085	55.8059061279166	48.0357801032086	14.100531390275	13.1861650545871	13.9912704048103
ENSG00000113494	1.81610706042711	1.32786328637506	1.43852069546649	1.74944297094631	1.68235766113147	2.24325676664743
ENSG00000113504	15.523369882411	13.1610972855992	13.8400017989144	5.46537810518411	4.91949678939599	5.1494917532711
ENSG00000113522	23.0878482092208	18.8557429386997	18.2955549176524	10.7412887243906	11.989008302531	11.5921241075644
ENSG00000113552	35.2928084093434	47.2996416930137	41.8195847175029	14.2097741016966	15.6246347541535	14.2279675886606
ENSG00000113558	25.7387538369114	24.4706478400129	25.3212128852667	18.6214988411095	19.010841502094	18.3798783902652
ENSG00000113569	17.017456907868	16.6129112629811	15.5975486981737	6.30829956233753	5.72727442731706	5.77162992269784
ENSG00000113575	58.2005268103226	63.6891955545401	60.0070060771214	34.5265932643393	33.6135972110519	32.9885374210604
ENSG00000113578	1.20135501363779	1.09347574395642	1.19051401089578	2.10921886903309	1.85040264724633	1.98340977945765
ENSG00000113580	2.62148913443699	3.24087761376494	3.46281391922835	4.64529284101732	4.73439575060614	4.07265682992834
ENSG00000113583	32.0888275923944	30.3710998069928	31.4392171840773	61.1735600872246	55.2402742681839	55.6904608998732
ENSG00000113593	34.6969063347674	34.3969021085365	30.1484742911558	13.7058999326047	12.5999368717255	12.5309804156075
ENSG00000113594	3.49962421281246	3.19223272783661	3.37303385226508	5.52231190641601	5.46509279272705	5.97749636982024
ENSG00000113595	8.13992820340837	7.41349347522658	7.23521583459769	6.27931176965092	7.29622259050884	6.52261299718745
ENSG00000113597	22.5337767159651	20.7181617740714	19.0744201845382	12.6506860582528	13.8095683564654	12.7302564200164
ENSG00000113615	15.1317140392623	16.4295219565297	14.6341378734725	15.238009464049	15.5017849878931	15.4627960374037
ENSG00000113621	11.7834652239763	12.397375214988	11.8647957664556	20.9309314234989	21.3922683074864	18.4572749531868
ENSG00000113638	3.57904380575031	3.19309195642042	3.2348832285076	3.07070898201504	3.11763464023014	2.9165429411001
ENSG00000113643	90.8289756607802	101.315012176017	89.7559392770745	65.9953946614621	64.6206430547296	62.9147875154161
ENSG00000113645	8.30339768540299	6.84458727862806	6.75923788137802	14.6829054014137	16.5962430590776	17.9122807358773
ENSG00000113648	34.643518087809	41.365936512535	42.5166677560783	77.0138223308696	65.4728316322709	66.2864843998723
ENSG00000113649	44.4376066818259	45.4130545054372	42.6635751536981	17.1829496054729	16.0072680928385	16.6477917130873
ENSG00000113657	264.279828338334	222.121256480389	220.823164142132	261.330641250405	304.464426076403	302.97770231198
ENSG00000113658	14.852677502243	11.6321527776087	12.2692514671918	12.5644726690751	12.7607552101454	12.4671285199631
ENSG00000113712	24.2176126103856	23.6633112172807	22.094182625643	21.2469370089651	21.0681553207535	21.3385459138617
ENSG00000113716	11.7332408734067	11.9674221048977	11.2933410257874	12.5998920965986	10.9805075329546	11.3772814664982
ENSG00000113719	32.9936446907578	28.9574744676259	32.7224531721601	55.7960918553427	59.0126380057232	55.784076832306
ENSG00000113721	1.33481452969456	1.49960325256706	1.38184271986447	20.2706898588454	18.0184760487501	16.5641177353408
ENSG00000113722	1.05169410096048	1.05399580090315	1.11004947557717	1.89028412980307	2.07667042346209	1.99878996465939
ENSG00000113732	44.709930673655	56.4228654001712	50.9346587147173	55.4133629383794	52.7548416155874	47.3406869501597
ENSG00000113734	8.94416955410647	9.09745474388665	9.82366285092225	6.16739392723687	6.31546913833119	7.04322760838274
ENSG00000113739	12.9858079616844	18.8659728418921	20.2455008069185	12.6066694136614	15.0907054338104	14.5142831354929
ENSG00000113742	2.71277189787776	2.90494296025514	2.83339645277887	5.74882941331797	5.27072789811903	4.65418412128643
ENSG00000113749	2.88209351011733	2.61765029470232	3.18652028463616	1.15715741798611	1.33599762209107	1.17662625375036
ENSG00000113758	174.290673992972	171.18288356767	178.753842033203	117.978173197061	96.9032945658545	106.279081968187
ENSG00000113761	7.11963970014273	7.85419993119637	7.86148531383724	3.34170954005477	3.16086556024532	3.61508633966678
ENSG00000113763	2.86235857376693	2.24599686080881	2.63252338843744	1.01270502642439	1	1
ENSG00000113790	3.67781155030637	4.55873666489161	4.06666283304291	3.77005675574228	3.40270859417355	3.7139574986828
ENSG00000113810	69.7448686709502	62.1183916441785	64.1339170990929	23.9815625428271	17.399094261549	17.6801047757116
ENSG00000113811	18.0282854853243	21.0058229626801	19.319267963037	21.7516704647058	23.316421889431	22.8457783001678
ENSG00000113812	12.1725121472338	12.4577912742956	11.8517730780893	11.6543733915501	12.0134900915326	11.1064483967999
ENSG00000113838	5.26456047469031	6.01318698659911	6.25106578788988	4.7532841731266	4.7601957560535	4.44513948568582
ENSG00000113845	31.0080369301073	31.5313098790978	31.1231479004194	20.969626796731	19.6985811174421	19.886267132491
ENSG00000113851	21.7215545932578	20.2775289476463	20.995680416475	12.6742202890907	13.2052989339299	13.516364060528
ENSG00000113916	7.8722194108078	8.99652332413361	8.68074436508995	5.30379887860581	4.79301610842622	4.51865003656888
ENSG00000113966	3.62061093058678	3.63018312127516	3.51051056039279	2.81957450783905	2.73236487117081	2.62906950955954
ENSG00000113971	7.10115990811691	7.49420340453212	6.50465506641792	19.6800281353053	16.9144142253642	13.7985610228464
ENSG00000114019	6.73051224270317	7.94802518025239	5.51552271663853	35.989673912532	36.5213796255557	42.8232615455507
ENSG00000114021	5.62997754272369	7.3650545726606	6.45655516731533	4.44906073217423	4.26455314398842	4.09517180462572
ENSG00000114023	13.8337211368129	16.6911762040679	15.975941535969	5.44441972532094	5.43428054449261	5.78952841064147
ENSG00000114026	12.6667997316346	9.82969982633712	11.7409031740856	6.49052295317778	6.03037881361869	6.8331358510361
ENSG00000114030	12.5510873863533	12.1489570197564	11.4204774770602	16.9814273393772	17.4052497510812	16.314177690057
ENSG00000114054	42.4988691077382	42.9483442469448	43.4788528824586	12.4417414234188	10.5481036327686	11.7850994855346
ENSG00000114062	18.1368432103303	19.6205316187457	17.7463129537368	12.5323954151459	13.0272502105672	13.1476654655974
ENSG00000114098	14.7645418567689	13.3461455128105	13.5410222732941	9.18848501714598	9.72301968541822	9.3853004877461
ENSG00000114107	15.7039320473652	12.9556043899582	14.1008556845762	5.28218192217458	5.36216943171912	5.41299583493806
ENSG00000114115	16.4986127809883	21.0519057377204	20.4029382070668	52.6559290056912	32.5464434074392	30.8600454463562
ENSG00000114120	31.3123374339681	20.9550458253659	22.8265623700596	15.0708797696673	15.4672887295436	13.7109590007602
ENSG00000114125	23.9153422427035	25.184616047832	26.8052619674114	23.1768354535446	24.7573440423203	22.7757168548283
ENSG00000114126	65.6159614753138	48.8041985078091	56.6217561935914	11.2492417192968	9.70200621111989	9.37015615510638
ENSG00000114127	3.51767548913288	3.32094106881195	2.95507889693663	5.0867546902607	5.15674076841591	5.18497721793714
ENSG00000114166	1.49457539857699	1.49507170379094	1.54837578816515	3.61337207824566	3.65033044953656	3.31926503732421
ENSG00000114209	30.0997800003098	33.086568011796	30.9996263454703	19.922227829134	21.4541637283115	20.5714368581284
ENSG00000114251	5.5615691615029	4.04324390569505	5.07232952532489	43.0215786674734	36.4820869704949	30.2977149771094
ENSG00000114268	3.29857768211896	2.69556691175587	3.32226724170219	9.03793173473735	5.08417801188053	4.85147854148657
ENSG00000114270	6.94196271936059	7.70796540437299	5.76576158772921	91.6017403773634	72.4947290354562	71.23207093458
ENSG00000114279	3.28830074251675	3.374667519968	3.29338716639769	1.34120765210242	1.37137735862257	1.30144970499751
ENSG00000114302	13.7106334528001	13.033727757842	13.1587379929734	13.33913457975	14.2658334107069	14.4692642239658
ENSG00000114315	4.17352547420237	4.04361473547993	3.27246926615639	16.3877068705921	11.7858792221626	14.0993681936423
ENSG00000114316	15.4341141845974	20.236962730401	17.0448861366809	16.4299863480979	16.5461599709406	16.5169497556596
ENSG00000114331	12.5952062155805	13.1516358568826	11.3443326421859	10.3411427475263	10.273133301073	10.0355781280557
ENSG00000114346	40.6019520240497	39.0904958244043	35.55708391668	8.95487771938549	7.56203254265049	7.46596357159789
ENSG00000114353	94.0283453281561	90.6629109068518	95.0960955729114	111.714886735819	103.166974108861	102.839037376306
ENSG00000114354	69.2897235747522	77.9800323639437	73.3852589665123	78.7697585785381	81.3466573832892	79.2638617824082
ENSG00000114383	14.2587470823578	16.5837898913367	15.6056556238154	12.6793600700773	11.3768708392356	12.0202319584786
ENSG00000114388	10.4620274232167	11.6929790262661	11.1854673745809	7.80729336982682	7.0123809788296	7.11973299434523
ENSG00000114391	1433.87379869448	1610.48079963142	1665.33422647594	443.688291532086	524.051298282274	492.801146557319
ENSG00000114395	4.79400305757693	5.08677415994186	4.84914731309348	6.10476027460467	5.41403268812506	6.15422531664737
ENSG00000114405	5.17653139777039	5.60485380876699	5.4181820522569	3.19311823366936	3.12099491845762	2.9053087372645
ENSG00000114416	46.6351842792957	48.6500419672369	47.6971265824908	19.5663913047517	21.1404927256053	21.2410478830472
ENSG00000114423	8.06383878177747	7.25130411969412	7.29195702997917	6.76409434236025	6.02509717994607	6.3220037130167
ENSG00000114439	11.2683240261947	9.38695672926397	9.37887500184876	16.2852622130297	16.5524319262319	16.9316450399232
ENSG00000114446	12.5492941302882	16.5723571870631	15.0970786273812	7.79535632165502	7.06781443361932	6.51402632501261
ENSG00000114450	6.61962765087379	5.58464109046094	6.06261569678322	14.1280927389752	14.6376548697243	13.4009382424475
ENSG00000114473	6.29308684296949	5.57186220147048	5.55063456469308	3.48613801350431	3.26846064825	3.20270776077033
ENSG00000114480	7.89080080786824	11.4897996756259	9.3379596972786	10.6758647349003	13.5660178346872	11.3137374676046
ENSG00000114491	13.8694065210746	14.3782064587352	13.1207701606208	4.99985440518557	5.10454701881219	4.87363690946481
ENSG00000114503	70.6834020495047	67.8900032988338	68.5891298902735	44.7483102040236	48.0493957245173	44.6043127757878
ENSG00000114520	19.5953065115846	18.6850004849771	17.5394241796923	18.2190332968628	17.275553605112	18.1078764923956
ENSG00000114529	4.53215779961977	5.00209193097193	5.31201103942986	13.2058533572026	15.0275687088416	15.0346439144734
ENSG00000114541	1.57133376807204	1.40792052931227	1.47727807735195	9.48462816073107	10.0903765381456	9.54461396974567
ENSG00000114544	16.8038100807809	15.130403623662	15.6957387344613	20.9265648580346	18.5901704475538	19.223164682414
ENSG00000114554	13.2343788981625	9.76372217689596	10.7843160647087	21.5489354055486	19.7587553948274	20.6823923470837
ENSG00000114573	30.1207616240817	33.5233527203898	31.3415424615077	21.0596538027818	24.2512802557126	22.9148272075291
ENSG00000114626	3.87178910718062	3.39488715106685	3.34191678340255	4.2633851129979	3.72534258795156	3.88618228549166
ENSG00000114631	11.6546889745164	12.8273891837599	13.4530468639325	4.46714037660484	3.28439762605595	3.50262324110379
ENSG00000114638	1.15684112584311	1.18722804336832	1.21464531590015	14.1666110604432	7.253289077806	4.50655062592622
ENSG00000114646	2.09695170227557	2.47631137538965	2.16762800131878	1.90275877870551	1.81282618807469	1.75403078042287
ENSG00000114648	7.62612793977326	8.88642434169025	7.83329384877903	6.83869632462837	6.65133170518384	7.56267890355367
ENSG00000114650	24.9052042307608	24.6195834837855	25.0355660336567	15.683238461877	13.2359265684708	15.1782391238542
ENSG00000114670	1.94729528345862	1.92459043494552	1.85955936939188	3.39894867363327	3.84629564578399	3.0253146130606
ENSG00000114686	120.184563263636	135.411702929362	128.033498770212	47.8725022412731	48.4858934429311	48.8033274244795
ENSG00000114698	1.49191741913057	1.38169503057242	1.52361152430121	1.51344733296575	1.46836662033934	1.55668715645468
ENSG00000114735	2.51250686678038	2.36290034030687	2.25848772651066	2.74824931030043	2.68325344130763	2.78530194263159
ENSG00000114737	1.33362051941455	1.39493844977768	1.23674373233562	2.76432581341652	2.48235857421154	2.28918704689516
ENSG00000114738	26.4112318399131	26.0018990483105	23.0628757615578	9.41257286826811	10.2960654016902	8.69810345653038
ENSG00000114739	16.9202737790112	13.2623721420252	14.6783222481639	5.4239706452909	4.89979586003525	5.31442168904866
ENSG00000114742	28.6989509046354	24.150594096884	23.5548828777785	13.8707140678552	13.9726295021008	13.8424489226393
ENSG00000114744	18.2703078237528	17.3561232672433	16.6988973131791	11.8876091956189	13.604913500103	14.1072526524901
ENSG00000114745	8.89873918311042	8.29404641173933	7.73132016640897	11.6910203105417	10.5605556592132	10.7299504650977
ENSG00000114767	29.8488283622774	44.8610832141797	37.8867000979324	9.2122176345506	7.44431236922397	8.82855072008076
ENSG00000114770	17.3313985807958	15.2714818580878	15.4181348937657	8.09370119415828	7.38284256508032	8.09627332196652
ENSG00000114779	3.32057735804836	4.34729319266108	4.10525791640757	5.59053738560553	6.20148069801649	6.44440118260162
ENSG00000114784	118.672114778451	127.181457750674	131.791125748377	58.0383729922332	55.3193318854539	52.546517891913
ENSG00000114790	4.96965239200911	3.26742283164473	3.71568131562031	3.18453425988221	3.36868517781401	3.79890261651529
ENSG00000114796	6.74453849002651	5.57901951268775	6.15125490375431	5.87131716000203	5.62296457251295	4.97331640331289
ENSG00000114805	10.9763408014844	6.70613445100171	7.29755678637127	1.2144718611609	1.07378709669602	1.16427937856272
ENSG00000114812	3.77188499529262	3.44722145139055	4.23147457914837	1.48220050180923	1.18900374590514	1.38254308450353
ENSG00000114841	1.1317678846369	1.03621971077066	1.11811170822019	1.35107621896344	1.22027621884773	1.23784143354864
ENSG00000114850	50.278695484223	51.6170964861969	51.6314952012614	91.7970457348944	90.3165045989419	85.4742067514598
ENSG00000114853	1.70300778180965	1.72567054158811	1.71308815176729	4.34947417058384	4.04899189103572	4.74728942228611
ENSG00000114854	2.20916411784448	2.52889790876613	2.49029184783706	4.12200222855055	5.37408669094746	4.0125267904653
ENSG00000114857	26.5622383977695	25.17213259151	24.1215008540462	17.4381776532898	15.7267395480152	14.5950230736759
ENSG00000114859	5.59433712580692	3.69206684798771	4.14592573764214	2.14037403332134	2.06483833326591	2.02840882859288
ENSG00000114861	6.58263528934941	4.45650571391872	4.58690444655137	7.26992771521222	6.45591424508247	6.78848424181468
ENSG00000114867	132.366490722758	143.894591272879	134.666180820239	94.7465549839195	89.3769379940462	94.1255575263272
ENSG00000114902	20.6590781698626	22.0483932384332	21.8873817443032	18.3877112349244	18.1605652925571	17.3714496441768
ENSG00000114904	9.43772756856923	9.64091599392781	9.43002072766489	3.91478031966163	3.978488750595	3.77754529268409
ENSG00000114923	3.62717117287947	3.64124147857963	3.50514335605295	7.50119354671942	6.07281401456654	6.34037426358081
ENSG00000114933	3.86245838918406	3.66404381597814	3.68399828005907	2.44351510236138	2.35313878149124	2.51004062911489
ENSG00000114942	423.05514375703	451.010828220346	427.321725797199	239.254577380985	281.755537800613	277.473900520005
ENSG00000114948	8.37470949748981	6.6798910984139	6.97902762174902	1.68139178898697	1.36606624415011	1.27721388662318
ENSG00000114956	46.2700389684686	52.0826897729376	50.4465602076901	26.2801542948849	29.1276893079354	29.0122956255732
ENSG00000114978	25.4365173859558	22.6663113973243	23.622517349269	28.9471786372245	32.1115200148734	29.6727996306787
ENSG00000114982	14.2104796356958	12.6906773510891	11.7033466821074	10.373350087556	10.2785456608576	10.3821362450255
ENSG00000114988	14.8762753411761	14.1674741263762	13.4094901449488	16.6312107957307	14.5227244894217	15.3392612579595
ENSG00000114993	18.4131754915649	19.7983748395979	17.9082534684255	26.3988219127167	26.4660631588398	26.6479524156168
ENSG00000114999	5.5321273064473	5.34136912013743	5.21730077648497	4.77308650970337	4.81091296086925	4.63986379855897
ENSG00000115020	8.84223720354124	8.01779195357488	8.08317988423067	7.37126428217766	7.15614133309283	7.09628813794605
ENSG00000115041	1.45580571690888	1.37759706221343	1.4015226109955	1.09843209334259	1.04910376870753	1.09110374046374
ENSG00000115042	5.0157709784457	5.19457474249492	5.02127697862158	2.62893604970193	3.01170513456864	2.99489208616781
ENSG00000115053	512.166881283364	580.719930623651	556.638245678967	130.508042539898	123.821302027817	128.831027039974
ENSG00000115073	17.854812067421	18.8380412313119	17.9704092439692	28.0019535760747	27.3918417539277	28.5749522496715
ENSG00000115084	4.74473991978107	4.61696479243572	4.25446196375989	10.518681184742	10.1758125094355	9.70786228089123
ENSG00000115091	35.6373484080621	39.6028663802481	39.409732359891	72.6077435134267	78.5512820592228	74.2354192848335
ENSG00000115107	8.52095692318805	6.06749557073761	6.34937429770116	2.98676108233122	2.08780839335997	1.90821004717476
ENSG00000115109	10.786459734426	12.4891220825613	11.2620716323959	8.08958303376927	7.11344666704569	7.24036535363012
ENSG00000115112	1.606702942639	1.61838477315153	1.54163254330584	1.08681745255928	1.1579530115695	1.09926060061186
ENSG00000115128	129.150867389345	154.322942878816	141.86535730054	72.8339071447692	76.1590379799359	74.7008035465909
ENSG00000115129	33.0795202096508	32.4979751762103	34.1515556786549	43.9806048010101	46.4303136911126	40.3823245602389
ENSG00000115137	2.39266517545512	2.2645206522806	2.38550570228602	1.95007739667941	2.14697104936903	1.80899586199995
ENSG00000115138	1.76475368433539	2.33134106574671	2.15320428720172	1.59866868552612	1.43138544631491	1.73879639181117
ENSG00000115145	5.78306470992223	6.07409553388415	5.69348343166746	10.1267434969435	10.1664555953634	10.538252508721
ENSG00000115159	15.6298755466956	13.6021426297249	12.9215498401874	9.32990619506911	9.66339175847404	9.55264954483698
ENSG00000115163	16.0155173992915	14.7705619327068	16.7043929278553	4.41453301959943	3.28251804351882	3.33863542265063
ENSG00000115170	7.1142228569567	8.71048341055654	7.74626400373178	12.6429412551338	12.2591917314047	12.7989808721408
ENSG00000115183	2.99299676721263	2.39204212487021	2.4572569338293	10.9711693059334	10.689775444706	11.5338320362891
ENSG00000115194	4.59893873416936	4.38116449027129	5.85807566600433	1	1	1
ENSG00000115204	31.0660010732986	29.1837064384758	32.1342816496281	17.3772862477182	16.3009695569017	18.0855882128186
ENSG00000115207	37.2761670065031	39.8663046345095	36.1240461804525	14.7103593795442	13.4107438305068	14.1294593743626
ENSG00000115211	36.0936020123088	43.483004255674	39.2993361989063	18.67958309878	16.8436378720398	18.5146347918235
ENSG00000115216	62.6347673496802	72.2510035259555	67.3430233058604	51.0727843372136	53.4171420247614	55.4186750989006
ENSG00000115221	1.49933093125562	1	1.01042162131355	381.587911606153	531.804086551806	524.489192292284
ENSG00000115226	6.10203459597473	6.85918082492567	7.09084934043535	5.61921500733937	6.31318820416858	5.30254180743874
ENSG00000115232	1.1608227037107	1.20297993818349	1.19258252498695	1.11890188496063	1.02093481718529	1.0258940091118
ENSG00000115233	117.135069911146	158.682693441026	134.803342359656	51.8479967574707	55.4161049970059	52.0962334134824
ENSG00000115234	36.8192088225869	46.0257627960517	42.8617559664741	28.4264650591293	27.0589415843378	27.129502325979
ENSG00000115239	2.66240663698516	2.75786329606927	2.7476691785426	2.09251176411655	1.66256080327278	1.67411555744829
ENSG00000115241	99.3211976050031	112.86930658329	106.071828245301	38.8564486266536	36.3719849609206	39.0770144438812
ENSG00000115255	5.27662256416576	4.62947068776655	4.80532475237486	3.96424147763975	2.49613647042635	3.22711802009399
ENSG00000115257	2.91250689641385	2.94415320568653	2.54497304918232	1.64163964341244	1.53347987723967	1.82481809370124
ENSG00000115267	2.71897624623631	2.55787272914512	2.39920484831191	3.71770233944385	4.4354471749687	3.99157736911297
ENSG00000115268	445.768746673239	524.481349197098	526.774963916915	230.327670081871	201.969401236804	219.451228405741
ENSG00000115271	10.9316388841195	10.0218686501632	8.80279718433909	5.58560281175276	6.68976526535161	6.84329060754181
ENSG00000115275	19.3326031161648	22.3621376922324	21.7166712262682	39.1061177312059	35.5866705959282	37.9825013510179
ENSG00000115282	10.7087301068483	11.199974479428	11.2501448626807	5.34804513887829	4.75030389328191	4.82802073299871
ENSG00000115286	42.8423510441877	49.9650733947316	50.9619537680189	23.1496882972976	19.9778076435255	25.3227756697198
ENSG00000115289	9.11591685619659	9.42495231313463	10.3320620621049	9.36654705926987	7.88665467990405	8.40486582012939
ENSG00000115290	6.32221369170817	5.2839615590605	4.81735850925243	2.83180665620727	2.54951044444601	2.71385565157454
ENSG00000115295	1.0951272464988	1.1104031379248	1.0900055724888	5.19227452524999	3.971925931615	3.59357804430848
ENSG00000115306	42.0825489490764	39.7609631475746	39.5569778044848	51.2193773087706	46.4706252150319	42.2701461060708
ENSG00000115307	52.9215124581201	57.5120496662268	57.8259488039733	51.1278037535568	41.5365306747856	45.8301532316568
ENSG00000115310	151.82747731657	149.449407941822	140.689294706356	238.46458431417	219.019322880346	218.865952243792
ENSG00000115317	11.1614897951301	11.1333031016449	10.3264144488979	7.56385623403098	7.38915309517757	7.61230563881878
ENSG00000115318	4.70755585199854	4.55098869132778	5.15620981610863	1.61711505958995	1.1795812717691	1.24988701487731
ENSG00000115325	4.11226813316857	4.80813046721855	4.52102327984617	3.39459663790546	2.94464377169146	2.66653285238265
ENSG00000115339	6.22761273557296	8.87766348864134	7.01458224205689	14.3160961518791	19.5339432894017	14.7546392356509
ENSG00000115350	9.11932899677102	9.67099875849553	10.7276064691969	7.19450462634974	7.3320385204836	7.50714062913006
ENSG00000115353	1.38032320355105	1.32773722469088	1.26313776049808	1.00992422340285	1.01980316598082	1.01837071309763
ENSG00000115355	16.3946727548863	16.8109826125575	14.5341112090809	5.3276275207113	4.0151101184345	4.54831488341846
ENSG00000115361	1.48781554596225	1.2830754015539	1.23077571936143	2.32005982304434	3.05083240442001	2.44868229526153
ENSG00000115363	1.82616572262293	1.41840052005616	1.77280197849522	9.46646160886198	6.29250248901667	6.92546591843588
ENSG00000115364	10.4826932111666	10.8563900466504	10.9947636910723	6.32161843806815	6.71464326262557	6.18908083396442
ENSG00000115365	19.4474632333426	17.4693517299374	18.4205258433044	16.2769106900321	18.0137009675972	17.2145539134101
ENSG00000115368	52.2756462943363	53.5725311560361	51.1757009601031	16.7674801681782	16.6242490771261	16.1740042826988
ENSG00000115380	3.82491850923317	7.52920652825728	6.51803136841184	27.1135558744455	31.1381200410357	26.4322839929758
ENSG00000115392	29.6458114935598	26.1835067923506	30.2844400843574	8.38330378744257	7.07311209982787	7.05113606396494
ENSG00000115414	21.3196041285957	19.0059191321589	15.2397321428786	7087.57075474449	7618.28900353954	6952.80220108763
ENSG00000115415	25.6699602091812	24.3677539872373	22.0187731969326	25.1761058983742	30.5336192921154	27.0121753109226
ENSG00000115419	19.8561986299106	19.3408343402047	20.070545107119	51.0769168452571	50.5906957908835	43.8979256732704
ENSG00000115421	7.27663329687331	6.50325085231049	6.64761388063021	4.14335459904314	4.10398456499436	3.64647397841911
ENSG00000115425	7.0601711683562	7.58421961939603	7.91693668227983	1.9907266641924	1.78570413414351	1.49375104332211
ENSG00000115446	32.5251251025364	30.1500795395424	26.9817857680894	35.8966170805954	30.8076630621473	35.1419702919401
ENSG00000115457	136.192613669807	144.427472652622	141.31144696274	267.957826540705	244.659463701802	276.488239981419
ENSG00000115459	5.62543250711863	4.97987380408818	4.69730184288948	6.53078441069758	5.89068301655893	5.05754527706197
ENSG00000115461	2.42748300847495	2.17914055041672	2.09307757281286	46.4969969384169	37.9819982500418	40.5556845838753
ENSG00000115464	17.2199675242788	16.4084294497138	15.7438293136364	14.6349365846527	14.2121738194492	15.3204820109026
ENSG00000115468	1.77425541630264	1.96036620967363	1.54084219107534	19.0316797873038	17.6299142563178	14.9777943185168
ENSG00000115484	195.378435294895	231.839411924733	223.515523697902	72.5609811268587	75.9228030926682	75.7502228361416
ENSG00000115486	7.47068388893925	8.21105488684	7.72756067846624	12.0033145797829	10.7820694684529	11.1027750328812
ENSG00000115504	13.5892300482164	14.6092312913692	13.3328175271619	26.6376757578167	29.4925766690618	31.0096162054367
ENSG00000115514	30.619794292844	33.9844163299576	28.2624223068577	24.8397351729542	26.4798196752394	25.5682461479326
ENSG00000115520	12.5880904506356	13.9943704391436	13.3563098987259	16.1879313226812	17.2311312216927	17.449053638387
ENSG00000115524	106.486145935574	98.0337307073578	96.3549701110936	55.6590503299506	56.7090081288743	55.9887365752264
ENSG00000115525	2.32224675699236	1.92074687193651	2.11701488489992	48.9317162352021	48.0573852121594	65.7807559052944
ENSG00000115526	14.0872292641145	14.6366830325766	15.6083159680923	6.06849979358164	5.41031216523064	5.90647696006407
ENSG00000115539	33.3501982620511	44.9415018719743	37.6711251774788	23.2061095665961	26.8936125078403	24.8091609509029
ENSG00000115540	15.266331868001	15.3576014680284	14.4581240071636	11.137832260414	12.5776792569413	12.313492516401
ENSG00000115541	218.16144245821	255.609298516489	251.777662769638	45.5328055384012	40.6737587197687	43.5570596611513
ENSG00000115548	11.1518801407126	10.3518470034594	11.3544877160218	10.056335163828	10.0260724846772	10.139232191436
ENSG00000115561	7.35684237499383	6.50550684313855	6.65665877547262	19.0159380055913	22.8955238181653	20.7661584358828
ENSG00000115568	7.44858175834013	7.68765238101277	7.23560459168936	4.089293851823	3.83470825421218	4.20744559634758
ENSG00000115594	1.09643647736579	1.09157304455696	1.02799541453762	18.6882231179707	21.3228968816206	27.881825841613
ENSG00000115596	1.07930037477183	1.05522083652574	1	84.7368040454837	72.9567216989932	85.6271425186907
ENSG00000115641	18.3128419700183	19.4098025516511	20.817979014744	45.5543453578533	51.984648542629	47.6112381071369
