D_U6_F_T0_1	D_U6_F_T0_2	F_U6_F_T8_1	F_U6_F_T8_2
ENSG00000112578	27.2209582494832	28.6067681108616	29.4000293010193	26.4016190979383
ENSG00000112584	12.0177350314427	11.8990194025619	10.7023516964287	9.57197456161699
ENSG00000112592	11.7250647130486	10.3647945388451	10.8239916927757	10.5839046505261
ENSG00000112624	6.04162649948393	5.75830025346314	5.75311590015961	5.98424764513543
ENSG00000112640	17.3568102016249	17.2598428391833	15.4964404604901	16.0477888059244
ENSG00000112651	22.2870854716245	18.5016338405249	19.5770357747255	19.7961641611001
ENSG00000112655	20.2858744589196	21.1485412894089	22.0828735402019	22.2356706122656
ENSG00000112658	13.9635450488773	13.977434605342	19.6361614375898	19.2517758326072
ENSG00000112659	4.09321547247833	4.35414737872462	3.59581520688093	3.78865082100397
ENSG00000112667	45.2759801732218	44.868935505706	34.8239934631426	37.4584933480256
ENSG00000112679	9.01065900152517	9.10611503069476	9.31925255245529	9.9909653353073
ENSG00000112685	10.7851356618794	11.0978906098089	12.3342396897364	12.7221473526346
ENSG00000112695	91.6674001409585	91.3436636655401	89.2110934283955	93.4914955646918
ENSG00000112697	70.6681520095384	66.9943907822708	72.5695424165076	75.0556728580721
ENSG00000112699	5.07532342169962	4.35983317204153	5.30184987221653	4.25797168395739
ENSG00000112701	20.3462318979801	20.1818079173524	20.048433331516	20.6472207998776
ENSG00000112715	18.0456897330253	17.3121334645835	14.8065199634067	16.248694956734
ENSG00000112739	22.0958662423886	22.0235403802632	20.3664904604355	19.4624791118823
ENSG00000112742	11.9726411413091	11.6399683299206	10.515101051714	11.1514326781115
ENSG00000112759	86.5977467013027	86.7808938612934	71.915006850669	75.8576790772489
ENSG00000112763	12.2177155085192	12.3826543072589	14.3664212092946	12.9790403987099
ENSG00000112773	3.65628539041272	4.20259205841379	4.39981658313284	4.66877418764392
ENSG00000112787	5.68275496439458	6.4384387323168	6.12354218451297	6.05724839865553
ENSG00000112812	2.4735362709165	3.29959902061406	2.4896354506435	2.80472565043265
ENSG00000112851	52.6247369408086	53.8563539877139	55.2945284634217	58.1652989482371
ENSG00000112855	23.93676676614	24.4550259158075	22.778751862116	21.4482769241224
ENSG00000112874	18.7784231695633	18.7291780183729	22.0790074510063	23.7862391806931
ENSG00000112877	10.6127222298966	11.4084103777101	10.9616118456539	9.83590252761332
ENSG00000112893	16.7911141905208	16.934292323209	17.3704421963929	18.2780043854723
ENSG00000112902	17.7077859634418	18.35457630103	16.0091109928324	17.280905338773
ENSG00000112941	30.0686405999254	31.7225315710158	34.8279616559258	37.1147772080262
ENSG00000112972	14.0588089456705	12.4678369190008	6.43529917355898	7.39117362380691
ENSG00000112977	67.3466950814323	65.8091284040129	69.1021301999168	69.6107511326101
ENSG00000112983	17.9383338547567	17.1852848835079	15.927971078558	17.5986521214085
ENSG00000112984	25.4206678545062	24.51676726503	14.8063346340082	15.3561640210278
ENSG00000112996	40.5724290386821	37.7121650768514	36.2155727496889	35.4691236209461
ENSG00000113013	100.705770283414	98.8496432449752	99.0415570201475	98.5416553733207
ENSG00000113048	30.1692920133949	30.1910913412205	27.4438115815813	29.2097511086039
ENSG00000113068	33.1110065096752	32.6171527584637	31.4734762369321	28.0937623423245
ENSG00000113070	20.3706044529789	21.371706691581	24.3399282800839	20.566971630492
ENSG00000113083	1.49509773641609	1.53905741514889	1.45829551739229	1.6363935843733
ENSG00000113108	5.36226195837925	6.09912345164828	5.49893469156861	4.87461992474371
ENSG00000113119	10.0562742704436	9.50699447652459	8.4292882408566	7.2015587903485
ENSG00000113140	80.7956238071633	81.7335871911733	61.1542694333182	56.5806114523853
ENSG00000113141	60.1011032704225	58.2626685108968	51.5816944999286	56.222663279011
ENSG00000113161	29.4459224156106	29.1612161473757	18.4196065508255	18.6256292344759
ENSG00000113163	27.7074088373486	27.4493949412886	24.2760596782664	24.518398206764
ENSG00000113194	36.8756430202518	36.9411032804316	37.3762890532468	38.3851975267714
ENSG00000113231	1.69621248851232	1.76568598592338	1.60643037861295	1.63446626748765
ENSG00000113240	18.8648030187125	19.7953648386132	20.6809103041241	21.4463833021449
ENSG00000113249	249.927896537285	249.199213650545	287.881462960561	288.933626830032
ENSG00000113263	1.55501680875621	1.5774390650261	2.06808127008774	1.76725543600363
ENSG00000113269	18.7858401170683	17.862078337397	18.9733275911147	18.9263808783511
ENSG00000113272	8.44788309910268	8.03954798170452	7.85394051764561	8.56325504510538
ENSG00000113273	4.22426788644877	4.19568167546223	4.12906449580338	4.61778898517754
ENSG00000113282	77.7267498423842	76.1586442369874	68.7853989312491	69.1786122987336
ENSG00000113300	19.1950871425143	18.4946644939856	16.4755927174237	17.5581442884226
ENSG00000113312	49.309032788572	49.948358540876	41.9115498844144	38.8133430380542
ENSG00000113318	7.29268888685237	6.98066184996251	6.59414020156484	7.13200847601127
ENSG00000113319	1.14814407628201	1.16488216904766	1.14434952321841	1.18683000113726
ENSG00000113328	133.85376490107	132.140229319222	199.359391619832	204.897179299819
ENSG00000113356	5.68579487794356	5.72007533922153	4.93215571389702	4.74789600829576
ENSG00000113360	11.1258919608441	11.1209071228324	10.3241574552154	10.6163797744791
ENSG00000113361	13.3301598373554	14.0796285245546	11.8028664666241	13.0115148316277
ENSG00000113368	95.3940324379658	93.0080356481387	77.4703337013524	78.7372234324733
ENSG00000113369	87.0233893767349	86.8222132751783	55.0555184144609	62.3810445616692
ENSG00000113384	43.0416735362789	37.0792456480042	39.5645382854431	37.7336847304107
ENSG00000113387	36.7220983749226	36.0835883135118	33.1446633793087	33.0211212859802
ENSG00000113391	5.96292143850233	6.91959616813206	6.0841264214357	6.53023492084061
ENSG00000113407	43.8173467984551	42.1713910172718	40.7765015599879	39.3019525053579
ENSG00000113441	12.4637363351873	11.9093421448399	13.6584431916508	14.7430662174694
ENSG00000113448	9.43956902628093	9.53094564821901	6.35434609238799	7.64078766269665
ENSG00000113456	9.50794516422533	8.77590321352277	8.36740195228981	8.19995288735548
ENSG00000113460	21.0618692585615	21.8052651955223	21.0247864289015	19.7659237419167
ENSG00000113492	3.32171609986417	2.67153955031839	2.26906584437074	2.37335950848116
ENSG00000113504	18.8763164809082	19.4137944657011	19.6197049186127	19.0319097620124
ENSG00000113522	21.0286725767554	21.2220038510173	21.1891235819655	22.1982921271585
ENSG00000113552	57.8402771198798	60.295736812778	62.5678666081852	64.2608746956095
ENSG00000113555	1.07659604114746	1.08339699601633	1.16792675866271	1.18576560495701
ENSG00000113558	22.2211620016728	22.7832452817533	21.8262247735378	21.844100881984
ENSG00000113569	7.20647477599261	6.91626871549382	6.82745537779379	6.78674595433537
ENSG00000113575	59.056163301744	57.9041336810723	52.5855829831814	52.5983995749066
ENSG00000113580	42.9858713279721	41.6762101172038	45.9351150422685	48.9499933656341
ENSG00000113583	116.892785879275	113.245944742186	108.356441518195	107.355546370225
ENSG00000113593	15.9845590724774	17.6934502855725	16.1812920591717	16.7214955299186
ENSG00000113594	2.99275734764444	2.9768323786941	2.58371128555834	2.82444324371999
ENSG00000113595	5.84667745789757	6.03697034874823	5.77007726427004	5.93845574184346
ENSG00000113597	20.1937712649811	19.4913574108444	17.0182365564682	18.2203035243395
ENSG00000113615	16.9995300948828	16.6368330525137	17.902436727779	16.139640936517
ENSG00000113621	15.4320013365924	13.9049251270808	12.0945831139866	12.0114866083085
ENSG00000113638	4.45170577239642	3.83177245147745	3.82873071319258	4.06023573153442
ENSG00000113643	70.2824186794598	69.4851869296985	53.3329876972792	56.0615293538723
ENSG00000113645	34.1851166565257	33.8504159332004	33.6184552588398	31.2269455079788
ENSG00000113648	129.201360543956	122.502343039683	125.698118651612	130.132932117103
ENSG00000113649	33.1159391158381	33.2581038037591	31.3593907381411	29.9425925913044
ENSG00000113657	10.8105728726214	10.2886426038336	10.4324433279124	10.0465925125783
ENSG00000113658	35.2314867264145	34.9533764287982	35.0879453974051	34.5210285986769
ENSG00000113712	19.5263092173894	18.1282183973646	16.6300745347685	17.3048219816907
ENSG00000113716	29.2116162791154	29.4715814697021	29.1642968306899	29.4578739428674
ENSG00000113719	81.0119726046144	78.6670507054675	90.6875112936041	86.556323482451
ENSG00000113721	2.97301659516934	3.01618821842847	2.95470020509488	2.50770298124238
ENSG00000113732	95.0426113062396	96.2150902218341	103.937038656426	103.270066076535
ENSG00000113734	15.0089242620924	14.8148031751232	12.8404281338652	12.5825011587319
ENSG00000113739	11.1994110761806	13.0180096509743	23.4838094673565	20.4588135123757
ENSG00000113742	3.38823414577729	3.3307336155017	3.00205339790334	3.12916220540705
ENSG00000113758	66.4501023651925	67.4294401586035	62.6274383581758	62.377055118185
ENSG00000113761	7.37891084956576	6.66617568947047	7.2013311386781	6.3405156942181
ENSG00000113763	5.08978847268744	5.26763654549807	4.98503288766498	5.24508992672446
ENSG00000113790	49.1333472274406	48.9438601044722	44.9047600643053	44.3591095088685
ENSG00000113810	47.0647895269274	45.6534257902625	41.4693932992981	44.3891300118152
ENSG00000113811	20.4737120083887	19.1970227388779	21.7333646145907	22.2937144140842
ENSG00000113812	16.5709275608596	15.3731774961611	15.8128907522043	16.3268302564276
ENSG00000113838	7.32799020515708	7.50211124663701	7.18592463513754	7.03916206045695
ENSG00000113845	30.0257562417836	31.5806325899203	28.0292793927955	29.7690707329261
ENSG00000113851	14.1294937299657	14.313300868136	12.2391415606327	13.1844131863099
ENSG00000113916	11.357291893347	10.1410832380856	10.4438907218491	11.4716959323266
ENSG00000113966	3.22134761482436	3.30232124893381	3.24120370821249	3.50645686503726
ENSG00000113971	10.7214529832423	11.1861171511153	8.90675436379754	12.1455324591488
ENSG00000114019	146.982479921912	153.569679648989	160.253016467052	162.188041397841
ENSG00000114021	8.65261749257699	9.24697477901949	7.63561566608477	8.33958030321431
ENSG00000114023	22.0181155665065	21.5806893024067	20.9582371012264	19.9119794076393
ENSG00000114026	11.5279188393907	12.9694056753979	10.0449151159424	11.0484632274866
ENSG00000114030	12.9763409280384	12.7321056872632	14.0471766762325	13.7951885816384
ENSG00000114054	33.7585173877865	32.8731255543934	28.0532590736839	30.4415146988195
ENSG00000114062	12.8373358263065	12.3132888137407	12.7501546054838	12.6203278614992
ENSG00000114098	15.8871961633851	16.5632065348022	15.2119247745686	14.9331766200629
ENSG00000114107	9.65194563683099	9.69641123431553	8.5478208114573	7.56665909565094
ENSG00000114120	62.378444882643	61.8843383646667	54.1934217705084	58.5855031113364
ENSG00000114125	41.8652076343527	41.1422262523555	35.3824393265621	35.0258694378894
ENSG00000114126	102.642768094954	97.3100078351	74.3067187644564	88.9896656011203
ENSG00000114127	8.71179522086632	8.71536089557914	9.23249680913035	9.4547195943859
ENSG00000114166	12.8105059820288	12.2511183596138	17.6164860448803	17.4605638840805
ENSG00000114200	5.0491995536118	4.05924609059634	3.57092803014124	4.62403591810991
ENSG00000114209	24.2106832479829	24.3758343514355	26.1705302217091	23.2024908600225
ENSG00000114248	2.54576586133911	2.52014191071988	2.2389485208902	2.6204879222573
ENSG00000114251	1.3051873514469	1.40366462655126	1.33701967537169	1.28619513513689
ENSG00000114268	6.4226998087634	7.62102392665645	5.67144182817366	5.45930892155383
ENSG00000114270	23.7646163375152	25.3524243136022	20.7990403612314	21.0865909415056
ENSG00000114279	3.67090495672214	3.70424198636891	4.06293355720403	3.57112840197672
ENSG00000114302	17.9941154083659	16.6978302055854	16.3989567710078	15.7773906205459
ENSG00000114315	22.9000118161334	19.1837927606111	17.4415756654605	20.7360917098799
ENSG00000114316	12.4762419932619	12.1457621860843	12.3193761217607	11.0607941820151
ENSG00000114331	17.2982293898509	17.6051875430109	17.3036793110667	17.1289408556974
ENSG00000114346	53.1759637237063	53.8841016965825	50.1444176583597	52.6951906863718
ENSG00000114353	87.781217635167	87.700838314875	80.9787365832775	83.1268986071734
ENSG00000114354	92.5238142857055	90.406983065727	82.4750341051925	78.3137452396889
ENSG00000114374	7.81115565895858	8.167508490959	8.39308319548387	8.23914272855535
ENSG00000114378	13.9799401790327	15.9296416499783	10.1694177848398	9.95962937821444
ENSG00000114383	22.7206110769585	24.0617095143363	20.3669491412689	19.478457557289
ENSG00000114388	6.61755365775457	7.15210373279574	7.26590712156788	7.2383805456662
ENSG00000114391	157.3966007771	142.481779262	156.779556670753	155.115657322739
ENSG00000114395	12.6803341709672	13.9306265595481	10.3844609962674	11.9335721599859
ENSG00000114405	3.3348809249383	3.17347949788033	3.04930458724467	3.10946462080569
ENSG00000114416	29.1795531697231	29.453237537818	29.6538129056697	28.5197771801206
ENSG00000114423	2.89966372625317	2.44391060546254	2.53498046835954	2.887822411083
ENSG00000114439	18.3568237499682	17.9275376933913	14.7519123617734	14.732450874874
ENSG00000114446	7.5561337839822	7.76281648210348	8.18923427350245	7.95827397783823
ENSG00000114450	4.61148514626864	4.77447746002972	4.48989830671321	4.55177953364892
ENSG00000114473	4.09635721444098	4.70500537379755	3.7701979894667	4.14032926677209
ENSG00000114480	32.745074290475	31.8266792095659	31.4531995178188	33.9721063323199
ENSG00000114491	17.6136922638853	16.6401852630289	14.9334049991804	15.1287476952825
ENSG00000114503	87.2425852139304	89.9655637040057	84.3634023950546	81.2412452795648
ENSG00000114520	40.5175502973328	40.8432099529445	44.5744090130997	42.7088079942719
ENSG00000114529	5.16645292728659	6.10052006934557	6.59221590766839	5.38987702141792
ENSG00000114541	7.04979805259868	6.95185277792598	5.09228485989329	5.77275981749257
ENSG00000114544	29.5994571232519	30.7768476668557	30.5702689302911	31.0847965792607
ENSG00000114554	26.2184798270048	26.8823191417075	26.8757777275343	26.0562004427851
ENSG00000114573	25.2797228555467	23.7406584414576	25.1663061926232	26.0060278665489
ENSG00000114626	11.8235632670267	11.8470880479502	11.6711378269874	13.76774956137
ENSG00000114646	2.40006468526356	3.14541848123882	2.59157076909375	2.3582104732344
ENSG00000114648	9.87637829868784	9.48543083006768	8.2450437342967	8.09453394692339
ENSG00000114650	13.5685343773562	14.3074952409986	14.6137345147845	15.6141722816459
ENSG00000114670	2.39569845482849	2.72483634435748	2.38087141647205	2.4789570553773
ENSG00000114686	102.414828972521	96.6941792977758	91.5734690151264	91.9606396488982
ENSG00000114698	1.87449911036316	2.0532378224598	2.0603907938843	1.82950404559274
ENSG00000114735	3.06922652052132	3.28413259440094	2.6789920387343	2.72519354655581
ENSG00000114737	3.8292545536518	4.54178927803554	3.99650674483248	3.44634115951263
ENSG00000114738	33.5283686600101	31.8708872632136	28.8639024778519	30.5977267152803
ENSG00000114739	2.8930491832182	2.92501420030051	2.68868236793426	2.6553982681757
ENSG00000114742	14.0092580476008	13.4065049762661	13.7377987534591	14.0815108281012
ENSG00000114744	23.3656448613512	23.9955414106732	20.0086009253048	21.0140714722512
ENSG00000114745	15.0611614701106	15.9808719197219	14.4542830811087	14.4934305934413
ENSG00000114767	21.168490182779	19.7701050454646	18.7462573672027	19.8145621358778
ENSG00000114770	21.2590145831598	22.2452302962785	22.3366495654922	21.2323512545508
ENSG00000114779	44.3011372560573	44.8889220916011	37.5644363203439	39.3307177127467
ENSG00000114784	24.1705740642732	25.0265590752078	24.1973340081569	25.5157334443753
ENSG00000114790	2.26755951496526	2.28462696680553	1.75736793524939	1.78884264542725
ENSG00000114796	11.9906263484827	11.4556102151952	14.2474466906088	17.3275808926966
ENSG00000114805	5.54578931491625	5.655479046708	4.7134021765172	4.87766654521265
ENSG00000114841	1.8198696100775	1.70531614905196	1.65871697377646	1.70233546573149
ENSG00000114850	90.0681893684969	88.1668025662517	100.142554405788	96.0001704416559
ENSG00000114853	4.73948383684805	4.66339259154189	3.81913252595971	3.77346628077875
ENSG00000114857	22.8535595667293	25.0962893927737	19.5720394610362	19.5323986545002
ENSG00000114859	4.81538127064947	4.74880865775555	3.09471893972224	3.76190048181255
ENSG00000114861	3.96186688531352	3.69075597272186	3.92684146127183	3.83266316481128
ENSG00000114867	180.77026633833	179.360377922028	171.393341068025	166.788474179814
ENSG00000114902	19.9844481635963	19.7427956662451	18.3986394319847	19.2398321235035
ENSG00000114904	3.20048164269865	3.07942756001331	2.32490350180035	2.5406085136161
ENSG00000114923	1.24216970465412	1.29296880958225	1.3244543294465	1.30834584310149
ENSG00000114933	3.96618142235646	3.97830748079885	4.04619895641563	4.6454198940758
ENSG00000114942	36.3018166448588	37.2726931171773	35.7006606695455	37.0568740142281
ENSG00000114948	1.13886811470111	1.27839668715426	1.17397148568751	1.25018820171238
ENSG00000114956	64.5876820402868	62.9935082474041	61.0227339236852	59.001430670773
ENSG00000114978	87.2087113322259	85.2411975523932	90.6522870004024	90.0717049893073
ENSG00000114982	31.7071983966311	31.9335316665495	29.567112201204	29.9972074867386
ENSG00000114988	13.7909956372911	14.5715631578662	12.6205581654577	13.1797680010357
ENSG00000114993	26.8577422887602	28.4843495876186	20.6658495379397	20.2339362485408
ENSG00000114999	9.86469252387822	9.51117514742439	11.3625848604878	10.9411186818069
ENSG00000115008	2.39025961831757	2.60316284369704	3.96870017800543	4.38609416591077
ENSG00000115020	10.6892445906174	11.0585893890589	10.9971485532326	11.2854148180511
ENSG00000115041	7.82392302451663	7.98287256117605	5.82803468616377	6.5657971208606
ENSG00000115042	3.48680075811042	3.2539486341145	3.29489743887959	3.25928712305586
ENSG00000115053	288.961220943011	275.927194495332	270.539836603598	255.454103788763
ENSG00000115073	42.3997504530884	39.46779083926	38.4735545386453	41.3251660097229
ENSG00000115084	20.0786301548154	19.5235054624078	24.3798908849232	23.8930694567859
ENSG00000115091	54.8217595018116	53.3066394882415	64.159622494121	61.5777185805525
ENSG00000115107	63.6834707908549	63.2656339215937	64.8300023185334	62.22992346909
ENSG00000115109	4.48830942669886	4.24618467816935	3.65193589297245	3.72395677715275
ENSG00000115112	1.89976430127166	1.94937257264728	1.65259444889586	1.57097269988331
ENSG00000115128	209.171714645689	202.938360121436	210.798417465354	209.034135575679
ENSG00000115129	21.2964912698984	20.6064280317893	19.3692933256358	18.2930471558492
ENSG00000115137	4.19677229543378	4.17914293828436	4.16394376234121	4.65063277262255
ENSG00000115145	12.0224390791583	11.3454102257325	11.5275463197933	10.7684361299465
ENSG00000115159	21.8212980148828	22.1274813481279	21.1258408764605	21.622608268861
ENSG00000115163	27.7776230588278	26.8281850921448	23.0369448513058	23.2472968740833
ENSG00000115170	12.9799840821952	12.0555775325082	13.1352327565948	12.4418199974458
ENSG00000115183	11.9389736025957	12.6650271138563	14.2296232187468	15.1221930257769
ENSG00000115194	3.64099591210807	3.95956832175551	3.35664648377553	3.2114491101258
ENSG00000115204	53.2311806304907	47.4234954770741	47.7387765365764	49.1758068155928
ENSG00000115207	31.3909519570571	32.5452294298684	31.9466936333166	33.5970938867613
ENSG00000115211	20.809020677695	20.1035691012342	21.1215260699723	19.8767191503619
ENSG00000115216	60.7376491347595	61.2580672888059	61.3492306685333	59.1840524359202
ENSG00000115221	14.8083302749896	15.0058754799358	14.1512555265108	12.5175355533436
ENSG00000115233	68.3986627471419	73.2916242417647	67.7662051371724	72.1792864231658
ENSG00000115234	73.7438890997164	76.020325436969	71.8546585787095	70.0435662340567
ENSG00000115239	1.6810612764358	2.15349521680641	1.77421938496566	1.66070130066552
ENSG00000115241	110.707184034792	110.587786975516	110.140910959228	110.488818595468
ENSG00000115252	3.57227851591412	3.6264069040892	3.38107271881601	3.32070486539801
ENSG00000115255	16.1988088273129	14.9942475898624	14.4140827746209	16.5959513641655
ENSG00000115257	2.5346913486765	2.9423083413933	2.03526436522425	2.23685965023122
ENSG00000115266	4.64914980804427	4.93859692036207	3.80462851008573	3.89165934518495
ENSG00000115267	6.0332228073286	6.37863841567645	4.57605365434069	4.1704013803771
ENSG00000115268	194.288194934582	198.439608168793	176.253340948067	198.070680456007
ENSG00000115271	7.88336376348425	7.87831946455556	7.10341888197251	6.27529543021103
ENSG00000115275	32.793740079624	33.4086904074718	31.0277922527244	33.485450557515
ENSG00000115282	8.36764474498573	8.52328617678011	7.9812055785813	8.70767571380733
ENSG00000115286	21.14139890309	26.2688497032592	22.1600023651649	21.3433678516592
ENSG00000115289	15.4774329382594	16.1511387793911	22.3961483976031	21.5629621453545
ENSG00000115290	8.1215506896829	7.50942379905237	6.5513117901496	6.60368732242664
ENSG00000115295	29.8929434145446	29.3590093602545	48.5907585036827	49.7002098809637
ENSG00000115306	95.5095080069013	95.7368040648027	112.84945778665	105.810076806002
ENSG00000115307	65.8101273921869	72.6072334898773	77.6282612170046	80.5105074513863
ENSG00000115310	360.058905864459	353.662497967435	379.568887853096	374.5356789179
ENSG00000115317	11.8159427521057	11.6730638794847	10.9189683519072	10.6953734218863
ENSG00000115318	1.40874753755187	1.32965940053562	1.26551860253479	1.39652824062712
ENSG00000115325	5.45082207356855	6.1881164232788	4.28256465486461	4.48283971350822
ENSG00000115350	17.0593757833602	18.1990414898755	18.3158472574643	16.9699921959542
ENSG00000115355	17.4276277324517	16.4286802444855	13.2449889293782	14.1715187845635
ENSG00000115363	19.4156717706004	17.2483487977772	20.664166898407	19.8389966321581
ENSG00000115364	16.5684732823746	15.8731073079506	15.0822414101558	15.1605808926855
ENSG00000115365	30.8830058264452	31.192988044752	24.8677120965223	24.9158393211619
ENSG00000115368	30.6693911745384	28.9104257124994	26.8334767035013	26.1673655535053
ENSG00000115392	14.6257780773553	16.065934088418	15.9136300931315	15.6670389004691
ENSG00000115414	192.852037433363	198.05901406933	243.232200376393	210.578613848603
ENSG00000115415	206.670273762579	199.711821925656	179.997032600204	186.238991792755
ENSG00000115419	338.625244056265	334.82744036901	415.270566001881	404.485972126519
ENSG00000115421	4.97590838041768	5.43547122561706	5.49891966662233	5.70311337197677
ENSG00000115425	17.4893799400585	18.1311118380001	16.0177470921225	16.7352720854
ENSG00000115446	35.2997474337273	35.578906105614	36.2957821637579	38.0604007135116
ENSG00000115457	8.46470131697455	10.0735486042969	9.5723403775047	9.49157702427129
ENSG00000115459	8.7677243261042	8.44656099791016	8.21061899558195	8.51174087975837
ENSG00000115464	14.3157314363075	13.8978493014852	14.567605771759	14.6368032896387
ENSG00000115484	143.07673463056	141.139681870405	132.918939360383	131.210712016387
ENSG00000115486	8.54167652135265	9.15999945722581	8.34040250317845	7.60637906218324
ENSG00000115504	21.0222125708575	20.6956237493464	19.5255998183151	19.3380108439218
ENSG00000115507	4.29401797017839	4.33676728392898	2.7332084084415	3.55643600082743
ENSG00000115514	42.3297609610032	41.2011003975522	39.9720739290785	37.2949775184229
ENSG00000115520	18.6221183241425	17.0500914557472	22.3540653034392	22.2330335370198
ENSG00000115524	100.777564222106	101.796170335076	94.3101042646396	98.0562718814903
ENSG00000115525	12.8691049539223	13.8351935925909	17.1176077109694	16.5119085161677
ENSG00000115526	8.61683754446953	8.88300640457399	7.99273801394477	7.55625660855744
ENSG00000115539	3.60269732013652	3.87040283719745	3.83091943569607	4.17079338079506
ENSG00000115540	11.3652643398172	12.0202185425322	11.328196844471	10.9904217528338
ENSG00000115541	17.9195429312035	18.6849543652869	17.7059823790538	18.5079913784973
ENSG00000115548	25.0704302748113	26.2575526886655	21.8948336778474	22.2235545041907
ENSG00000115556	4.86070553775177	4.30380130660982	4.04905221562964	4.44961080938516
ENSG00000115561	50.8538807681626	49.3073777364519	46.4945352716491	45.342942528342
ENSG00000115568	12.2169964749869	12.6460416379822	11.4751423651847	11.7171080283197
ENSG00000115590	5.6841596442415	5.57498249464258	7.32285468696037	8.12886309348383
ENSG00000115594	4.80628235845602	4.40220840523839	5.93717702278906	5.56270145759615
ENSG00000115641	82.2328286664517	78.858611292336	139.114741825423	129.599668747057
ENSG00000115649	37.5208021298596	39.5718593844021	36.0833264653883	33.4594612952141
ENSG00000115652	106.943081256922	107.699248415292	132.891366580439	129.262816529279
ENSG00000115657	2.62340554088677	2.65277174185651	2.97214387533726	2.9839330247249
ENSG00000115661	12.8733344808758	13.424032910486	13.5511004479056	13.1559363780395
ENSG00000115677	82.4534376377406	82.7899329364725	75.1598597864852	73.4758064833501
ENSG00000115685	20.9068316290518	21.1432508725993	20.3338598168555	21.5991756368235
ENSG00000115687	6.65730811903786	7.17653775136688	5.83109404913026	6.47585280735712
ENSG00000115694	30.4449262949157	33.4162266144208	36.1719011019335	36.1658816034454
ENSG00000115738	49.2983730605765	50.186757365968	80.0953134176864	86.7954305222487
ENSG00000115750	11.1987949768163	9.20755932386912	11.2346104234828	10.409966142584
ENSG00000115756	99.2070360366555	97.2991495837795	103.504150741893	105.817146761763
ENSG00000115758	110.923455055819	108.220348662407	67.9795138315334	60.0788642840652
ENSG00000115760	18.1563425458292	17.4182683600644	16.1652857148346	16.405294491562
ENSG00000115761	12.6387881597425	13.6548120183427	12.6206895875243	11.9597936382052
ENSG00000115762	86.3282947298294	82.0790519111143	84.7100791619584	81.0978643713779
ENSG00000115806	71.2481168480956	71.2483233609332	82.1578442146436	82.174930919762
ENSG00000115808	7.67995269127008	7.52500591563407	8.37266870215573	8.41338183692275
ENSG00000115816	42.5535411800392	42.8516057428317	35.7625231064442	35.6644559351786
ENSG00000115825	24.2558854562625	23.2088479445378	22.3078108262256	22.2042303290907
ENSG00000115827	10.2637075131194	9.26948888387509	9.49300014199644	9.96594693034088
ENSG00000115839	20.7407980968369	20.7488521734548	21.3688369196126	20.5599652001512
ENSG00000115840	7.16147623525512	7.64289656107263	5.35498404043183	5.97074494172572
ENSG00000115841	5.61778581297658	5.7524105283375	6.95709263241324	7.02556508405861
ENSG00000115844	2.587339026314	2.36280040895832	4.54239847480184	4.94906336708909
ENSG00000115866	41.6283049736721	40.3794748604684	38.1973815929701	36.9915914246856
ENSG00000115875	70.7880396858645	69.9870853540616	56.3981855360991	55.2752377255749
ENSG00000115884	57.4133857884543	57.2235409823225	44.546891333214	43.7073827525446
ENSG00000115902	6.45252015986767	7.87611857051463	9.17053416027369	9.04113880819836
ENSG00000115904	6.65060156245404	5.93327725869407	6.92276076372764	6.96114781304052
ENSG00000115935	12.9848299340096	12.0158092680028	13.5053104274517	11.8558754750128
ENSG00000115942	10.9780321300301	11.2666300686678	11.2792480442602	11.5610129139204
ENSG00000115944	69.0498554013351	67.2176999852847	71.0929306794664	67.6936452992478
ENSG00000115946	23.4465433112012	21.9104266398756	21.8339950151899	20.6550532895463
ENSG00000115947	12.7696980265665	12.5992944603365	11.437275099804	11.3187561109603
ENSG00000115956	1.95607678099656	2.1015521092173	1.62105859359202	1.83916246720397
ENSG00000115963	57.1989594648854	61.1268950210555	70.7940912621795	60.2377482060775
ENSG00000115966	23.5949330804179	24.9278871910021	24.4236830716221	23.6127498582144
ENSG00000115970	8.70662388738997	9.49930374171113	8.78087852664594	9.30693148784449
ENSG00000115977	11.6341503876758	11.4384466979904	9.26395118722054	9.54165740108039
ENSG00000115993	19.4284692057839	18.7877303561462	17.4041789557583	17.3034948711453
ENSG00000115998	7.03693137632631	7.66718575333166	7.80734119051461	8.50949360932711
ENSG00000116001	40.2860855321031	41.0690114692664	37.2184917971894	40.9402706623552
ENSG00000116005	29.6308835725184	30.5315825023161	29.0580622689795	29.5740937536887
ENSG00000116016	19.0378847859902	18.4219173783376	26.1643613766614	24.5167688318016
ENSG00000116017	2.60555501314438	2.84011798204155	2.17332282092296	2.41409850506428
ENSG00000116030	8.15812694105497	9.11534092962434	8.13420265016278	7.54733051611653
ENSG00000116044	119.900393227848	122.089309028888	157.125033273603	150.633245459238
ENSG00000116062	33.8258143587743	34.3878145719909	28.7678416017096	28.3360523394033
ENSG00000116095	1.71457015798229	1.65217720903329	1.75796176512176	1.79850593777164
ENSG00000116096	75.015832361228	76.3701645678151	75.0010149242189	71.3134749424041
ENSG00000116106	5.12795714398029	4.91863051490191	6.38862533264373	7.83073444283226
ENSG00000116117	5.29111912337464	5.51817967811701	5.14516178264641	5.00493756505038
ENSG00000116120	9.51037392390681	9.48814609582666	8.63703754846055	8.55128964433199
