WT_ctr_1	WT_ctr_2	WT_ctr_3	WT_4Gy4h_1	WT_4Gy4h_2	WT_4Gy4h_3
ENSG00000120656	10.7700566089248	10.008592254572	15.463103536682	10.2080542451324	12.0403659121002	13.7746931353954
ENSG00000120662	2.7324179572131	2.37241072699791	3.87150149641675	2.38579686812125	3.42254298581661	3.34807351477835
ENSG00000120675	2.29153001465916	2.54511364960265	3.50866127940593	2.31352511832917	2.81035950490545	3.34762051369806
ENSG00000120685	11.2785807833113	10.4420091410077	11.0015323463318	10.6406748544522	12.0557785580469	11.2533921261496
ENSG00000120686	9.18835299590956	7.19649593607731	18.6634659522593	9.95956169597837	19.2151593291022	24.6179230349551
ENSG00000120688	6.03390307128275	4.65943815761337	9.27358920761496	6.06964884418226	9.58128573292828	10.9098544720289
ENSG00000120690	4.45814080099501	4.35157942584734	7.39759214813279	5.10916276338509	9.06745566942844	10.7260114265104
ENSG00000120693	2.15599295266469	2.13155031469309	2.68489056894353	2.39266606500748	3.11662930061304	4.2331492023967
ENSG00000120694	35.1846030731687	26.0157594140463	47.1050636495774	33.770051465155	41.6019477696808	47.2048387965789
ENSG00000120696	2.19738496293024	2.29305839395472	2.20088987535493	1.67211440836637	1.87158021768053	1.7186561023561
ENSG00000120697	10.5979024787354	7.26835029896569	13.2761156032809	11.1860048715065	13.956139436591	14.9545446618284
ENSG00000120699	21.8346743978624	16.8219961966108	31.8062628430791	22.2813711154195	29.5631344476799	30.7998555021012
ENSG00000120705	29.2266020325385	22.3603055088068	39.8700588354794	30.9922272750805	46.3763844429756	49.2647022691592
ENSG00000120708	9.05676463365784	8.97000630590635	10.6728012311306	10.8794235428674	12.4506033092969	14.8452712910464
ENSG00000120709	15.7333409741195	15.0924218804392	15.6880472038562	14.8051190782284	15.4049762252586	13.9757343311221
ENSG00000120725	10.8448314876243	13.3586650687314	10.055598025679	10.0278540281102	8.62922167842722	9.48860909391434
ENSG00000120727	16.8944944079429	14.1040917105308	29.7784961338325	17.5800912188542	27.5145038677273	36.3071350063105
ENSG00000120733	14.5442728363147	14.228640676445	14.1485528975373	12.0913212752548	13.3284222846307	12.8753287384344
ENSG00000120738	31.0773582438671	58.894095953514	51.4909344969511	34.378399668953	34.1465346815698	42.7138873739541
ENSG00000120742	26.3147643110788	22.9665511640367	29.2409592531889	25.9640702719921	24.937200385163	26.7722722861188
ENSG00000120756	3.32012117744835	2.70888184475176	5.1278148756129	3.025367033888	4.37531584913357	4.88390927259115
ENSG00000120784	4.26459053049283	3.45394236644755	4.98097818897676	5.10960450546302	7.00361759408345	6.14277470500015
ENSG00000120798	3.98293008724583	3.65281232717038	5.90642952438026	3.72993104084802	5.55844668953072	6.48641211588739
ENSG00000120800	6.74635878736792	5.20712151881718	7.17361460457203	7.28802835365658	9.40523448773267	9.52872889357985
ENSG00000120802	32.1211030259358	22.9547217275252	58.9470803748915	28.8593088779651	55.2233744190687	61.6740105028873
ENSG00000120805	6.47197941064147	5.68774636810046	10.4334093881841	6.57699796848546	10.3306341232061	12.5962088976722
ENSG00000120820	3.84431010737607	3.49254793288689	5.10876547798127	3.41482475530065	4.34982535734854	4.49951905111719
ENSG00000120837	3.84614935526766	3.51521318309753	6.62133890789015	3.51580412740704	5.59530029813227	6.41370908964049
ENSG00000120860	4.61234226299634	4.50264810428103	9.2101882704556	4.77009366305476	6.15100248307295	8.75592015114687
ENSG00000120868	4.71865514754891	4.14061930499579	6.15579660628825	3.30219450317571	4.77866972815921	5.26882214008738
ENSG00000120885	364.537186042971	447.010642049672	407.635173327607	346.857103823025	337.138193434572	370.044683832855
ENSG00000120889	26.8454223958048	27.6728207065872	25.5177226683766	40.5787467707746	44.3650623288773	49.6984012317078
ENSG00000120896	42.1583425309975	41.0436869570373	30.0752206603101	41.3054952646633	28.589600761228	22.6599139833821
ENSG00000120899	3.71007628718866	4.53366607859315	3.53366644164112	3.29820858019006	3.07501399944622	3.17342341863781
ENSG00000120907	1.43287617908224	1.53018684020845	1.40020926779328	1.59391294348054	1.54236036995894	1.53015736500919
ENSG00000120910	4.96079037981196	3.89283648823191	6.12428750923249	5.28083984569936	5.33799100109144	5.90254956967178
ENSG00000120913	75.4474393513925	76.8228831130663	52.3058974118705	83.7065386659413	54.2749239681996	42.4502234412545
ENSG00000120915	1.96041762851381	2.37135190110286	2.96477259450333	1.66112220014192	2.0751171613925	2.18704472717898
ENSG00000120925	1.96333866978399	1.88206679665632	2.69088415642659	1.72589359758732	2.21828159292818	2.80505959991223
ENSG00000120937	2.73534342377416	4.16024680654616	3.77257971412322	3.76767905582408	3.64898610073167	4.67460400890654
ENSG00000120942	13.7783730353162	13.3892638651151	10.8938734111851	15.8302309929663	14.4392318024868	12.7256212336614
ENSG00000120948	37.208660547163	32.1645790524744	53.174164460036	35.6126458303808	48.9257392716788	51.8887704257912
ENSG00000120949	1.46786302027335	1.5726123629605	1.5559715663275	1.49018878579821	1.4095397772307	1.71187935070255
ENSG00000120963	12.3542868821824	12.2954058084086	15.763127917447	14.0245911243126	15.8599927018014	18.4080389737493
ENSG00000120992	16.3439109439036	12.1625147339215	32.767831945656	17.0146322763722	35.193158045367	39.3638436494325
ENSG00000121005	4.5415808782951	5.27368287431813	9.88736534254843	3.07240648697863	6.33863348756793	8.64963079056466
ENSG00000121022	40.5794878575157	34.6491198669756	52.3013931904242	40.041832753737	45.0994221184672	50.374874130359
ENSG00000121039	8.33170542504635	8.15509505398385	9.16507777077325	10.3844945780073	15.7303925728864	20.6889433835296
ENSG00000121057	19.5818335377509	18.0342319358489	14.08875771028	19.6767255855314	15.4436198967316	13.2129707461983
ENSG00000121058	9.42256064000058	7.57122708130412	15.1210208781138	9.0285725920768	15.1056524950506	15.7396241408601
ENSG00000121060	19.8706755150908	19.0474862113706	16.2427484388534	21.3771238000715	19.7556806844538	17.9905600667292
ENSG00000121064	18.9013647401925	22.7167410012596	27.3859907417341	18.1433491038851	20.538602147592	23.903032742354
ENSG00000121067	19.1571305205293	17.844022592145	26.2968993372444	17.9183281300083	21.7141324975194	24.5070966545801
ENSG00000121073	37.4587125848839	37.0548545402834	38.2064821447381	38.0614518092795	36.6528358138351	37.4686495036945
ENSG00000121101	1.22459142828376	1.2320984388298	1.34261042631979	1.33974738937446	1.37787420929577	1.34128353101846
ENSG00000121104	4.71071141611633	4.7883944073353	4.5136792808315	3.29914946261078	2.56816433289116	2.78299063628649
ENSG00000121152	28.4787039676109	26.4977006776316	27.178225800897	24.3199966504145	24.7099446587783	22.9498174293216
ENSG00000121210	6.9024536767991	6.2086471410881	8.43915400533066	6.54153015113584	9.16513429200696	9.73076920522819
ENSG00000121211	10.274097032455	8.63204778050578	21.2524494273078	10.3999403265332	19.4978503534303	24.4391788376449
ENSG00000121236	5.43977123076569	4.34632030576855	8.54418728667296	3.96113387362931	6.48011572819068	6.15552539452896
ENSG00000121274	7.59675562770989	5.23527489223148	9.46477571124623	7.07777318989618	10.0254850294553	9.59758543652225
ENSG00000121281	20.1390912707253	21.8260791436741	17.0477088414335	19.0802662369079	17.3324409750263	14.8948565845086
ENSG00000121289	3.94097370542756	3.58223093982098	3.8310943285408	3.45207631979572	3.42554494520612	3.61488366878764
ENSG00000121297	8.08870842374854	8.21001862480919	6.98915952779229	7.28588463480501	7.16362801890899	7.40371615435743
ENSG00000121350	3.06597812563123	2.4607297983743	4.20934441076698	3.26624547954847	5.07434419370089	5.24804339242009
ENSG00000121361	3.35763616029188	3.87752845580371	4.84530004966669	2.25416444793031	2.3196004639001	2.82611486011927
ENSG00000121390	32.038082315386	30.1145704493777	35.2099946230719	30.8070109914306	35.2182300250357	34.7039903128128
ENSG00000121406	3.83875855274373	3.24429398563545	4.69971234226672	3.45875070428568	4.45694951857428	4.96442320409705
ENSG00000121410	8.24026282613155	8.74697803711084	7.78045604190574	8.00785082903592	5.10430107607954	5.47433020971922
ENSG00000121413	15.3836405401057	16.0999749509493	17.6408424865761	12.8403601427387	11.8548578225334	12.675134493878
ENSG00000121417	4.54864782578857	4.37466906993757	4.99662610198152	4.46314778063673	4.60058254142708	6.00893903676684
ENSG00000121440	2.48451075977447	3.45292481920598	2.82309396117695	2.20943457556571	2.50932090722519	2.14750336904809
ENSG00000121454	1.62832097971588	1.57790728475835	1.49294085053093	1.52121518072048	1.43240339420135	1.43661678497867
ENSG00000121481	8.51559238384503	7.24506254311865	13.4361359130359	8.50534893177966	14.1361687398204	15.9491363470871
ENSG00000121486	4.64327702650699	4.45589483905535	7.57647251851309	3.69151558655973	5.37300900542177	6.46086354503014
ENSG00000121542	4.14367752085277	3.46626854457063	5.7453289952899	3.99644157246085	5.47788525316433	6.24214713162016
ENSG00000121552	4.4153441503825	3.38316846823535	8.05863716913564	4.33783331676516	6.94380310819521	7.01853178319819
ENSG00000121578	10.2200477428596	9.76822528649864	13.8897712838742	10.7628111358823	13.3723404170602	14.9822411317868
ENSG00000121579	36.2284368441797	26.7289060274381	49.705107754484	38.8405076093305	53.9595024183286	56.7938967941141
ENSG00000121621	11.1576247640934	8.17810063654617	20.1964702991644	6.33716323806721	11.3129419601148	12.5084815498772
ENSG00000121644	17.3598149313122	12.9281315203046	25.4081027031437	17.1893640595454	26.4772467379548	29.9201700472326
ENSG00000121653	26.4376259738689	28.1013694960093	22.0633418043435	22.207690038173	18.2045956150727	17.7809387767141
ENSG00000121671	7.14059173437463	8.79251062550899	7.00342460866968	7.63626606779663	7.91718468795495	7.52761276627912
ENSG00000121680	29.2329536245115	31.2447673538125	21.6942262022281	27.5660915198112	20.3276685988031	17.917006502542
ENSG00000121690	4.58463360517957	3.54606166049268	5.89073655354174	4.17595031809523	5.6945168472908	6.46003326203008
ENSG00000121691	15.8330856542109	18.7635733627849	24.3790864613989	13.3046180232748	18.5617755551018	21.2330238297884
ENSG00000121741	4.95579421373973	4.09998816044575	8.15562792315586	4.05092690887557	6.46580146327565	7.74684730861551
ENSG00000121749	7.32732617365597	5.56253041533941	12.5841529270334	7.16565468765558	12.7309344849183	16.4073419411674
ENSG00000121766	19.1420443233327	16.666331578801	21.3504561994185	17.2722991786214	17.5695168562809	17.5420901857596
ENSG00000121774	110.449272137833	102.642367325557	131.013165808795	108.017435252519	126.240745122015	136.672372898409
ENSG00000121775	27.1721606187941	29.8009911332328	22.5073090762922	24.1766342353507	19.6648837239571	18.5728072177251
ENSG00000121851	8.54970812189816	8.70498076196393	10.5654091837239	6.2537935594478	7.18401319621438	8.72976972331952
ENSG00000121864	5.74520324839996	4.16760188884844	8.72283111286921	5.35118277853374	8.22416142120312	9.01125389687867
ENSG00000121879	2.67225876877977	2.44079232961495	3.91029810874417	2.70564219776539	4.08314209488789	5.05803988711124
ENSG00000121892	26.0275519979386	20.1455553510401	34.6765070784499	25.5650033532092	36.403118855935	39.7038033685914
ENSG00000121895	1.52274421104756	1.48297181348682	1.45074011034148	1.7667643617686	1.94449111124207	1.87157744193013
ENSG00000121897	10.5223176902329	8.28211414300215	12.8955365027022	9.99115583275489	13.0836855717085	12.8316901430229
ENSG00000121900	62.160057655261	71.0869683778952	54.9567574576514	57.0749921063665	41.4230135309322	40.6120391157282
ENSG00000121903	2.50420676229813	2.57479065602577	2.44714224694526	2.38451253367443	2.23501337255711	2.5243502817656
ENSG00000121904	1.40656665461429	1.52134567758491	1.41199771580938	1.32981078078019	1.34613820836227	1.3604164797341
ENSG00000121940	9.45894930520089	8.05799502451238	11.8438213454665	9.56753116843482	11.5347771115248	11.6926862967093
ENSG00000121957	7.38068689425086	5.59475943302066	9.38916804207235	4.75337852132612	5.8232641085933	5.27078739432533
ENSG00000121964	1.99858695366367	1.78698506008305	2.56635832333525	1.94293235633816	2.534063778784	2.75827551607747
ENSG00000121988	1.79875813893083	1.63525459510002	2.13185525131297	1.5867751339691	1.87062091330239	2.22990751444159
ENSG00000121989	2.82084889009884	2.45740369913456	4.33946003736264	2.83816093976344	3.77159255571194	4.74226069951931
ENSG00000122008	2.54709278414095	2.18556540469721	4.79963188052415	2.66736378380618	4.3999783422268	5.24896561309919
ENSG00000122033	6.08385317750439	4.86216380644145	9.63632749461362	5.53396584026627	7.45546395417436	8.93066187122909
ENSG00000122034	53.7697239616889	47.838544400352	61.3854491788769	52.3061759407552	58.4335201139225	61.536647588917
ENSG00000122035	1.91388482845728	1.95759199630973	1.89218395291984	2.21964494290905	2.03635470822226	1.76197793384749
ENSG00000122042	5.55090430289347	4.54368950542608	8.02462205131967	6.62474212393922	10.1009158758685	12.6233401249934
ENSG00000122068	7.35561943287877	6.56778863962851	12.5558657736423	8.12307411435322	13.4057705036068	15.7351499010627
ENSG00000122126	7.55303102145307	6.56570630531406	9.01810332363585	7.43954864022784	9.45700543316764	10.1638336900726
ENSG00000122140	87.8855862527139	88.4182730529425	57.8625624702091	85.1820897498241	60.1414881176473	48.4380691553185
ENSG00000122203	29.1237073529505	26.5175729085752	31.4712096531146	27.74100489239	32.2639410847891	31.3401373551666
ENSG00000122218	53.0827855220618	50.4005380157765	53.1737587895152	50.7931948809973	56.5321299209221	54.5570420827169
ENSG00000122257	10.5439057557572	8.84242432066717	13.6834708636583	10.7967634529388	14.9385191561417	15.4155068905835
ENSG00000122299	12.3762747081587	10.0470972101213	19.8763358986879	10.1884279209059	17.0245837224873	19.8088485904325
ENSG00000122335	3.10487467568952	2.80007851813919	3.99578983653651	2.52648690549397	3.47024500278863	3.78091907843116
ENSG00000122359	27.6583880318524	26.9842838620099	25.135394168485	26.3371021355395	23.009474390153	21.2423218862053
ENSG00000122376	3.68808508143949	2.58837868177675	6.03571957697415	3.79440520732269	5.90356268641892	6.82373138407898
ENSG00000122386	12.9178718497149	14.2919551490738	10.0645405908499	12.0743715073942	8.75483722049394	7.73871229231029
ENSG00000122390	31.3465627160518	36.7470142936533	27.7411213774814	30.4669668388614	26.8146383136949	25.3091848878712
ENSG00000122406	732.165497679877	640.483980549299	1015.94701515519	762.268906392701	927.890706732382	1051.70275313126
ENSG00000122417	5.39102482926871	4.37372846465779	9.02379720444661	5.13303279674503	8.98559867522581	9.77040025172053
ENSG00000122420	1.28802766316331	1.27993747973062	1.67149497904876	1.2573002842266	1.46182050437395	1.76028174957929
ENSG00000122435	2.83776043908375	2.49712144211736	5.12128599404678	2.87813109091704	4.96099813704967	6.4746542523946
ENSG00000122481	3.39004117001623	2.50260791556534	6.91963772729684	3.03876556191398	6.38720120696168	7.10549589172163
ENSG00000122482	6.30395669920834	5.22846969304037	11.3105131444225	7.13442078709223	12.3834012462525	14.6883628742092
ENSG00000122483	3.4871029985707	2.79550818170962	5.62515116221392	3.12467972671477	4.95892982274695	5.24036328176081
ENSG00000122484	1.46348733908543	1.28478835997882	1.87044509242056	1.49711229152915	1.88318182168638	2.11910607282134
ENSG00000122490	39.943279329491	44.842377332752	33.5080045922768	39.5887775698543	30.6827178889086	28.8475251560312
ENSG00000122507	2.88642357903849	3.09815417162037	4.0497765338883	2.73951425054381	3.41103837190839	4.06759404635788
ENSG00000122512	6.11807518766386	5.17768075484101	6.36596311491041	5.07603319938275	5.96939685687416	5.08166925839414
ENSG00000122515	37.8562374165053	40.8582256350968	26.9126927170439	35.9799728203429	29.2610004436357	26.7811610028688
ENSG00000122545	37.3162771022029	28.6006127860101	70.3301375035049	38.9549054868887	65.1907311830469	76.7425558269807
ENSG00000122547	5.97279848844163	5.72494140622608	4.89382553917184	5.50123494006301	5.0544088287818	4.19210539773953
ENSG00000122550	5.44515929046222	5.47780953592316	8.03232996183823	5.89949111623007	7.08173325049316	7.8159535406078
ENSG00000122557	12.0660848350648	11.4953407377214	13.2421357429433	11.1924294350141	13.1473819936202	13.9783119019182
ENSG00000122565	85.5308259340271	54.8811096540128	197.890453214673	84.2845683571554	158.220994034243	198.479613865943
ENSG00000122566	673.385737284081	567.697842441786	988.341338124974	675.550191950503	848.967854148699	987.996687400248
ENSG00000122574	1.52723159861451	1.46413524115045	1.46307196635774	1.46369876084363	1.39162981589865	1.45439378151025
ENSG00000122591	2.56706729875703	2.18539630007522	3.58860711995003	2.6593384674218	3.75371057930008	4.10772510661543
ENSG00000122592	2.67594922921046	2.71712421945983	3.14973519887568	2.31843174258758	2.08698057479271	2.31530296884738
ENSG00000122641	7.15641690597388	8.36652566075679	8.17658754053103	17.3109620789356	25.1010739034531	28.6015366280601
ENSG00000122642	33.0701499701721	36.6321867605483	38.7709301718235	30.7476839389346	35.0006096086399	37.0037225286752
ENSG00000122643	9.58818635162497	7.19858596664171	18.6525007209385	11.531439602897	19.1498273482389	22.3425415267024
ENSG00000122644	8.88492861738028	6.94075014711151	13.4847474015607	8.2059711367874	11.7375871151884	13.3675998228687
ENSG00000122674	6.0283549873678	5.2872093611223	10.8606277801481	5.99563621271678	8.86609142117145	10.3704284547961
ENSG00000122678	12.9116657763107	12.6447905970551	10.0035247274432	13.0721377920014	10.0337213210952	9.00569670485852
ENSG00000122687	68.1483604639658	64.7065354142786	70.5692444322222	66.4380032666874	66.9091498179088	63.7342457106009
ENSG00000122692	14.1594591870285	13.6896850813028	15.418593235234	13.5498510097348	16.8936821531774	17.6443305378418
ENSG00000122694	8.47075958292489	10.3788862959486	13.5515974799033	7.21451281545878	8.68840901861798	9.72574883763016
ENSG00000122696	13.6075717766318	12.0595767759656	14.0255691482466	14.8251881521026	16.3522303184239	14.4767518679014
ENSG00000122705	163.746216244812	167.095677594828	186.430434501855	163.199949220184	160.501904842747	165.272308211307
ENSG00000122707	2.25945770657705	2.31088155479802	3.53084285969924	1.97181675203245	2.71377026057833	3.25094801853209
ENSG00000122729	12.7050316019328	11.8390459474275	13.9470359740523	13.3528253409072	14.5750548963557	13.3010881109242
ENSG00000122741	4.56899158017053	4.11841870181293	5.31122978614003	4.34968102071807	4.85549210324874	5.19879407561909
ENSG00000122756	6.02152714657604	6.69648428198693	6.31632257229315	4.85548000110279	3.95450678473218	4.24048645218134
ENSG00000122778	3.34253966592496	3.46223796780463	3.02233220873898	3.23021610846688	3.03495328275798	3.02282809747908
ENSG00000122779	3.80285247278338	3.4370761432944	4.42994619101425	3.37257305461098	3.8863948605011	4.04147876949768
ENSG00000122783	21.2170383012276	23.4184157006123	18.7868445280825	21.5008168263767	18.5972152316152	17.710808171927
ENSG00000122786	20.5813833571997	21.750014203629	30.1817487399648	26.1506506434682	38.3879059583192	50.3971461266678
ENSG00000122824	4.99800702790875	5.51486817113539	7.29370574565978	5.3630785952843	7.59050518122223	8.00086013460223
ENSG00000122861	19.3175588055072	17.3603258444945	13.6106572280932	23.1254328820656	18.8376608094717	20.4102913032273
ENSG00000122862	6.93111008314595	5.05857590528918	5.04290284238069	7.21729737053577	5.70431887040805	5.60434548211637
ENSG00000122863	29.7508028188413	29.6697061951072	22.1660084905525	42.4436003675465	40.5834840693433	35.3486118794649
ENSG00000122870	3.96062986762406	5.61871418517023	6.10332238773353	3.3281387384437	4.64188797099006	6.81640639192715
ENSG00000122873	10.0941626976922	8.5011392244102	14.8683717149868	10.3043860459206	13.5018289977365	15.609094892025
ENSG00000122882	17.2316988725471	14.8657074515511	22.2818222151521	18.0115709382861	23.1670405961479	24.8988795508205
ENSG00000122884	13.5281544222683	11.0344943581153	27.2104423235071	11.6624497426966	22.3246028330186	25.0216354004829
ENSG00000122912	3.41639458125418	2.4946600252731	4.40892428436709	3.67388673931069	4.75579405380108	5.37135837441659
ENSG00000122952	115.850731557708	120.100856298988	135.715159293102	111.242864692416	119.972427769339	121.767159901266
ENSG00000122958	13.6169174747518	8.39991575342344	35.3595459027236	13.2150976960257	30.5303379879906	38.0159213135325
ENSG00000122965	23.1359032903897	24.7048040971092	16.8021751498103	26.4338539626831	20.8937096858319	17.9599025754985
ENSG00000122966	20.946343487189	19.9770793071299	17.6012757498483	14.8508603736586	13.8651572205369	12.3383713633861
ENSG00000122970	3.22116787402498	2.68918562546406	5.56986715772142	2.62711360828065	4.05228749562169	5.3240747952734
ENSG00000122971	6.88806631694197	7.24498922360913	6.95164355866559	5.79028008313457	4.6212984701874	5.0503967762344
ENSG00000123064	46.3075039406194	48.16400771563	29.7782831393673	49.7134352591126	33.3529298577208	27.0786067239361
ENSG00000123066	8.07777569288548	7.60033188788236	8.39768826890924	8.0476043804297	9.35063522257524	10.146987649087
ENSG00000123080	26.0434273934981	28.548058179159	32.5681873171213	14.2547843694683	16.1123562424386	16.9190012833399
ENSG00000123091	23.0006894691974	18.9082074839569	35.557809890561	23.5252850723964	35.7763445286686	40.6473239509596
ENSG00000123094	7.96814396569933	5.80390412414732	12.8953452543608	8.95060083394718	15.4893492258708	19.723089816371
ENSG00000123095	14.1074421590873	16.406687066279	21.4532383292466	9.22592434301842	19.9402152343632	23.6095872202178
ENSG00000123096	1.88136523962131	2.5293503738563	3.34999494337049	1.57758104761725	2.5861511881267	3.45848892539385
ENSG00000123104	1.9312196053469	1.80978085351282	2.12816711869532	1.99136757805427	2.16748206603101	2.4096645972012
ENSG00000123106	4.83460307918912	3.86785962388501	9.07257758245443	5.21610223208547	8.22476307576279	10.1547131454123
ENSG00000123119	1.26822693281098	1.11705798774458	2.24714846475195	1.29972077242789	2.10654835472788	2.39718592029313
ENSG00000123124	10.2660390184007	7.63962563182405	14.4158242987393	9.73590257880959	14.7974348490836	17.1005056574624
ENSG00000123130	22.638437462058	19.8523361847135	24.6060629169716	24.3508840631965	25.9514264337864	26.2246588352385
ENSG00000123131	64.6013430993227	59.1134135266763	68.9733254012994	64.8858154517152	65.1612317661429	68.5368149186046
ENSG00000123136	125.449251163007	122.138186748398	90.6512562502834	127.034974986223	88.4361606351349	76.1487553056101
ENSG00000123143	71.6724893455773	74.9779510659148	54.2211689822325	64.5389444447096	48.3767423072053	41.6737411182109
ENSG00000123144	159.803575783858	163.957132452072	173.449763721541	158.261931279971	131.916538011673	137.888405314726
ENSG00000123154	12.0248706890028	13.5192652932324	11.0215160719352	13.0554770306769	10.4897354994168	9.71232040679339
ENSG00000123159	82.3277470405995	85.6520155064832	65.6556509663087	75.8878567827522	53.6793695644494	45.7181047428333
ENSG00000123178	4.52580168909204	3.85859938514253	5.23637939878419	5.0363543715249	5.80470611549889	5.45976039504755
ENSG00000123179	28.894672666217	25.975354650587	28.5808087910565	26.9344011634892	25.3692451019505	26.1692003036634
ENSG00000123191	2.37555043995487	2.6471794113082	2.38642546842329	2.04926409448289	1.94575621487628	2.02881162255993
ENSG00000123200	10.7178321396942	10.8363839620223	11.575835738214	10.5311356650261	12.693668518058	12.7275130655671
ENSG00000123213	7.20785687372797	6.31849036006027	9.63920996427665	7.25402502457956	9.47451242147498	10.5644379284422
ENSG00000123219	8.42845646009643	5.56060992336728	20.587596404803	9.21550979818618	18.6320071653481	24.9317097777766
ENSG00000123240	13.5817214763816	15.8673665629029	16.863642946698	14.8910294414858	19.6485707167274	25.5111412627398
ENSG00000123243	1.63405243064357	1.66630575909311	1.69844740708032	1.53442732108905	1.73194423007145	1.81572522104071
ENSG00000123268	14.579592077017	13.5143162990847	23.2802406283474	16.4115320026884	25.2845228536989	29.9048106102434
ENSG00000123297	16.7235266724341	15.5977405503702	17.4922683867758	15.7696273042499	16.3438319808011	15.7016354188475
ENSG00000123342	5.83220699417055	6.08785215980318	6.16799280442866	5.67042665133818	5.55723496522856	6.10206380527315
ENSG00000123349	106.791876923876	116.085050286941	115.945724485065	110.55812264833	92.344243862143	104.901756057124
ENSG00000123352	20.2014419347296	17.8483037577912	25.6102782526426	20.0154705193168	22.2522930799068	24.2524276060351
ENSG00000123353	15.2589767830283	16.6820680355118	14.7883688714251	12.9731751201125	12.0589938853976	13.2413999821225
ENSG00000123358	16.6142911788655	20.5789506804647	15.5744170197008	37.3463780519419	40.2921658313945	49.8354809453915
ENSG00000123360	1.42851218615703	1.46275115888065	1.59082569574818	1.34026456141781	1.36478958049603	1.47790478551837
ENSG00000123364	11.5260121058407	12.8391429983904	14.098185432355	9.14897946209611	8.82305936093176	8.64158374229054
ENSG00000123374	56.0486993105294	48.9077657229292	72.6772297309832	57.9389288189319	66.4567950998824	66.8222276278097
ENSG00000123384	26.4162148594643	35.9954322477734	20.077642937222	22.4419436741945	22.6900022269112	19.9568912279928
ENSG00000123388	3.74865510603486	3.71860984416912	4.46321537834567	2.68369432428592	2.71932062572449	2.79504574860108
ENSG00000123395	54.5179517221642	66.5391438892767	44.0853227461471	60.1337532245429	44.1880168065041	41.3656438776002
ENSG00000123411	4.42832828486505	4.64920433591933	4.12511469874826	4.46541974518139	5.20209488242889	5.05205406542845
ENSG00000123415	17.125390812014	17.742164745448	16.0075645421763	15.8166755304608	14.8903061019491	14.6059954566672
ENSG00000123416	899.7271548358	826.173494575974	725.624803783669	927.604941659016	718.952989905141	652.80405965852
ENSG00000123427	6.64284574897176	5.52483982867887	5.79126603312541	5.98206094010096	5.84914980569172	5.61768679897401
ENSG00000123444	8.24188438555509	8.58517406544967	7.42514830171854	7.68787821883557	7.47631194937803	6.63358849132828
ENSG00000123453	3.51342680481775	4.67371202186451	3.5615308015649	3.44254986265151	2.91279343874037	2.96743295936014
ENSG00000123472	14.5586936890595	11.7824740343908	18.8355214075704	13.5981533465568	16.9150811322094	18.6937954551408
ENSG00000123473	14.3817849180356	11.0753130254626	20.4676340918933	11.018051541182	16.3061258673328	15.7172962240562
ENSG00000123485	35.7912945046382	35.2329064010422	39.5024387548312	18.9938502432773	22.4991169622572	21.3088104973619
ENSG00000123505	13.0160537749933	8.95483552812752	19.0829115133719	12.1487216343333	21.0994982093987	22.5880817871059
ENSG00000123545	5.36772117052619	4.17454051285384	9.24005443243033	5.52183157549826	9.10345428205544	9.93784510299691
ENSG00000123552	1.96202415354596	1.49269021296029	2.83812821609155	1.93981619737336	2.86530347285448	3.07563271272324
ENSG00000123562	65.2812159320882	49.9647465701839	97.0081649605484	55.6617546297065	79.2707791838963	90.6927519897709
ENSG00000123575	5.49028180918917	4.89823629521574	6.49725014549601	5.06650675939253	6.49479916893031	6.51563207784135
ENSG00000123595	3.91694602611394	3.7122671195975	5.82610373631908	4.03529613194189	5.14396305819733	6.18959664901425
ENSG00000123600	2.74949551682567	2.13171614843191	3.15997351413667	2.96826780949341	3.56120547554886	3.45787545287179
ENSG00000123607	3.91350657423881	3.28427059195164	6.31993782179644	4.21382032684518	6.55617400165363	7.20885147006718
ENSG00000123609	5.36139538189854	4.06931793215559	12.1837653821339	5.26753712068393	10.0863908487244	11.7892183682525
ENSG00000123636	3.44949839949478	3.08877829859962	5.45389921424779	3.29622032316322	5.24408808887062	7.51725559862701
ENSG00000123643	5.33942449519939	5.45419636786608	5.41672390132218	5.7360064138184	6.08255186334497	6.37843496977706
ENSG00000123684	7.38897542092412	5.72507791353274	10.5341710217369	7.56938672282669	11.9872037771906	12.9397629592013
ENSG00000123685	13.7424893825644	11.6045295476501	13.7161707649115	15.4348314923443	12.3350722295725	12.8494821582755
ENSG00000123689	9.06459255500526	8.22878889582152	4.78325678835173	10.8113152695068	6.47635381776352	4.79802656189273
ENSG00000123728	7.93422678184538	6.67793907275082	11.6658440667976	8.02644541398029	12.1225638703746	12.7565490190579
ENSG00000123737	32.7318266436381	23.4905633508512	44.1889033553714	34.260996268898	43.8696870845927	49.4602837369463
ENSG00000123739	5.25884453069012	4.72090793058726	5.5379007286804	4.61703869276637	5.5089798084067	5.4049266135626
ENSG00000123810	6.32399665194015	6.78532824917625	4.82273374788796	6.00923594832309	5.54828684431905	4.85046065939771
ENSG00000123815	29.46617367071	34.0402108529901	25.147182337049	27.5644156095449	23.0046014168213	21.960654458626
ENSG00000123836	5.40779192419266	4.73636301384139	6.42089196367612	5.66308008783907	6.89773386211313	7.03019266565084
ENSG00000123892	3.86642334580878	4.03649517920011	4.45370536978753	4.45481481787211	5.01180026728569	5.07027137761373
