DMSO_1	DMSO_2	JQ1_1	JQ1_2
ENSG00000101138	12.4826649446943	11.5857039903867	12.1497463662836	11.7919675785432
ENSG00000101144	1.28079177707189	1.30224463927511	1.21608811645924	1.15480923776041
ENSG00000101146	35.1726099960588	34.3938548628451	26.1741387233237	25.9419305020425
ENSG00000101150	47.1079501231616	44.8362453020281	40.8968875454255	40.1549973976996
ENSG00000101152	16.7103200370804	15.9571422873555	20.1606123280072	20.8641133155458
ENSG00000101158	49.2086846148194	48.6349975506481	34.0502786393205	34.4489288745267
ENSG00000101160	39.7268248810975	38.382188473412	20.2926045592706	18.3805513947334
ENSG00000101161	31.8928328878342	30.3826691270181	32.1825257911065	32.4742530462412
ENSG00000101166	37.2370968545825	38.1120231395168	20.0232478355118	22.6210730009779
ENSG00000101181	14.106236603143	14.6649799270617	11.9315835285126	12.476390929283
ENSG00000101182	198.39271669312	203.470060266016	144.15916333762	159.493389851267
ENSG00000101187	7.52815992877555	7.17507164375845	3.11144185841867	3.03408708106859
ENSG00000101189	10.360239840834	11.0393910327785	8.32494743377766	8.29478060587452
ENSG00000101190	5.27366084022681	5.63499620197591	6.44825361186967	6.59187308115897
ENSG00000101191	11.7491904962863	11.9016104325044	12.3458595133709	12.2424570923185
ENSG00000101193	16.3715687069957	15.7244770191961	20.1418386226138	19.7893334290321
ENSG00000101199	24.0476507028134	24.0135521165497	27.8711216328748	30.0810177851866
ENSG00000101210	5.66993836874098	4.56440700029955	1.95563232755277	2.38242881194238
ENSG00000101216	6.54932904423212	6.16271279168786	6.80340209054725	6.82857077290318
ENSG00000101220	32.9504505519879	31.5657204543899	11.3198001509703	12.5726317989271
ENSG00000101224	14.9390584642723	14.3008956096217	19.6967224020775	19.0736960688223
ENSG00000101230	1.67665332350836	1.93083197746807	2.94024051208734	2.52348384605966
ENSG00000101236	11.5314421323383	11.0122095322485	11.4049994268377	11.4402244907189
ENSG00000101246	14.9667372936295	14.5465215090049	15.4067397556784	15.4929927631672
ENSG00000101247	4.06203945342888	4.51654158873448	2.54674914074897	2.80640312550193
ENSG00000101255	52.8772500457906	45.2622198053813	38.5551399233359	38.4941277155403
ENSG00000101265	2.30339247977611	2.17248490009854	1.31434807360873	1.31037780190734
ENSG00000101266	20.6847332101738	19.9262827659425	19.3829459244322	18.5170619929934
ENSG00000101290	5.57058593980547	5.10196971231332	6.27978194611998	5.90819673496479
ENSG00000101294	36.6488676314618	35.747894748105	34.7179614861893	34.3402746151255
ENSG00000101298	1.45207757181424	1.34874210787177	2.62645134279124	2.85375539186988
ENSG00000101310	25.3370166258427	23.8399834623532	24.2021807898787	24.0355581565029
ENSG00000101333	2.16855813286973	2.26401095150345	2.06507213465121	1.98047454054614
ENSG00000101335	2.51598518114663	2.41046413458896	1.93563207065606	2.08924218666324
ENSG00000101337	32.2209680534606	30.5633525323169	29.7991926098189	28.8734703894652
ENSG00000101343	10.1165406069648	10.225844841619	10.5254999752108	11.1412431803627
ENSG00000101346	24.4851530382545	24.883266136192	19.7128980286272	19.4179484311096
ENSG00000101347	12.5108191609669	12.4129570298053	21.4090987996234	21.5030351069896
ENSG00000101350	9.86119347761458	9.3989153077064	17.2739348806689	16.6105442396478
ENSG00000101353	1.21976909695495	1.22473175859834	1.60885744790605	1.48844857000892
ENSG00000101361	184.488431911817	197.307182231203	145.936173510599	138.501339400781
ENSG00000101363	10.0840443673169	9.41948871054891	12.3432156172662	11.8488434284755
ENSG00000101365	97.9496770618162	98.0999517286033	55.4324283741235	58.071487178515
ENSG00000101367	134.955331166608	135.119080678674	144.560215020461	142.514567715107
ENSG00000101391	38.5751446197956	40.2059394724239	29.5940106488189	27.7662334538627
ENSG00000101400	20.8551234145228	19.0932347918214	9.5887322040743	10.5021110311648
ENSG00000101407	28.9872909589621	29.0034621881504	23.0625257166247	22.8511669689864
ENSG00000101412	17.6025068102336	16.7676084531338	22.528453375552	22.1304574278715
ENSG00000101413	19.3719237270456	19.4254334344642	16.8122786003931	17.6207012944035
ENSG00000101417	3.64572638689176	3.38508557507877	4.55038661749917	4.27517273365098
ENSG00000101421	68.2677034876962	63.4352713229869	69.0956174839447	67.3482001339965
ENSG00000101439	17.8363125516424	17.3473510949527	30.0070808570299	30.3981582379979
ENSG00000101442	7.20608256713184	7.48937159228225	5.65659710139669	5.97965915982744
ENSG00000101444	210.260925605264	196.752226983294	130.545484132272	128.664315471491
ENSG00000101445	2.17587839417411	2.28801093471011	1.31929185611918	1.42889906741681
ENSG00000101447	12.7088091099887	13.3578572305257	11.5144504940055	11.2962021211535
ENSG00000101452	9.55523383111946	9.94808296512227	7.5546946008041	6.75247233454599
ENSG00000101457	18.9972653589339	17.6017592237358	19.2164504600385	18.6983073771217
ENSG00000101464	26.95637173586	25.6987145844074	20.752347263532	20.6911398053998
ENSG00000101473	14.2264029621995	12.6547698030725	18.1293368244618	18.9356361979214
ENSG00000101474	27.4728167563973	25.6707804474464	32.804068797628	31.4247343707319
ENSG00000101493	1.77100115958178	1.68622907388494	1.63079154097492	1.73076699009452
ENSG00000101544	19.1880791945101	18.6748937540025	16.6946156606018	17.9744749409529
ENSG00000101546	6.38611203628412	6.6889127620888	6.02837240281607	6.3312362018842
ENSG00000101557	42.38823815528	43.2055986701569	40.8095764378871	40.6175641807913
ENSG00000101558	42.8969440325978	42.6997297485662	33.6582911982078	34.8817493927045
ENSG00000101574	6.75496957767595	6.49821613520274	5.55200409996037	5.44604073119533
ENSG00000101577	9.49233053008725	8.99291100000796	12.4591972198772	12.4174422411633
ENSG00000101596	18.8722085059426	18.6261951237115	29.2160334541603	28.1954757757305
ENSG00000101608	129.207580862599	125.927702257948	194.609123770535	178.591404172307
ENSG00000101624	12.5818920618418	12.6336042438389	12.589146103531	12.1328760159519
ENSG00000101639	13.9654257373709	13.5858477494173	17.6573696312467	16.8065798856939
ENSG00000101654	20.3362619016386	19.3822062382587	16.4384431397091	16.425251277958
ENSG00000101665	6.44907637797095	6.18736576931493	12.822638111117	13.3183166629763
ENSG00000101670	1.16457133721496	1.24497830279353	1.24603824467591	1.25394257692428
ENSG00000101695	3.6112286087745	3.47877302370415	1.66262046370016	1.62829619429746
ENSG00000101745	4.03882345109092	3.94030409965777	6.39398853736224	6.46483623316134
ENSG00000101751	3.38643590208478	3.35151881760409	5.49108479148185	5.36441898524195
ENSG00000101752	23.9566511111152	23.0110679080155	29.3686881146358	34.2216212833394
ENSG00000101773	26.7785806399691	26.649904576223	21.8317310873096	20.4113971623878
ENSG00000101782	38.1136206899875	38.4731089917959	41.235407762946	44.4557197219192
ENSG00000101811	46.9303401855531	48.2105786510357	29.634837568908	31.6891959401111
ENSG00000101843	79.2294097484671	80.1477413758824	73.5552968188355	82.1722163019216
ENSG00000101844	16.8165642982355	17.8657443321866	21.6681619451347	19.649936448458
ENSG00000101846	1.47453933124804	1.39137922994985	2.03264835932987	1.9307249599889
ENSG00000101849	17.5627007288739	15.7893238678235	10.8509303882341	10.5211763744748
ENSG00000101856	72.6834070996612	72.7510007340768	58.7102243065819	61.1699696737168
ENSG00000101868	14.9034866781805	15.1337548871142	13.393486556528	12.8078111155971
ENSG00000101871	5.4579968815799	5.63840844782432	3.52748536996948	3.43196976823833
ENSG00000101882	10.4373665772076	10.6811538551879	9.2472928034901	9.85227723921674
ENSG00000101888	12.2459148499808	11.2779300213556	9.83473565150723	11.2958339854966
ENSG00000101892	2.95152678940621	2.9075955123933	5.96821875192064	5.65361100384568
ENSG00000101898	4.37033950927181	5.17201357822088	2.23200865741562	2.39362972768946
ENSG00000101901	14.6591306025412	15.0459853234505	14.3812892889879	16.5320758121693
ENSG00000101911	23.7821170598859	22.7800303678354	8.90686727481371	9.50621967901258
ENSG00000101928	5.64833167696986	5.62389673669445	8.99319882099829	10.1630066440627
ENSG00000101935	29.4747607394453	29.3273110480924	13.8709453393262	13.6679205636719
ENSG00000101940	4.88515813160311	4.76379040452192	7.84667099141496	7.8300285338003
ENSG00000101945	17.7793054867729	18.2428654209893	14.0136828979977	13.1825292273191
ENSG00000101966	8.8708383901973	8.69097973759602	9.38952994245617	10.9041230342126
ENSG00000101972	61.6954337297892	61.0659729805872	59.2350556893122	61.9101107506999
ENSG00000101974	14.5333099104472	15.4818858993301	11.7279180505864	12.350352554597
ENSG00000101986	9.85580411017138	9.12646235278057	7.90328501489167	7.74404355822469
ENSG00000101997	12.4408895447014	12.293935747103	7.2251665517216	7.24845853917333
ENSG00000102003	5.16832532938808	4.84350399789799	7.64363692593975	7.65037911653786
ENSG00000102010	3.88116797356206	4.04065320031327	1.03344458492235	1.10482620321503
ENSG00000102030	55.1301552963788	54.2478943307262	36.0157919100782	38.279377868574
ENSG00000102032	10.5295512139553	10.5051709741727	6.24330363273978	6.0454654465419
ENSG00000102034	25.5380976374657	25.1897959366483	21.5174940231436	19.5887006395394
ENSG00000102038	6.52937522881356	6.9397474376649	19.6115076285952	19.0717407804636
ENSG00000102043	2.44630832185683	2.24883091417378	1.66963351442831	1.59967118765084
ENSG00000102053	1.17865662033866	1.20099101894022	1.26943263666425	1.33779579431833
ENSG00000102054	101.734044452478	104.491086431923	94.4066400873013	91.1513563774428
ENSG00000102057	1.3988497017119	1.62681062385432	2.29836302030358	2.34412800763888
ENSG00000102078	14.2932717214514	15.1484815946152	19.8269890342058	19.3851348698306
ENSG00000102081	11.891102783366	11.5132631265799	14.2007593316378	15.5398907774163
ENSG00000102096	81.3897410322635	79.9717660137267	123.754311430478	126.191325572175
ENSG00000102098	7.63126760193637	8.06652614308269	6.1043652650431	5.90758906690261
ENSG00000102100	24.5796023334497	25.4289368084509	22.0956543135918	24.2738238377901
ENSG00000102103	57.4325224079165	55.6696374117062	49.5969651290129	49.9377315278794
ENSG00000102119	80.6618707446919	77.9970666026247	65.0168644918864	64.1121071901041
ENSG00000102125	18.1240165156061	18.4943531074114	13.6207531974008	14.0409485691612
ENSG00000102144	210.520386267834	208.765466993542	119.027879309667	121.799464707532
ENSG00000102145	148.754019721287	145.596750410844	69.7002610074103	71.9636257339473
ENSG00000102158	34.3028802300591	33.0423156920781	47.3322288741743	49.6342740599545
ENSG00000102172	152.749937714392	155.502649949917	106.35869072951	96.6759950750518
ENSG00000102178	60.4281903842053	58.2409523506504	22.41420697843	23.0024209192514
ENSG00000102181	10.5323491742578	10.2670478755887	18.2988585149794	19.4650352482211
ENSG00000102189	4.90434792022048	5.31158583948017	8.11390198191874	8.26104609303048
ENSG00000102218	3.9498061560879	4.27371515912647	4.0998249121433	4.80642966389416
ENSG00000102221	4.77850766132791	4.77511721026968	3.73998159167343	3.6581883644343
ENSG00000102225	23.136162664303	23.9231536373475	23.2944405177555	23.6814970451564
ENSG00000102226	12.7133190510137	11.3036899805463	34.2927116394678	33.3785109217007
ENSG00000102241	46.5016300647246	47.2540318982931	51.236768700605	51.7227672999397
ENSG00000102265	218.188294562953	201.341725889874	1103.32690840741	1087.92547229551
ENSG00000102271	1.13781896486791	1.13351366404151	1.74605499836927	1.73559395065887
ENSG00000102287	25.7662852040659	31.7851634063601	19.3490651104453	18.0373705184731
ENSG00000102302	2.59835392935934	2.47380044312675	2.6105381179081	2.53185353731466
ENSG00000102309	19.9617623469321	23.5094388034698	20.2721319205753	20.2907647614345
ENSG00000102312	3.14447053296497	2.91589805594668	2.53479201166726	2.37443919487702
ENSG00000102316	16.3730620410453	16.8606619974605	42.0721190461225	41.8403384220974
ENSG00000102317	48.7424103426135	51.6621343886538	48.8010970881849	51.4015367315146
ENSG00000102349	1.52869120164621	1.62797171990639	1.53493687018277	1.53465117310719
ENSG00000102362	10.2137714636426	10.2491968343532	13.5580929882285	13.9885274245481
ENSG00000102383	1.31486578818543	1.28324191518157	1.24144496060201	1.13949622289231
ENSG00000102384	9.26857085480286	9.64364074585682	16.6357638153857	16.1590699367529
ENSG00000102390	32.8938656617988	33.8539335683474	36.9565767853829	33.8153772023353
ENSG00000102393	50.2467718635913	51.1549438073022	39.074968915754	37.5285455807275
ENSG00000102401	15.9667370373755	17.226064232535	37.8404835174509	40.1871181215665
ENSG00000102409	327.951665533168	335.152811640037	222.229276032165	244.989653760714
ENSG00000102471	8.80023473872038	8.50427010173701	10.7675385167309	11.9149671945615
ENSG00000102531	8.6391679447055	8.27889440937193	20.5115856421865	21.1474892924153
ENSG00000102543	3.06245371842895	3.08177466870828	3.46348110936588	3.80358569455937
ENSG00000102547	5.15679939576485	5.71822001305382	3.02395902492695	3.17078339445309
ENSG00000102554	1.32464812189108	1.49595255773399	2.42696229906069	2.51021634918075
ENSG00000102572	42.1291721058565	41.4458310323533	61.756074483243	61.059970017762
ENSG00000102575	17.0967820523262	16.6177816345696	60.554018440911	57.9499528877691
ENSG00000102580	8.29369338246807	7.89191851814835	10.0386354010434	10.4723400401624
ENSG00000102595	5.12998495116687	5.51048711370182	7.01952878909177	7.19279244287025
ENSG00000102606	13.2326872373264	13.2611356171297	13.9936399642816	14.1824069242354
ENSG00000102699	13.3828678282942	13.2717271711301	26.0583045048943	24.4992920210331
ENSG00000102710	16.1647934681654	16.5602726981068	16.510440925551	16.18997579556
ENSG00000102738	23.8821753175469	25.4118088663181	16.4225059559051	14.6515182884218
ENSG00000102743	6.84411715775039	6.69336035906865	4.61563884556221	4.66552702519735
ENSG00000102753	19.1551119126086	19.7010088317515	16.6305588634919	17.6237602564316
ENSG00000102755	1.37572641094206	1.31849051847729	2.42720998182035	2.38733625262174
ENSG00000102760	4.97219515735526	5.05954302972931	3.58490334175928	2.86811361375214
ENSG00000102763	9.80177513843791	9.4647022400023	7.75830494125573	7.76805961983563
ENSG00000102780	4.03337023574838	4.0053979728014	2.94405511179572	3.57476319704913
ENSG00000102781	3.10787547267547	3.31323478217584	3.70886650193116	3.80887675381534
ENSG00000102786	5.93271987286698	5.87783782156378	8.41807719003165	8.27823915325349
ENSG00000102796	1.57312879980003	2.11044987317025	5.03570882943437	4.93004762252191
ENSG00000102804	9.93700399144732	9.10217129683475	18.4193800249955	18.7215467605551
ENSG00000102805	2.50602072243038	2.76292742803277	3.85544686773541	3.97746147178552
ENSG00000102858	14.1410207659361	13.668662244033	15.6583786182025	15.8494261697191
ENSG00000102870	7.67507435581543	7.19350592311057	8.12767167228363	8.50224354271757
ENSG00000102871	8.02122499852422	8.10237537820983	13.8019240800908	12.4381635213712
ENSG00000102878	4.18347175366741	4.87705858684861	6.97686922293354	6.64859574919267
ENSG00000102879	2.50755208016256	2.75254953176126	3.24089848625294	3.48149312531135
ENSG00000102882	20.9842572946087	19.1131361672383	11.3566668924562	10.9277596158292
ENSG00000102890	2.73197381157028	3.50067015334406	3.33572665667363	3.47904398659747
ENSG00000102893	27.6367434795196	28.2329445260547	18.473114221405	19.1978961471176
ENSG00000102897	20.9633531712544	20.0711144750691	30.6962513159873	32.9639492571653
ENSG00000102898	75.4819123977721	73.4991459910166	68.7488534346757	63.9461571777348
ENSG00000102900	21.3702563153496	21.0586302994871	15.5254738931623	15.7939166558129
ENSG00000102901	25.296103067377	29.4832145977873	23.6989175649018	24.8560060330615
ENSG00000102904	1.10329479306583	1.1501019795626	1.51868709699867	1.44847834656673
ENSG00000102908	5.61763413050362	5.43967784124667	10.7960592534653	10.9888116699958
ENSG00000102910	13.8986018500346	13.9452913755989	15.3702313560092	14.4999558149127
ENSG00000102921	8.19702128422369	7.99509207625552	12.3936726509855	11.6265825716399
ENSG00000102931	26.2729500850443	27.9523727751486	40.5170786303231	42.6124813434142
ENSG00000102967	6.94701316359616	6.85667768833097	3.50301451145874	3.62480861380792
ENSG00000102974	25.6583186833889	25.9395624081909	32.1538413087689	30.4902439875312
ENSG00000102977	13.5125466331333	14.4246502968997	14.9733822793984	13.1532277280457
ENSG00000102978	65.9304100912277	66.221560325994	57.6946005692326	56.04995432279
ENSG00000102981	1.77066909778429	2.07120053203344	2.35764111919155	2.37166814811316
ENSG00000102984	3.75694513158481	3.85431298831622	3.68931829146348	3.44750230024309
ENSG00000102996	12.0153563934796	11.4518408654392	7.70598508504659	7.15860026860636
ENSG00000103005	42.0658589199399	41.1025524968223	50.0035861987597	47.6286297565102
ENSG00000103018	40.9268625079191	40.3302968757548	36.6687649341339	39.6287479658792
ENSG00000103021	3.26060223576495	3.4512449200401	3.69468070394924	3.30244972082231
ENSG00000103024	18.0945796507587	17.8258374920235	18.5972641230291	20.0342139413651
ENSG00000103035	139.194098937635	141.881408938218	106.614656776839	100.828021534714
ENSG00000103037	19.5740343199241	22.00930314238	16.2332386498123	17.2519042946418
ENSG00000103042	6.67183935312554	6.69057755405299	5.63191694215275	6.03744503771975
ENSG00000103043	22.5704228366695	22.7471070661165	19.6210828441053	19.0201815483619
ENSG00000103047	7.17044770766684	6.18287270776472	3.19309123361741	2.94010651170612
ENSG00000103051	40.3259394119683	38.7526705107832	48.7735615388709	53.3982538838987
ENSG00000103061	8.88250263906595	9.12923653142213	9.02339662136395	8.62142989252905
ENSG00000103064	23.7515133082035	23.7151077020486	19.4646079419279	19.0465255149346
ENSG00000103066	6.52595190788524	5.93227948285412	13.1754303784959	14.7627833059112
ENSG00000103091	15.9967005321637	15.1974080226944	9.78794305937395	9.83614118983099
ENSG00000103111	12.6162634648902	11.9474420904531	9.42357136373125	9.43772138596639
ENSG00000103121	8.03515823276884	8.40529489949512	8.6842935456115	8.62549243413812
ENSG00000103126	24.8697445727544	24.8344154281044	22.3999692140816	21.7698887783842
ENSG00000103145	22.3822450228643	21.779840623759	38.1879431483407	34.5544169400744
ENSG00000103148	20.9751103187668	20.5155327989635	17.6290903490861	16.450450087497
ENSG00000103150	1.98664700635726	1.92789536454481	2.29128789151848	2.16531707957589
ENSG00000103152	45.4811362728288	40.526099704592	44.7358453418019	41.8621854111686
ENSG00000103160	14.7212606757681	15.3253851054233	20.185612658049	22.2764434338007
ENSG00000103168	15.8338317454282	16.5505711020713	19.054281900587	19.2040413160261
ENSG00000103174	10.3960516656579	9.42213902394534	5.16104985782176	4.5143866619919
ENSG00000103187	30.126729657429	26.7976301063712	52.251320773129	51.7123220693586
ENSG00000103194	82.202311671728	80.3118828674868	75.8475805850608	74.9708693407921
ENSG00000103196	1.09124410951957	1.11491187743711	2.37452646586271	2.42616701349849
ENSG00000103197	8.34000615624503	7.66234662366381	10.5760787780482	11.1706185095778
ENSG00000103199	3.64557640240271	3.9005222074553	3.43082409912392	3.59369977097761
ENSG00000103202	49.8279001228325	47.867207958316	9.54416592583097	9.40408899462384
ENSG00000103222	17.7744481242096	16.521687324502	11.5471848816898	11.6834589275046
ENSG00000103226	2.20030781220123	2.22845421283027	2.69956554921016	2.58503874893076
ENSG00000103227	1.16188900539208	1.20508771894906	1.93150837957633	1.91528714371902
ENSG00000103245	10.3346559018212	9.5007214415732	6.84309801734246	7.03204772391118
ENSG00000103248	8.98037698336202	9.5512461745551	8.54114894483564	9.16072812109781
ENSG00000103249	39.6668411621681	38.4006179825098	44.7050995222278	48.4650791821778
ENSG00000103253	16.9259175772198	16.1577369473078	4.80582989314573	4.75479922301881
ENSG00000103254	41.2790723898628	38.158233878587	38.302360130063	36.6857313317264
ENSG00000103257	122.321208152382	96.2929870370699	78.1626474907675	78.401102032949
ENSG00000103260	3.66864575053498	3.48772267392277	2.51702704227545	2.44051055913717
ENSG00000103264	8.07372679666835	7.92760824809153	9.27584090932689	9.19544644584055
ENSG00000103266	72.8693693504906	70.8056474790726	83.0906821204299	74.8914095202016
ENSG00000103269	1.88607822090043	2.19068135941181	2.69264347327778	2.51579856745445
ENSG00000103274	17.7812222941118	18.2113549481908	30.7864917523358	28.8754248334961
ENSG00000103275	59.2843754168559	61.5732572822076	63.7695125503871	59.3642247880605
ENSG00000103316	1.36681732800717	1.24601734706988	4.6350337118435	5.67285991127545
ENSG00000103319	9.20742615171265	8.55129374042655	8.16441055599326	8.40456057894662
ENSG00000103326	19.8297060228294	19.2912152742577	12.7410403826647	11.9600795355038
ENSG00000103335	42.5845418296229	42.5525499133626	51.9206891375649	52.3048500253767
ENSG00000103342	57.550687966452	57.2477442991994	40.5752101065555	39.2735069831628
ENSG00000103343	6.71393693858743	7.6062844449588	7.76667326425849	7.9140715733055
ENSG00000103351	4.55389661065576	4.63139198462101	4.51131281377976	4.65900335068112
ENSG00000103353	29.4832688871621	28.7983875052623	32.3862592646652	33.5264709951575
ENSG00000103356	24.8698898165007	23.3469379999797	15.115903017618	14.6134860486303
ENSG00000103363	118.096530489472	116.19636081978	125.941342149616	132.674102399479
ENSG00000103365	34.0028737320842	34.4029747504698	38.8803010815314	40.6806102581506
ENSG00000103381	8.83518946396424	8.86740221156101	10.2292191335568	9.98696070735119
ENSG00000103404	2.81354980673587	2.72660534225472	2.52679109693548	2.58545625779919
ENSG00000103415	36.5183539947357	36.4015972384113	46.3921181369387	42.8821275032636
ENSG00000103423	58.8625804694682	57.0550221573604	37.9600195648354	36.7210096236305
ENSG00000103429	32.9066632776747	32.9425940379861	24.1963484367554	22.2954991530318
ENSG00000103479	13.8707993483454	13.6439941437007	16.3586298180977	16.7577680770766
ENSG00000103485	31.3554677737858	31.4383844401542	33.0896991808912	33.2738778320509
ENSG00000103490	16.7988271629401	17.0009855862192	12.707637022566	10.6107369320901
ENSG00000103494	2.96500125146829	2.94032581218696	2.96273605425647	2.97423361208393
ENSG00000103495	134.123691419164	128.07315731118	96.9708355271358	94.2261064827848
ENSG00000103496	25.2895508132745	25.3927072021727	18.9324171658322	19.0455281938229
ENSG00000103502	23.3720753864989	21.4422661585901	31.9509762691005	29.2239006548865
ENSG00000103507	21.8699396600011	21.0682246538975	18.0445443281867	16.9289602385824
ENSG00000103510	31.4680936637805	32.0524712487031	31.3593853739042	32.2550657667372
ENSG00000103512	8.12792762377562	7.60462247411275	9.23148641469014	9.67975132078081
ENSG00000103534	2.87139515590312	2.67009769069553	1.25922954920283	1.10552073925865
ENSG00000103540	8.11396892608023	8.27866713186543	7.93671670775253	7.83598110480222
ENSG00000103544	15.261224684556	13.6609430768463	10.4721093801222	10.4216443914942
ENSG00000103549	35.3058190744764	34.7015236672564	41.0516178804737	41.3763646456498
ENSG00000103550	17.5523606117317	17.7670284233781	12.5004168302741	11.2382885696484
ENSG00000103591	50.6624955210716	51.8488962416627	66.694347038895	65.0619193697637
ENSG00000103599	1.86525074878154	1.80964561513162	2.61397448827474	2.61000879270653
ENSG00000103642	11.7661173695792	11.4509954195174	17.504823904269	19.3635572482088
ENSG00000103653	36.6360316502575	36.0059479051895	25.5091757086579	24.5935754374797
ENSG00000103657	7.37562646477311	6.87256806176448	9.96220024197514	10.0319531407603
ENSG00000103671	15.129911098502	15.5403269728037	18.462783373699	18.2934456612615
ENSG00000103707	10.7309450386053	10.1171556107864	11.979786589587	11.9802475737854
ENSG00000103723	1.26863281836927	1.18433740905539	2.59312062808773	2.30170960133378
ENSG00000103740	1.181667535898	1.21510189283632	1.09087348440606	1.11893876664982
ENSG00000103742	2.11722769397751	2.20329276685665	2.29043116279593	2.3145814492225
ENSG00000103769	44.4403139678191	44.6722757235924	40.5926425019065	42.7747272612614
ENSG00000103811	85.9518782295172	82.9281202595459	125.025165694036	123.685552180626
ENSG00000103852	3.47317488764336	3.46915344273373	5.56661103728067	4.92873170371479
ENSG00000103855	11.787435230317	11.5856896609632	18.7469858227067	19.3015234219209
ENSG00000103876	37.2013930096738	35.1480918505071	32.3317325945767	30.3237525222515
ENSG00000103932	12.595455239741	11.7293390002047	11.8168738709424	12.0634116330141
ENSG00000103942	2.11372376674337	2.05857514431007	4.40570073718805	3.81527211322193
ENSG00000103966	6.67710129922792	6.29090392450699	6.86409337031838	7.09626824782973
ENSG00000103978	13.6702409842501	14.6165471296113	22.4078476124949	21.998206251369
ENSG00000103994	10.3029222886315	9.97745366446604	10.8684674545289	10.7300935959045
ENSG00000103995	13.1341185807291	14.1459597066556	9.54059345610317	9.4192196803658
ENSG00000104043	1.25049047980193	1.19270491985072	1.60467173173295	1.56891406181591
ENSG00000104047	2.62399744738364	2.7791135433308	2.18576785323118	2.36688881658663
ENSG00000104064	13.8594760707562	13.5166433655421	13.1691552809927	14.0223547471426
ENSG00000104067	10.7626009470526	10.0143025308809	20.6511294173094	19.2586676330518
ENSG00000104081	4.0480549838754	3.60747626986796	23.7963337456068	24.0680075538993
ENSG00000104093	5.11040264121673	4.94403859511399	9.03593274148162	8.85984357134706
ENSG00000104129	4.61868596519405	4.14636859014411	2.78635069055679	2.88201810847609
ENSG00000104131	105.686321293998	109.47562135617	80.055349268874	78.4971125600288
ENSG00000104133	10.5987957926898	9.76206249998663	11.6263541640067	12.3482708070115
ENSG00000104140	1.63359356655783	1.83476916391631	1.68458024919235	1.84884719777449
ENSG00000104142	7.41016830537633	7.03219721067568	10.6082451748927	10.9999676331369
ENSG00000104147	21.8563597504558	24.1056924992998	23.3552962307511	22.3802062720053
ENSG00000104154	1.07057751121151	1.09116367141305	1.19553087286247	1.20793373691382
ENSG00000104164	29.0093243156247	29.6596497693337	24.2557836696393	26.6253939473475
ENSG00000104177	1.54040149713515	1.51552732430289	1.77571839423473	1.75224201703405
ENSG00000104205	1.80826686924061	2.01654912846011	2.8267616008654	3.24277192810882
ENSG00000104218	17.2116963453261	18.4585371887371	25.3734975371233	25.891677902833
ENSG00000104219	2.43296532828188	2.43607019947274	1.57202434731636	1.64360882230538
ENSG00000104221	13.964448921246	13.2326289652557	10.1462138556062	11.5222702963978
ENSG00000104228	7.60797344839876	7.52744854657737	8.03130222475872	8.59880246075318
ENSG00000104231	15.6875331004561	15.0648210816697	10.3791580665296	11.8031077257526
ENSG00000104267	3.46298344183045	3.64539523776295	2.30722934908072	2.12083696889237
ENSG00000104290	3.33129231083681	3.37050426588615	2.95405464142155	3.23126137503314
ENSG00000104299	33.9418941501673	32.5949716322234	29.4630605765384	29.4350490780578
ENSG00000104312	16.1412745559842	16.4089386547513	13.8123333601288	13.7107782894093
ENSG00000104320	19.578440760675	19.8923325567	18.0854450319177	18.4932987125301
ENSG00000104324	15.5018154830162	14.7971757591027	26.2976606060537	26.8564480274476
ENSG00000104325	37.2112497060987	37.063468978846	40.4935833976997	38.4817809295079
ENSG00000104327	1.67686703162475	1.62373604535443	2.37211261947508	2.25947521448972
ENSG00000104331	16.4151630773909	15.96165076132	16.2452723683304	18.2015719860932
ENSG00000104341	231.422784294993	226.931331970986	435.116551655466	461.735247057617
ENSG00000104343	2.94280055909411	2.96831327757364	2.94650330932204	3.26745594117265
ENSG00000104356	11.8535821340293	11.9504973952789	6.72048488457836	6.94378128567563
ENSG00000104365	21.7174477377821	23.1688409658188	16.1581423891859	16.0958859194532
ENSG00000104368	2.59171066720626	2.40725074261357	1.46559163289348	1.64698719342568
ENSG00000104369	3.21385046197266	3.16234419142104	1.80452807063203	1.83913816119864
ENSG00000104375	9.90072600136556	10.2518616820545	16.687871400584	16.8203784124578
ENSG00000104381	3.52089355204925	3.68525317120955	4.53149637550753	4.92663222283844
ENSG00000104388	21.869401588276	22.1502463571992	24.0075641982191	24.5724601675595
ENSG00000104408	425.323729828474	418.395720275693	298.072641837253	289.425129749315
ENSG00000104412	9.6432437939789	10.4069723449216	8.85869041378358	8.12587206713156
ENSG00000104419	2.4922773642177	2.38092932888795	9.81617071913895	10.2834420564418
ENSG00000104427	2.14965648360917	2.06478686227284	3.70379766093979	4.05602087819114
ENSG00000104442	36.0149148622521	34.9210904960815	27.9645628153031	31.8520587757786
ENSG00000104447	1.92089875739937	1.83535900257656	2.14373450041202	2.18780545067293
ENSG00000104450	1.30396700700905	1.3365387869921	1.40602351228158	1.56560431142814
ENSG00000104472	20.5349078114772	20.2675576990427	16.8298437307429	18.1554265383888
ENSG00000104490	2.72407997286562	3.09575596832517	3.77232598288695	3.90156539505373
ENSG00000104497	2.38098435538272	2.63123089550989	2.54799404552084	2.64548160441511
