WT_1	WT_2	P95H_1	P95H_2
ENSG00000102870	8.25115354676122	9.07670865669294	8.51707406393132	9.01280386480042
ENSG00000102871	2.85704596050285	3.46655433766809	2.46486821502456	3.11603738195512
ENSG00000102878	1.87661613318767	2.35204771208857	1.7635192564405	2.59592070630788
ENSG00000102879	9.71766301835178	5.03105073664293	12.5198331865524	5.45762938559013
ENSG00000102882	7.89123133054056	6.12406498530697	7.28589552364448	7.11463440483705
ENSG00000102890	2.53370003018013	2.58052650361535	2.65645176526883	2.67230665464399
ENSG00000102893	27.8753015322106	25.2200380328196	25.4239101369249	25.6397723639912
ENSG00000102897	5.38627308454676	5.22242206010079	5.39149266963929	4.93279349794666
ENSG00000102898	33.497528047066	28.8323387725246	29.7545524286133	30.1466484602679
ENSG00000102900	15.5397859612921	15.1199713149134	14.8512238342573	15.1148855822744
ENSG00000102901	6.2417454222384	10.5724040773494	7.27404108962254	11.1767638105573
ENSG00000102908	13.2397123829834	14.8934325142791	16.1058331663572	14.2054182980258
ENSG00000102910	11.6830842068519	12.5209038141841	11.9182531524908	11.4028120876701
ENSG00000102921	5.78683463114925	5.70927428110571	6.10986363129811	5.75639741387614
ENSG00000102934	2.16662557871953	2.32555178710025	1.99104204768365	1.99534083452758
ENSG00000102967	4.95629590522895	4.49221447601624	4.81303905431338	5.01815639432931
ENSG00000102974	41.6710965942791	42.5660491426382	42.8159200651839	37.6877070566403
ENSG00000102977	9.32541466046143	8.63140234366907	7.77809733818728	8.14030933463123
ENSG00000102978	32.6560381229271	35.913041561789	35.632717991293	36.156834543166
ENSG00000102981	2.77614861360711	2.666652564104	2.29491452993831	2.628087007526
ENSG00000103005	20.7116504253375	21.3457635508452	20.8520940794726	19.9156789525287
ENSG00000103018	20.6621012531336	15.4335788704212	20.1248195771862	16.1526408961116
ENSG00000103021	1.24632658383405	1.24034820086184	1.22110732439853	1.13703271525156
ENSG00000103034	1.49569904330016	1.86476765409076	1.66087128396919	1.80955911485338
ENSG00000103035	27.2203266712682	23.5885880490974	27.963730723207	26.5521484613015
ENSG00000103037	1.93201280647534	2.19422137863591	2.23251928091621	2.33776342818852
ENSG00000103042	2.8457548693533	3.92212817873576	2.63067701185143	3.61047473172718
ENSG00000103043	11.0235363620618	11.2627662300721	10.2074034539469	10.691114290793
ENSG00000103044	1.58893751530893	1.3342565822305	1.71567896823628	1.40658450892529
ENSG00000103047	3.93777482075989	3.472382771543	3.99416527910311	3.64841697666794
ENSG00000103051	14.116550225945	14.352785033027	12.8371538195407	14.3535465422955
ENSG00000103056	1.28885147422844	1.25853672731101	1.33675002825644	1.41974230773933
ENSG00000103061	2.61876445520306	2.79123429132642	2.44758367203777	2.82613013719356
ENSG00000103064	7.02349909721743	8.87579251161404	7.57697100753263	8.46215148408237
ENSG00000103066	2.4960069310803	2.68615081620434	2.34725197871853	2.60898992161738
ENSG00000103067	1.31876425038204	1.37188578355199	1.31430806533751	1.48806840672051
ENSG00000103091	8.98399743034701	7.59316342332976	8.6395182928572	7.76362406501851
ENSG00000103111	12.3623744506221	12.1944130964002	11.8476010383698	11.604225262788
ENSG00000103121	4.24735600236304	4.00095542917084	4.73176149810335	4.03104566503549
ENSG00000103126	17.2354888697418	19.7999364234959	14.428578689803	17.5834445044619
ENSG00000103145	9.84015832478064	11.406488591312	10.5596555079832	10.5711143001226
ENSG00000103148	16.3648895025186	19.2350490495778	16.1032248799581	18.846639422117
ENSG00000103150	1.59517483244753	1.52929116155925	1.62913513519194	1.63643476790802
ENSG00000103152	5.22280246472163	5.76954467343438	5.26369999870415	6.20405570441391
ENSG00000103160	10.1451352061589	10.0375319167249	8.80691568416213	9.72597510174021
ENSG00000103168	9.998808865634	13.1912128887453	9.45525518535452	14.4211339174328
ENSG00000103174	2.97172310090302	3.79991995867946	2.38295865799056	3.83867032911538
ENSG00000103175	2.57336801021904	6.68618984778373	2.24791763194054	3.19659738961345
ENSG00000103187	151.994313173143	123.939791161637	149.758829737576	136.591658536594
ENSG00000103194	92.9197735151886	88.6620934866658	94.3098694462031	89.1587381498512
ENSG00000103197	9.37321570184502	11.8377255520112	9.18113707215955	11.3888955262466
ENSG00000103199	2.31371288922332	2.33363481742237	2.26155607600547	2.39757056138105
ENSG00000103202	26.2296223173822	20.8739571037866	25.4142622661671	24.3282734593687
ENSG00000103222	19.310835019582	17.7031429387542	18.8287899505219	17.7481357190764
ENSG00000103226	4.14085269988706	5.95312965091956	4.69180368353267	5.98556421415738
ENSG00000103245	5.14763108834326	5.14591187071829	4.6621260437967	5.62487547110913
ENSG00000103248	6.5808390436259	7.52248506586965	6.10861124571614	7.07675055040481
ENSG00000103249	5.10953247538481	6.08213759569791	5.11246698768865	6.71444998290954
ENSG00000103253	6.13629046337569	7.4428710134966	5.11059362849889	8.08961184212656
ENSG00000103254	6.73910674284586	6.52353629806264	4.9282246090791	6.39751389223024
ENSG00000103257	84.9486456549929	99.4755475120184	79.2510892034498	86.4137230865514
ENSG00000103260	1.82227842334654	2.03634241109517	1.80546671800349	2.61063971749953
ENSG00000103264	5.3479109778579	5.39762956956305	5.18328858396572	5.55087650012306
ENSG00000103266	5.77881179223247	5.05006008578151	4.14353413267333	5.41414077423565
ENSG00000103274	5.40165505327167	5.17561851406096	5.45490191908674	5.12642685904233
ENSG00000103275	15.9910655810627	13.5014577610166	14.6576146107238	14.7136342819806
ENSG00000103316	3.55327264816248	2.72613986070542	3.28816648603421	2.72139257871754
ENSG00000103319	8.9718686724025	7.00119839286067	8.87833072606821	7.8570676149362
ENSG00000103326	12.5753128216252	13.6435711759614	11.9049237568296	14.1401632238623
ENSG00000103335	31.1212213845267	40.8089685376966	27.322369865246	44.3353595326829
ENSG00000103342	50.7909206900726	47.988739115429	52.9688317835565	47.3568041506938
ENSG00000103343	4.37811222139657	4.40290576956631	4.88932761781108	4.26844480773444
ENSG00000103351	2.06933534860589	1.94858453976621	2.00572251467005	2.10586038881674
ENSG00000103353	14.8682627490678	15.7528274583173	13.7857179547108	15.0167140067115
ENSG00000103356	11.203074453079	11.0315163325266	10.8988040500505	11.453077622401
ENSG00000103363	49.7117569320786	42.0365712377264	45.056440644195	41.8010761345203
ENSG00000103365	25.7480905953874	23.438870192514	25.7185153596431	24.3434186568888
ENSG00000103381	16.0057961925805	11.6481947425533	18.7379754114961	12.7750206804446
ENSG00000103404	3.70382150598227	3.45357625559804	3.4935158743142	3.59333356954161
ENSG00000103415	11.5058793178565	9.00262549897291	10.6121071732467	9.54195846817704
ENSG00000103423	32.2965758135281	30.2295525858064	30.9563498892365	30.5078509211931
ENSG00000103429	19.2176162438172	19.0770640281118	19.2063010004303	19.1511231075361
ENSG00000103472	2.9008597136017	2.50265058765306	3.31127487470795	3.16019349291254
ENSG00000103479	13.417494476392	10.9295864967479	12.1559606523401	11.9811013920056
ENSG00000103485	39.2465958651953	19.6263836656378	36.4640616002537	24.6638993026009
ENSG00000103489	2.5393146503469	3.12707536516023	2.80528406630082	2.63654759514978
ENSG00000103494	2.20284121468327	2.23794659822299	2.30662914745887	2.4612388244462
ENSG00000103495	10.5602494821772	10.3752774690571	8.66893298834903	11.15005842221
ENSG00000103496	10.0037336296741	10.8174762338065	9.73694686680383	11.6155891577241
ENSG00000103502	15.3234343482168	14.5559938381442	12.0254388042431	14.5481338364023
ENSG00000103507	14.0057892768515	12.6335302186346	12.8139712940161	11.9855246067891
ENSG00000103510	15.482092665109	14.456256544762	15.3370449179408	15.871390055599
ENSG00000103512	22.6373186142038	34.0728867208611	25.6494950175354	33.4662901515629
ENSG00000103522	4.54577663726946	4.72679638894954	4.46699708876177	4.99994869565921
ENSG00000103540	8.40019729386056	10.5648608696275	10.1284915414978	10.1337959876775
ENSG00000103544	13.6958509109532	13.0828547402828	13.4367269249353	12.2300931858277
ENSG00000103549	9.88217604687637	10.395095119541	9.0362062498687	10.3806786226555
ENSG00000103550	5.56032857141083	4.98339967855097	5.06754595293822	4.95838266229262
ENSG00000103591	23.0198248396318	18.9414018732429	21.1888936978489	19.6028663710106
ENSG00000103599	1.82127368508965	1.61835476242652	2.30189739421303	1.83340088279284
ENSG00000103642	6.09667876755535	5.06595980921456	6.7116604759808	5.41835494468733
ENSG00000103653	108.079872471082	110.766984491369	100.019613913632	112.012272725574
ENSG00000103657	21.0947847191746	21.5113157778595	21.2743857631648	18.4331118638769
ENSG00000103671	11.4670252506052	11.7672978130099	11.1177414193475	11.6753678352322
ENSG00000103707	6.96040178334844	5.62311179647284	6.09400355817503	5.85066369418767
ENSG00000103742	1.34836295297528	1.30810045286986	1.27895794419923	1.32641912070844
ENSG00000103769	40.0079554075962	38.163387650109	39.2696063906288	42.4487780840356
ENSG00000103811	3.90357412212535	3.16153107227395	4.65332814339118	3.50502373541534
ENSG00000103832	1.39549706502767	1.29969946491168	1.73968159670064	1.57887538045369
ENSG00000103852	5.82269052560188	6.06930259808551	5.50211308322406	6.10178779906562
ENSG00000103855	1.40091775024024	1.34102235292095	1.37789251806294	1.35628505965404
ENSG00000103876	83.4443487596692	75.0676551126564	80.4780327883445	79.7437293781272
ENSG00000103888	1.46589232578278	1.43569305764672	1.51882844741473	1.47590122056882
ENSG00000103932	14.15180341639	14.1459813834136	12.1924887120622	13.4669869358914
ENSG00000103942	6.63693908106502	5.22892511292458	7.9227097236079	5.4811935858739
ENSG00000103966	5.30594935655768	4.30922504278533	5.00639148774241	4.10373426920334
ENSG00000103978	14.9497874563165	20.2708447274117	14.3017271558492	17.7814278433292
ENSG00000103994	25.7020397486148	30.1671121584393	25.7678675155265	26.9604024825795
ENSG00000103995	18.0529527761279	22.2951952715214	20.5797364144722	23.7223067230467
ENSG00000104043	2.71595368653951	1.61075358233551	2.95567863156662	2.04607554216235
ENSG00000104047	3.90117401040038	3.9676548119694	4.16735191643446	3.89740238335095
ENSG00000104055	2.86922470647774	1.57890333445543	3.41277728739463	2.06883784558652
ENSG00000104059	1.36167014180789	1.26931258553531	1.36036798430422	1.36947136397501
ENSG00000104064	17.8577656998313	18.3202796082175	17.5744264113567	18.1805549221652
ENSG00000104081	1.66808038993825	2.96174761638958	1.61545222889525	1.68806223290499
ENSG00000104093	5.37860052117347	5.55216813662528	5.76381637059074	5.93747286180447
ENSG00000104129	4.06880432812037	3.64714635727246	4.0543828779181	3.83946074819691
ENSG00000104131	123.01279248019	123.625345852392	122.926163248921	118.634529360021
ENSG00000104133	16.9716256186019	15.9777780325613	17.6857510078464	14.3040041760985
ENSG00000104142	7.93375083411668	9.54512606304039	7.66589952418373	8.43993047038322
ENSG00000104147	10.3401405256614	11.8092915214426	11.5220709519957	12.6546267272025
ENSG00000104164	41.8648171218036	37.6938319123144	42.0088536780088	34.1400061129981
ENSG00000104177	6.80904838612604	5.02119694892962	7.7192141757533	6.10229223322053
ENSG00000104205	3.55866730826894	3.26998854862355	3.47947745558755	3.13589115453258
ENSG00000104218	14.5664225516958	16.7670230806419	16.0814738960251	17.7136844733831
ENSG00000104219	9.58342815370823	10.4961438512426	10.096236703325	9.97481588753696
ENSG00000104221	3.57190967479141	4.55448924450875	3.90065813096148	4.21772872830749
ENSG00000104228	5.16438069311365	5.71526919304323	5.18638773393065	5.38245889271035
ENSG00000104231	25.4324506738672	21.2763837888513	26.9567830511401	22.2476431940634
ENSG00000104267	70.8512325446922	46.7187766112218	54.2397663087096	53.7402908244204
ENSG00000104290	6.23416604541687	6.30183403838568	6.30624808911994	5.99336892043315
ENSG00000104299	10.4690763279109	10.5950271019144	10.8321196570909	11.1411063609884
ENSG00000104312	22.7317006841341	17.8476179814849	22.1962480131078	18.3179451060211
ENSG00000104320	44.4368679691552	49.199975456634	46.4111520389469	43.6943544637399
ENSG00000104324	11.186862517191	16.6415706051871	11.7232266460465	14.9873909863973
ENSG00000104325	39.4609108484663	32.5046476295458	36.1699893884655	31.9031363430461
ENSG00000104327	1.53920428787154	1.36810339654524	1.53340961602916	1.52585560616815
ENSG00000104331	32.7690932934861	33.069076030119	35.0840179371943	34.9860909101495
ENSG00000104341	452.558793094096	400.923296220247	398.431910991196	415.63823674171
ENSG00000104343	6.59822099537549	5.22817521486696	6.91927658785401	5.63853068186687
ENSG00000104356	15.8307563110418	22.9806868338968	18.263006629416	22.8377347575413
ENSG00000104361	5.11488000645569	5.03533117966581	5.00218777860435	4.68747036422123
ENSG00000104365	20.9112773524361	17.9504061832105	20.1463078818037	20.4115818919328
ENSG00000104375	22.8290980526657	20.106021209814	23.0881413632274	20.5080798879896
ENSG00000104381	6.25248332758089	5.48679663136632	7.02697575427162	6.10518819570326
ENSG00000104388	21.9035493059882	22.1297970499806	22.016814917614	20.7231443883253
ENSG00000104408	528.03396651198	424.058822935237	538.597037078387	437.379371781736
ENSG00000104412	10.9413414372764	10.6458354278572	10.7497860844222	11.0942933155779
ENSG00000104419	3.97542697661315	3.47037106448321	3.27886414475235	2.83975999742591
ENSG00000104427	2.66404783046871	2.62515553703651	2.90491156129164	2.72560827158203
ENSG00000104432	7.14176641809598	8.41190590221403	9.50236230391186	8.45818905352385
ENSG00000104442	49.9973021182381	44.9027702743674	50.6737704927153	45.9189928970648
ENSG00000104447	11.2448221861984	12.6667405336472	10.1066921786845	12.8394791401079
ENSG00000104450	4.15625615996793	4.31432723887564	4.04679547639638	4.34656693855742
ENSG00000104472	33.5339801015514	33.590216573805	34.1665685665186	33.0124385122962
ENSG00000104497	6.88295046962083	6.24975246467603	7.68456610261183	5.88539294865506
ENSG00000104517	56.914967430913	58.5258487401129	58.8486278119846	55.1081379937458
ENSG00000104518	15.1643366711396	16.2680700412746	13.5564253189919	15.2909859549504
ENSG00000104522	24.2225878888922	26.3831976003296	24.8926527316634	25.9428578429836
ENSG00000104524	6.24222503433556	7.30281465152957	5.61000289760624	7.43226090222568
ENSG00000104529	32.9847078728766	34.0467124348961	34.6895950591469	35.6142160842017
ENSG00000104549	157.376378877818	213.845995203798	156.163730903916	198.636497633829
ENSG00000104613	22.6785886912749	20.6429959183471	22.6719996704015	21.2440793061879
ENSG00000104626	12.1728883544768	11.8335383783976	12.2841130745962	10.2348784880161
ENSG00000104635	28.0940683854139	31.3213893319924	27.8637235008223	34.9493384889604
ENSG00000104643	3.69403784527094	4.18388597493648	3.9407208855453	4.08305708558818
ENSG00000104660	16.6089519053029	18.5786319890317	18.2999773019697	18.6240461323566
ENSG00000104671	10.4744266912256	11.7744077297308	12.9644350434067	10.7244473304677
ENSG00000104679	16.742913031	17.4755896676089	14.945287380536	16.5004647328095
ENSG00000104687	36.5778948277018	37.161204561363	34.7663758286671	33.867109315456
ENSG00000104689	7.45142424007679	6.94612913882556	8.07707857670717	7.73790466784524
ENSG00000104691	10.4437112928484	12.0394591760039	11.2428615654172	13.0582414708564
ENSG00000104695	29.0165607717379	29.4166713399969	29.8342708882689	26.6504857045946
ENSG00000104714	8.43435568959709	6.90382791608044	8.66195347607326	7.30323815268203
ENSG00000104723	1.80712470073371	1.81395195433061	1.7427853531621	2.19059749477824
ENSG00000104728	5.3488119801959	4.86047334180269	5.52645783998775	5.44487739014085
ENSG00000104731	30.3842768180702	29.3936708963851	31.885174557217	31.320553711331
ENSG00000104738	122.784048238717	115.349564539656	119.681875561462	111.176743640134
ENSG00000104756	15.5300469244658	16.5290924039748	17.6179195375689	16.9112503222
ENSG00000104763	40.8970419879912	39.0078095449166	38.4925020983978	37.3650044673624
ENSG00000104765	37.8738405951427	26.9301757621993	36.172636565178	26.4079673434069
ENSG00000104774	8.96487868088305	9.00931529187433	8.74401345117203	9.09480429973197
ENSG00000104783	3.95331347836067	3.35900502550565	4.56215450295409	3.93166642064122
ENSG00000104804	1.4212530349262	1.89961099359178	1.63437426398907	1.7980163454601
ENSG00000104805	35.1902456316191	33.5130775207856	31.0052146506288	35.5585714971847
ENSG00000104812	13.1831998842899	11.0816208281489	13.0029867393997	11.9369979768486
ENSG00000104814	5.10189823907939	3.36261473064508	5.89374432220137	4.14058045632685
ENSG00000104823	36.7497451860412	30.9246510038573	31.444502004202	30.8193180356206
ENSG00000104824	172.20240355009	157.112123734302	170.109269009923	167.57554897646
ENSG00000104825	25.1746938818472	28.8189422664747	28.781750834852	29.0307776508279
ENSG00000104826	2.41007218179496	3.82879066421232	3.78071997669144	4.1451492521978
ENSG00000104835	2.36061236439607	2.55743852837935	2.2106522576737	3.0633516234742
ENSG00000104852	147.414195360574	161.258382429271	144.244369886833	173.124489247289
ENSG00000104853	53.1139566424359	70.323067377788	52.0010858176219	72.6769589502813
ENSG00000104856	4.30201458981891	3.31878554717527	4.02706413631427	2.77969570022564
ENSG00000104859	29.1861844837219	28.3079273237552	28.2295757616416	34.1299028304605
ENSG00000104863	2.59072729843243	2.57035434347305	2.49154485125579	2.93682701020429
ENSG00000104866	7.54378619008148	8.43366762023568	7.59169473114466	9.23806867804509
ENSG00000104870	7.00227712292428	5.2417142009677	6.48124364057548	6.11039427916651
ENSG00000104872	63.2512188504377	50.3735919569464	61.9752103402643	61.1087365603427
ENSG00000104880	1.43818192267598	1.41742397826449	1.33039601760312	1.38117810930872
ENSG00000104881	2.19203956169702	1.93545764231499	1.94313252507016	1.73853953285592
ENSG00000104884	12.7328753197389	9.47388636919536	11.4376779272418	11.5651076533021
ENSG00000104885	24.8766772711676	22.5645500610049	23.2618814614504	23.8387217045985
ENSG00000104886	14.955354334566	15.9331089344839	12.6045224832382	14.6098719501335
ENSG00000104889	16.9732748283827	14.7124900718666	15.3674419364328	13.2188334028928
ENSG00000104894	2.4760839370021	1.55069695525597	3.60928675291361	1.93245375024629
ENSG00000104897	68.2813485721193	67.8651736719001	62.8871566822151	67.8638607299208
ENSG00000104903	107.646652667891	92.3472174898576	99.0406874261592	92.8197365210903
ENSG00000104904	327.823347174986	244.618428002934	285.01165781828	266.407302482156
ENSG00000104907	25.9773990097246	34.4932296274797	27.102324068138	31.6734369877003
ENSG00000104915	21.9650916109208	17.4091411748256	21.1945717258728	20.6848703952898
ENSG00000104936	2.67103312172529	4.56001260367612	2.65401001138284	4.50752369921831
ENSG00000104946	10.0843443953349	9.12524329301446	10.3577954277446	10.4291753498721
ENSG00000104957	9.30605568670228	10.4287957898344	9.09115595677389	10.7023368917456
ENSG00000104960	15.8432344939455	18.200896598329	16.0195820184907	23.2269622082041
ENSG00000104964	26.1750924252806	21.4881894207302	23.9833863473757	22.4950684648689
ENSG00000104969	42.137418979735	44.882841713202	41.8136857453369	42.7420783641806
ENSG00000104973	16.9957697067427	16.7061820390112	15.7459243223658	17.1479422166695
ENSG00000104976	11.7384755414064	10.7833412946243	10.1155726202421	9.9710450407678
ENSG00000104979	55.4903985736225	54.4394945092019	52.9811734327337	54.5585569393673
ENSG00000104980	35.8427563279778	39.0865051758769	34.4788096154918	39.9661968658188
ENSG00000104983	7.12435213156048	5.06578079062086	7.12378898754443	5.46055817376559
ENSG00000104998	26.7449776733417	28.1171677787104	27.5196193021448	29.9663353510749
ENSG00000105011	44.5476191652033	39.4875233635143	39.3508565556547	38.6803660168495
ENSG00000105048	39.3515941866417	24.9508821006446	34.5510327432345	27.3354430509912
ENSG00000105053	21.062747702491	20.5446059796235	21.8352572627959	19.6577035253189
ENSG00000105058	51.7185547812816	50.4171697080117	50.4904223309514	50.704543005613
ENSG00000105063	59.3528693479553	68.8469077875304	58.7000410395302	67.056742491967
ENSG00000105072	2.41193664717689	2.27184583822962	2.3064231331019	2.59233980923363
ENSG00000105085	3.15860508599923	3.16933175151742	3.10338839137396	3.77400584017032
ENSG00000105122	13.2782959552011	14.6741739102398	13.3621679903487	14.6866983706778
ENSG00000105127	14.892332631316	16.8124455868792	13.2451830416967	15.5374324739311
ENSG00000105131	1.46291023318992	1.41624102160055	1.63420990980906	1.71241355309371
ENSG00000105135	21.253207933981	27.9987492816949	18.458732003687	25.9365952393789
ENSG00000105136	8.27958446562127	6.38482631284714	7.42378553644164	6.22698804123945
ENSG00000105137	2.04653014588323	2.19833287808844	1.98573615901903	2.08298825789675
ENSG00000105171	18.1956319896201	20.698716270051	18.6514201667385	19.9106085260182
ENSG00000105173	5.4115871399044	6.53037120907783	5.12168576725635	6.01435245115615
ENSG00000105176	56.6455631653315	49.6310415627289	57.0174651136347	52.3313560991726
ENSG00000105185	157.286082622428	156.262215329617	161.405913604337	160.904963925025
ENSG00000105186	57.6272940660732	53.5519433918874	58.2174887071325	53.3092012620211
ENSG00000105193	1168.62779869433	934.769900869707	1116.25355782187	998.393106585405
ENSG00000105197	54.651256241515	56.7818701060528	50.2360026864032	55.324933691869
ENSG00000105202	344.65530974384	257.525849812738	328.284651760715	283.011105012543
ENSG00000105204	2.69324112926262	1.93033459246962	3.41196183694438	1.94481642492551
ENSG00000105220	123.161133445746	104.310863894203	113.239038465383	106.514036346885
ENSG00000105221	26.2519226062094	27.3942594207125	25.8930244917399	29.2008238201135
ENSG00000105223	13.242735131034	11.6049930444044	11.1231194667723	11.0660586799259
ENSG00000105229	11.5202743084977	13.1993102639402	11.5055681441746	12.6522012065516
ENSG00000105245	4.65311084998583	4.00106883576163	4.69751776615251	4.150896236825
ENSG00000105248	11.5301394459131	11.5755870358413	10.6084553964945	11.3809224410919
ENSG00000105254	75.203105826818	66.1833914265316	68.1845714519508	68.4768110650423
ENSG00000105255	12.4088823906059	11.3431096763764	11.3629295343232	13.4150294361131
ENSG00000105258	16.2637733514391	12.009481061736	13.8576200522905	13.0270180625186
ENSG00000105270	2.40356709981653	2.14186716074897	2.50256977410801	2.39500326758287
ENSG00000105281	113.463938863162	132.609278263134	102.613483049082	129.19518682993
ENSG00000105287	27.3343167689154	22.1002378261819	25.9929415563468	23.7188977228463
ENSG00000105298	8.33009993897644	9.38075681266985	7.90598963850719	8.73120948391022
ENSG00000105321	12.5320214600473	13.3844281510067	12.2531797781228	12.1154354010944
ENSG00000105323	132.25528565614	118.91846161835	130.884916405819	120.980593517173
ENSG00000105325	6.80805842605802	8.70628882949828	6.89629816030184	8.207731521474
ENSG00000105327	2.92473202221071	3.91368715120385	2.75849111356149	3.54257940500687
ENSG00000105329	147.761575584438	140.17317885468	138.562917470906	138.201618341897
ENSG00000105339	17.1943250595785	10.1366166555619	14.8600874399229	12.477508523833
ENSG00000105341	25.7384578745639	24.2371445676586	23.2963838206405	24.180248888163
ENSG00000105355	29.750187920397	28.024860931923	25.2137375878469	24.1627958012181
ENSG00000105364	40.9292561054949	41.5252708273374	36.8795892875777	40.2295269401902
ENSG00000105366	2.99682344829297	3.0673109996393	3.40760854383139	3.00574724905927
ENSG00000105372	315.915504746003	235.223897942541	300.898458044362	252.036339161741
ENSG00000105373	103.944474287693	83.0719394351406	96.1904452988062	82.6133459425141
ENSG00000105374	2.79353320186965	2.4208795984449	2.64295675014666	2.2250618516578
ENSG00000105376	16.3013505222181	23.755468248332	15.6938588185781	27.1910054109132
ENSG00000105379	12.5682891520593	8.96928122606053	10.7728544021224	9.60401773814331
ENSG00000105383	86.1656007783437	79.0357250562808	103.545870394264	93.0186164793553
ENSG00000105393	14.5071538837158	14.1720524612808	12.7165306488252	14.7573352135947
ENSG00000105397	26.5321842991864	33.4821082961446	26.5541286313571	34.5448095725016
ENSG00000105401	122.637938091552	137.945547100981	133.086792439962	145.512410567982
ENSG00000105402	19.4833966654539	18.0030512801508	18.4705021933465	19.3244360054446
ENSG00000105404	17.5687754306913	14.2608839601647	15.5886344629272	14.8768006202358
ENSG00000105409	13.355362351472	13.4415680442136	14.0199680688734	13.3210465486863
ENSG00000105429	8.12583689303951	9.50051819270746	7.48667147050596	10.1181582474144
ENSG00000105438	84.5228069226306	87.0682372414537	79.555062084996	92.3241269563485
ENSG00000105443	13.1904081631118	15.6955482973473	13.5099341878571	16.4674250879901
ENSG00000105447	27.7670039268034	30.2550296812357	27.0456641884619	29.3589708462002
ENSG00000105464	15.6000348133702	20.1713397961307	14.384186030788	17.2771618857278
ENSG00000105472	76.9639679451352	86.0075983582762	67.6074083271047	86.0012188652661
ENSG00000105483	43.1546709030584	36.6552678271537	43.5560880617822	38.8897824838377
ENSG00000105486	34.9113574544701	31.410777158647	32.8166460858301	35.4240980245155
ENSG00000105497	24.152297945528	18.5696378678944	24.9574350972192	17.9906815536734
ENSG00000105516	6.81603735426762	6.9635536496496	6.17017261296992	7.08715120792013
ENSG00000105518	2.78266218698263	2.14209444322523	1.90699453553578	2.29417362126907
ENSG00000105519	1.40041335276841	1.46855156645138	1.48026902060571	1.37055398557704
ENSG00000105520	1.48442390430569	1.29808092594726	1.59261215011478	1.44705227401374
ENSG00000105538	1.5669300414344	1.35872975822217	1.3312619893231	1.28934721267441
ENSG00000105552	22.6154196366725	17.4936543565095	19.3826742503654	18.6282192166553
ENSG00000105556	5.0526198993831	4.49032290769502	5.1755600220489	4.85670256378964
ENSG00000105568	35.8404137343952	28.6825312544266	32.3783787895687	29.0050434197401
ENSG00000105576	23.9803741251687	26.3688267065437	26.6547600305993	29.7160388603231
ENSG00000105583	26.6456834920319	22.8221836480979	20.3880176915025	21.8619579760272
ENSG00000105607	14.3108266805726	14.01247647279	13.6455329346466	15.2624641523228
ENSG00000105610	37.135702283119	47.0051616402004	38.0502809584399	43.7138884080017
ENSG00000105612	4.35044827134444	4.76258633738152	4.32183728372338	5.07721823694161
ENSG00000105613	2.34258375992871	1.89660571799486	2.09726523734166	1.94435532393403
ENSG00000105617	5.60292162821989	5.72885364581413	5.67315713757668	6.2414124915009
ENSG00000105618	29.7176472166109	28.5077153940453	27.5215839546485	29.7590215608374
ENSG00000105619	11.8699491162436	9.49174862594333	9.7063073261921	9.95551439204783
ENSG00000105639	45.9000096441808	47.0155570057784	42.1485126801217	42.3244768789009
ENSG00000105640	931.607471596357	719.442015389141	883.949964678086	758.760655750985
ENSG00000105643	9.25421774376595	9.13497599765395	8.38320523170414	8.98875799934387
ENSG00000105655	17.478104222728	16.0757725012005	17.3225546676889	17.2324311229699
ENSG00000105656	6.52142118137613	5.91405552680004	6.14505149284749	6.1805701239645
ENSG00000105662	3.12542881316059	4.53456563755061	3.39547106625722	4.0094955998205
ENSG00000105669	37.2480318942765	31.6933589926787	36.9560213174503	33.0177969050936
ENSG00000105671	40.6730525190352	46.9089268176125	36.6535588619214	41.3424160847579
ENSG00000105676	27.2890345679922	25.1358206286783	24.614948935177	24.8022900527593
ENSG00000105677	47.3281863767618	37.0270271095179	40.1591075527827	40.9243947590553
ENSG00000105698	34.2519385559136	33.4796135192707	32.6971383151683	33.7780724447616
ENSG00000105699	2.13231190100163	2.29316832560085	2.00192184400434	2.27077656078488
ENSG00000105700	12.3668478908756	11.2948676758861	11.9821727799819	11.306857120934
ENSG00000105701	61.7753169718561	43.6295452296935	50.0437983891734	44.8830929383452
ENSG00000105705	11.6366714678502	11.1463919585112	12.1091664432656	11.4434442663065
ENSG00000105708	6.64478808308162	5.42170041702447	7.00846417299668	4.70300504931461
ENSG00000105711	2.02140337167235	1.48791517710575	1.7155885305073	1.78596405197253
ENSG00000105717	1.89860483218067	1.7995934340529	1.60250905569759	1.81545923159563
ENSG00000105722	26.2560533399942	25.0152142336225	23.1598556988461	26.3728098550129
ENSG00000105723	30.7923902261232	31.9613661860628	29.0510703958863	29.8455740197073
ENSG00000105726	29.2597484226505	36.3182642645208	27.8712427475272	37.9113141071985
ENSG00000105732	9.96107320140149	11.4721405327444	10.0272436722726	10.5060733335481
ENSG00000105737	17.6724897266456	14.5931799441365	18.6339752106977	17.7915291435238
ENSG00000105738	8.04939997658977	7.37124319909562	7.60330982062083	6.95430174879706
ENSG00000105755	4.57757048811931	4.56018976512052	5.20427274894866	4.36188169322179
ENSG00000105767	1.56256877056537	1.56793415772747	1.37518182068504	1.58786659239312
ENSG00000105771	13.0412256534849	15.5075460090514	14.3548955720353	14.8598010185514
ENSG00000105778	13.7060669781894	10.5159171703196	13.2851403193663	10.9875265834137
