Vector.1	Vector.2	Vector.3	CD36OE.1	CD36OE.2	CD36OE.3
ENSG00000106785	11.0798051891289	11.9745741776356	11.2612499278432	9.24765175071014	10.7764559728974	11.3991320565957
ENSG00000106789	2.80180858049787	3.06647751759337	2.95610333658762	2.77665505633119	3.09537459784915	3.00989007664852
ENSG00000106799	5.64717850767965	5.87514292159855	5.9357000663031	3.79807569453764	4.77743931216833	5.46658707068941
ENSG00000106803	166.790882075633	144.113463936457	137.805844169679	183.997938919834	153.629914342374	132.167922462944
ENSG00000106804	25.0459844833396	24.9118569070957	28.0803158457196	25.6837263822283	27.4437221321636	29.1612839863581
ENSG00000106829	20.3917515076208	22.0096541481978	25.1887399640162	22.759470217067	23.2047473561394	22.1734500077441
ENSG00000106852	1.78139038777147	2.20638185046761	2.109699214907	1.9531736801227	2.57275202915484	2.20544449614596
ENSG00000106868	18.7670015106839	19.9240533233564	19.8727014366226	18.2788950189056	17.5397396493279	20.2325861444956
ENSG00000106927	2.91555191138508	2.73501034754256	2.21873463697394	2.9628051515205	2.43940459086675	3.16404693543453
ENSG00000106948	3.5156958825813	3.58930738636951	3.15353823250652	3.67117479298105	3.57081734124271	3.10062273185097
ENSG00000106991	4.60361716099573	4.31863460990028	4.01675667576549	4.84636661679948	3.8701824788352	3.94093658098627
ENSG00000106992	20.4099938933195	20.7055210565661	18.1127566430207	17.3385769298005	16.9756544506494	19.6885987626713
ENSG00000106993	2.6300361624904	2.33649875005376	2.51362972913315	2.44495172571101	2.52819072166212	2.5605869900105
ENSG00000107020	10.9555587249323	12.6672250828863	11.5393145619659	14.0460182021381	10.5671740407559	15.4927690878381
ENSG00000107021	19.0099842877987	18.5300895742074	21.414147658511	20.1964125872668	21.2883651837041	19.7527619536624
ENSG00000107077	7.13228569146543	7.63315211527663	7.44739805161324	7.27264925807773	7.25183553965518	7.7683742852818
ENSG00000107099	5.30802792291877	5.42072898304406	4.62334961045588	3.65921642642927	3.7491151109008	4.15821642483614
ENSG00000107104	28.4213007322569	30.7109707318487	31.4051341850961	28.7442634696118	30.1151295340949	29.0457313838292
ENSG00000107130	10.3813375878866	11.1183992831872	12.3179005133079	8.39504451854975	9.97007729254122	8.5595709835281
ENSG00000107140	16.2303819634537	15.7371072442788	16.7365180299343	18.4840344169297	18.4268192948839	14.8047146941225
ENSG00000107159	32.2733054614227	39.6904450846122	42.2311399111825	71.1646767567117	52.7646677728674	55.2423033016738
ENSG00000107164	30.5948821343748	33.1022686992892	30.7288877208943	26.6308549959612	30.158430222308	29.5071124903272
ENSG00000107175	33.9002699115908	33.4658645052313	33.3852660585728	32.4599879165498	33.9873173762072	34.3968806744737
ENSG00000107185	3.82457928181496	4.1908610856804	4.01949504244288	3.44129367817477	3.45896575091215	3.15174894688219
ENSG00000107186	2.9077415589909	3.04210632849114	2.75321675252702	2.53397667279217	2.67245826064933	2.69037128224517
ENSG00000107201	2.62972573854021	2.6559076718011	2.82783861608386	2.85101545304997	2.96254169584468	2.89182195551695
ENSG00000107223	149.405156275689	159.91165153384	128.008595339991	139.134142099693	136.218266413956	150.121755321001
ENSG00000107242	4.07319710696153	4.35482593248016	4.42884588875759	4.14768204408497	3.85098120640802	4.30064664113258
ENSG00000107249	4.00762590530008	4.03086955014019	4.38051004978437	3.61922349328518	3.73177994305742	3.73880460130988
ENSG00000107262	25.8830393870274	27.0280042306059	26.6787884295601	18.6160905976735	24.3010212277534	27.5364672577625
ENSG00000107263	15.4445733034751	17.1349830620854	17.7642600006183	14.4370436976789	17.8948344526967	12.6932027665848
ENSG00000107290	7.03648886742601	7.00691440272023	8.25847848784906	6.28094367433984	6.77273147055264	7.28788785604494
ENSG00000107331	9.48471060175948	10.2242877329813	9.59424586344428	10.5402835154312	10.9012727245787	7.6416514064773
ENSG00000107338	11.8313525913872	12.4781186170423	11.9445579072874	11.6203695309094	12.5717369678937	9.98408003289586
ENSG00000107341	22.2746492247974	21.941247600869	23.7692829083253	20.5263746717704	22.6172898683793	23.1757588418762
ENSG00000107362	10.3601575318699	10.7099026988857	12.1367450935065	10.204015238904	11.4610386492057	11.8976606749523
ENSG00000107371	14.3338472816766	13.0771266331976	12.7353905391131	13.2964925046717	12.24406373482	14.1584810365977
ENSG00000107372	20.1208876668653	17.0067105978711	18.4594766307732	17.7353165972179	16.8314325018865	18.471676379521
ENSG00000107404	29.2886820836061	32.5994945230567	26.3186636664308	28.5840310884193	31.1789040682124	22.4125009183822
ENSG00000107438	96.1428799198464	94.9624773574381	85.9691493197591	93.7527163454305	84.7811929996319	91.4841513302014
ENSG00000107443	4.34617259072505	4.21783085146198	4.23744024556097	3.58092268692292	4.23733731015938	4.22595820372362
ENSG00000107521	26.7754684657651	26.7793472165757	25.6631696271631	26.8721835648309	26.8952873477408	26.1959733115074
ENSG00000107537	21.9583505532538	23.4758098163044	20.9616237749657	24.0399273961521	18.8784449517975	23.8827910653045
ENSG00000107551	4.54191931829623	4.8922509992366	4.48282353431017	5.03633680314284	4.7243310926328	4.31827308048144
ENSG00000107554	7.4234046091831	8.40100626527541	7.85914268927894	6.39496599518733	6.11813179784339	7.0855552099109
ENSG00000107560	2.31468108491085	2.55534462671633	1.94807401279834	2.03226966764343	2.30898815157688	2.61929029809286
ENSG00000107566	32.7239567527406	29.8275789189027	31.8020296276553	30.095570207176	29.3335164453157	34.9541333417575
ENSG00000107581	48.4409515858403	52.2952330892626	49.5169695645563	34.9127966002583	43.222294488456	45.2815162609425
ENSG00000107593	3.14882356637153	3.06900973279123	2.77631422715938	2.55371153302259	2.01279969380461	2.12281322020047
ENSG00000107611	1.18637663548098	1.17514929656709	1.31506418671792	1.19028227822989	1.13531317214997	1.20193831484502
ENSG00000107614	1.47158343479357	1.5239047980433	1.44317527865809	1.38350520223237	1.59372870378633	1.66532770935099
ENSG00000107625	12.2510374256838	11.8639485114581	11.9669874029814	7.39651332281962	8.62636954561188	9.96061102467985
ENSG00000107643	3.93628064970023	3.71311032105682	3.50620474864263	3.510822652633	3.31575706386225	3.67470596291583
ENSG00000107651	6.38408367007752	6.56947412778836	6.80962003640877	5.98149677602424	6.97207917618008	6.00060534608889
ENSG00000107669	5.57006391346967	6.45074152518581	6.30359693745209	5.06144066629869	5.7695645968673	5.5946168689308
ENSG00000107672	27.2076145244378	26.5434661760585	26.0013398245655	30.3086131075202	28.7144309762523	33.6840912928786
ENSG00000107679	2.35969456929933	2.5415596772303	2.51864832601085	2.22291213657605	2.44786361855992	2.31293873335581
ENSG00000107719	1.27268151547231	1.36701747186135	1.27802659288885	1.15671927610748	1.15323813154636	1.13939146267798
ENSG00000107731	6.10270995990433	6.28111686403725	6.89546970714517	6.2503101107548	5.75013567836879	5.22697835587597
ENSG00000107738	1.59486948538711	1.65450182065569	1.61629031493987	1.35031255850924	1.51379680205737	1.4259881754783
ENSG00000107742	14.6790060680868	16.8891851495835	15.6064371585414	14.2767386742206	14.5227371062158	13.3623203706016
ENSG00000107745	22.0050466564277	20.846184239237	23.1501989663682	19.9168781594992	21.1237080805804	25.0938912050524
ENSG00000107758	5.64013315103364	6.28761196670252	5.46637293266341	4.30180342921681	5.84269262333309	5.06095586265901
ENSG00000107771	2.70330156128745	2.12980241802339	2.63892033057573	2.11775828767161	2.51430054129329	2.26816857705515
ENSG00000107779	1.85055610734653	1.91081561744545	1.8958442529227	1.71527723935685	1.86078653927977	1.97060052688347
ENSG00000107789	14.4671209746685	14.4582396314312	16.0829239039911	15.0400167680422	16.5667430092157	17.7152655098171
ENSG00000107796	20.9988731473644	25.5680692268136	20.7623528086923	23.1111431076184	20.8245645879074	21.661632793003
ENSG00000107798	7.85712327970723	7.57927601742403	9.25027577364954	7.24392486785606	8.8438066945496	9.7854736340205
ENSG00000107815	31.1376070709436	29.7900226178381	29.1908405919724	29.7426198599673	29.1599888000385	29.7665950848459
ENSG00000107816	17.1358271984457	18.7348218472113	16.9254691371169	18.2946918174284	20.1957384920536	16.1106561222161
ENSG00000107819	14.6399662468354	16.5811342129875	15.7835719811626	18.4905389651913	16.9293178808283	16.0899807212024
ENSG00000107821	16.3158438721776	16.2437351178402	14.489255380788	15.9987521375424	14.6105122021215	13.2187036785899
ENSG00000107829	28.6681229880545	31.3069425404129	27.5192154486402	28.462532798601	30.4661070959346	24.4530939546211
ENSG00000107833	90.3097137904701	87.7026773488867	82.6470371050049	99.2680152279435	99.6168126680907	92.0403470763721
ENSG00000107854	6.25157057113068	5.87906277075535	7.50228272752702	6.45651656388328	6.18980453709016	6.2888977541373
ENSG00000107862	24.4531524185342	24.4554884459377	24.9539398701189	24.5661790565749	24.5785896900417	22.6397735257103
ENSG00000107863	9.22730713801103	9.87256994345405	9.47406673201712	8.7048057838346	8.77977065589136	9.86930351579363
ENSG00000107872	4.27509095636643	4.87656149240016	4.47286054047103	5.06376286715627	5.95618865523956	4.6387397753582
ENSG00000107874	64.995872758483	75.1020051649731	63.2985139248792	76.2500833779368	64.7619885153191	62.1925353168555
ENSG00000107882	8.81156017529182	10.0152980817038	9.78217866978392	11.8968850683494	11.5942979368434	9.91421782730335
ENSG00000107890	2.11500175951914	2.20802916296256	2.29641692531997	2.06483643657312	2.28616802262852	2.21869716838397
ENSG00000107897	10.1721484089533	11.5527061036226	10.6371955207282	8.88565130975341	10.4938691226312	10.1846947406451
ENSG00000107902	3.5446594864926	2.94911143527203	4.34675503736947	3.52658109059452	3.5939820799096	3.01548197374277
ENSG00000107929	7.3702837648049	7.05590701908034	8.0489143319947	5.77045177071853	6.77451752806061	6.1694806579105
ENSG00000107937	29.7017477647434	31.0332337290222	28.6931445184041	25.5391746496392	28.5704511640073	30.9663577855545
ENSG00000107949	27.7292687524263	23.8693760934281	24.4000758710386	24.053511853449	23.4982503043805	28.702785741018
ENSG00000107951	6.14474629977544	5.63781774597284	6.15640631443843	6.73086421679959	5.66663597533698	6.56433497283641
ENSG00000107957	20.5285926514307	21.5602548410397	20.2245890667882	20.11855710256	21.327243044668	18.2434800808185
ENSG00000107959	41.8750981237234	41.7011163746092	44.3727863492043	43.3558097319114	45.4248700138505	46.2184285955698
ENSG00000107960	3.68729466260783	3.73467388383202	3.30756106174099	3.93313889098639	3.20248664992467	3.56018826577831
ENSG00000107968	4.46073690162994	4.07309902961223	5.16740726215777	5.23707648892701	3.37246424514907	4.41026104370199
ENSG00000107984	314.341333399899	292.631951572113	320.869415415374	328.644376269255	359.161962790847	327.815447215495
ENSG00000108010	19.7481627596408	18.788379362918	17.9464727506689	20.1211089165162	19.0898675385456	20.4776531438929
ENSG00000108021	12.1426939628795	12.1110621452615	11.9755504543248	9.71058309030516	10.9444142039748	12.0345851479599
ENSG00000108039	49.7938711306631	45.0834248882328	44.0827276694952	44.3592985946234	42.9111856814793	43.4943694098421
ENSG00000108055	24.3633636664556	23.4986989492289	25.7160279683833	21.0701677298563	22.071653189189	24.6052784188475
ENSG00000108061	11.1037760386833	9.91018398180143	11.011777801446	10.187675369091	9.83002740182988	11.55237208489
ENSG00000108064	10.3714365088621	9.29882678926153	10.3693947444496	7.77802515258894	9.21404306039359	9.67982316217429
ENSG00000108091	7.02773713877399	6.76965232832336	7.26639996683997	5.12699175818579	6.65649727964323	6.11932610169171
ENSG00000108094	9.23001419263122	8.91688089369371	9.54072074330212	8.34826695920486	8.3722751366633	9.15910405873518
ENSG00000108100	15.3671836121743	17.4961054138527	17.2868285325992	17.4550822298807	16.1735813862521	15.6606167305788
ENSG00000108106	7.31043731976633	6.13384070011422	7.07711012024492	8.30018038166952	6.52112377044716	6.46167779760243
ENSG00000108107	463.254692614471	477.839027982422	462.405807049612	480.706584621471	554.303903376119	441.226235139242
ENSG00000108175	8.96179342418552	9.37773975145811	9.02291402189167	9.43035337578319	9.82620590491556	8.63687658392222
ENSG00000108176	2.26711954773751	2.38570888229388	3.3793550734042	3.36683329354792	2.90099907427875	3.36828492486056
ENSG00000108179	51.1538943052699	52.6667636778137	48.8206583808262	47.999470651542	46.266157275064	45.7343606740862
ENSG00000108187	2.04618148903714	1.99987985674383	2.15557936019103	1.87737188026171	1.9748672256965	1.83800499224925
ENSG00000108219	3.62312362069268	3.4354257588072	3.75617933905778	3.77431343598789	3.68774442272558	3.54131231221108
ENSG00000108239	2.08215602593255	1.94391599642999	1.94004489639125	1.90054979653569	1.57426928226917	2.14270196843969
ENSG00000108244	235.856574689937	244.281441085555	227.625487879775	189.916867726326	223.812473870355	232.149733792298
ENSG00000108256	8.7432324799055	8.18289092497093	9.09140799248639	7.75610152948053	7.77303726202028	7.63153890508709
ENSG00000108262	29.5369244323862	38.1375431913457	34.8567227826231	31.9249032895004	35.1215119771831	28.5422066973721
ENSG00000108298	1620.31495322535	1584.37617873874	1453.36439486538	1776.31043097872	1767.41179393883	1858.05056328839
ENSG00000108306	1.54282128418793	1.65503311857562	1.5375575465166	1.5594083336086	1.65442538701847	1.69191496348903
ENSG00000108312	31.2843505426686	35.715768289497	32.3607171764533	29.6272205013788	33.454599982588	32.6024881936875
ENSG00000108344	128.998624081628	123.658186328751	121.230508744305	135.457714312785	127.018557150535	130.184868542781
ENSG00000108349	29.4622453103581	30.9091212374609	31.5763497816433	29.1773546218342	32.2872534128913	33.2949235721967
ENSG00000108352	1.92444608495907	2.09422063157853	2.47040450464733	2.3567390213416	2.1577620099897	2.05588866401776
ENSG00000108375	48.9409282843571	51.3613029621441	50.6128106935167	50.8559256545771	52.6448039636419	46.4570874101581
ENSG00000108379	3.94180287455792	4.57290152549504	4.14544191825024	3.95157247635348	3.97811705348278	3.41926033052953
ENSG00000108384	13.4551248870481	14.1691976592322	12.4396042017599	13.4481455125655	13.2898109382045	15.0144323476112
ENSG00000108387	1.64644274420091	1.60991171548711	1.57123235352316	1.45999259075559	1.28110934597243	1.26849358340341
ENSG00000108389	6.94523800560577	5.90899687739518	7.11693422349663	5.98466452976909	6.77268320571504	5.64970434397112
ENSG00000108395	10.4564512260347	11.1987505514025	10.9741911167449	8.51836575609425	10.2847492535741	10.5193904557531
ENSG00000108405	1.43589959648408	1.4486544071987	1.44938232669788	1.62035063892283	1.075821378816	1.30174429139064
ENSG00000108406	7.49155091379371	7.26390576204337	7.42942652821504	6.48533122647535	6.58931874976566	7.33607305281926
ENSG00000108417	2.44226124115784	3.36164582591541	2.62204169989119	2.3294955345525	2.09470649712924	2.52480084766729
ENSG00000108423	3.32911426302815	3.5970384075201	3.74417790599243	3.07167478022453	2.82309172387981	3.16046974494924
ENSG00000108424	87.4335725545696	87.9255076911508	88.5343489986614	69.6766071586694	82.6941438628123	84.9440963289856
ENSG00000108433	95.2428203728427	84.7386691192287	93.711989610917	85.0880173954375	89.1113700259166	81.2223959387862
ENSG00000108439	19.302147530066	20.631779115821	23.3085941904598	16.371826869266	17.9986422772867	14.8146454711244
ENSG00000108443	7.05692714913125	6.75742848864471	7.32822945803821	6.64731369797043	6.89371534629705	7.31880786057775
ENSG00000108448	2.24320460330996	2.02990736528632	2.09856394526855	2.19749168685453	2.04430932008008	2.41052445927203
ENSG00000108465	70.8074744189835	68.2916375697038	62.3595897952586	68.1939694850811	55.8062062068079	61.0461597245283
ENSG00000108468	51.1850557521906	51.9138467383044	48.7331023568235	42.2928577979818	45.9173737035599	53.2008654003002
ENSG00000108469	11.5157064961027	10.087320357672	8.45243626473387	9.77671881053292	9.58176495603158	9.58193990306064
ENSG00000108474	6.81973049225623	8.37233353063541	8.00189379628127	7.40289455176173	7.02706246357832	6.46651692783498
ENSG00000108479	13.1778184428612	12.6274263561951	10.1582893406044	11.1772744423069	10.248135927064	8.83442021811903
ENSG00000108506	4.61335666683626	4.7658676683516	5.27736235574377	3.30435477492942	4.91339885045284	4.58675035721636
ENSG00000108509	7.08238431411476	5.76140079187882	6.75323127852561	6.55486899774995	6.38677729882361	5.92798217319777
ENSG00000108510	4.88230239981091	5.21472523467786	5.54148196048166	3.87107864709672	4.26071792935537	4.43994838016901
ENSG00000108511	2.97340939768814	3.13271077136239	3.57212425169516	2.36912335526553	2.4416893600586	2.43436304228906
ENSG00000108515	3.47941180735177	4.53348530166549	3.47183493761008	4.18928952326558	3.72034744468651	4.16861263779832
ENSG00000108518	228.32422817753	227.575051377425	210.612812430679	225.809353363912	220.659409080966	203.832933385198
ENSG00000108523	57.048948898307	58.1172983954424	55.6592054548841	62.0641665509351	61.7617484335926	53.2213009443307
ENSG00000108528	19.9736548945571	21.1758808591059	20.3921905356798	24.1797389298456	27.6610284138497	23.1698949656877
ENSG00000108557	8.11656104923748	9.21933081785964	8.57969229283295	8.90516770611727	10.6488210654958	7.1208458076579
ENSG00000108559	20.7625119466072	18.749949519619	19.5753999017042	18.2351523243213	17.2095231288782	18.8177204721457
ENSG00000108561	181.324715022282	176.810289136261	166.119256234875	204.419820117204	181.599649176203	222.115222519099
ENSG00000108576	3.03526520406631	3.44144358441848	3.47128200388209	3.43805128072723	3.16995642625416	3.32312948218107
ENSG00000108578	16.5503291896717	12.4755308662816	15.1115066613467	14.0635303705373	14.6482425763675	13.6388088095588
ENSG00000108582	11.6168667563843	10.7487547423351	12.5242002975319	8.99520572576512	10.3036035527469	11.3876534791126
ENSG00000108587	6.20393188577308	7.08135113145559	6.60307144575995	5.63158419875196	6.04674831456182	6.81250743018677
ENSG00000108588	29.4818938442452	25.4041531051417	27.7297911104572	21.6233047314395	25.345799001416	26.5677506045556
ENSG00000108590	16.5522589610315	14.8689478849799	14.7428311611626	20.5777463494125	15.3726428528862	24.0766031997003
ENSG00000108591	32.299311683859	31.0150979085422	30.8164498001144	34.2447539900427	31.0099022054304	29.9167589325475
ENSG00000108592	42.3093327959314	43.1537200805467	39.3079044100704	35.1807786425583	34.8194096572463	39.1602774799021
ENSG00000108599	4.97450383984298	5.48273442959261	5.62670556252145	4.91200319537806	5.02381426115298	5.68542119056373
ENSG00000108602	22.3989339051128	22.8699795463343	20.6638700881521	20.5698471200192	18.0381469825107	15.4375160038404
ENSG00000108604	49.5621467245525	50.6899623018453	49.1031729266002	50.9713738509882	52.0164817360943	50.8034507879336
ENSG00000108622	13.3227138551291	11.1466299567066	13.1700895907717	14.2301748284741	12.2719790295436	13.7049727943685
ENSG00000108639	95.2016524741584	97.1875490258322	106.292557120241	108.650013359422	109.861498516941	95.143570001424
ENSG00000108641	16.3352166410655	14.7013357191049	16.5272340588034	18.2775851406602	17.4492310244572	13.7386603227081
ENSG00000108651	19.6471236735359	18.6987083258557	19.8851328977557	16.4220350797595	18.0372389270667	21.0161553042204
ENSG00000108654	179.969070055098	174.021797895962	174.168692834619	152.098403133277	162.334861393246	191.998300049335
ENSG00000108666	7.59249807584844	7.69784689136901	6.76911804292647	8.15008001506436	7.30322948712668	8.33111878222956
ENSG00000108669	12.0645449613531	13.1757924743635	11.1672897940369	13.1553847024206	11.5954954490004	11.14443003737
ENSG00000108671	31.6416659204667	30.8838018387263	32.6708155934459	29.3360663093977	28.9425610513176	31.7318801642442
ENSG00000108679	381.552555030838	398.88001950385	363.314777864748	425.561201877848	370.896111604136	352.646932220403
ENSG00000108733	3.70405650130646	3.70896148189455	3.7399061152551	4.309519772322	4.16075072227613	4.26448620810307
ENSG00000108771	2.90333851208902	3.34315579408655	3.57230933413024	3.03155257240065	2.86957786561054	2.95308097769039
ENSG00000108773	76.1536383429683	84.2635845718409	78.1627478806009	79.8245850829279	84.5531878559805	73.588439803033
ENSG00000108774	151.153542147002	149.248681791773	159.961510602335	160.404604229849	163.039248680227	155.221033881598
ENSG00000108784	12.5645777390177	15.1146676504711	12.3238639885621	15.2201598403305	12.7839902036305	10.9634623931449
ENSG00000108788	27.3617276268897	28.6719085131913	27.8301754496696	30.7339806555823	24.6490574840239	28.023266597186
ENSG00000108797	3.2528301973608	3.75014536888702	2.83640489546557	4.15019533069945	3.42407945496579	3.07447701691364
ENSG00000108799	5.67518703842543	5.14604252408171	4.67017506367796	5.65596051114058	5.26936715303346	5.21299639099278
ENSG00000108813	1.86251094586766	2.18366504654404	2.10090080686017	2.22748270625316	1.85015378516835	2.03490217520955
ENSG00000108819	9.49428119185327	9.19935812541823	9.11460964366945	8.25318326567728	9.07441880431681	8.5327897662474
ENSG00000108825	6.45609112243497	6.61574121174379	6.77601541077573	6.13171203464803	6.01772330344418	5.84638417863924
ENSG00000108826	54.4230115517004	65.416570237068	57.6739241898934	66.5975585599749	59.6973525166716	67.5076088179744
ENSG00000108828	86.5190379332337	97.6502272994583	104.618935101918	96.715719299599	106.517345752492	92.3655777066823
ENSG00000108829	132.548292703807	140.12975684846	138.159978899188	121.090109941904	132.263813887002	121.821180262149
ENSG00000108840	9.46053890101596	10.1379008266034	10.3211817080914	8.90650051083754	10.6635955978393	8.49552988978392
ENSG00000108846	14.2315141611021	14.00680098045	11.8365744165712	12.4215400767601	12.3628318260723	11.8923911899246
ENSG00000108848	19.171352571785	19.9452194851236	19.4297104907104	16.0820473936386	16.4114467300382	18.600765678216
ENSG00000108854	5.80386037674405	5.72112897250306	6.01178578117134	5.35007215959243	5.20492730017092	5.36377371711788
ENSG00000108861	19.3712608201874	19.6414719274638	22.7425169252377	19.0209398898198	20.7893428397788	19.9679187951251
ENSG00000108883	56.7248663415141	57.2050961643831	58.8929003039105	66.3000606510638	62.0968355015126	63.9634314097373
ENSG00000108924	5.83400791805656	6.20161235735183	6.61580347316685	4.57205835257047	5.78043124634009	4.69258851369224
ENSG00000108932	2.70178698518785	2.9084409494198	3.28935582712887	2.43687270559277	2.64353344435365	2.58243361639455
ENSG00000108946	29.3588097429273	26.7384230368717	32.3588123877903	21.3702461909802	26.6785299236692	26.5062699158515
ENSG00000108950	2.83575904081015	3.22915588303662	2.96848521142633	3.50981985511724	3.06658543080073	3.60437248634055
ENSG00000108953	247.643476894487	226.292692432904	238.10248751725	217.129127171408	233.426741761494	251.563371679711
ENSG00000108960	43.0438367316718	41.794631103444	44.0393967983278	38.6444354943895	45.9398536214452	46.6494831987364
ENSG00000108961	38.3522941230286	40.6429270537236	36.4743196678755	42.1104539462217	39.861421979919	41.5971344821164
ENSG00000108963	23.9443272744263	23.9883367250858	24.7373705542624	31.066371857433	29.7623843062569	26.5692487934752
ENSG00000108984	1.77905874916566	1.67563683270314	1.80315567199013	1.3926708478247	1.6173291254559	1.62917230053411
ENSG00000109016	12.9593146073229	12.8516616964904	12.3536260364715	13.2429407301622	13.4349850090572	12.3377330680614
ENSG00000109046	8.67136327073871	8.4279329118165	8.56551840854522	8.35920565494342	7.9980533481395	9.1189724720832
ENSG00000109062	87.1685797413009	88.0419940504849	87.4329295175333	100.27505046907	99.8928010103419	87.0876917543645
ENSG00000109063	2.49085322036884	2.68297468031912	2.31739988029659	2.42017564932282	2.25478599806161	2.43816771879381
ENSG00000109065	60.3591021974471	57.2125687043889	53.8175397525044	54.9999102065713	55.7918846921472	52.3647317927769
ENSG00000109066	14.1646577606787	15.2839933222121	15.7843741346209	13.6593693265664	16.1005186922893	13.6792251729763
ENSG00000109072	2.01097787716742	1.73451293478655	2.57650995475718	2.65035779601503	2.11717625687198	1.79039931481611
ENSG00000109079	20.4748421540479	19.427736207458	20.6264449381592	19.6184255973967	19.2048617230929	19.5848450655806
ENSG00000109083	19.6130492016689	16.7700444361303	18.6509903291311	15.2944587218225	19.7148877021692	19.2898123138831
ENSG00000109084	26.1263169758425	23.3055742875741	24.3478371967908	22.6646378456177	22.4702256301054	23.1764290094874
ENSG00000109089	18.5837697661087	19.2108730835223	20.9843145661943	21.315255355019	22.0626901415801	17.6509429185185
ENSG00000109099	16.1785726120755	14.8747155195109	14.2250322461529	15.4449854969542	16.5642314557369	18.5461490046864
ENSG00000109103	34.4093776400742	34.4084749109482	35.0827281342505	47.8942499265159	43.3091280595849	37.8341205972096
ENSG00000109107	10.5013280826502	13.1932344681125	12.6904879978387	15.0566998903123	12.0457791765684	14.3873883946979
ENSG00000109111	32.0596273299782	34.9266638529967	32.7690388762344	29.3007855620207	33.3524637623394	31.7299514993846
ENSG00000109118	26.0817197813031	26.7483173952104	24.5795133821565	25.7817702607569	23.1494581087123	22.0250360855519
ENSG00000109133	4.74825180438794	4.29335401844633	4.41602708078882	3.98313333817777	4.55749116805384	4.91640778807613
ENSG00000109171	4.59374044893907	4.87893128289229	4.61122147077696	4.25875362765186	5.09912991866687	5.05518326312014
ENSG00000109180	56.3247924491139	53.1359032146096	53.8548204480361	55.8428979959322	51.712372909966	63.5864606758399
ENSG00000109181	1.73653908967033	1.64979218278723	1.96077331374067	1.71128252211278	1.95171368708983	2.19452214185553
ENSG00000109184	6.13030354074491	5.36106181732874	5.95842626461881	4.61800188477412	5.58936641382937	5.33774214210013
ENSG00000109189	4.46217412736109	3.97374951226273	4.29636067847186	3.74552278406655	3.81176681796603	3.91646585300529
ENSG00000109205	79.5159604103684	67.0994816780094	75.1748531328855	114.93099277782	101.994766390762	107.145040054398
ENSG00000109220	7.19070450365829	7.46159440196359	8.01141785288852	7.60772720117747	5.36796776356799	7.22893815298839
ENSG00000109265	6.3467553412685	7.74652311727306	8.13952703983584	7.25648329204028	8.56421900567302	7.13577211290885
ENSG00000109270	6.34237903241541	5.82929462840326	6.09027533217971	6.47912445321253	6.04227650311152	6.22889587551737
ENSG00000109320	14.9739771751461	15.4074123461209	15.1814360088029	12.9118796482782	14.1654147972799	14.648203113115
ENSG00000109323	21.1967677660448	18.3231193270435	20.3977799985127	17.5825207609118	16.253339376282	19.0675970718089
ENSG00000109332	45.7259321213162	45.5348812672101	43.9559038497091	40.4007048331172	43.0316717991133	43.1963309384995
ENSG00000109381	4.44658017188454	4.8699238323824	5.36605236971761	4.2414171314554	5.32650545740418	4.90409880902207
ENSG00000109390	8.30805150854279	7.80929135168473	6.98195853636424	10.935172111094	9.67078087672477	10.8408487483698
ENSG00000109436	6.84987618356815	6.0354604336452	7.07697184396768	5.92453582120244	6.10587499322159	6.07631256017893
ENSG00000109445	9.13053020485896	8.52632992114842	9.90165382915089	8.75036432163492	8.15126715883114	7.88130170261574
ENSG00000109452	1.85407889457186	1.60858692603705	1.90952360066775	1.59605398200545	1.75422996755415	1.66398778358937
ENSG00000109458	1.64214311562412	1.89787096752006	1.8029711773071	1.6724675545221	1.82191286659148	1.68438221589234
ENSG00000109466	6.61662674726624	7.49968996986632	7.30455488029583	5.99041412333472	6.8301284011161	8.16235787270494
ENSG00000109472	108.295537681816	97.9824479866624	109.446666614357	98.7744804993118	92.7332087389728	108.980538616568
ENSG00000109475	207.77073660935	169.59999571966	164.380768232738	183.82716944811	155.5125923758	183.683705643943
ENSG00000109501	65.6860830453737	76.1370410218441	68.8645091024185	73.7579695481641	73.3894407521733	63.8692354997159
ENSG00000109519	35.334199388801	32.0246580108477	33.561912846915	32.2783691635251	30.936926817048	34.7283467886019
ENSG00000109534	24.5312058524331	23.160580888639	20.6990743391078	22.862394161004	23.868176056102	24.3454950331185
ENSG00000109536	20.9721944972569	20.2336492877467	19.0853740147267	18.8350015808618	16.8910136006459	22.929034977818
ENSG00000109572	17.1206103589963	17.5649337308018	17.5252072082891	13.1524727570114	17.352366524131	16.2030644548316
ENSG00000109576	7.7473059984066	6.48501614679274	6.58252685045883	8.56879475372432	6.96539019650915	7.92574226285705
ENSG00000109606	93.7943439026985	87.1146590758243	96.7358018816518	80.7319212033425	84.2457788925098	96.4621711480493
ENSG00000109618	2.10701704718577	2.06706590171745	1.72978401939823	1.80648119474538	2.00863238891979	1.9487700297896
ENSG00000109625	4.21418131767652	3.28314542627122	4.12024975876941	3.65758242757174	2.55913034725439	2.42899089606326
ENSG00000109654	21.591023318675	22.0896451364367	24.3462528722828	17.3758322627552	20.119690312677	18.7962830069392
ENSG00000109670	2.49186810823631	2.74731756759961	3.34868950698973	2.50084920715809	2.82544104110984	2.89450894466553
