BMP5.1	BMP5.2	BMP5.3	Control1	Control2	Control3
ENSG00000123975	538.362202479319	570.759750162467	512.682064665521	519.09668789469	648.794671952332	604.094495771502
ENSG00000123983	185.932323842809	175.594651408638	182.567563223958	189.432272648303	189.260550813544	190.536581335575
ENSG00000123989	105.732580729337	115.541196661568	110.283270469323	112.729055927782	108.074383524486	116.401761423245
ENSG00000124172	251.773689911243	210.500854277375	270.489240384111	267.281518989093	240.769528652391	269.483821550827
ENSG00000124177	39.7568877117767	41.8562851838735	42.8660021069797	44.7668932560497	44.0214800227659	42.6933422021249
ENSG00000124198	77.5658444785335	73.6818872221021	79.7588397332722	78.4701349381109	76.9713342557362	75.7895068802637
ENSG00000124207	737.406160523307	656.602700330699	640.088806473468	585.084714718319	555.17841293937	585.250631216689
ENSG00000124215	1.34908516100133	1.16268316345264	1	1.45179183546969	1.46105103838069	1.72247786395015
ENSG00000124228	284.574981557943	295.486368211983	271.811546604475	305.816385178335	318.600648944018	285.271028410236
ENSG00000124243	6.32114482541912	4.64220326751447	4.66687359457037	5.1607232528415	5.24599478240448	5.95576552522263
ENSG00000124406	1.87953811487277	2.4503751980077	1.7881961550811	2.16750040237507	1.89357071758274	1.84014784861349
ENSG00000124469	1.48358249120864	2.3521754273565	2.20722101568396	2.66896139366077	1.42579143930557	3.20184329072558
ENSG00000124508	9.19941727886224	6.62358084070924	8.72419686079679	11.6785635689103	11.080108254914	10.2213130107207
ENSG00000124549	3.38739327967344	6.46180590264573	4.25086362605633	4.37069547588405	5.77746647169253	6.03086266248557
ENSG00000124574	28.1802728571398	26.231749385685	27.1602516323212	32.8336836816704	31.3716163328249	28.5617921282336
ENSG00000124608	45.7973464102246	53.1110316818151	39.04813588458	50.0386546927951	48.5975459724516	53.5139916870773
ENSG00000124762	91.4016617712844	90.7395349182977	90.0894850839864	96.3327938287767	98.7180083913668	107.478640990025
ENSG00000124772	1.6647450522479	2.23915697452139	1.96802846155906	2.43387354923653	1.43897797849412	3.20124434526811
ENSG00000124788	20.6446834731579	21.8000597926136	20.7472640835188	19.170026140563	19.4962845392399	17.0460684463889
ENSG00000124795	341.950998551151	292.069150391093	296.496668406248	247.851632185534	240.291804687225	263.922560735613
ENSG00000124875	2.44539880586369	1.67359508927302	1.90207764249384	1.93532961643757	1.63633242425823	1.59828876072593
ENSG00000124942	297.688001190586	303.852315939603	306.539449794273	218.212376391282	215.652299415252	206.887375454549
ENSG00000125107	227.489490507098	226.809839969571	236.615401536395	213.794437935841	206.062265816872	211.349820919462
ENSG00000125124	63.7450044670071	70.4234985448699	70.0551831839577	68.2347696645834	72.8205727482165	64.170157455153
ENSG00000125149	51.7900023323273	50.5072406119126	49.878124603077	59.3738179804685	63.3011643404863	60.378854334595
ENSG00000125246	2.88658592475584	2.75840053174497	2.77466778660654	3.54780969510775	3.3833567339242	2.15438539573238
ENSG00000125257	55.7692564465327	56.2132897901443	54.9627036182094	52.1114426496269	48.0518858140481	50.1980089686994
ENSG00000125319	20.3623767557969	22.6561439178421	24.2354234987504	24.5643568369724	24.3294645304654	27.827816919722
ENSG00000125375	5.13337067446506	4.80183479807809	4.71107369088876	4.00321529278401	4.87884243159403	5.63747023106555
ENSG00000125378	2041.66489628762	2145.8887968289	1996.13351513423	2369.70489682964	2345.56797055255	2631.84593449763
ENSG00000125449	60.3866726941971	63.3307191824895	65.2432213880977	61.8190364771147	59.2006024262513	63.629929984676
ENSG00000125485	55.9691292314538	52.6866127442833	60.8784173441282	64.7607884977721	60.7253660991322	58.5610126567716
ENSG00000125531	1.94007192138308	2.0514376968984	1.46936131906331	1.97332540315812	1.49663656199301	1.31129648789294
ENSG00000125611	85.3942425051776	98.3885924657317	83.2666089682113	100.168852738268	108.570568947108	90.8277325664449
ENSG00000125633	43.7539151685265	44.4096201315553	46.452145086919	40.9742877049998	44.1552678515433	39.4892389898179
ENSG00000125652	101.772608704071	76.7808363990684	67.7041467738225	84.4895786455355	73.0928555980102	72.5747647477314
ENSG00000125656	220.15286358001	224.0950705794	197.592338759309	190.087526572296	187.576287713956	235.610398509309
ENSG00000125703	6.84824362287594	4.16502746940001	4.7676449361767	5.06929806517365	4.65437238346937	5.84148515324531
ENSG00000125730	1.10552811916267	1.29507381309499	1	1.54630500492668	1.74333493147246	1.87361754250024
ENSG00000125817	346.728266292202	402.229595321156	382.405606411022	349.539631628198	343.822662371625	342.099949014785
ENSG00000125843	12.9928817896057	17.5743012081693	14.9372003298033	14.8265234035744	17.0215521920087	16.4916361101705
ENSG00000125845	34.8406798558742	31.0811035762765	32.5497308355573	33.8478790571589	36.7282257328614	35.6297804425877
ENSG00000125864	7.76393832256846	9.17231570307665	11.4231945309955	9.86207584409057	7.39676254994631	8.25867024881629
ENSG00000125931	5.06056086139569	5.20518136560774	4.37894395575879	1.77855489870812	5.36981003124851	6.60257813912929
ENSG00000125954	51.8184455900798	47.5247423571456	50.0439801401467	60.4136024339255	58.4540652762377	58.5042310853978
ENSG00000125962	18.1166836713139	14.0530098393187	16.4386829855976	16.3881207937656	16.492705991862	16.359194279261
ENSG00000126001	21.7994049427565	22.599821174839	20.4340239168276	22.889100739223	20.4227134838681	20.6318684343126
ENSG00000126016	1.72568966614084	1.37576787609343	1.93935862907386	1.41742207330562	2.20693451752636	2.46853485447057
ENSG00000126070	5.18099616941312	5.31820363588175	5.16089048088853	4.43678922491524	4.7808373928002	4.71850463409168
ENSG00000126247	1270.76269223485	1421.45523399245	1348.93947244593	1173.26743191165	1062.67121633407	1189.53680748667
ENSG00000126267	2409.92992939427	2174.07633148077	2349.93173951982	2519.85621256807	2442.44151211596	2757.64147759954
ENSG00000126453	82.1822584155857	91.7436858061227	98.9668970243831	93.5317116372362	97.8019842349396	82.8387384918552
ENSG00000126522	307.853512610964	335.798762008096	325.787519799131	296.83869091221	275.9747405465	310.813072244617
ENSG00000126581	213.480468206308	209.827873031524	202.978117045695	206.566140805063	201.517325437859	193.230150493175
ENSG00000126705	29.2096922347112	39.353958225025	32.4426882775554	31.2198538836391	31.9911088787385	30.6382011084839
ENSG00000126775	12.9464863132894	8.85984046386641	10.4538066667906	8.78119814253972	10.0750504402647	11.0838529971023
ENSG00000126787	56.9057280230493	54.7242936500477	48.1629111344243	45.0778004654755	46.8298494867965	44.8878344220466
ENSG00000126878	4.45681218560034	2.38083000443296	2.91769479462382	3.41446626634038	2.30444374996503	2.49900238257162
ENSG00000127022	637.754416611971	623.453255806369	626.779122040975	532.556733453558	540.963277124387	508.119839532353
ENSG00000127054	274.301665339315	299.593131538976	284.151028996142	293.472955373839	293.547759047739	287.830438970184
ENSG00000127152	3.01890586605848	3.36733761938862	2.89678184716838	2.91050872012956	2.60560519526132	2.56352749365835
ENSG00000127184	443.141700343488	405.256774553983	445.074675541419	383.694875818108	397.095040087411	422.469503233054
ENSG00000127220	3.99184103951241	7.84464314636162	4.8475982240812	6.86680387065192	6.74755888002876	9.3310684460634
ENSG00000127249	1.60270698985689	1.63197509969571	1.25076746907452	1.06500278623913	1.0663349793872	1.24947634976553
ENSG00000127325	2.29954838526615	2.5140620827912	2.21657794955808	1.84094859342764	3.28848888232792	2.47927289815638
ENSG00000127423	33.0217995844427	34.5156532025353	26.1176329078446	27.7229034679925	26.8839340362732	31.2032622182821
ENSG00000127507	1.65427123092696	2.29585967365739	1.95277606200277	1.49394842896244	1.36005114713772	3.03115113805571
ENSG00000127586	66.9216617895199	77.1753916165498	66.318843041849	65.3170194580408	61.0996629547639	58.8448677258584
ENSG00000127837	471.583455388488	515.364138983685	516.830412400127	497.2241012314	475.241922083582	462.979008171197
ENSG00000127914	27.4091839671078	24.3695257876557	22.9390066344776	19.1751147055764	19.5476027891971	20.5770819180573
ENSG00000127995	12.0202926252718	12.851743665624	11.2285186361938	11.4836546561478	11.3253070077647	11.4097830635948
ENSG00000128165	3.20806977305965	2.93697970479443	3.37783391045265	4.24995689066666	3.40164893098489	4.11827934188925
ENSG00000128185	258.00230353186	263.866105804419	223.67195121353	211.532646324531	208.219668867207	243.243697462452
ENSG00000128191	132.145081799139	136.905283684813	127.87470463579	129.254738443575	142.952969418447	129.874466186502
ENSG00000128203	2.81286035687962	1.76803831766515	1.68570392508063	3.27513609569068	2.88643296277502	2.09147753737182
ENSG00000128272	738.224980827323	797.100817266023	725.03474053008	803.46509473182	810.46495601677	844.508329042406
ENSG00000128274	81.4017876033816	91.9971534042979	87.419374988748	88.7467598301641	90.7557713856452	90.9363853203431
ENSG00000128283	163.119341691344	171.865641857251	158.712541226575	163.410611374642	166.28379227133	160.469161964767
ENSG00000128284	30.645525507937	25.9414729630817	29.3804335926143	50.5724696711913	52.2814198891938	51.3873876841509
ENSG00000128298	32.2716302603665	27.978909503912	30.6783124614235	34.2251654179025	34.450979898669	30.5255085813248
ENSG00000128335	100.495251487766	101.254029636977	102.03930335607	129.143757106585	145.976196857277	134.568801430892
ENSG00000128383	1.75154870250761	2.40096840624171	1.9380875077896	2.29688914791569	2.65433514222749	2.55542933903206
ENSG00000128394	1.37059240957726	1.69082450103156	1.30838374922443	2.2790050004133	2.95782616209165	1.92038794785607
ENSG00000128524	562.128652566206	588.136973858045	600.859457291771	608.835493411755	642.209565029108	668.976606089394
ENSG00000128536	2.72268762764616	2.6056384184439	2.64853943030395	3.30384875074447	3.42690554859775	2.99658460814215
ENSG00000128590	34.6602721910983	32.5880865245446	29.5855136488779	27.85432665874	28.2016922862964	30.7743654497256
ENSG00000128595	198.752501122693	180.106068964243	183.109993243735	177.082993771294	175.67705685299	170.559874725393
ENSG00000128656	1.41884954083946	1.78078103485115	2.39416122324085	1.72277607866493	2.10638341186074	1.52011867943199
ENSG00000128849	4.84409254674087	5.80109002617981	4.00688385087265	4.91373641599337	3.23390205501118	4.75516470715044
ENSG00000128891	40.7680935599772	39.0792170239678	36.0524330711986	39.9238083505325	39.2858105790857	43.5212926854243
ENSG00000128917	18.832280801764	22.4557534463212	20.0207784051699	17.5048639049247	17.5576445688628	20.593869597843
ENSG00000128965	13.7886889410258	16.3253961676211	11.3378889125971	18.9700202558068	23.1990008519269	14.9145434081726
ENSG00000128973	293.404729857545	348.583531353251	327.50217110585	368.78856537917	354.596761677012	353.474250786057
ENSG00000128989	107.894277297654	88.3704462189878	92.1055238526835	83.6670085123527	78.7035230832087	84.6050521824749
ENSG00000129007	821.993477803854	863.763043510521	804.051696089104	851.617372189762	830.404191999044	885.165921123335
ENSG00000129048	7.67401948616603	6.67963132091565	5.34637409565211	13.518300422018	13.0083641577821	13.9719881302849
ENSG00000129055	108.758605076991	76.3979877154846	77.8599566980046	105.955335696959	109.435195087673	83.2115414409139
ENSG00000129083	328.55670506675	296.485808811618	291.097475848028	285.822153858197	296.014387500471	286.301755603164
ENSG00000129187	184.347775730569	212.053190765454	205.130442208053	211.682996102563	203.353710914116	205.94469482308
ENSG00000129226	139.1156975067	148.2516396842	143.037636037698	248.891423118227	218.40661159893	248.825416243888
ENSG00000129315	39.1281427338471	35.4698493518051	38.1066032409938	32.9796471258318	35.5081442534373	31.8871420379717
ENSG00000129354	380.154386756333	389.317362979692	402.916593260208	407.046426820747	420.121315377718	421.615128752775
ENSG00000129355	24.0437939367329	37.0394689061357	31.8759650653393	28.9702143690946	23.3533019850626	33.3336788057579
ENSG00000129467	4.90321165085649	6.00225717760126	6.27801270122088	6.05160159460456	6.29832922915682	4.76983237285522
ENSG00000129473	59.3896011503559	60.017300008237	61.7672530288649	68.2608802547444	71.8097659689757	62.2196277549462
ENSG00000129474	56.2995954483074	53.4116129119155	59.2140916242273	65.1540070552797	65.2955289076922	63.1062633886432
ENSG00000129562	470.324584629392	482.330961116396	507.083581407532	447.97360324385	447.124848038724	459.440512288585
ENSG00000129691	32.9935985195002	28.3068691441194	28.3709040541406	31.7060540293398	31.2275405812645	35.6698655792768
ENSG00000129749	3.56994880225095	8.18599552949637	8.12850044479704	6.66663877818073	8.03989774045682	7.38261832425845
ENSG00000129757	5.01628247734695	7.41724577817743	4.81954087193671	3.47520940162629	2.010374933972	4.32489089703011
ENSG00000129968	64.852980770023	61.3983234785396	66.7604504132529	77.3666199449958	56.1088506957339	66.9452464312493
ENSG00000129993	2.11649551493815	2.50313865074426	2.65169335002668	3.24775772688225	1.98306750332411	2.12969265999478
ENSG00000130038	54.5419235075311	51.4797954267557	49.6669271498825	46.4858503076164	45.7861707847551	45.1543538628217
ENSG00000130177	167.040596405343	148.032616370314	155.263844768071	144.261672113232	142.55302557538	147.815082907382
ENSG00000130208	17.1217559115565	19.03162238977	18.4401677548808	23.2560483090786	22.2926618886407	37.0353922806464
ENSG00000130270	2.6351162644351	2.0160114349486	1.90709410305072	2.59890268550195	2.82363255992277	2.08290852824623
ENSG00000130303	1789.24819678972	1563.28201065651	1724.53633872898	2170.08855888274	2339.11862742373	2240.67156236241
ENSG00000130309	136.68864590552	141.663259026969	136.84872102568	133.578378123456	140.184064663576	131.358541169971
ENSG00000130311	30.9470687784765	32.2412835938512	30.9498107153444	33.2390667628293	33.536921816329	30.9093326783333
ENSG00000130349	33.463199130781	29.0701778944972	33.2213240175562	27.6597483607275	25.4510734021224	32.0840504305044
ENSG00000130402	1598.73305020101	1820.37534153357	1764.91219732068	1695.00752070772	1617.220851895	1607.75938000612
ENSG00000130429	936.588737575141	938.820912951786	943.653778643841	894.855701431698	923.725055734903	907.165017287712
ENSG00000130433	3.99727194362181	2.11744808657596	1.74824249137238	2.55164772851003	3.11126375841316	3.23317010985477
ENSG00000130545	144.205400856671	172.610984643702	155.475155727918	162.476853230897	145.104552656437	129.589232041835
ENSG00000130559	50.8040208454844	54.3281821356715	48.6113534530539	49.8284910584325	49.0604785254987	49.7998204836385
ENSG00000130638	115.484778231017	114.306403346281	114.927604659844	108.070916075886	116.203600243151	120.622243507444
ENSG00000130649	1.5809565807041	1.81222462255175	1.72515341867836	1.75188369271158	2.02305746452395	1.24047328065789
ENSG00000130695	86.1087365096142	86.9035731759649	93.9026877748244	103.050839301083	106.509333257443	97.981315749133
ENSG00000130706	792.346399159349	863.424705062085	826.552568342069	840.383952689539	794.940736351267	707.806610769443
ENSG00000130707	127.110862664267	119.591656056793	133.582400484266	138.226713222245	125.919827619561	132.666738788191
ENSG00000130724	639.37363414374	624.562355895465	681.299786506391	669.35864811071	651.091357346751	700.044803479303
ENSG00000130731	141.310187238683	140.252982461347	139.108790440186	136.913603494212	141.986891078904	131.675712007186
ENSG00000130734	49.6642142019036	62.9712629317287	58.9177043270851	49.5791683600687	58.2974720579535	55.3403462696625
ENSG00000130762	262.362113483822	292.847484526982	268.930911709817	271.845096225012	264.745809482851	270.647069589861
ENSG00000130770	828.018834738942	796.525844095784	848.148347425453	797.444635326946	750.573661750948	869.38104768784
ENSG00000130779	71.2579197332208	72.3497595597234	63.9975550611364	62.7539001518679	62.4481567318684	58.2301193449616
ENSG00000130813	187.379790340285	213.647820682676	209.789020764669	300.997433592792	285.078861103496	301.243363581902
ENSG00000130826	854.899347273085	808.831350339255	859.8134775107	807.431042666423	853.469987223448	809.580838633788
ENSG00000130921	57.7986647971354	47.1971528363086	47.8183953477625	54.8609386667052	58.3237900310249	50.6824989997127
ENSG00000130940	33.4808474785793	35.3843804333283	35.5429186014715	33.9171028969489	34.5300830117332	29.917654574782
ENSG00000131016	19.4344261769463	21.911761933423	18.5781893990548	16.2827953982765	15.3252213648154	18.6506138200815
ENSG00000131043	203.205729579362	197.552116197302	198.137455929148	212.888970711832	215.594768423238	225.677342945292
ENSG00000131069	44.7000171548556	48.3697282814788	47.7771293196769	53.9861255838464	53.2074912156235	54.0704942467082
ENSG00000131089	11.9786090067216	12.8584094655797	11.6725578584967	9.14455010054426	12.112071045487	9.23926409088012
ENSG00000131100	383.901378371882	301.963852387391	328.294250979819	351.143530465734	337.775474615879	324.884495835099
ENSG00000131143	1818.59686280008	1701.02862250492	1959.24316600293	2244.95396122912	2409.69680708193	2561.15402088832
ENSG00000131165	258.065597100761	308.456035915406	294.046200501258	286.637896693497	294.371119811972	297.641760446461
ENSG00000131174	265.323723834913	264.333017974761	260.605119530565	250.975514471712	254.317474340078	274.526435268426
ENSG00000131236	513.465448358677	487.648371788833	488.021599256105	463.069699588927	459.624964553818	457.082940696638
ENSG00000131269	32.0634133245598	29.389504282653	32.179755844689	26.7589844218167	23.1363363118235	29.5176714028498
ENSG00000131375	29.8682509201024	27.4305513789332	23.4279434225888	20.9483205538242	22.481853816952	21.4090359096712
ENSG00000131471	1.69233918119312	1.64529771391961	1.11522424470315	1.59735794085621	1.48768034708796	1.34389297877179
ENSG00000131473	473.466965220405	479.709892765446	499.228989935731	513.799273578238	482.16158420948	492.808133878708
ENSG00000131480	3.48962790206853	3.12709603555078	5.14342424060672	3.86410483469465	2.09605110506339	3.23279935152499
ENSG00000131503	50.6093676051354	47.996634853337	48.5417483294887	50.878957992933	49.693290777625	48.8580269021415
ENSG00000131504	290.947882565378	302.658666930653	303.764049129871	273.145799352109	267.894018303899	268.693430380313
ENSG00000131584	49.7599170983362	52.451885167962	50.9571375314474	55.7044117814526	50.7659601013405	45.8511515076759
ENSG00000131591	42.6319607708478	57.5177746047631	52.7142182367704	43.4278587969801	45.891161379236	51.1992218556183
ENSG00000131620	363.919573550996	389.29740484342	386.748111299866	348.245318346029	341.273184339348	348.574356699235
ENSG00000131730	3.03565482401877	3.52978778793555	2.97626824589517	1.29273093473112	2.19492111922406	2.12348176571259
ENSG00000131778	122.673885827276	106.729909882179	116.424285176514	113.411046831067	96.7605234016386	112.575711858737
ENSG00000131797	14.490271827863	15.7111891315129	14.0218789600446	18.2265435858435	18.9359343391813	19.6504931763871
ENSG00000131873	30.5447948961763	26.7607498191043	29.2532962180904	34.406301061846	32.2587725175138	30.8830606012906
ENSG00000131943	18.9398977984412	18.9894455051425	21.2821108853543	21.1757411649068	19.6283517565735	21.4849593503175
ENSG00000131966	53.1258949338062	48.9392422017058	46.2951865195285	46.9698192590407	51.161255235251	51.2173721007067
ENSG00000132002	364.409330295106	356.572280197913	338.656271960799	363.28586777987	361.331608031277	357.83574841887
ENSG00000132016	3.6776753289825	5.367542928177	4.89933843133434	4.46549205415319	6.50124592414163	6.54180288410459
ENSG00000132017	64.1462568958114	71.6723371023104	68.9653596329914	68.7359850438373	72.9149217709481	80.1201429965794
ENSG00000132024	42.8755969313998	51.0166455830171	47.0744783705808	44.4906940939195	40.3292886892557	48.5063997957595
ENSG00000132141	3.4056068918381	5.76458204862334	7.00538532328327	2.81613631894095	6.03054027764293	4.73404097957128
ENSG00000132153	146.367844766148	167.912756900168	149.300238414752	168.937724967367	162.738617835051	159.390237083409
ENSG00000132254	317.681876591438	353.772714369736	327.586515364255	340.378754549305	330.027027849244	348.324741305129
ENSG00000132357	8.15218264981731	9.97376122522087	7.63832041586226	11.087183237534	8.62960685653149	7.94573543082975
ENSG00000132361	184.119198170051	208.892330621643	196.741272590607	212.729147890691	197.57842384315	189.683663606726
ENSG00000132423	58.0065289032638	62.3375688292008	50.5300764238615	57.0574216784918	45.2887367283726	61.7263092136819
ENSG00000132437	96.5101858543638	98.2538062963151	112.176735399653	105.319004268302	91.1724476360576	95.8363512606457
ENSG00000132466	73.565915989869	72.6675755171295	68.4989801251241	72.6312380127612	73.691154791547	72.5855775487218
ENSG00000132535	1.67545696704545	1.78695321694483	1.70259113028936	2.31128150240001	1.89210362063079	1.41938423163686
ENSG00000132623	15.767230483234	14.6662447020335	16.4258168686156	14.7353351128676	19.0743367407731	18.1671530639901
ENSG00000132640	42.8410878092774	48.5636546471052	46.2537893884921	47.7353456526337	43.7429704401516	44.1411967844689
ENSG00000132676	494.804051472717	425.247780636739	454.172919327214	462.25382731831	451.251769943751	497.907624434301
ENSG00000132694	54.1288967440712	56.3050021794522	59.2317809112743	58.5958843443482	58.2145889450156	56.9297077621979
ENSG00000132716	117.868202717072	111.188246472703	115.809482322072	122.258977404016	123.791313578121	118.017835773425
ENSG00000132744	28.1418168543101	28.185531349128	26.6196191526841	40.8459967743638	36.3122723094108	39.2315682264318
ENSG00000132746	2.88695750108648	1.97708158947964	2.3957401147734	1.72359462462038	2.84606065701188	1.69427695374538
ENSG00000132792	244.609541357639	257.089982756297	242.597075216026	232.740367037848	236.972263944292	235.75790511971
ENSG00000132842	59.6027760449336	56.7736849299196	58.7903469027354	46.1456486956435	47.2384121890084	49.9870187818293
ENSG00000132906	16.2298346933014	16.4854905245478	16.6359053856526	16.8709580606841	12.494094334331	13.4443209967802
ENSG00000132912	84.2827765963924	82.929684455039	80.5168865363934	80.7149187519948	81.4189296305545	77.8129262286996
ENSG00000132964	94.8643870855846	89.3311722850249	81.3698693160894	87.4593470491456	89.3908297864651	84.5563446421395
ENSG00000133019	8.84384019396208	8.07505001512044	9.05366288862919	8.58643224163144	8.51912280019708	8.59325880747064
ENSG00000133103	26.7961627116447	19.5395080418601	20.2676279742996	22.9890566830988	19.8821943452316	20.4257195873809
ENSG00000133243	132.877363131489	142.872246792443	137.608063733446	139.568370614803	156.992125517504	156.865176115838
ENSG00000133275	167.714270401403	185.890567251788	168.464767991038	174.472250805624	162.824720685549	153.149895090821
ENSG00000133302	12.9375495143067	11.1065203377374	9.94031168090075	10.9565220594595	11.0729838482682	11.0472432991906
ENSG00000133313	137.085604967971	143.655051174222	141.275037730966	142.014993122955	150.311278383211	144.157151687456
ENSG00000133466	25.5732785577599	27.4823222480934	23.0458670859313	23.6928703771913	25.3411999302151	24.9984520585204
ENSG00000133597	74.3621316985475	83.6563195531058	80.0024693169815	73.9784816397439	72.2443863698204	62.2689296922813
ENSG00000133612	271.071861333856	273.146423108944	292.763638217617	308.500853146553	302.156915803267	289.91310025069
ENSG00000133627	83.8197840400045	75.853368438328	84.5362757350821	84.1509296970004	90.4955691627614	84.937236646011
ENSG00000133639	88.3465520759283	88.0031947960058	88.7603256855295	88.4755792678434	86.4651906775415	93.8707913799342
ENSG00000133641	67.5531044541916	54.9798722875087	54.9110169729349	51.4778228936532	49.2279920762965	48.6199997868639
ENSG00000133657	93.661671580987	85.5552485388679	83.9740830918416	72.5076453702572	73.4030489601706	76.1021729029978
ENSG00000133773	78.0894561852913	70.8919714742908	56.9845889822294	67.5136396429443	63.3232407221289	65.6889813967108
ENSG00000133794	31.210579309842	25.8013295648918	28.6366347095536	28.4470050016646	28.4810335067081	32.3037998864477
ENSG00000133805	21.9782158343163	19.9901648164	19.7126365163443	24.9600270077424	21.3315990789387	21.7402976887412
ENSG00000133935	101.405536570029	114.833604753344	118.252506493316	118.024666661439	125.994853016546	120.617419347986
ENSG00000133943	55.4943519545401	51.2698628174477	54.8881258702979	73.9428241566353	71.9869872964842	66.9704830940301
ENSG00000133983	52.5794764102659	48.144391592666	52.2285335040762	56.4138431694942	49.3454417177973	48.934436665974
ENSG00000134030	12.8497003316277	10.1589068972843	12.3035883462467	12.7202560558254	11.603240850877	11.8466171927201
ENSG00000134057	508.218330264531	465.33575333341	526.714904003953	554.832068340621	557.987980604286	541.910096805753
ENSG00000134058	106.158844748487	106.637045860405	100.822334653112	100.469396834387	122.740968551942	118.042021935687
ENSG00000134072	8.64479685000855	8.83790239114857	6.72536821684663	7.59601569380384	6.38495766598703	7.96164354961686
ENSG00000134107	32.6637227896107	33.046194244992	31.0746227134988	35.218754379039	32.9631077586051	38.8630823520625
ENSG00000134108	46.8252529352388	44.9470844529396	50.4782256694044	49.1978040728539	39.8482789137027	44.4232597324078
ENSG00000134255	64.6569430108864	67.2307658456766	67.1114844302079	67.8453885422579	57.2667970781847	60.2348399196732
ENSG00000134262	30.4063266667899	30.5291731879113	36.8312176470432	30.9028386229625	29.820363858789	31.5750446146776
ENSG00000134287	412.769833084571	381.717411330849	393.856934003319	411.302862889329	432.902405207497	385.803903606449
ENSG00000134326	172.009122102625	164.697620460803	193.621936025041	410.580212025556	397.94842464888	399.087006521096
ENSG00000134343	10.9160882705459	8.84726366002495	9.64077033029845	8.74856861291317	9.07210777634492	6.73085456185328
ENSG00000134371	39.1354682582419	40.813131358227	35.3784390630964	36.5650350401024	38.6107053004709	34.505026449603
ENSG00000134461	19.6892074565059	20.5021053726957	23.6518053027	21.5071189459098	25.3258667351034	20.5080650562084
ENSG00000134480	115.550113800331	111.002288047591	107.875528022879	105.450742736877	109.11959020001	109.48050282078
ENSG00000134508	94.2689669269536	96.6249162979274	93.9503063129483	98.5262194877321	94.3657540944696	94.2070974399296
ENSG00000134574	53.5694250984505	59.6863417831755	51.9122330341681	61.2203887360372	57.747410997439	53.8629712368148
ENSG00000134575	158.331078024427	171.67259449076	148.997709692532	182.147338248967	184.701574683875	191.14316850564
ENSG00000134690	205.964225963299	201.644260730367	198.652782683004	215.841912351162	230.763777055793	222.069084936474
ENSG00000134698	18.7952305333715	19.9352285126896	16.4436138968035	16.6175093532315	16.4668506119036	18.0079952549792
ENSG00000134716	4.25137807487192	5.6834396188437	3.70559281561882	5.84556160880369	13.4922993432876	7.36211161685195
ENSG00000134717	26.4846799381975	24.6389080088256	24.7556399299606	22.5656100135868	27.2149165529042	26.4590807560307
ENSG00000134780	15.3661275518138	16.7109462656856	17.0988477309669	16.783290769025	18.6246743957357	15.2716475722052
ENSG00000134815	84.9877331019934	89.6629241118004	84.8458779649416	99.3145414333369	98.0602775436945	94.271259360012
ENSG00000134852	16.0383407445381	16.5739446906985	15.666903501545	14.4403101809735	13.1970610720991	14.0296190299321
ENSG00000134871	11.5194829707166	11.1235823707271	11.2481798818333	11.1094046814312	10.8647693738159	13.4610632307894
ENSG00000134884	1160.49592915524	1132.15485996921	1046.35855700556	1027.10785577616	1058.85886387745	988.333496888329
ENSG00000134897	10.0880069811279	9.33389479875562	8.19654322638062	7.19710384470509	8.48568095710265	8.40218518598325
ENSG00000134905	202.24740539063	195.614558128108	200.148117975755	170.727721240918	175.802559577741	184.363624020078
ENSG00000134909	126.349641856535	124.949124419284	132.779259854517	135.172359724891	129.554946301733	130.645612290928
ENSG00000134982	19.4197537704931	17.3944322729858	17.6230672196535	14.8781920261587	15.0712455303694	14.7024838495051
ENSG00000135045	17.0641537211451	16.6332223111647	15.5470731464574	17.3062710388719	18.4724812061104	17.2323044437617
ENSG00000135046	823.154814880356	730.735839970601	744.982240024191	766.332505960302	767.84941842419	739.070303369395
ENSG00000135047	34.5788688726192	27.9157031711867	36.4866291288098	46.4863874270322	39.1401265885584	32.1341657879095
ENSG00000135049	25.9452373640542	25.1114386684499	19.012112419846	16.942983750399	19.8263968210258	22.634366135537
ENSG00000135074	46.5044707301817	51.6395713240861	51.4166429519472	42.775698995138	38.5764065861964	35.0528866003057
ENSG00000135083	24.1195436241602	20.5897001364735	24.7567974194915	24.1213127227032	25.2120373644479	23.9094973805186
ENSG00000135127	95.5352325367015	99.4481823135082	97.6687661791405	103.584992884213	102.806105949262	95.6660261985744
ENSG00000135164	44.8758897171485	42.7920879917429	36.0228628836871	34.4657137998186	39.1480342826575	39.2584771271934
ENSG00000135205	2.33228063844827	1.46565921388874	1.69290021814744	2.14950654310009	2.7595974862097	2.37866540515106
ENSG00000135315	6.81790543593958	5.71967368127967	6.0206030937426	3.97466872647045	5.83803974203003	5.2812174210782
ENSG00000135334	55.7201105614508	71.0938152314659	65.771202583854	67.1488627611014	54.8490446896056	63.9842346051887
ENSG00000135387	486.693187584394	459.794667425018	460.398499421345	422.75557152185	424.304219616721	440.438971617014
ENSG00000135390	336.230418506269	329.646353189546	347.978845240183	369.615800119115	337.547082109212	357.274360495186
ENSG00000135392	72.7005183250956	84.0434685908253	82.1764248543926	74.7879051877783	80.0222044377725	79.73951226038
ENSG00000135404	2050.05883232405	2218.99375127303	2111.28858733937	1911.5838243319	2035.21825595273	1916.95691892186
