siCTR_1	siCTR_2	siCTR_3	siER_1	siER_2	siER_3
ENSG00000113389	1.51101497587981	1.629070461124	1.67644407037978	1.65447364059549	1.85507208936427	1.82726551192965
ENSG00000113391	8.34836631630249	8.45049722868923	7.76408875690345	7.55630107301286	8.03618552547759	7.43640489683234
ENSG00000113396	10.0317424455833	8.6739024222238	7.9030530642435	8.1088546743919	8.68553638236124	7.75218921201416
ENSG00000113407	27.0083701675572	27.5416024333893	26.3881774963173	27.0408777505473	27.5895802972464	26.9737965106132
ENSG00000113430	3.40962208821787	3.1257067638687	3.16652027278761	3.08684166365399	2.74908294984661	3.06016151512852
ENSG00000113441	8.40393372234522	8.87736019625213	8.26501815294094	10.3878341760775	9.45404631955492	8.50094424382253
ENSG00000113448	2.71242526495328	2.95483609682317	2.94029138082489	3.58029343929723	3.47815795249599	3.35907623385768
ENSG00000113456	8.30777290345792	8.71571393772154	8.25944357777805	6.83092665144863	7.71664889263338	7.6345850320217
ENSG00000113460	19.121550702984	19.9386941005936	18.2893053049093	13.2156542843421	14.1307535640142	13.3236372062849
ENSG00000113494	4.64593943397026	6.30896643507836	5.83443849380692	5.64256751529543	6.35645559031499	6.01692337260427
ENSG00000113504	15.2919930486138	14.277940871168	15.037429318005	28.2100131069026	23.5965230633514	23.9440808095065
ENSG00000113522	12.7332552117646	12.7909727347052	11.823595171256	15.2400766544827	14.7020102042146	13.8477733904944
ENSG00000113532	12.0404977387882	14.122062415185	13.694125952712	18.8148274439003	23.3090954298584	21.8461173772806
ENSG00000113552	18.2097582946528	18.7967443488037	18.7443571000796	19.5853545871138	21.0877748056362	21.9301179792828
ENSG00000113558	48.0663165126715	45.7848164262103	44.6229990319583	43.2967423000558	47.4912557732438	47.0856624026131
ENSG00000113569	8.26621526399873	9.36711815437273	9.3515317203652	8.09845272701965	8.95793944745661	8.4553657627457
ENSG00000113575	50.2487551679813	51.6559669998036	49.9144923215927	49.1985831594641	54.4659162906499	52.2727681516486
ENSG00000113580	3.72380186218651	4.6976788005245	4.45635679543953	3.72867978997875	4.18352413971872	3.98375543256556
ENSG00000113583	48.8784283660341	47.8646081627737	41.5385387852404	39.4504247256685	39.2499512370211	38.2381589878707
ENSG00000113593	12.4112186421387	13.0987111616805	12.8324504845986	12.2600184022645	13.0460571582756	12.2984623712317
ENSG00000113594	2.3472279413107	2.62609608521819	2.45046387496173	3.0219843325487	3.00571994556944	2.73675273065815
ENSG00000113595	8.00143634264999	7.48230560180472	7.08018420087008	8.59982128088588	9.37736471439086	8.99375382739523
ENSG00000113597	22.5668439274988	21.2122585238033	20.7680253443912	17.9084554329908	15.4296142345641	17.1654503741392
ENSG00000113615	10.3078655031488	9.94349043621625	9.19532678329634	13.8948217816038	12.249384426221	11.2996285246189
ENSG00000113621	10.1282271437241	9.83662057892418	9.82583826759895	11.4450712129961	12.0222649573399	11.6308940409378
ENSG00000113638	2.0906005371658	2.03391996654784	1.95875039344754	2.08644832659976	2.13268543853851	1.99233533785601
ENSG00000113643	54.1507211768665	52.41631910035	50.7345780058632	52.303976001148	55.2464705660288	54.9392471792937
ENSG00000113645	13.6219320751839	12.8211549361628	12.475546342346	14.6685805730524	13.2229998291671	13.2969164474948
ENSG00000113648	107.710432812588	105.524555185561	108.597019352369	93.9455692552067	95.6596821650169	94.308385214496
ENSG00000113649	16.2134476077985	17.4661309093539	16.6046535406368	15.2676205283639	13.2966937946081	13.4755212536694
ENSG00000113658	10.6464887610395	10.0282930699769	9.30529820871988	15.1162384282038	14.2572079707423	13.2687229523713
ENSG00000113712	31.9786833790168	32.6912045098067	31.5932838959336	29.5028530461866	30.2106463690279	30.6572927798438
ENSG00000113716	12.5164054894421	12.4544864679282	12.7539892932445	14.2145125829716	13.8943079720495	13.4568889102104
ENSG00000113719	99.1879481137579	98.1354968361727	101.603153403984	77.4161339996425	72.5266326238257	75.8134853408356
ENSG00000113732	252.680783028166	230.734302164064	229.358969254649	238.195900303113	238.878834956858	246.445122029851
ENSG00000113734	15.1134189048821	15.7588790787537	16.2231909811752	14.2473818421413	14.8610526274239	14.7765066203659
ENSG00000113739	43.7990316425274	25.3501388509274	24.5715655900432	13.8390665399714	10.2119050478145	10.4993475370945
ENSG00000113742	5.91314433245395	5.36838501886676	4.95632554187327	7.9086448984755	6.86024527809102	6.39217292349532
ENSG00000113749	1.97858088599068	1.87538204096634	1.77754392164897	1.86672320346141	1.67771890312753	1.66444047413078
ENSG00000113758	51.266322457278	45.3370056613761	46.9071995201796	90.5542353907456	92.8575604252259	98.6452129716901
ENSG00000113761	9.15032757745804	8.03948264272734	8.10192983456209	7.31713514541816	6.88454273289706	7.11873809986423
ENSG00000113763	4.02270323172655	3.76320713452587	4.43302798542175	3.87971379918938	3.66662418703449	3.67302863331386
ENSG00000113790	4.39012669253304	4.41007037022519	4.10816779693528	4.47735749979864	4.82220494514806	4.58778436739968
ENSG00000113810	28.8643981409592	35.8032466472821	33.6506260126265	23.3272686762816	24.495615279266	23.6172225643297
ENSG00000113811	17.9394072760889	16.6509149153884	16.6781456679483	14.6271208624475	15.6985241567804	15.3443894397606
ENSG00000113812	10.0587885185696	10.3383980104036	9.98009131501633	9.81765750080753	9.33872787748364	9.57602885498243
ENSG00000113838	6.96019387593011	7.06942701149727	6.69306589771755	5.03444121053088	5.39896597767476	5.25067029550161
ENSG00000113845	30.8919705978702	28.8577957562838	28.741831767988	29.6360248655112	31.0700168260809	30.5545617896064
ENSG00000113851	18.6487979561083	18.5807974401908	17.4486298887117	23.3633583655698	23.0135344671909	23.7492201451447
ENSG00000113916	15.7727862595604	14.6760983824457	14.5529088052513	11.9719588703505	10.8062345683448	11.2299387730205
ENSG00000113966	2.19224671008205	2.12734949989526	2.013170937763	2.03251734825895	2.0215761740445	1.94079347390883
ENSG00000113971	9.52543234314369	9.13565206337578	8.08765627869752	11.3904655247404	7.7579657269375	8.3498306286196
ENSG00000114019	32.7979734399	30.7161676770612	30.5570890095144	42.4269644895757	40.4277965155298	40.4452768294312
ENSG00000114021	9.07885063442417	8.102402130332	8.42483849042437	7.18831960726644	7.42964426192356	7.239326548254
ENSG00000114023	22.0202241727948	17.7543109300738	17.560192088326	19.5743159532206	18.0700594031204	18.4763954983119
ENSG00000114026	12.3372948563754	12.6160498121453	13.605870426517	9.55195044238167	10.1498096032394	10.6547915890852
ENSG00000114030	15.5284886453442	16.2438685966016	15.7887872230745	14.9822426239692	14.8660670026247	14.4919154043364
ENSG00000114054	87.4036311547889	80.0373789224313	80.3467181615766	81.5385612982484	86.5426983097856	88.92543004954
ENSG00000114062	12.3324556711786	12.9386506732642	11.8200189826131	12.5586972592891	13.2224003703517	12.4807265779094
ENSG00000114098	16.9215816676549	17.3846801281158	16.7392357635352	12.7495172520453	12.7750466483167	12.2074900789779
ENSG00000114107	9.03844243056407	8.53666725217865	8.18095012458478	7.46301392982753	6.56248914116277	6.23399963379999
ENSG00000114120	17.1462285698498	17.0327705971728	15.9123026042973	20.8741465451222	19.6951257544197	19.0033169797603
ENSG00000114125	37.7842820073485	34.39078884569	35.4504724334911	36.4662691095556	39.8952036923718	39.1540128427533
ENSG00000114126	31.3299172509809	29.0866059008795	28.6278760773829	26.6922083956157	26.0800707723769	25.3033620869268
ENSG00000114127	6.93428876488189	7.30918280165574	6.86016430490482	8.79231366295722	7.83581258837251	7.25417686480001
ENSG00000114166	16.2934468183683	16.0727915956629	15.4025640023886	20.8574617178355	18.1168140932352	17.4029167600694
ENSG00000114209	38.3375002282094	39.910198389917	36.600343132515	37.6788113043962	41.0741175037683	39.1422179441177
ENSG00000114251	1.12273193727444	1.10713347004699	1.14506843509922	1.20612418298201	1.29248972247746	1.19172690285974
ENSG00000114268	5.93328242807139	6.3093093305501	6.43744092458982	4.12170656553497	4.15801323922933	4.1027483527633
ENSG00000114270	1.21728879027748	1.20484489013043	1.19222742117554	1.25245079584171	1.09115531174584	1.14916706229247
ENSG00000114279	8.67839721445439	10.0985925949319	9.37012816647272	9.47489624989225	11.9031513875224	11.4678738290449
ENSG00000114302	12.8111254794205	13.698026822751	13.4734142444365	18.1833841616651	19.9715058718215	18.7189122548854
ENSG00000114315	50.1109101917054	43.8178076722124	45.0916441443888	50.6636115425463	48.3414125022677	48.4486874444853
ENSG00000114316	22.5586753569939	24.1471706814526	23.8669769290961	21.0250010906851	23.4630960172065	23.033806377909
ENSG00000114331	12.2669563799509	11.6366537433529	10.4586626419996	17.1218154814591	16.8522233393843	15.6025598363326
ENSG00000114346	29.9216673170758	36.5791305197719	34.5800069507055	22.2345276803767	25.5950463831509	23.816435300633
ENSG00000114353	110.775217816607	110.469442935076	113.506437917279	78.0801484899589	75.8769202342242	80.8153356185636
ENSG00000114354	89.7733202215814	81.4773639546408	80.6663693300664	92.8503034525828	94.0628290943899	91.7598058305064
ENSG00000114383	22.5932266751693	19.9782355879629	21.7778615974234	23.072548834618	24.1895955241762	24.6277409167231
ENSG00000114388	6.90788228884825	6.65850872311912	6.37358916597289	6.55618587808457	5.92864584070758	6.59573910590969
ENSG00000114391	998.818300863267	927.409722270224	928.705328084638	717.608644398382	754.966137788813	795.638276693592
ENSG00000114395	10.9114827750597	10.6613972855625	11.1474389720976	13.3331691573739	15.1151754194905	14.7992444115463
ENSG00000114405	83.3626477689288	83.3153874319541	85.2617184944176	49.2056708858973	56.6889838940773	54.9995068035609
ENSG00000114416	15.4663873549853	15.8262973829606	14.5214815759415	16.3094374199197	15.9789563281657	15.2805088942392
ENSG00000114423	9.59068267369296	8.07648456068723	7.94667782554874	12.4117265796626	10.3308278473302	9.89128857212504
ENSG00000114439	8.09146957745885	8.16428618261568	7.74175060772708	11.5860852845768	11.4112877378293	10.7527003215975
ENSG00000114446	13.3074872797274	12.021777959507	11.4502794514147	15.5955736749946	15.6973525631326	15.4665813596101
ENSG00000114450	2.39399027997606	2.6199880444979	2.52863704226615	2.52061430251941	2.97193091231866	2.80132923396724
ENSG00000114473	2.65170233734407	2.52021025413617	2.54660141033675	2.7744246672	2.72197106499352	2.94918876668371
ENSG00000114480	18.8890059490403	18.0232327552217	17.0980689220731	14.6963484804043	15.7608460441195	14.842889093402
ENSG00000114491	9.98388656296635	10.2453556571074	10.1059456540736	8.58882454095174	9.12946370987856	9.20434194693023
ENSG00000114503	73.5817697163762	67.2471884637095	63.9495224446653	72.3855133707456	68.9324715624602	68.2193461226877
ENSG00000114520	33.42425700367	31.7703143165379	29.8374199029364	34.0343300190282	34.2934879440073	33.6681895956342
ENSG00000114529	8.39925550790107	7.47477376065996	7.29945816174173	7.40525112315824	6.78119455575296	6.19444399038197
ENSG00000114541	1.61691830783124	1.80466860384777	1.63050643579614	1.48026991742682	1.507727951005	1.56750288249288
ENSG00000114544	21.3715023118045	19.3439380776061	19.0465278890631	28.0859669328039	27.02930311947	28.2162172545936
ENSG00000114554	17.6475437879827	17.9618037610138	18.7108954124639	25.6406302608492	22.3856498338707	23.0054924984144
ENSG00000114573	56.6538913625964	53.487506941509	52.3086285585291	53.10608424136	55.0307772914908	52.2116295200026
ENSG00000114626	5.92579188009101	5.19382773778666	5.39635269822549	8.98633219588618	7.48408994418295	7.67940173281565
ENSG00000114631	26.2109712767389	23.7143315963664	23.8256384360451	29.9686335914547	30.2719880200877	32.1846523818194
ENSG00000114646	3.43130859247606	3.31563168627248	3.52420714562945	3.5464253182699	3.74786290727992	4.00803994895341
ENSG00000114648	7.83195070495128	7.7796114815203	7.78070649675573	8.58613985338562	8.88728318279245	8.47265762171211
ENSG00000114650	19.875298031334	18.8349608985674	19.9633225133136	17.3665618608755	15.7584821057277	16.3874960569661
ENSG00000114654	2.42758956747533	2.17264646492965	2.42968530892984	2.03957905331099	2.09975784137513	2.29040829768856
ENSG00000114656	4.15817652806354	3.86585179868781	4.15156863837194	4.18305473754503	4.72432802526648	4.86186327113448
ENSG00000114670	3.93790957138869	4.18321428347629	3.78882609818504	6.47869426587872	6.5563051039601	6.60191769159895
ENSG00000114686	63.1103559970403	61.472041395398	61.7611383045558	60.9944318726102	68.1701795078492	66.7126591979103
ENSG00000114735	1.73798703944465	1.66215740309906	1.72374323950717	1.88326084875743	1.69147673525499	1.79527927847506
ENSG00000114737	7.86385718317596	7.45238843900932	7.95219099850469	2.94627126282772	3.07880595000363	3.27929225704436
ENSG00000114738	14.0183380485768	12.6567158077094	12.9968172551649	12.3559445927547	12.3643866297771	12.7906493850287
ENSG00000114739	3.01777282286845	3.27800835698562	3.1500882182511	3.77190116186167	3.6211199894858	3.3826693288088
ENSG00000114742	12.452872199839	12.5913405537343	11.9525517077721	17.1206369134624	16.8051146772393	16.431941040656
ENSG00000114744	9.32441129118102	10.8973342095084	10.3044991074321	9.91755102297062	11.2796917814314	11.3583916601155
ENSG00000114745	21.8048949642679	20.7961762956049	21.2602113945127	18.5742549636508	16.7992001829938	17.5609890058564
ENSG00000114767	12.8198916164684	12.2553527913043	13.338265755603	9.83661511586704	9.59913488253964	10.1458027163427
ENSG00000114770	38.5693617445906	39.285290109648	39.3724025871863	34.932621056239	27.7182101099979	28.2525071810213
ENSG00000114779	12.8394424768926	11.4219285743529	12.0950402241347	9.77546207008249	9.23460633860589	10.1501167742277
ENSG00000114784	31.6492293619277	30.152549904485	30.0388867416494	27.0824245914261	28.7451933602756	28.6740125881713
ENSG00000114790	7.77739204330275	7.95542196868821	7.56858769074894	6.40828504797572	5.91951467068249	5.84929994311068
ENSG00000114796	5.75962858633149	5.07127137377218	4.61228805787955	10.2913766749052	9.55139230734637	8.53744477477861
ENSG00000114805	3.58151318793954	4.08199931360143	3.97768217796822	3.12965744179015	3.25643995092028	3.23851774901509
ENSG00000114812	5.68522100919821	6.01450791540811	6.42206884030978	5.70234502530935	5.05417266033965	5.39620356244308
ENSG00000114841	1.17090377989875	1.16571962330803	1.14143555944709	1.45215639903991	1.22437661432045	1.23961194033434
ENSG00000114850	44.2300099444648	44.4548091978922	42.2973419883381	42.5070209288732	48.4586161604016	45.1599503281569
ENSG00000114853	1.60831044715618	1.48790614068315	1.49722364818436	1.70657702827762	1.66808966932974	1.69017073853313
ENSG00000114857	9.01718217861504	9.60070303157274	8.82497451422788	13.7785791675809	9.68675502108964	9.48634626762769
ENSG00000114859	4.10130301851289	3.87117293262997	3.88639923603815	4.70622520544724	3.63614448303663	4.21950533177398
ENSG00000114861	7.86479097547682	7.96805965478916	7.68889417049103	10.0813632853201	10.5509084913737	10.4303463474945
ENSG00000114867	168.270903407869	168.828500151466	170.62226763915	171.266919833386	172.003789292282	173.669769543545
ENSG00000114902	27.8098465856512	24.4721426921828	25.625129066851	24.6035573457607	27.130515212696	27.7180475427664
ENSG00000114904	6.16556886503164	6.49074929265434	5.95854600169972	5.91248993795824	6.30195260738432	6.16971951516137
ENSG00000114923	2.36538574645587	2.42639742380624	2.49605211408345	3.79039683184901	3.27773090001957	3.66988530790583
ENSG00000114933	2.39982389324998	2.44942062205866	2.34852470623611	3.50962958108112	3.07705690467833	2.7826671646176
ENSG00000114942	397.54313336084	407.543205565499	411.3251252123	279.53698665609	301.340055437523	317.016101857391
ENSG00000114948	1.05711542805331	1.07231919068145	1.06517782151897	1.23075764876799	1.21541221867039	1.21215030095868
ENSG00000114956	47.1365802964777	45.0157293120458	46.8716102703149	30.4151270013551	31.3899860884252	33.1537047782218
ENSG00000114978	55.6650819751444	55.1539133382971	51.8671786935194	41.2345822910381	41.9660714827544	38.8946104467321
ENSG00000114982	16.0352898685171	16.2972896395861	15.9592944353281	18.1032473144982	16.4080474691126	17.1558991145006
ENSG00000114988	12.6787814549085	12.2891308158843	12.4478263464944	14.7755590916507	15.4870567931528	16.0529628083391
ENSG00000114993	3.01829225785193	3.55188491367783	3.65238755310664	2.62152639655692	3.04082856423926	2.99618599526318
ENSG00000114999	4.64296374560995	4.85164399710668	4.99815535006197	4.62421916325843	4.67587655750048	4.55297909244102
ENSG00000115020	4.74169573896701	4.85611733692284	4.5753804890402	7.88105082172333	6.88463624918089	6.62234252775247
ENSG00000115041	1.6435582530231	1.64552407747408	1.68058123167472	1.71759111905741	1.69131390414185	1.83297280099485
ENSG00000115042	5.64319979157134	5.67929312176382	5.72942935314493	5.12080599451706	4.73477673197573	5.07077573824857
ENSG00000115053	211.496384380324	226.761961839181	215.364724945451	187.909811727894	189.910336485584	193.892306589652
ENSG00000115073	41.9671675468473	37.737253250302	38.9663267940354	42.5575433075676	37.2582158114609	39.3892451348941
ENSG00000115084	13.5637244353074	12.5768388421264	11.6454231157915	16.9205201421112	17.0012884010854	15.7931579607558
ENSG00000115091	44.0062088571514	43.6512524204079	42.1900155069324	42.5296724133954	42.0518004423248	39.0183883705507
ENSG00000115107	7.34520553305013	5.89682438642666	5.72953977187849	10.9717421691712	8.14693204501588	8.54434509041009
ENSG00000115109	30.9661165285707	29.7710410734019	27.0283619286655	33.075126970331	28.5507070477418	27.4731411960658
ENSG00000115128	128.655200139083	132.424348199006	124.633663885851	100.850618007336	118.251469774073	113.465381735889
ENSG00000115129	6.22128106951658	6.38833144524126	6.79206845627284	7.41774024045631	8.25440470734694	8.44507739185206
ENSG00000115137	2.8531556979983	3.16487441503079	2.98830913843571	2.77879166929991	2.77081543654863	2.59377475991455
ENSG00000115145	12.7901120790679	12.8622406185575	11.7292754328183	14.2549114981708	15.1424803842498	13.8012572249429
ENSG00000115159	37.9779537900794	42.0307289243986	40.0230629579041	35.5676069310038	38.0696900571634	34.8791528130166
ENSG00000115163	11.7281802569705	13.6172854345233	14.1155512276314	7.01950254272599	9.2734944974989	8.99805833128306
ENSG00000115170	14.0432957134307	14.680455396667	13.5486282810065	20.001959275438	21.1127802773581	20.042061782417
ENSG00000115183	7.8233191723747	7.47545119940342	7.31643190319986	9.13997504310785	7.84297205904684	7.76136006144396
ENSG00000115194	2.09003338273123	2.38877260649979	2.49634705119523	2.71766999706073	3.22783435236985	3.08987471403954
ENSG00000115204	50.8416824740414	51.5410739640085	53.115172449241	47.4274900092022	47.355254845546	50.8057724504199
ENSG00000115207	21.597433151012	22.0114382716366	22.3410836686139	21.9761074600694	21.8731880165283	22.4599264875973
ENSG00000115211	19.5249015924004	19.9063595050283	19.7635049238524	19.9964156096638	19.3378387365571	20.6747039461501
ENSG00000115216	193.80986766807	190.212561188593	193.630987207545	88.3625591405803	82.4284627449996	84.0993166125448
ENSG00000115221	28.9842953120006	25.8725658159082	24.0523795581677	46.8249116565434	46.1009934611915	43.4965990450602
ENSG00000115233	84.2111854329346	86.9970231923523	87.3128308391869	67.9774538708013	75.7594342260101	74.1453332282526
ENSG00000115234	58.6234469209816	56.208205840197	59.1583480023066	51.9363877828917	57.9830252139819	58.6831746350522
ENSG00000115239	1.5446689570757	1.52107369361285	1.51575776773678	1.48270579409699	1.42531285328864	1.52881698172727
ENSG00000115241	143.306767469605	148.170357795301	149.016149504435	96.5638369764501	102.355497387593	105.702629940808
ENSG00000115252	2.69626112336439	3.14630659110474	3.05163981285679	2.55393832677208	3.1715236010442	3.02359959192176
ENSG00000115255	20.5578264450723	19.3876584168377	21.1122075274514	14.3126583434971	17.6172233620187	18.6089692144011
ENSG00000115257	1.31722207804431	1.40166457176928	1.3763050257153	1.66149164594604	1.48386027986357	1.61497940836465
ENSG00000115266	1.32958506572376	1.34204730718064	1.37905173431836	1.49349500622736	1.4682295789493	1.48510944320159
ENSG00000115267	8.71505775582996	9.23029568418982	9.17536372469429	11.833121723423	14.7006053211947	13.3497353059961
ENSG00000115268	508.118563764887	531.090161686674	590.699741838929	412.151591710507	492.357352926811	537.199634418964
ENSG00000115271	12.8150262773324	12.8679829082311	12.1607294733824	9.32952722635614	9.2111277603701	9.23927629804846
ENSG00000115275	24.1360859211164	23.2925522083424	24.0380052854041	28.4479372946715	28.6276249634314	29.8150455354138
ENSG00000115282	6.8037140309826	6.97693039663959	7.03623769140892	8.46184147006887	8.12349268355502	8.37782998339529
ENSG00000115286	19.0225476305261	17.6074346380349	20.3173005092483	18.9763331248905	18.5692844065067	19.4122396951284
ENSG00000115289	17.2584327098212	16.8619441872805	16.9792613121809	17.3747899277442	17.1873633662518	18.6318352040707
ENSG00000115290	10.7779347483836	10.8787627653037	10.6761393752712	10.1381699755586	11.205606344643	11.7408305362065
ENSG00000115295	6.87460574231736	5.23053402641617	5.27643450432304	12.8704192819825	10.1101762409625	9.53546437762178
ENSG00000115306	20.8556215680486	18.3227683031437	18.5898688774439	36.6745823978961	28.4754539465967	27.72246681034
ENSG00000115307	67.8288637407545	62.7415565090967	67.9264030522237	70.4946483857712	67.9965794133887	71.7021182455131
ENSG00000115310	102.819329566742	96.3430258570463	97.9676469914826	59.0217634457659	54.3682897196049	52.9179872815056
ENSG00000115317	6.13905502816562	5.50982879948547	5.80326665468658	5.40985708430717	5.00560985660417	5.31696304809875
ENSG00000115318	1.40627752458664	1.36791643125312	1.55478831782687	1.22153681319184	1.22921026613023	1.22721250599227
ENSG00000115325	1.88326819287947	1.92297884721182	2.18606429543998	1.56591100372987	1.61675544461717	1.5207262042093
ENSG00000115339	26.8094752779052	27.9001283073855	25.573158017582	27.5649905967471	31.3411123578326	28.9264938283269
ENSG00000115350	56.6153765902059	55.0097083260114	57.7706248163627	42.2679667277579	51.506735929387	50.9667043459497
ENSG00000115364	9.99331727045999	9.69199688978453	9.46383213681992	9.32915424705542	9.7208008753992	8.91472220820239
ENSG00000115365	16.9479500286662	18.6646078559303	17.5790783786295	15.9043825065664	17.3754153787126	16.4807021085791
ENSG00000115368	19.1707842956228	18.9718142074014	18.5442743834994	14.0801213014291	14.7649435866193	13.9577414228325
ENSG00000115380	22.0553456835263	28.5297408605276	26.8836011264288	17.8025475643221	21.7677910300433	21.7267712738645
ENSG00000115392	10.4068365012935	11.4333574340019	10.9319543345439	7.61150540628225	7.94239799636319	7.71156671740811
ENSG00000115414	17.4072287597302	13.6355165813152	13.4253568203422	24.222827460367	18.3443716537953	18.0341820220122
ENSG00000115415	106.225211435997	115.239927765713	107.157037817423	135.511388189187	170.637466428858	159.500152264036
ENSG00000115419	12.3291175264485	10.946288498154	9.82009306669407	14.0243336911696	12.4174162244645	11.7091480405001
ENSG00000115421	3.62345210049479	3.67597554702082	3.45533827228552	3.5452416973718	3.60221980129302	3.39003973369117
ENSG00000115425	7.55128104970214	7.24281221298429	7.44549522452251	5.73089395546077	6.22888919086582	6.43726571874063
ENSG00000115446	22.8842963009879	22.9676366802417	21.8181827394634	25.7226301963239	25.6309656430491	25.839824444835
ENSG00000115457	145.249558701077	114.767546893682	126.109445289264	115.538054568676	102.114530632842	109.365314270576
ENSG00000115459	6.28100678503988	5.90306938736127	5.86806197806939	5.8853031259762	5.23467876490256	5.26015571720223
ENSG00000115461	25.5746432157026	30.3654329161866	28.0580093745633	24.4775158494916	24.7573715529945	24.7323909642228
ENSG00000115464	16.8285461899219	18.2852283008544	17.2596467581517	25.2781845608639	21.2866052527951	20.1034049940695
ENSG00000115468	32.5738454150584	37.3611951041228	37.5288069123362	25.2942034193412	28.0862197469981	28.5159157327767
ENSG00000115474	1.75916038365873	1.74763424972907	1.55977806305246	1.1704822537397	1.1237717778377	1.19844081314308
ENSG00000115484	119.124549544081	120.894145711093	118.493767192767	103.149548364918	119.263407315514	118.176392186111
ENSG00000115486	10.2473692048636	9.59728392060022	9.65704044191832	10.9277469951189	9.9422531699328	9.58034597194403
ENSG00000115504	6.11309697079313	7.25737966328831	6.94029894751352	7.21654750091426	7.6153294129163	7.12035266867239
ENSG00000115507	1.92728890462227	2.15040755281893	2.17587446090829	1.90639458458361	2.17546644177992	2.35789231706532
ENSG00000115514	38.881344139086	37.6761812877191	35.651550265401	40.061548547297	44.8503814128731	44.142753044302
ENSG00000115520	33.7076402008215	29.8770421921413	28.8577130651025	32.2852591071298	32.3105560371932	31.2576112565216
ENSG00000115524	66.5083877962485	69.6082954331426	66.0086446103827	80.9784571222395	82.5096560407403	82.0790887469912
ENSG00000115525	11.3999173325769	8.19370514013605	7.59694225110245	15.6637377314502	10.6130366944157	11.0229692462448
ENSG00000115526	4.33194105102117	4.26351961928929	4.12386397831863	4.94285012645622	5.20165766686913	5.53119376000567
ENSG00000115539	46.2750785796056	47.4509469860941	45.5703461104979	44.045793887789	48.9133969718961	48.8092373318422
ENSG00000115540	11.4639027746367	11.5672926496016	10.5048057506624	9.14719275881998	10.0861694108133	9.29052464339715
ENSG00000115541	84.9395909361535	82.9646058522542	86.0304994665342	75.1799620169955	81.1809084852812	85.3656850197088
ENSG00000115548	11.452319811535	11.7274031442925	10.9262808892309	13.8205474273228	12.6714835382277	12.1366248751793
ENSG00000115556	2.11430148860247	2.01507958948562	2.06529974789398	1.96575136664276	1.72095564744438	1.67555467634378
ENSG00000115561	35.6847750813104	35.7420654553097	35.1357073939694	41.9636347030768	44.0764067234529	42.9190983158038
ENSG00000115568	7.06117205767144	7.63047680495203	7.92205865752272	7.07860862320497	6.45773585801663	6.88893798507039
ENSG00000115594	17.9279616946274	17.9786396612695	17.1998612371453	22.0107022457977	21.9079248242645	20.5551025110316
ENSG00000115616	20.0803677032634	19.179163159042	18.0966549943269	25.9602090814922	26.0818167503695	24.168615177415
ENSG00000115641	5.06736051418752	4.95262262378985	4.92827363476085	6.45801437741754	6.01735689048531	6.08581346954346
ENSG00000115648	97.8472281352406	80.1906756192109	82.5992686064101	106.829184129133	74.4862742175847	79.3952396398546
ENSG00000115649	38.0553031454455	40.6353793489248	43.3467499777572	34.1839790253417	36.4030273366457	37.8651042685928
ENSG00000115652	41.3464513683587	37.4496323922059	36.2209808146165	43.1324200867204	42.3498906289515	41.492436995494
ENSG00000115657	2.40476025045369	2.45174977893312	2.62410976115346	3.01464399894366	2.81854012686658	2.91532009665365
ENSG00000115661	13.7581459390861	13.0143043276988	12.8494890641272	12.4200967523201	12.3708449978386	13.1958416410852
ENSG00000115677	125.223295257661	128.049897181523	125.75353306306	124.175401501166	122.190183251226	123.073254844384
ENSG00000115685	48.7672630892532	47.9895814738765	47.0683104002333	42.4567871020805	42.0580712585544	43.7240022194094
ENSG00000115687	5.27017376404248	5.47997533370869	5.6407072485065	4.91159233163762	3.71809404343263	4.1551877568931
ENSG00000115694	22.2295880488928	20.8814410174354	21.8300393219444	23.2152017091082	21.0344067952686	22.5289203333781
ENSG00000115705	2.01883649874904	1.91166211373958	1.97752401667906	1.84453425677591	1.41550696400709	1.42303829944507
ENSG00000115738	26.1105465536687	27.325274651307	24.2354113001022	32.0707509619531	29.9246592092733	29.7211500266116
ENSG00000115750	13.0901269135186	13.4453920261727	12.9531863446035	11.8426750979299	12.7574999370752	11.9218244186837
ENSG00000115756	30.2621082135392	27.6064520101339	28.4644966423395	26.1412742093672	24.236868397354	25.1003676886641
ENSG00000115758	67.6471731062742	74.2889679649287	76.3749469196689	42.6330479064284	53.4747453529486	53.3316059961209
ENSG00000115760	16.0264027629077	17.9471796088391	17.1634900311748	29.4030954329843	24.166372083376	22.2010359608095
ENSG00000115761	13.0412412746503	12.630468940512	12.0537662083393	11.2529077682808	11.7458083187253	11.4861797612574
ENSG00000115762	50.4910703792201	40.273143496823	40.4266869615849	78.4836120666531	76.8229855531597	75.9740734968166
ENSG00000115806	63.4808015927355	61.4020598904057	62.098583834932	59.8896833417317	58.9735794376335	59.0844118965918
ENSG00000115808	6.69537147951458	6.97995414103665	6.88475408820956	6.73478715034591	6.67269314272691	6.21237415238757
ENSG00000115816	18.108684001446	19.1013152352331	17.6381999826692	19.3889548061419	20.8891672165242	19.5850232561318
ENSG00000115825	3.00433134033836	3.19044610344133	3.07412100232999	4.29448899919018	4.19500445732171	4.00228778918312
ENSG00000115827	5.170647896215	5.28414106144609	4.93490457694404	5.77155703507585	5.51783071748009	5.4371246229716
