MYC_GFP_untreated_rep1	MYC_GFP_untreated_rep2	MYC_GFP_untreated_rep3	MYC_GFP_NCS_rep1	MYC_GFP_NCS_rep2	MYC_GFP_NCS_rep3
ENSG00000113712	30.9727776829238	27.7249119100496	21.9384434453784	34.0588991678926	33.5962709978137	25.8484343872865
ENSG00000113716	5.89779255607895	5.0335091211675	7.15186426773935	6.99077883842973	7.7054642908301	5.41805199364476
ENSG00000113719	35.2620812701083	39.1305801249227	56.5501264277199	32.6662612493921	26.5047866367509	33.891420195565
ENSG00000113732	202.947354057045	183.339626286825	334.722899197663	135.436166825711	141.722130586572	204.449109491466
ENSG00000113734	65.9185873596074	63.2886602384165	86.8334705291288	57.0591033064475	50.946081188564	67.8434179112103
ENSG00000113739	160.986010960655	157.048770728862	200.628397721001	202.242532256281	202.904999652318	167.821922982954
ENSG00000113742	10.7936216734477	10.9518497913964	7.13221592656569	17.1257870297097	14.8003125719612	12.397235408595
ENSG00000113749	1.52867296874493	1.45339136999791	2.41983571236876	1.45645958409559	1.41724652356432	1.22751390213508
ENSG00000113758	4.68508370043355	3.74110928438994	4.65242035603453	3.73666190548131	3.19388462724021	3.88855296450301
ENSG00000113761	11.1421257267918	7.3116784076759	13.1604417200818	9.12127375852356	10.4358348455988	7.94456213218109
ENSG00000113763	1.52795653069144	1.54980058309321	1.50414634792039	1.21525825328198	1.42930778609922	1.08583322051261
ENSG00000113790	3.55798944052031	3.66382553143622	2.1449815463219	3.83285751047664	3.9935549474111	3.69752517483673
ENSG00000113810	50.0532434522532	56.7631694995092	42.7982381244923	62.1936297071601	58.3880791401755	40.4569409048773
ENSG00000113811	49.5364745569517	50.9048516976658	67.3155352107581	40.5069784764991	37.2914777760418	54.1885303441104
ENSG00000113812	10.7285714483349	9.1048706763088	8.8875872455441	10.2053426766042	10.716834158014	9.14691324610095
ENSG00000113838	8.69095813175795	5.96657987818299	6.30806506942	10.1444915862186	10.8525154190837	7.18198473454575
ENSG00000113845	38.1560398379608	32.2061666630768	39.6674220789273	30.5376763726577	26.973730769309	31.7834355889399
ENSG00000113851	44.5388311861896	45.5339136917874	39.017071052499	50.175191764605	48.0756421418603	47.1159988055802
ENSG00000113916	10.3396351347393	12.6712718819465	9.07639666346432	13.2988773172359	11.0829413437915	9.38352484967157
ENSG00000113966	1.42830495616725	1.78912283958209	1.64887667642474	2.04777008761495	1.84389983138606	1.16068977541303
ENSG00000113971	14.273493315995	11.4982382439231	15.8909729349341	20.5238134661519	15.5505145206005	8.58016000666385
ENSG00000114019	82.153130020577	72.1878642537742	78.4198410732547	80.9261952231558	73.7385996377139	71.4299920029482
ENSG00000114021	14.8420815480181	12.5583188843333	13.0989895936109	14.0204786082663	13.7845104672797	14.9320679010907
ENSG00000114023	51.7567928915442	51.077261449527	57.0369526664491	38.4924017277296	39.2798082849154	61.3141069114413
ENSG00000114026	7.03687376472246	5.12946467381463	7.72892022049343	4.9815989434765	5.98107259549906	5.0412754688559
ENSG00000114030	20.7429528609044	17.1498812799701	14.3539039246452	21.7656086805006	21.4048407629335	17.1184582343414
ENSG00000114054	49.2764351645742	29.9778219276537	53.1100861061388	32.0882215349154	34.8515990490934	41.2522974714997
ENSG00000114062	21.8494354572398	25.4626612790178	22.8594840313268	23.9416455182776	23.7401423891108	20.9403090125129
ENSG00000114098	25.8792148680242	23.0237258124656	25.1877432415843	25.6268204456864	27.1636297500535	21.4022339692986
ENSG00000114107	7.92842135409435	8.37080404374178	5.81917816324395	7.70648683954311	9.7547518601369	7.56389691099129
ENSG00000114120	72.9278127082315	71.4491090574743	54.5367645905695	93.9342560406789	88.6630300667269	57.7531826435083
ENSG00000114125	59.6803342338658	64.005031940759	71.953191504936	52.8444623627497	47.4749725479017	65.5872955224366
ENSG00000114126	14.2504263140942	15.7262999005223	9.27352755790817	15.8454131331655	15.2604768117272	14.7805781083126
ENSG00000114127	8.46141086427412	7.15134866718761	3.75997510225811	9.0332139045119	10.1956686574572	6.16493344083402
ENSG00000114166	4.36670257573758	3.45109660707892	3.00040212243497	5.48243829109747	5.687895001147	4.41485813427619
ENSG00000114209	98.7576985165159	124.612612791867	118.733934198894	92.0172849393302	87.1034428726029	96.4636635894546
ENSG00000114251	1.38293945513041	1.5095566522431	1.49517726113643	1.67657174698971	1.28543823867539	1.38910550377296
ENSG00000114268	1.78856999734199	2.29045220597637	1.2689308826503	1.82675410523173	1.54962193729925	1.9157342445658
ENSG00000114279	11.1400341848876	13.8415173426894	9.96216783460043	11.1430280237942	11.1145504036337	12.9448518599698
ENSG00000114302	14.0338360394519	17.0390289983445	12.7768590757031	15.8037066414655	16.4286618675716	15.584527772226
ENSG00000114315	157.834711138784	195.945951918966	207.793569808838	179.874797626202	144.471391197894	175.855267786151
ENSG00000114316	13.6935432326613	11.4611843213518	10.4445089074195	12.2590808720956	12.073668859559	13.5562661520355
ENSG00000114331	31.7868997012666	27.7944108841412	18.0308026517347	34.4202625902972	35.3431702745349	24.6708975016147
ENSG00000114346	41.8546008295882	40.128930649502	25.2401882609288	44.7708066909643	44.7570353269768	28.7072791734299
ENSG00000114353	20.7174990470391	16.9086867593582	23.7402179445005	13.5295824509942	12.0499645210809	20.7822944875078
ENSG00000114354	91.1890579742753	96.2838526775143	103.697099418264	102.719536950022	91.9291900723693	88.7067882299979
ENSG00000114383	15.800159978645	23.1349912404826	32.854935559753	13.9994575233935	13.7709163219063	23.2697350581993
ENSG00000114388	2.15933042886539	2.69021635727162	2.6605691030472	2.22897267923777	2.31979314806574	3.92143464040612
ENSG00000114391	353.17422087331	390.468391576075	337.487641014787	335.337965828352	352.142414228357	420.973058098935
ENSG00000114395	10.6850348069163	10.1932061056211	14.3506289595934	10.2254660451588	6.33156583437235	9.25597441673595
ENSG00000114405	116.027504414441	141.825105101094	134.20669220945	97.6094551536983	98.7475978962567	128.075388998201
ENSG00000114416	9.36252010177621	10.8237319943705	8.47219606179594	14.1952045009855	14.1005306062175	9.48757114831116
ENSG00000114423	14.6235574782401	12.3417102664511	11.0448510824075	15.4593223096162	14.7096085544966	12.6493214012959
ENSG00000114439	10.2988772883387	11.2811806043819	11.2212708134559	11.8880902799212	9.93726507080829	11.4413085042005
ENSG00000114446	11.6591147924904	9.95171988523376	12.0043710868709	13.0389286637796	11.2751314765994	13.1059797533686
ENSG00000114450	1.6449903784767	1.45500677867961	1.39114751239631	1.66167966894829	1.63444416686793	1.43127965217346
ENSG00000114473	8.77042258773574	5.10726325083713	4.37272099782585	7.69632549584683	8.53914096677336	8.24954225571932
ENSG00000114480	7.88003414432638	8.16469361463887	8.79891558512051	11.1640248260661	13.0427037870573	10.5329304879931
ENSG00000114491	41.551003505543	45.9233692070991	57.636881282586	37.31236519636	36.9213092990531	40.7388326883943
ENSG00000114503	235.827408937401	211.222598811536	240.278180805179	184.20075654511	191.619338781793	191.022657576523
ENSG00000114520	43.9426082687744	41.4162669294515	42.9081059296429	45.0166109026365	43.8084634894957	46.4729675317991
ENSG00000114529	7.52049115459056	7.18936537545771	8.64527862550642	13.9868130828545	11.3462045204099	12.1167402554732
ENSG00000114541	7.08542376953373	5.3336910155521	5.81128071198287	5.37398055625583	6.20343175177005	5.46225506369374
ENSG00000114544	6.33752202642161	6.25379279508073	7.54555619361026	6.54487052744579	5.19156819025568	5.90340781011314
ENSG00000114554	2.65216734402612	2.38849410291346	2.64771706259601	2.70177960979827	2.60861617980657	2.6080852916278
ENSG00000114573	34.7164542066235	37.1283196595681	29.589615959931	33.599029823716	33.0871489487582	38.9245782933313
ENSG00000114631	6.07440261278091	3.13890542857799	4.89374824162791	3.21671464690102	2.39997762504182	3.57805504047704
ENSG00000114648	8.2773777966568	6.65425450955159	6.42056173566088	7.05016340775776	6.96383007502042	6.58057998268558
ENSG00000114650	4.52105057379896	3.63747464799141	3.90326344708828	3.83342404619753	4.20219809751325	4.31412273992414
ENSG00000114654	1.73239008884101	1.66100018572849	1.74307021983872	1.05972196651814	1.41688003562091	1.59534636226974
ENSG00000114656	2.20436770872965	2.25419808265463	3.2590311528432	3.31492352366246	2.74880616052858	2.53844152505863
ENSG00000114670	3.37994239327344	1.84172477512794	2.08538564920634	2.97731552577295	2.86222155937407	2.09506292608877
ENSG00000114686	164.469210549423	150.16390256796	163.249008868185	125.015320892639	123.353523361999	140.853448346253
ENSG00000114735	1.50049231282085	1.41696003276966	1.60659169844864	1.48032714527171	1.69498852231377	1.47882049990777
ENSG00000114737	12.5119676783729	17.207608078259	14.5298857209038	16.8115879549511	16.8456390128583	17.1540809857456
ENSG00000114738	4.07809730109284	3.33540125861302	6.03876390036633	2.93628689036535	2.66267687184606	3.52000073161948
ENSG00000114739	2.99617636792699	2.59101207495114	2.53743348320091	3.27795557522951	3.02672117518885	3.20282196452721
ENSG00000114742	6.60026283670493	5.21006272140917	4.85651294423529	7.80947904142609	8.71999342779579	6.01027882843925
ENSG00000114744	37.422349947101	42.5592683097416	42.3625107184976	40.2425702041397	38.3536474364571	39.989368644294
ENSG00000114745	3.78878876225365	2.3969445085815	5.99315848422082	3.15894427593127	2.76536390612155	2.76478128682383
ENSG00000114757	1.303576457333	1.09032481358508	1.0776479116289	1.35364025063335	1.42317684203104	1.2996513371631
ENSG00000114767	11.3101716047389	7.56627810959083	16.5611047594241	6.52381714054291	6.61223878971811	8.58441150735115
ENSG00000114770	12.2782761007296	10.2635922401991	10.7105530594139	13.26850101208	12.0715438031668	10.6290642000349
ENSG00000114779	4.77045531826194	2.06480185560932	3.34560770270731	2.71967892111242	2.24716417549291	3.96103736930833
ENSG00000114784	53.9823011259926	81.2663173861369	72.1462167630277	66.1314333942549	61.0774272784302	75.0169341191237
ENSG00000114790	15.054362285725	14.9327113758093	14.1638186414	18.8942538944974	16.0987809845195	13.1970084573116
ENSG00000114796	3.31447176855691	2.42759918161605	2.57787816194017	2.98167681340508	2.93268199092476	2.32421003676071
ENSG00000114805	3.08979568964352	2.1734737431029	1.62360890740246	3.10506661463078	2.79927692993302	2.4989025986601
ENSG00000114812	2.24043584981482	1.49683020495932	1.93962243485181	2.05040399934852	1.98926294167185	2.1052819228936
ENSG00000114850	50.4660128986464	56.4893291005968	33.6662006008477	57.8719140605291	58.4022750293776	52.3906312312838
ENSG00000114857	10.2235786357081	10.1155246535122	9.24094084002489	13.2773648457921	12.845827990062	9.60027603218817
ENSG00000114859	4.36172469200382	3.82595917875107	4.00948289714292	3.67522744840243	3.66771646539622	3.51867848656787
ENSG00000114861	49.5301509448846	66.6447265836801	63.5390559739451	44.6891683451514	42.0184448810354	51.089400657777
ENSG00000114867	42.9469120726892	30.9898276796537	44.3305377505306	42.4307825457325	40.3097511119082	31.7287442059139
ENSG00000114902	33.1709600783406	42.0553395864835	38.9340914685141	29.1436691204212	29.1916421824773	37.1800287121509
ENSG00000114904	4.34283502700543	3.4187168534116	3.2152809362475	6.62876327818746	6.26876899283282	3.99082616682752
ENSG00000114933	4.67351067847823	4.84487077172861	2.87325312003218	6.153061352693	6.50158474852471	4.56067523437509
ENSG00000114942	216.949205957632	260.090802997613	206.404656945096	171.855750522745	196.367187626951	251.225402328621
ENSG00000114956	68.9565346582055	81.8234134075179	83.6100947194216	63.341233081335	70.1729458600832	74.9190904363224
ENSG00000114978	33.7403500744391	39.0075106793884	32.856403799777	43.3115860987577	45.6150312701785	31.2680000266091
ENSG00000114982	6.8611093572067	7.26283573956717	5.40290214240517	10.5379779754653	8.73950514762587	7.09013002191822
ENSG00000114988	9.22220162315877	11.046540995603	14.0529368029124	8.77745939943162	9.089917472946	9.28775784512376
ENSG00000114993	5.96563801731206	5.39542640509933	10.0240362412067	4.27983289592498	5.84536951022946	5.41994049294614
ENSG00000114999	2.78662730048272	3.08112899297247	2.30262394885189	3.38809168871302	2.97700042005662	2.69561671122905
ENSG00000115020	3.38699442358235	2.47764363279172	2.30587413483139	4.01699606514536	3.78207737250145	2.79481786189275
ENSG00000115042	5.76033618330625	3.75086820749667	5.40934710346651	5.10614472289833	6.0679267181522	5.2945730636877
ENSG00000115053	500.177822918668	397.533404996334	281.570161906292	434.029048731428	415.741681440819	401.192644001705
ENSG00000115073	6.15487686605028	5.45313143403623	6.87331619148808	7.59183535213099	8.14492182571732	6.214071575718
ENSG00000115084	5.08924190441369	4.31653670849811	3.71421635274423	5.26944313173248	6.45389464701809	3.57848353794907
ENSG00000115091	36.497807266688	25.8072838384909	28.3661442127289	31.2381259663604	31.3440724639279	27.3753681053866
ENSG00000115107	3.04721269430976	2.99211780112656	4.12461278649153	5.2281779376075	4.31573648036219	4.64201426353105
ENSG00000115109	12.8844926310677	12.0822387758875	10.6704003274491	12.7420619127906	14.2246770491159	10.7502859561666
ENSG00000115128	550.1771392527	613.463886376429	582.794372124959	481.16048255934	490.890302820538	565.049250923067
ENSG00000115129	3.38458769397599	4.89042396064883	4.84251471213281	8.097375843148	10.6951359074918	8.65662963149196
ENSG00000115137	10.527937312016	8.92127686515137	5.12342504804805	9.75673334072278	8.80114682729447	7.86787842599609
ENSG00000115145	6.76275359377531	5.42587459884983	5.60004751224849	9.19418777781257	10.2255277619727	7.00193343344141
ENSG00000115159	32.8635152357694	28.4741264086663	16.5182991069266	27.5237007887143	24.98205252143	25.6371393733861
ENSG00000115163	110.16123999751	116.056861702442	132.172804747246	57.0003721812504	51.3049820706738	50.4809977762648
ENSG00000115170	8.4168738081225	8.76865036137941	9.68569743348037	10.5467141299503	9.62577546253287	7.51977537077835
ENSG00000115183	6.69284150511599	5.43260503163964	5.0927571380596	11.3056101218579	12.6440508092531	9.11610829395803
ENSG00000115194	1.69765016958271	1.78705818575017	2.45728409485705	1.99555989672767	1.56729414708262	1.21266509657538
ENSG00000115204	81.2506572316399	88.8041773659163	110.993368439948	81.0351238904807	95.3650219211529	106.206258088928
ENSG00000115207	17.3251071746709	14.3330956802143	19.1503419830393	16.5800278570705	15.4925038464061	17.2936695068226
ENSG00000115211	44.9191285607747	37.4210364612978	50.2286459817982	38.2184162603987	35.073262994347	47.4888432841124
ENSG00000115216	59.2998239219525	49.9582025336022	71.2400982451611	39.4105127160456	40.1353379176799	54.3840710964633
ENSG00000115221	3.94433124791209	3.94822319426413	2.82480121213978	4.49749903079783	4.41861647458158	3.3818857401397
ENSG00000115233	126.856773254023	130.143069471178	152.251847013619	111.149640064421	117.590351032519	143.929402111888
ENSG00000115234	34.2239737102647	34.2053737764092	42.2705788073479	32.7741639141073	31.6650526280987	42.0544991414593
ENSG00000115239	4.50138036781687	3.03942740230864	2.06254421679473	3.39543351070944	5.41549069087679	3.38791973842095
ENSG00000115241	85.7203005709321	63.8413773857398	96.9085103747131	60.7033473168172	64.1615292288602	76.5368460372998
ENSG00000115255	9.50175647834616	9.14925743684533	13.2812923246199	3.83609079824101	7.12761104459092	8.53918616878999
ENSG00000115267	3.74111506129507	3.13138084922523	3.15943270006833	5.91746851433536	6.39402842354703	3.85209824466047
ENSG00000115268	704.584755829193	773.670334752742	894.017162083159	565.066947650157	553.741939868483	914.812190208754
ENSG00000115271	8.01758490219804	8.15802912712885	7.99105201901432	7.3826931595582	7.40866806256438	6.57282352041139
ENSG00000115275	9.48707296111241	7.75864127728813	21.1524448429677	6.38481718629756	6.7018450586309	6.69996329082525
ENSG00000115282	4.06850521793273	3.48158355442069	4.59446169199968	4.07448683635402	3.50842672862183	3.86582728900589
ENSG00000115286	26.1341205554369	23.2028043916005	29.7076177939943	21.354002562574	19.6054518423138	32.9147277296898
ENSG00000115289	60.1041224153643	88.9494635213895	90.611839643033	65.8517344603292	54.7146872673155	82.7818830409951
ENSG00000115290	6.90210481417895	6.34211359171252	5.24669750324483	5.92525703976643	6.85334672540849	6.71689967144287
ENSG00000115295	2.68097069239224	2.94148623986827	1.49249258115496	4.3645180439705	3.64677886836697	2.15525445189356
ENSG00000115306	7.2021699044318	5.40858835066767	4.04109707442783	7.79928535314269	7.62324666971445	5.39312091903834
ENSG00000115307	59.8464887555311	36.7552137502394	86.2731087467281	35.1705498553501	45.0771599567123	49.3480045803748
ENSG00000115310	45.8294309570122	41.115599784366	54.5432107915668	44.5361616463801	45.6504019537272	38.4252892487352
ENSG00000115317	3.43932253387147	3.77118052548452	4.82152770022641	3.30557029730423	4.11054322419351	4.37990941111366
ENSG00000115318	2.46029332053705	1.92726374658307	2.21162876182399	1.82773771377234	2.21639921480713	1.56457039282414
ENSG00000115325	1.66852452649511	1.53552656925948	2.15091628962012	1.69190995338691	1.31362151966896	1.50162882532066
ENSG00000115339	14.9611197974534	14.5836563503584	13.7111384503764	13.714016143097	15.5427790561904	12.3487361602326
ENSG00000115350	72.9069744100214	59.3269106195229	82.5260038071215	52.6389716122034	67.6468346233058	71.9894723285204
ENSG00000115355	1.35221778847201	1.6771520615938	1.27893018150129	1.51366802442623	1.67745999160578	1.41294903105162
ENSG00000115364	15.003822637234	14.5340738347665	15.6559813008559	13.6515624448051	13.5341195002062	12.7110297612323
ENSG00000115365	3.74818619406143	3.03194305158997	4.17369800859522	4.36146856097728	3.37994192744396	3.8147766808806
ENSG00000115368	37.2354630958807	32.3766574751037	33.9275106899092	36.3359556199428	43.0177007957244	29.1437791198928
ENSG00000115380	13.9479011301412	13.6691702264628	11.5799045586561	14.2863601108072	13.7190949643523	12.5493650551983
ENSG00000115392	21.2980411787879	19.4549837951255	12.7413976983135	24.6818356216758	28.3290500357046	15.7547204060915
ENSG00000115414	12.5213179982049	8.05582410885874	7.39955995670213	13.4312521472195	14.79799320599	10.5353064504176
ENSG00000115415	21.6079277471323	16.4922493646286	14.317944005104	22.5898234548231	25.9500835929497	14.7905009183754
ENSG00000115419	9.58905401167405	8.10458970829444	5.6475209260742	10.9073479408971	12.43771324163	6.93239126800475
ENSG00000115421	11.0134509914702	12.3960462069718	6.7947413469382	13.5323718316393	12.1013396358706	9.45952503561153
ENSG00000115425	4.026140130336	2.61231646802762	3.52005666414947	3.41024677729463	6.15031376167668	2.37296373721939
ENSG00000115446	47.4408363105714	64.086482293032	56.4673180636536	60.3354196167425	53.0180938935795	56.9255246969625
ENSG00000115457	13.9160669656243	15.1278271662564	12.8954605419252	14.0706211941565	9.50038524845329	18.335062964129
ENSG00000115459	6.43191220180818	5.10908032774043	7.00963239808585	5.01152728612353	6.06283475843135	5.99868037712285
ENSG00000115461	2.4320521192161	2.03075345519354	1.75411857540745	1.56670297512536	1.92472855839561	1.95010179920037
ENSG00000115464	6.53005140146173	7.25281614452489	4.35564505722754	9.40563672350026	10.1017068570301	5.59872432722486
ENSG00000115468	7.36664598315496	4.42431885354234	7.38850466960383	3.9095855189622	4.15742389370663	5.60661135712807
ENSG00000115474	2.55887368401108	2.02040503247714	1.55821390752152	2.68883598946103	2.68409440443255	1.38015387885
ENSG00000115484	109.220437816842	117.268430396493	116.346419352728	106.720775252612	105.074958113613	117.986687735933
ENSG00000115486	4.99945471754337	4.25951123878291	4.42472232078068	5.40277197768225	5.96307300064802	4.92250206803278
ENSG00000115504	11.5061748190563	9.1592890302625	5.46354973487678	10.8636291137275	12.3873453889948	8.13412824781435
ENSG00000115507	3.52586263774703	3.19994539269721	4.00123246079688	3.52779850944236	3.07257674672529	2.45592462714312
ENSG00000115514	110.695619668461	156.699733403839	126.579620773657	128.887383475059	118.007239258935	135.922935497493
ENSG00000115520	80.3978240117098	83.8662189068791	80.8516927622815	81.1046815903357	80.9513561175916	85.2181643877395
ENSG00000115524	52.3402534388748	49.8727898585895	39.9315159004323	56.0153520970462	53.0613644939901	50.7856616524678
ENSG00000115525	15.0797512284683	13.7663102845502	12.7351996658763	12.1347675681518	14.1761599011776	12.0998410683686
ENSG00000115526	5.41959182412593	5.07508698945089	4.62679773732569	5.44857503157869	5.26762625713518	5.4346211565719
ENSG00000115539	90.6191460618098	94.0634770161209	99.1330215761915	66.4923857744095	58.1256461693743	95.7664080320688
ENSG00000115540	14.9375083185913	17.9210410018258	12.6933953918158	14.1927606783848	14.4120008840521	15.2188609080224
ENSG00000115541	789.816471814955	926.609121838002	828.800157294025	653.368773261459	663.621461142878	931.470249893639
ENSG00000115548	10.7316630290986	8.19119378195246	5.98850279282222	13.4251624054431	14.6585735696738	8.50973622281816
ENSG00000115556	2.2748135375622	1.57527538803214	1.38041282276577	1.83162645226558	1.98478374335897	1.77720426626837
ENSG00000115561	22.9403345237579	27.2491641632793	29.8249148663374	24.5075594844642	24.1862048547104	31.8877189874144
ENSG00000115568	6.91990191992349	5.54858700199497	3.77882387308213	5.58324269509868	5.32698201959742	5.40665813232304
ENSG00000115594	3.02802673259621	3.29673014562694	2.06662382897189	3.32556162309942	3.84467969953255	2.63824202635534
ENSG00000115616	15.7662838111554	12.0018043851982	12.9362996293434	13.8331798042403	11.4569298673653	8.64021962484125
ENSG00000115641	26.7693351208971	33.3051970846419	36.9997413813844	34.4272538181186	32.1311964567839	33.2216623110216
ENSG00000115648	85.8214529765845	67.2573239055107	88.6208187352839	83.8026402659522	82.2860237313152	85.3829050222075
ENSG00000115649	14.6271192072777	8.26047960879777	22.7317201920331	9.52788196287296	10.2770244023641	12.0514722481479
ENSG00000115652	44.0110118144222	41.4008058053662	50.3776257667016	35.8689575574928	35.0738951883514	41.9448732250082
ENSG00000115657	1.57318126348826	1.36732090857932	1.82889145663849	1.91681234976695	1.64534468409734	1.86017560315054
ENSG00000115661	4.84826557977632	5.24602734368062	9.6126099748351	4.97856995987552	5.02327857449806	5.41297377296241
ENSG00000115677	25.3934863516549	20.1325943589463	19.5886707961034	24.4308338442249	24.4405015670719	23.3013551944414
ENSG00000115685	51.6338510508406	47.666408784708	69.7804414461954	38.5077026227959	41.870167590245	52.8343325206092
ENSG00000115687	3.97769477480061	2.68888088733179	4.28451294663827	3.56904757995257	3.62669128300647	2.52362650466997
ENSG00000115694	8.2461361467511	6.78825345363177	10.2744224913636	6.62402353936903	5.54337903842911	7.99023656679892
ENSG00000115705	2.25333019336798	1.73960561322053	1.59840328037737	1.45990661593097	1.91723075927348	1.50940447086419
ENSG00000115738	362.984501145423	549.17966358221	470.11144961553	396.755789618338	316.417352447193	444.495119740494
ENSG00000115750	56.9294682709503	50.1901351271837	32.1829777345854	47.7886174919338	51.1212011268395	40.3628991135159
ENSG00000115756	24.0153868412912	19.2577037390323	40.6320781549003	15.8209244359392	16.6875390750435	20.974376544566
ENSG00000115758	114.985217933356	125.172195229284	106.224706474223	91.0271741137921	80.6772190444601	98.8328156717377
ENSG00000115760	11.4255820094787	9.5391643429206	7.55420551482388	13.7521440252056	14.6042396486193	8.77420060104006
ENSG00000115761	55.4268847993921	41.6021915113603	34.6259704971917	53.0544547979037	54.3743839284528	39.1054349526035
ENSG00000115762	42.3094117167481	43.3357424088472	41.7266279639734	39.6502741547357	31.5058787635985	40.0620500107043
ENSG00000115806	85.8912244561095	87.1110090750016	96.4159930226258	80.6662966224328	80.4426250985567	83.8863734801278
ENSG00000115808	5.15289052548741	4.06977552037278	2.86717370395193	4.4242251442005	4.82165102541158	3.80312622474413
ENSG00000115816	48.5142995054015	47.1678799776766	40.5125453539373	51.9609182385666	44.9207911049372	40.9322256056129
ENSG00000115825	7.72971931707055	7.09015782314794	5.00355393850903	7.33800469120898	9.05105598774467	6.40055432071317
ENSG00000115827	6.27538591413773	5.39492281356741	3.1904967167453	7.15059727757946	7.84523306641207	6.47437915895395
ENSG00000115839	15.8930943303844	11.8592887655395	8.82721445855326	16.4367063933563	17.0130144294795	14.9537847385317
ENSG00000115840	5.03919832685654	4.68487451098948	5.51249247070011	5.98141286886167	6.65960948185129	4.54117643027198
ENSG00000115841	4.19635960201326	2.98300055718548	4.53114461612434	5.99105005901627	6.88949397262401	4.06816000269727
ENSG00000115844	2.39207837424206	2.61694544210601	1.95862791197373	2.30979471801405	2.50203493099809	1.52227451047037
ENSG00000115866	45.9416679104104	50.9800605100495	49.5069435473854	42.6429767524879	41.4400730889824	41.3233335746028
ENSG00000115875	361.488121582229	350.210943198041	372.443088839505	274.605720514516	261.797592179931	292.311465566977
ENSG00000115884	22.7986529742297	20.7070848445179	37.8132343187942	24.9773623953385	21.3551897168796	30.6464579176097
ENSG00000115896	1.3335787474533	1.28607803737174	1.1756625519701	1.14400699991068	1.239337808469	1.19140705625662
ENSG00000115902	4.74332712074294	4.20852358397992	5.33065358892431	4.90949180822616	4.79315021422105	3.49282207586279
ENSG00000115904	7.40215739160526	8.27752124174551	5.39172467372762	11.2461563768787	11.0668567752376	7.88458617209865
ENSG00000115919	2.9252031938653	2.86036366707375	2.51386778006992	2.55927901454344	2.82991770861958	2.80816564852753
ENSG00000115942	16.7803760956413	14.7209949933986	12.054647587236	18.2780189566346	18.7527479854591	15.0480637799981
ENSG00000115944	42.1886024531014	53.160831082904	51.6905563483362	35.9716475502996	31.7830399788425	48.8631006731796
ENSG00000115946	60.0145037518482	65.5686916483739	58.0805198668617	49.1705341645931	49.1782524867376	51.3060772012035
ENSG00000115947	15.7055852809979	16.579114362532	13.9193183631882	15.3946049108934	15.8557512749064	14.6809263170982
ENSG00000115963	383.48580525294	332.991568256315	294.656726464779	350.028785585471	330.350819054966	312.646391170625
ENSG00000115966	16.7719815685591	13.0203811606546	9.31222272056136	15.0797860377341	14.1481951187644	10.4604744155799
ENSG00000115970	18.0953774914677	12.0589206984718	7.5056500847722	15.6703650799662	16.314919131562	9.42931195258533
ENSG00000115977	3.74494141970176	3.36700364282092	2.89581050605091	4.00048048875682	4.90861028596838	3.3171318269394
ENSG00000115993	6.59372244281687	5.41170291435818	4.81093981427916	7.91747507788216	7.79771821337885	6.24079051058672
ENSG00000115998	8.94148081454476	9.69416284583917	11.5729118920608	12.2703750305923	10.2517740744189	10.9315121944541
ENSG00000116001	12.3439051964668	10.864068819533	6.71235054604246	16.4363816740005	14.3175760138297	10.3710961255168
ENSG00000116005	14.3138065234126	15.044056390391	12.1476988702722	12.89008535318	14.1774493136952	12.5827260815696
ENSG00000116016	20.0140685404084	21.1192813078399	19.824346645843	33.6723528363801	32.7723238942692	28.3487451709744
ENSG00000116017	3.07645149666766	3.5304260640615	3.70921979446657	3.78300548516028	3.02077080385221	4.20523151047877
ENSG00000116030	134.358222032202	163.214867844921	166.408250498842	116.511614803358	113.265886646291	151.611932024298
ENSG00000116035	3.15023674145001	2.41423295551212	2.72231004443239	3.0763799987122	2.51840358489167	1.41397340074105
ENSG00000116044	226.394816439972	260.277728207798	207.105863290789	239.17674494631	221.93161552307	250.743247468896
ENSG00000116062	30.6841935116924	29.8442231929612	20.7455422984171	28.5591951386056	29.5322169621679	20.5009380068187
ENSG00000116095	4.52784060343383	5.03822961148699	4.60694447771733	4.41275442777106	5.36067560439226	4.40204961816889
ENSG00000116096	33.2971754484659	21.829814512	52.7478325582969	18.5077113522699	18.1228151342726	27.6266997546476
ENSG00000116106	9.88054640574869	10.9792118577256	10.05935019673	13.9590002365398	13.5699524801743	11.8282479750579
ENSG00000116117	2.65553623026075	2.45012169808312	1.85876895637646	2.70325754486919	3.05704251342929	2.20740616928337
ENSG00000116120	19.1351536017871	16.6630437958222	19.0985282748376	13.9376908238342	15.7313480129518	17.510129002949
ENSG00000116127	2.82032683569254	2.05431793322961	1.95212165777665	3.42668831792208	3.91881846146454	2.50880545115981
ENSG00000116128	9.55558008095736	7.98615998527584	6.5495401973436	8.24488536438688	8.06917803496189	7.29026863452728
ENSG00000116133	39.5822683555469	34.9400874954141	62.2987858320301	35.6253655688862	34.4680763881271	32.5646649837894
ENSG00000116138	7.1187951151143	8.95927916713211	5.34704554030765	10.029052740174	10.0833815081848	7.39874994479877
ENSG00000116141	2.02579361323007	2.34690567377059	1.91831087249866	2.69112904579431	2.19678653228733	1.7613400832366
ENSG00000116151	5.5527504987662	4.16074617686342	3.28811953408732	5.39637175411221	4.79949134679802	4.7982374087445
