MRTrep1	MRTrep2	MRTrep3	Controlrep1	Controlrep2	Controlrep3
ENSG00000100345	13.6102895873705	22.4179681073816	14.0667493781326	14.9574992391532	11.9413006629241	13.6951615027246
ENSG00000100347	24.659310398453	31.2783612990272	27.2174402760791	27.2346766712005	24.7582900518323	27.0847814894897
ENSG00000100348	211.958567505946	171.516949578761	201.900282165958	166.147633770291	207.149187768621	214.058690271172
ENSG00000100350	6.90098511982139	6.95463105943645	7.2938988400633	5.44206238609037	5.11637944796747	5.60741862159163
ENSG00000100351	1.45569946129593	1.2713354782597	1.35318265644967	1.02240133438218	1.13352555903069	1.02799291560364
ENSG00000100353	518.318343608255	431.764315388221	532.923207924345	687.673333767	508.326538065861	547.215324389914
ENSG00000100354	9.52619385937916	8.170915956075	9.29402645487361	7.54144933673172	8.43228826490951	8.01333398903331
ENSG00000100359	58.8361496887688	43.5094218106545	62.3868795887441	44.9546664763956	69.6761614251178	56.546588049986
ENSG00000100360	18.9489762385908	15.0777931268325	18.1648073736917	16.4358075163697	16.1009449316345	19.5054298868832
ENSG00000100364	168.383944112706	167.33712009631	194.690063673572	161.75389035918	130.799024426076	155.384380829924
ENSG00000100365	208.551363490732	217.55101397995	204.704551843466	138.837361222905	131.079491739608	146.117366847995
ENSG00000100368	2.22381428087985	2.0883051894344	1.96924425804229	1.53909990572746	1.66052459126105	1.76348615189147
ENSG00000100372	10.667498784878	9.85793724834407	11.0453134061945	11.6561919909964	14.8555061743862	14.0223395500289
ENSG00000100373	9.96553779704617	17.4033226788696	12.2152813022838	4.29847249515098	3.07798124753508	3.11116681673852
ENSG00000100376	3.72125928967052	4.51288423769457	3.8251333446532	2.84101006846117	2.55333189131488	3.20600041386597
ENSG00000100379	16.2689157065757	19.174346858521	23.4114781780747	14.4547268133624	13.5801323817788	13.5480506808456
ENSG00000100380	115.401389429023	100.590778520328	105.920625939211	94.0186676254577	115.309670793733	122.902951014573
ENSG00000100387	58.8490653095122	64.7223452934852	65.8119903764973	68.9021592117903	72.2484927436055	76.402876772536
ENSG00000100393	10.1725593929651	8.17922747537078	8.98746373840826	7.74501652069085	8.43100383460096	9.65207484339337
ENSG00000100395	4.79734640058259	6.90702753237996	5.96958092557183	4.63710144300076	5.80857401647564	6.29675295358161
ENSG00000100401	79.0090032754198	58.9193598778433	81.901009560901	76.5998874430208	79.8587182228311	87.5977950243735
ENSG00000100403	4.80044655267367	4.57707083259407	4.18573815393109	4.15993844843666	3.59643456460224	4.24751947143859
ENSG00000100410	22.0227055952263	22.0659917893311	19.967534488437	27.6677142539888	27.1635280809524	23.9750857918189
ENSG00000100412	2.04385048351717	2.03029409106562	2.16462025158003	1.92503417986303	2.39428554361647	2.1559313068414
ENSG00000100413	2.58821665427488	3.75819274770785	2.23092218581786	2.46388308107395	2.26036910940467	2.48781594609304
ENSG00000100416	19.9676725343525	19.4475529898698	22.301950321574	15.525928865056	19.8384398817911	21.8579944643328
ENSG00000100417	183.024273131702	153.946514921815	172.590750919143	157.58190039626	230.982562977379	213.776022205374
ENSG00000100418	22.4867956863902	22.5174058991025	28.0891146672981	28.7082756863927	34.9667474398671	35.7974972161613
ENSG00000100422	9.30012103195162	10.9876133967427	10.6443580213117	7.26282708806859	8.21640216431762	9.29221749446261
ENSG00000100425	3.97562017774691	4.01431918553451	4.35634313706032	5.76300725551821	3.29076109519539	4.16489820971547
ENSG00000100426	6.23688042262231	5.67393370294261	6.35416892495713	6.0100862209399	5.81380012332263	6.7547391617543
ENSG00000100427	44.0472746349281	72.3516642462436	47.9739455380114	56.1676801773748	38.7999212747648	50.0435454329044
ENSG00000100429	11.216170474086	9.09274535710125	11.37414040583	7.31895653427005	10.3824548995714	9.66037778370695
ENSG00000100439	1.57287646375037	1.52302882593832	1.45147671314898	1.44044643813053	1.51477025282875	1.90651805480078
ENSG00000100441	3.36270779752357	3.98436748259265	3.52874912280383	3.29529901423385	2.71339269327783	3.68997558273108
ENSG00000100442	14.7408706198366	13.022519491239	10.1530890540059	13.8430415071031	12.8841315619353	14.4602704587623
ENSG00000100445	1.75067724651435	1.42834915525751	1.88035605170864	2.62675837732883	2.26475669417632	2.41413035451717
ENSG00000100448	636.284848504752	822.124241228232	602.486801773598	433.225413803938	535.98101155611	500.336158450298
ENSG00000100450	12.3720384796477	6.07840873492803	8.80864531249514	2.11805634294674	3.86934918812331	2.86284479393127
ENSG00000100461	2.47990014182423	2.82965487082314	2.70662567385892	2.00219500312104	2.23802580171921	2.33947234083466
ENSG00000100473	4.40646441359903	5.85946577159254	4.96639281372735	4.33565232284503	4.41623949333904	5.42609278621169
ENSG00000100478	1.85609062917232	1.72796051216669	2.00791667395621	1.70222211224032	1.60333986368542	1.97236849580939
ENSG00000100479	3.32490333395203	2.76883897623183	3.01014631806806	3.06166417848334	3.09933166406277	4.02712279013831
ENSG00000100483	6.88189522887414	5.85593652966617	6.94890246212461	6.4711594326566	7.04436048030777	8.89769623560151
ENSG00000100485	4.01078408171027	4.86750759624391	3.50939834477777	4.03994404356759	3.56384184256095	3.7303460460071
ENSG00000100490	1.99945802976059	1.99183945245543	1.61153747141225	1.83523532999852	1.63451596403606	1.85953233027026
ENSG00000100503	10.2496760829454	11.2172747167004	9.68917928130404	9.65908476195355	7.54836734507071	9.03566893367379
ENSG00000100504	385.861281940049	305.174729400934	392.791090726731	485.989593667771	604.015115842123	629.16204625198
ENSG00000100505	1.64228081595219	1.89958186523328	1.38346470261404	1.77569919629878	1.39350113649241	1.41247698881521
ENSG00000100519	6.1963774214737	9.74566839414168	5.99834953808825	8.65558552074178	7.89785132730598	7.30350169297259
ENSG00000100522	2.45607508580101	1.7284261817878	1.78596876982646	2.42077291679345	1.96336716904483	2.4372375078081
ENSG00000100523	1.92233621886782	1.94262807144836	1.61994160942738	1.79379406250975	1.61849604534055	2.03083174791788
ENSG00000100526	16.1329302831066	20.6775758195229	15.8000309173334	19.7689886441403	22.1181282734495	19.789038007755
ENSG00000100528	12.858956577353	16.9506007826504	13.8530496147473	16.1394509998675	10.8437335692672	15.7526685333118
ENSG00000100532	1.6683208360596	1.80757570096715	1.51636786152207	1.75562829293954	1.97145175235663	1.66652244920476
ENSG00000100554	10.8887291127371	11.45959522641	10.2323418135659	11.144316087224	12.7031519993952	10.6095530223528
ENSG00000100567	44.3716552477599	53.170235911484	41.7670302495729	46.8414808004423	54.6144268363216	48.356245533682
ENSG00000100568	3.44506615984714	3.84174926746394	3.06878535885184	2.95040167176822	3.34196438420845	3.60678718684022
ENSG00000100575	39.8124719328995	33.9041946148052	38.2808286785465	33.1110782585293	50.4073363861579	43.4764322501196
ENSG00000100577	493.513739841412	378.634926771309	437.51022204091	402.923343762778	650.987897923687	538.898790290816
ENSG00000100578	3.21431828935932	3.12419121344469	2.35487290837123	2.9593315233999	3.19878753759757	3.33504707839252
ENSG00000100580	28.8971483612594	29.355157648956	28.8980647096697	28.6985817624493	28.237654150835	30.4591586256367
ENSG00000100591	262.626039569821	145.054109255839	278.60767146848	366.335990272164	301.147480185934	254.490402082188
ENSG00000100592	4.48064189024967	3.66836587105645	4.34031892468491	4.03411914217512	4.02912060125195	4.97915968555556
ENSG00000100596	40.5667780844007	45.4330720680476	47.6609827330442	58.2565274710123	39.6839070739697	44.2837802134586
ENSG00000100599	11.37238346498	9.13529789728173	9.79204183977431	5.21099725427602	7.6348834105836	6.91279124428884
ENSG00000100601	2.15831782675958	1.67790336084266	1.72448862291556	2.20889573007102	2.00079900136016	2.42672248561005
ENSG00000100603	76.4204180179493	71.7298917903923	69.5512866416885	65.5495330533992	77.5022848278128	79.6464134602923
ENSG00000100605	6.04823776133429	7.57205836284804	6.44961451711534	5.73529745248029	5.64820567856463	6.00150345933647
ENSG00000100612	9.7695396162568	10.0224499717871	6.54738053668394	12.9432685316326	9.09645817423942	8.69687035011911
ENSG00000100614	5.76043011010929	5.61998841053834	6.14320027439112	5.52411427022038	6.4838135439329	6.62689572216208
ENSG00000100628	8.22673947480599	5.81365756865216	10.1544833413438	7.70833805768041	11.5491682121984	10.7335847644987
ENSG00000100629	4.29324255627045	3.48013603873093	3.55646696888239	3.81622254393735	4.83045297885131	3.97594906286679
ENSG00000100632	983.044562548836	777.095562960042	1065.98619265574	1158.63355862627	1024.31048402999	994.738205650612
ENSG00000100644	9.07287175969878	7.60304673492247	6.90512319286491	5.97260233621774	8.11353524342354	8.26325356741751
ENSG00000100650	208.174319860377	167.170104074031	215.98782653219	153.854784971843	209.756965888797	186.859962542218
ENSG00000100664	14.3866722058906	16.2619078618853	15.1688912451144	13.1267014765985	11.499474048572	12.3175161688043
ENSG00000100697	4.04616121656903	4.86832747440328	4.01901367448882	4.17397700376942	3.54934598775798	4.49154923698462
ENSG00000100711	10.9273402025482	18.1850707732922	16.2265313290535	18.0255000596227	7.0764105961349	10.6920460699439
ENSG00000100714	8.52628145608449	9.30855306632783	9.19185903855541	12.1791373371932	11.1388236330503	13.7880493379312
ENSG00000100722	1.48863493715227	1.43641919387912	1.42255926567221	1.4996239218853	1.56315916702623	1.60632504076147
ENSG00000100726	1.60514009175108	3.07181913386321	2.04813905782185	1.86839982702019	1.60127464444019	1.52613842097757
ENSG00000100731	3.77028318018563	3.84811239937032	3.35261338564819	3.62590491196608	3.69584372532962	3.64026779156889
ENSG00000100744	2.7502586269962	2.19388082240005	2.54771829184583	2.88792299536702	2.71735089981271	2.93281079558127
ENSG00000100749	38.0586515793147	33.3943234276107	37.6395401041966	43.5291690572006	49.8140565468191	49.3611535107604
ENSG00000100764	18.7807909166974	17.9635047127528	18.0940278692749	23.0305489242776	22.9056435630288	20.0894914173551
ENSG00000100767	1.66105662563721	2.0863651184762	1.83107180651014	2.15101926563903	1.50490544064735	1.63510426724876
ENSG00000100784	1.1811219756979	1.13780169067157	1.14025844822481	1.1462737248404	1.15823011830492	1.11373289248423
ENSG00000100796	11.7774629950211	13.5567405850963	13.1195968855671	14.8200255555378	10.1528607013554	10.7091942265975
ENSG00000100802	7.81792555433536	5.71566525386174	6.85814069836977	5.9054722046788	8.45171306436356	7.38939131775621
ENSG00000100804	92.1398463248265	126.304044890867	119.334548628402	124.197021331312	94.9335969645769	119.829775307469
ENSG00000100811	16.5019214472721	16.4832692132505	16.92744262178	15.5925334745076	17.0603594775018	17.0514366608313
ENSG00000100813	49.6549517888582	38.6718109358146	45.0790261309124	41.6619080687729	44.3091390821701	43.530615152387
ENSG00000100814	15.9140334447615	21.3618286169119	16.8808712672992	27.4832135895141	20.5264630779417	21.8128157670719
ENSG00000100815	3.45378188187607	3.69466585934957	3.32385462701025	3.59985010358683	3.37477174799874	3.69279470287213
ENSG00000100823	70.169380223257	103.747195033442	74.112328022891	79.8056588482773	50.5487802346496	79.5260235415644
ENSG00000100836	59.5910906349882	73.7609159543045	78.7899501678751	77.3127932068862	51.1370790865309	67.8780831116613
ENSG00000100865	40.2540002449995	38.5010021727179	37.14466663842	34.9499626990479	53.8178586497129	45.7112071290523
ENSG00000100883	18.0041945301703	15.2989832536521	14.1855923502324	15.5409785831285	18.200582338031	17.6251092642748
ENSG00000100888	13.9177019994114	12.0061839536822	13.1388787356252	11.3987374499613	12.4277123479528	13.9649931626134
ENSG00000100889	10.8501307640578	15.9386086390189	10.3334922804144	21.904854914579	16.1070545564247	18.014562038079
ENSG00000100890	6.16971093025131	6.66385531831115	7.01427155754411	6.24385981452536	6.83987234967052	7.05192683436306
ENSG00000100897	22.5122987690486	36.2594426425056	30.104337618476	34.1468985860077	21.2331651280024	28.1490454283723
ENSG00000100902	3.62354037684862	3.90852822913921	2.61749383028217	3.03401503789727	4.03099126126221	3.64762926251164
ENSG00000100906	32.7835686167795	36.2554999210408	39.1798779488254	47.962672140642	24.132546057284	31.8463423724235
ENSG00000100908	3.18527424044327	9.68249803998888	5.1004453749468	5.75848533787194	4.09089017915704	4.8879310547002
ENSG00000100911	84.3571231109742	65.3820123772296	86.4147419087279	78.4208195509346	100.527420384656	91.0120496739739
ENSG00000100916	1.61424870256592	1.86790653642051	1.63117222273809	1.59527914505014	1.52566300220601	1.45458499237572
ENSG00000100918	2.37907681680334	3.70848465862828	2.74519148113351	2.12409989074645	2.15274289964012	2.26874834613697
ENSG00000100926	9.8701900141252	8.44217716427634	10.2759115550122	7.58026978567015	9.23040418735241	7.98439785579184
ENSG00000100934	2.90672606623425	4.06933403287176	2.93953227879166	3.42812860739876	3.61508110640777	3.29692689462485
ENSG00000100938	11.7953631003552	20.1942561380985	13.2565919515468	12.2769475969628	11.0606520705867	9.62085273296995
ENSG00000100941	59.0725891694396	44.9008836525755	49.059376093047	54.2570349617376	51.6294226604689	54.4252510748074
ENSG00000100949	9.07077467452797	9.93859727295647	11.2237905448759	8.8160283153283	8.84121230815497	11.2481137107199
ENSG00000100982	2.23342497003051	2.70224584346664	2.13028681030826	1.87565141623125	1.80546516875305	2.09422214652824
ENSG00000100983	73.0676561403198	57.787847962433	75.9672494484079	72.1664128078467	106.68759059045	94.8707780070612
ENSG00000100985	1.4622642205098	1.60291610551657	1.46467423448491	1.41065596842821	1.22252354507982	1.51315951408167
ENSG00000100991	4.12236152629878	5.06444013446907	4.70751844622799	6.46086722342485	3.43851650412585	4.23965323270969
ENSG00000100994	4.5230399346253	6.21824182286741	5.0613160303824	4.22052381000401	4.0941369125385	4.52134691914048
ENSG00000100997	15.4425897745517	16.3595953982925	17.7621588890328	10.9221796067426	11.3432576790573	13.621248694393
ENSG00000101000	4.31627950378226	6.48121802672736	4.21861827059081	4.68486174999347	2.9908901705585	3.98897520864657
ENSG00000101003	7.40631952486292	6.68937203284799	6.9666922422147	7.9798322587463	8.71898849216793	9.82080358781467
ENSG00000101019	10.560704221128	12.7264124060153	12.6512230345894	13.5792435303041	13.8023838727883	14.796309072655
ENSG00000101040	12.1901473482994	10.6430874966706	10.8915268116332	13.200138125626	11.6878649828618	12.1584541042848
ENSG00000101052	2.88769478907913	2.80360105326983	2.35916552411204	2.19123589868884	2.77512237213364	3.17084502878444
ENSG00000101057	94.0037196905051	66.722375112292	90.5615116646874	91.0521467525577	113.613594735809	99.9283696843101
ENSG00000101079	31.219370367002	35.3095995043673	34.5885909842378	37.6915157984876	27.2152858843552	30.9309185739155
ENSG00000101096	18.5172912568269	19.8668882264674	20.6652152100793	18.4018095749322	18.508895768088	20.3716320866293
ENSG00000101104	20.6724862771662	17.7038062789053	16.8054717540908	13.5753767910768	20.2885791936172	17.7892277623077
ENSG00000101109	35.4222839133572	35.7622901403116	35.1364904419889	36.7957171664068	29.4975550512029	32.9602540010644
ENSG00000101126	7.06589115086192	8.81717116921171	7.22277940865346	8.36281006330777	6.36394466638945	6.96337510252387
ENSG00000101132	51.2926291362913	47.2314109007323	50.8908510552696	65.9454386917547	68.6182115520609	52.8302487482217
ENSG00000101138	6.08820061619019	5.92451756114233	5.09901165278773	5.00467453746376	6.00831858290614	5.44542507642688
ENSG00000101146	64.6784400248383	62.7841123071999	65.9922024649325	71.4248923640261	57.0136081072379	65.837543233302
ENSG00000101150	46.5735546574011	50.0746386629613	51.5226514521526	53.0864161887704	39.7805548217096	43.4910198571274
ENSG00000101152	149.121820872517	108.596346164445	137.541361941181	111.518240022094	101.896332729613	99.5749750948296
ENSG00000101158	5.38745263021919	7.2684425664302	5.27341570701746	5.99848376334328	4.61139384320603	5.25873983501872
ENSG00000101160	425.842713986324	334.818029297781	447.621857034402	155.211382460446	262.176467589402	236.22074239855
ENSG00000101161	248.850431438763	187.220542684388	228.355663046655	194.936357999656	234.180331786147	226.642348732318
ENSG00000101166	34.4352035481799	25.4769967951146	32.3977948266835	38.1759317611206	51.9500387483767	42.0566378264544
ENSG00000101181	10.638219143408	8.03244309623355	10.0425701218384	8.68172271951523	10.4947431102411	10.5247400593768
ENSG00000101182	419.373420353478	399.586458546784	410.367760358991	432.962578984421	440.393172448763	456.163469176638
ENSG00000101187	10.9397019432151	9.49143846399846	11.737556252773	19.8159496772494	17.4914307606434	17.2501657880031
ENSG00000101188	1.97044968016602	1.85193081447297	2.31318535175024	1.86512078024284	2.04809863962108	2.23926730242294
ENSG00000101189	22.9456483223585	21.599049384117	23.0882357043525	28.2209342623972	30.4347762973321	27.5709222814611
ENSG00000101190	2.57027864575223	4.15401715133424	2.62055769941969	4.0182058443554	2.16408082540129	2.41988821426683
ENSG00000101191	3.92143781018328	4.03094892933505	3.85589321947214	3.61013073943386	3.31763188681205	3.97300259722761
ENSG00000101193	24.5862825218611	27.2324395353298	25.7787686211658	29.8831648439062	27.3536330486113	25.7934451641815
ENSG00000101194	10.4715922735301	8.35633056088494	11.634691094907	11.2131491293167	12.4020440404062	11.3772316228164
ENSG00000101199	27.1182139245636	29.6654464230904	33.8459066958095	20.4459641030815	28.4013911591666	29.3040342726333
ENSG00000101210	2.30511145650338	2.29084576229041	2.34690007098976	2.22967279681113	1.87955160965562	2.22928844269576
ENSG00000101216	4.8912875692587	4.93885792645438	4.76191453953864	6.50910675322559	3.92650106752929	4.84847635263032
ENSG00000101220	101.116303907873	76.3306271306185	104.483099848284	92.6474222662744	89.0139221017315	98.7667568361106
ENSG00000101224	27.5469902152446	33.2540840568091	30.9158055876617	26.1175693524714	32.6002817956671	30.4784701398289
ENSG00000101236	30.5881707983175	27.5033927483913	25.7884781699985	21.8981877127631	28.2008386568526	26.5735622377926
ENSG00000101246	17.847755319159	19.5280572854933	18.5883811277504	18.5248005335273	17.1022915416619	18.5279786656936
ENSG00000101247	1.73607423896608	1.96926868862638	1.86323038801234	2.26435367686507	2.19245504061862	2.3599553294657
ENSG00000101255	15.1378145291027	21.000122992353	18.3400306730911	41.3781111729594	31.3949105775859	37.6722560447304
ENSG00000101265	28.3325206533502	35.2304220678587	29.7044418940746	22.7454698597017	21.927616935715	24.0083796783648
ENSG00000101266	6.45936445054854	6.2744943463814	6.18885274155645	9.1338082287479	7.61912714746376	8.34399013319137
ENSG00000101290	2.37675166448376	3.21131239757994	2.44315925611849	2.4220848857401	2.1454715762593	2.12866720161173
ENSG00000101294	49.0607807680776	38.1510257900037	52.2064989623132	48.4038282222913	41.9303150635014	47.2792252703349
ENSG00000101307	20.1104800755068	22.402126537325	21.9437275126573	16.9832725953126	14.3923334184172	15.2903359114829
ENSG00000101310	21.2182260589057	20.2111628355938	22.245807447202	21.8706002446945	18.7323342920653	21.4488086862692
ENSG00000101311	5.35749123278795	5.4773338901611	5.84682921188221	6.72246892359692	4.51521825124739	6.47949774708786
ENSG00000101336	8.48686172553506	12.2068902466493	10.3764477464014	12.7327772620559	7.4536851178004	8.0846973110957
ENSG00000101337	6.2933785250534	6.31075423260447	5.72975604251307	4.74877714988023	7.57717992268114	6.23240228883635
ENSG00000101342	4.4181849765415	5.40976789314238	5.63611780872344	3.05838696663893	1.91810613589774	2.31233646971314
ENSG00000101343	5.9830906843481	6.48925863091913	5.60292920924539	5.67692812951278	5.88393574022041	6.38222281070238
ENSG00000101346	5.63441931552158	4.50351249374803	5.55571622487525	4.92154090436541	5.44286325902964	5.39992818865109
ENSG00000101347	36.1490244535568	30.7345869998924	38.7354647988041	10.8798619801971	10.7550269434532	12.1893186659012
ENSG00000101350	6.44817881266825	7.70699806326444	6.92789388369449	6.81769539861624	5.83041518000615	6.64838542855761
ENSG00000101361	143.732665060584	134.718156604364	143.725642493752	125.179648352629	131.202834009069	147.517173750385
ENSG00000101363	6.19584294163765	7.06757137624821	5.98810198614068	5.14410648680727	5.6145457035039	5.5525397574926
ENSG00000101365	53.1216827086136	72.470973255243	63.4631458991887	74.3523268421202	49.2059307307555	61.4953410511687
ENSG00000101367	4.70306272863388	14.6058538472076	5.60403536082098	7.05897512313523	3.50236209320054	4.82821149104142
ENSG00000101384	2.02583078775566	1.94842560436815	1.64568336277338	2.05707145151328	2.37100477336723	2.30258010969588
ENSG00000101391	7.97155402447967	7.94049193773497	8.34089972694469	10.5174546193341	9.6219315120544	10.430651769277
ENSG00000101400	3.30539969921199	2.65377158917098	3.00842971147705	3.3831499846243	3.47848029373281	3.83841231731158
ENSG00000101407	4.76111490811381	4.60287309946385	4.18129270752357	5.09822168354503	5.35586934731292	5.62557823010523
ENSG00000101412	19.0643921412603	13.9584377533628	18.5667359275628	16.4965102938387	20.6138374098909	20.2025365393755
ENSG00000101413	3.9467085409767	3.95388427534964	3.52176332106628	3.678832982765	4.399237661271	4.62879665395
ENSG00000101417	1.5286733560799	1.61881020320154	1.67405257906395	1.70502392943636	2.05059270914313	1.65117720476789
ENSG00000101421	267.351252011836	228.702068554343	308.123254304376	211.998588046442	317.258648318792	297.658033433554
ENSG00000101425	5.6822730367952	11.4962955605378	6.88335507727236	16.5509820448234	7.05746478487213	13.5810176448675
ENSG00000101439	55.0581851928612	53.5047086897813	57.81752587406	28.7071102004986	37.1202349254343	35.0592768706614
ENSG00000101442	1.69652061359444	2.17505910788545	1.88077082487788	1.82175165842022	1.23810397913528	1.47064806631126
ENSG00000101444	33.2160996266307	87.5518318470028	44.0489195670352	53.6089711583951	32.2291958149235	47.4797104874632
ENSG00000101445	1.2341443768186	1.28127736509161	1.47403354616847	1.47373149408767	1.37372863171099	1.19152270728467
ENSG00000101447	1.74794751107248	3.70301297244923	2.1403011840677	3.53697148363186	1.56007003507768	2.05674104673919
ENSG00000101452	1.30257004587554	1.47811210781459	1.41488837705448	1.55261807174012	1.20913900676181	1.52613842097757
ENSG00000101457	30.9619104081967	36.7952818215075	33.4613185477889	31.9093044682996	31.0209613096299	35.1413469115599
ENSG00000101460	21.4832098467982	12.8706926169134	21.4934834169843	8.23721118255978	9.80737726971541	9.25236378888327
ENSG00000101464	65.938411548423	41.4530107561669	59.8854627292878	57.2152152431601	81.3186373546453	68.8431637083938
ENSG00000101473	3.13884470237364	5.57672884256945	2.50499689671647	3.41825704678947	2.80178509984911	2.03877003890361
ENSG00000101474	21.1061843703663	43.4538365088806	23.5771747222794	27.4555893246579	18.2720848905192	22.3300804776503
ENSG00000101489	1.58555772913642	1.32260746588374	1.39781953310457	1.11414711354692	1.45359075157632	1.37086216381799
ENSG00000101493	5.39078716492264	5.40230192555334	5.62810825478218	5.59256008304671	6.09152743847082	6.02311225835349
ENSG00000101544	3.43795427456544	6.97421233118028	4.129233011722	5.16002813815434	2.86476197870267	4.12749858946226
ENSG00000101546	4.98768750732237	7.42477756232755	5.85455729765989	7.06870582427367	4.47163268612549	6.34159914166803
ENSG00000101557	10.261435234588	9.88755575332269	12.7455291296286	13.1025326583655	12.6223051042979	12.4412090652211
ENSG00000101558	9.47717288663724	14.5881277297874	9.39925554707351	11.6851077940016	8.9199008514045	10.1786449501714
ENSG00000101574	1.79560784718113	2.09912718910133	2.1982305413891	2.46767656745125	2.05825529581936	2.30156419641126
ENSG00000101577	3.99662306521153	4.27853175887899	4.00892667678063	3.26806228118076	3.75387623103443	3.39681643939029
ENSG00000101596	8.63363700490558	7.94546230338643	8.07983514451178	8.52359011502464	8.31704976709593	9.5985249551871
ENSG00000101605	4.50900208023037	3.64965490804751	4.34164908698846	1.47728213305884	1.82975999296398	1.70824422385996
ENSG00000101608	81.2073289563944	71.6211479949091	73.659674559687	89.2727771105025	88.8342136734282	91.9762468482901
ENSG00000101624	1.9447958948134	1.65892022147643	1.73867234553028	1.77149311449336	1.70747193100574	2.29777976031789
ENSG00000101638	1.70997871022965	1.58338126851898	1.39966090270867	1.44952780798889	1.60606805503331	1.56173412600505
ENSG00000101639	3.06396162662079	2.19431924017403	2.87276948427044	3.18020986874613	3.35092211646141	2.73869414529049
ENSG00000101654	12.9585587807824	13.0278386720365	10.6795781741722	12.6929015680593	12.7686116295784	12.612527362617
ENSG00000101695	3.83726500112447	3.21130543634643	3.73982979222052	3.31595952323293	3.51839315185262	3.3660769556509
ENSG00000101745	9.46238247113034	10.3299183517265	8.83679163633906	8.92944106817984	9.31501309250421	9.00615495824952
ENSG00000101751	1.50306269088113	1.80375706484648	1.4011770900563	1.38392738598497	1.353154384278	1.46199036875419
ENSG00000101752	2.6512194915692	2.50754210844703	2.45093268071078	3.14924615298282	3.16227696519504	3.23051152957559
ENSG00000101773	7.81610608566375	8.59165302129943	8.14203216562292	8.97137164278878	9.23474518721149	10.0675794721908
ENSG00000101782	17.5098059920824	12.8714079959183	15.7200753879343	21.7406646718994	22.2347482346795	21.002387188558
ENSG00000101811	4.23553113592257	4.39540024707499	4.62873086540347	4.74230816428941	5.34432337961047	6.46458424603559
ENSG00000101843	5.30260621803174	6.14980586453473	4.39673704359255	5.27143157958426	4.47722053028136	6.78242230932542
ENSG00000101844	3.27373499326881	4.75257171524236	3.36294750858612	4.51997602391666	3.90750643209967	3.96534477401304
ENSG00000101849	8.25899113404996	7.81468851460042	6.98729327098752	6.93548237978217	8.58123144448069	8.09716185249818
ENSG00000101856	10.7697906997792	10.1820368682609	9.31873218163769	7.822583304006	10.4059127431719	11.9614387781272
ENSG00000101868	6.52550313929719	4.94719920629477	5.4321417906218	7.15195930882066	7.06419250521582	7.09838882183897
ENSG00000101882	6.4000249453062	7.22194809664693	5.85926316269431	7.36964714261745	7.00706217149851	7.54738843804401
ENSG00000101888	21.0206236954596	30.2044842679962	22.7491240971298	21.797942697953	16.1832510790141	19.6306292564016
ENSG00000101890	1.41535857339445	1.61622766196578	1.48711138563846	1.39917682034124	1.23326826481173	1.38144681362001
ENSG00000101901	2.79159940953727	2.83165125111688	2.45325845593694	2.79354308099125	3.09619727924215	2.71388031186151
ENSG00000101911	7.51214753517408	13.6902915208131	8.11836760663527	9.05748609397217	10.1431684153866	10.1139180778358
ENSG00000101928	4.18646185975166	6.77340958962289	5.74627392988471	6.79408414862686	3.80422629892757	4.34169602727363
ENSG00000101935	5.1377399984623	6.62706672535577	5.46365201096234	7.03123477709211	5.32369487067997	6.2145726418532
ENSG00000101940	12.8588640387712	16.7113948815976	13.6377313322849	11.1319630330588	10.9066813516351	12.5027337687938
ENSG00000101945	5.00302367635774	5.0471609841572	6.09153048589025	5.22221068276855	7.33699931930561	7.30097032179259
ENSG00000101966	2.52630133901635	2.4754636482808	2.60044241829653	2.22828724999782	2.45216622411305	2.62367382341489
ENSG00000101972	21.7471916610459	19.3186758094321	19.1122662783343	21.7597816451658	21.3225164558195	21.2629440165685
ENSG00000101974	3.76237564519666	3.44715907423079	3.40231386630276	3.15346976405996	3.47935746057869	3.4593206903364
ENSG00000101986	3.20737779867313	3.39917556297136	3.14985395260263	2.44990789853927	3.52658331697066	2.99003002720458
ENSG00000101997	3.13699288877852	5.6489790785546	4.53994598350686	4.81300773581575	3.28778608078604	4.01926013354054
ENSG00000102030	17.6485977102027	26.5895197473021	19.8249011396367	21.8364411660579	15.1600676172068	19.763251430327
ENSG00000102032	2.67678450172499	2.84761697102829	2.89863895109876	1.98060413886633	3.92249813328224	2.47044645278083
ENSG00000102034	8.83358291346095	9.03116099257125	9.66993240282703	10.6107210540646	8.6547387147171	10.6548137200954
ENSG00000102054	18.1257698701685	22.8838130369237	17.5946927072399	21.4470604064147	17.5621867825893	19.1238110298551
ENSG00000102078	31.5119802772908	28.3551159036085	27.4084226191236	30.3388184760706	29.3434409122914	33.7783673754677
ENSG00000102081	7.01587308696877	7.49772259677885	6.66088559210809	7.11349471087588	6.4901537974569	7.09640606481893
ENSG00000102096	28.6560350780897	40.537349546916	35.5260794100942	61.1842994129053	31.8548824068659	35.2422294603018
ENSG00000102100	5.60885410432927	12.72870588781	6.51685761469777	11.4817782151256	5.34369220414059	7.81102627781119
ENSG00000102103	48.6098327255284	55.2548656461074	53.7297681063028	41.1174286719864	50.8175502899281	53.3830951824473
ENSG00000102119	62.1351495124939	102.366855135465	74.4672765994417	95.2913100594774	56.9143523281069	84.0559955675656
ENSG00000102125	32.0251970375037	30.8992496393826	38.2337493418237	31.449858502041	39.9619251444792	41.6682954509754
