MCF7_ctl_1	MCF7_ctl_2	MCF7_ctl_3	MCF7_WNT5A_1	MCF7_WNT5A_2	MCF7_WNT5A_3
ENSG00000106351	5.52964604559759	5.49730207200308	5.92980503961529	5.91524812645127	5.49038804492158	5.87151767411969
ENSG00000106355	40.6368931455398	40.2938005958965	42.9932044355753	39.690631909278	44.4976996451981	42.4131311893238
ENSG00000106367	155.122318449324	144.419109066013	149.964001313542	146.245653532896	157.011390558358	151.695588545187
ENSG00000106392	3.94049115087211	3.80884206102505	4.52445480344236	4.5699914039962	4.03464477568273	4.38005456258649
ENSG00000106397	53.8186103926027	44.712984181592	51.6248122836774	54.0245939822707	47.5740113973141	50.4020035817065
ENSG00000106399	34.733088305406	34.2055885442481	37.1643298238421	34.2505235950313	34.871995415265	37.353892832099
ENSG00000106400	106.408059365819	91.8132784280277	98.558688894446	101.239199236712	88.1888904570819	102.448477077455
ENSG00000106404	4.23586104345993	3.98939518001697	4.3676735496406	4.4107043973095	3.58096984005701	4.35851014143414
ENSG00000106415	12.6455496931334	15.4342030064953	11.9352699781984	12.2583684982509	12.6234224425016	12.1719789823558
ENSG00000106443	23.4002756038012	21.0730183822037	23.6910362360491	23.0569741389363	21.1823310728932	23.6420826766982
ENSG00000106459	7.88020398863185	8.27432108542645	8.9065298305614	7.42860076272865	8.49708398464661	8.71345381469067
ENSG00000106460	4.47052815286288	4.45681452826905	4.26625835345178	4.63056553985322	4.20931929499992	4.18111116134567
ENSG00000106462	44.2551967751199	50.713996585446	50.3337750593469	44.6238240924676	49.160543545703	50.2843132719544
ENSG00000106477	5.2171263420277	4.935026683349	5.20047086229664	5.34213068288333	5.0162881391963	5.27201069836872
ENSG00000106479	3.26516981506948	3.96111158621637	3.33135589794346	3.23420387019141	3.37991585841854	3.3641759119174
ENSG00000106484	25.0771967938102	18.8015201198855	24.8476161813778	26.0252776385225	21.8542219865093	24.2475099420281
ENSG00000106524	9.24579652832348	9.97996483816367	9.88849146846124	8.26122360952704	10.0010708108192	10.1789481656333
ENSG00000106526	3.71595555261467	4.09139819692578	4.12887973353648	3.93038653007462	4.31262997933407	3.81359630348046
ENSG00000106537	141.758665500587	166.056343698236	161.146005861623	144.925657785203	156.033093677383	175.390608867954
ENSG00000106541	295.295774468653	376.288733977084	380.263066242784	273.217571484025	391.701872206643	386.833371093023
ENSG00000106546	5.62711136780235	5.67072911534003	6.98548091090657	6.8418780773246	5.84036576291891	6.4668792320801
ENSG00000106554	67.5330649028436	60.0958961850271	64.748707896771	69.3741355841783	69.7115284288029	63.598257765162
ENSG00000106571	3.50005994461913	4.44324184877295	3.32302949055372	3.1773131659811	3.84237529614735	3.34374700150552
ENSG00000106588	8.39169175016955	8.19027575660856	8.57584022207168	8.82900300872505	9.35211696969646	8.34820090576247
ENSG00000106591	66.060693219598	63.7434905074349	68.2969082449027	65.4414606194762	71.5549389162531	65.3201310288414
ENSG00000106603	31.4237556967507	36.0191064445075	31.4379065789518	31.1675719188351	34.7880138700949	32.1502021185636
ENSG00000106605	54.7553997840851	59.6410799731132	53.6904229123239	50.1880901792371	58.195554764359	54.2717260491881
ENSG00000106608	9.21412975875355	9.45786999106878	9.10453148756626	9.01721888475849	9.16700014238589	8.63491514215671
ENSG00000106609	24.0866850289048	22.6843528669034	23.8214040196248	25.621332007914	23.3404201163318	23.6787096296348
ENSG00000106610	6.27231281537684	6.11787112429776	6.68143927859396	5.99656200694945	7.09424009288448	6.74385528949973
ENSG00000106615	36.2742173248947	41.9153287377067	36.9950461907668	40.0446857456645	40.907758001536	38.897307339185
ENSG00000106617	5.57536823710967	4.75205062548644	5.73196541586075	5.71026182530235	5.15776775351945	5.20893315367512
ENSG00000106624	1.34116689949204	1.38471606603471	1.49529429558323	1.30095193857584	1.39392563483807	1.45521415837893
ENSG00000106628	81.9423106469503	72.8521209245998	70.7101698253702	76.6453766229549	75.8760212734332	73.6710985928608
ENSG00000106635	32.2247824685395	31.18461189445	35.3892840204255	31.4377020612485	31.8766846702417	33.7891162033129
ENSG00000106636	56.2554152904318	51.982386761007	62.3522358500917	58.5187401608553	55.7508115724599	57.7271798676941
ENSG00000106638	13.0822524187597	11.5136390484034	12.7166440787352	12.7764032365613	11.6830481581458	11.935475708095
ENSG00000106665	1.67421501211049	1.67291597897582	1.56495011154617	1.46661687364645	1.66802944274204	1.56573942775614
ENSG00000106682	186.507222058854	173.777914341352	186.945853817224	182.676208573292	186.55675255266	185.082084990235
ENSG00000106683	13.3944510938186	9.81529022668166	11.3190716436235	13.3889961431816	10.2158514493543	11.3673565985942
ENSG00000106688	1.49767037222954	1.97676666148291	1.44835635888648	1.50890954823391	1.75226525610228	1.47911351718079
ENSG00000106689	3.66406827836653	2.99178964660219	3.79896788122589	3.96576553272562	2.94985574479913	3.90921697441915
ENSG00000106692	8.54811071497428	8.22380949699443	8.4031432843975	9.27927890132888	8.67934186754149	8.59149197395196
ENSG00000106701	6.35086683593433	4.63364186962266	5.97535267335847	5.62721127275882	4.98402117585923	5.56442983857604
ENSG00000106723	37.8692452545548	37.6100617509287	40.520183381489	37.7698059903707	36.6373078042807	38.3504390971625
ENSG00000106733	9.97839502242455	7.30282980081103	7.82859271378429	9.86105509562142	6.55711919074135	7.64556872462398
ENSG00000106771	23.4164786832181	23.2663501247025	22.903473850926	24.3001247867527	22.2303920678813	22.4678106467478
ENSG00000106780	5.74794934071174	6.58752250849004	6.95096671397944	6.55210567898139	6.23139824946905	6.06957737584029
ENSG00000106785	8.8156044017484	4.8358837183693	8.04283653495401	10.335861836425	6.17620227889233	7.23925746609177
ENSG00000106789	6.94492757178569	5.4210164651861	6.71345503589245	7.06912668627404	5.78980954854297	6.05969426267164
ENSG00000106799	11.2341696579078	10.7486251452114	12.7519639697654	11.5508933867625	10.4337282160769	11.5862149096537
ENSG00000106803	155.191519464777	147.641414198483	167.512987946981	167.206479413276	168.400584338646	162.700543787868
ENSG00000106804	7.07017798414053	8.4747257656488	6.61496374705007	6.48606965535215	7.67574299116487	6.66499651494651
ENSG00000106829	6.2203244556483	9.04561261169385	7.45621565979179	5.4960903588117	7.53450413640119	7.61208728825656
ENSG00000106852	1.95469952758576	1.62546893751754	1.95701114872277	1.90833909742148	1.68027788857903	2.02938996483552
ENSG00000106853	45.027862194866	41.1000300998192	42.0431319370328	41.9904247150742	43.1393879660054	38.2215187207688
ENSG00000106868	6.45114775638603	5.94028362139736	6.71928330759982	6.90990845529036	6.57403180497287	6.01475807227246
ENSG00000106948	4.08088195195488	3.96928241543727	3.37406351400484	3.8358474524414	3.61561691141026	3.86827788862746
ENSG00000106976	8.65707571085963	10.2624630047882	7.59700083465653	8.09400693514609	8.99815294770187	8.08145289684
ENSG00000106991	1.44170276592947	1.45800929063069	1.40448830101589	1.41368011219235	1.34015998077565	1.41153428396305
ENSG00000106992	2.29658467184233	2.28831763361848	2.42247758954159	1.96217112469313	2.20128969227522	2.45704094287381
ENSG00000106993	6.73747523134605	6.99199242141805	6.93918262147651	7.70269975011723	7.25543097381743	6.76821694413128
ENSG00000107014	4.69020897487742	5.19899944044643	4.75998899797139	3.90208166018186	4.2494284863073	5.32088003748784
ENSG00000107020	13.158571577575	10.7741476168643	10.9642250062998	11.1211982471602	11.2173814292571	11.6463501310086
ENSG00000107021	15.865938333586	15.986105943919	15.6104406036322	14.7533084230465	15.3774789428677	16.1426428885334
ENSG00000107036	7.18617972926715	7.35515520805106	7.35257400445285	7.34029085597964	7.04588499871983	7.45856050127382
ENSG00000107077	3.85215427808901	4.14938117393595	3.60834625307065	3.96275171307107	3.99893496682742	3.64885423319865
ENSG00000107099	5.27031051024553	5.22728704214587	7.52537006351838	5.21484903166289	5.59365956401968	6.3307520486462
ENSG00000107104	3.40823764323927	3.17836491776064	4.30215630105828	3.43013009539503	3.52752637513802	3.54521076096944
ENSG00000107130	16.2028590657359	12.3441945561373	15.6160171342494	15.784791559421	13.2092947752935	14.2499308050647
ENSG00000107140	10.0011666773324	10.8861548430018	10.8154046947084	10.7022696269555	10.2329137639105	10.5813291206534
ENSG00000107164	64.4156931847955	64.008110142407	68.5527867943868	68.4880615420563	63.5015259679372	66.3612023343074
ENSG00000107165	3.32061302215691	5.10799924763801	3.89042998502233	3.08273197676877	4.57528474056724	3.97643158586358
ENSG00000107175	26.0712440666487	25.9058720641176	26.2759331707222	26.3332414132285	27.2891172919474	26.4631540177091
ENSG00000107185	7.67212686973957	8.55812100971433	7.95358846867085	7.41272490319186	7.57223482459267	7.70014609695405
ENSG00000107186	5.76154207404562	7.25098740198217	5.74231064464207	5.44694994435616	6.15600490054074	5.98571316188412
ENSG00000107201	2.19298943593659	2.14944107899453	2.23519085418564	2.26900910200203	1.95900208433703	2.08302092555875
ENSG00000107223	508.128164768661	495.772384455908	531.220079953568	477.074491053788	567.178450522579	529.866244835742
ENSG00000107242	1.89743870768467	2.06118887151853	1.96126417495808	1.84373580704539	1.87942392094775	1.8082718296263
ENSG00000107262	21.7956556911709	15.7852997533597	17.4739762286374	24.4096738392355	17.7773161258661	16.9771023599733
ENSG00000107263	17.5943147222621	18.1002897110875	17.0105757048488	17.221001606666	17.4545949646585	15.7627532951423
ENSG00000107281	90.6146294540102	92.9884587224952	80.3736524921056	105.535529684647	83.2793457421843	92.9862051528196
ENSG00000107282	1.97110862635842	2.13820745716206	2.06533769421665	1.78204213511281	1.90131824525669	2.1767643085693
ENSG00000107290	14.6153979933881	15.07037477899	14.8300937541814	15.079721231437	14.5628434148355	14.5138217708573
ENSG00000107331	54.0204953677455	60.9143356727667	45.3288677808279	49.5569318698666	52.7592382729403	55.5975880003283
ENSG00000107338	2.38193416687202	2.10635971963542	2.48848611681578	2.73124331633524	2.351202889194	2.25158247686128
ENSG00000107341	18.1298805432378	17.0823892656538	17.5437919608361	18.7348037687875	16.624391614505	17.4183161684382
ENSG00000107362	15.2403982640947	15.8000633881342	15.44808780504	17.6193850701217	15.3082014213284	15.4637966768205
ENSG00000107371	16.1109274293932	16.46767777915	17.3111859548273	18.6465017425666	17.7847548121747	17.2275624481566
ENSG00000107372	16.1665381086493	19.1521451254502	17.6655030244821	17.9080744152999	18.5044569025732	16.8490931940473
ENSG00000107404	23.0699071666138	20.7292056008823	21.3064158609095	23.6000484602615	20.5664564823159	21.5718644675334
ENSG00000107438	23.5959931593268	21.4228065028002	35.5518485840615	22.9036759205098	23.2596453427612	30.2752209570284
ENSG00000107443	5.5603460894781	5.11950051673905	6.60064371142014	6.26993166388359	5.53786400652111	6.07001667820903
ENSG00000107485	438.42879881273	543.915298675722	465.554273381434	412.640815338171	464.579373908345	501.852600758548
ENSG00000107518	2.76864311821277	2.84472573099303	2.27609352955918	2.82901370107897	2.7821867157825	2.56466139211877
ENSG00000107521	10.2330994380999	11.2914396261974	9.22887558059987	10.0510167479356	10.0454711958441	9.90073907159961
ENSG00000107537	11.3252283979071	10.3617398078145	11.1491548149826	10.1804371778837	10.4947426616931	11.771324089045
ENSG00000107554	9.1035913716589	9.73885583049945	8.70732447119113	9.99016295674693	9.50022718784164	8.1918162780803
ENSG00000107560	2.92222142952432	2.71395496473982	2.89495720980068	3.18546911030831	2.85177707838768	2.9199514346479
ENSG00000107562	8.48934832139354	11.1263993572778	12.6070455557935	8.05909414317756	10.3427938900184	12.9638989213462
ENSG00000107566	17.5751099946947	18.5407534843248	19.174943472901	18.90328119234	18.5208241087388	18.2889377838677
ENSG00000107581	63.9926433765407	57.9722456902335	64.9568834882683	66.3576490804942	61.6328871608996	62.1891553675889
ENSG00000107614	1.30296719339006	1.29147878958473	1.26627779854506	1.26876209019022	1.23343161753315	1.24723902668984
ENSG00000107625	17.7198494805936	17.9196725180925	18.6422141378326	19.0075772656744	19.459182487927	18.5800349828709
ENSG00000107643	6.32962619005127	6.23490306400551	6.09790088713693	6.24554632290631	5.81430503403906	6.60694292440604
ENSG00000107651	14.7305684493404	14.3192157700381	15.6097688529606	16.3430488915811	15.2036778990052	14.8838797846979
ENSG00000107669	7.83759249190572	8.0336709728139	8.74021264563623	8.39773728939909	8.10728351603254	8.66527665200306
ENSG00000107672	24.1285363904777	27.1563825272433	26.8851866590233	25.9595160393769	26.5255881887091	28.184131236133
ENSG00000107679	3.63389613009124	3.49540230282248	3.63893017977811	3.73752978915821	3.49796119419889	3.60582568627024
ENSG00000107731	1.79004166699503	1.82880805709641	1.75603540411282	1.77786417476906	1.86606647599786	1.76675155596341
ENSG00000107742	1.33445654364923	1.26819495023723	1.31264839603868	1.39130634832025	1.27642184392718	1.3257702567528
ENSG00000107745	23.1692649252718	22.4827483397253	25.3371257894615	19.9425465809238	21.9834319724817	25.0149030754186
ENSG00000107758	18.4803274684566	19.9650542879676	20.0918454972485	19.02631713955	19.3969960370361	20.4372008557493
ENSG00000107771	5.39535946920341	5.65021138566669	6.20505087955601	5.62747603605827	5.5524866678551	5.75743639802638
ENSG00000107779	3.81497804030456	3.95062401043926	3.82535527491386	3.96365146468443	3.749037522367	3.98683683998085
ENSG00000107789	8.95082553053652	9.43749999922449	9.75648719833076	9.34173299210753	9.20196736063662	8.81493053084704
ENSG00000107796	2.81325528364198	2.68769972762332	2.70602910735519	2.32290985679425	2.95198443696611	2.34795188784767
ENSG00000107798	20.8426778420628	19.0849732454491	23.9322405907371	24.8285379688426	20.8829466235559	22.5287139315649
ENSG00000107815	9.54273047498262	7.18117601830458	8.37059790206744	9.77586523574772	8.21755457313215	7.6985200869287
ENSG00000107816	10.5115580480783	8.3403535386247	9.293406610144	10.4329667219362	7.89115349015506	10.9528510043092
ENSG00000107819	7.95571728092027	5.46590474431505	4.60255455439788	7.64029474488522	5.30471938043653	4.89798429132928
ENSG00000107821	8.80593016734012	6.9849497654253	6.65303799787689	9.20937140197383	6.61697074670103	8.38498117203578
ENSG00000107829	19.0510043183724	19.864655235361	20.0406126231547	15.5972507964626	18.4214361129226	19.8039836971717
ENSG00000107833	31.9196798997106	22.891412813114	32.4623176688822	32.7444061463181	28.4102785355957	29.9480973644621
ENSG00000107854	16.7981453922287	16.7048616752843	16.362552506022	16.8598091103782	15.1457942149602	16.0587352301626
ENSG00000107862	20.0828656592301	22.2452349243621	21.1512950884862	19.3393776527341	20.7034676783074	21.6183922773559
ENSG00000107863	7.31873977331931	7.62881826816281	8.0273488092257	7.94578592939711	7.46191382219333	7.92652114937761
ENSG00000107864	1.79678884052898	1.82059709456655	1.66258803069677	1.77909562071435	1.72265213792155	1.64030267035256
ENSG00000107872	4.59007145461241	4.62385368752225	5.28507919168765	5.98661965240557	4.1916486402341	5.11573969976886
ENSG00000107874	24.7407551889751	22.5331896943539	23.76686671566	24.0081356944801	22.9692986233267	25.1603879981984
ENSG00000107882	4.71264196298555	5.12351747049657	4.4984687340731	4.73718968412026	4.63057886757249	4.74792535275518
ENSG00000107890	5.25202606338013	5.05544151795056	5.7420647163587	5.84913674532273	5.45914293631922	5.72549039521628
ENSG00000107897	20.6756867570225	17.8509263909677	20.2866518124221	20.3942185441104	18.0139470396344	20.2595973280492
ENSG00000107902	9.6112557678519	9.49397535098792	8.58754205773086	8.6451883584505	8.52476821260688	8.03374477196364
ENSG00000107929	28.8020170622617	25.796264454826	28.0081306607923	30.671917060853	25.644943720345	28.025330439599
ENSG00000107937	49.7985429472569	38.21916319343	51.1416173136897	53.9848283036076	46.3128642530578	45.267006790197
ENSG00000107938	10.287605869029	10.8553773206975	10.8772023119495	10.9849443011412	10.2503820074119	10.9956927779189
ENSG00000107949	26.2597763144532	22.6103933931767	27.4514302318648	30.0457423280656	25.9703500870432	26.7765942414098
ENSG00000107951	7.70056724456826	6.79628016458633	7.34901909410652	8.26459615200717	6.97147475625172	7.3099419943487
ENSG00000107954	2.09081934406665	1.87788929454537	1.69409779902513	2.00034778006682	1.69899620660482	2.00513533750405
ENSG00000107957	1.41226381600201	1.32705712339735	1.31249589901055	1.38377059343782	1.25871864179708	1.32548571351703
ENSG00000107959	50.3378425275375	49.0142028089176	52.3383604384871	52.5882489242894	50.33479183347	49.5039611840526
ENSG00000107960	4.27365861872846	3.37165565097325	3.863595535686	4.51016462811585	3.78074661358662	3.77087139269706
ENSG00000107968	2.54489350166297	2.29044117635198	2.72792009016641	2.75329653020465	2.41571344379961	2.53781724777699
ENSG00000107984	71.1074477947639	79.9910092253802	122.607917480371	71.7370660938684	76.2485029352548	100.010977223895
ENSG00000108010	25.0325737650907	23.3776344198855	26.5936817522472	28.4280754386202	25.6649317651788	25.8294701150923
ENSG00000108018	2.03794117862788	2.76106662481734	1.55809150962719	2.00394092980167	2.47470150395793	1.6091040245237
ENSG00000108021	37.5104105464332	34.1061303207827	37.4973535968894	41.3015454787444	35.923448145852	35.7419639613129
ENSG00000108039	20.3216031926998	17.9730777758064	22.8229878061862	20.2709054754965	19.3696898594744	22.9028789874695
ENSG00000108055	34.1772826621106	33.0123333698818	34.8596448876715	35.6872963061578	34.8202035140073	35.9293159820093
ENSG00000108061	13.6317210375939	12.7146540795512	14.0793564366779	13.7880330466014	13.3547297999352	14.2024242472725
ENSG00000108064	15.9836247571854	14.5617846939749	16.4241459124912	19.0284695356263	15.3599829314361	16.6995074250666
ENSG00000108091	31.8701665042897	31.8398670466568	33.3516240956541	34.8864545243525	32.5810146695686	31.1839248232143
ENSG00000108094	17.5967885680905	16.5605705640525	18.6876167665726	17.9009264684074	17.419255409188	17.9005936453563
ENSG00000108100	14.9647371467079	13.6605625404967	14.0764363492454	13.7919982163926	13.423807303273	13.9811193079397
ENSG00000108106	19.471125682344	28.9737865958901	33.5409494614896	27.3611113714826	27.9699219950102	27.2552059233283
ENSG00000108107	86.1062230777798	78.6469606680321	78.7949127606351	81.3877523882066	85.566444109035	84.2032354267588
ENSG00000108175	26.4588865643149	24.2051850594164	23.1565698802949	25.8500416026447	23.3065499086404	24.6341033832925
ENSG00000108176	9.14692678327136	8.15370492418712	5.56018321673565	10.3541970021448	7.556805507524	7.49164842689067
ENSG00000108179	61.4465768486123	52.0400881617229	62.3143075353934	61.94963786938	50.2501951452966	59.9610593568024
ENSG00000108187	4.88866988716225	5.65234816352886	5.37942046727886	4.49799708944435	4.69245198827179	5.34184689004745
ENSG00000108219	5.66841565526665	5.44916620789297	6.01721409840173	5.8702134213397	5.28309523626207	5.84749949727033
ENSG00000108239	4.56598683385696	4.83265819926104	4.55333305233444	4.63124977280009	4.83467146765146	4.67466167990329
ENSG00000108256	21.743025381102	19.5363530393288	22.0836341796232	23.3346019640396	19.6996001168236	21.5649467270375
ENSG00000108262	19.2510166483993	18.5282357901181	19.119918671105	19.5659584806703	17.4170910103036	19.6476492646355
ENSG00000108298	620.446362440712	536.403956521546	572.790710431499	593.461695447033	612.023459074924	569.803478637868
ENSG00000108306	2.70909581351127	2.55095956051098	2.37720593276108	2.60478189169164	2.1283778755023	2.47791222234974
ENSG00000108309	2.18513383454967	2.11367785882176	1.87631331281137	1.8253445952173	1.81553567460776	2.19760771763393
ENSG00000108312	45.2470403291787	50.9336248236688	47.3732456703239	44.583500731076	49.0852439961756	47.326729038181
ENSG00000108344	71.6367235273628	79.4501770768975	72.9460835337223	71.7132036388997	81.0171524942166	72.3278208010287
ENSG00000108349	20.2716118820494	19.8750124871939	20.0084379530547	19.6009349609649	18.0267746704794	19.8538850643949
ENSG00000108352	14.3796174780392	11.0614691299279	9.8127211858668	13.6408256423135	9.78053629698852	11.3748001362563
ENSG00000108370	2.11245006473412	2.27377803286578	2.34060602912542	2.34112327354437	2.19301694702215	2.71196463913905
ENSG00000108375	13.5485071570053	15.9725483509244	12.0127893003612	12.7625356933193	14.2480305583903	12.2068010099424
ENSG00000108379	2.09144691832323	1.84581972231989	1.82062025370264	2.15495661380871	1.85924804392462	1.95037900259247
ENSG00000108384	114.906774534809	116.737387413594	138.323314027992	117.972645269942	129.997355537783	134.378961065694
ENSG00000108387	1.81763165826174	1.85370412084567	2.18563069973765	1.72306118888446	1.76898083994686	2.1948547453539
ENSG00000108389	33.1891135219555	34.7575408407738	34.3585277256677	31.8636235155864	31.3315211199403	35.2563076961323
ENSG00000108395	303.687293663504	325.611272553379	323.841345382722	304.186671943231	312.198351036691	323.575686792296
ENSG00000108406	56.0502710043126	58.9954044064342	55.006413534685	54.9760879586088	54.704049980667	56.735178467099
ENSG00000108423	72.1599212494876	75.1900068118459	89.2870265573762	71.7042669531349	75.2439685791901	86.7448999990996
ENSG00000108424	108.673880384419	99.2656303445045	119.189701487826	112.712580693838	103.564442849454	114.15373227933
ENSG00000108433	21.4579201513423	22.5858220251136	23.7367185805256	22.4943243455852	22.8016277163811	23.6617941571845
ENSG00000108439	25.7520139403343	22.5905999597423	24.2109013501853	26.7162673235495	24.0994733449751	24.984340627022
ENSG00000108443	200.548292193999	187.435950646982	210.288348548806	213.282799128124	191.041533472762	209.473890544126
ENSG00000108448	7.04133046425217	7.24684404513443	7.49510799385367	7.63395603479957	8.21840721109492	6.285371472927
ENSG00000108465	116.133622095164	123.95716651466	115.39565218302	110.248917669628	107.491138571088	129.600944113887
ENSG00000108468	134.216259998496	136.876799677763	150.317394079029	128.712958845745	137.532760612186	144.668327751177
ENSG00000108469	18.5243925353143	22.1992885595514	17.9900983731936	17.1573580117536	18.2247064952888	19.4900044426832
ENSG00000108474	7.74074453712806	7.56742384393419	7.07208099803733	8.03026368442449	7.23307169006218	7.55128779499556
ENSG00000108479	27.6418499457403	25.6483699465983	26.0516165862119	28.2133630129219	25.6839426012971	28.0106968359543
ENSG00000108506	50.6415865950393	50.720003155331	54.6748104324391	51.5584180360492	47.7385067021741	54.3205074728005
ENSG00000108509	8.37320105181164	8.66563093190104	8.42671876347423	8.20094476033052	7.96098304592501	8.54369636337057
ENSG00000108510	56.4307487408231	59.2452626734921	62.6618608049768	57.7495552139729	56.3821252849743	60.5351859881446
ENSG00000108515	6.1922080524567	6.13822115337389	6.61313281944279	6.11990072602603	5.13265462884305	6.6710600800874
ENSG00000108518	411.017048892167	419.751695910031	416.267403536236	437.267593520492	430.36910949072	426.731337185969
ENSG00000108523	44.1979856868079	46.9090933981544	40.8530008804038	43.9694686572416	47.3747803287466	41.7941029729097
ENSG00000108528	44.2876272164711	45.5203022990101	43.677637139156	42.9015988828901	46.634167390562	47.2532997184621
ENSG00000108551	2.23943319232795	1.32561598005776	2.52896577784006	2.76344406799945	1.72891424451925	1.66683796012531
ENSG00000108557	19.8079574468816	20.1738777849913	17.6975847657768	19.774419867264	18.6175828908944	19.341596550648
ENSG00000108559	28.21201421808	28.7416519060674	29.3444790483094	28.5232060141774	30.2277588577295	29.729248167437
ENSG00000108561	187.926093300728	143.996431343831	202.931362369064	239.678307912217	176.062837355392	182.555527718366
ENSG00000108578	10.5223842099942	11.2292774219926	11.4263934187169	10.7187400338848	11.7237071653222	11.0950769097941
ENSG00000108582	7.60948558332442	8.11027108441303	7.94446680470339	7.5123244314008	7.48037843992781	7.95747932943754
ENSG00000108587	7.87423337976496	8.21376246035715	8.19982879749285	8.12455932251662	8.15592860936963	7.9988149811034
ENSG00000108588	121.993091597467	107.563103309892	116.54692152073	126.895403564562	120.755644373314	113.096732618731
ENSG00000108590	4.06037250322119	4.72248087736806	4.46361171909312	4.72477492275784	5.09331511374842	4.72086575957952
ENSG00000108591	24.97037139485	22.2231486325031	23.6626705293183	23.55946152338	22.5039420989773	23.5641961595363
ENSG00000108592	95.3649261398493	85.8161243263368	105.596348406248	94.1571235786768	93.8127540739369	93.7254126821725
ENSG00000108599	11.5901393633328	12.3255598654112	11.7318481612946	11.4777136492152	11.594331099859	11.9419722493147
ENSG00000108604	205.526300756223	200.102238331937	194.717724771742	205.767281439394	203.747783382738	201.243347017986
ENSG00000108639	73.4430859612363	68.9151658584908	66.9376995341344	73.5006845470674	68.6619689785002	69.6545158596608
ENSG00000108641	8.87651544926936	8.37750255596132	9.58499690604397	8.32567293446469	8.90491977980621	9.1645642261475
ENSG00000108651	9.93103505305363	9.40771813122599	10.4757166920786	10.8915772571757	10.6418913297115	9.88895924871928
ENSG00000108654	761.276425055341	820.556552907554	800.52622225554	766.44796154432	750.477255935709	833.19971685355
ENSG00000108666	4.34556775182877	4.05237645117974	4.42326980143385	4.16838193488637	4.2551757323345	4.34283068310085
ENSG00000108669	14.0375435569868	13.557916358101	12.6729218189397	12.4839599208563	11.7535628597804	13.9120609423266
ENSG00000108671	38.8908140673792	41.2233387636281	40.1060466115402	43.0720195556208	43.9733380804264	38.9542135269944
ENSG00000108679	7.05146208211623	6.07021822647054	6.01225296922973	5.81847877762902	6.42947322111159	5.7218184234094
ENSG00000108733	2.74589807501239	2.95080076895385	3.05760272897909	3.14138129778547	2.64691496817852	2.72106849628047
ENSG00000108773	16.0021837301288	13.9099599799969	15.3156863080533	15.3747581941066	14.2663484508863	14.9501730594762
ENSG00000108774	29.7666772892588	25.4331981920425	28.606948508563	28.7974861162391	26.6561039893601	28.0680409471117
ENSG00000108784	11.3537836090287	10.4287862863756	12.2584505585565	10.3999050102235	11.0386953287609	12.7646489706627
ENSG00000108786	1.63594094427194	1.77336183362265	1.68050650604031	1.6643179098397	1.71609752677138	1.71126526958432
ENSG00000108788	22.2690978256236	20.8597271692055	26.4355945602678	22.8197903751815	22.4574201197702	23.7537283205784
ENSG00000108797	1.54695353181161	1.57723429126145	1.42905418974004	1.49810845626714	1.47940449830671	1.5347132374787
ENSG00000108799	7.71777973855823	7.6151474073731	7.61262328709613	7.02303883704367	6.87155921057836	7.64206879203428
ENSG00000108813	3.37808657224222	3.90728376308947	3.40353442725759	3.41184619805673	3.19933679202764	3.93429850933556
ENSG00000108819	21.5361103313694	23.1720719517436	23.8606358619867	21.5222687434877	21.5197781918249	22.923415668464
ENSG00000108821	4.23796228147676	4.62199233848608	4.47268990304855	3.49372539468785	3.74009053638635	5.53985107219191
ENSG00000108826	90.8560506069277	96.6073947348243	104.928481125327	83.6793064837901	106.683214951863	100.979345864367
ENSG00000108828	35.0075182267653	26.4683350252604	35.538873865478	34.4692406260514	25.0839135872765	32.682407875279
ENSG00000108829	118.280866052584	99.4201434389582	121.519351054441	121.573528767165	112.030276232993	110.423774809823
ENSG00000108830	1.29665754333894	1.25773167415728	1.39242556965546	1.33523232739096	1.2500118647748	1.45370616577714
ENSG00000108839	1.50643506783293	1.54911570601456	1.49658717570874	1.31199395049221	1.47940129158766	1.54578122274872
ENSG00000108840	4.59544175458104	5.71450441168639	3.98761924647124	4.02176040972403	4.1458822019092	4.58487880499782
ENSG00000108846	9.75288460642068	6.07966912456061	7.10297177861191	12.1995580050216	8.05742974442877	5.64369416256848
ENSG00000108848	34.4753072460224	38.3285089817432	34.0167098405396	36.5959778981495	34.2774720827865	36.7614193804986
ENSG00000108852	3.1952115328267	3.16851273786535	3.26365077314377	3.12537363654083	2.7375108687405	3.59327167584803
ENSG00000108854	15.0074745556763	14.3102596495119	15.2689497009031	15.4661195044888	13.3466547454447	15.0324250806001
ENSG00000108861	16.0129862330916	14.9420768294509	19.3167099366049	17.1563343505681	16.137243745242	16.9516628939972
ENSG00000108883	41.512229936229	38.3054774059816	41.620796535584	39.7928344989261	38.9258046698884	38.6419084085938
ENSG00000108924	1.35426553774993	1.2219370640029	1.27683657269599	1.31761104136805	1.25612015632452	1.30969442169805
ENSG00000108932	7.81073354423697	6.12927245319088	7.49378714523141	8.18495761165041	7.88891293574674	7.86458795675981
ENSG00000108946	122.756259929724	129.864380809528	128.742068247149	127.932435035381	129.376122935903	130.375268449193
ENSG00000108947	2.91235928599597	2.61326642932463	2.75442272711526	2.73536933656862	2.32723135356214	3.26167549341606
ENSG00000108953	378.822279066311	388.313714512721	420.051977199208	366.017109516992	414.309674842609	420.366489858096
ENSG00000108960	3.49373437449845	3.29224992087492	3.38892774446311	3.75341644435944	3.43850992168676	3.35032217488091
