wt_1	wt_2	wt_3	IFNgR_KO_1	IFNgR_KO_2	IFNgR_KO_3
ENSMUSG00000014353	24.0376782827445	19.6455066590693	21.9789377298447	20.4960906723991	25.0335013424507	22.0210859298299
ENSMUSG00000014355	20.5365460712074	20.3123379362002	29.6989548278688	21.1380617888775	23.5109547995921	24.789050623722
ENSMUSG00000014361	23.1103947766357	23.8616258579096	15.4448787696295	24.2849376043351	31.5314737366517	30.7199660913457
ENSMUSG00000014402	14.429417361634	15.2936583294765	17.7136091333699	17.7490230273453	17.3682929635908	15.5525357056488
ENSMUSG00000014418	14.3217570420567	13.0570221436755	14.4514764964538	12.72760819799	14.8943804083263	13.9337805155724
ENSMUSG00000014426	8.79375698651119	8.51510411437451	13.5162061701885	10.1856683609671	9.56848860564557	11.4092762898711
ENSMUSG00000014444	23.316637033866	18.5530157331245	25.5741890934149	22.0853409295299	18.4467568938153	21.7919026209151
ENSMUSG00000014470	20.4819182709899	15.3583524178017	19.1423566694884	21.7016350400522	18.9254936498263	23.3401713790443
ENSMUSG00000014496	6.91284102525906	7.09202644313345	13.3275213785719	7.37341674554144	7.38884958766327	5.79530739717199
ENSMUSG00000014498	6.25329909675068	5.37870678938885	8.61246246998137	7.35724443643582	7.04728900838416	8.06460011909519
ENSMUSG00000014504	11.0494903018503	10.6847936531667	11.1444863954743	11.7650517770026	12.8163999061813	9.91817262390276
ENSMUSG00000014543	4.10315684169376	3.5005551555793	2.14454920625203	1.76199453502091	2.84540427669873	1.93394839737855
ENSMUSG00000014547	11.7097306309897	12.7569581581798	8.90716566567207	12.8621659032898	13.6723984175657	13.0939431593614
ENSMUSG00000014550	11.8486527871045	11.6571764210543	14.5971544482893	13.4599106382685	12.8893544669412	12.593216668142
ENSMUSG00000014551	7.00042968819072	6.73616848816308	11.0268987388648	8.63249260090931	7.81675508683477	8.18117582490196
ENSMUSG00000014554	7.36447243629688	7.97505811281222	10.1330761549257	9.03807502954085	9.00841405931064	9.19212722024916
ENSMUSG00000014592	1.46129557031552	1.33669889226776	1.33918654697173	1.46257256432771	1.53558171256871	1.43242040646469
ENSMUSG00000014599	30.8809173112919	17.0449398429945	9.52073853828248	12.4061969310722	24.3798743259526	14.2431020071198
ENSMUSG00000014601	24.3499431548964	22.0687139520927	29.942444318605	25.6505924381993	24.9242177535347	26.3514663887816
ENSMUSG00000014602	1.78627579661207	1.75024850659468	1.37344997559588	1.40300466512196	1.52076015054096	1.51466179051253
ENSMUSG00000014606	69.4946222630926	69.1561158394142	67.1371281304106	89.0368671437372	81.3908264392036	85.7027332037482
ENSMUSG00000014633	6.00953406921645	5.45572526011286	7.75937248357276	9.96714412490493	8.10606264216679	9.52164181637879
ENSMUSG00000014668	19.4833694946823	16.4666780473208	15.6796212629419	19.9296486800572	19.3099935041886	21.6516676990098
ENSMUSG00000014686	2.21615132869014	2.19239801893173	1.62477686029354	1.97870857709108	2.19793414242432	1.73413485034306
ENSMUSG00000014748	27.3006781401339	29.145260121355	52.140170500697	38.6094353612199	36.8917660005651	39.1689436321684
ENSMUSG00000014763	7.45825878566006	6.74482666729326	7.22716582933258	7.47965285439419	7.8921155618625	7.13026491873934
ENSMUSG00000014767	3.05214115401388	2.93284086039412	3.18680853926279	3.25548952956402	3.36360337823858	3.3454558392819
ENSMUSG00000014769	91.8615470863295	89.6760411574441	92.002555449126	111.524019511105	99.8952126565186	102.526543540492
ENSMUSG00000014771	9.56308512768684	8.38635382405196	13.7718266958048	11.7566380307526	10.1928030651641	10.8893679366495
ENSMUSG00000014778	5.46905165684306	5.36278919553987	5.39078487029014	6.01917868676648	5.75755253314743	6.11284668657837
ENSMUSG00000014786	1.44952384336256	1.42624579365732	2.11443707330808	1.87287893613927	1.79943158376218	1.41411629341971
ENSMUSG00000014791	1.58534593680308	1.32175913270178	1.71182897221695	1.51850992191765	1.70723840729803	1.72490093232718
ENSMUSG00000014837	1.66261968249958	1.9966244555016	1.73494537760693	1.61568815188908	1.59318772575129	1.47559849695335
ENSMUSG00000014846	34.6032831457823	19.6327924861138	10.0654555534593	11.9659528714686	12.0328751580955	12.082140696917
ENSMUSG00000014850	4.23378772534106	4.66632959276611	6.36288835298978	4.2224451539789	4.08341192854419	4.30232210014319
ENSMUSG00000014856	41.7506053915704	36.6431219454081	39.3514343242291	49.3425375007479	40.8596823600343	47.2809771940541
ENSMUSG00000014859	13.9089599906501	14.9266086787411	14.8957730192063	14.890246591726	15.8306028187467	15.7889065143954
ENSMUSG00000014867	115.009166069084	124.671819794834	113.56710630401	146.728842070992	140.769798357918	140.573506921813
ENSMUSG00000014873	6.02570269075787	4.89434847762661	7.20872804928048	6.08152471111059	6.39897010269572	5.68604446660112
ENSMUSG00000014905	17.7694428893956	15.4052844994417	10.6160038706901	12.8773305011793	18.4487243494505	12.8501012097454
ENSMUSG00000014907	3.2257785630672	3.69391488707693	4.58724305989609	3.24775645447641	3.12397474963436	3.40864979326603
ENSMUSG00000014932	1.60170574474118	1.60410873534718	6.4448862879194	1.68622708888713	1.77005133020387	1.41683505882128
ENSMUSG00000014956	27.5109191898372	30.0255044081629	37.2091829146638	33.2793256901849	35.7681196192129	33.2943126854432
ENSMUSG00000014959	43.1579377172533	44.4082290589646	47.7247099594094	54.1410007542927	51.6347617224591	54.1926310403031
ENSMUSG00000014980	2.92997124944687	2.84594332204676	3.98069550490882	3.6471274169461	3.88415323127668	3.18786488921052
ENSMUSG00000015002	37.587910463006	36.3769816641689	34.4735833855318	32.2878024513957	37.2145107722622	35.6099964494321
ENSMUSG00000015013	24.604250933364	25.3997863391424	26.2794860726867	33.4410331576415	30.676095800966	29.4582352173372
ENSMUSG00000015016	3.83621861875236	5.17686354315341	6.94965598814477	6.26431708334341	5.05710065481716	6.13872467675916
ENSMUSG00000015023	4.99902456691349	6.09620608890961	6.70402221882962	7.24075618395613	7.71120187725026	6.8122611924491
ENSMUSG00000015027	26.0112144949488	30.9761101297198	21.8847405108355	36.1703539394479	31.3724453309065	33.5813212836605
ENSMUSG00000015087	20.1684253220285	20.2851333825386	29.1719794604383	23.9573276748625	22.3837988166633	23.2393474829203
ENSMUSG00000015090	8.88965619828928	8.46176886653716	105.648554702382	13.7822142800042	7.75371584920251	7.26470344743475
ENSMUSG00000015092	102.003427040928	95.1522027412419	103.213379916026	113.423501397701	92.8002304172739	110.185751871993
ENSMUSG00000015095	14.067764911565	13.1171417303371	17.0650677602837	13.8881738984484	14.1603791680163	15.5021692437837
ENSMUSG00000015112	13.2090288280279	12.1946043627148	28.6752193658489	14.8091672222951	13.3705865546481	16.3266887015621
ENSMUSG00000015120	18.8963296286988	14.6129164796726	13.9362449004275	13.2748883717707	16.8344322422577	12.5537044283472
ENSMUSG00000015126	11.1789792374351	11.3728045167292	16.3778795584134	11.8737642958941	11.6306148548762	9.46602283838478
ENSMUSG00000015127	1.81379890499015	1.68591760965013	1.9839767869709	1.74655407755339	1.88030198532216	1.73365772999839
ENSMUSG00000015133	6.39794844089158	6.22323043791931	6.61803983852475	6.00170558821498	5.68695471524969	7.09817633816263
ENSMUSG00000015143	7.86834434245761	6.74324541255683	17.5509815420691	14.3277619395329	13.6286331622215	12.989056058175
ENSMUSG00000015149	33.0114177303462	35.1706831035013	31.2383736918639	37.3576135958727	35.1758722544899	37.4551338165422
ENSMUSG00000015165	79.1451645238085	83.5582950282905	123.05925884106	101.029204209091	93.5065606696032	96.3006662025015
ENSMUSG00000015176	16.3988624189972	18.5768009543417	31.0618704620921	23.2957839594865	22.1260483866536	23.2769052023702
ENSMUSG00000015189	14.0006801984463	11.8411666838383	28.4081874479987	15.1260436017636	16.2538578769924	14.3558629187353
ENSMUSG00000015202	3.23677146206754	3.48559630097273	3.15675195535524	3.94010075885644	3.87549057079276	4.01789696239083
ENSMUSG00000015214	14.0397407935033	12.0017179398175	13.3530324263138	14.1279834330974	14.3862216619444	13.9439611981165
ENSMUSG00000015217	1.93126203819752	1.64756102214836	4.41870872349375	2.68312045888154	2.53232852672802	2.91290635607654
ENSMUSG00000015243	72.5543222836773	83.5011455068077	45.0477732129819	66.4244557456225	87.3244139304849	66.4232763581401
ENSMUSG00000015247	38.1806668770346	34.1231331808751	27.1447511850176	36.1587813484843	40.1793300877444	34.370602080045
ENSMUSG00000015289	7.05546495128099	6.44644600218903	8.16131313576317	8.45205471655406	8.6382139417609	9.10313646086111
ENSMUSG00000015290	14.8423121134081	13.8786464552828	14.8274308197984	18.8890854597662	16.1054001149061	18.3855144340843
ENSMUSG00000015291	15.0316320226937	10.8555710318189	14.3277841599234	11.2032222776475	14.6095731554755	10.8510329823496
ENSMUSG00000015305	19.744756831041	21.2203844759887	19.7009030913631	21.9630711493085	21.4795220500332	20.3655363893804
ENSMUSG00000015312	86.6788817176733	54.9416405822074	29.9498597745697	33.9426142048372	63.1718829475066	31.3643790017499
ENSMUSG00000015314	2.65747249704711	3.23880667259991	1.78256146273166	1.51207522426785	1.60087748523513	1.96221627172057
ENSMUSG00000015335	5.84330044953396	6.53521172858255	5.89822811576502	8.12154029358724	7.18335374409878	6.99540710926754
ENSMUSG00000015337	7.68057862655687	7.37083082749533	7.6733966145339	9.37978938324976	6.91846877686246	9.23877790394929
ENSMUSG00000015340	192.387459419951	236.458691773172	99.799962683733	107.735358237789	120.216470715581	135.424969537874
ENSMUSG00000015341	9.28435757457157	8.22628794228658	8.04178041658306	7.80859925129775	9.01770854903483	8.50095046966068
ENSMUSG00000015342	1.1199164991562	1.09096541437819	1.1118017431245	1.19965577848263	1.21631511911658	1.20143552116825
ENSMUSG00000015355	147.34027163232	134.32247016194	89.523225040888	164.122084735632	180.1074989404	170.16498649813
ENSMUSG00000015357	16.1910304262092	14.710836967026	16.5400160138291	17.2329927633918	17.7667369690033	15.7005096375455
ENSMUSG00000015363	18.6172810357118	15.9867965494907	18.1497562564258	26.0686642950653	22.2665390831743	24.3533127267446
ENSMUSG00000015377	1.57078521293857	1.49734445526977	1.63643476977567	1.43596341958049	1.46818398621558	1.29575328455287
ENSMUSG00000015396	62.7624676203078	57.3375950299938	38.1616536624199	41.7853191171065	43.3516344999656	54.429690932663
ENSMUSG00000015461	19.9456478919405	21.7337334281152	23.6692630281552	25.6326760249356	20.822614264558	23.5917968061751
ENSMUSG00000015468	1.65878205653875	1.66164193070709	1.36163309391896	1.35608301742746	1.47276438463077	1.41818669554598
ENSMUSG00000015474	22.2637854967754	27.7369704359321	41.3739732505402	25.7800622788801	21.603689370385	24.1424941283225
ENSMUSG00000015478	4.11395445466349	5.43423330120763	6.22581937668786	7.41971163188056	7.49614051862826	7.06870314044586
ENSMUSG00000015488	2.64492079630933	3.06057468226268	3.61698402247659	3.26133000723946	3.16307726924111	3.08309739982059
ENSMUSG00000015501	6.55570729107128	6.86203081687609	6.34306048942378	5.64270283931593	7.07627555705336	6.59424276489499
ENSMUSG00000015522	13.8823092649131	14.1434402381281	14.5414064471482	13.8631724859831	14.4897582299882	13.077626327256
ENSMUSG00000015536	8.96641155219102	8.24722394138822	7.93355222618292	8.58150298498545	8.89583334208637	8.23542668056423
ENSMUSG00000015542	24.2221288568611	27.973209732547	19.0527128922164	24.7458762076285	23.3803114512268	23.0064306098591
ENSMUSG00000015568	163.920519878042	171.345880328107	85.9948313302569	115.080673922317	152.957476214375	121.868310640551
ENSMUSG00000015575	50.1517090074822	47.6155694976032	43.8656471039943	56.8245000567776	53.8513114406962	52.5859688274391
ENSMUSG00000015597	2.60951814983833	2.84633323456131	3.51162530322954	2.83380461222874	2.74739032702472	2.72241252066621
ENSMUSG00000015605	25.4626357824535	23.2986274264043	35.2108718292676	26.6299308625727	23.4499210971375	25.3012230553375
ENSMUSG00000015653	1.23003505529909	1.21196130183512	3.1156052215871	1.17937035076876	1.12260493076879	1.11105443280128
ENSMUSG00000015656	258.806013336906	199.654638719859	199.447272703226	212.669438220946	221.352998871707	211.243673016717
ENSMUSG00000015659	3.79511084471926	2.61326833226148	3.42184841090825	3.80874950892411	4.11054660254697	3.30767064955466
ENSMUSG00000015668	21.6891803245294	21.2252032396439	22.8137164860072	25.7671655448065	24.3795072085101	22.5171142090266
ENSMUSG00000015671	52.9548963699693	51.1412863630907	44.5133152373451	55.640583730768	51.9417556569657	50.1138148361881
ENSMUSG00000015672	10.0910477056948	9.20735677659554	9.15565700721154	9.95779835062755	9.60833313310464	8.58392136396364
ENSMUSG00000015697	15.6250773410383	12.79131941408	16.3322916604502	17.8550171210748	19.2561544762843	19.6806203686562
ENSMUSG00000015702	4.09984150318768	4.20653085683122	4.27407104673055	3.96331208063689	4.075407363989	4.75215764263064
ENSMUSG00000015711	9.03840775209941	10.492965237294	12.4585535316999	10.8015793851894	12.1710653620197	11.0096663078534
ENSMUSG00000015714	113.381716931779	117.199121808201	124.079067904712	131.990161629453	136.377099481934	123.434397334829
ENSMUSG00000015733	237.152481213332	237.993841250951	153.522929077437	182.917390242296	209.06348081009	185.399096606682
ENSMUSG00000015745	146.086767396691	142.452679703941	114.883189352012	148.643840123291	135.671997671603	145.878950699053
ENSMUSG00000015747	11.5411923285563	10.8834595389929	12.2554210829079	14.2893927438801	13.6379429596074	14.2002290212424
ENSMUSG00000015748	8.31901950676702	11.7926602859317	12.6287383057647	9.65654889427101	10.6019825827196	10.291337707954
ENSMUSG00000015749	14.9438641505082	19.0051506634041	36.5514381262377	23.3035846948852	23.4700798688438	24.1241515415448
ENSMUSG00000015750	4.8552882226798	5.98171472273324	5.42031992756869	5.45273090146696	4.8662884155642	5.92229624789534
ENSMUSG00000015755	25.7184372518198	22.8922599869134	20.305557435364	23.3100865687402	27.4577977403589	21.7867061024585
ENSMUSG00000015757	16.4088451997851	13.9480658281032	14.0962841869222	12.0797649618282	17.0820329016471	13.1674291355396
ENSMUSG00000015759	27.4902875732865	39.6618388875671	45.7584103475458	44.1086765228672	41.3849600204303	39.8194619047717
ENSMUSG00000015766	82.346080587662	73.7497046773426	142.609248209923	79.0297753871756	80.8726887640626	81.1316681987477
ENSMUSG00000015776	16.0466817766098	14.1114735777331	22.6254291460796	19.4999928183058	18.5551120054773	20.6158998652149
ENSMUSG00000015790	21.4109535852767	18.7575655975922	23.8356918928544	24.6458662188928	21.2394515266605	20.1012750489943
ENSMUSG00000015804	14.7579568342435	13.7923704709372	15.6356719773148	18.1248245502069	15.6037629336333	15.4969272597654
ENSMUSG00000015806	24.8773562111152	21.93074634662	32.4595522316284	38.5696435962486	33.2351214533681	39.7217712649949
ENSMUSG00000015837	194.121928433672	211.880086937551	282.056482212769	190.093234182594	186.80588826224	176.595156657419
ENSMUSG00000015839	104.88414288501	92.9956941744934	84.6698226228996	92.7656933771046	108.241616502562	101.263869825596
ENSMUSG00000015846	20.4005092910094	20.0260701441826	24.3828524935785	33.7649882530604	27.0883435461295	38.9846809603429
ENSMUSG00000015850	2.53833020988897	2.95760456670766	2.3639258638676	2.21586838591048	2.22792566867228	2.10148522584784
ENSMUSG00000015852	52.2915101374547	41.4477134742916	81.7940289155952	303.954008490277	241.764136676469	313.990966684842
ENSMUSG00000015854	4.66732454315327	3.3182777118151	2.31005724266691	4.74634837699379	8.56478080584546	3.90404740379376
ENSMUSG00000015869	19.2509654885227	17.3304906646657	38.8234345583191	23.1934529971871	21.7781029263689	23.7712954500007
ENSMUSG00000015880	7.04357435022854	8.47303191388287	21.1874965135433	10.1918586048435	9.66019399474731	10.5845896261491
ENSMUSG00000015882	5.86731248804595	5.43532276253297	5.64075018099944	4.62698612094131	5.6246999649382	4.67469504420539
ENSMUSG00000015889	28.9087971074311	26.1193164548787	58.4544477843838	35.5012223267454	34.9181671697242	43.2228079378962
ENSMUSG00000015932	107.726211354506	96.6824780638113	91.8127824118098	117.253012394216	121.925043433868	109.127277021631
ENSMUSG00000015937	63.4653340965445	60.1444536738366	52.3127929205367	64.1632403768208	59.2812523557548	70.1401673161777
ENSMUSG00000015942	2.18872309536893	2.06086259249557	3.9825828145403	2.60846060666391	2.72158855594346	3.15768365533371
ENSMUSG00000015943	9.68691992560735	7.80622429108295	13.3767563454967	12.9545072278156	10.603721455187	11.097530934311
ENSMUSG00000015944	2.14022083155865	2.62263431984075	2.47904281844975	2.64355818670861	2.83688064140634	2.64137595907961
ENSMUSG00000015947	187.566506246419	265.05267619792	121.953888227717	146.72078572198	146.938992560023	120.682474969129
ENSMUSG00000015950	109.672608917758	96.7375319807816	56.3918594068423	99.4247347699118	105.751881534777	103.671325943267
ENSMUSG00000015957	1.36452391850135	1.19326526172729	1.16444672503621	1.35549440781909	1.60194920488775	2.05632784255229
ENSMUSG00000015961	39.1048329499158	39.5107711711812	34.1778834327658	40.8459069377591	41.7925835098807	37.9797727403751
ENSMUSG00000015968	4.26469875288186	3.84729847050989	2.63940852992224	3.61230472712181	4.25705752216028	4.05640366814095
ENSMUSG00000015971	8.89670842887629	7.73708334101607	8.76452199876637	9.88548905019386	9.43222732113491	9.66212610158965
ENSMUSG00000015980	2.32513122986158	2.238300605383	3.36348779142436	2.8932661187221	2.72747741766153	2.40963001841915
ENSMUSG00000015994	24.6960470027942	22.8509294451006	31.6100196721275	33.8328836955126	32.2290935604984	32.3955706133903
ENSMUSG00000016018	15.652268391124	18.9405792586057	26.1370081050512	19.7100745411208	21.1755620137768	20.4020247713479
ENSMUSG00000016024	1.64284741884288	1.34541639329033	1.29218112575444	1.73936103398069	1.75218619059874	1.68664625936378
ENSMUSG00000016087	43.3041989525938	41.1869738247346	26.3307976141062	48.7291513602763	55.7460465333673	48.3366031181037
ENSMUSG00000016128	1.40135387241427	1.27183589037071	3.265211523677	1.43334906442376	1.2987526422916	1.19629081470867
ENSMUSG00000016181	3.1346256357515	3.10007622364817	4.40299616634448	3.94947974417431	3.93564251101118	4.20849001319891
ENSMUSG00000016194	5.22620178097983	2.73781652099245	1.51643587794739	2.56405349453231	3.91059786925551	2.79801592377022
ENSMUSG00000016206	38.7013470571032	39.1751100618571	22.5478500599847	26.5941140761545	27.3122546218579	27.9579853405221
ENSMUSG00000016239	22.0774894852143	19.6641906005318	16.128285225887	18.6088534424105	16.8422029799729	17.8599662870497
ENSMUSG00000016252	53.7512750451926	51.6091470061092	56.6469887117465	65.9693513684008	63.3949969462856	69.1378371262723
ENSMUSG00000016253	13.5476837880228	13.2410721832715	18.2989660276085	16.0894970421905	15.1221771684421	13.0109040914802
ENSMUSG00000016256	820.564378681914	911.378837020672	672.161086392753	917.434593243127	758.801038992467	938.060953786298
ENSMUSG00000016257	45.7082683908794	45.697347062899	57.0197140075494	55.2669643099248	50.5493344571184	48.86241976294
ENSMUSG00000016308	35.1132253267028	31.539799661829	29.1786869148942	35.1533693727908	35.4222150485801	35.0606450982075
ENSMUSG00000016319	139.592913658649	142.045983108873	180.999976933641	179.085496975049	153.089990979951	169.072148497537
ENSMUSG00000016344	7.12194403450858	7.76688580820933	10.1975053312753	9.55273176376923	8.44460679144923	5.63721481857023
ENSMUSG00000016382	2.75236399260455	3.38956772057502	8.66710283367624	4.78411844967203	4.39599985877803	4.35956391432097
ENSMUSG00000016409	8.67465594599657	7.71931194206901	8.16425569941797	7.12838157952991	8.85048491756051	6.66471717789667
ENSMUSG00000016427	71.2155463078311	76.7935121862921	75.8999101191598	72.9257371362224	82.5915569515819	76.0127737629109
ENSMUSG00000016477	4.4632506065899	3.99955643032593	6.8231401600212	5.06038288624054	5.19785463458828	4.88128211757354
ENSMUSG00000016481	15.5956682354149	13.2710670364559	12.1030516795924	17.0889646834683	16.3494395487764	14.8240820052507
ENSMUSG00000016487	10.0864372486064	11.0042760300666	34.3428973004413	14.73615001974	11.8023771936693	12.0227808860126
ENSMUSG00000016494	1.38420259749241	1.18424728397071	1.24086103249427	1.33086932144232	1.56193717154947	2.07402541133731
ENSMUSG00000016495	77.663887614665	77.554352377994	50.2394606439674	51.6726365788908	69.5459624579175	54.6086380095285
ENSMUSG00000016496	84.6130934168392	88.9627018041827	33.919087980619	22.0737141283945	33.060343144445	20.9695804595972
ENSMUSG00000016498	15.3324199791486	17.2490220197842	7.62377412979896	5.21528891713697	6.68265664273817	9.64796473487539
ENSMUSG00000016503	20.0745392432422	16.7559485756986	27.9637201330744	29.4568212900958	23.55082000713	28.3505602958605
ENSMUSG00000016510	4.16269970220244	3.75942578302504	4.5245936334197	4.33440271464399	4.39706069245886	3.87831257259078
ENSMUSG00000016520	3.71600213098735	3.35300399061742	5.12210598027403	4.80412018251609	4.25610004399451	4.12176914392583
ENSMUSG00000016526	1.39758914119727	1.45402206822389	1.73538974627366	1.64061487457511	1.45020625741036	1.47771873777416
ENSMUSG00000016528	179.058908734038	156.657186765531	118.537697474383	159.168599331373	169.927068108792	159.446341790892
ENSMUSG00000016529	7.22635756198918	6.44375925617758	3.42597834302274	3.36160138334726	5.87050427267762	3.10402176362104
ENSMUSG00000016534	185.027559581433	201.990051798446	141.695420803917	159.509240539728	179.945869574526	173.445641825405
ENSMUSG00000016541	39.2333668295734	43.431491441558	67.7998388057777	48.3089637488979	42.718125382566	44.8133177864495
ENSMUSG00000016552	4.79297412995549	4.89627283750991	7.05039403670104	4.29408027657696	4.87590986259226	6.07352414192044
ENSMUSG00000016554	78.3979707521612	85.674580740957	116.016855624344	97.9163669797614	86.4149371679021	95.8137369888602
ENSMUSG00000016559	251.209467429354	269.909830392776	225.699730357479	231.098707741101	259.196198669264	222.165667480605
ENSMUSG00000016619	16.0024145447069	16.0813251545801	28.0059339045471	20.4287821854263	18.9326806350781	20.1498221668788
ENSMUSG00000016637	5.44851233275117	5.74133307064909	11.9956479937788	7.73119455410445	6.14461316626052	6.75178876621377
ENSMUSG00000016664	47.1727813179929	39.8152600660121	42.0454261054698	56.7083413242071	54.5182231341547	51.450815085427
ENSMUSG00000016757	8.03210178263243	7.57959060818785	14.5335210198719	12.4763564839928	8.69817111530093	11.8489465187378
ENSMUSG00000016831	26.4780108024786	24.3027887315136	19.7329901784025	20.291992480109	21.3517000922886	20.9096151666662
ENSMUSG00000016833	35.7402192765228	33.8473892651003	25.9840901175715	35.9309445993124	38.9636884087967	34.3961723519204
ENSMUSG00000016921	55.3287632352893	49.4679821489611	68.8850674605541	58.9219548735773	60.8233742968155	55.9806709627968
ENSMUSG00000016933	4.71073822750173	5.12887153211711	15.3126546848003	6.23265093855169	5.22450002884321	5.40468132365395
ENSMUSG00000016940	4.79908506681212	5.53199378179543	6.54865846953154	6.77896195114012	5.86199531053954	6.95766705130338
ENSMUSG00000016946	15.2353008679859	15.4064194369953	18.5153196343582	18.4669234388748	16.4879337479458	16.7952350162955
ENSMUSG00000016984	2.55143582564232	3.37827282666765	3.8476985926163	3.268686238079	3.08477232150155	3.17765076741215
ENSMUSG00000017002	65.9461188662882	59.9767410562381	21.4716649314598	29.7400678505605	77.1212183387792	24.8011844776685
ENSMUSG00000017009	233.631880815302	252.283482411008	146.108746879913	208.000248522992	199.339667135179	175.712943974375
ENSMUSG00000017057	86.3136629380445	74.7087459460383	31.8825810657846	50.2874159101621	63.4221325468595	51.9710389148629
ENSMUSG00000017119	31.631817097883	27.7503280000252	31.7156951320757	30.2036911584336	33.074226741658	28.0040384772544
ENSMUSG00000017132	67.5819254885835	49.5770764595758	29.6876872128544	35.3460827062431	42.4009074794854	40.687313074486
ENSMUSG00000017144	16.3045947990823	15.0927409413816	9.58813737771767	14.1416448793462	15.9930797457526	17.2720441101205
ENSMUSG00000017146	6.37811266386061	6.86270157877114	28.0022848692724	7.72832362557268	6.76633815243968	6.97977088317915
ENSMUSG00000017167	1.18648779096717	1.17918848905822	1.85543130779774	1.20590661148543	1.36004086817348	1.22064530888068
ENSMUSG00000017176	9.31450398186119	8.49955596117589	21.2358283083962	13.2664808328749	10.2204627932053	10.0271396412554
ENSMUSG00000017188	43.27438270795	41.1286841315401	59.4799838279081	58.2527948039981	52.0455643348444	54.7385053261843
ENSMUSG00000017210	9.48477482017374	9.57503554459561	12.4567450042466	11.2320699415306	10.4338473651749	11.4413675975224
ENSMUSG00000017221	36.1672412690594	38.1576429905638	50.86754882924	48.3310772686108	40.325441394853	46.2393760336279
ENSMUSG00000017264	24.7916037685257	28.2555122830654	31.995159331596	29.6965626558835	29.1585681747802	29.5269496780541
ENSMUSG00000017286	20.4257538778699	18.8949292833293	32.6631155078376	27.6126999276041	24.625081263391	25.4756254477793
ENSMUSG00000017288	16.8279620058153	17.6608309963133	19.9903054853076	20.2798334875747	19.3943608282726	19.2813887851147
ENSMUSG00000017291	22.4164508797146	21.9286281857099	20.4915712160693	17.3298579013709	20.691592620288	18.3001653800299
ENSMUSG00000017299	11.9740892376836	12.0378658340921	14.3691234408164	12.7000963760723	12.734898459757	12.0338369918181
ENSMUSG00000017307	14.6113872559463	12.0972102380616	10.2508757684006	14.0422889066276	12.8146212122968	15.6328341382382
ENSMUSG00000017309	3.00155840243028	1.91849477228925	2.38921733367547	3.55297401758925	3.00587421380296	6.08392779790408
ENSMUSG00000017376	6.26879205500486	5.73331287597048	10.283902028998	6.95329663724711	7.77795617416302	6.63201987211255
ENSMUSG00000017386	2.72492238103648	3.00569848196455	18.6608180280565	3.11835899279783	2.97042646646191	2.54485438911092
ENSMUSG00000017390	13.074876958968	14.3141238161606	21.8791561127948	10.9748530840677	10.8423232304711	17.5153990471111
ENSMUSG00000017400	1.37253534846059	1.42052863696147	1.39074159377374	1.29730278579505	1.45730377135915	1.5101501737812
ENSMUSG00000017404	10.3479302175779	11.2472357608454	10.2191330317171	12.5060160148298	10.5627365963166	10.7672845712531
ENSMUSG00000017405	2.37988023761859	1.62305943089017	2.63438476031565	1.83285315243438	2.184160658262	2.1569034624016
ENSMUSG00000017417	1.70426489612039	3.04790585788596	2.51676275264482	2.99954136923225	2.98802030183493	2.92884170926843
ENSMUSG00000017418	9.92277696428753	7.34232603797815	8.92605653770898	6.34083836106193	6.98538073166597	6.14545230223418
ENSMUSG00000017421	81.7139633720304	69.0930639289025	91.6036007259318	81.0663608100353	89.1775545559047	92.7725779226337
ENSMUSG00000017428	17.054574077686	18.7453190006283	21.7163406331617	18.0148897349376	19.354291184463	19.8582860398676
ENSMUSG00000017466	34.7416900463157	33.3678930384904	49.0750268624989	83.4470279992567	65.3208773642398	80.4309892156255
ENSMUSG00000017478	16.540457139009	15.2804113832734	19.7470021986666	17.7626068624876	16.7706543774188	18.2105491016946
ENSMUSG00000017485	16.6390050915802	15.9619491088368	19.1700647272644	16.9528551081253	18.3663306632068	17.6381799990775
ENSMUSG00000017493	14.8655400675082	14.1107019946239	33.219388791893	48.310890133144	31.7141007180449	35.7199643946579
ENSMUSG00000017499	4.74361230493636	5.22017388904067	8.78813457096784	6.68718953251761	5.59787906620548	7.36010689969915
ENSMUSG00000017548	21.1924357311361	21.0501668761017	31.8085618245898	19.1254679928826	21.0600364023909	18.3228740202911
ENSMUSG00000017550	3.37161591152973	4.1888931733503	6.66569170132801	4.49876203580148	3.77091158537622	4.25839081411051
ENSMUSG00000017561	39.0562116976563	34.7890196466088	30.3463897327151	33.8586291145079	37.1909649125303	36.0860557451915
ENSMUSG00000017607	2.86043828444828	3.62187002552256	2.51573537978329	3.22108186233226	3.70860685123433	4.65557812674039
ENSMUSG00000017615	10.0249004505082	12.3964599879734	18.0040837766682	16.5432324739139	15.3024920314634	15.3939095893224
ENSMUSG00000017631	59.1462432475782	60.1609104323031	38.0235887219831	39.595574140353	40.8322086761205	37.9065101884964
ENSMUSG00000017639	2.16249963379872	1.96070460551232	4.06909846023876	2.34168965081939	2.02016763094433	2.36051588508006
ENSMUSG00000017652	19.9036915440085	22.3396454075519	11.4720566678861	11.0570008791608	9.99426212319967	10.4539598992511
ENSMUSG00000017664	32.7364593894161	31.3505525959029	33.2661144683671	45.4322670347406	37.5646704384086	40.2744967983617
