Control_1	Control_2	Control_3	Control_4	CLA_1	CLA_2	CLA_3	CLA_4
ENSG00000104611	14.4377591449472	14.7267069455125	14.6288159822442	14.2781668806693	15.7467277635133	15.2608220570421	14.4873805937733	14.8765540845053
ENSG00000104613	25.9090576312181	25.9007208622126	25.250537798443	25.8111928221767	25.4555474105541	24.8623141263926	25.9629301473374	25.4795095537165
ENSG00000104626	8.02799018685516	8.58382841584057	8.86983256526855	8.07879544921369	8.38259211234011	9.11282135443534	9.24201761608085	8.8329561849339
ENSG00000104635	44.5489436085596	40.2220464634277	42.0524376723522	39.0181694258218	40.8236391131708	38.4450711477395	37.4424907239609	42.7435600982587
ENSG00000104643	5.4032638230311	5.64388589055164	5.8748211869323	5.54371130480359	5.43107679696147	5.46450777468407	5.94394806883206	5.51635274619729
ENSG00000104660	17.2110830353158	18.2035913993759	18.645855050293	18.0655137844613	18.3621547809484	18.2627163343567	19.5772250992212	18.169501081345
ENSG00000104671	23.4823799425723	23.1323614334702	22.491283328779	21.574278283717	22.5712565772734	22.6335578815726	22.812515734198	21.1860966531572
ENSG00000104679	12.4644342571588	11.1050117452192	11.7950821170752	12.2701111772868	11.9657766104575	10.4427965339436	11.2558565010577	12.2785340484552
ENSG00000104687	36.6407104020643	39.1141201347247	37.0982220754884	37.0658672272306	36.5356541967427	37.8895463726226	36.6168001995106	36.3133130239701
ENSG00000104689	2.62700550026716	2.9100555924734	2.70307660265268	2.55298326719239	2.84743034001481	2.7094608926526	2.4679920264187	2.83812141938086
ENSG00000104691	8.52670971103333	9.56571109842475	8.3198555531289	9.09339573294258	8.49777620407554	7.98973963569567	8.6521806458978	8.80969007692564
ENSG00000104695	56.0822729347566	56.556130646559	57.2300422210415	55.6759934794358	56.6951639725553	55.7790714441937	60.3729601394194	55.6493791719156
ENSG00000104714	8.10521283023464	8.85048540159651	8.76684833908965	8.8735087261948	8.61168544775565	8.4410214316907	8.75553740764807	7.83534350152957
ENSG00000104722	2.44269677289321	2.49888002239787	2.41306936704352	2.61312725126491	2.39787471318568	2.64926338672447	2.85697522416132	2.49481780844619
ENSG00000104723	68.8201901984499	69.7730468191817	68.9039245635165	64.8325678871574	66.5943490178325	64.0226698361654	66.6406165217982	63.5242285245053
ENSG00000104728	15.2457493816358	16.636245480762	15.4694660002677	15.8223794949921	16.0914909751422	16.4672152581954	15.6689655449772	15.6469341273333
ENSG00000104731	9.49697302830723	9.60237884592085	9.36568172359331	10.4147469432764	9.53912647981439	10.2529333551559	9.97892437323833	9.67148350484239
ENSG00000104738	17.6402466832349	18.1930860309102	18.1546874638193	18.9676094033942	18.926882683246	20.2334601696578	20.0647671064932	17.3963272040038
ENSG00000104756	21.1624785614265	22.2392965575836	22.4484688240629	21.2962928267132	22.297475859718	21.700934882877	23.0945068563186	20.869594452397
ENSG00000104763	67.2048794148624	66.5697998016892	66.725189016024	62.9147102738903	65.3329885036246	63.2311551745102	64.3053061888041	65.4849473829683
ENSG00000104765	128.262712902446	137.302481987771	130.026138996114	126.033161916874	128.470216164604	125.116539260149	129.441905603907	128.259429975634
ENSG00000104774	25.4684219897669	23.7863335295508	24.3122226807677	24.8198865208423	23.8412016824937	24.1033786304519	23.0548791819118	24.6500739048213
ENSG00000104783	3.82619788065266	3.76200853071579	4.03343461046384	3.94435047808141	3.56335682147249	3.75804730980356	4.42262028453255	3.95580847565291
ENSG00000104805	135.550122397161	128.327187835915	132.983180575214	131.72868539871	127.044756536095	130.419960038221	118.96355067303	135.758920240809
ENSG00000104812	15.2140395907641	15.6735189607301	15.4112386060251	16.4694922638899	15.7288840251712	15.4303137207085	15.3016497990704	16.2737081604646
ENSG00000104823	15.522348878078	15.260904624142	13.2929518606366	15.0493219572005	14.5859523712143	15.3260332064023	15.1240686932	15.3988409566249
ENSG00000104824	54.1736727173298	57.6557191273034	57.3422814537959	55.5174507043215	54.9564072451995	55.2166693753128	55.3178768082493	53.2102033475459
ENSG00000104825	19.3808110240106	19.2077512745163	17.2805984373532	19.9211307418366	18.5659893314936	18.0471387245878	18.2872858467029	18.6828195561102
ENSG00000104852	84.8150767456417	81.6963610675613	82.1977303030918	78.5757783183644	71.8244001946979	75.2328350906777	74.8735652532955	77.7513764926387
ENSG00000104853	50.1011625118362	47.1343783564771	47.9023394067366	50.1988957867043	47.5351769956629	49.7637950382748	45.8998032174368	49.4193225904571
ENSG00000104856	8.29982569746099	8.48205834404923	8.4040808372302	8.19569529380145	7.3263768016681	7.62595826335375	6.91524966645894	8.21323487166875
ENSG00000104859	9.61970407023071	9.99441087001718	8.45629022681951	9.25641063104877	9.40344123072735	8.84161477929181	8.07637389307588	8.49976301341744
ENSG00000104863	4.93104480600948	5.31167641421879	4.33964018376544	4.92471286486272	4.17032092088635	4.95325043890985	5.02738092880535	4.14431909509593
ENSG00000104866	14.844593115124	13.9746735100048	13.7964649375262	14.1164282820524	13.438103783264	13.7207957469354	12.8721790458835	14.5357280257999
ENSG00000104870	66.877883602756	62.4665217616151	65.632575967307	70.3405598045564	66.3131719065485	65.0687947465196	61.6639225797296	67.3873550296407
ENSG00000104872	24.401001377104	25.0016688696388	24.7437800349138	24.142715960033	25.4738534011201	24.1653854345826	23.153155101392	25.7850202543627
ENSG00000104880	1.80194548551773	1.95865720033894	1.77361631049286	1.88274843134151	2.00434858418747	1.91085411999591	1.71428931501994	1.90010055446722
ENSG00000104881	3.41077301187073	3.32359073952582	3.26041022025817	3.63129411035122	3.34634929407587	3.58375428801918	3.28325328976823	3.55357150589
ENSG00000104883	2.60392943826105	2.60204447789727	2.04802365305056	2.19606021372915	2.2426086599257	1.85567136166158	1.9226458264892	2.30184918982044
ENSG00000104884	8.86673740323109	9.18965240742972	8.889120650656	9.84356243958588	9.49937247664931	8.34654946300434	8.32837112082075	8.79851559043587
ENSG00000104885	3.0527616432364	3.15887985379648	3.10344637169283	3.23267178344039	3.10172555769371	3.25603368028259	3.15521264305558	3.28827386344549
ENSG00000104886	11.0329090771389	10.503046173351	11.3105700190502	11.9200138109623	11.7728753677984	11.5929600967805	11.0103048852359	10.9068450349801
ENSG00000104889	6.3995795873669	6.45615410199808	5.88205377199274	6.70320437256278	6.10868868150441	6.72199141695939	6.58712522082874	6.38824359688924
ENSG00000104897	23.6937997313408	22.2753359518519	21.6932621808863	22.6811955197664	19.8932067100826	19.9487901127993	20.0615700337024	22.0999186984626
ENSG00000104904	354.724051788069	346.115777931452	338.891984592132	347.487287596491	336.832942041259	331.795965972625	334.565949319175	343.951054983175
ENSG00000104907	10.5541840590531	11.4134556568031	10.1390796306555	10.0945561835014	9.42458798712711	10.1341735876286	9.80049644350569	10.7229382068093
ENSG00000104915	28.167688773469	27.797868894835	29.1556361634213	26.3641812134164	25.0133332426621	26.6498399811731	24.8665155938502	26.9435532491593
ENSG00000104936	8.43816342109337	8.52974150638663	8.65718135273238	7.63798398129015	7.05337535096258	7.62002606382385	7.23373552665651	7.78056919048992
ENSG00000104946	28.4326602480325	26.0869492700009	25.4098709977319	25.725618995893	24.3006330119773	24.7420084773921	24.1169659354264	26.6099711653171
ENSG00000104957	7.94495396564938	7.82407309387992	7.77114379281683	7.57876678536966	7.25104151272872	6.96920649189825	7.52456482371904	7.89283815290386
ENSG00000104960	21.9256654162728	21.7522185829851	21.0183891632767	21.7114889799585	20.6436578656289	20.1237557915087	19.2355605971859	20.9634561270895
ENSG00000104964	119.458664381216	110.337745170933	115.734217365942	120.15192015371	112.918690179451	113.233864094371	110.932395588951	121.089645545892
ENSG00000104967	2.61026112843764	2.55718352769288	2.45703213385531	2.41816043711579	2.66561681949428	2.57639959904734	2.54398098881901	2.7938358376644
ENSG00000104969	31.0663753500225	27.4411384718361	27.9331908089609	29.2225713354585	27.8697321540194	28.9852669174538	27.4943161232471	29.7282552962837
ENSG00000104973	14.8761905732919	13.7751965776986	14.6213497460913	15.4589934379422	13.5352205275677	14.6179413808822	13.4493570908445	15.4078606268304
ENSG00000104976	21.1358436037283	20.6409308788126	20.6902895592302	21.0240938702969	21.2067356350852	20.7807153059111	18.4885791242239	19.0619455091405
ENSG00000104979	51.3922678315278	51.5152762483952	50.7017154380254	52.0408362355341	49.8655901256618	49.7952377162132	47.7826042383076	50.3168382586203
ENSG00000104980	15.0829279938878	14.1656845902924	15.3895793890469	15.7515174650952	14.1748652079981	15.4211005880415	14.6439179570429	15.1256348071038
ENSG00000104983	3.94964510542203	3.52644687410733	3.74229122409358	3.54983975998968	3.8462281617679	4.02841791344814	3.39039913494657	3.29098744767832
ENSG00000105011	9.44186274197981	8.65452867769743	9.26808366707116	10.1054952280475	8.67349055669454	9.81556180273125	11.073532293839	9.72393258819651
ENSG00000105053	9.43482236486735	10.2245278518597	10.0510664687284	10.8973701392528	9.61774547165938	10.5071940493646	9.7095057058977	9.04958686735475
ENSG00000105058	56.7568985880456	56.0710228412069	57.8237428454307	54.4840847780807	54.6274122084236	52.3047322978145	55.2196734965888	56.0097979405394
ENSG00000105063	26.1537736329415	23.8803428666513	24.590289815559	25.7362004247363	24.3419015769331	24.8412144591599	23.9843585995617	25.7366574751848
ENSG00000105072	2.35998901557947	2.19462554170151	2.46956985781669	2.46158129166042	2.47963469574039	2.17160135214058	2.7079919574818	2.38232190756177
ENSG00000105085	2.42306731774668	2.49549315115256	2.48723803228874	2.77392988535916	2.60949222403259	2.39372628895404	2.29639495419299	2.71745004488653
ENSG00000105088	10.1990472313651	10.960870899391	9.84881461323685	11.1191196338853	10.2306429554294	10.3163259084079	9.58878856194386	10.5561645651234
ENSG00000105127	9.43379276782417	9.17132324984946	9.0946768050031	8.04931455899026	8.709297785012	9.05653839322982	8.96594400190574	8.95063283684053
ENSG00000105135	17.8026069247276	16.1602694311778	16.3026362424237	16.5775297354597	15.4742319744679	16.2909493194974	14.657770586932	16.1786141920083
ENSG00000105136	3.4907078522873	3.69209123284836	4.04127763601957	3.58871423270344	3.33010779012928	3.54923882381996	3.29687991252118	3.75764519572291
ENSG00000105137	18.3616838350552	16.7293625759856	19.5881125305567	19.4317954467935	17.0870584509301	18.6285699416428	16.2438597332918	19.44898166075
ENSG00000105171	11.286350582451	11.7637306585356	11.272983245039	11.8379620517056	11.3016411310867	10.9761894664184	11.5278592844644	10.9526095715412
ENSG00000105173	3.89809282137176	4.30821364806319	4.35529221716455	3.89796697844386	4.09854251886997	4.25782693695568	3.9080267571684	3.48542044925116
ENSG00000105176	21.6629411368859	22.0384595663949	20.5645052733831	20.7879520307921	22.3538889809518	21.7058249550052	21.5001685332824	21.5004331616443
ENSG00000105185	111.849304060852	119.853818906947	112.010315973112	105.632259914436	112.441494666158	102.930476278613	107.527260113783	104.11204467288
ENSG00000105186	7.43425368736638	7.3414784456085	7.27221611180496	7.59886822024517	7.33955454759406	7.13481324715654	7.80841357260742	7.71633161670676
ENSG00000105193	496.196930112284	509.758312733282	506.381239092543	501.099501903762	502.297642079844	476.808705874502	493.077517601919	497.243049529165
ENSG00000105197	19.7278892883999	20.5115906258837	19.5445774569479	20.7897742003947	19.5869883928643	19.7934973640213	20.324906328761	20.0492235595051
ENSG00000105202	50.8572555164345	52.2976189691766	55.2565365677164	53.9655862895377	54.3697553883525	51.7025688487677	51.9155894419994	54.6528895913394
ENSG00000105204	8.83292873986946	8.05043276620418	8.38900875421525	8.18127900425221	7.23968194010219	8.72374746626485	7.86943831428077	8.03441493488297
ENSG00000105220	44.0558150102863	41.9336224566615	42.3559734837999	42.3309407640281	43.3359967543014	42.8588271883985	39.4756553365995	42.0305647673432
ENSG00000105221	23.3176279415084	23.6627931670412	23.3536597643576	23.8527465990843	21.9326527830592	22.0377754820616	21.3467453654642	23.0942171422933
ENSG00000105223	109.637364346931	100.128232772112	103.674342880033	106.938125578246	102.878369439564	102.72467937969	97.0080142702645	111.918080546113
ENSG00000105227	2.23753745536039	2.10110543627807	2.10223971608762	2.28649297434553	2.12908446183279	2.21582665705015	2.08618603045266	2.13487573403258
ENSG00000105229	6.29392419930278	6.61681283224979	5.86003527454298	6.3780619522314	6.14779955641399	6.4023577452087	6.02248697920123	6.33939290355172
ENSG00000105245	16.9024806878978	15.8818742872414	16.1432412698659	16.8475795114566	15.1686606802207	16.4222012571169	14.2516385841309	16.8832319649883
ENSG00000105248	9.24434162147742	9.81636362936447	10.1173442171598	9.67866640337895	9.3958782581863	9.09273912521869	8.94169711181979	8.78031819711722
ENSG00000105254	62.0629709488422	63.5830748930689	62.0122325376277	63.0987919173693	61.4483944344271	61.8160888745798	59.9278337288548	66.3720617859051
ENSG00000105255	3.39060848233722	2.77181607381793	2.87781043152114	3.05366083506261	2.85798447684286	2.68738929356579	2.22930694471718	2.51399315964048
ENSG00000105258	9.14155985846991	9.95257066418105	7.88183309579657	10.0784480105288	8.90132713844742	8.95612600032542	8.22430476354651	8.97971064155239
ENSG00000105270	18.185834614457	18.3479966263395	19.7391067169107	18.2106995196331	17.9248828408049	18.3490561380474	17.9717909377008	19.4812725340361
ENSG00000105281	25.1871181869447	25.3801461406461	24.8749997274821	27.7037665650103	25.5532884999577	25.8959226769873	24.1385143357531	26.7123865801523
ENSG00000105287	9.5766048668494	9.34070012436716	9.75547389371448	10.3102176992144	9.43188900290805	9.28460606554542	9.52557994545442	10.2118997485735
ENSG00000105290	7.78204607602378	7.09545562829938	7.25404952375474	6.93188340067516	7.21835258909691	7.19836588197615	6.70676052705198	7.27646170821813
ENSG00000105298	5.92960416156861	5.64545399789418	5.94051093477999	5.83104175973515	5.72615834607467	5.78796397174516	5.32932820481433	5.9514747580854
ENSG00000105321	8.0175622060202	8.41035631119916	7.22632654674572	7.52369122692064	6.61609239217379	7.61811616729142	7.70213684778177	7.78026508818062
ENSG00000105323	80.3147407488009	79.8041364890685	78.780439902087	80.7879488354301	79.2986568604716	79.6676088575705	77.0797944226287	81.516693240521
ENSG00000105325	10.8238321975922	10.8741691634911	10.975247710908	11.5682889122843	10.0875395990939	10.6329723599567	10.0977902228856	10.9137835717375
ENSG00000105327	5.58481768239321	6.02914279494457	6.29707174843536	5.70882008300627	5.27203331402484	5.48094154224319	4.589050521145	5.54759841047538
ENSG00000105329	46.6981776171847	42.4685105716604	45.2883668334095	45.8507462016442	42.4191456034222	42.38110835197	42.40774527381	45.0738538548728
ENSG00000105339	3.34268293104046	3.21024520627579	3.29623909253774	3.28305247765108	3.11684752953688	3.27651096519225	3.06115559185699	3.314191451813
ENSG00000105341	18.2975020049786	17.6047536585595	18.1192309036056	19.3851541424653	18.2573461548105	17.4535317803317	17.575055728534	19.2797008128231
ENSG00000105355	75.0298186397315	70.1302976099657	72.334369399178	78.2926047920353	71.5420646299715	76.0880851462575	68.3180848793309	74.9051099903657
ENSG00000105364	16.1892179683315	15.9779979629067	15.4277772454879	15.8755190075533	15.5212701037695	15.1861695628251	15.8769895034348	16.6418256691895
ENSG00000105372	171.095391085107	182.372771082053	174.133121075791	177.568401727266	178.508118498254	165.716057008026	172.14713666174	178.301682432639
ENSG00000105373	69.9167601548778	70.5576232104304	70.0497721533631	71.1667451979724	66.3536362726991	68.5299081526752	63.8600093266727	70.8312447639087
ENSG00000105376	4.7947456731349	4.26819342404424	4.84197020845251	4.78142985498708	4.75827642090996	4.20585439694829	4.19128908656567	4.99198502945058
ENSG00000105379	23.4342668677466	23.206761458518	23.0362544464745	24.4512855061668	27.1032482696446	23.538027136432	25.9643140935687	24.5300371018395
ENSG00000105393	10.7779459847879	10.6739713215181	10.5983011810405	10.1145151056141	11.1543311495389	11.1395712104164	10.9390279821463	10.9875575053486
ENSG00000105397	12.9337393618287	12.6019409146955	12.6736382058219	12.9237050416713	12.2875774473208	13.1124149184825	11.9607270037426	12.45330178082
ENSG00000105401	91.7896365271701	94.7040754335933	91.6852122426196	94.2211400400401	89.9504007701878	88.6450842243032	88.7374145049415	93.6805830706467
ENSG00000105402	43.4893978724431	42.8067838266042	43.4656644299248	44.0148446949315	41.5465860627266	42.6994184383445	41.2020610953962	41.4321672464123
ENSG00000105404	134.07752426457	131.367568987412	132.911568765871	138.790601913063	130.962642257404	128.603596191587	122.091437489909	132.445174499636
ENSG00000105419	7.52007926587813	7.67548795799103	6.77687553548165	7.25699132768206	6.573549801645	8.10673153942583	7.58925130858663	7.95888811817174
ENSG00000105426	15.7182159315361	14.8175089066939	15.6491170921233	15.7170945051955	15.0471548806482	15.6905416821943	14.359836200867	15.4672292097278
ENSG00000105429	18.0351455543035	16.6369110278147	17.9585788571686	18.8151238298227	18.6074639782917	18.7594504305056	17.084206678124	19.2781755986628
ENSG00000105438	143.724416078108	131.896770439912	131.405748254082	137.3763288729	131.836103624054	134.998394007785	129.604609812855	136.347151162008
ENSG00000105443	12.2965532356115	12.2106846703039	12.11890071512	11.4784619800265	11.5113751421388	12.0736065060407	11.7312485013495	11.774550576854
ENSG00000105447	6.83272423897334	7.40148464903766	6.98429105116612	7.79749079966663	7.54343008309769	7.78498450955845	7.34846906190942	7.26828769079118
ENSG00000105464	2.20455124433021	2.12821510453398	2.47396346676394	2.3455853537412	2.29405698294149	2.40526653191593	2.14776522965685	2.3946713375233
ENSG00000105472	74.6418684518315	67.7716941127712	74.1199677218375	75.1055422153295	72.5537973312136	72.3282785311994	66.931122971852	71.3758681652634
ENSG00000105483	5.61942645586982	5.64527834612414	5.29742091916305	5.18694537236757	5.27919897821042	5.28679958295962	5.50049652034998	5.17883076320319
ENSG00000105486	8.29162361927855	8.11504637130917	7.72408076174342	8.64969493559694	8.11409869619951	8.52674199858377	8.32557477285232	8.54840653560913
ENSG00000105497	3.20189927796225	3.06377225951629	3.21643372985837	3.19502240963728	3.19468272198502	3.12979174677919	3.29275501594077	3.12283040318922
ENSG00000105499	3.95751599864147	3.70244542989778	3.56103163763263	3.66827808017149	3.9057888013124	3.73771555078898	3.36814179771491	3.64723506335947
ENSG00000105509	6.959797255751	5.50393183929724	6.38761538182189	7.78321451351138	6.87770713506273	7.13489101267966	6.19504536050852	7.26873381021926
ENSG00000105514	4.13226093461703	3.66618620400397	3.52044170224373	3.91387348673034	3.70717491868291	3.68888797254452	3.74964146770226	3.96869930614781
ENSG00000105516	3.76737867517933	3.03144793793223	3.6472036308235	3.15070836368229	3.4899085128081	3.4847915144258	2.99251935705656	3.35664489947307
ENSG00000105518	11.3323392885092	11.0447582433285	11.700871046414	11.5282819402613	11.0176083161943	10.9075383553058	10.464233651789	11.4951910371813
ENSG00000105519	1.94136797513691	1.84917605865153	1.8030672455095	1.84336602478604	1.82659270471008	1.75771302672859	1.88002172586373	1.99549527478181
ENSG00000105520	22.9525710932511	21.154651488754	20.4980251000636	20.703195079338	20.727619353673	22.2202359750715	19.6456352385479	22.7463516667963
ENSG00000105552	10.3316458167683	8.93868323269586	9.62433653162675	9.122012971322	9.95378894095227	8.69081614701069	8.93963168253085	9.66244840821615
ENSG00000105556	3.81549364766837	3.49499448947887	3.50001926276747	3.80891718032217	3.83550604865655	3.779393730586	3.83209083636695	3.63954408409347
ENSG00000105559	16.850130987107	17.9199642275409	17.4492736905102	17.1864739773641	16.9774270383762	16.7529466625781	15.463362601698	17.1263392079692
ENSG00000105568	51.548773145976	49.3069414189683	48.9774249747716	50.6076253683372	49.3264007375684	49.9881147506767	45.6407313821212	50.4759923635409
ENSG00000105576	24.0332933626205	23.9303942737632	22.9074706333251	23.7391549184923	22.3018496632956	22.8865108120141	23.2578896014523	23.4722037622199
ENSG00000105583	45.8163780477962	47.4135664571207	47.6033285400548	48.6632893539921	45.1681530609094	46.6098149952716	45.5799697283667	49.3019898216595
ENSG00000105605	23.5845799335267	19.5998666443328	20.6223804997662	20.8933113182144	20.5797824913277	21.3373155201467	20.074101851366	22.2260980026727
ENSG00000105607	9.06288216156749	9.53212672803819	8.82359211288896	9.75578075251315	7.84488035713787	8.26289762852027	8.42360443930287	8.31391596770937
ENSG00000105612	50.0829667873553	48.1968878037921	49.2414842883187	46.9533986925189	47.2598135125394	46.7448759068119	44.9131254012888	48.69809446174
ENSG00000105617	4.0384912869862	3.99726473965893	4.1037976163475	3.8585218584021	3.71986944339388	3.4722978686789	3.49902927029322	4.25661415420907
ENSG00000105618	19.7203033463023	18.6500139661094	18.5083467853257	19.4302895454337	19.8206946080193	17.5795808495709	17.5332876043122	19.2039653718677
ENSG00000105619	11.2381528082568	11.806791461854	10.9295766066553	11.8403751188561	10.9443715037661	10.8791652452004	10.6750869900893	10.979790595041
ENSG00000105639	2.17902064141779	2.2187759130745	2.31559327718153	2.00691888022522	2.13782926796347	1.99314074705003	2.13024292538398	2.17991048538308
ENSG00000105640	323.720833088006	322.542697459299	315.26524251924	331.874777232695	320.27058535042	309.765223430095	303.255739653535	327.466715056624
ENSG00000105643	6.16193642029816	5.7323110340242	5.74482055023372	5.95281791422869	5.53909842203513	5.29968658098028	5.29591733254703	5.51772203439759
ENSG00000105649	3.36041296943859	3.28898228384594	3.14536681686503	3.442530295105	3.14630173059378	3.37726350059141	3.24408681534062	2.94592566961084
ENSG00000105655	4.20361293728083	4.08411311320198	3.99365549443602	4.00468118320042	3.54097291659139	3.64535486435175	3.15912768443319	4.27644564536128
ENSG00000105656	5.32170227125592	5.03528879305643	5.26898815244274	4.99541353562013	4.86829196036895	5.40276053980893	4.93197818048637	5.23578948052384
ENSG00000105662	3.6999384154857	3.86451969587976	4.01173448695928	3.59581057724515	3.86048760954844	3.81801148419725	3.62051999379746	4.12172857013695
ENSG00000105664	6.00389843994599	6.03065335599967	6.46799055029948	6.32734584756181	6.09278697751258	5.72296479942412	5.08875999661704	6.49726647023504
ENSG00000105669	59.0569098697259	55.1731589625485	58.7076738096728	61.0809281260403	54.9509572945318	60.273777558425	53.984296575279	60.8530719428807
ENSG00000105671	19.9875378677994	20.3326083179897	19.7216697606126	22.1203687924946	21.2430442642527	19.2733170853166	19.0677924022508	21.0104395089396
ENSG00000105676	11.0759390100698	10.3866033450476	10.8805704838948	10.9643419372876	10.9884211549677	10.3789159712182	10.4910535510628	12.8480231989959
ENSG00000105677	53.1923813176075	53.994498245891	52.0223593355455	54.5986550201709	53.4963263147137	53.5386405695335	50.7376703135516	52.9541229854163
ENSG00000105696	21.3187797827538	19.8788189379619	20.9512866540326	21.0876815208298	19.5127538904063	21.276097226793	18.1367399013243	22.1847876781535
ENSG00000105698	44.7271865957404	43.2457881483727	43.5254462991094	43.7144202628352	45.2669767583885	44.2567969826235	42.3914731846886	44.2931187489013
ENSG00000105699	2.00796632052108	2.05742123534747	1.73519852816472	1.96210789048081	1.91523846884058	1.88568006486849	1.81857429856727	1.88623003915317
ENSG00000105700	17.607569350507	18.3363596119731	17.8216190544869	17.3807828818641	17.481129833894	17.7608690685587	16.9228766665867	16.7827032931592
ENSG00000105701	126.795691730537	118.447333746618	116.413668803251	122.205251003379	118.075588891488	117.431632810902	109.002975279018	126.583749060944
ENSG00000105705	10.8653126579568	10.6751618664566	10.658063503914	11.0434099061577	11.3352297286111	10.8251834687477	10.3159712229938	10.823697431693
ENSG00000105708	3.4231233395219	3.30812979005331	3.29014830478279	3.0305574394606	3.18174003118979	3.13629054940653	3.17124226349283	2.76170232444642
ENSG00000105711	9.90236195943585	9.06011468754359	8.65419491602664	9.53596442328744	8.93085147279017	9.31122491845004	8.93877942494363	10.1021666015266
ENSG00000105722	20.1371250953026	19.4658114205257	20.4945114835844	20.037097763348	18.8913675697781	18.7805694876895	17.9394960444215	20.1523493907316
ENSG00000105723	18.7990776005042	18.3442857321787	18.205274469181	17.8425785099009	17.0618413594651	17.8590766774254	18.0953094157117	18.3397880177501
ENSG00000105726	15.7651283988594	15.4660910758005	15.3252758497208	15.6116358851133	15.2227180411168	15.6326555511735	14.719422101622	16.2183622074195
ENSG00000105732	4.37263164434234	4.00305096502506	4.37105220562205	4.6394736069958	4.3567454247686	4.29861845012414	3.96797544086882	4.61778000965707
ENSG00000105738	4.26800122068228	4.2383126424118	4.32562948886787	4.79061726931575	4.47883967410364	4.59469634381193	4.47213169655439	4.93775223457682
ENSG00000105750	2.45926512631652	2.59286872602824	2.41916060914336	2.57215527279118	2.39220528029185	2.60323765094865	2.56775066327897	2.7134748068915
ENSG00000105755	56.7640610354927	55.1063518824558	56.5855214567916	58.0039697732415	56.8359677387305	54.0873742795005	54.8482337461282	57.3792010189567
ENSG00000105767	3.03261786538421	2.7689831107031	2.54246875790537	2.58738882271628	2.78630952621088	2.61012508823397	2.49185958095258	2.43378798132435
ENSG00000105771	7.77098166087292	6.91465828320572	7.58489693548579	7.68558669349253	7.39181963205269	7.05201269603545	7.09601646015814	7.29944559998004
ENSG00000105778	10.5859396975951	10.5199928697892	10.4867033680482	9.84129353351699	10.4958923568312	11.1403929772551	10.5395078731091	9.9698189983695
ENSG00000105792	2.48582872664383	2.24048693917513	2.26857046366385	2.40173843090298	2.46275671506441	2.29960433257232	2.50646466449753	2.51555903453101
ENSG00000105793	4.30764856262191	4.31315607257094	4.36038908915557	4.36222992201703	4.60940328211005	4.45752414419904	4.3606459734385	4.61477821255589
ENSG00000105808	1.96221458272128	2.09201402801142	2.01180168748862	1.86103531889333	1.88891914672146	1.87265502606566	1.90308741573471	1.9018263192473
ENSG00000105810	8.88987266236611	8.96035519902525	8.86782795627379	8.9797775471947	9.16595893534565	9.52045655067821	9.52418013039914	8.95779104144517
ENSG00000105819	18.2072452387483	18.5788737904325	18.8577919612317	18.4694229994358	18.4123214311081	17.9614689719135	19.2828002125363	18.1186603618443
ENSG00000105821	13.4030945454408	13.3222808835186	13.6202631061621	12.3051444339581	13.3328574343383	12.8679582328231	13.5723714937843	12.3345569455743
ENSG00000105825	1126.63766387403	1139.19714442036	1139.60844075616	1176.26285643417	1162.1759425256	1161.85104051727	1201.68141571722	1133.21152140217
ENSG00000105829	35.7317801965274	39.1022705941803	37.3227260919283	37.5189245095187	38.6663523830725	38.9319591281482	40.4924645190076	36.8482459151229
ENSG00000105835	66.6756625481907	63.6570650498868	63.2842894272255	55.8139033710793	61.1318162374369	58.0902129408719	57.3704412075215	64.0894889074281
ENSG00000105849	10.9486280404565	10.7302536139642	10.5404842593381	9.9588074513888	11.0442629151698	10.0997849643054	10.61333160447	10.0295127615034
ENSG00000105854	48.5674663685524	50.3251309686628	48.481844702285	47.9021269264847	48.1444968331577	49.0723877338461	49.9243581488507	46.3085626387103
ENSG00000105855	7.04362553799157	7.31942467959554	7.46199594130188	7.08416664971988	7.58512937921819	7.61267505212094	7.47750335236825	6.95293371252556
ENSG00000105856	35.2428093405607	34.4320873977976	33.2722518853692	32.004674641982	33.6802139652027	32.2059914911371	32.930843350445	34.060808688532
ENSG00000105865	3.36518321118792	3.72868276416863	3.66184541613079	3.34276842834812	3.7554090178422	3.95210867921003	3.42115774322363	3.5514392667154
ENSG00000105866	2.51426184483473	2.5878775407309	2.52119463537909	2.31300919826064	2.39586633860556	2.58016096060504	2.59602952927998	2.4515403634563
ENSG00000105875	3.72310140881076	3.59099086340515	4.1063412561958	3.78185847614158	3.78849799076388	3.74055960371694	3.50273776980246	3.81323635379547
ENSG00000105879	9.36982789188495	8.63670725947202	9.49334956745263	8.81956988640217	9.320516666313	9.20870142890717	8.89595214519142	9.07914628817609
ENSG00000105887	60.919634494241	60.0215733304709	61.2144449679834	57.7851882143501	59.3656472725843	60.4914451006105	60.7441677115212	60.182712606338
ENSG00000105889	3.17559398933237	3.643800577037	3.17075875270252	3.23842719127668	3.80185858776205	3.41173089152311	3.38151059660816	3.54773630372742
ENSG00000105894	8.05896028818013	9.43588638119818	8.61645096693718	8.41557332512074	7.87733094801643	7.97461292187695	9.03268405956609	9.26960806112355
ENSG00000105926	3.34102570110749	3.39421573344469	3.5908477182222	3.3563320190281	3.39154926624856	3.27653114672427	3.39941749491237	3.52120011429466
