Control_1	Control_2	preS_1	preS_2
ENSG00000111145	31.4798082140899	34.5791295376674	46.9868673959606	45.0190841613389
ENSG00000111186	94.3943195600456	78.9835542279189	84.4116592381417	76.4440615417002
ENSG00000111196	8.1036108141694	7.93618332207922	8.36171734970339	7.84833703925911
ENSG00000111199	2.45295414383679	1.91570262926157	1.8122084960695	1.65656491668426
ENSG00000111203	10.2171029694569	9.5439265437136	7.41924783790104	8.5350446261574
ENSG00000111206	71.9873385796435	59.5559966302967	38.4063459982666	45.2450679854593
ENSG00000111224	2.00277434875036	2.26235282417047	2.23203515482304	2.35539133778317
ENSG00000111229	146.762576069117	147.42430439307	210.083587743473	191.007170204838
ENSG00000111231	16.6267904168549	18.2972835841355	20.2007129049091	20.7739533788824
ENSG00000111237	35.2763243521707	35.7687561366167	41.8456079595925	41.9135955166813
ENSG00000111247	17.3085798811991	18.2877177743398	13.6523351256311	13.568368602942
ENSG00000111252	45.9528298584813	41.9791781508926	61.8742705621154	61.448510206659
ENSG00000111261	2.27921423672399	2.09200342011035	2.03757726712277	1.86983491619373
ENSG00000111266	3.43073892383333	3.57852113978691	3.41178352519655	3.12195224529496
ENSG00000111269	10.2630099571299	10.977303231267	13.7150486019963	12.6327679031537
ENSG00000111271	5.85726876953248	5.6014849218937	5.4539826182961	6.29254863680574
ENSG00000111275	2.76993366923435	3.06826844039354	3.43923062650082	3.99423895797716
ENSG00000111276	14.8036473507732	13.6845187817318	9.00002348755421	8.45275290537147
ENSG00000111300	9.54811521069858	11.5741057870511	12.8187994112109	11.8712145605268
ENSG00000111321	49.9729351394991	56.4220839592843	45.8772470683626	57.6861218498456
ENSG00000111325	1.95069302312076	2.03404825264206	2.01678160977989	1.85548406279045
ENSG00000111328	92.2826255222496	86.0632431976829	87.01786803755	86.4828149303971
ENSG00000111331	6.0432783395536	8.8169661970743	5.07478647419422	4.35981351091491
ENSG00000111335	2.46189315400583	4.72282908986295	2.21655179755405	2.0283803989791
ENSG00000111348	2.48510509935648	2.44720683242265	4.9201397571509	5.72133930121966
ENSG00000111358	12.6986391243054	14.7031536030225	15.5324370574664	16.2138853741915
ENSG00000111361	25.8221585716445	25.6359162281276	25.8219266920856	28.7379914514845
ENSG00000111364	14.1867873303308	13.9715235893873	14.1418148036848	15.2414905621582
ENSG00000111371	27.7333972332672	46.7263951503555	37.8500585652878	37.4360271424536
ENSG00000111412	8.52217417340098	8.62872312736314	9.92937740723931	11.0481303971333
ENSG00000111424	4.50245476421358	5.41001051216233	4.39103711994714	6.05353954477044
ENSG00000111445	19.5474961870452	18.114925098022	16.9015033775002	16.8066131358324
ENSG00000111450	17.2885287416657	15.8675980032483	14.3897562791441	12.2226779952372
ENSG00000111481	55.8069878777139	49.3686556553312	60.1799175673161	53.9179809388659
ENSG00000111530	12.9160392677475	15.015773149248	14.4504953690093	13.5298102771379
ENSG00000111540	6.00836332772905	6.01217765507694	6.19753878608735	5.08919110673634
ENSG00000111554	4.49714917492094	6.28881852632501	3.9771700047839	5.02869081468171
ENSG00000111581	11.9855820226273	14.5059955836674	12.6771257748395	13.2448368136294
ENSG00000111596	16.5464370694992	18.5004091295832	18.5047181672197	14.9748873701469
ENSG00000111602	23.9059076866828	20.47092061765	13.9827911632617	15.5367938635531
ENSG00000111605	17.1612388199885	16.9849484922166	16.9435804060869	16.4496471752788
ENSG00000111615	4.90282763474461	5.62421541812799	8.46180382582618	7.37799606654587
ENSG00000111639	97.7920604730261	78.6247758292257	99.0083007866616	95.5536621239732
ENSG00000111640	3060.98770827452	2574.5060299607	3310.68009390769	2783.96834747618
ENSG00000111641	36.7169415457128	34.6641258839834	38.3276374028045	40.4975696455693
ENSG00000111642	61.2167333800799	54.9612555025961	56.2768563819256	52.9413566846899
ENSG00000111647	9.13886870505463	10.742258460607	11.6345978273038	10.4564727728816
ENSG00000111652	59.5614818561644	51.4169659322889	57.5681851386852	59.6483616997318
ENSG00000111653	6.22380176475767	6.66112690763468	4.77153919081018	5.07538375228781
ENSG00000111664	5.77331522757588	5.83485153101412	4.79157341092872	5.78288104829573
ENSG00000111665	47.1333504867335	34.5684619286772	17.3940989558335	20.498872567351
ENSG00000111666	25.9222464338497	26.8792046213198	25.4737226729136	26.108130722265
ENSG00000111667	63.473872662578	54.6703697638686	55.5116687139306	53.4940338060969
ENSG00000111669	613.966379608179	477.386769873751	582.524249452193	501.133080124096
ENSG00000111670	9.6064009213221	16.8499368572674	10.627936551747	11.2227354300442
ENSG00000111671	10.0444964374762	10.2022657750061	8.99087867991142	9.0326908083502
ENSG00000111674	25.8145645241233	25.7243823084175	25.7120731675829	27.1137191043736
ENSG00000111676	85.1266953767793	86.3762409929418	48.7410964516845	72.0458770969205
ENSG00000111678	30.3419207881349	33.8935007483808	24.0439427732138	26.8408034481673
ENSG00000111684	5.38230105078431	4.73759241068558	5.04892900538749	3.88881848711055
ENSG00000111696	5.77120222252247	6.21204006768572	5.15455185165094	5.65825479844792
ENSG00000111707	14.145606360677	15.1365277900604	13.8948128139039	13.2749286489601
ENSG00000111711	16.7165588912006	20.0056808745439	22.0466782785163	21.0351053918314
ENSG00000111716	349.255896188745	326.36334647927	448.374086151247	430.422740526647
ENSG00000111725	16.2522179464169	17.610776393362	13.4907100786558	15.356094338245
ENSG00000111726	21.3300373022049	21.978565632505	26.7961383366453	24.7299924767352
ENSG00000111727	5.23103695470268	5.80288571382103	5.59548332408041	4.91721013401546
ENSG00000111731	8.71046669556492	9.69214013483646	6.36223613350365	6.78072720445363
ENSG00000111737	27.7624904306203	24.9033285420122	29.5087552839882	29.2044255999436
ENSG00000111752	8.93331566753433	9.90679601082112	6.8433468494407	7.51395702685045
ENSG00000111775	116.260195951359	112.000584381164	141.880109672371	132.915961098326
ENSG00000111785	8.92315027440909	9.7620267763283	8.62943390570205	7.49045941408885
ENSG00000111786	82.7717037190041	70.5225292651748	79.1943388973487	82.5840693686278
ENSG00000111788	4.53989790903123	4.70625891627541	2.70294591153944	3.66169860904175
ENSG00000111790	16.6412596672409	19.6750197797259	17.16188165321	17.6575931905121
ENSG00000111799	92.9712605236354	133.492227796096	75.3309663288211	68.0820330951208
ENSG00000111801	2.48486978858613	2.36658988616461	2.61922104553115	2.06644585659103
ENSG00000111802	16.6357029658042	20.7316658685433	20.9626996716121	25.175316448518
ENSG00000111817	8.30008188860222	10.4960701484474	7.9266617752526	6.92073198219627
ENSG00000111832	14.1984791844955	14.7947940403891	13.2914721831676	12.6844030872075
ENSG00000111843	53.2383065267319	47.2326774029456	54.9073198848373	54.0443728992753
ENSG00000111845	26.2190244987975	30.686691959785	36.345201900196	36.5144406831017
ENSG00000111846	2.92268848299667	4.75185871910763	5.12310492356877	5.61092511185262
ENSG00000111850	3.12438898869728	3.16810605210999	3.56644114747912	3.47339461107355
ENSG00000111859	3.3700750436344	3.32739718869425	1.61750836123108	1.84859781336861
ENSG00000111860	2.70399462158393	3.27877771889195	3.63707967601281	2.81748302720054
ENSG00000111863	1.2740903111686	1.4815818654377	2.23120494245456	2.4206522512112
ENSG00000111875	10.3963817782813	12.3430929932387	12.4086262416271	12.8867999192987
ENSG00000111877	3.12116035253751	3.23901108032158	2.59156349549998	2.67172419876401
ENSG00000111880	7.53618246136159	8.36535796437498	8.06265085953522	7.79167467681365
ENSG00000111885	4.25991589301806	5.51447009768617	6.33800213791182	5.55189806227681
ENSG00000111897	35.8210391196201	67.1636463818526	67.9673052444071	64.4833233237135
ENSG00000111906	44.3476351414883	41.6144531832096	42.6839320386578	44.4600814295157
ENSG00000111907	2.8551425835878	4.03532080618882	1.7852437060407	1.54408633560232
ENSG00000111911	3.60640214367909	6.60662677025359	5.79003522874955	7.1551628063003
ENSG00000111912	4.80669054160888	9.31036241421172	5.19364442085099	5.94946149788891
ENSG00000111913	1.86098969318065	1.51975020609976	1.12136448791843	1.07697657643884
ENSG00000111961	16.3701937097347	20.6624840351843	23.368650223946	22.5472812130462
ENSG00000111962	4.20498784309651	3.99167738026575	7.77436562865681	6.48681904684729
ENSG00000111981	1.60686160342656	2.30811492692232	1.51533461309839	1.83464978882277
ENSG00000112029	19.4747108384921	21.3347590990318	13.6884840418102	12.6838964540642
ENSG00000112031	5.18554088049793	6.1531862747052	7.5826205869287	6.38316814689523
ENSG00000112033	34.0315864189406	34.6517769977473	20.9361245451506	29.7928643462886
ENSG00000112039	10.5170821464542	9.53723591995188	6.14271508461445	6.72377120789476
ENSG00000112062	23.1185718306317	22.3682678044091	21.758134877891	21.985823176085
ENSG00000112078	19.4584441008055	24.9656746601881	19.0468483745597	19.3274431163636
ENSG00000112079	17.3637649874585	20.2729465545543	13.6932593230462	14.9151104760633
ENSG00000112081	70.4363496754117	66.267099902316	68.1455145769095	63.2934843496737
ENSG00000112096	6.9652092501425	7.7026460012383	7.67233646233441	7.49218624682197
ENSG00000112110	66.5007000015931	61.6237097163568	69.8763969044892	66.7456259158783
ENSG00000112118	70.2898696469382	58.2592280007811	34.448993984281	38.2941297860868
ENSG00000112130	5.52898567001672	5.04216630573399	5.87088878409108	5.93487565850417
ENSG00000112137	3.05811672444907	3.49606084644339	4.92775620239162	5.46661513894146
ENSG00000112139	1.43420665105457	1.39073873436209	1.53515540823597	1.69913225731705
ENSG00000112144	3.39640651958525	3.92553056139026	2.94319610959426	2.30096224201067
ENSG00000112146	17.2481068885829	16.6856483076208	15.2816891627965	15.9692190834907
ENSG00000112149	2.69611040493767	1.8920021493846	2.39938499902697	1.99424298981351
ENSG00000112159	10.412625373331	14.1793728839686	12.0386831226876	12.2594568477097
ENSG00000112167	6.46340841439643	6.96369217903271	6.20181037629713	6.79524743903398
ENSG00000112182	1.11686119536413	1.11779549915318	1.31985942834902	1.23134739929179
ENSG00000112183	7.28578837781671	7.80494553971313	6.29821799007087	7.58123507022996
ENSG00000112186	22.2131844931106	26.8806210570538	18.9617016425372	18.596356633752
ENSG00000112200	12.8811554135439	14.201008781998	14.5329081069796	12.1998234461294
ENSG00000112208	10.8612045137764	14.1416602389836	11.2939173718258	12.2186618488322
ENSG00000112210	6.69067820753534	10.3217498475157	6.41730174680008	8.06208292993391
ENSG00000112234	4.06100601147565	4.73671190799534	4.25357136319527	4.41667042719625
ENSG00000112237	22.9838645921269	24.6961540458609	27.2515996694469	25.3019459672616
ENSG00000112242	11.1113675240503	12.7050404077253	11.0628267338026	11.1960925780745
ENSG00000112245	38.4448165748317	44.3981827266944	57.7049456111763	49.2654992263741
ENSG00000112246	7.7947263027071	9.27452475889176	4.31855737870138	2.98699619803523
ENSG00000112249	23.5641259761045	25.4150309114664	26.7756116950363	20.5099727250927
ENSG00000112276	5.47196862287196	6.59537387583502	6.0219851328444	6.73985105163345
ENSG00000112282	7.45028999868481	10.1565719884746	9.14045394770988	9.21890783526614
ENSG00000112290	10.0796883593753	11.1879761650842	7.19953923206851	9.31556594478445
ENSG00000112297	12.9424305383435	16.5900412972555	11.0846981292062	9.71762385245665
ENSG00000112304	4.71813486969474	4.92415928362594	5.24843398109043	5.09988778857336
ENSG00000112305	6.52703687964709	8.77745694294885	8.01525512779355	6.85531314087686
ENSG00000112306	1107.7466568479	1052.05098518895	1173.2784458648	1379.41714945557
ENSG00000112308	52.2170651076239	62.8231701774127	49.4628777430443	57.2154905821977
ENSG00000112312	27.6752432356536	28.2408326449722	23.6003605588809	26.8977987730445
ENSG00000112319	1.52170298515937	2.04307540333707	1.65307204805869	1.86541794192687
ENSG00000112320	1.88143601403715	1.7278268578374	3.03519660367188	2.42858279992278
ENSG00000112335	89.1277699553209	83.2761440047588	109.743870539557	100.520160846166
ENSG00000112339	13.1130016596829	13.9929617460599	15.0556405087644	13.1769909629504
ENSG00000112343	3.30318090062404	4.05680228454719	3.87708201035677	4.08497472224616
ENSG00000112357	4.42100490542351	4.31079252194993	4.44974479749649	5.02159880741766
ENSG00000112365	4.6329777036441	6.48998091065013	5.34747633965475	5.82295222382445
ENSG00000112367	5.22364389286183	7.1442872609281	7.49173353251699	7.63521508096415
ENSG00000112378	32.4543828336294	31.7813178803488	37.9537452952061	33.8202649933964
ENSG00000112379	1.63500129282429	1.78451918936569	1.74473854383078	1.74605994207307
ENSG00000112406	4.28786567254959	6.07392469844611	4.63604520199919	5.62815968847356
ENSG00000112414	3.68051836448902	5.94084673269881	2.49417901975247	3.09609122537406
ENSG00000112419	25.9611586958829	30.1686148557271	37.9042207548699	29.036583690232
ENSG00000112425	2.7535759627297	2.87030451543588	2.70220280634658	2.61571384386911
ENSG00000112473	90.1074282708905	85.0435196962313	90.3202703714572	85.3608681867437
ENSG00000112511	29.7210927741868	30.1677394208445	22.6385589671736	26.0700155341554
ENSG00000112514	129.563048625163	113.890179672544	114.470065513857	118.909249285445
ENSG00000112531	17.6670297040825	22.0878868983872	16.1428761336675	15.4616918822544
ENSG00000112561	4.1369124853417	4.68899073813616	2.8013040874314	2.78539596587805
ENSG00000112576	40.9170859997747	44.0074548414863	42.0708710588009	46.339588537216
ENSG00000112578	29.5352119022144	32.7289006687385	30.7682135620941	37.9433671781424
ENSG00000112584	9.21670598144782	9.32207094799627	9.65688736066113	8.86932490208979
ENSG00000112592	10.7478574786263	11.8266449748481	11.080366152439	11.7585528318702
ENSG00000112624	3.88203500990241	4.26679177816664	2.62338048308328	3.36925852660838
ENSG00000112640	34.0998811753903	29.7964249520989	25.0550858686229	25.8517976365068
ENSG00000112651	22.3384716921952	21.4149523022881	21.3695567699843	25.2940589278617
ENSG00000112655	71.2030496754063	76.7669030378485	39.5073780770347	49.0705045670075
ENSG00000112658	25.034000067541	27.9829260657979	23.9648384893948	26.8988246329363
ENSG00000112659	8.25676329778574	8.22614861473363	6.32501294740176	7.89256199351167
ENSG00000112667	19.8104004915984	20.826219629161	19.1813551776167	25.1045981284274
ENSG00000112679	3.78082870311279	3.94016765748501	3.33682539110163	4.10647305124837
ENSG00000112685	9.90721935567936	11.8773088933668	13.6607434634545	12.3865389520818
ENSG00000112695	60.9199477711523	57.9025329757214	73.0214479795139	73.5727534789612
ENSG00000112697	66.2778691881387	90.2304267895212	63.8884324454395	62.9996293169416
ENSG00000112699	8.97685863170688	9.56029843212855	8.23637931943566	9.81646974788822
ENSG00000112701	13.6211924363801	17.4532174707312	15.7760500135148	14.53565894904
ENSG00000112715	6.05759567579954	8.98285172589267	6.48684099529641	7.76838571923723
ENSG00000112739	13.7227400875349	16.2189351201883	14.9027721066154	12.8223185885223
ENSG00000112742	18.3065021223984	17.9462910639691	14.1804515619748	13.4860292935177
ENSG00000112759	102.871291442316	86.9646254457683	107.336444050062	116.525486479827
ENSG00000112763	21.9200313744542	22.6051955645187	21.934744246442	22.3924298442008
ENSG00000112769	11.7768836327048	20.1697708381047	15.8111774438057	14.4442017939789
ENSG00000112773	7.93591063142348	9.59859158020662	10.3193964938356	9.60952294850708
ENSG00000112787	10.5136564422951	10.7983919489414	6.71157034188244	10.0140487397702
ENSG00000112837	5.82492726612352	7.60583523042064	6.04238739573849	5.83115665443963
ENSG00000112851	28.7118948854573	33.9923396606207	25.5000179765756	23.6347470007426
ENSG00000112852	2.06884713332545	1.69774512641458	1.99009646123709	1.72336713481903
ENSG00000112855	14.9004010828627	14.9978754858341	15.4571795917072	15.3638131229886
ENSG00000112874	4.61663765780616	5.42453338870883	5.01765328412209	4.73705262841901
ENSG00000112877	5.85489282741247	5.62774526314093	4.9340276267779	5.68542040543692
ENSG00000112893	26.6124333825	33.6330273445917	40.4782290161894	35.6903828346834
ENSG00000112902	9.44557238857997	11.0372230567618	9.29657217368872	8.47196009530588
ENSG00000112941	43.3017953801761	41.8924277579651	31.1509273447154	30.3343775961845
ENSG00000112972	4.36433864052898	4.98731781522022	9.37035255457148	6.76087764989983
ENSG00000112977	148.130728790223	141.535841766485	125.070085402442	134.591571970324
ENSG00000112983	16.8584083977465	16.5524163599464	11.4411117407975	12.8822603171609
ENSG00000112984	69.362028255205	50.1926150547323	26.9304888429591	25.1870635921376
ENSG00000112992	11.013918517625	11.6066864473834	10.0531450882013	9.76592073076422
ENSG00000112996	24.0883590250254	28.2917820028447	28.8007271350845	31.898755440709
ENSG00000113013	110.569248332564	122.824028005672	143.873449834482	156.664688152022
ENSG00000113048	35.1558488987808	32.3842665168689	36.7053854155423	37.1088610994229
ENSG00000113068	60.1310774838753	55.351072869583	64.9498046441785	57.6755660580736
ENSG00000113070	8.26355175297191	9.88659462634648	6.85527235991751	10.1959820340806
ENSG00000113083	37.4292708028559	49.1619815151284	35.9117912110432	35.9071204634374
ENSG00000113108	4.09805858232594	4.51090115605389	2.44547234903142	3.251874730476
ENSG00000113119	6.02743191073963	5.67698424271924	4.39804734515282	6.06780235691402
ENSG00000113140	313.32982659656	294.331221186255	223.830612972517	217.160668840921
ENSG00000113141	67.5695322706786	74.5548675755815	73.4491399681217	72.7816244266019
ENSG00000113161	9.5579542936193	10.7723910371953	22.197924565519	15.9519729317872
ENSG00000113163	12.3612855271888	17.4765662682471	20.2224590732906	20.2416805484056
ENSG00000113194	25.2964518763169	24.6869557083221	27.5989680477575	24.141902524245
ENSG00000113205	1.19869969340211	1.15473777971441	1.5240419248361	1.43572314947729
ENSG00000113231	1.42187885644521	1.43581703403445	1.27782730736382	1.31702894952839
ENSG00000113240	5.64876830915596	7.31403060795509	5.97693946786146	6.22993212188347
ENSG00000113269	16.6478818221771	18.6237716491427	15.638664646684	15.9396992024199
ENSG00000113272	6.52790970788501	6.90551238663944	6.35926227637588	7.33384387563397
ENSG00000113273	11.1460456038669	11.9816943025057	9.15305333904888	10.3273857576495
ENSG00000113282	32.4088808623458	40.5395510891747	42.2782931462703	41.9197922210877
ENSG00000113296	1.47746560046131	1.48337546642629	1.24073839656933	1.20795006765285
ENSG00000113300	4.93653375474242	6.53838084291632	6.33618980250246	6.43278807746981
ENSG00000113312	39.3264056295899	40.4984021598545	47.9378728096349	49.1450520078449
ENSG00000113318	4.45097047971499	6.13058654481834	5.30630763127255	5.01682789203449
ENSG00000113319	10.6368792679007	14.5542414020526	17.9787835556367	16.9995893212774
ENSG00000113328	42.8379427766576	42.34392137578	53.9589405812105	38.2590612028096
ENSG00000113356	6.16700627611541	7.10590097274886	8.80775079488995	8.97305938094137
ENSG00000113360	17.935385337923	20.2961365657243	16.4985609909738	17.6369960748757
ENSG00000113361	1.13810720448004	1.13263238261235	1.03027553137183	1.01426474596503
ENSG00000113368	55.2252891266599	47.786761369876	23.3482868066718	23.2776338377539
ENSG00000113369	6.52839610963003	7.79145173764223	6.22107573615552	6.73325681599465
ENSG00000113384	34.6248463180133	33.8673329148796	33.1308629642512	29.6811414138639
ENSG00000113387	29.3681846546971	27.8337024459511	39.1719938841843	35.0314487029865
ENSG00000113389	2.34561953937195	2.31919915449619	3.3303696514913	5.23906261438846
ENSG00000113391	6.36445445983703	7.94222261274211	5.94584803527436	5.66841525025067
ENSG00000113407	56.3332161691767	68.083884999691	69.3241685729306	71.7374666217216
ENSG00000113441	5.31064789841232	7.28540933456708	7.23476338339073	6.31096689108121
ENSG00000113448	3.21957367044296	6.31120107476451	3.26909233275059	4.21825443370459
ENSG00000113456	10.6035983241722	12.1920820943698	8.54113027253421	9.34278979106389
ENSG00000113460	27.9977792141214	28.1261112429251	31.6880708553862	32.182616176994
ENSG00000113494	1.16383324437554	1.19153493413401	1.25004697561982	1.23141874379673
ENSG00000113522	12.2639514717725	15.5088180625229	14.5715339776224	14.2615749459012
ENSG00000113552	19.9287872612411	20.448150340347	34.6466000347701	42.9014945654007
ENSG00000113558	16.2583672867875	18.0418168717449	20.2618465443034	19.4004382103321
ENSG00000113569	16.1080934120782	18.1570403954163	15.5107604819186	16.3710594064334
ENSG00000113575	28.0276582839915	27.121034014295	31.6742539089575	34.1803843988689
ENSG00000113578	15.1391881211939	17.1499462604438	12.2918042654363	12.1264316176378
ENSG00000113580	19.2146769979331	23.1595076918626	16.7346166636995	15.4961222590391
ENSG00000113583	27.9992394533615	32.4489685837293	26.311727934868	27.1124389505932
ENSG00000113593	15.4672756122706	17.8058141927376	15.4417012168995	16.7402577394598
ENSG00000113594	3.43971718059086	3.20327641439916	3.38333160136165	2.80515701416724
ENSG00000113595	5.03548042164676	6.3144796592309	6.59540097585616	6.51868051895884
ENSG00000113597	10.2424979970716	11.9366336789796	13.6667598255033	12.783652989039
ENSG00000113615	12.6380838879072	16.7932319258049	18.0048499815426	16.6923815676224
ENSG00000113621	16.5082388078582	15.924694361913	14.3503146973258	15.1117256066795
ENSG00000113638	2.75379360233478	2.8287320100321	2.88141195499697	2.59561706366708
ENSG00000113643	59.722868680298	63.2075771949411	77.1037829792627	72.6458630139573
ENSG00000113645	1.94216753423987	2.32384355716393	1.40614221944644	1.63217032679247
ENSG00000113648	63.4587663133674	60.1418446507942	66.5235880956063	60.7092908031693
ENSG00000113649	25.4829668667312	28.9580313483346	25.1330983391653	23.4062562405252
ENSG00000113657	57.2542074159174	50.3640914823886	48.2983067288554	40.3296430491413
ENSG00000113658	10.1035730549669	15.6437144789473	13.3654197799579	11.943559994447
ENSG00000113712	29.4502761295213	33.2905125591435	33.0985904331504	30.8679139904851
ENSG00000113716	18.7304462495229	18.5657397574808	26.8356344847436	29.3237138810979
ENSG00000113719	150.88258683389	139.040970962551	128.664459024464	126.639636941382
ENSG00000113721	33.2073164302751	35.1542928251208	11.8955157381216	11.3547790960156
ENSG00000113732	107.968445559585	113.084021761419	166.66344050228	171.154393469327
ENSG00000113734	11.6111083994412	11.8420998353946	13.7529538971814	13.8611624304645
ENSG00000113739	51.6283900639344	65.4578389286511	45.7166827016872	65.2330611718641
ENSG00000113742	3.26506679588558	4.5829731695922	5.80428770813392	5.6242283572453
ENSG00000113758	96.7451326535997	81.6648820631737	89.0547908760493	88.715137466592
ENSG00000113761	6.18265998920753	5.43068712082108	5.26726386174795	5.54640005033819
ENSG00000113790	2.25467558814197	3.14805023589337	2.90462643031645	2.97105688721222
ENSG00000113810	59.5868770692701	59.4218294515361	42.6838439547831	38.0629942118114
ENSG00000113811	11.7903398324692	11.750502858515	15.1280150310518	14.8340402084377
ENSG00000113812	11.445090305079	12.0635999273591	13.295537036382	12.8791575185623
ENSG00000113838	4.26996797595197	4.33359219345492	4.16215945652	4.64506708454364
ENSG00000113845	21.6918513378863	19.531044880585	23.096888704053	23.7968992825937
ENSG00000113851	7.34605027137152	8.91575631947907	9.06366682166072	8.8692124216427
ENSG00000113916	10.2601463633569	12.1063907285032	7.06887953485771	9.80677628535543
ENSG00000113966	2.71018408478169	2.91714987354284	2.85421687171066	2.741171775541
ENSG00000113971	7.09849349172329	11.4408426427502	9.53026646831052	9.49007764003085
ENSG00000114019	49.7660895341744	52.0438147802558	18.2023032802041	24.8050258655911
ENSG00000114021	5.57994668135567	5.4239216738756	6.42628938968154	6.5916699764595
ENSG00000114023	9.03137189515142	8.00502796010519	12.3858218531578	9.62166480895602
ENSG00000114026	14.8363078775842	13.7128935324823	13.6947212309842	13.3467159332459
ENSG00000114030	10.797361211417	12.5452400464179	13.2294686052347	12.4781916262112
ENSG00000114054	19.4424870215315	17.0814613587016	20.9483944761899	19.4525867551532
ENSG00000114062	11.610182166624	14.2218733714481	12.8273085564834	12.0331830804675
ENSG00000114098	8.8579075635335	9.54239765736518	8.76198890443485	9.11291792123045
ENSG00000114107	8.12003369088512	8.77034897602278	8.55257356581575	6.47639615673413
ENSG00000114120	11.26038367708	13.9638764690874	13.1862212350839	11.335605038384
ENSG00000114125	20.7510828187529	19.2131410630502	28.3568294894438	28.7965330459679
ENSG00000114126	13.7330364478275	12.5387831199322	10.9477185774253	11.9690456525589
ENSG00000114127	5.54506015331758	6.79759424478617	5.96050686959955	4.82529492038087
ENSG00000114166	4.31400103503857	4.63861853886259	4.37701927073252	3.54138902716669
ENSG00000114209	13.4773647674981	14.49693573177	19.3762965532037	15.735021134398
ENSG00000114251	32.9668476578279	43.3425552795088	23.3722058714412	22.1056340154235
ENSG00000114268	7.00877972298174	6.32781766535959	8.50757034930283	6.17016524303857
ENSG00000114270	8.46863057528829	9.07443954334444	11.000951919369	15.7745307092529
ENSG00000114302	23.9068755267526	21.7041628113251	21.9964820685505	23.8461156706879
ENSG00000114315	2.8558405796216	3.00766128791359	2.47744593094548	3.55243854467611
ENSG00000114316	24.999473906335	25.7600247642823	22.7528627548834	23.3689104704865
ENSG00000114331	11.1287195109053	16.0374667358157	13.8456352123795	12.532885219022
ENSG00000114346	28.2111178471526	31.0030092825503	24.2028758946374	20.9348367953519
ENSG00000114353	277.365567304849	229.679984355222	265.658571573309	226.278138114678
ENSG00000114354	69.2206956093202	71.582173603762	85.2771727153902	77.8487569172817
ENSG00000114374	4.33145009756704	5.15237197526759	4.28730247489164	3.29415662338751
ENSG00000114383	13.1363230487537	13.8096736574242	16.9252560201972	15.5615791749559
ENSG00000114388	13.7294575979927	11.2718579063358	11.0987774809332	11.2114603542022
ENSG00000114391	564.894718222523	426.092312621854	622.912396557362	613.150175970334
ENSG00000114395	8.52639023819142	8.32708116729864	9.3317156379802	11.8073363037345
ENSG00000114405	1.84375282791307	2.03092673945896	2.02687731370679	2.19228995848991
ENSG00000114416	16.7164644176872	22.0434477842462	19.4640896548041	19.1716586430208
ENSG00000114423	3.05724293409381	3.6729924425002	5.03464770080465	4.89000464044313
ENSG00000114439	12.7604749879716	16.4903260766621	12.6681830100705	11.1562914656263
ENSG00000114446	11.1653785170637	11.5289517691835	14.4647182323	12.0384029309639
ENSG00000114450	10.3302448942971	14.5494182675815	16.1897350857696	12.979540438034
ENSG00000114473	3.66507949676843	4.48887937460911	3.20094431917281	3.67438422783452
ENSG00000114480	48.2346117209028	58.7862214040231	54.486456398424	55.1380333959733
ENSG00000114491	8.36973752976612	7.90330084139297	8.41610337256006	9.25019982093847
ENSG00000114503	34.267194137196	42.3321475372324	46.606737673236	50.0530734117042
ENSG00000114520	9.10433231661984	11.1266390510151	10.7780806536499	10.8203576570961
ENSG00000114529	5.4365927454722	6.26461826722666	9.97043917229742	8.6238395266332
ENSG00000114544	21.9742109264413	19.9620514584917	19.5893447404993	23.2355399096083
ENSG00000114554	29.1173519841743	27.7313525418279	25.5833574545693	28.754371501564
ENSG00000114573	15.4143890403396	25.4279374909144	26.8609552240686	27.1881716256672
ENSG00000114626	5.96593427268777	6.60470964087887	4.7952739510526	6.18452991855431
ENSG00000114648	10.8410184918273	10.3532325609284	14.179380297032	13.7303135983291
ENSG00000114650	23.011500898897	23.0221251254337	19.0877724691209	22.3344130825842
ENSG00000114670	2.59482648651692	2.87102619490626	3.54488294325537	3.37313501054597
ENSG00000114686	85.1853481221791	77.1254612702128	82.9861389549253	86.0892096814066
ENSG00000114698	4.07710555674964	7.10192376609643	3.35120919106541	3.65647250329907
ENSG00000114735	2.72495360706742	2.91667550453209	2.45155772575603	2.91683777838462
ENSG00000114738	23.0530622670898	20.1433626670775	47.7610648224611	45.1743568412194
ENSG00000114739	1.54404818249813	1.53676226930299	1.39061654005221	1.53248836554745
ENSG00000114742	7.53122364999239	7.10619084565314	8.53814153418083	7.54422653349551
ENSG00000114744	6.91369711384565	8.33349840135388	8.19524967452873	7.9418803137402
ENSG00000114745	14.6810442910041	14.6944182262025	14.5459006968067	14.648395495902
ENSG00000114757	1.13540712198801	1.1713539171334	1.41532339680556	1.20104675521184
ENSG00000114767	39.7092695135081	32.5857740226373	38.089450056355	45.9520813735628
ENSG00000114770	8.26242495706844	9.42011374192049	9.09150439901228	10.3311887210869
ENSG00000114779	11.5003881863318	11.6280620439543	12.0161702925069	15.1314649484992
ENSG00000114784	32.2250892595907	34.0891142720595	30.6537020182674	40.1258713086232
ENSG00000114796	1.38911505520521	1.5563640900707	1.38537715678456	1.88311921191907
ENSG00000114841	1.82570504870985	2.08767528155479	1.66690267716289	1.88316456054863
