C1	C2	C3	C4	BPA_1	BPA_2	BPA_3	BPA_4
ENSMUSG00000025958	14.1694154596869	13.6296873158868	13.8065781115276	14.1930245446165	12.9704356644852	13.1868291395923	13.1589031992226	14.2396351169278
ENSMUSG00000025959	3.02725163456284	2.96350920113833	3.16596785190708	3.0116275296541	2.93552404251467	2.71858347562534	2.68317119100636	2.74869780794328
ENSMUSG00000025961	2.06635296936314	2.13879153496823	1.88133447530795	2.09878648943296	1.90333016485108	1.99869447024963	1.73927361806219	2.08676341017099
ENSMUSG00000025962	4.19983315328724	4.34050942442941	3.98564005029496	4.1397836182387	4.03352761549837	3.91751712506192	3.61854067209123	4.16926464736232
ENSMUSG00000025964	31.4856474252525	30.7664013921535	29.0868743361828	33.2332718624661	29.9369682426446	30.3896641162382	31.4849349849679	29.5535828578322
ENSMUSG00000025967	68.7182766834776	68.946864250613	69.8083293727186	64.7787047726957	75.2020275093466	71.7603641216887	68.5936049488402	70.3688910270522
ENSMUSG00000025968	51.3811160778594	54.0847232223565	48.0593086108799	53.3870511566594	51.396500825122	51.1666382399559	54.9780334108056	50.8386177020934
ENSMUSG00000025969	17.2644013253719	18.9414294196144	19.4982969224058	16.946377954408	19.355502751659	19.3041723997243	18.5728914465714	18.404992425846
ENSMUSG00000025978	18.6255853713811	18.7911742391078	19.1002819488963	18.4127551765549	17.4516339332027	18.4498321565737	17.7821730599055	19.8401752191582
ENSMUSG00000025979	25.5508520278786	25.3893306937469	26.3945310948872	29.0965577905899	26.6274152061226	24.5822525901182	25.7541008080075	25.4700839981464
ENSMUSG00000025980	67.9793646132354	63.7218376973341	65.3570342402102	61.1569731100275	66.0669242550705	63.644930763614	60.8886264431619	67.7867843859749
ENSMUSG00000025981	7.05377631731447	6.89100088716264	7.30445987043629	6.81140862845567	7.27220103688722	6.63981306759519	8.4778893802484	6.66731769052428
ENSMUSG00000025982	52.507983667642	57.0022674588126	52.8268299553028	52.3707958559667	51.2514175069625	51.8199849326213	56.5214728032996	53.1754563023701
ENSMUSG00000025986	40.7862316491889	38.2860045233976	35.8190703779476	39.4058403975546	37.5185418590363	35.1470925554668	34.4211583481688	36.0428869836987
ENSMUSG00000025993	3.35217391420003	4.10300910749483	3.5419888108254	3.65350083769091	3.74295787069331	3.0977195047868	3.51331169277067	3.14768503692242
ENSMUSG00000025995	9.5505622874175	10.162701490409	10.0719715261601	9.45777787011065	9.87595875690406	9.4603937963564	9.57637955882813	9.15275996000613
ENSMUSG00000025997	2.06799487643881	1.95513842210656	1.9425978920941	2.08003025853579	1.97168170295194	1.97412048792179	1.90781272888403	2.14727116262963
ENSMUSG00000026000	29.1434408121761	28.7251973743354	28.9166564021918	29.9486581614263	28.4328440981128	27.445056519498	29.3098657719724	29.2994524610408
ENSMUSG00000026003	20.3447178040137	21.8361930726617	19.9225639758028	20.2813802980651	21.0068845380526	19.4621414756895	19.5883180533212	19.0392619539306
ENSMUSG00000026004	5.76875316371859	5.26529657445715	5.37044918041771	5.13350959191991	5.35045876884335	5.43856969476763	5.40560756186674	5.60183656603356
ENSMUSG00000026005	12.4339009278545	12.9536961401508	12.6159711288666	13.114282394969	12.5969410241839	11.5688582130325	10.973398589048	13.9889957809607
ENSMUSG00000026014	10.7381909929195	10.3486686882412	10.0370545933602	10.5509006646521	9.75725883464434	9.90479171272883	10.0782127467821	9.62135582589545
ENSMUSG00000026017	5.90219534044718	6.09816778239856	5.70169813762549	6.25966344413222	5.96860972843017	5.75132720780125	5.74883290152761	5.85977016656622
ENSMUSG00000026018	14.2142543435337	13.1232847069567	13.7724118981961	13.2272734766054	14.3135522060633	13.7141019547121	13.0035522393571	14.2829594972692
ENSMUSG00000026019	3.35120148565067	3.17014978001974	3.17341846849946	3.43982565836174	3.41827029094307	3.2378334393941	3.1618113183395	3.47079930687767
ENSMUSG00000026020	6.97473968236608	6.96130617851666	7.07346711716684	7.32832307640118	7.50944141677659	7.41955356333106	7.57229804634505	7.054909334321
ENSMUSG00000026021	53.5915504885951	54.720940020058	51.300140164146	54.9223817495351	55.3728924115401	51.0832386834221	53.8867079114057	54.9126652580065
ENSMUSG00000026024	11.9284821600292	12.0624671205129	13.3401464496135	12.0094135492686	12.3528768033495	12.8882929399296	12.4719356695011	13.0813149849261
ENSMUSG00000026027	6.7461825343334	6.21632160544831	6.04820899742601	5.81451375311361	5.7655929673148	5.99428403401005	6.02137758016128	6.16246114895204
ENSMUSG00000026028	50.4549267979704	47.1857719313809	47.1246993373191	51.9979450220241	49.365817452826	47.9686321821748	48.8500010892042	47.2966371149292
ENSMUSG00000026029	1.94276327898744	2.21864558241401	1.97232046898062	1.70055608622696	2.1152532225405	1.90301332340322	1.84116160383975	1.95024983010365
ENSMUSG00000026031	6.7864553051895	7.37920594121941	6.13423374396275	5.91709879883023	6.24543471243825	6.33387766259385	5.75371557566969	6.30824451147199
ENSMUSG00000026032	20.129066532045	23.7271482611455	24.0140341887753	24.2070042951667	22.9660316331974	22.5462412136282	23.2088408089313	22.5926872709149
ENSMUSG00000026034	17.4042066951062	14.1622642303406	17.2422788051716	14.9630579930553	14.7048005026376	14.9801876377753	15.0403366873755	14.5459160433366
ENSMUSG00000026035	5.51978972664588	6.27159670252454	5.49097393504745	5.85400104500908	6.25410894891051	5.84089226085205	5.42842364143662	5.92993619976113
ENSMUSG00000026036	6.8904734988303	7.29597641709521	6.53596840069792	6.68036756523124	7.04794082499358	7.11398952850156	6.66970826057257	7.37912031078245
ENSMUSG00000026037	11.3934057641675	12.2936133201005	12.2835562473658	12.7191935459071	12.2724318068601	11.8524174454305	12.6648667193724	12.3782995897352
ENSMUSG00000026039	1.31449285329056	1.42322714115642	1.24399230733031	1.3177726567815	1.28196023019006	1.27872691525295	1.2428974449303	1.38682528347451
ENSMUSG00000026042	1.54167741606213	1.56882447583727	1.34300872620891	1.30372117113572	1.48310044773265	1.34933407535003	1.5206117179575	1.36328628724885
ENSMUSG00000026047	3.4408007741185	3.60839004164961	3.83152828856602	3.14948069186552	3.49598015837074	3.30889163303396	3.20371855964956	3.48225969467044
ENSMUSG00000026048	6.48375599191815	6.82015821045938	6.14147122122795	6.52523192076685	6.40619179109766	6.58200365152811	6.78397391966001	6.08650544034536
ENSMUSG00000026049	3.44176908085515	3.57609717450718	3.30382559952312	3.574371911961	3.31740974485586	3.28851905980131	3.94036882478129	3.59067294367309
ENSMUSG00000026058	1.93869424626746	1.97058606260867	1.98504183885435	1.89208742999838	2.0044824999807	2.06219872996481	2.03230455330044	1.97781591712909
ENSMUSG00000026062	5.83429129094358	5.94498031619173	5.2738371199638	6.42828219840635	5.87755924001967	5.74233349700168	5.65602335822859	5.57780136655939
ENSMUSG00000026064	4.05992811192485	3.97469200239868	3.93425846574591	3.87857547643322	3.77998923210414	3.40676558345972	3.70227946998904	3.7881372887261
ENSMUSG00000026065	9.83451941956988	8.7875527190698	9.83799186561459	10.6189230820751	10.0770633350587	9.4044773144543	9.33945595256621	9.61721871844508
ENSMUSG00000026072	3.83500721382292	5.03240507319809	4.98803219001579	3.76632102941964	4.58559753342817	4.805778123693	5.35951744901196	4.73097938391595
ENSMUSG00000026074	28.2160762572146	27.2994355019609	26.2067757028874	23.9264309491592	27.2950342354161	28.5251914589571	23.9788145480054	26.112467261523
ENSMUSG00000026077	7.61930729996967	6.95633421975624	6.90102949066906	6.81415244744928	7.56931065428758	7.1417266552475	7.14798080290082	7.46074670055648
ENSMUSG00000026078	5.04378887292131	5.55081039660367	5.5479621071069	5.15385648719847	5.27584326252356	5.15947177096861	5.73171002628639	5.13323337785955
ENSMUSG00000026080	8.50266792740003	8.06970528979462	7.67790419787661	8.54283993238394	7.85341518338647	8.18994416674358	7.5537956348077	8.86329917964755
ENSMUSG00000026082	5.12204005232992	6.16013833708349	5.37049809743434	5.29624357223004	5.28785587660735	5.35349797680861	5.70307233189443	5.7446842564941
ENSMUSG00000026083	28.0589073483687	28.9042974325041	30.0169023866242	29.6609831203608	30.6174869437893	31.5345096562684	30.9776578965646	30.5981974890854
ENSMUSG00000026087	13.788276350905	13.5673494162477	12.2483092184588	13.3225746638642	14.1961267360272	14.5808909486976	13.7881777885977	13.8649993598772
ENSMUSG00000026088	7.15673124288888	6.93127166557066	6.34222813340468	7.34212242408087	5.88235193067322	6.39703238873344	6.48184114774416	6.6436897572723
ENSMUSG00000026090	93.9695750154101	120.416295682932	116.076442169353	116.153843682973	120.47445779982	105.341202709388	130.393677609039	99.8360302897077
ENSMUSG00000026094	2.62652251107579	2.4751847079734	2.20241178846042	2.2465203850286	2.13514601023455	2.11479480468414	2.70011000376057	2.34872824858487
ENSMUSG00000026095	11.5280366171451	12.0434304988818	10.7568033238077	12.239051445405	11.5550143227345	11.5638374290709	12.0125361471948	11.6482631794488
ENSMUSG00000026096	3.52761598221178	3.79341373657993	3.31258058561287	3.75320776980827	3.83052820678385	3.1420755244595	3.5648385741257	3.36040001493494
ENSMUSG00000026097	4.12557504519044	4.74235183069778	3.80953538437678	4.34922695868773	4.057922154027	4.25601374684811	3.99820117650407	4.60565645872119
ENSMUSG00000026098	3.11334218988604	2.8027137117891	2.81511421976432	2.80527130289491	2.84797024475187	2.72466098104013	2.90681088980987	2.72238399678977
ENSMUSG00000026102	3.43798576401128	3.35855610913784	3.19110519540695	3.26092420268012	3.14788010274042	3.05150975193581	3.11056992373542	3.03934895045075
ENSMUSG00000026103	77.9920999489913	74.0135333152468	73.959333166621	81.5004931440937	75.7661299567423	71.0252605808615	70.3787275295383	71.4590324793821
ENSMUSG00000026104	7.31173781360195	7.72727375964711	7.14286650262719	7.23450942147832	7.36047067895046	7.62715767338586	6.95837114988684	8.56260218763864
ENSMUSG00000026107	6.9208254781649	6.71612376329657	6.72169455830541	6.92303839221607	6.8146203628757	6.56883996683517	6.29604009098133	7.28330933240999
ENSMUSG00000026109	23.7992380168352	25.6502149188345	23.8028093250061	22.7406394397012	26.2647514385833	25.9882261683575	26.0305163073963	25.2257330303021
ENSMUSG00000026110	7.92508614627197	7.68728576773777	7.42936194020355	8.11510091504182	7.95783583708122	7.78246970009256	7.91783505259363	7.90878324277304
ENSMUSG00000026111	19.0116260118562	20.7384531940417	19.5789961306336	21.0361462825598	18.7276014033643	17.0427900144705	21.7333432584737	18.5474391068959
ENSMUSG00000026112	30.5329414437267	28.34525102513	29.3521551479745	30.1275128839369	29.3401577091163	26.3741147631594	28.1087848031544	28.4390890625493
ENSMUSG00000026113	23.625474018714	22.9502077193242	20.783643744797	22.0655528672925	21.8082933140866	21.4945821969167	20.5781753430746	21.8184285246696
ENSMUSG00000026116	21.8072151576391	22.7050170161096	23.5152142040749	20.0941220286179	22.5500047575783	23.9179560667854	23.1311262687536	23.1597276743439
ENSMUSG00000026117	2.18097488701177	2.29829396258968	2.16558610816079	2.23686895639567	2.29503839059226	2.16418981124493	1.92402236342236	2.33731026572616
ENSMUSG00000026121	2.84409706136261	2.93651703618804	2.73392518835166	2.6647306997052	2.81416606140632	2.60450232129058	2.67605555955223	2.68303926743263
ENSMUSG00000026123	31.7232913242265	33.0007125276604	31.8387151433694	31.1045420478105	32.3985794408636	28.9069993540547	31.2322291927401	32.3075129979311
ENSMUSG00000026126	1.32949064527299	1.37064631327469	1.33494912896587	1.29937609000359	1.37049360528154	1.428137163163	1.3647066911424	1.31236951973523
ENSMUSG00000026127	3.30820573198528	3.22473093891641	3.17109911961627	2.99284491873104	3.13085808185895	3.14690686301109	2.99139955105347	3.32985250782019
ENSMUSG00000026131	40.3283549916356	34.9333492671885	35.1616131060784	32.5216232686002	30.8030127141752	38.1392648141399	32.7538107768683	38.160029153755
ENSMUSG00000026134	3.26546934245469	3.24989279763135	2.98395701830253	3.18730132339156	3.23648544388442	2.89972525140632	2.98147453701036	3.32201310480078
ENSMUSG00000026135	7.10655708802977	6.4840125662503	7.22454315909405	6.06201951892859	6.98285027442178	7.0657176204089	6.83942375599881	6.63443033433224
ENSMUSG00000026141	5.59224162914118	5.17186110020749	4.7715046683594	4.63156406748057	4.77183413976189	5.02984006468153	4.94120746905531	4.68008595294994
ENSMUSG00000026142	3.06284699027423	3.61113185652709	2.76496371898122	3.00833256096792	3.19997108633796	3.05626603886371	3.41322377645462	3.30152725327517
ENSMUSG00000026150	26.0171865518628	24.3094244448954	24.6744705600996	25.1684300224374	26.7036963901104	26.0688405431645	24.3728552013753	24.336526476774
ENSMUSG00000026153	7.86448763955212	8.90804396881126	7.89113558289676	8.62553556341779	7.93758771581395	7.60955306492563	8.66588570232448	7.45400896168661
ENSMUSG00000026154	10.9202274753299	9.75043256933624	9.82194733458565	11.9003882978978	11.0516566004303	10.7273014209822	9.56280174595898	11.0992063446675
ENSMUSG00000026155	27.3244034844656	25.2320018811535	27.6391206198177	26.0354349366041	27.8971815916703	28.7608326316366	26.1023230185511	27.687347420177
ENSMUSG00000026156	3.41997068028735	3.51980504223615	3.66678876638185	3.6757539780692	3.52308722575798	3.42025067676917	3.25844243862733	3.33860973513375
ENSMUSG00000026158	90.5085512005225	88.4420432927563	92.7846660979328	102.554728832596	93.8542274432097	85.5042531441527	91.3189158466701	83.8264483416448
ENSMUSG00000026159	22.2441077768984	21.7595697574834	21.1773734454548	22.8325078052964	20.6965401394373	20.5394690486268	21.8949319923621	21.2592906758436
ENSMUSG00000026163	46.7708780557776	50.2129429742217	49.6861817445521	49.3025240375821	48.9823090865239	49.7964947430864	50.5479552915147	49.1726785652187
ENSMUSG00000026167	1.69447502482627	1.50102376165456	1.64174100800651	1.32611876155172	1.5048670734336	1.46078522398443	1.52659765824689	1.42224769598069
ENSMUSG00000026170	1.86343672401514	2.07369800689215	1.74612199097071	1.55302295695694	1.72313423377183	1.49561628687083	1.60765550237288	1.47211143778934
ENSMUSG00000026171	14.8612744877194	15.0660913121256	12.8120263352465	13.1236543129854	15.2828436798635	15.7350208873124	14.2843405066512	14.3692157030434
ENSMUSG00000026172	7.30550711611853	6.49878943371751	6.30125018470417	7.47295702293471	7.15314536905742	6.46810442019002	6.51435835949062	7.38024885926733
ENSMUSG00000026173	4.93530903111186	4.64083789354892	4.99314918658747	4.29198849470519	4.66839373099979	4.90757003069503	3.66906610536533	6.15637607153517
ENSMUSG00000026176	5.51024186207026	6.18729070165028	5.29657262842383	4.97395066325357	5.70950820733423	5.31140059599934	5.54727989033643	5.29617328215799
ENSMUSG00000026179	62.6871203586868	55.0967113563798	60.1130631404222	59.1114636696252	57.3712312613645	56.1748296802446	59.291851980917	57.8285541398204
ENSMUSG00000026181	14.2325570354138	13.944039671756	14.5288840971679	13.2805909942248	14.5460898913718	14.4251010265842	13.2832981695938	15.0695880133986
ENSMUSG00000026185	54.9805313372812	65.146915228773	59.5197482720713	48.1579457750656	56.1968814725467	57.3888579524887	54.4277156845853	56.5937638559703
ENSMUSG00000026187	7.56153186249871	7.68330494252911	7.27974672352754	7.09552342579712	7.90396085095	8.16837341507536	7.71048556450086	7.71042916553079
ENSMUSG00000026188	9.08542784838076	9.94897144930284	9.80760564424664	9.68634251055491	9.10214823110427	8.85646316574986	9.74076852831159	9.49101880291839
ENSMUSG00000026189	2.64839005023187	3.234148356595	2.36445835407147	2.93410973440345	2.60680043488182	3.22053736766296	3.14949390479374	3.21760570244349
ENSMUSG00000026192	10.9874570919858	11.1827953591366	10.7422826487878	10.5480007885591	10.557953658924	11.105331243829	11.1378129357749	11.8144034560516
ENSMUSG00000026193	12.3532102628553	9.78099268829524	9.17809144115176	7.88705562413845	8.73349231556536	8.6541553641411	11.892979107464	11.3724337037277
ENSMUSG00000026197	11.0732850354918	10.5527007686892	12.7996131277222	11.0301839647099	12.6774168383138	12.658409192106	10.1160370859481	11.6148939354832
ENSMUSG00000026198	4.40793550093696	4.62160002718173	4.56904635895031	4.49939610221585	4.8473951028064	4.34282959166126	4.54489057017309	4.19031237145231
ENSMUSG00000026199	5.0335194578953	5.44280623541059	4.94959266383479	4.30072927738194	5.2288215765246	5.31518771929844	4.4870748788927	5.04119673806483
ENSMUSG00000026200	1.99729947140077	2.48865198624457	2.11750120123889	2.1549083138847	1.95155557014604	2.04288771640574	2.28936227762446	1.97485106702164
ENSMUSG00000026201	9.50165954146727	9.28159194983631	10.0506553990038	8.27621303590082	9.91125011698301	9.41474118828907	8.80383700958122	9.35984160338632
ENSMUSG00000026202	84.7179555422864	86.4206869937189	97.2728817393043	89.5488914759115	91.1732748280042	91.91842405618	94.689054691297	90.3060107347447
ENSMUSG00000026203	19.8408203240279	19.1390273512033	19.1362499257814	16.5538226950249	18.2519335668361	18.5500209699149	16.7980090184678	21.2478217223324
ENSMUSG00000026204	93.1198575396594	92.0901665113946	97.0749142580106	96.8744930137333	101.613673151261	98.5104675365753	101.689844423848	97.7280115700685
ENSMUSG00000026207	9.48224712976356	9.33542413759885	9.68022117020297	8.9770744496535	9.77420628179159	9.52649767285214	9.34415747137962	8.89088890026042
ENSMUSG00000026209	5.4996858231397	4.96982147410314	5.26587040565221	4.75014704070855	5.38958269175039	5.15503112036839	5.4463607643357	5.08133736889243
ENSMUSG00000026211	2.07047320723435	2.17681494953967	2.15800014654361	1.86452768646044	2.29062898111114	2.10312981621172	2.11344658526011	2.18402419107728
ENSMUSG00000026213	4.65245882280769	4.61905082773808	4.63770903531995	4.0602054070185	4.52937520377017	4.33862473874684	4.72822673442715	4.63442968143549
ENSMUSG00000026219	40.3174607310535	39.7270422413455	38.8088219875737	39.6052564183405	37.1096710687924	40.9624526020473	40.6537675698313	40.7812431902719
ENSMUSG00000026220	2.56158079765805	2.5055634963488	2.28833676964255	2.61875713053858	2.54649708210916	2.58016922920567	2.57424798009026	2.67889651408847
ENSMUSG00000026222	1.87228945362832	1.9512100340407	1.87727544427728	1.82452280107371	1.7444356099402	2.05861327667087	2.0044522344702	2.1470779842129
ENSMUSG00000026223	235.277023260084	221.808329243472	265.731165781382	240.671755957659	243.464522842948	240.423248363534	246.392238142594	249.054030014833
ENSMUSG00000026224	1.45739071596315	1.53361371537867	1.50404099236155	1.3927520198374	1.48539615786292	1.50764621876888	1.54010957499468	1.41512017673867
ENSMUSG00000026227	4.44908957044317	4.64147029513902	3.96656849246955	4.58816793368905	4.76265811833641	4.07263926602887	4.1813537209582	4.55309565714227
ENSMUSG00000026229	51.1535602982845	53.1463372232228	51.4844926638063	52.7262919993345	55.4372622913292	56.301728951187	55.9736533251405	52.4180902338448
ENSMUSG00000026234	75.3897259106819	75.2488871072296	78.6393134747688	78.0613782719001	80.8957025797002	85.2999881905014	85.5049524646543	79.287221382512
ENSMUSG00000026235	103.577503230908	106.021205562851	119.423888380483	116.399886095812	112.895831675341	108.959657037277	107.299816004487	97.0605437581062
ENSMUSG00000026238	212.624737194892	224.616856238236	226.130996826736	205.921873064627	224.742081608605	222.874972662273	219.052770828857	231.858438028259
ENSMUSG00000026239	11.950145589094	10.3327869634301	13.812686739653	11.4767524959142	12.4675152017014	12.5643584955366	13.0564127539845	10.8222395021646
ENSMUSG00000026240	2.65171653800752	2.81579949987821	2.90607067625334	2.51761846565538	2.90169852695705	2.78274628598058	2.70861484003639	2.94514161148014
ENSMUSG00000026241	3.00469679971143	2.61050220945335	3.18083763064684	2.69932286729484	3.43847129337152	2.91470170857927	3.56647355675488	2.83352214499098
ENSMUSG00000026245	14.6402646322313	16.2122044770225	15.0192206973723	16.456811958363	15.3277693002191	15.7380120197974	15.1783256077064	16.3674024996597
ENSMUSG00000026247	1.35319080969157	1.50476022071263	1.45408242886511	1.4245887786401	1.43498409398992	1.3881042915926	1.44498163223693	1.31904750312855
ENSMUSG00000026248	8.95521994401477	8.95985082010645	8.66472166676756	9.70425631604532	9.37262923235094	9.23827301994161	9.56506312162415	9.41589473828919
ENSMUSG00000026249	47.2130734934196	44.1160855884002	43.3154838501229	45.6433420809063	45.9028879561266	44.9067342163154	43.1782172328117	48.7886635994342
ENSMUSG00000026254	14.8337355317835	13.7326657269871	13.9871431675765	14.4066267889528	14.0564531738201	15.0169617046606	14.1982175668055	14.7741687629446
ENSMUSG00000026255	6.40236204756135	7.05019586060863	6.64561124664721	6.01410234387077	6.71915710345	5.92861156739772	6.05524575457948	6.3398163322347
ENSMUSG00000026259	24.171458526755	21.9941917415151	21.9087651072693	19.4064408039678	25.7773739623686	24.9940515126721	25.0606153383237	23.6093983646279
ENSMUSG00000026260	83.0523316205727	86.5541183273388	87.7928883460425	97.0255078939725	79.193236014547	77.6046750629403	78.7261753152705	83.4326046924646
ENSMUSG00000026269	2.91070537972555	2.74817181265258	2.76710435848549	2.68566997512952	2.96802354760687	2.76323536306193	2.6566220674487	2.63891061990386
ENSMUSG00000026270	5.32809961576179	4.87543219715169	4.90342289989709	4.34203180471786	5.1168351597106	5.13186294756754	4.78944845095866	5.05269655315281
ENSMUSG00000026273	4.44162604832272	4.59339354015854	4.47976766315861	4.53442396116602	4.52629259146204	4.70420900450523	4.5669892394909	4.89366171908791
ENSMUSG00000026274	1.29658493879066	1.18340196926262	1.26214833144535	1.22980114566377	1.2874804031226	1.24166524074022	1.27246366251434	1.27048987204023
ENSMUSG00000026275	15.1990897536845	15.6962945519423	16.1976183391254	16.9411656274378	15.8934505457086	16.3168674639935	17.7452793076626	15.9401669442756
ENSMUSG00000026276	19.0215143337884	21.8089987619058	19.8326181393747	19.8596059052075	19.7940408632827	19.8424989537762	20.9931852704863	19.4564048107676
ENSMUSG00000026277	44.388630644678	43.4051769034299	46.3621132841531	46.1775413478584	46.6144822914657	44.7620869869736	44.274769186464	42.437164474978
ENSMUSG00000026278	10.6322929022395	10.9072946999342	10.7335027724859	13.3360863957541	12.7331625761348	11.152275393145	10.5171406477849	9.78901977283268
ENSMUSG00000026279	3.0044563418969	2.97580680839187	3.08765377057412	2.92599004618177	2.92534071540951	3.12506397042289	2.9381146436823	2.97318079750641
ENSMUSG00000026280	9.54090428771907	9.32031385555113	8.71526291405588	8.57561573776398	9.27616296618042	9.4647196948952	8.98275716895054	9.3813376876663
ENSMUSG00000026281	12.2961217530465	13.0276006197708	11.8677312380817	12.6342481786939	12.9958030571002	14.5025127465637	12.2528332986298	14.9700235686327
ENSMUSG00000026283	5.1664101719421	5.08724099965881	4.78602231912293	4.83098277562987	4.70942638959166	4.86889572212175	4.93237073547766	4.94215709229742
ENSMUSG00000026288	2.42664012499472	2.49084011372272	2.29717010965721	2.3694213630709	2.5340891330473	2.34974641732515	2.59466022449907	2.47254185069175
ENSMUSG00000026289	8.66794573116044	8.62910143160598	9.42641283787363	8.63877773525549	8.99840387098608	9.40918001630741	9.01566020202641	8.56070545972895
ENSMUSG00000026301	1.63406002461358	1.6328463018816	1.38613981497604	1.61430208834848	1.70022050104172	1.35427349931264	1.42823128522905	1.34783288173576
ENSMUSG00000026303	1.48215962319046	1.48425031826382	1.35203752117361	1.39357511174066	1.41271440376639	1.4301546132317	1.4666422184694	1.36950639833499
ENSMUSG00000026305	14.9303687798793	14.7795705419063	13.5254433535507	13.9175238834881	15.5785306946622	15.9757094030429	14.5285199934142	15.274603414904
ENSMUSG00000026307	3.90967982886386	4.10916552259387	4.02260827208902	3.55344895941782	4.1110216155772	4.17346205999259	3.79149747837233	4.15946941193619
ENSMUSG00000026309	11.8999317607866	12.4779730345967	14.0639413237919	10.7345295597793	13.18393203408	13.3142652353424	11.5636284390857	13.0499958266819
ENSMUSG00000026311	9.50859303315162	9.08544059479473	8.87783326894495	8.86072722102623	9.83580417651874	8.417487374898	9.41255368277839	8.67445351401744
ENSMUSG00000026312	2.57597203339841	2.12525174862194	1.98871054073913	2.36720591900526	2.12647245857127	2.16197032141113	2.34947766387081	2.15906779074658
ENSMUSG00000026313	9.71199091811283	8.66195815712329	8.78731184062385	8.75051433009288	9.18006384357045	9.54945515427007	7.76357431399074	10.2754290000707
ENSMUSG00000026315	1.56121950270833	1.74550727475057	1.63886007734976	1.64128858934953	1.66132268499057	1.53569015320186	1.76381552095388	1.55787909329983
ENSMUSG00000026317	4.22602487059309	4.15149119954711	4.27386345486226	4.13399321331596	4.1675219889826	4.02599379838586	4.0908820896928	3.94908039976343
ENSMUSG00000026319	18.9213984602583	19.064900129216	17.9991741505223	18.5868246296991	18.3106100785549	18.9133253336365	18.7546356207841	17.9935701053999
ENSMUSG00000026321	1.5061002285184	1.56223326324178	1.54793395931883	1.48032291834671	1.62208984412006	1.51594488451193	1.57672640963484	1.49357626610604
ENSMUSG00000026322	4.53088803756621	4.86900572606127	5.4729727511406	4.78493840817291	5.11827596967159	4.90284211571693	5.29879775467541	4.80945596123315
ENSMUSG00000026333	3.94222530941959	4.19909421143978	3.60923064630464	3.7108393221656	3.91925371712321	3.78388722838084	3.73581630228748	4.15374058155444
ENSMUSG00000026335	41.6215194410866	42.0036725164296	37.4620662927402	40.1540792797049	41.1376394347128	41.0434329881422	42.7303709624281	40.5227019780553
ENSMUSG00000026339	7.92527959932461	8.26921014244847	7.85870627501267	7.57255286616345	7.85186657813653	8.30958566896486	7.77570281014352	8.25192187728106
ENSMUSG00000026341	132.230616817849	146.346114266931	134.951249467224	160.026747469274	137.997971893426	135.501367900321	149.974674923076	136.455571460741
ENSMUSG00000026342	5.83091171621567	5.98764514890732	4.82984385337868	6.13897777396389	5.65747056168242	5.29246278097214	5.63648717540979	5.43040413531268
ENSMUSG00000026344	9.56783314102361	10.4098599054665	10.1723140300892	8.61405576726714	10.804391638715	10.7471942628596	9.17767335202748	11.3908257386428
ENSMUSG00000026347	2.8734200479778	2.73034050057002	2.73733395346637	2.74217354687438	3.53561972296475	2.60730644975753	2.66955288345165	2.78550223715162
ENSMUSG00000026349	8.07725385595266	8.0789686007026	7.11552301425681	7.25768973147551	7.92015663734384	7.69305033928062	7.14687181740764	7.65444367280914
ENSMUSG00000026353	27.7025583727408	28.4296950372311	28.1562158393517	29.1006696970545	28.4610545512477	28.1545761525434	27.5183664445507	28.2371836179518
ENSMUSG00000026354	7.19851158147217	11.0616688198624	11.2835107727693	9.60395737473867	10.2202208304132	9.99968726473241	11.1850870888845	9.46761422680541
ENSMUSG00000026355	3.76723580142097	4.718165513476	4.75536856030566	4.1695448737521	4.33234772164999	4.42216768705782	4.78770817612469	4.42412386158154
ENSMUSG00000026356	39.3548777683899	42.0821933642261	39.0400978415537	40.6879785523722	39.7872816702226	41.75546904942	42.023214707121	44.053234831194
ENSMUSG00000026360	12.160838354645	12.7725460322681	10.8585376186438	13.0156358054568	12.7507859675162	12.2931274358845	13.0870474182544	12.4409883825657
ENSMUSG00000026361	7.73331254367217	7.49757636084422	7.26446804381267	7.09932719559355	6.96767190688658	7.27672139853085	6.94735657037261	7.57886297014043
ENSMUSG00000026365	10.1109574616544	11.9603218028451	7.7126256457185	6.98344623342222	7.8509247408062	7.83779677843767	14.2666881602875	8.75910371010556
ENSMUSG00000026374	10.3768447044098	11.0707522479065	10.252393985585	11.352772370643	10.3291863278684	9.75106784750401	10.8868496700737	10.3234117787113
ENSMUSG00000026377	16.6657839730405	17.6297855869268	18.6437345491259	18.0644188436005	18.4862531180575	18.690972086124	20.3303177610092	17.9047885339508
ENSMUSG00000026380	1.62986202455282	1.60984930722116	1.67234597373332	1.70335256645033	1.55352652806248	1.52089636599653	1.62826631324623	1.65583766639356
ENSMUSG00000026383	2.08760020195295	2.36277629693206	2.0574816354578	2.1364123295551	1.93885649864375	2.03966909252049	2.30604591977003	2.13767173982569
ENSMUSG00000026384	9.53859326220709	8.68652868275665	7.97861721278357	8.5312320472785	7.98302679340119	8.6748055281962	7.59419756718125	9.05240265109849
ENSMUSG00000026385	72.4557585274298	76.8777713218478	63.2362796988723	63.8035558041617	78.1076311722724	76.4820089895149	64.4295471860964	76.5264644005694
ENSMUSG00000026389	1.76842624766183	1.85617808935042	1.84107809640478	1.39010328785849	1.77680951617665	1.715581714546	1.78012693615998	1.61573208585407
