Ctrl_1	Ctrl_2	Ctrl_3	Insm1_1	Insm1_2	Insm1_3
ENSMUSG00000024193	3.861094052862	5.22711993963883	4.85756475452253	5.42680433644194	6.90623455579077	5.63488431528049
ENSMUSG00000024194	59.1749454726698	58.9076564723021	48.3424011235001	57.7861156641273	56.6310087122359	57.6698914706054
ENSMUSG00000024197	5.16396669175664	5.79686420602689	4.84679638103082	5.16206823187212	4.0999324872365	5.49658352184285
ENSMUSG00000024201	44.6747367651858	44.6049748983147	37.7033337802762	49.6253681914583	46.2063911878974	49.963124971252
ENSMUSG00000024206	2.24284855123532	2.25164049111817	2.84252048489981	2.57681475304921	2.39497340428805	2.10761825306089
ENSMUSG00000024208	52.0153024169681	51.0906544075293	60.0911754781563	56.3104801959105	46.5796499787512	48.444495549777
ENSMUSG00000024212	47.3317315811627	54.9065803993802	45.9228852288785	54.2669640498693	50.0233510649799	48.2030839466361
ENSMUSG00000024213	119.221430312469	122.919585027297	111.855443969292	119.280618027491	136.92434719771	128.44654452742
ENSMUSG00000024217	15.739963272727	16.0242324502033	15.3403090552528	16.3411241236218	15.5782272481181	15.0965841640204
ENSMUSG00000024218	18.0306310795509	17.6914554554035	16.3237212700606	19.3335994025059	15.6440457856095	18.4057504097202
ENSMUSG00000024219	12.5399502430205	11.4363522357719	12.5849498921698	14.2675312737259	15.9517695394284	14.6665480136874
ENSMUSG00000024220	11.8962195582715	10.1458519609826	11.0995757377884	10.5574674836524	9.69753955736273	10.8123199701321
ENSMUSG00000024222	12.6832659651135	12.0452277571555	15.4769415800184	14.9440187112338	11.0944371792043	11.9408978467729
ENSMUSG00000024227	1.92673027503979	2.49323755558349	1.90595934109717	1.73158578201877	1.45624548095932	1.51485111204055
ENSMUSG00000024228	1.80498252537351	1.42271232231729	2.20416420820119	1.57657259791911	2.31186752726768	1.51468856936825
ENSMUSG00000024231	21.6723155287331	23.2378696865606	27.3309026194866	24.1506017800286	21.9440751410057	21.6037322164069
ENSMUSG00000024232	1.52330916939349	2.16372346146608	1.73207440702574	1.68505140682507	1.51293597515762	1.42985080754885
ENSMUSG00000024234	13.4644922778108	15.2056106800657	17.44816282228	14.7368049780414	15.3432266299133	13.6676557036496
ENSMUSG00000024236	1.87477125766205	2.14090294953606	2.08345514187981	1.55053243053638	1.74662233164602	1.34479938622469
ENSMUSG00000024238	14.0028197338931	13.5538766424593	12.6124436056123	14.7367669547455	10.9907404818687	11.7762652030915
ENSMUSG00000024240	12.3266417384787	16.4381833906846	13.5755151641285	15.1494315862487	15.520910922526	16.2727799839976
ENSMUSG00000024241	16.6755616825559	16.0060350106587	16.5064294601224	16.7806624646799	17.6523146627197	16.1095172511304
ENSMUSG00000024242	29.798729211181	27.7797831368682	28.6826541855803	26.3142910773081	27.7508806484337	28.7003218293391
ENSMUSG00000024245	96.7146854813703	102.739042048935	91.3695955449952	97.7861685856678	118.469751746654	115.397631727723
ENSMUSG00000024246	6.66918443073363	6.17205489411832	6.62303724364907	7.18518664842588	4.82674548911486	5.6195615620548
ENSMUSG00000024247	11.8957688533236	17.2142772957345	11.9586932831692	8.91552372206131	9.46040032478735	11.2937235645216
ENSMUSG00000024248	121.526509656324	117.42685023039	105.572464426983	110.138692991134	124.162666090842	118.757856049724
ENSMUSG00000024251	4.27642746824921	3.70136301863507	3.76003703309353	3.37464824436552	3.51583472369057	3.25806806313021
ENSMUSG00000024253	10.0063343170392	8.68012601092568	10.9602236491356	9.68519860461499	10.1420946409951	9.78849565637291
ENSMUSG00000024256	2.00508151151681	1.8897330673481	2.00629898969318	2.87711152214436	3.16150331794465	3.00465349035191
ENSMUSG00000024258	80.2560282233571	91.9787791701864	80.094614595974	85.5583731375606	82.3030945412639	81.9287501681377
ENSMUSG00000024259	18.5492612580561	18.1863013950109	16.2048152028207	18.3612855291059	18.9210775467466	16.1750113678252
ENSMUSG00000024260	4.53840874182403	4.92346461339512	5.35119903340771	4.6274155914837	5.37894525419134	5.84698352605186
ENSMUSG00000024261	27.6409770747359	31.460923398899	32.4437863863646	22.8434251511584	24.4213203450221	29.5967013834373
ENSMUSG00000024268	25.944832291994	28.253244760821	27.2270227190506	26.6306295067486	26.2962442297752	29.0440736592709
ENSMUSG00000024269	19.7906203996038	21.8545238414124	23.4973287786416	20.3944579851063	21.1548351835436	23.9742255263605
ENSMUSG00000024270	44.3450513417568	47.8146716367179	47.7570236752961	45.8454177249342	55.8450318586316	44.1460093832773
ENSMUSG00000024271	93.514438573778	95.7074691154703	95.5499240295884	92.6411757828836	99.3453487419896	92.0724437106609
ENSMUSG00000024273	11.6192360783445	13.628797422151	13.2231376352046	12.9876151061784	12.6825118295695	11.0891480828979
ENSMUSG00000024276	29.2641309357653	30.2550928729867	32.6419357357691	30.1847268690577	29.2940735070758	30.3136611264617
ENSMUSG00000024277	42.0700371640968	39.0595671356873	39.5097977842331	38.133226916483	37.7455796468802	38.2528950656156
ENSMUSG00000024283	51.3046681226805	55.3459154436933	50.9588152378321	49.5411541968307	55.5080424155678	52.2587741941595
ENSMUSG00000024286	8.08350067127126	8.96597042748295	10.7015877393974	9.81403250543574	9.35800722160476	7.75808840381272
ENSMUSG00000024287	27.3184657729728	27.9320314878881	29.2593445793374	26.0831605596433	26.0445512643283	29.1563135616336
ENSMUSG00000024290	22.8523832999435	24.6556067331918	24.253583035487	23.5683578833269	26.2437271257739	26.1067285586682
ENSMUSG00000024293	10.780241762842	13.2338615935664	12.6775572174557	10.3847063129793	14.6664812014481	11.5432864759894
ENSMUSG00000024294	26.2418789849649	21.9983250208751	25.7965419954067	23.5852328157259	26.466657129372	25.3403455366509
ENSMUSG00000024298	6.92422601172395	5.90655311080711	8.07775678678309	5.9367455105494	6.28260031236559	6.76104639601271
ENSMUSG00000024299	2.20115242180487	3.5233901040508	3.13567833694783	2.68694532309169	3.60323788515403	2.60333363363259
ENSMUSG00000024301	2.44751044076141	2.91055307078685	2.82162372177543	3.02802648794435	2.40151479477737	3.66167924413683
ENSMUSG00000024302	2.24979647598156	1.76082516560579	2.68517976740557	2.33141614582623	1.5848736085592	2.10566432382872
ENSMUSG00000024304	157.493804660461	151.419164263583	139.113960854576	138.313879381581	155.057380281788	150.133305127381
ENSMUSG00000024308	8.28469334842955	7.02200343672028	9.69519455032735	13.2072923731898	19.0382743616424	7.70708082900348
ENSMUSG00000024309	49.1366849217982	47.1366101113767	43.8774301469104	51.0150227375022	45.9672961864693	53.8805035526124
ENSMUSG00000024312	29.5014852811369	29.8893638695704	24.8709533648802	27.2478352878286	25.3065445211144	27.1315441075213
ENSMUSG00000024317	32.9879329806988	27.7621513852149	32.808679311705	32.6056323116505	31.6161588469194	29.2519313136485
ENSMUSG00000024319	25.5446577393066	26.0466793685847	24.8098577620093	24.0077772269818	23.3386625576173	24.5794181756084
ENSMUSG00000024325	11.3147489868927	9.95941917429638	10.4151335063702	12.5710577445267	11.0367390966696	8.81752019435039
ENSMUSG00000024327	55.5543588800085	60.0149693015187	53.830522596342	56.5712050762875	55.2167150126775	54.4706094985111
ENSMUSG00000024335	56.5610975310696	63.8502782995663	55.4536443751166	57.0159640087004	54.2549105714737	59.9545529127209
ENSMUSG00000024346	47.5388417677526	46.4139929311205	52.1131807184953	47.7827710245262	45.2054001282317	46.2377886996404
ENSMUSG00000024347	5.51834409445136	4.62432652887002	5.75053196365223	5.98529714560513	4.98207464180956	4.27915535126806
ENSMUSG00000024350	17.1717655587597	15.2474637621828	15.4565578816335	14.7131763750084	18.2728089809622	16.4694560694829
ENSMUSG00000024354	1.89333727004669	1.88306074428897	2.06765700484093	1.66935937350033	1.75946904786609	1.71418695302667
ENSMUSG00000024357	11.7143011903451	9.78645922956215	9.33154332247422	8.45537935142741	9.33278312387687	8.30427136071586
ENSMUSG00000024359	126.516899086743	120.517536167538	127.776373624779	114.121139872425	107.736284380683	115.660365227986
ENSMUSG00000024360	33.4364277835843	31.9202031407121	34.6087339079062	28.2303821622534	31.7468163684035	29.8747932242007
ENSMUSG00000024369	31.5780329694036	34.2327493230437	31.73641343269	36.2549782893407	30.8236532115907	30.7392278842498
ENSMUSG00000024370	62.6043937981213	61.004543775977	61.4674441967739	64.2418361544124	55.9930793342646	60.9271589741009
ENSMUSG00000024376	2.76114504387805	2.06423797536532	2.63283217185331	3.06565088343942	2.26035297837705	1.93234857376346
ENSMUSG00000024378	5.54060638963325	6.92751613023353	6.64633350031692	5.99041860125604	5.04760844415258	4.87637135587765
ENSMUSG00000024381	14.0661239173515	12.4936958230643	13.1562190733799	13.8267854364047	12.1338814773514	11.5715060206089
ENSMUSG00000024382	6.66980178089743	6.402468421258	7.59420247627639	7.00415614248366	7.34561286385872	7.71245354266701
ENSMUSG00000024383	6.58113603552696	7.46624618763599	8.43583156671439	6.43959178157418	8.01690802731843	5.62924100654832
ENSMUSG00000024384	13.0273598751274	14.4997301852829	12.8742307865747	13.9225668952899	12.7607425480448	13.799085886179
ENSMUSG00000024387	108.826348111068	116.991919309407	106.720957553888	104.237027823001	99.5872421611133	108.871635060435
ENSMUSG00000024392	52.8906947265077	53.9473697027	53.113520079539	59.2769042877107	57.741102872838	63.3863962326624
ENSMUSG00000024393	21.6880849209211	23.5647052945565	21.230205336555	26.646961067734	23.1595740850125	24.1384975460131
ENSMUSG00000024400	32.3265698222957	34.9082958309795	35.517679139767	37.4547910800775	32.6909141574158	36.6920338164164
ENSMUSG00000024403	5.12812192141345	3.05679087120825	3.73831755249967	3.55465315312852	3.29360728571815	3.94839578177156
ENSMUSG00000024404	38.0971567206766	39.7936273885552	38.8262214426514	36.9569298606185	43.1657699645314	43.5769359787248
ENSMUSG00000024410	7.06832704647382	5.50013478831518	5.9806616329347	6.60065538295977	6.74101244451378	7.42168660468662
ENSMUSG00000024413	4.56514613664455	5.01217272972081	4.87782099057281	5.79720180241967	5.53814972400519	4.89507377277549
ENSMUSG00000024414	46.6160559675469	36.277394192742	43.5387085316258	43.7124453988161	37.6095558183668	37.4443883219532
ENSMUSG00000024420	18.4575574966997	12.5601843455154	16.2654920220693	12.866689983869	15.0541546243328	12.9852824856618
ENSMUSG00000024422	16.886761859243	20.6472011951028	20.3336402683542	19.4288203646171	19.1287256153454	18.8606191011479
ENSMUSG00000024423	11.7411961317463	11.1123366380776	10.1953661891654	8.96814686951074	10.6407713379847	10.0350579846847
ENSMUSG00000024424	7.70178310361997	7.8076287450942	6.81989117312747	7.73150499073732	6.53948323999747	7.62654499431775
ENSMUSG00000024425	129.022610845949	108.301059198702	107.798132000638	104.255056555212	114.30652108567	114.226278001296
ENSMUSG00000024426	111.575843061007	98.8638667492349	107.628618232534	114.779182732581	113.149273991204	111.636372769392
ENSMUSG00000024429	22.7313043146971	19.3716621515075	20.7872212884106	19.96889846942	22.3305335453029	19.7288694070518
ENSMUSG00000024431	2.48217929455694	2.85529552087763	3.26700857225459	2.36786457769736	2.22302522815933	2.34557226201371
ENSMUSG00000024436	14.7929828645427	18.5117192763044	17.1584235235372	17.3782427134622	16.678536975601	17.1709953475653
ENSMUSG00000024442	7.23168547048476	6.84032551536551	6.42891262717901	7.4052152072139	6.05666381150704	7.39087535360109
ENSMUSG00000024446	16.2438953402322	15.8045808985258	16.8370495400434	18.067153456178	14.1485900441773	17.0592268637245
ENSMUSG00000024454	40.5110794458963	42.6707785048859	36.2846121751536	38.8136911271928	35.0590708905424	37.3868373568143
ENSMUSG00000024456	4.35177102941589	4.82266569150494	4.60816019124786	5.1250558144157	5.71033524696811	5.16224866834955
ENSMUSG00000024457	11.435852193134	12.7589513493285	11.2830822658434	11.9258590094453	11.8578571464805	15.2996767186375
ENSMUSG00000024462	17.3343424118988	15.5830599210665	16.6162828748452	16.1037868369654	14.1360793975565	15.0692449231405
ENSMUSG00000024472	4.28724323800999	5.16904110157419	4.63152157840373	4.31792702301605	4.64326172723509	3.47184757213309
ENSMUSG00000024474	61.700911708958	61.8748899249771	69.7562118139907	69.8445678540008	67.3730351789086	64.4418595583914
ENSMUSG00000024477	13.5205666926133	13.373465510214	12.1180980223479	11.0092452199413	8.91166795072806	10.9412056129732
ENSMUSG00000024480	148.385641147535	156.17189014844	144.522536648884	135.793543634526	152.70217271506	149.006732435035
ENSMUSG00000024483	12.2176316152319	15.0497825939081	14.1947569125784	13.2683634440377	14.2854861233475	12.8404791464137
ENSMUSG00000024486	1.67689628458859	1.76031349532083	1.83202616118141	1.57496498854196	1.52163489860545	1.29736115828229
ENSMUSG00000024487	31.6135406387953	30.0856192972279	26.331769770196	26.4555935513237	29.4278873470411	29.0117832503274
ENSMUSG00000024491	15.9780317195168	15.0932907885991	16.199426923499	17.714542364004	16.520229559991	16.4229708686378
ENSMUSG00000024493	28.8163446219597	27.210929418451	27.6604143366503	30.8822992767753	29.5457747014782	27.3932179455876
ENSMUSG00000024498	51.9244278511964	54.7174569187713	48.2547269270873	52.2945764127605	47.4166922248196	45.3573038211971
ENSMUSG00000024500	178.734007660264	188.550886148368	174.82023716412	152.370229962322	176.887856327919	184.407698639964
ENSMUSG00000024501	147.152149099373	132.706791218614	143.42496259839	133.370800751033	150.645500522205	162.811067728887
ENSMUSG00000024502	24.005605197205	23.9095935507615	29.0029426184075	22.0216763455296	27.6137912696824	27.6114753284881
ENSMUSG00000024505	4.0406009163466	2.61896186934726	3.45975449476773	4.08140581801198	3.48849944467055	3.98628115328587
ENSMUSG00000024507	43.4053833367598	36.3462646616595	45.7105983771616	40.590216833056	34.2767843144135	37.2211906364032
ENSMUSG00000024513	9.09037371876277	11.1452427532037	12.6859719587401	6.78851080630415	10.4097067855139	9.72070458475668
ENSMUSG00000024515	64.8573119053824	65.9489592384235	71.0437833276465	53.5489794980041	63.5316474900215	64.6465635352863
ENSMUSG00000024516	4.87262509473052	4.53165219042371	5.14677758894532	4.91985704435525	5.78156142730973	6.68950788302189
ENSMUSG00000024524	5.06845453834567	2.32594804078596	4.77785136603208	2.33621003346784	2.33943306948374	2.68482273405645
ENSMUSG00000024525	2.91437004611047	3.09345669077785	3.57883197075365	2.15391077020146	2.26117128312862	1.48275821561756
ENSMUSG00000024527	17.8634157367292	18.8960298497658	18.2474408590982	14.9208622007017	15.8254738339946	18.7891066294567
ENSMUSG00000024528	14.5112887224631	15.5746044970809	14.4955439540909	16.7209497413913	15.5788986604725	17.7059024978609
ENSMUSG00000024530	16.0366559056416	17.8486070214634	18.125976482806	16.6955890077037	13.8451876258171	16.2157547804837
ENSMUSG00000024533	39.8703420009958	41.5362428426308	38.7735702630326	37.6927124718315	42.2994900638539	42.1716141826058
ENSMUSG00000024534	45.4622549578758	48.6205181880995	47.476300643834	52.1969730808354	55.4787161253796	58.7064592281752
ENSMUSG00000024535	10.8343360203799	12.638465740545	8.15568002483199	9.4151325224608	8.93486932301758	8.95037043833182
ENSMUSG00000024537	32.728657289548	29.3124846235427	31.0831768476863	29.5590376249196	28.3037429774089	28.2890318384449
ENSMUSG00000024538	8.87664549066196	6.3312993100358	9.37910459334798	6.93631231365931	8.13274411929108	5.31483737270146
ENSMUSG00000024539	23.2105301697619	19.5606837912128	21.5529227649423	18.5765309461311	22.0763458133695	19.3523133184973
ENSMUSG00000024542	7.82923124113864	8.72170467401683	7.23554631931154	6.73604481989312	5.98074090707146	6.14031499218865
ENSMUSG00000024544	2.65680751245871	3.22378181251489	2.73161021968203	3.43673990631371	2.80786433031447	2.4538361454297
ENSMUSG00000024548	21.472967179973	25.0402789557224	23.4564006415735	21.2981473326081	23.4054624187769	24.3057836507184
ENSMUSG00000024552	2.67837456846202	2.17451025251201	1.86266915348184	1.54665933658187	1.56819687239653	1.14929034228185
ENSMUSG00000024556	13.9655672447914	16.3798314162575	19.1430069738239	17.6331164842135	15.4411389552923	17.4095790395568
ENSMUSG00000024558	3.66838860536405	3.4732149901343	2.99621785060047	3.1262271966504	3.24832254223033	3.02624462156531
ENSMUSG00000024560	34.2444132086944	39.8185687740803	36.9697284670699	41.3401190003323	36.9705993604174	38.7714084690905
ENSMUSG00000024561	8.944404098096	8.34744251215201	10.1600187666845	7.67113395187747	8.95915973931253	9.37863336375654
ENSMUSG00000024563	38.7952430884743	44.1608345168536	41.1291376146393	40.0349305285429	45.6707869063405	43.5376665030081
ENSMUSG00000024565	5.95096788711157	8.26491559872309	6.43808230913381	5.76951243000284	4.9086663874057	5.29926266998504
ENSMUSG00000024566	9.57314713742283	9.16274540098869	9.82679873228811	9.63531512378792	10.3968286326719	9.42425973022254
ENSMUSG00000024570	28.2580845880779	26.6333919938	27.9999417478079	32.6126356445256	26.5160503720565	31.770048055249
ENSMUSG00000024571	72.1471717029953	77.9166687271782	71.3609920033231	84.0370661144482	80.8460354669461	84.5580695875913
ENSMUSG00000024575	1.6080189652953	2.12042858499247	1.52985890006419	2.10220047000523	1.49536845355188	1.79079748635461
ENSMUSG00000024576	137.118322221831	126.825266092093	125.563203473635	127.743659836456	126.760779728414	129.392090703156
ENSMUSG00000024579	12.1491563542895	14.5965313092832	15.1024879071197	15.4630632739977	14.0923376831941	13.3718029984633
ENSMUSG00000024580	20.3026297571228	23.4011921495091	20.5471803905377	21.2087353063325	22.0992703884507	22.3935824598151
ENSMUSG00000024581	12.9271003952951	11.388262910107	11.7288925851604	11.7525070927119	12.9579950943173	10.932095675949
ENSMUSG00000024583	60.7057225944096	56.3103830117375	56.8873365037933	48.9028101751702	51.7980531797248	47.3938571652983
ENSMUSG00000024587	61.6924004905157	58.5940781613389	61.3553892641746	60.1206875661297	55.6396548671621	56.6306576501912
ENSMUSG00000024588	18.1307059713845	15.5871258341717	15.5462171401427	19.8575038951442	14.4791575401002	15.4174734307832
ENSMUSG00000024589	46.0855855693597	47.9496466511249	46.492363224565	50.2834377830277	52.9076346746464	55.4908187758427
ENSMUSG00000024590	126.566794773053	113.766158751161	118.42546516811	133.158827206265	100.684063574005	101.544337142546
ENSMUSG00000024592	5.95814441027486	6.31699323174372	7.51160948860022	6.60375251957708	6.27668809980669	6.34574264093842
ENSMUSG00000024593	8.46016972533476	9.84059681782505	8.89178482339576	4.92990941762473	5.63800187206457	4.14597737000661
ENSMUSG00000024594	14.0072971733831	11.6317715110893	11.6924286799773	13.856174030406	13.8518108426963	12.1101479007048
ENSMUSG00000024597	11.2164472358957	9.52805229183428	10.916130527956	8.81745150103711	10.5121071516419	10.1451554320594
ENSMUSG00000024598	1.77260845961636	1.67924460720681	2.09525576013365	1.38127091487332	1.32405764029118	1.29687234895288
ENSMUSG00000024601	36.0577643801031	35.9927159883627	32.9759081260974	35.4120920132131	32.2069772828783	27.7558277791487
ENSMUSG00000024603	28.4601486045857	27.8279890859209	31.8372933765233	29.4201436849642	30.4823175123526	32.2153847585621
ENSMUSG00000024604	34.0403325395235	33.1000020437641	33.7744845759206	35.7056563593517	35.2313086072908	35.4476576054597
ENSMUSG00000024608	628.256893364299	607.755246556603	593.461512996163	664.313452059515	596.800641817911	609.851127435724
ENSMUSG00000024613	21.6674439253105	22.3815437869898	22.2293037922922	19.9540117708109	18.0543567865335	21.6546931114735
ENSMUSG00000024614	23.152671900169	18.5225390894823	18.6647770361105	19.4655286869917	21.4300083719073	18.7310318695537
ENSMUSG00000024617	1.49468491048189	1.36962333918491	1.43766284224475	1.48368785052192	1.29376578580186	1.35494870654118
ENSMUSG00000024621	1.10459834099532	5.22873159747123	1.60507802826336	1.75322737331114	3.28205558917672	1.66182136077987
ENSMUSG00000024622	10.7874232235761	11.379488563653	11.6212158211011	10.7119037101052	10.6008652149901	10.4632534890559
ENSMUSG00000024639	47.0352866155983	45.6028425868739	50.5147039907916	43.2012484449708	46.5566097702094	50.4699039929507
ENSMUSG00000024640	67.5017067025816	56.9687346540424	59.6553628827017	34.8509813114623	32.6181953765485	24.6299391938768
ENSMUSG00000024642	16.9479609375498	14.2728657525693	16.4354885378177	12.8531146693865	14.6573821059183	12.7312938394776
ENSMUSG00000024644	27.3442143074672	32.0601767548897	28.8228705412636	27.8690116089444	26.8567293456952	23.6118769179924
ENSMUSG00000024645	15.2342354059237	16.6411807894434	18.4574606330048	19.4043450800019	14.2026570941159	14.8054311852676
ENSMUSG00000024646	37.5570818072327	34.8871111258591	36.8950221180455	37.9901173259482	38.3049468979433	38.133889452975
ENSMUSG00000024647	9.95082760583811	15.3622375949663	11.5421312354346	8.08589648884156	10.612740866802	11.9221764119291
ENSMUSG00000024654	7.66562465266909	8.78852325798566	8.48261812688033	6.82338794592867	5.1159179134413	5.85513217210378
ENSMUSG00000024660	35.3299948737539	45.3369916821162	35.2861602465377	46.2393963008209	33.143990369153	41.1703396338344
ENSMUSG00000024661	565.622617705876	706.098134132127	540.062379589477	606.446100116973	654.811241816677	618.748093590383
ENSMUSG00000024663	2.71163812648163	3.59093623704093	3.04590523311776	2.79282291784126	3.41245200831995	4.25408392088849
ENSMUSG00000024664	2.2735399965211	2.13394312109227	2.18747855994984	1.66580910496347	1.78644773957103	1.43171491502225
ENSMUSG00000024665	83.9527547607641	69.6318601575887	72.1450821160599	74.0277977986633	73.4240990464284	66.6165094719961
ENSMUSG00000024666	13.1640634214342	13.3170003758103	13.6280657530124	14.4845562407105	10.641614800044	13.5473657459007
ENSMUSG00000024667	13.7432510345825	12.2326384195758	16.1364744543601	12.6251549590668	12.6752845624782	12.0702027441777
ENSMUSG00000024668	15.0187994088964	12.6022151586444	14.4246617612693	14.7454888975882	12.0411553758268	12.0540841044211
ENSMUSG00000024683	15.8420757526827	16.6418700300119	15.1075303191742	15.0133623677972	15.8230713913056	16.579838178136
ENSMUSG00000024687	15.5789341324403	17.5525130678562	18.7043937139711	14.5746621459291	18.630731925237	13.9895240580601
ENSMUSG00000024691	4.83787141899624	6.8866201660449	5.92726982755577	4.63718266141306	4.32647895954725	6.353941632719
ENSMUSG00000024695	26.1059165806842	29.1720012520588	27.2281797783707	25.9676285292878	25.7959286528721	28.1626742326764
ENSMUSG00000024712	47.3452660428593	41.8795296912888	42.621484003145	41.7705078851384	41.3840730412402	44.2785465862275
ENSMUSG00000024713	1.60896762373389	1.38824294185171	1.70187451601013	1.21413677326072	1.21872898208768	1.36519230625737
ENSMUSG00000024725	3.04882000424581	3.15509701713146	3.11529070159658	2.71887171734392	2.91609060356959	2.69712142080929
ENSMUSG00000024726	16.3396820222193	14.4512388273828	16.5793474358157	15.3931068112568	14.531040319251	12.1109598240366
ENSMUSG00000024732	13.2896375368165	14.7698264796748	13.3045242552817	14.4019042088916	13.7127412384794	12.750641767745
ENSMUSG00000024735	23.5584078943042	25.5364669570687	23.7180681497504	24.501539090065	20.5327951388151	24.4273738802882
ENSMUSG00000024736	35.0435508792783	37.3581966699449	37.2738351898406	38.1727781507396	41.7601708382377	43.9937699537964
ENSMUSG00000024740	158.365155445245	143.687841529875	155.475739597681	150.714863527277	144.427298588667	148.473021534278
ENSMUSG00000024742	5.53106084377666	7.52487217802602	5.83703344551228	6.69489131508227	5.02595139692927	5.86590986280109
ENSMUSG00000024743	4.42489314142583	3.44326489881536	3.9429454084775	4.54612222740051	5.23100143591982	4.42146302479729
ENSMUSG00000024750	66.9316048690257	69.9501537304511	59.4055451913534	67.6029455072276	70.9162570208422	63.2515495144773
ENSMUSG00000024754	36.3379195932555	33.8385139054531	31.2820713698813	34.61596149111	34.7199216528775	33.4448972885754
ENSMUSG00000024758	106.825015439979	99.2948237430017	102.317883774246	96.8096852253735	107.178963100133	97.6442252080271
ENSMUSG00000024759	2.52411447952546	3.03188640908509	2.93839053785235	2.53546025438708	2.43156122478908	2.26831336059336
ENSMUSG00000024764	24.8426345043714	30.7089696586232	29.9581791180759	28.0596957599845	24.8409508819826	22.5657868006346
ENSMUSG00000024766	4.24462653719238	2.39813055078264	3.32211402830579	3.46015751965955	3.70551373888025	3.29345351766925
ENSMUSG00000024767	90.6358751857542	94.7801576864252	89.7348164310201	93.2115073420745	89.1835824532579	95.0516595890103
ENSMUSG00000024772	37.1833955775186	37.1695949271654	32.2786605682504	39.7152237766396	37.1411644202578	36.1833726812493
ENSMUSG00000024773	8.32185431748055	9.48549828742496	6.43645068969939	8.06206996796103	7.13267878614638	7.75119216590653
ENSMUSG00000024776	1.51873761090021	1.32540647066881	1.43470490871553	1.32224655593058	1.41979469257344	1.2424144041238
ENSMUSG00000024777	20.5706395153925	17.6413068021702	18.7939670495675	20.3704698136524	21.8586936835561	23.2017932877486
ENSMUSG00000024780	8.00689320625638	7.28971671233671	7.39693579900137	7.56108435177472	8.69739012914468	6.90828941431387
ENSMUSG00000024781	2.82178673331389	3.47494509363285	2.92738565037979	3.97610708787903	2.99908462567098	3.99246354639261
ENSMUSG00000024782	33.4310191060113	28.5722365481066	32.0698070602419	24.7078390166865	23.4628269336546	25.7438041358068
ENSMUSG00000024785	13.3997359325182	10.4791576121664	13.6396222191758	11.0717729981226	13.4634220314952	9.55674612409777
ENSMUSG00000024787	14.1725968713345	14.1416921932676	12.2571289510799	16.0208284529549	15.4235055828797	13.2804950210182
ENSMUSG00000024789	14.8228142473332	16.1694373690434	15.9491946182108	13.955458615578	16.3838659320214	15.8894342742639
ENSMUSG00000024790	20.7068451063411	21.9382609725497	22.3597206792493	20.5291419579801	20.0113462964875	21.2858094103733
ENSMUSG00000024791	17.8116613787127	28.8769776317075	20.14611925705	20.1157393905491	16.8226939662544	20.6820524507278
ENSMUSG00000024792	29.1199351631686	31.9179009718548	28.4579480988578	28.4877492599099	31.5063973661935	35.4171122943401
ENSMUSG00000024795	7.26871167366655	8.73525190774452	8.59624454925322	9.716909440324	6.57323316217698	7.07016570910297
ENSMUSG00000024797	19.627591849626	19.167084134938	17.3040012318052	21.3460830763297	21.8576683123415	20.0468389372018
ENSMUSG00000024799	3.0940932466056	3.54366644076475	3.64864673618326	3.49286246438351	2.96379248813934	3.49997767539266
ENSMUSG00000024800	36.6193122816068	35.5933843355329	37.9991393173002	35.0324514646503	33.6188394334956	33.6298576784553
ENSMUSG00000024805	3.5337572239377	3.48970834882058	3.78393676789987	3.24368418817573	2.51726819896906	2.60297606430126
ENSMUSG00000024807	9.42024848803768	9.24925911956609	9.48912434903795	11.2791197822876	12.0543620666745	10.4651090289557
ENSMUSG00000024811	47.5136830959283	47.2121850717158	47.9874719385735	38.94906433362	44.2824410287483	48.2332366287143
ENSMUSG00000024812	9.68166655457656	12.2947351364648	10.2571165341671	9.44491513201258	8.8961626433931	9.61838020892755
ENSMUSG00000024816	8.00165131113489	7.92643691305065	8.87571862793337	8.46503443993394	8.12446970299358	8.96164334711699
ENSMUSG00000024817	22.8973432127991	23.0796634104445	26.3538061661903	24.4362461103042	25.6663132349008	21.5272889079926
ENSMUSG00000024824	31.3938341978831	37.7482558847985	36.3616701460089	35.2479328622204	26.6118655958984	32.7138925589983
ENSMUSG00000024826	46.3336974264746	47.7413472924752	45.2893015813784	52.9239014041436	49.7489255934333	50.4569913612468
ENSMUSG00000024827	25.8172464659205	26.5686501805766	25.6837645939644	22.1926060247917	21.5368114923918	20.0105658648183
ENSMUSG00000024829	34.3284322659037	31.6421158592953	32.9352464240725	33.2856987832285	31.5959636110731	34.427332717854
ENSMUSG00000024830	8.9992206864334	10.3703495682001	10.8631839881423	8.63176613858219	9.8688300184541	7.89063668645364
ENSMUSG00000024831	5.11526426659266	3.48676024770168	5.3179837736107	4.67645287633154	4.23367255206846	4.75064201420679
ENSMUSG00000024833	15.2944075543751	14.911957652861	18.2291827798526	13.9057580627367	12.0642979834156	13.1734733407509
ENSMUSG00000024835	50.3626717972105	48.5728534764748	46.3222483822563	55.1138592301336	52.7447622378138	54.2762147944371
ENSMUSG00000024841	28.9880927919007	34.6809724094752	33.2851921639289	35.4854405733977	32.3152558458823	33.6720358249335
ENSMUSG00000024843	8.57517284458898	9.22922426237205	8.12161016832075	8.32530361637987	9.30329833715597	8.68766514786716
