WT_6_hr_DMSO_1	WT_6_hr_DMSO_2	WT_6_hr_DMSO_3	WT_6_hr_Tunicamycin_1	WT_6_hr_Tunicamycin_2	WT_6_hr_Tunicamycin_3
ENSMUSG00000016946	3.17998151471433	2.77853652132708	2.92132326370356	4.8009843173144	4.66500054465875	4.55263303695569
ENSMUSG00000016984	3.19164396726219	2.91127480422378	3.02780818678037	3.17774082225563	2.40133944959232	2.96565371879242
ENSMUSG00000017009	153.289385882206	194.360411319908	133.159482295049	71.6236614511004	55.5302429085037	59.8287476130674
ENSMUSG00000017057	18.0838411079556	19.2760504245483	15.344392447666	12.7666147357348	12.6985296884204	10.7692539957608
ENSMUSG00000017119	49.7353612828708	68.7573325005428	63.4767433674824	89.9240594102554	85.4879971141939	83.9164527814488
ENSMUSG00000017132	16.4652574066087	16.8421173612132	15.8004335822194	39.3108546229815	30.7138852745656	28.4674794185761
ENSMUSG00000017144	7.06635526833189	6.65802618709096	7.35331028535317	8.49098263503776	7.26178374991499	8.19854735460213
ENSMUSG00000017146	1.67530113111776	1.72123577517879	1.61707804648643	1.20932361054077	1.34740825689339	1.41915175261163
ENSMUSG00000017167	1.36258815634852	1.49011550586253	1.48318454606757	1.64800856511295	1.63366444619145	2.0613008503199
ENSMUSG00000017176	2.65881309448744	2.9931030833037	1.71196366840397	2.78795650336827	2.53333759790115	3.35411890957809
ENSMUSG00000017188	34.2271530363988	32.5417867897954	25.2424328975738	20.5540678504161	22.8281806705405	23.5303496290636
ENSMUSG00000017210	3.87662248925663	5.34738113195829	4.30626781121399	6.46648128722301	7.21098281618074	7.48018813566532
ENSMUSG00000017221	33.2385223518836	35.4120823783979	30.3629660132537	31.9574358316742	33.655566437283	31.8113818236158
ENSMUSG00000017264	8.79255512152438	12.4319029187296	10.8276285351957	17.5333781766832	18.0582543727543	18.7419485583782
ENSMUSG00000017286	10.7849628945218	10.4214676387128	8.17414335433152	7.86323585568353	7.43346679001095	7.83236796652926
ENSMUSG00000017288	9.96423384068146	13.2521507849302	10.4903087807726	15.4462846318742	15.7909745242549	16.0647528629948
ENSMUSG00000017291	6.03889131968653	6.78537086829336	6.84331615302628	10.1044637247902	9.24720816010744	8.65406968850262
ENSMUSG00000017299	4.37834541828576	4.73870161523342	4.33981406018132	16.3719667826396	13.2950526535	13.5859395711014
ENSMUSG00000017307	10.777377181536	9.28069295403642	10.7112953101265	7.90667436170545	7.38540177182384	8.12709174300512
ENSMUSG00000017309	4.06285647598753	6.03307020513077	5.96646830669628	7.36130207836984	7.49356547908062	7.52127214323957
ENSMUSG00000017344	1240.47268426053	1032.8555124598	1116.9815190639	731.161667090139	747.834666406294	709.702304819124
ENSMUSG00000017376	3.74078788210162	4.27756677254472	4.00808319177155	5.35315626275084	4.83811903910791	4.47292367461418
ENSMUSG00000017386	12.0925200794181	11.1874366762523	11.6720797856324	13.911623253595	12.0982368416855	13.1998191998713
ENSMUSG00000017390	3.93818744354784	5.99771606201373	3.33173336065588	2.91340263023564	4.2941264317539	3.81726826981306
ENSMUSG00000017404	148.345011860277	130.58366823444	106.950964598772	119.837417582885	132.681053890136	119.330569729409
ENSMUSG00000017405	2.93346800373494	3.26143202026478	2.95438975706917	4.13250023182172	4.41740317961883	5.0982301321629
ENSMUSG00000017418	8.50169497174186	9.28921789942444	7.02440665946442	8.21731677343617	7.95792294707238	7.65946055531869
ENSMUSG00000017421	22.3700325536109	27.3060154448377	21.0863981801319	35.6383495187952	34.5316141932859	33.959269536823
ENSMUSG00000017428	31.7309001997789	29.9443028054775	30.8383220742199	42.5447999933043	41.2084191518769	35.2597031166572
ENSMUSG00000017446	4.05765494247775	4.82204637653492	4.69274688964841	13.564170229447	15.4099151055294	16.0821339023871
ENSMUSG00000017453	138.94029429086	140.598153337031	137.237451544218	59.5031859278127	62.07983883188	68.5946300664207
ENSMUSG00000017466	4.33710145729663	5.45955532530421	4.64468133504882	4.70901797916942	6.12979029456129	6.12766547256205
ENSMUSG00000017478	9.80387363128134	12.0626320409438	13.3730297482288	21.8979618723071	19.7242153374342	18.5162286926885
ENSMUSG00000017485	7.81827118117053	8.87795974174452	9.15679898294836	9.97649416535666	8.78837261849115	9.12756890501394
ENSMUSG00000017491	3.52271759745189	5.01923216686163	4.44332285449144	1.94057557368311	2.22434956258223	1.95916221564733
ENSMUSG00000017493	417.081976752644	420.033239580954	468.316013870221	275.176631575663	305.155840893881	327.732543342547
ENSMUSG00000017548	9.10777962048571	9.12936459148464	7.79220681817186	16.5030807646595	15.1480335340625	14.7893336082421
ENSMUSG00000017550	1.37295921472593	1.45490898519124	1.42342244678183	1.28376129712746	1.25240473704253	1.27502234478403
ENSMUSG00000017561	5.77478360146436	5.24506152607578	5.62326830150986	7.1003941632035	5.7271700159477	7.1421974642888
ENSMUSG00000017615	9.67671148663314	12.2036311672752	12.998569959249	51.2460828055269	45.3521431822383	48.3992632655258
ENSMUSG00000017631	2.11532493328415	2.23573801997227	2.0859943142507	3.52646981371801	3.78036222724458	3.56744472997918
ENSMUSG00000017639	2.44710980230769	2.57314262114003	2.7263921847199	2.11139180481274	1.93840095695235	2.6610633766885
ENSMUSG00000017664	12.0601817250915	12.5578150705958	10.4151689692953	24.2001958076989	21.0162425314374	23.489552897409
ENSMUSG00000017667	1.21034974091639	1.53556847296906	1.3157798401879	1.41915745535464	1.34373953005965	1.38172050354793
ENSMUSG00000017670	3.23715734038424	3.17689925784594	3.63932115350828	3.31659821900896	2.97379599620285	2.9530648235919
ENSMUSG00000017677	15.6581680524482	12.7852940522967	20.1239826707601	12.8065786874278	11.9207838927367	12.3083501121862
ENSMUSG00000017679	6.10349645627395	6.09905744890677	7.95038393226302	14.09089006654	11.6029430230805	11.3225054938972
ENSMUSG00000017686	12.6797645931384	11.2342185477343	11.7274098710577	28.6709229398147	22.848036116573	22.7907154244086
ENSMUSG00000017697	1.70111833075923	1.67275816321661	2.00104584357939	1.91684485458127	2.43215107183789	2.16245696085592
ENSMUSG00000017707	83.704359945701	84.8684474685364	93.6880689389605	104.07989309321	102.290141491856	100.127747083912
ENSMUSG00000017713	2.78081271725604	3.3161576648356	2.99914329367558	2.80858210207505	2.58337984253002	2.72800535569584
ENSMUSG00000017715	4.12061094920965	4.72728261825952	3.79848355697745	5.68151448073266	5.48686484925734	5.35172365652105
ENSMUSG00000017716	2.5530170583854	1.63680496751407	1.4392511496002	1.10315497664022	1.18798792535756	1.30559352618689
ENSMUSG00000017718	14.6471513045247	20.1175392339115	14.3935469482736	4.58402590626267	4.48216788964083	5.78378457098786
ENSMUSG00000017721	14.7303011085757	17.0358713307273	14.1016321102123	22.2397124106111	23.4440015257701	22.302795228686
ENSMUSG00000017740	1.1963317422564	1.24572627293853	1.21802620525942	1.29239935253935	1.31934691623744	1.26917901091945
ENSMUSG00000017747	6.86856736562793	6.8559638261013	6.52121192340687	6.58763106610047	6.78237943365399	7.16146499617078
ENSMUSG00000017754	8.13318083684391	8.74112088458262	10.5478407439602	14.2677527788297	17.8131323728273	17.3417233855787
ENSMUSG00000017756	11.374785203549	17.3098003068321	17.2680527877264	8.97407014787383	8.70801229834937	8.12900909904308
ENSMUSG00000017760	30.5114538049197	32.4583636123074	31.4439963124989	24.8177371804491	27.4482261329063	25.6530736925654
ENSMUSG00000017764	1.85680720716442	1.98566667352761	2.52700096312032	4.06729702305302	5.13752140970487	4.04113153905592
ENSMUSG00000017765	4.67478482046848	5.89729689405543	5.67039150994485	7.68931331757613	7.71930871307264	8.07967096863446
ENSMUSG00000017774	8.8911725082379	10.9837574290155	12.6280308321252	13.5470548708974	14.1893799274437	21.0432946608388
ENSMUSG00000017776	26.2192318051044	21.405865785655	25.044472984945	34.8908221662212	30.9914170794269	32.3228061371804
ENSMUSG00000017778	193.379354446491	142.50801888536	114.763236005341	108.383639587771	117.687207467922	111.597494660511
ENSMUSG00000017781	15.3045414215285	13.7998495430435	14.0792203786832	14.0764086607134	13.7840500652298	13.9027896222531
ENSMUSG00000017801	19.0936103098783	17.1818024561169	17.453355901513	26.4219796591399	26.6305238471412	27.7698661753295
ENSMUSG00000017802	38.1099826293156	31.7807581315104	34.7359993040418	9.74708039338201	11.2041605749808	9.8699201860121
ENSMUSG00000017830	5.64088787843765	6.13806980778926	4.81419309996952	2.99621131412055	2.93029439963213	2.62705418733399
ENSMUSG00000017831	21.3759707650685	18.4479364489741	18.0990242408224	51.3058378311871	49.9172769147082	46.9114785424604
ENSMUSG00000017837	8.14870993613417	7.80460617192849	8.00151820197261	7.58070458810404	7.48996968169482	8.89972677650293
ENSMUSG00000017843	10.8311877328929	9.66579502377592	11.6398729142691	14.4892646707865	13.8484543254369	14.4112235548377
ENSMUSG00000017858	11.9460332039307	12.4650981917072	10.0200999143879	10.7147851198949	9.66284342484782	9.96377467885848
ENSMUSG00000017868	16.0341430681095	16.8669196214194	13.6364202521439	97.4933377277059	62.1317560937399	88.1241480288981
ENSMUSG00000017929	11.0146676532557	8.35341416660682	15.627686617565	4.22679057925894	3.46702416710156	3.88615570379949
ENSMUSG00000017950	144.674019153723	136.842403463659	202.53394163704	158.185901553121	157.646883074241	179.623383421715
ENSMUSG00000017969	2.05317490121166	2.05451208348844	1.73069008851387	1.73452022521746	1.65866513110736	1.87756142662111
ENSMUSG00000017978	3.71915577745449	3.83190999116474	3.35775944096128	4.45199129994152	4.78397107954575	4.10599171060282
ENSMUSG00000017999	8.37681195318352	11.351564809538	10.2976528127607	28.3715687168727	25.5118720472984	26.235549572824
ENSMUSG00000018001	2.08070106340242	2.4527834559297	2.0439116955393	2.53535130410038	2.42625266224068	2.58505971151674
ENSMUSG00000018008	3.18812042390646	2.50822730397616	2.59377656793844	2.96287999521	2.68419738051504	2.73508849269877
ENSMUSG00000018040	5.50962267157834	4.82503197315623	4.49425597009487	5.40441368831545	5.23772093116932	4.7017282822679
ENSMUSG00000018042	111.511517359828	127.935561431677	139.465964194662	76.3967804129009	95.7738347361649	77.1369812997457
ENSMUSG00000018068	2.31921678015866	3.11509881046494	2.53227774968899	2.96533285794088	3.0163025939214	3.24902975843838
ENSMUSG00000018076	2.79297034972342	3.43261256368055	3.22571411016224	6.3783541164721	5.68580530856019	4.93345008208065
ENSMUSG00000018102	78.4232357379494	45.2064966072088	53.5574854142739	40.3825578453152	29.8513376569983	26.6899275417689
ENSMUSG00000018143	4.83732302630908	5.94224272645317	5.13453877179381	37.6045201451583	30.5899446056521	30.4497373684722
ENSMUSG00000018160	4.51526144798908	5.8550048226684	6.32555945205707	7.9970995125053	7.32130149711573	6.84556090372278
ENSMUSG00000018166	26.4510848841181	37.5385164949762	31.2350159571216	9.66085137233217	7.73454511236221	13.0744925346679
ENSMUSG00000018167	9.52165713077175	9.48697026161275	8.8734587783176	10.1328638863261	9.21090170409984	9.41650157181497
ENSMUSG00000018169	1.58169638809372	1.58243494927642	1.54362425221298	1.66847466966729	1.45608131442741	1.66769955194389
ENSMUSG00000018171	39.9789423563934	34.4655965974586	38.3482409946393	57.3788491071519	54.3296372759175	57.2439099913582
ENSMUSG00000018189	11.5305819890403	11.4904297294162	10.565669743597	11.0659129400532	10.5602085481218	11.2876835210775
ENSMUSG00000018196	6.84672241458485	7.58749452902653	7.04844174996218	7.34113849744708	7.68367050030804	7.34878050280996
ENSMUSG00000018199	1.79007536013686	1.8814874640675	1.94112209528669	2.43168258478025	2.22960810216544	2.24804942190667
ENSMUSG00000018209	5.38265959623101	5.46372044698224	6.58374731873277	8.14032261685213	7.10083542022052	6.71220029529978
ENSMUSG00000018217	3.02985685771402	3.16792970841336	2.66936206977586	2.5572608177703	3.40793754225832	3.31961351844525
ENSMUSG00000018238	1.13751251886057	1.11014969126406	1.14659921531554	1.76724750054319	1.57426858785229	1.63137436717302
ENSMUSG00000018239	3.64657874499696	3.37715118047038	2.63004641090784	3.34119867365582	4.03871067257978	3.26351281941419
ENSMUSG00000018286	94.3660749096865	77.5152948926959	72.6799486548411	62.592063909418	67.1787554870534	68.0326113328346
ENSMUSG00000018287	19.8483272162949	16.5493776314295	17.6854409498693	18.1736792979787	19.3861598505877	18.8419822751508
ENSMUSG00000018293	70.3133469516082	65.0856088587003	65.4203661654019	53.1173731609195	57.3803073897405	60.9189450195633
ENSMUSG00000018322	5.04863856245979	6.27634725492708	5.94255151405047	6.58382324844846	6.32859555730835	5.96687568525039
ENSMUSG00000018326	42.0142200776895	41.2305478967394	38.7871345958093	39.5524521284494	38.1159701855993	38.9981476401735
ENSMUSG00000018334	1.27819320603555	1.44028304938064	1.44418056802156	1.42246609131934	1.56214572048361	1.56997574733589
ENSMUSG00000018339	3.25832824104651	3.84972592097774	3.30861574833789	4.20940435712826	4.73534602249052	5.49791521674683
ENSMUSG00000018340	49.0638352563304	62.2570357769968	55.0097323743046	45.3025032786215	48.3759998690316	52.7891694791166
ENSMUSG00000018347	2.499495763874	3.18775373984781	2.50070871053678	3.52112420916569	3.19755948166366	3.2949260591916
ENSMUSG00000018362	21.1425311548159	20.4709957538377	24.2907183724721	29.9459317916178	28.5059361470762	24.64417084257
ENSMUSG00000018363	13.1182582310811	11.5656041949938	13.4079390513152	10.6869348063618	9.74202741919771	9.53142326054259
ENSMUSG00000018372	3.01198769249774	3.83867316836525	3.42350129252711	4.65158477814971	4.3542775570873	4.61115225034665
ENSMUSG00000018377	4.42160431720728	4.70605762459859	4.71160917853318	8.55112773170903	7.70103325637412	7.10118693790712
ENSMUSG00000018378	1.63578350937087	2.00922922707309	1.63764731470264	1.82464780735957	2.04177064223978	2.21037245822647
ENSMUSG00000018379	19.6506367449037	23.670694331712	20.2513781777594	41.6888139337306	40.7418113890921	38.6788412457226
ENSMUSG00000018387	7.03930915121226	8.88169721926496	9.09957901723214	9.50722358472504	9.63270006809298	7.3804581561302
ENSMUSG00000018395	2.35721071367154	2.67133252283304	2.10477120959237	3.10801159753104	2.60037390913944	2.79065839978049
ENSMUSG00000018398	1.74567768116909	2.63391726177433	2.01220513905241	2.19651747477119	2.57958471315671	2.50510535278036
ENSMUSG00000018401	11.1744014002529	12.1914613659456	13.8387836694025	29.6499275504578	25.2710472406967	25.0329493980547
ENSMUSG00000018405	2.49309616259788	2.37539254684251	2.69787577269766	5.42567957661554	5.40992633158403	5.21987652502382
ENSMUSG00000018411	1.46936978168094	1.63915338652575	1.72913285176354	1.88385728985333	1.84371410311206	1.92667680058391
ENSMUSG00000018412	6.22653388926046	7.9447031414816	7.385602600413	8.88797181787177	7.54051274603818	7.16363470240233
ENSMUSG00000018415	10.7633824177825	10.7066104249064	12.3536522802335	19.3783307631609	17.3267773387804	17.792710577402
ENSMUSG00000018417	39.9947341859224	41.989126813861	41.0700500789091	37.9225852410457	37.2698632038314	33.5290064442204
ENSMUSG00000018425	12.9238536849866	11.721785487109	10.9563062224879	60.6874362731201	62.0173618281342	59.10202329787
ENSMUSG00000018427	3.80794492195135	4.79961325927371	3.55655308762562	4.06880202890952	3.52148937307011	3.11758994135764
ENSMUSG00000018428	26.1583895066402	28.2540564047959	21.1484854212119	28.6379278116376	25.3253400831384	24.8161184662522
ENSMUSG00000018433	5.16918971922976	6.86303820960034	5.53029773618694	12.462141338021	11.3343440864604	10.3322182996253
ENSMUSG00000018442	22.0837253247951	20.9351780335266	17.6823560452189	45.2099646283002	44.0875172467139	41.9653869072896
ENSMUSG00000018446	32.0729702115213	36.0910564238951	28.7210982242683	40.2244604436935	40.2560079359698	40.1516256294189
ENSMUSG00000018449	17.6764181872586	15.4084057400234	14.3133030251552	20.5799164490182	28.5119596340296	25.3220138303615
ENSMUSG00000018459	7.01707019956347	10.5134372290263	6.50894629529801	4.12298471844253	4.04889772892214	4.64073440896725
ENSMUSG00000018474	16.7016002171848	27.3158929282843	28.1711191520494	17.9685816625047	17.3880037506806	19.8857600394804
ENSMUSG00000018476	3.83836667987404	4.58399930413319	5.20988203064375	13.1849762048291	11.6773049118307	10.4876602749768
ENSMUSG00000018481	6.17306648933694	6.63036972666212	6.48468555180819	9.31460554595593	8.75802869431649	7.83704943751394
ENSMUSG00000018501	10.9256953048714	14.0416253262649	16.735658365151	20.8941569442224	18.9874451014792	17.8361281290097
ENSMUSG00000018507	1.4029854747758	1.37659732363258	1.38869871721636	1.43329445683683	1.34146104230024	1.38033239710002
ENSMUSG00000018509	12.8023850271895	12.195403286369	11.0789192798768	14.663436411684	11.8015769686034	12.6642539621722
ENSMUSG00000018537	2.09141223721809	2.58952431739604	2.60174496490027	3.0932676934777	3.0177118491496	3.33851580164385
ENSMUSG00000018541	5.44681384661893	4.83229577626298	5.80112261537246	7.00888536149042	7.09882648606178	6.14072940058336
ENSMUSG00000018547	6.40645993507286	6.50126643547029	6.81127396379836	5.68778941612123	5.42984184177782	5.30149246280459
ENSMUSG00000018548	3.67048237310667	4.32261595567371	4.50700991147418	4.21355134459077	3.70261252876816	4.09546081343305
ENSMUSG00000018559	19.0032708189669	20.2400097327465	20.2713801216728	25.2825198261284	28.102926815127	26.0717196027221
ENSMUSG00000018565	13.4466988030726	14.2435307101476	11.7950776478086	21.6079202550364	21.1979339507375	22.1514031608918
ENSMUSG00000018567	127.692757019436	100.589772444365	106.75799467021	113.263614525723	114.825327148836	124.372405121816
ENSMUSG00000018572	8.70639037269021	6.2853568152033	9.36148082197401	8.94166356574413	7.89515887248206	6.88013720141108
ENSMUSG00000018574	86.7046012659078	81.2792720754742	92.2951346747002	68.3005097468943	66.5619657510591	72.8151260093467
ENSMUSG00000018583	10.6814229256502	12.6088867963545	10.7363112282261	23.9475809413683	24.222179950396	20.6697872383125
ENSMUSG00000018585	112.749535742934	91.1702475412292	83.874506816621	53.128156661212	57.8495441693449	69.2162074586396
ENSMUSG00000018593	33.4601529325158	30.7535627674924	28.1178773213613	30.4386923960116	44.5222639026622	55.2893837867989
ENSMUSG00000018599	10.6786021750129	9.00722087058992	11.5861590272005	20.3130391638701	21.0231099542393	23.2939574161833
ENSMUSG00000018604	6.04799568934837	6.80761041307527	8.27340022089896	16.204354062444	10.1297208670122	11.3995080422087
ENSMUSG00000018648	1.65916726577427	2.0057206693136	1.83657668065168	1.41046947658953	1.37045433576645	1.40833698463401
ENSMUSG00000018651	3.59054150942079	3.68564765028656	3.07740152581723	4.27770022707063	3.66401750422355	4.15775241378306
ENSMUSG00000018654	1.55395998010404	1.57378964682294	1.50910786957342	1.94922358370877	1.70234486033189	1.71625873557648
ENSMUSG00000018659	48.3379764790501	42.6028491521803	43.731209087885	49.002254297338	50.3613540418111	49.8518289231329
ENSMUSG00000018661	4.74695928583389	6.00647142173739	5.87629598308393	7.23816941549093	6.93872590161868	6.09208641779917
ENSMUSG00000018666	12.1403189879871	13.7538930807725	12.8638227771277	14.9802876003149	13.2231468627688	14.2874687865041
ENSMUSG00000018669	22.6096095172052	28.2328344419604	18.6570051973512	57.1351731913392	60.1733233049075	62.399267761322
ENSMUSG00000018672	14.6846668769242	16.3557365650356	15.8045366973386	11.284649883926	12.7382076295922	15.4801834250983
ENSMUSG00000018677	196.374979419853	194.308148559542	199.693678383189	243.324906360635	249.814331264337	245.192273722666
ENSMUSG00000018678	2.38816074522171	2.77780880589282	2.69621838870163	7.0509426191059	6.75902349906109	6.99068528713034
ENSMUSG00000018697	6.8421834669489	7.74191313136501	6.82482712677667	19.2145692863956	16.7991421195099	16.8555789686347
ENSMUSG00000018707	8.12758009643192	13.1491396078695	12.3839692115881	16.2511705611042	14.5721087872872	13.40297422249
ENSMUSG00000018727	2.54212039150994	6.67359029762914	2.9116537677146	1.40644936341275	1.48837798166916	1.52143104403596
ENSMUSG00000018733	5.8607274136513	6.48204599855685	5.91222867207717	11.6805090351929	10.8919358507743	9.17202951070802
ENSMUSG00000018736	16.7334642486076	15.7792145947937	17.7258239796967	35.5976140213651	34.5853833811599	30.7508796999836
ENSMUSG00000018750	3.19697506896209	3.616961212543	3.71135486011059	3.58126146785893	3.30402363647532	3.3237233371917
ENSMUSG00000018761	42.136875222003	34.7137686573968	31.7850266772791	33.1528830254601	36.9567210702802	35.5357955229005
ENSMUSG00000018765	13.282044089664	12.1933604893248	14.4371945138287	29.7424423733382	23.1336784926251	23.4671783607764
ENSMUSG00000018770	425.986970113449	352.980175783652	350.279165986269	228.866082408549	259.065082173771	283.050482231962
ENSMUSG00000018774	7.61502294996819	6.13816966338751	6.5257007135885	7.15139124114362	8.67971067380847	8.05616464169329
ENSMUSG00000018796	132.585516099973	120.513322262178	135.780323261522	121.289743398207	72.1113676151354	88.5168077275777
ENSMUSG00000018800	1.92860628548498	2.4636620316637	2.00365389508941	2.66611078219227	2.94170446484308	2.70543950677089
ENSMUSG00000018809	1.70105188034403	1.99675761636256	1.66196223931788	1.53783133541418	1.66190931076382	1.62230258686183
ENSMUSG00000018819	2.18422788474955	1.81519037928744	1.84541107390219	1.88721989054956	1.78952913234196	2.07612410589035
ENSMUSG00000018820	4.41870679441495	4.85422819636288	5.02205586550691	6.73095664107615	6.35364742277089	5.8690504960913
ENSMUSG00000018821	28.2066147660133	29.2816190299333	18.1925894749647	59.6786561624569	68.1090912710301	60.5665832721055
ENSMUSG00000018830	1.20330183388483	1.30910956840337	1.35549262416873	1.30852379236465	1.36230005002433	2.38863476318133
ENSMUSG00000018841	3.61366055300791	4.56354591822195	4.02774112591633	3.27857041578359	2.94369020991346	3.55326583668729
ENSMUSG00000018845	1.35630050045809	1.51134580002214	1.31653708220226	1.59017839146055	1.52833119002826	1.49986338486486
ENSMUSG00000018846	16.2562309516102	17.7549649634101	17.6879095222568	13.1928874713915	11.9734965873964	11.5337115006444
ENSMUSG00000018848	18.2556889883303	19.9632172965304	19.2855386895209	70.7336323931564	64.6601123648018	62.2100135325959
ENSMUSG00000018849	19.762716727014	21.965952038388	24.13021499614	13.1160938489104	14.1211387409386	15.7076273702833
ENSMUSG00000018858	7.72436217228171	8.0562312286138	7.00284740921275	6.44824969698485	7.57033937203218	7.93361418390814
ENSMUSG00000018861	7.98670895107709	11.9242567844088	9.55870215011558	8.03991675986887	10.5143451767684	9.9301335523153
ENSMUSG00000018882	11.6088730500855	11.2161346572952	18.0683372117375	8.56875772453266	9.52635767393751	9.70810954108637
ENSMUSG00000018899	20.0140754108755	16.6187313981101	16.4980821364789	7.7592817355996	5.62972575821922	7.05669325280052
ENSMUSG00000018900	11.4357181720061	11.0135943980274	22.509895373172	5.71736938895373	4.75746939412891	5.37491024734527
ENSMUSG00000018906	4.11020063001178	3.21056211697669	6.3257674411003	7.16749615359536	5.63772881830167	7.17820451428056
ENSMUSG00000018909	2.78311047371507	3.48430008131353	3.45248203356317	4.16925774446956	4.17485616207728	4.85020082676204
ENSMUSG00000018920	3.9415451172313	3.34158899072495	3.53210901058899	3.69184230122378	3.40509719884623	3.29290966303522
ENSMUSG00000018921	4.08648549974697	5.03908656467573	5.17590410269117	8.89711407302633	7.68587324250144	7.66818946033116
ENSMUSG00000018923	7.39634450534114	7.18550964448994	6.37028170808325	7.72014074122869	5.61576750967807	5.9783612195346
ENSMUSG00000018927	9.25290931422167	6.58893031582336	5.98063562248061	9.15015650593283	8.49241915164904	9.30697208768911
ENSMUSG00000018931	2.60479314185745	2.71316508035932	2.85100991250524	2.7899572992527	2.67116658001174	2.61631737274531
ENSMUSG00000018932	36.312589217739	43.2087678462356	44.9226246301317	40.9386925219486	40.8797579966274	45.4993113582721
ENSMUSG00000018965	21.1905577314147	20.2653754433087	21.7809548977752	18.799093247535	17.5442426466407	19.6512986563938
ENSMUSG00000018974	4.32664645356864	4.65285430782519	5.07843830024561	6.99363585320048	6.41604995037499	5.60764149992719
ENSMUSG00000018983	1.41622274119771	1.21879438305368	1.29317633446622	1.08164349622986	1.06612700391877	1.09555216208831
ENSMUSG00000018995	6.12959549510743	6.35828100443009	4.96574547497701	7.54292112123241	7.23291645036567	5.84424127903208
ENSMUSG00000018999	5.58972937011008	6.21145616696233	6.63285153848416	4.87066655330854	4.65847411237589	5.32689850378304
ENSMUSG00000019027	1.00383095006708	1.0191790705054	1.01458605572787	1.1068734282531	1.12172773134363	1.22279915647901
ENSMUSG00000019039	19.3295996746541	22.3786923977609	17.7105473251684	22.6918934533494	25.5890575058611	24.5574479185174
ENSMUSG00000019054	49.2196350708556	37.0413740332354	37.1243795164874	28.7075845047988	35.1426695518184	34.5954211971869
ENSMUSG00000019055	10.6890777049149	11.3762581969606	14.436368361068	14.9556950365384	15.5329303389062	17.7169347182437
ENSMUSG00000019066	3.65213735358992	3.70632774324276	3.95687200487433	2.15052573276899	2.44004058327994	2.41773819771676
ENSMUSG00000019080	4.07376602710413	5.330719512242	3.90906477500138	3.62226518367277	3.13275780804618	3.55375845253587
ENSMUSG00000019082	38.4647617892051	29.8828155790347	57.8427536437548	47.4044138694752	42.3242907566216	48.8000958608005
ENSMUSG00000019087	35.6918517430949	35.149448630059	35.4111401474828	32.0296672879857	33.3949213971506	33.9255915798956
ENSMUSG00000019088	3.48835884282999	3.24844328250736	2.91795592299278	2.32276420045571	2.4601249400673	3.20605441707521
ENSMUSG00000019122	36.1384833673324	27.4612372471002	24.1597916896989	60.0073404724245	92.3380011569827	132.332351546351
ENSMUSG00000019132	39.6722678665092	42.8278575116536	43.4102510455843	42.4830975020671	43.9004166806467	38.4577245080137
ENSMUSG00000019139	4.98922668884492	4.14389409776198	4.19452282052665	4.61240275515892	4.94874159674224	5.54948729155922
ENSMUSG00000019143	10.105571158949	9.5843127947501	11.0066708389437	10.6263213059243	9.62884058839427	10.3206704040885
ENSMUSG00000019158	19.3936745227894	11.2384138029943	10.7676962890237	10.0727016939232	9.01978567035457	10.6305636806125
ENSMUSG00000019173	50.8885910697328	43.0700702119348	41.7765786605982	30.9420823717796	31.1108488698159	36.797546390048
ENSMUSG00000019179	115.774729680315	119.609715668097	125.107854684798	139.766695200982	142.217057941552	159.106952745042
ENSMUSG00000019188	16.2844424830636	15.5637989301481	15.9869446685844	34.38238458039	35.9093907663146	34.979030042525
ENSMUSG00000019189	10.8530362980024	9.78760069573701	13.5197509068535	11.3852998509912	12.707241523876	15.1484393271566
ENSMUSG00000019194	2.94363848336348	3.38554960730622	3.33943642902136	2.20251290950519	2.28071149039116	2.3673891014929
ENSMUSG00000019210	39.3313140585712	29.7175349326577	30.1630728834973	25.0496421486542	27.2063936315756	28.1801274234933
ENSMUSG00000019232	47.2437858132593	36.0860233150041	58.7290282623845	15.2690079569078	14.8772727371115	14.9099771250522
ENSMUSG00000019254	8.67038652974094	9.5739330668861	9.67321003873672	13.7975108364572	13.8616025064119	14.9656708161439
ENSMUSG00000019256	11.9236544348806	14.7052780511961	10.5500238595305	4.32419608234566	4.65535250339078	4.77487444958773
ENSMUSG00000019261	1.93623625785958	2.33156955526198	1.98838008794613	2.79008380741282	2.78685579413295	2.66897604652968
ENSMUSG00000019295	9.49184539295453	9.27565770074972	9.67057045204457	13.5564373978902	13.0784900994498	13.0224053577021
ENSMUSG00000019297	7.08724068871414	6.57368917934507	7.16012646743053	11.5088853202149	10.3923080078723	9.57059653172975
ENSMUSG00000019302	8.93825872332472	15.5917243883255	9.62521067364878	13.735816535983	14.4562097664371	15.5156081914649
ENSMUSG00000019312	38.1948588186173	43.412306869281	33.8193434329987	17.0158214466941	16.7257574267132	18.2696913037732
ENSMUSG00000019338	3.13988279061602	3.73039257746255	3.10535710922046	7.13315063949774	7.20631389275554	6.74576940982203
ENSMUSG00000019362	77.9299053281276	62.9587095963399	58.4227630480596	56.7611678171	64.7362336196215	57.0513869000121
ENSMUSG00000019368	64.0029955474622	74.8026743941055	66.2086387620505	36.953204843146	43.5696774273031	39.644141043561
ENSMUSG00000019370	19.971119013561	16.7826229466689	15.4954158119594	16.5439234210756	16.4830748773717	15.5173185697325
