emt_ut_rep1	emt_ut_rep2	emt_10d_rep1	emt_10d_rep2
ENSMUSG00000022469	3.72615270520817	4.37807709144282	1.99763659753747	1.94281740333438
ENSMUSG00000022471	29.5410990347123	26.2930596550661	19.3836208235365	17.2425485495766
ENSMUSG00000022472	13.8144068915909	15.4450969405182	20.6803758282518	25.4352532319237
ENSMUSG00000022474	60.7171483505905	60.9241460998582	52.0285391066235	52.2961271590862
ENSMUSG00000022475	16.8008954932974	22.5320780852695	13.076031674749	17.5785364879979
ENSMUSG00000022476	16.9940073047558	17.1788645171054	18.0390561975806	17.3780191012927
ENSMUSG00000022477	124.719499019842	118.675157731872	101.56093886376	99.8000874681497
ENSMUSG00000022479	1.10086908970864	1.10905223298286	1.9833956703112	2.34824812912967
ENSMUSG00000022488	1.01038833715184	1.01272858595446	1.35499595883392	1.25751067850947
ENSMUSG00000022489	1	1	1.26978008430292	1.28591932987528
ENSMUSG00000022498	9.81400519838551	10.6702735054719	10.5427727239085	11.0366120573107
ENSMUSG00000022500	115.544773532481	113.430910009438	206.238727664126	211.869532561507
ENSMUSG00000022503	32.3495809408293	31.1126213271443	21.0727812062987	21.3133423581498
ENSMUSG00000022505	5.41842186726693	5.17652374150811	9.25640753132345	8.50929315993873
ENSMUSG00000022507	24.6114453784113	23.5093414328705	35.5731192002588	33.4635465984196
ENSMUSG00000022508	2.93826878263652	3.22951231876064	3.6734544378067	3.85311093992591
ENSMUSG00000022515	17.0895674821122	17.7729428634701	16.7039079704348	17.0932361651973
ENSMUSG00000022516	17.1216719828	17.8670598985596	13.5316645126857	14.8871148108914
ENSMUSG00000022517	21.6657594381747	22.3322339046235	24.2247451767907	26.7313729615771
ENSMUSG00000022519	5.25758934098766	4.98402703800933	4.84554342350271	4.97967302995673
ENSMUSG00000022521	8.65896574316327	11.6498878758839	12.5958872196049	18.1577318333156
ENSMUSG00000022526	10.7202713231862	10.5642266870521	10.524446581551	10.0575361549069
ENSMUSG00000022528	32.1928646537593	37.3586681955925	32.6985274369788	33.8378739897633
ENSMUSG00000022529	13.1048873797989	13.0556194899707	15.1703304297498	15.4324347334883
ENSMUSG00000022533	62.3293318728759	60.8294663154366	110.580949007018	112.590403105181
ENSMUSG00000022536	58.7527809678846	54.7551345141182	49.4525531927688	45.3599899057605
ENSMUSG00000022537	1.10192775967629	1.12488969420443	5.79898096715155	5.50933309578582
ENSMUSG00000022538	34.8711536829276	33.3000597180448	31.1208042837321	29.1875399562906
ENSMUSG00000022540	7.07009922633111	7.26086320960143	6.51084711944117	7.19465240881199
ENSMUSG00000022544	8.86242972875015	8.65714190490479	7.68975979050869	7.9112543393509
ENSMUSG00000022545	4.80094068758292	5.48379699661863	6.09821252880057	6.5232777734413
ENSMUSG00000022546	4.64341657461052	5.15827105885823	3.02241349671777	3.15853458904656
ENSMUSG00000022550	12.5203076828645	15.3824242950289	10.3425143373121	10.7676464262212
ENSMUSG00000022551	70.4198455059022	71.7076574325874	57.5069524985915	63.788321196187
ENSMUSG00000022552	27.4056806772231	28.7012516802233	20.4733825204084	21.7922637929724
ENSMUSG00000022553	48.7229838298327	46.1859981609058	41.1095330782464	40.9642390014489
ENSMUSG00000022554	12.1627347805242	12.1109251018617	8.97299905215281	9.49255488061734
ENSMUSG00000022555	18.9911913588929	19.3589357212352	19.1078023408592	19.0573907570051
ENSMUSG00000022556	13.5218688351036	15.0853158963642	14.5469993120491	15.9334823354703
ENSMUSG00000022557	75.904523269757	78.58340383342	62.0336528629956	63.1201352246013
ENSMUSG00000022558	6.52349260202254	8.49500576883871	12.344038512965	14.6248559446072
ENSMUSG00000022559	13.6980356191909	15.3886711447132	16.4105256712127	18.2392992924292
ENSMUSG00000022560	5.08867980125564	5.4150793436603	4.25009573020226	4.60018332609268
ENSMUSG00000022561	25.086304714075	26.9760111497266	22.7655528534012	26.0451869923773
ENSMUSG00000022562	1.20967080483276	1.2413347382535	1.91190728636309	2.06310705991853
ENSMUSG00000022564	61.5618014610647	67.0274919966875	111.309283403087	117.889844315229
ENSMUSG00000022565	50.7815515343496	92.7594347821672	82.1767318130009	124.130726199684
ENSMUSG00000022568	23.3263269921194	30.5291918239566	19.4103351624734	23.00269844596
ENSMUSG00000022570	41.5357452056439	41.411823178933	38.6888335943397	39.2587293785496
ENSMUSG00000022571	40.7362973245558	42.6884669924495	34.0428859857533	36.581475500454
ENSMUSG00000022574	1.66940736934575	1.61934160698975	1.64580086757733	1.6067374890908
ENSMUSG00000022575	173.895692302307	165.100566863779	52.0528563298036	47.224316393693
ENSMUSG00000022580	1.97234835741192	1.93609657847964	1.81310979142437	1.88473311687896
ENSMUSG00000022583	54.6916645248209	47.0799775254908	8.88066741544571	8.66483324037762
ENSMUSG00000022587	28.7821936053162	28.1184839570076	37.4242973253071	42.7625647872209
ENSMUSG00000022594	4.29352894614295	4.33263045708853	4.03212257993233	3.74934095534146
ENSMUSG00000022598	3.89443231973781	3.14266503657636	1.05151569263078	1.09342247871506
ENSMUSG00000022601	14.8078736933292	14.147325387033	13.4656109408031	12.2241158506095
ENSMUSG00000022603	1	1.00886702499088	1.48635338060953	1.44099512233718
ENSMUSG00000022604	3.56965781725343	3.46983802092512	5.59779673099366	4.74075681637064
ENSMUSG00000022607	40.2930169912675	39.005130576086	46.4368115341302	45.1504755615995
ENSMUSG00000022614	17.6052378388187	20.6934559155763	15.9941935044055	18.7008198584019
ENSMUSG00000022617	14.6670063760057	15.325865356566	13.4879914453897	14.014201590235
ENSMUSG00000022620	9.43518697227904	9.40664052151243	13.4249398870129	13.2861795890909
ENSMUSG00000022621	8.12504556517139	7.71411634690794	7.62669850135583	8.20738103023669
ENSMUSG00000022629	2.46579614680515	2.42101546143713	1.91051859905793	1.77361182871365
ENSMUSG00000022634	37.203943831765	35.4209280207375	41.8997868156775	39.3528417609782
ENSMUSG00000022635	23.3759063899838	22.058919969578	21.2464942907061	18.9820415548149
ENSMUSG00000022636	23.5656987916272	22.5330222446504	5.52136403712455	5.31266392795977
ENSMUSG00000022637	6.11331206003621	6.78254605238123	9.49239189318275	10.7730105641776
ENSMUSG00000022639	5.87069527101367	5.71731240787495	5.78832670661404	6.10468682039765
ENSMUSG00000022641	10.2293204872954	10.2299208941486	10.7917329808746	9.74835317094778
ENSMUSG00000022652	2.02760643953802	2.10072445797237	1.03312823703575	1.07342777074148
ENSMUSG00000022656	3.99227869532643	3.90660806848518	5.24437467586957	4.81915793489252
ENSMUSG00000022661	1.60763141210232	1.63622321069022	1.09438324597885	1.12551862642302
ENSMUSG00000022663	26.8794494742215	22.5569521219524	25.3906959141313	18.8240452342642
ENSMUSG00000022664	12.6323460475643	11.927928558858	10.9708158597803	10.4078694566814
ENSMUSG00000022665	1.91447898419343	1.90261666982889	1.66189400818293	1.61000325313338
ENSMUSG00000022668	10.6352176910159	10.610242667712	9.57528861871013	8.80298829052996
ENSMUSG00000022671	13.1619556899552	12.3849440029771	12.2351891751927	12.1294859102141
ENSMUSG00000022672	8.83393811163848	9.11911278191194	10.8109688873805	10.3427895795614
ENSMUSG00000022673	119.831137978722	118.247406501333	75.9871742317191	72.9112740358757
ENSMUSG00000022674	21.967778223059	15.9903833673742	22.1530674956078	15.9979311840038
ENSMUSG00000022677	18.6247345632596	17.7343691884989	12.6423310032743	11.4725095847062
ENSMUSG00000022678	61.2314631332163	56.1460562518633	54.6448608435548	51.2934346156138
ENSMUSG00000022679	1.45327990763133	1.69938408445421	4.16965766960397	3.70498753521374
ENSMUSG00000022680	56.3849133761403	51.4511533446701	64.678416069265	57.9953720112897
ENSMUSG00000022681	27.3044366986669	28.8499294115824	37.4608343026485	34.7555955291425
ENSMUSG00000022682	61.747793898387	56.4875946937113	62.0750032331923	56.8724844366642
ENSMUSG00000022684	14.7374291188133	14.4149377581372	22.6968612346358	19.5675232088905
ENSMUSG00000022685	13.4560523693236	13.6273179203034	14.5888446204926	14.1878077145537
ENSMUSG00000022698	48.2760235464641	47.4769096857398	48.7099378295237	50.6527877847355
ENSMUSG00000022701	3.81318039367654	3.8247962376888	4.78672376263006	3.52290959543122
ENSMUSG00000022702	5.3276955499794	5.60213522554984	4.27006993430934	4.65081521452495
ENSMUSG00000022704	13.5679051175856	12.3784051605214	15.6567667617813	13.3001418077251
ENSMUSG00000022706	58.7534409787788	54.4390588419189	40.3770392437559	37.4055721742762
ENSMUSG00000022707	11.1106174496822	9.8658044095119	6.53694821705616	5.81256700297396
ENSMUSG00000022708	5.71722028789407	6.6381773275762	10.8051464756879	13.493072989108
ENSMUSG00000022710	73.0391620415109	69.5493986201198	67.3323079068704	64.1232751441074
ENSMUSG00000022711	33.0669821161669	29.0974995513683	20.2044126064337	19.8597778620083
ENSMUSG00000022718	21.3712983028152	21.489063382166	18.0000990686328	16.2999492764774
ENSMUSG00000022721	29.5001196577782	29.4851867930746	20.4666874880566	20.7510690416763
ENSMUSG00000022722	26.8681355462416	25.6146836159397	20.2782899757698	16.9802381437291
ENSMUSG00000022723	3.59937779112988	3.41606922528789	4.48076695722004	4.58652714664039
ENSMUSG00000022724	18.1359787764929	16.6587472815629	14.9649461966383	12.8509994612433
ENSMUSG00000022742	30.1694041737004	28.9030989587222	27.9464055525389	27.0720207792796
ENSMUSG00000022744	30.5765393858319	27.3694089736602	44.7463487677895	47.4896129835576
ENSMUSG00000022747	2.68543526420176	2.96495037310126	1.21132720867378	1.21435281315656
ENSMUSG00000022748	15.0018163467316	14.0397390052036	4.80111151191078	5.02881054586292
ENSMUSG00000022749	16.9576144359869	15.860612098265	19.0879479964858	16.5726450154372
ENSMUSG00000022750	22.9597106070739	23.7140953816173	44.136900246989	43.1396592754001
ENSMUSG00000022751	31.0828149146415	28.6695307989268	32.4304478040929	27.7186351904164
ENSMUSG00000022752	70.5882307566966	60.3646906847464	60.1852310152272	54.7418395777561
ENSMUSG00000022757	73.0954230249688	69.0984191316257	60.3370725967835	56.476141113791
ENSMUSG00000022758	1.00766685083707	1	1.5676576420384	1.50679807101095
ENSMUSG00000022760	19.5535701531804	22.9695393574028	18.9627955169965	22.8240300036775
ENSMUSG00000022761	29.5297065960504	30.1848664603951	33.4783743033641	32.8012504818656
ENSMUSG00000022765	17.7746781706108	17.4981971194625	18.2312793302842	17.556584454303
ENSMUSG00000022769	21.4298463542865	21.5591017498711	20.6193578866309	21.5209051170325
ENSMUSG00000022770	37.3592544391829	36.8666397543744	52.3881123924812	47.2729460421208
ENSMUSG00000022771	33.646722051965	32.9660299660129	30.8369505006664	28.9605895276913
ENSMUSG00000022772	11.5199533804642	11.0048132946027	26.0903877835803	24.8035518413983
ENSMUSG00000022773	2.92010994118669	2.91273633608303	4.3474345006866	4.26500595388887
ENSMUSG00000022774	40.3072997817534	40.905039328542	49.2915236939266	41.2104790511945
ENSMUSG00000022779	16.0952628314817	15.1252718304163	18.6953200657008	17.6132893222833
ENSMUSG00000022781	42.1815471073884	42.4273369378072	46.3555847135072	48.4092364870127
ENSMUSG00000022787	12.9788109454477	12.8056995559051	11.6574166992942	11.1629895902991
ENSMUSG00000022788	19.5067118038219	15.6246600434647	5.81875310450145	4.97125794400457
ENSMUSG00000022789	47.5301950559801	40.9735368649199	63.1284102478041	53.8464375394782
ENSMUSG00000022790	2.39323803753475	2.61482612399342	19.1305911671291	17.8713995978658
ENSMUSG00000022791	11.3447549778905	14.2640612232596	29.8446734493245	36.6980580926119
ENSMUSG00000022792	19.3215158111983	18.9863223747717	14.1410012089761	13.3928276339929
ENSMUSG00000022793	11.3649633932451	10.4732500966089	6.3456474801075	5.97496324731488
ENSMUSG00000022797	243.372575699749	219.580088322273	94.0403608977156	86.9569591651198
ENSMUSG00000022799	2.2827900646921	2.55980477926351	3.113928723222	3.20261519588963
ENSMUSG00000022800	46.7971867040766	41.8110110051059	54.2354310897874	47.0222702427034
ENSMUSG00000022801	16.1987977832451	16.5409412696269	17.3737269012683	17.1093024171603
ENSMUSG00000022802	3.07113732873164	2.9950272505845	3.65950706026562	3.49643343968379
ENSMUSG00000022805	1.2552095426278	1.22931499735284	1.40214240376042	1.39539041188462
ENSMUSG00000022807	12.4247168205532	13.0378131119281	18.2961003858142	17.1776626748448
ENSMUSG00000022808	44.8607754261861	42.359005214086	44.5980408649377	39.1764265124395
ENSMUSG00000022811	22.2657102948929	21.2064579848123	23.9389649125232	22.0816107377266
ENSMUSG00000022812	11.7552057262087	14.5263032840141	20.5825399351172	24.6556262656387
ENSMUSG00000022814	66.0390531605264	63.2370859504779	36.0757201116503	32.4163027781552
ENSMUSG00000022816	1.03421653408681	1.03353977359972	1.53006733615698	1.55838156100127
ENSMUSG00000022817	28.5172807545457	29.8277573172109	151.621086106606	155.884905433874
ENSMUSG00000022820	34.2193987400049	37.0895131289394	44.4670067296085	43.1988662867422
ENSMUSG00000022822	87.9173344990617	87.4382041084809	49.7737445508056	48.6216168418495
ENSMUSG00000022824	1.40173368758009	1.47083335259782	1.11937620926231	1.07216196851461
ENSMUSG00000022827	4.81277872373895	5.12166422086672	5.50330238305076	5.37078605019488
ENSMUSG00000022828	12.3056617860217	11.4228820367969	13.7731247368111	12.4443766316404
ENSMUSG00000022833	9.57171253567213	8.78209312349843	5.13088451188898	4.90569988895996
ENSMUSG00000022836	12.9372828336664	15.2204074641196	4.86372084275237	5.08014874660811
ENSMUSG00000022837	13.0144294716324	11.7908555649704	13.6981178725121	11.2451870949352
ENSMUSG00000022838	2.11265777541457	1.9356072940529	1.38519376399851	1.38307015532582
ENSMUSG00000022841	217.836663319888	203.15459602834	141.6991732638	134.267256012003
ENSMUSG00000022842	8.47395776611542	7.73222115991512	8.45036047038018	8.37743800469391
ENSMUSG00000022843	3.89929429086313	4.2221653694056	2.90214467516368	2.97598964868422
ENSMUSG00000022844	7.16340215496039	6.69024785832941	11.0329825261065	12.887911433766
ENSMUSG00000022848	5.12850040910393	5.06922158012166	7.65715795187741	7.24478908076938
ENSMUSG00000022849	5.26848242854657	5.19990585642204	3.87309699422795	3.79012721350474
ENSMUSG00000022855	22.0073928296152	22.6299613939064	20.117104448266	18.9532850553443
ENSMUSG00000022856	21.6481033544531	21.347168766454	8.9485683394438	8.95556519724547
ENSMUSG00000022858	58.2310874959182	54.6359829438032	38.7922896284217	35.778971404917
ENSMUSG00000022864	1.33855772196487	1.34741747777652	2.26299068207041	2.23699270277308
ENSMUSG00000022865	148.609999336263	141.970060382744	59.5132259269092	54.231071904941
ENSMUSG00000022867	41.5715202397503	38.8439409621791	28.8381052100258	25.8857974638615
ENSMUSG00000022881	59.0824194732374	54.3814801528436	24.9703041426362	23.1745082785918
ENSMUSG00000022883	1.67197418327026	1.63851959307623	1.64046659514705	1.80736390437876
ENSMUSG00000022884	212.044117633837	181.345975973722	240.862746580286	185.283313983724
ENSMUSG00000022885	45.3490977397465	40.8929815731369	70.0935268202596	67.6912653461371
ENSMUSG00000022887	10.9690720273477	10.8610558184735	7.82994956517835	8.06981234933461
ENSMUSG00000022889	28.8056025484838	26.801454080374	26.5636706300033	23.2864603611839
ENSMUSG00000022890	107.206593688402	113.756322852531	107.975179206584	105.379884003549
ENSMUSG00000022892	41.0226060765998	46.5415495529772	86.3232417586826	89.8397021460226
ENSMUSG00000022893	2.26885753437865	2.14488470422844	2.5753563499965	2.29957477557358
ENSMUSG00000022895	162.648123500233	167.097091614281	72.3221742083027	78.3622980510883
ENSMUSG00000022897	18.2036491227456	19.0064380917165	18.5988244910318	18.5084009857905
ENSMUSG00000022898	38.2803526747017	37.2486140070819	32.2345152641991	29.7789162215796
ENSMUSG00000022905	26.795500777699	24.9083007851856	33.665658705691	34.3820510932068
ENSMUSG00000022906	14.118115757643	14.5391974126316	12.754328424542	10.6164416177538
ENSMUSG00000022911	11.1938561733207	9.63604250853267	10.6694137358573	8.97815963826502
ENSMUSG00000022912	10.4124184522102	9.97424270542006	23.2747013210661	20.8892110856517
ENSMUSG00000022913	37.9070155584703	37.8221898048184	26.8295603702672	26.1650090653736
ENSMUSG00000022914	14.6377051612219	14.8824685444073	26.8703368115423	24.6603207836135
ENSMUSG00000022940	31.4924150178038	31.5536661012765	27.9061947432552	27.476149678634
ENSMUSG00000022945	60.0835720430213	55.0144296349246	24.4624712413359	22.3832205289023
ENSMUSG00000022946	5.91384764817432	8.18083696862952	3.83083643946868	4.7033824555122
ENSMUSG00000022948	5.0424723456789	5.77104561067608	2.86784576032082	2.78063173034289
ENSMUSG00000022951	23.7941215627373	21.3008896537753	19.9999214043024	18.6197581987357
ENSMUSG00000022952	4.7383125155574	6.5019806859707	20.1722287718684	28.0232874733526
ENSMUSG00000022956	255.090344727985	237.67696611101	205.198551002252	201.887064334558
ENSMUSG00000022957	5.36904457483974	5.42366144077246	5.79121922356088	5.89674602251577
ENSMUSG00000022960	21.2670514464585	19.1637434406041	12.5905465418344	11.4664291893776
ENSMUSG00000022961	69.7329603602229	73.103248081142	65.9862408600733	67.5064756923605
ENSMUSG00000022962	67.901694449331	62.3014488577028	52.716796149486	49.8652497773272
ENSMUSG00000022964	23.0846398689553	20.8988961641409	23.249277185415	22.4636851183367
ENSMUSG00000022965	51.9774866992657	52.1516145463228	31.3481334904755	31.1612507333809
ENSMUSG00000022967	26.7634588228048	26.2603916821668	40.6793395534204	39.4828595660065
ENSMUSG00000022969	7.64258044236974	7.35183346564861	14.1751706914558	12.3611017230175
ENSMUSG00000022971	8.02907553416253	7.48548816453396	9.88396319322986	9.44655308596992
ENSMUSG00000022972	23.4297420628167	22.4617844922375	16.5526956801131	16.038623624953
ENSMUSG00000022973	6.05420001859247	6.56992867759205	7.19040851475654	8.66037972154994
ENSMUSG00000022974	26.4920223780583	24.5340373133914	19.7673755851858	15.9712676981704
ENSMUSG00000022978	22.6626899073371	22.1605648900172	12.74688796735	11.1355586730608
ENSMUSG00000022982	123.599167200532	128.362295184214	84.1462413977843	82.2742619866338
ENSMUSG00000022983	4.56846874470385	6.35450542687466	5.70392813269986	7.98504349290534
ENSMUSG00000022992	36.4761135963415	35.1471573543217	32.1167581233373	30.9313913683742
ENSMUSG00000022994	18.8644989150208	21.878692373634	15.936593132976	16.5461729927578
ENSMUSG00000022995	15.7692346460216	15.5003180630055	32.2045905418563	28.3272744548575
ENSMUSG00000022999	7.04474018108509	7.33415999823717	7.80433070483308	7.77936276075948
ENSMUSG00000023004	160.458436306726	145.689977168725	85.3198295721816	88.9797126191065
ENSMUSG00000023007	3.79385702695479	4.46232568025984	6.18418108325952	6.92939717305935
ENSMUSG00000023008	37.8098595896568	42.0222957601852	44.3452393315422	51.3107048800494
ENSMUSG00000023009	1.13891644916662	1.20294396596178	1.49601413510428	1.70636351788956
ENSMUSG00000023010	350.929086406937	366.348374242389	193.02397392695	194.485878327367
ENSMUSG00000023011	1.00225864891385	1	1.46438913862233	1.53188965233593
ENSMUSG00000023015	68.0047607008503	63.8950407272811	37.8090272342072	37.2547414084196
ENSMUSG00000023017	1.00630269555931	1.00772254510023	3.01738491025038	3.13519792545333
ENSMUSG00000023018	9.35821670397022	10.2996349939475	10.4939251868178	12.7101559954545
ENSMUSG00000023019	23.5306584320264	22.9206804510932	12.180399814158	12.7103003553988
ENSMUSG00000023020	67.8495099388038	74.691857896961	67.5675852300607	66.4896313677636
ENSMUSG00000023021	69.2197271588173	66.4416096936976	65.5048253363175	61.4432776463061
ENSMUSG00000023022	24.5704147350948	24.6014082746767	14.1424306403881	13.2449574584187
ENSMUSG00000023025	70.989227760051	62.0062684916372	55.6183626209495	48.7876723282086
ENSMUSG00000023026	6.32024574289552	6.79882047704575	11.8182569245364	12.2995015520426
ENSMUSG00000023027	15.9984220204595	15.5889293399494	12.9391520375827	11.474641552901
ENSMUSG00000023030	20.6804188489987	19.6521556071898	16.4769554118736	16.0253252252474
ENSMUSG00000023031	17.5919370735271	16.6845587966241	19.8862976395082	19.3455441505627
ENSMUSG00000023032	3.7534750205931	4.08812984915358	6.02907930689374	6.59245922061005
ENSMUSG00000023033	4.19921541869702	4.45319992341095	1.87294983874992	1.97419919508864
ENSMUSG00000023034	1.86329401101985	2.0328851135974	1.82718368974197	1.87067456987612
ENSMUSG00000023039	34.0734611457746	33.3991325144763	58.9819564630029	56.8059731875635
ENSMUSG00000023043	2174.02603265618	2071.39193148041	2310.22850437234	2275.77299467008
ENSMUSG00000023044	4.41324566006817	4.51302270147849	4.86853691831165	4.77215291415538
ENSMUSG00000023048	22.6939805979856	23.4483712627319	32.7295545431907	33.8776235391276
ENSMUSG00000023050	3.50541447541432	3.92889549840658	3.7712826280673	4.05774685717859
ENSMUSG00000023051	11.9715441792892	12.6174158095889	10.0812436204192	10.6164968756406
ENSMUSG00000023055	5.5778125721819	6.52345150938242	15.5140719729824	17.2599599858836
ENSMUSG00000023066	6.31215081337864	6.56465476615269	4.59036309097372	4.20577410450423
ENSMUSG00000023067	19.200366690018	22.3534757972068	30.1096686243817	39.999992260259
ENSMUSG00000023068	16.1127498591015	16.0470294751014	15.177759994484	14.3178595426309
ENSMUSG00000023072	11.7939272525444	12.4373981952421	6.84962969277971	6.91554442214176
ENSMUSG00000023073	2.3676576125447	2.14012813844136	1.00711359917509	1
ENSMUSG00000023074	17.9806290026144	16.4752176603538	20.6490064002478	17.741951273509
ENSMUSG00000023075	23.7263595987495	21.455154592299	28.3630698963836	26.1665219857065
ENSMUSG00000023079	4.04017935741032	4.77667795507363	6.93832395150946	7.92552412389939
ENSMUSG00000023084	1.32509139331726	1.31069495264574	1.06295214194768	1.10073135869478
ENSMUSG00000023087	28.329370592727	27.1830585974121	23.8820749262138	23.3308045529612
ENSMUSG00000023088	45.6509084738509	42.4205278345721	38.1631010926089	36.5425398458146
ENSMUSG00000023089	50.5768015832424	43.8448567313831	25.2192442954856	21.7515348149253
ENSMUSG00000023092	6.41051601043648	6.53977469745481	3.18585237323877	3.2430388632045
ENSMUSG00000023094	3.68832098816228	4.85178079317657	4.32152740613306	5.03060192449603
ENSMUSG00000023104	14.9950679830899	14.3951510394727	10.4667863270765	9.87342101802798
ENSMUSG00000023106	11.2421348096897	11.296160246432	32.0266109620083	27.1389587467935
ENSMUSG00000023110	25.7152090847177	24.1638127699998	23.6758384835057	23.7306044334542
ENSMUSG00000023118	21.5275801871526	26.3778984566395	27.3232510657185	32.6824851193377
ENSMUSG00000023122	32.4634932553658	33.5278117687005	1.35199599298462	1.47875224736972
ENSMUSG00000023143	6.89513443596823	6.96944424988346	11.0792108218662	12.6852110223005
ENSMUSG00000023147	16.7434745247875	15.556559191729	21.8503257530262	20.780820275407
ENSMUSG00000023150	104.51775885953	98.4833782377158	117.64526172142	99.154181358651
ENSMUSG00000023156	11.8425683836353	11.3343606720395	10.7119560809449	10.5702594188908
ENSMUSG00000023169	7.90876748306992	8.43324193806449	11.5708083741869	12.7909128402679
ENSMUSG00000023170	18.8004275956416	18.2302528112915	12.7714602001742	10.8462969430379
ENSMUSG00000023175	146.07488467598	142.968141643651	165.449388770733	169.373509017342
ENSMUSG00000023186	8.31658807309234	8.29110060557892	10.4674698051874	8.88551343072921
ENSMUSG00000023191	1.37539819383018	1.31759598956492	2.79189135622093	2.70786123906314
ENSMUSG00000023206	1.54882729460831	1.57639875713963	1.57412737359577	1.4511720570343
ENSMUSG00000023235	7.41874527032218	7.50617002083211	6.06358770877494	6.04312792122114
ENSMUSG00000023243	5.67063558473807	5.57076316764785	1.26557716542953	1.15790749153883
ENSMUSG00000023249	5.36823614988564	5.39767917702872	11.6146907793615	10.9909274727576
ENSMUSG00000023259	2.01648521545125	1.86673441415368	2.1307785076621	1.91480639022988
ENSMUSG00000023262	8.11164068303395	7.30354689805563	5.73980811243087	5.78792268456226
ENSMUSG00000023266	1.37491043631554	1.38527719874105	1.89543756780497	2.0742423081104
ENSMUSG00000023272	42.9500218619881	42.7250129377427	35.8330558868936	34.074475492774
ENSMUSG00000023277	17.1121768382455	19.3359231464391	13.5077273146668	13.5428434237974
ENSMUSG00000023284	4.76048594211239	4.42051525788326	5.79323232573733	4.73137702615367
ENSMUSG00000023286	13.9311443914212	14.153354545522	12.6641704055378	12.648975741014
ENSMUSG00000023307	68.5719882435173	65.7079660461666	75.0774828235091	70.1957130513212
ENSMUSG00000023330	13.8487164963522	12.7659937552478	10.5957894231687	9.42148186171652
ENSMUSG00000023345	10.2422328537912	8.91204981413838	4.27963403919895	4.30036792585178
ENSMUSG00000023348	4.80328139799496	5.74799740577394	7.37577981858477	8.72056923575437
ENSMUSG00000023353	14.4699708009418	17.3855598992919	21.2384225586292	23.2299084265636
ENSMUSG00000023367	55.3509005424605	55.0295473729287	16.6012897717941	19.1965129544275
ENSMUSG00000023452	16.262865616721	15.6183514765364	22.9014051854205	21.5030717305712
ENSMUSG00000023456	467.275425554693	458.262640630842	305.37172367492	291.40923005938
ENSMUSG00000023460	28.8216639723469	29.2541387133418	47.6160995926559	47.5724677683978
ENSMUSG00000023495	10.3268992317841	11.1166175682731	19.7736516427222	20.4376905673133
ENSMUSG00000023505	47.8721772290874	46.7746747945545	15.655727900491	14.8378106714825
ENSMUSG00000023571	2.26195781747757	2.42544675437111	2.2802531065962	2.12012249511343
ENSMUSG00000023572	20.1768703822906	18.3258517050747	22.5454704191891	22.3165824901441
ENSMUSG00000023707	6.21971552038317	6.99803103274847	6.27078221882167	6.15805937976311
ENSMUSG00000023723	39.3214214934422	36.3684975054673	33.0074874883446	31.5197841196408
ENSMUSG00000023755	9.29284634002186	9.89337730268721	7.0120911611794	6.69349046300486
ENSMUSG00000023764	3.88976460615775	3.82964567665506	4.91834756072861	4.88385422509222
ENSMUSG00000023791	28.1304449372537	25.091867631804	30.6248953875957	29.3723346569627
ENSMUSG00000023795	7.42769607053198	8.27331423932765	12.1380979263803	13.3373655411728
ENSMUSG00000023800	3.95814809566806	4.33935605504593	7.57044389183957	7.72259638468199
ENSMUSG00000023805	2.26808142656828	2.18354275502005	6.58226131199129	7.09478310703837
ENSMUSG00000023809	5.07213592523231	5.28426402984929	10.4272637520777	11.0664477743339
ENSMUSG00000023830	21.4353261927552	21.6024173259256	20.4805100953144	20.2955385335431
ENSMUSG00000023832	40.6430026607052	37.4725920226054	17.3365038079847	14.6286095986256
ENSMUSG00000023845	11.5851397687059	11.3968678508949	15.2850468091912	14.4483306620717
ENSMUSG00000023852	43.7230575230711	37.8957391530728	39.1116773155076	34.3816596696191
ENSMUSG00000023861	80.6226154068006	81.0379842487026	40.3706402661316	35.7234794630291
ENSMUSG00000023882	5.52297635180309	4.47770856925323	4.13920720207264	3.47763099153461
ENSMUSG00000023883	21.4057725865477	19.8782712527922	18.0695088389382	15.7258349556248
ENSMUSG00000023886	1	1	1.36064443431184	1.34386622326642
ENSMUSG00000023892	9.08905186223022	6.31977749951367	8.34375478476642	6.83690871288129
ENSMUSG00000023904	27.0115177218862	26.2888208862383	40.3236453748313	40.0109623240476
ENSMUSG00000023905	400.137142810795	421.862933251414	462.374682810218	466.675611551717
ENSMUSG00000023908	11.5700721968142	14.5752869305653	5.16267625222874	5.49428009825898
ENSMUSG00000023909	5.24938259498076	5.25663686877942	3.34564786096462	3.38169876480835
ENSMUSG00000023912	2.03896289657831	2.27301687838043	2.03553363494325	1.80482093925861
ENSMUSG00000023913	32.5429745319702	30.7403866068726	7.30995582794093	6.98967136622692
ENSMUSG00000023914	11.4084205700716	11.6223074277049	1.40316629015396	1.24371081403929
ENSMUSG00000023915	27.429716955073	28.0667221328448	16.9241771469474	17.9753992800937
ENSMUSG00000023919	27.0227524695617	23.8054312337903	12.596778387448	9.97760194531672
ENSMUSG00000023921	20.0976204330006	19.4794955114259	12.7451292257075	11.1759472914313
ENSMUSG00000023923	4.74668471889092	5.11798279707982	7.02044634495429	7.54884094848318
ENSMUSG00000023932	50.3059103205639	46.0791260585883	38.2537708268526	35.3721884852877
