WT_1	WT_2	WT_3	Cbfb_MYH11_1	Cbfb_MYH11_2	Cbfb_MYH11_3
ENSMUSG00000004508	6.08571492373438	6.19089361676946	5.95460456913869	36.0455316340612	29.1424732888232	37.7193352193141
ENSMUSG00000004530	25.6740845687815	24.5344849197323	23.1902541246816	31.433101401845	29.5725651932153	31.0237960489958
ENSMUSG00000004535	70.7895200048189	64.9583113660971	69.473176717294	59.249500422008	64.3360290428466	60.5983087186833
ENSMUSG00000004552	147.686937626567	124.353890863382	126.350200887029	20.6558721694718	20.4960697770523	14.514852734357
ENSMUSG00000004558	6.18667519529721	4.91555023442795	5.62859069845631	73.4125452619799	61.4693509067417	85.1570927887144
ENSMUSG00000004561	2.98890152399591	2.83680464235193	2.97841325940682	4.92033805261949	5.61841014362881	6.07206676710407
ENSMUSG00000004562	2.06616245182156	1.75555409831855	1.74503682378287	5.73916100548466	5.32824698301415	5.85492008286101
ENSMUSG00000004565	4.3008215576371	4.7262768346879	4.00059986042759	6.05010716622446	6.81494231936232	6.42933031595088
ENSMUSG00000004567	6.91937563580784	6.83935859092677	6.8375192574448	8.96259823742647	10.9569736050816	9.39347482420925
ENSMUSG00000004568	14.6374719507068	16.1840362961474	14.4322957174445	13.4516590198027	15.1236310794466	14.0335040175949
ENSMUSG00000004591	11.7054073282599	11.4039845323892	11.0612095913606	13.7646474069648	14.2816432102563	13.8077586028439
ENSMUSG00000004609	34.1865842847468	44.9674051131741	44.3682250648061	10.4787704315195	21.3066715258042	6.97890540335258
ENSMUSG00000004610	15.5451220107807	13.9993096717127	15.1323052114922	13.8659168996209	14.0415774810639	13.8124216245737
ENSMUSG00000004612	202.139909642029	186.058392254646	206.172243532049	46.9037364319913	83.544831021636	48.326274612143
ENSMUSG00000004626	75.6641981259096	81.5596840628034	83.0378547948871	54.8443422438457	67.3828108202005	55.0726322699123
ENSMUSG00000004631	1.28958774504478	1.1389155712219	1.26271471590688	1.40867968508855	1.39313153829969	1.45516121548079
ENSMUSG00000004633	2.57190907400771	2.30508060825607	2.16675982444998	15.0599720360408	11.9607655974887	15.0723795954874
ENSMUSG00000004637	3.32776699920305	2.85958584857222	3.22269248087095	3.57481400487033	3.54448955442212	3.28998327555874
ENSMUSG00000004642	75.9929772397822	64.4509981973621	64.7005622932477	51.5329824432432	51.6501955627841	51.7974582862281
ENSMUSG00000004655	182.384913967944	146.768972616222	146.509965342766	23.9997372689213	23.7628198904854	12.1826437362597
ENSMUSG00000004661	7.02374528646426	8.19537722664029	7.32952416522893	4.17505534171859	5.32410132496309	4.16939877555009
ENSMUSG00000004665	218.896732577958	262.359352385217	242.737797593765	79.0437526226286	91.557476958341	65.0247585014916
ENSMUSG00000004667	21.0453046857128	20.234783881825	18.5335774197624	25.3186222387392	22.3025050726987	24.3670113755252
ENSMUSG00000004668	11.2501509507073	13.8588875054981	14.1681787821923	3.88939353368755	7.88077179693955	2.67384250624628
ENSMUSG00000004677	20.80699963973	22.4117160802666	22.9948742979664	26.9168583669763	28.5882764259558	29.3329735698188
ENSMUSG00000004698	1.81477608136112	1.55568381801237	1.71988060901838	3.394610384281	3.98819579338325	3.67752267041212
ENSMUSG00000004707	10.1914394402258	10.3789141684429	10.1894727260545	26.0407136135103	27.0309540976188	26.6448388812271
ENSMUSG00000004709	2.32710198655313	2.1671636275364	2.35460997262622	4.54239681008368	4.66169964006372	5.14636223464174
ENSMUSG00000004730	8.31802741102141	12.0247494760128	11.9410018844578	48.8858010293316	33.8618142934984	39.4706489358755
ENSMUSG00000004748	9.13912150762106	8.7755762571525	7.1967086014491	5.26948112891859	5.13545030413623	5.73012329170861
ENSMUSG00000004768	2.23150901094717	2.19097979919659	2.3446853378917	2.72232380860252	2.88598255632994	2.78122207640772
ENSMUSG00000004771	28.9838368745041	28.7050931701319	28.3756984955017	25.7005591647383	24.2140583123609	25.4122768248229
ENSMUSG00000004788	33.9644995085017	31.0477875912416	30.9711559190958	58.9483585760644	47.6166641859368	60.2127983772909
ENSMUSG00000004789	67.9702079296825	65.781673767357	64.7193947330706	63.7021535032596	63.4218000622139	63.4301123862097
ENSMUSG00000004791	1.02411047289061	1.01134340167374	1	2.02652544085514	1.78827913577015	2.32562337431744
ENSMUSG00000004798	6.74150839721268	6.60790284382467	6.36560467652815	9.99813134875927	9.1661103329673	9.41321846479991
ENSMUSG00000004814	1.21299135897184	1.0910975887312	1.06555126765862	160.500047098444	77.3766035777044	153.445779200689
ENSMUSG00000004815	2.8718207353949	3.10119272762158	3.14405993796404	3.46816059493059	3.94577739880166	3.70949476695333
ENSMUSG00000004837	3.42903584885862	4.35033033309622	3.38356294153777	10.4517281437513	11.9534362817074	9.07804772023529
ENSMUSG00000004843	23.623660395685	21.2164625385337	22.8570757264062	23.8795683576839	20.9001840647857	23.8232975557457
ENSMUSG00000004846	28.5135779300676	31.8595859192453	30.4177967903528	41.0732402500608	49.0256518807914	45.6245862592203
ENSMUSG00000004849	54.7822143545302	49.0255984299507	50.8165409790245	54.1858174776216	54.3388163882976	56.766448385402
ENSMUSG00000004864	25.955365594011	24.5059074084171	25.6159480290272	5.66485968128926	12.7317482867288	4.17617435276654
ENSMUSG00000004865	20.0895009654773	19.1955853288616	18.1684757260596	20.7564425905153	23.1416505291599	21.9283166440105
ENSMUSG00000004880	133.296843692186	134.04213684544	130.534160542884	117.172988516389	122.79685470331	118.656989667352
ENSMUSG00000004895	24.3427053784532	22.7058341851104	21.9222740655861	24.2994889418259	22.7916114309085	24.7066149456061
ENSMUSG00000004896	4.39020977576517	4.45475786852199	4.42095486557448	4.33687612751627	5.73448734296403	5.0623420839735
ENSMUSG00000004897	254.66408365759	239.034185023518	224.055488487327	250.930040138866	228.845614171061	240.796364335118
ENSMUSG00000004929	12.7582825984016	12.9804266038933	10.1823083094231	12.8207842836163	11.2936051652538	12.8381478060251
ENSMUSG00000004931	7.02549207865755	7.48114357358923	7.06349225842211	9.27117248640646	8.70778177677526	9.70332958278729
ENSMUSG00000004933	5.49717301921992	4.86778434810437	4.99354378937758	6.80293391305685	6.3348859102821	7.01250840912169
ENSMUSG00000004934	8.98768432100441	9.25019589955719	8.50605783526699	9.14664705039004	9.07486980728515	9.80019204540027
ENSMUSG00000004936	38.4579356662031	38.8418860040048	40.0061436854051	33.3055719317675	34.7034443589933	34.4279319349695
ENSMUSG00000004937	27.3483753921228	29.375441513413	27.1694043738299	33.6480223647433	31.1370231418689	34.9356764996637
ENSMUSG00000004945	29.6456833609146	24.3951676714116	25.6547906035138	30.1189193771204	29.2833536527508	30.4115988535023
ENSMUSG00000004947	3.14663280407578	3.56402735397296	3.22924703080242	5.53034844008392	4.83924620108762	5.53574675677756
ENSMUSG00000004952	5.3740421300507	4.1225093591442	3.92449756855247	13.3088911301453	15.7577767413212	15.6157137312869
ENSMUSG00000004980	373.601197503658	353.464168514864	345.244445350213	338.974901761617	361.80782101512	346.984998568516
ENSMUSG00000004994	6.01734503343157	6.44483280339562	6.44827242097013	6.12213103412378	7.20154643081533	6.33867242773103
ENSMUSG00000004996	8.16044267613165	6.45706548913105	6.74156864200594	10.1792345710413	8.84347856145564	9.94926413751177
ENSMUSG00000005034	26.4556009985951	22.3906233430234	23.9911483164218	45.1012250918894	39.2287486696504	46.8354939271958
ENSMUSG00000005043	4.67749732939659	4.32496790120908	4.63039479874619	6.67064514493174	5.91427957354932	6.50632487821345
ENSMUSG00000005054	36.6371182055374	36.0196957808226	36.1005477778863	72.9143369731823	64.2991760219059	70.7005747726233
ENSMUSG00000005057	6.66122030597116	6.14467874787135	5.51071591696289	11.1567799438275	10.7108643369702	12.2016079944686
ENSMUSG00000005069	17.1218491155684	17.5939408881123	16.7301525128486	14.9447707827426	15.0704791399409	14.9241694718054
ENSMUSG00000005078	9.21557287568047	8.22684851991073	8.23261812255046	10.2234435098434	10.0195087755332	10.2680852637823
ENSMUSG00000005087	73.5090476634017	84.7945608385777	83.106640806065	55.0249784666515	62.6975155428223	51.8451412257302
ENSMUSG00000005102	6.35290725421783	5.49351150636343	5.35286565172998	9.63123568113	9.91573057564827	10.0761025854771
ENSMUSG00000005103	127.355901457948	139.777073898161	131.7174558571	93.1485686465449	101.019743532824	90.4239476861243
ENSMUSG00000005107	5.99130966825844	4.3341161077243	4.91214769810466	7.93687031473931	8.56430774044715	7.89656821057715
ENSMUSG00000005125	13.7572924477238	14.0878594050832	13.3625956427169	15.7527795072855	16.2807028088392	16.9489831945632
ENSMUSG00000005142	71.2844887284515	78.6598601663457	84.0454122865944	112.684105787368	109.037456583144	104.858617625969
ENSMUSG00000005148	4.94974429406009	6.09613826029829	5.43184845857225	4.53374879003319	4.08594183643839	4.03663641831689
ENSMUSG00000005150	7.40998342442229	7.46728940051153	7.29271182785144	6.95325887630167	7.77845715045881	7.26379229697261
ENSMUSG00000005161	210.123353252454	171.136388458792	168.618698523453	265.846717428615	226.175599808043	256.549174095129
ENSMUSG00000005198	32.3882584820715	33.2268397747172	34.947160119803	48.3225762368385	51.1416529133907	53.7081882245038
ENSMUSG00000005204	32.9046288740747	32.5712419433092	31.1558031183379	32.0453517924813	34.5463181158246	33.7322507298804
ENSMUSG00000005225	1.93021560343634	1.64071114602949	1.73900405227047	1.98823356624979	1.88018528711467	1.9712655183586
ENSMUSG00000005233	49.0836876583885	47.2796222122755	47.4186448547371	24.2834978844525	26.3376676983395	25.100821016178
ENSMUSG00000005237	1.02195699807901	1.04820780162571	1.05781496802154	1.28935501543577	1.18826556056734	1.20308419044489
ENSMUSG00000005262	24.2648659299381	24.412606372766	23.2639297072958	21.8805408662325	23.3019220815864	21.3127191909658
ENSMUSG00000005299	13.1807279809854	12.1168779013184	12.1532066756459	12.8607860389288	12.7907645078108	12.0418168659907
ENSMUSG00000005312	41.0749288199948	40.0080072662876	39.6214517751585	46.279259272156	45.1487641856728	46.9383980828976
ENSMUSG00000005338	1.06809863924097	1.06407756677776	1.12076014326505	1.50295052776275	1.36483826949093	1.47489177328087
ENSMUSG00000005339	12.1053128039616	10.1020000604526	12.9933203588429	516.123965143308	292.301803653776	489.064172123727
ENSMUSG00000005354	65.6268929373843	60.6593173592167	58.006888660929	61.5633071921839	58.8619018029613	60.1470012597119
ENSMUSG00000005360	1.24311620015059	1.42560136155817	1.27434966851335	2.22078657678762	2.01123891520245	2.30734016622356
ENSMUSG00000005362	11.5127651982641	10.3383830148875	11.359686451185	17.5335738461041	18.2145852432182	17.903764993973
ENSMUSG00000005364	1.51903272549959	1.4289868269342	2.05270140654377	1.49059917173336	1.53957074534	1.60548438915298
ENSMUSG00000005370	28.947503499863	24.4888200040472	24.2374437887652	23.2615652617077	24.0343699972123	23.4229597260863
ENSMUSG00000005371	13.0414384638029	13.4986843741877	12.9057075330418	14.1931975047617	15.1648648415282	14.3750683002431
ENSMUSG00000005374	6.1603109339477	5.64449279641502	5.61779850236313	7.13403264426332	6.72532803676196	7.33904012329367
ENSMUSG00000005378	25.1542828351238	24.755779545037	22.7636735199619	20.5820670816636	21.5710297402268	19.6814146092505
ENSMUSG00000005410	129.459686771875	118.147915559285	119.809297585314	93.0216493564142	94.802433074936	92.1256094993345
ENSMUSG00000005413	47.2982546607063	37.6771433391258	35.842859274655	90.2490485267805	61.9486682143553	69.5698574755791
ENSMUSG00000005417	13.4487712914343	13.2870029172376	13.243652213352	15.4230822673261	15.9937121762103	15.7630113144351
ENSMUSG00000005442	13.9507347779166	14.882193225087	13.0915815697083	31.1400964931682	31.8549996373494	34.5710197215414
ENSMUSG00000005447	9.50188465401106	7.74122156610886	7.34492016915056	28.0275052782112	24.022010373051	30.613526915343
ENSMUSG00000005465	2.40303045248097	2.59388145524171	2.32261778137764	4.07002003464791	3.89575156062714	4.25301163162297
ENSMUSG00000005469	26.4384557032447	25.402866644627	23.5027671101957	36.1461898994263	33.6826576450552	36.2344130423181
ENSMUSG00000005470	86.3359712756763	79.6079972273975	79.4953211082832	67.9729387176852	66.7013387855485	67.1378775568425
ENSMUSG00000005474	6.58748961214564	5.42878277422191	10.0697242416501	3.90180836555568	2.98507692225969	2.52747845546472
ENSMUSG00000005481	41.0243906489953	38.4519143394497	37.1006461225277	39.5057904456624	40.0218238196616	37.9608285388515
ENSMUSG00000005483	24.6520841937269	21.3260430632325	22.7511256559908	21.9899619993533	19.6796091758366	20.8859219836966
ENSMUSG00000005501	2.41043162467208	2.37855243949444	2.36745821316234	5.16345528662293	5.35535863068559	5.90986342641038
ENSMUSG00000005505	9.93106528018367	9.98460715909791	9.49933916896591	9.62588664019662	10.1422037499057	10.6435962561032
ENSMUSG00000005506	19.952287349149	19.127712355584	17.4025536344884	25.3308775817075	27.3264099061738	28.1312706747096
ENSMUSG00000005510	58.2215743226299	50.1960944788643	47.7456993995372	59.8324414095123	57.960725853885	59.0913978182331
ENSMUSG00000005514	25.7229301230621	29.5888148283501	29.6827413256265	33.1012656289383	30.5821042810396	33.7393047226232
ENSMUSG00000005533	11.4725970248651	12.4404007330178	11.8557185441783	5.32000246883378	6.43150266839507	5.07011721905206
ENSMUSG00000005534	6.78692585886162	7.28003698007897	7.34587189076694	8.37971754665712	9.77622559684742	8.77894339162993
ENSMUSG00000005540	2.52104606853134	2.82061090913422	2.50189980709653	1.13605026870006	1.16132070260291	1.22987624689073
ENSMUSG00000005553	1.39572999981138	1.33851184334836	1.31665870617872	1.16046254073079	1.24215849896222	1.25880041741056
ENSMUSG00000005566	97.7295826287786	89.596686206665	86.0981708576455	97.9828156325228	98.2879205440418	106.196804015762
ENSMUSG00000005575	71.3016837529287	70.9333042970553	68.780396703974	62.4573661646539	62.0172908402646	62.0791338774036
ENSMUSG00000005580	2.58293446464741	2.63651488562052	2.72940779063426	5.38976376128412	4.72782067707098	6.8749880039195
ENSMUSG00000005583	6.86825172269425	5.75494001655998	6.46361513679074	9.42701404263607	10.7762007729265	11.2715240474241
ENSMUSG00000005609	22.93178327517	20.9289322205525	20.9653408657936	24.2433552313405	23.4410453174161	25.822261669549
ENSMUSG00000005610	159.860965574629	148.881068714447	150.812878603064	160.646762639101	162.118072769962	161.255285576629
ENSMUSG00000005611	1.76867206246913	1.43777697327506	1.56610855978384	40.7480291479536	30.9708566352152	55.3737732367583
ENSMUSG00000005615	43.9032498350905	40.1185106122709	40.7117171687875	27.4378096119848	27.0706382249675	23.6105393225408
ENSMUSG00000005621	10.5667395900431	11.1949774692058	10.4579510600741	14.9546955131864	15.8664098263715	15.2318189562969
ENSMUSG00000005625	57.1228120851704	56.9139811407822	55.3635936414694	58.1082019517602	54.0920433685636	57.4003540390251
ENSMUSG00000005656	39.5227331587413	41.0784503119932	42.2703255929394	38.903960039479	37.6558456312547	37.3013224496065
ENSMUSG00000005667	25.5096544369768	26.3935511655727	24.3156060430965	33.8675698536858	29.7494485651796	38.1643960289154
ENSMUSG00000005672	32.1749656572018	31.2120173164564	32.3467471051061	19.5414589673215	16.6744542251235	18.3908420486181
ENSMUSG00000005674	6.67271533646883	6.47795784733252	6.12239845430651	8.23937377361092	8.5785170283545	8.43760889133564
ENSMUSG00000005682	10.8740763814277	10.2816918197395	10.5348045623759	11.6133619978789	14.1659241077028	12.5300391298316
ENSMUSG00000005683	107.687276925808	102.031897574119	99.6459991506155	125.985979465404	124.908567590578	121.762213839992
ENSMUSG00000005686	26.5771246171999	29.1874942304432	26.4832554466074	34.6577697412631	36.3376663640172	33.6803392328613
ENSMUSG00000005687	18.3351688840904	16.246842278582	15.4764965592172	16.2787644265494	15.5555313162594	17.2070400792327
ENSMUSG00000005698	57.2693301849481	51.7133435716939	52.2804920808348	59.6539436380126	60.7637552762137	63.4536807551431
ENSMUSG00000005699	5.05768084217076	5.05903089585424	4.06746976781134	5.19319111739725	4.7124628953234	5.49390907727585
ENSMUSG00000005718	8.88960770227173	7.78322294658306	7.86314284701984	9.30322398680967	8.50081678236955	9.22272552613061
ENSMUSG00000005732	143.614891554143	133.062705067675	124.25188994969	116.801620897801	114.182267932135	119.466734428515
ENSMUSG00000005763	1.33919366663821	1.36703979443474	1.27750849474911	1.71347791402657	2.3699111838485	1.95860804883653
ENSMUSG00000005774	5.86847337541184	5.82489678383297	5.53376627142843	8.76270731453726	9.01929442020764	9.40826355177687
ENSMUSG00000005779	120.524357477034	109.039045040271	104.593629077815	121.776546374604	113.529776563336	119.564124907628
ENSMUSG00000005800	295.094875361976	500.410542756209	490.053364328498	88.031618702376	147.084329232801	60.4868348427107
ENSMUSG00000005802	1.68452892618693	1.60088022937192	1.56509644475096	3.96660460860297	3.482774283162	4.28133811966536
ENSMUSG00000005803	78.6247910071955	88.8871903825347	88.7969241771125	27.7248763208259	32.5218214789818	22.9394584872556
ENSMUSG00000005804	12.3067322122811	11.943843047621	11.0222820758228	10.3313862036512	10.2115849842851	11.2144560185933
ENSMUSG00000005813	16.2762083576789	15.4123608320734	15.6518043784957	14.6759322487173	15.1564108264681	15.246685791997
ENSMUSG00000005823	23.5830418512657	24.8885907680511	23.6841002133513	30.9740144171445	29.4231650226821	30.1550084487416
ENSMUSG00000005824	9.32209457348076	11.0662095719157	10.4678460602541	8.3627601424678	10.3080152991541	8.47820910675572
ENSMUSG00000005846	71.699592115869	62.6119923752875	63.1500162796417	65.9647727402438	65.7864605183155	71.4974427958851
ENSMUSG00000005871	4.53193235469252	4.25075835038305	4.37602833179925	7.20953144416131	8.03675521299361	7.54560044864335
ENSMUSG00000005873	49.11364001382	46.4601520677887	47.7954659391056	88.5338684742223	73.7694537449607	83.4273708355592
ENSMUSG00000005881	52.2787910866693	47.5888417094227	48.9208170546999	61.7686589436475	55.1777323233748	60.3045492658487
ENSMUSG00000005882	11.9390952842307	12.0163033874593	11.5822800440976	11.815597127087	11.5033330367333	12.0991252468836
ENSMUSG00000005886	11.2680930098697	10.090047633752	10.5371438630817	16.6288918633566	17.0973356024218	16.7686496612723
ENSMUSG00000005893	15.1163082549784	13.2707510905522	13.2739398237481	19.8737441738823	20.7701928035216	19.2779843530105
ENSMUSG00000005897	3.85552760387131	3.31390804560168	3.40351720640205	4.68476161156238	5.28357472492461	5.26032999184629
ENSMUSG00000005899	14.8094331394486	13.4249702654592	13.9214305160209	14.2438803425076	14.9183870855443	14.1696317195178
ENSMUSG00000005907	4.24239544980668	4.01468020420719	4.18061562446906	4.8951196906882	5.59479138272377	5.10156251930342
ENSMUSG00000005936	71.5096874217606	73.9252046515802	72.158848455051	58.5798339004334	64.2108542674433	58.0347676397526
ENSMUSG00000005949	9.99675699400906	9.0669373753822	9.09504793369464	13.5460031845975	12.5025985748854	13.1322148984247
ENSMUSG00000005951	2.72082590827068	2.36311465491172	2.31771972282703	3.55433267962552	3.06843717863563	3.1835184877105
ENSMUSG00000005968	2.44864445250739	2.12097469979955	2.17229053418879	1.86951169448554	1.77899116419703	1.82273154360391
ENSMUSG00000005973	14.0444749653733	14.8356137473539	14.3991289710622	12.0272410803346	13.4549467256417	13.3350748948307
ENSMUSG00000005981	54.5219242346771	51.829391748251	49.7989160004678	58.2797824813452	60.9268026968144	59.2248987858435
ENSMUSG00000005982	50.0118966080518	54.2817920730527	54.172291160558	46.3216709255749	49.661813160977	44.3631477560414
ENSMUSG00000005983	2.10283088962585	2.22886851465526	2.200845946241	2.10814658481496	1.92094702953539	1.96435391428077
ENSMUSG00000005986	3.94240198380726	4.82758933709173	4.61144887201018	2.94888776678301	4.21268783986845	3.55402289976982
ENSMUSG00000006005	48.2299666655045	46.9930656141734	49.0923564678469	53.5331648261609	58.8270564377319	55.4837898231383
ENSMUSG00000006010	10.4308560383346	9.51354700382248	10.7433324018112	12.9676918840446	13.7890465923048	14.4396273329979
ENSMUSG00000006019	4.77577837175017	6.019942138382	5.49064206238593	6.92710413645889	6.24759152809129	6.74573812358922
ENSMUSG00000006021	9.06088546408865	7.70193223796283	8.03067507264895	9.18701271847654	9.75726629936785	9.06273307422705
ENSMUSG00000006024	36.8241203556627	34.7744038774	33.6244952291317	43.5867160021336	41.7615605834452	43.5185481045298
ENSMUSG00000006050	17.8193024276534	18.6057284418271	17.7379791947178	18.0930156338033	18.6242867593675	18.339565302968
ENSMUSG00000006057	28.8137188009719	26.4858207903868	24.6452621403014	24.7960239750136	23.7159712927119	24.3097195830465
ENSMUSG00000006058	33.4381536858372	33.2481849124771	33.3867483326832	30.6695891106462	31.4134640551576	31.4437988912269
ENSMUSG00000006095	29.5457101635895	29.8763272664077	27.977401997217	30.8346901736832	29.7607925957215	32.4288720384401
ENSMUSG00000006127	19.5113664443508	18.7532791554668	20.4249351715635	39.7408136547061	34.9822545124359	45.7930082826689
ENSMUSG00000006134	13.6766955997779	13.8219585122935	13.2007437774253	17.9138879518319	17.0109485522832	17.1095377182416
ENSMUSG00000006154	1	1.67098508349326	2.39725769553781	2.75460176550361	1.61713927108473	3.63154221153004
ENSMUSG00000006169	44.6435031705402	44.0054671985642	44.6996761130092	46.7982797370471	43.2041808832047	45.675678229615
ENSMUSG00000006179	5.95916779124802	5.26872583431027	4.87780734364801	2.65686444083818	4.11271843530897	2.61415519028963
ENSMUSG00000006191	3.56870326739613	3.48162468558445	3.48552918647009	4.23605947131804	4.30076217417948	3.96906440214644
ENSMUSG00000006215	7.47419575675518	7.98737888033998	7.3296490012204	9.03196635915404	9.51340400056468	10.0762452310675
ENSMUSG00000006219	1.24258199103093	1.25108387322979	1.2463721459404	1.89346696131308	1.44320795159488	1.7562046379094
ENSMUSG00000006235	21.6892775664123	20.4274272844989	17.1165168072617	17.5993946521557	15.1304110438485	16.5404958362244
ENSMUSG00000006262	4.70237055330082	4.22852414582966	4.41436306198945	9.6486595953708	9.45683649616243	10.7765775615576
ENSMUSG00000006273	91.1275934160917	93.4310961955553	90.7167908226095	139.331851772567	130.906431902952	148.727793360045
ENSMUSG00000006276	15.037780069246	15.6346009650509	15.5923736479839	19.3186488201349	20.8553163972214	20.616900799905
ENSMUSG00000006281	3.33226260833861	3.33603828961415	3.44488873178494	13.3002863112484	12.4614209862157	13.5707675099663
ENSMUSG00000006288	12.9969473899629	12.5877210944061	12.3017755112601	14.8803858669266	16.1133543419151	17.7183475779174
ENSMUSG00000006289	12.4420846317685	10.4989940249716	10.7466879691165	16.0426635272329	14.5007651692671	15.2232196006386
ENSMUSG00000006299	36.4607267904179	34.4522747230587	34.1216252233528	36.0082659916335	34.400713596231	36.761428258739
ENSMUSG00000006301	2.2502148398529	2.16782128211358	2.1821175837568	3.77018165857348	3.44164521531695	3.82475130530166
ENSMUSG00000006304	424.694228122642	451.553923525274	459.246636614261	375.215214320406	379.018239690422	354.4972706304
ENSMUSG00000006307	9.41159140648239	10.2382356235989	9.56005590290409	13.2036293153677	14.6375964338889	14.0656078078972
ENSMUSG00000006315	60.6639139892238	52.826511400245	49.0875359374596	59.7099927239988	57.2706768084825	54.5408838726722
ENSMUSG00000006333	854.75631990284	784.217842520023	780.167007918803	951.758449783796	852.852321357944	925.991145466733
ENSMUSG00000006335	10.978344595275	10.389145646107	10.9012772384526	12.7065655519231	13.0353545378609	12.97844509763
ENSMUSG00000006342	1.62084643272052	1.66666027430643	1.44509177079009	4.2356489698018	4.73656277513159	4.20519002244237
ENSMUSG00000006344	2.80812144997304	2.94211383214089	3.38689853982331	3.18451175773383	3.1104893708388	3.32564912835092
ENSMUSG00000006345	1.83312976928867	2.19767895844574	2.18826167316255	1.25805812387946	1.26704643487639	1.34485680249981
ENSMUSG00000006356	13.2847802108354	12.0183134979069	10.2420150707476	6.89982919910387	5.79225250671368	7.28558976652839
ENSMUSG00000006360	20.3086369740621	17.8642333871894	17.001720310507	119.803383960191	96.5419022373177	106.02806821961
ENSMUSG00000006362	4.47670180701161	3.99364908004442	3.70933807125833	14.6818906745263	12.3385066472413	17.4524670027937
ENSMUSG00000006373	26.6285108498786	22.9171379673572	25.2583226450749	42.6938271220675	35.7852608083462	41.0344276750466
ENSMUSG00000006378	2.17439366687406	1.89598514486257	1.85963434549782	3.00561249485138	2.43451541907837	2.16341629475961
ENSMUSG00000006386	1.37714706197596	1.19264771557638	1.2735997796022	10.088259290146	6.65239919241035	9.78165789867888
ENSMUSG00000006389	2.99983799681589	2.4153348618688	2.53343941913743	2.07427468475248	1.90399708420652	2.36135471296862
ENSMUSG00000006390	59.1803950136821	64.2133763863394	58.4050778214982	87.1373365905325	77.6633272861128	83.3872153123424
ENSMUSG00000006392	40.7342806476232	41.9346466182996	40.903785732802	33.7249680743393	35.4734782928822	33.8064793037551
ENSMUSG00000006395	2.47044118616781	2.18335486596433	2.02617744496959	3.0790006723962	2.89770903055777	3.40591388923657
ENSMUSG00000006398	91.9017271279948	87.7185027452878	82.1644487062482	74.4066698809897	76.8192066889373	73.2915282769377
ENSMUSG00000006411	1.48273994126405	1.46721337586893	1.65370983644155	3.15318134275445	2.4390315421003	2.60879865009747
ENSMUSG00000006412	19.5424127881228	19.3586581555414	16.3468678217969	18.0972059428717	18.4273964689947	19.0458153549788
ENSMUSG00000006418	20.384788067462	23.0690207518282	21.2816845351687	35.2953743230299	33.3235082593199	35.8625980481145
ENSMUSG00000006423	13.5989515762777	12.7819077668451	13.1499463603222	13.7979638895296	15.256812546515	14.9058807146354
ENSMUSG00000006442	64.9241075867342	64.9055712589872	60.5110465901339	78.8709675661579	66.4521897028461	84.4126234935052
ENSMUSG00000006445	1.33322115357116	1.29545604359511	1.26032882683744	1.46121377187606	1.36972247915739	1.38195997496401
ENSMUSG00000006456	17.0756646728082	16.5905161248122	13.7123615725794	17.7598379112087	16.0116179641734	19.401272470784
ENSMUSG00000006457	1.26990334930317	1.155656678523	1.16702675434079	1.70607570005909	1.56094046344428	1.54580443189706
ENSMUSG00000006463	4.41128316988586	4.09916988340267	4.72785463581386	4.43818566064738	4.70447326003744	4.63669075324428
ENSMUSG00000006464	1.31899611507657	1.26211164304706	1.37518831629489	1.29604320697693	1.33699001598741	1.33706258576974
ENSMUSG00000006471	6.49571460884828	6.42715347025789	6.61916727778502	10.1669478313627	11.8149322834855	11.1547590330049
ENSMUSG00000006476	2.95884342483569	2.73147033461606	2.65548171005505	3.6905853866303	4.14753402955668	3.83225105338066
ENSMUSG00000006494	13.1723245277301	10.1555799939322	11.1888499293241	14.5059957438496	13.3652821537997	13.2111370719847
ENSMUSG00000006498	147.896612932363	139.267368243839	137.757995584296	180.543308590853	182.042138982195	186.897134322168
ENSMUSG00000006517	4.48832373736423	4.61701659043539	4.50423320554018	6.61624861258129	6.52486002542283	5.83610462798647
ENSMUSG00000006519	490.735554887537	585.148594579353	529.996233653004	229.939351585288	221.800426236643	195.238260438626
ENSMUSG00000006526	6.62905734425571	6.51891216126495	6.0121907923709	6.12098859383514	6.48230947566435	6.42756343734777
ENSMUSG00000006527	7.69666307904036	6.77739117631366	7.02970732856573	5.787295954873	5.91656043848985	5.63298460284799
ENSMUSG00000006567	5.8839182042265	5.72248219473606	5.28468143703002	1.45718537258246	1.56341803039538	1.18222595768128
ENSMUSG00000006574	25.9535171924264	18.9306111139032	30.379587792073	36.9273686905313	27.9556470614254	26.695420201733
ENSMUSG00000006585	39.5331145227043	35.0436689994704	34.1243004384424	29.4452128838344	28.6716385049284	31.7967834142157
ENSMUSG00000006586	1.01646955126846	1.01162279580364	1.01858541688405	8.38353446347503	5.79073922753385	10.2032597415897
ENSMUSG00000006589	130.90899274853	129.689121489944	126.307822072508	98.0234656262033	106.065285229579	97.7521161897326
ENSMUSG00000006599	23.9853174890441	24.1372226303163	24.6319587410969	25.1645117875485	25.1120676823811	25.2715793097276
ENSMUSG00000006611	5.82965441284608	5.54447411287518	6.46597006498298	25.5220960376624	16.2826767169403	21.4378324675773
ENSMUSG00000006638	1.79797697302568	1.664220729586	1.69268781409963	2.10448561159794	2.696993747536	2.38781101611242
