PT1_A.TAF1714_DE1	PT2_B.TAF1716.1_DE2	PT3_C.TAF1716.2_DE3	GC1_D.TAF1715_DE1	GC2_E.TAF1717.1_DE2	GC3_F.TAF1717.2_DE3
ENSG00000101079	11.9570635043369	11.2780986537872	12.5412111079732	9.68982420071336	9.43439765613209	10.1622036787269
ENSG00000101084	2.81394159857166	3.52652758224003	2.94104169076751	3.34610156838396	2.42216216550619	2.66068901021866
ENSG00000101096	1.14222036516727	1.14823060568172	1.16740407966361	1.0991854153953	1.21852077915506	1.14145700342522
ENSG00000101098	1.28234054491772	1.34959545912947	1.31904263962029	1.18430415425395	1.41310348507142	1.32856536008441
ENSG00000101104	4.47761859569882	5.14238051462635	5.33707485911958	4.91514976868562	4.81667222775058	5.13838974927861
ENSG00000101109	7.70126900961489	6.87041397895419	7.72264056365903	7.18757136213391	6.94565069960381	6.5050697698151
ENSG00000101115	2.8725817927767	2.9787590679888	3.07138847199816	2.16119482841576	2.2177547742042	2.55257649429137
ENSG00000101126	15.8647335192293	16.4689796040229	15.8664264739683	15.7389992499813	12.4748867659559	12.9248187538018
ENSG00000101132	20.8257694279956	17.7151157882801	22.5088723453158	17.3720526880074	18.176266219098	16.3418961277361
ENSG00000101134	1.44901208004286	1.50542634386625	1.73992944330175	1.93943190816969	1.77447343602961	1.53592243223298
ENSG00000101138	9.50592156721199	9.54417278103185	8.96857564648414	8.75469725797139	8.42976564420127	7.83565002294735
ENSG00000101144	40.2371344564092	41.9181444683908	36.8256751849938	32.5162607092399	26.9185758697281	29.6812297666349
ENSG00000101146	14.2303998028697	14.8434427182077	15.0071590925076	12.9692842168597	13.1552970328077	14.3431765064228
ENSG00000101150	20.3943015685289	21.8082784472789	20.9601989171379	21.4357406337348	21.8664364587905	18.709756111538
ENSG00000101152	9.57510136855391	10.7973977565865	9.54854322645911	10.190661555131	8.67031986771378	9.60562499503691
ENSG00000101158	23.8613113029159	28.3324042229166	26.8132838501446	24.0613197000558	25.6071084893038	23.8972161052869
ENSG00000101160	14.7708198410873	16.59641082368	17.7503691778258	14.8492027610616	15.8336430929703	14.6142182681927
ENSG00000101161	21.4418631640212	21.2424605378253	21.0381021403484	19.1565950351536	19.03091044852	17.9178769245794
ENSG00000101166	32.833611053305	29.3635562648414	30.615833278647	30.0871989272476	27.2433365164895	28.0043990970482
ENSG00000101181	4.83178436796884	5.14008233492807	4.47127705032752	4.57614048036419	3.77422163635404	3.51420626197109
ENSG00000101182	73.5652063195758	76.1161444880677	63.9286422347026	64.5660253150127	63.4508528477071	58.0024118081315
ENSG00000101187	1.49760545905388	1.56824279095615	1.91677771756869	1.43454605849475	1.40533896771937	1.79888897361975
ENSG00000101188	1.27013151946703	1.24005611251136	1.36398641093324	1.28556184245627	1.32978945933971	1.27044924216741
ENSG00000101189	7.72588116846183	7.16890320588882	6.80570365887159	6.65561221425186	6.31477155202971	6.49517666535398
ENSG00000101190	5.49796998011234	5.24169181050454	5.11868735391838	4.42390800120569	4.56465034640938	5.06927910321525
ENSG00000101191	10.9529801976407	10.4603281335823	10.2468362526864	10.5050404193998	9.88657329837762	9.09805516703251
ENSG00000101193	13.1045188343897	15.0038226830508	13.0157544646351	13.2068006064356	11.8351401606798	11.579753109046
ENSG00000101194	2.00217249928839	1.78339327348986	2.03217843746541	1.94354425933109	1.59606412535575	1.8597342912481
ENSG00000101197	2.01311576221166	2.28088910974899	1.97215778084261	1.71884146520487	1.47157876904083	2.0843490516498
ENSG00000101198	35.5268054660602	28.7838385756935	28.6433100908604	22.7530769980518	15.142425377782	21.3619083861939
ENSG00000101199	23.6067877429535	23.4171371635379	20.3407568650084	19.1487550836951	18.0150863409077	17.7456575169454
ENSG00000101203	1.52112809820379	1.40956521390344	1.69629985484244	1.61882712608628	1.65341315218169	1.61464246231514
ENSG00000101204	3.03131252770863	3.95195157909749	3.79673582212328	4.60695411181249	4.69962258482271	4.67442357553824
ENSG00000101210	2.42510474391194	2.181355289038	2.96028241705924	2.41454178037364	1.76876471260632	2.26087616229883
ENSG00000101213	1.69645275898736	1.55996834462662	1.66753297970164	1.39967053669886	1.67460410204926	1.62344312066655
ENSG00000101216	4.06756963842283	4.96560926454507	4.27699269258595	4.10654203519652	3.64476489575759	3.29313585464548
ENSG00000101220	6.79506513400814	5.5884249541205	5.12574277723449	5.18492507791876	4.39114976598871	4.9394809781113
ENSG00000101222	1.74380650896552	2.08145953949693	1.78796464585967	2.44727214956582	2.32718581835541	2.3732800331337
ENSG00000101224	4.92064815401342	4.8156152710492	4.8938202891731	3.54288573401613	3.69624975469339	4.10749713060305
ENSG00000101230	1.81770573170093	1.33892280379683	1.75545154154022	1.71615721776198	1.61076318242763	1.65963769758643
ENSG00000101236	4.80016962946318	4.57947974638528	4.26433182317486	4.40465350056923	3.53924677000388	3.82306650871685
ENSG00000101246	8.37425960675744	9.95309620556134	9.28176503283408	8.96817339667182	8.76572369131826	7.71088273827558
ENSG00000101247	4.21356080639865	4.15604694907268	5.00790912042681	4.41137396664158	4.29994073407749	4.41485195512884
ENSG00000101255	4.22552846489343	3.23635408660309	3.99608355201774	2.86611086002991	2.17609569058559	2.44369701031543
ENSG00000101265	2.33001987632833	2.61574935328275	2.46287561340181	1.93060577981538	2.25467074905936	2.21986982197743
ENSG00000101266	12.757573591582	11.7445766234806	12.350508135147	11.1522345701238	10.3469800673879	10.783649101791
ENSG00000101290	7.29949040597759	7.57717865058779	7.99011864523871	8.01393774015477	7.61362897748669	7.49106226647274
ENSG00000101294	11.888468302111	12.0817784392714	12.0284028190202	11.3192428078517	10.8655887544758	10.1292047824211
ENSG00000101298	1.48232017668455	1.41932791340628	1.50887740142189	1.63500707056413	1.7871447421177	1.71082144221171
ENSG00000101310	17.9462914243845	17.7395402310421	19.6741630960291	17.6948982819617	16.9057320023428	16.678496620146
ENSG00000101311	1.23956027924166	1.19261345622393	1.43304146476175	1.45825163846699	1.58011238012565	1.33188226917476
ENSG00000101333	3.44794334863897	3.04111485618264	3.37449829634808	3.61772467682208	3.4356009930714	3.11918136123121
ENSG00000101335	8.78273637575516	9.15120419876945	7.14448382315196	11.6436488724525	9.84393564887585	8.64656088409368
ENSG00000101337	19.1983911273494	18.6526665713372	19.0999453971436	18.4489959821881	17.0118062814032	17.4129528709782
ENSG00000101343	10.937581499928	10.2530450577223	11.0539689566817	10.494218959744	10.3104948753872	10.1024683935006
ENSG00000101346	11.5018191868599	12.1589140192626	12.1669788717914	12.5036007740202	11.1818211677027	10.8387426372721
ENSG00000101347	3.3455476599058	3.00943447489479	3.8486600660386	3.4168240579111	3.3466139654032	3.63974875689836
ENSG00000101350	8.83027829950049	9.04803119611068	9.74467686404845	10.286858885007	11.7059149675398	9.01998587636023
ENSG00000101353	3.23033367797836	3.1243155315044	2.86293247294852	2.76603324415115	2.57654175240262	2.65097359789611
ENSG00000101361	62.279469339002	53.641620057741	53.4437908966352	41.8729979274715	43.6680180907397	44.1007491841858
ENSG00000101363	6.46183139899381	6.55512965508623	7.52831109335173	5.96897177671198	6.31082241569581	6.0128687086523
ENSG00000101365	35.867738975728	36.85272981512	35.8520203608619	36.7818525844708	34.215364143361	34.0886920375854
ENSG00000101367	28.5684537386213	28.7964322926577	29.5086141973273	25.271356386048	23.5082840778854	22.1984044856307
ENSG00000101384	199.223432879703	171.51799058606	193.371707674067	136.184681763192	113.534744378631	144.700213225303
ENSG00000101391	10.4638650287368	11.0434181365005	11.1005323895353	9.29847176081695	8.93918728119575	8.04926408616446
ENSG00000101400	3.18282755598634	3.37706004397841	3.43645487208958	3.64568413666808	3.26080607272797	2.7967817838998
ENSG00000101407	11.1547065483731	11.0546527594298	11.170411118785	10.0760894896813	9.41059582842332	9.95396161067974
ENSG00000101412	7.61877189780953	7.45451988017296	6.12958149569242	5.22293151975485	4.46893809994679	4.98416739589111
ENSG00000101413	9.06935982416181	8.88235185864784	8.512004203204	8.80674220601147	7.21129129573895	7.50041988744331
ENSG00000101417	2.03270147993455	2.15276389033513	2.03019337926029	2.140817051282	2.43727926409596	2.08622011248345
ENSG00000101421	11.9671994683362	15.0723447225989	14.0819182465966	13.4321674319355	13.2060500965914	11.8764111124935
ENSG00000101438	3.18912464697499	3.93970937187983	3.19703083610285	2.24386679116385	2.15126863929496	2.16031147184559
ENSG00000101439	14.1254912443319	16.1134251981725	12.4767634169351	13.8627154093409	13.6034185824043	13.8860722192793
ENSG00000101442	2.82257417450091	2.75291857422163	3.48475437010716	3.25897412151541	3.28466675327023	2.8586850432391
ENSG00000101443	27.8413138976076	28.9000195016373	28.1722729068276	34.954946181826	29.6620641018729	30.3386222246201
ENSG00000101444	45.5488205392977	50.6845066514806	48.5313712539305	47.9689213046342	48.791035375384	42.1020100910511
ENSG00000101445	1.13143473380985	1.15851604297962	1.17404715176562	1.20035010198134	1.25127259861817	1.23111066223052
ENSG00000101447	4.32383837945804	4.87507144475069	4.374451963195	3.56311944845884	3.73239407572928	3.57690722838165
ENSG00000101452	6.54982002027472	5.92317049303955	6.08725414465074	6.09716363770423	4.70162296893755	4.71014903339079
ENSG00000101457	11.9246581004311	14.3874225252241	12.368031609538	11.7961833737773	12.7372995810806	11.0915275162098
ENSG00000101460	3.98679978859495	5.28834678859545	4.44393953100493	5.43809462542538	4.42603932466538	4.54673354464557
ENSG00000101463	3.13471045880926	3.95095109031914	3.57883904173959	3.96185097900414	3.63121566999477	2.94864291160811
ENSG00000101464	16.7343334001327	15.8944374195658	16.5114445604483	14.3787997886809	14.0417150545133	15.3427390269802
ENSG00000101473	10.5218834982215	10.5050178456037	9.09131807056942	9.5653396183283	8.08675824324612	10.1732307869479
ENSG00000101474	26.3242133440754	24.8551007442224	27.1256322238918	26.7605198670632	24.2121906582255	23.3051701195385
ENSG00000101489	1.4768539634703	1.47616365807609	1.62466481742017	1.57929994839909	1.54894073115224	1.37867058505257
ENSG00000101493	7.83894000349837	7.63111442204975	7.31841167542638	6.13408306423235	5.60928667740314	5.85669282810992
ENSG00000101544	9.44322071520895	10.7904806015195	8.67502827200624	10.2258880670966	8.55301783789096	8.12716690385148
ENSG00000101546	4.0589209006455	3.30733003025452	3.61691657430855	3.45440786724222	3.10070485166523	2.77609990949769
ENSG00000101557	7.42916905255474	7.66268101053315	7.10347715681227	7.97288232338243	6.10320564668517	6.36904651292454
ENSG00000101558	20.3138664455669	19.3192637398418	19.6032112942042	17.6145321957825	16.0771424881989	16.3885280308599
ENSG00000101574	3.87104466815681	3.45374764346647	4.21046398869535	3.26258248032891	3.5045048342038	3.60576644328696
ENSG00000101577	12.1314244286026	9.84001142591493	10.8935166082332	8.25918294626323	7.32048542440263	8.61060507861688
ENSG00000101596	16.9342056893999	14.6720980593323	16.6369876312142	13.2090151238008	12.2145772304555	13.0529804064404
ENSG00000101605	1.57283405333876	1.45249502902204	1.51457357153654	1.3406248029068	1.37656939843537	1.47230054780101
ENSG00000101608	70.6618068360116	72.8482670934422	70.4331065586477	69.0023036253908	66.0499232979527	60.5985317434547
ENSG00000101624	5.45853666840611	5.20101373320697	5.67733919163894	5.14123576586079	4.26422684177681	4.93745256182602
ENSG00000101638	2.01684593806663	1.87265857182552	1.95497678913405	1.81477385967766	2.17741319194674	1.89572400072518
ENSG00000101639	11.0469010097316	10.0988806092575	11.3944184674987	9.35870634087871	9.5616823834862	8.78108371446199
ENSG00000101654	11.8119714143228	12.156197066284	11.623864665244	10.772280345538	10.536944940971	10.0473353164707
ENSG00000101665	7.8076437192515	9.86294492199543	9.04825452136818	9.84570612264137	8.2929280334742	8.51354959411002
ENSG00000101670	14.0685904032037	14.6290998907464	15.1710855560259	12.8102010597408	10.0778083167949	11.8995918928504
ENSG00000101680	40.1006785273075	37.7578003678969	43.4754104824298	39.9323771377976	37.379165346332	35.9826327385929
ENSG00000101695	1.61154161566123	1.43518037534557	1.36301798461236	1.29119186352927	1.26338911090994	1.28315514116454
ENSG00000101745	4.74414689079675	4.40955746228973	4.66393551320915	4.9483846890649	4.4704544797327	4.3388260803639
ENSG00000101746	1.75734051671015	1.87756676662448	2.23229413279292	2.4167497348094	2.33808638421251	2.34592611972991
ENSG00000101751	9.25888401231599	9.69078844756175	10.5662608216365	9.33500506222606	9.26575136325001	9.31938091015109
ENSG00000101752	27.7908603000557	23.9549674480278	25.8212429144904	22.1448110864592	20.1224386496303	21.0562471308258
ENSG00000101773	12.5808392108021	10.4069807185496	12.1688146014895	11.5953426942441	11.8254512848546	10.7438444887448
ENSG00000101782	13.3144305937322	14.7259093853511	14.454816011528	13.1564381449262	13.9519447581167	13.4915830251013
ENSG00000101811	8.96131180931802	7.75041749449262	7.25293384592113	7.50860530260153	6.88946705845419	7.02347485384322
ENSG00000101825	1.3596126940531	1.39917259295339	1.41800008115822	1.55676767786432	1.88228616596607	1.52981718573665
ENSG00000101843	22.3457288348431	22.9728277030814	26.4078396011894	20.8711704748814	20.0437622221569	19.5176238976173
ENSG00000101844	4.38440394759685	4.42466142812531	5.51694926243367	4.31186174581357	4.61379757524075	4.01172304937094
ENSG00000101846	1.48659386094877	1.43953636521743	1.54889271642655	1.59952495809886	1.64313865756833	1.47389912897031
ENSG00000101849	5.46283905379312	5.80311623432485	5.50129562187952	5.03260496092207	4.9527055894498	4.77546464972199
ENSG00000101850	12.0734476623499	12.9621152632344	11.2802641790628	11.4032175535807	8.83967452702705	9.71350418370769
ENSG00000101856	101.571823785958	112.295143928739	104.113707748175	107.386888873817	98.6774152354763	96.2846874990316
ENSG00000101868	6.43049254531461	5.85285143986269	6.44652194148719	5.24890359528198	5.62507081212517	5.66225529427322
ENSG00000101871	5.48228873660531	5.01691294915887	6.31344770864525	5.91913466936525	6.01283196841619	5.55770394015988
ENSG00000101882	3.13603404055665	3.33761810537398	3.25236949005832	3.07314377359876	2.93214758022273	3.0360452619393
ENSG00000101888	6.59625849602629	6.0773668893709	6.60858390103669	6.00974615797432	5.56304304488041	6.23544130153591
ENSG00000101901	5.62067072772556	4.76087909601128	4.9661967536174	4.8729324883131	4.91942088215265	5.51809322209089
ENSG00000101911	8.79263951866027	7.12439452474965	8.14795753017664	6.11149727468348	5.55133296768555	7.36299839399193
ENSG00000101928	7.60682646975506	8.23033288867378	7.78254775554891	8.06854494107066	7.16225715149517	7.04864242563458
ENSG00000101935	6.41477235601497	6.22347891895937	6.43953351088081	5.93599649490753	6.89890683638752	6.54274645148917
ENSG00000101938	3.55693120259801	3.64975875832517	3.96670485190017	3.5372681536043	4.45436822717826	3.20714034636189
ENSG00000101940	10.0020078941028	9.82801673660999	9.23221142291912	10.3134559781775	9.22334742353546	9.1812200351314
ENSG00000101945	3.23090137537516	2.88147543393563	2.95138580009135	2.77280715661247	2.47904250290077	3.0153558131673
ENSG00000101966	10.3089665973069	9.57814449031691	9.79164682277605	9.71501063100061	9.28066006781252	9.28871086336442
ENSG00000101972	25.2722089955443	23.6131490144602	26.7698330148623	23.8919151155851	22.0389140472363	22.5906868582461
ENSG00000101974	9.38889672997956	8.45443474206241	9.23711910864671	7.2847334058481	7.64406800726163	7.322416719852
ENSG00000101986	3.01794766700539	2.98304189027053	2.75318017417129	2.62848178462475	2.72888651371754	3.02503710131314
ENSG00000101997	7.02869665253741	7.37096105756425	6.92849590694419	7.16298239475775	7.12746179773178	6.92043486933044
ENSG00000102001	1.21297128708107	1.11804846118545	1.27347262832692	1.2430451183838	1.3195522361658	1.30329942921389
ENSG00000102003	1.84683174999917	1.72816059801867	2.07985013517198	1.73823252031109	2.17523419944042	2.1318223724568
ENSG00000102007	6.80681581931287	8.44588672501295	9.08919885761651	9.15886817624392	5.56272767289547	7.31877084395814
ENSG00000102024	8.18424790502645	9.2645798376868	10.3714590864788	10.6467771212525	11.8897453164542	9.31885921420519
ENSG00000102030	13.3899696833421	15.166721707905	13.3941808534914	11.6757909392641	11.0072956871253	12.4028530171392
ENSG00000102032	5.18460858304815	6.20619444607654	4.73308587843562	6.64014072699203	6.03017353643549	5.14024183357196
ENSG00000102034	4.01915794491502	3.72620106815987	3.30414231677453	2.77104906193239	2.23350211353032	2.67337436755962
ENSG00000102038	25.4131486452047	25.9308726616181	27.601576230415	25.3481223981683	26.4765281608872	25.2215137694366
ENSG00000102043	1.55226235158154	1.45587598342121	1.5460456756396	1.55461799571041	1.49270526151352	1.59324195553007
ENSG00000102048	1.70036608114751	2.67526644032186	2.54571928443867	2.97818158779903	4.1866696437151	3.03757517105979
ENSG00000102053	1.98798334253165	1.78243022663216	1.66487231867087	1.70145112274454	1.67191525685344	1.69774334649296
ENSG00000102054	40.0898536010478	39.3923145839964	39.377672282308	33.8192167937438	33.7171499293854	31.7758567843142
ENSG00000102057	1.31136453056526	1.21029078274893	1.39581945966245	1.35959653431075	1.28889780319012	1.39021355136251
ENSG00000102078	8.37126564551432	7.40376818803117	7.24858397889788	7.78231001596824	6.60482963204261	7.1861224585923
ENSG00000102081	15.9084170449503	15.3940330926393	16.015622322341	15.4343581850174	15.1768276221379	13.1489746495005
ENSG00000102096	5.10617039045785	4.95798219647676	5.27494554253747	5.4080771013282	4.91599767367758	5.27777482391265
ENSG00000102098	4.67077984001725	4.07249778175811	4.35276243175634	3.76482800937038	3.14129091068154	3.70144597841993
ENSG00000102100	11.0086930794316	11.2213452576522	11.2252303202703	12.3483374506898	11.4415615036135	9.21887292557291
ENSG00000102103	22.2235463717223	23.1369624196477	21.414160434289	21.1476323473164	22.2898253377515	19.7269198016648
ENSG00000102109	1.45862020845484	1.69907722867874	2.21461867361784	3.44681226985605	2.68779191631832	2.98856632735813
ENSG00000102119	15.5303869071952	16.388707054574	14.0532238560256	15.6565547495857	13.4311788417604	13.9690119550737
ENSG00000102125	10.552719460675	9.09857086038124	9.57810301619299	8.2940012497311	8.87821950443317	8.75053491528887
ENSG00000102144	46.9632851787097	45.7187709936832	46.4924587206805	42.0363145907582	45.5471905745184	45.1482600540749
ENSG00000102158	32.4348767632611	35.8259676792843	35.018901951819	35.4305810200878	34.9258800350324	33.0712728541259
ENSG00000102172	58.1045108718126	54.2423141156304	57.2911208545435	43.3180369821526	48.0983411229061	43.1223270078687
ENSG00000102174	1.32707140542138	1.17531663715886	1.31348996327273	1.30500461659774	1.25011373962328	1.20913162660491
ENSG00000102178	10.2421235067594	11.1143309663141	9.49339201967134	10.9535697193201	9.74106138896217	9.16589351264485
ENSG00000102181	13.5938249051409	14.1391339510129	12.2981257179037	13.3991655978475	12.1796430198773	11.7886434554821
ENSG00000102189	4.5226676264607	4.89046347886122	4.80324269068268	4.27176878198623	4.12684978804534	4.16270553085337
ENSG00000102218	5.55792566966898	5.75219910285304	5.61261016003124	4.98725369889103	5.22224439671932	4.96282954033029
ENSG00000102221	10.7875133429593	11.8968911677474	13.0798946314933	9.90180381592924	10.2618629486727	10.2638842597523
ENSG00000102225	29.475915771513	29.5656065789418	28.7563109702298	28.2489752941667	26.9374059940448	25.9565776426156
ENSG00000102226	20.6983940081069	21.062988055164	19.5087890863518	18.3471814985455	18.0401037178451	15.5172183250982
ENSG00000102230	5.2716122030839	5.00691769438408	5.2615444130147	4.40047700206841	4.1603024008002	3.87563402596877
ENSG00000102241	22.5073167274412	20.6086112872574	22.0830785627458	18.2743573218434	21.021426736757	17.1382837703863
ENSG00000102265	25.9866756126219	26.1585985743617	21.3045202794724	23.0621124691565	21.7922901776811	23.3160034702162
ENSG00000102302	5.84373375237459	5.84818521208595	6.04051833672379	5.28012358835597	4.83854042467471	5.0119757315714
ENSG00000102309	15.0118281420189	15.5622431508241	14.3514574740038	10.7161011784483	15.4056425862899	12.8461272144518
ENSG00000102312	3.74551485189666	3.88945792962548	3.7193385783989	3.64794540516096	2.70265462679613	3.06057212948837
ENSG00000102316	130.668938326015	142.520991763035	129.282129863571	134.753795887007	144.36680525531	121.377836511073
ENSG00000102317	28.8491332811211	29.572908099181	25.2353822906025	26.1601460138724	28.699986096478	22.677325147579
ENSG00000102349	1.43928414315774	1.35146591270001	1.5246744948428	1.58388543611729	1.44378140573087	1.45539929139058
ENSG00000102362	3.13262823767488	2.78766110452152	3.5636739057056	3.22146991795357	3.11854384878534	3.25093456700375
ENSG00000102383	2.73817100114119	2.70951636339821	2.59956728934224	2.71913681352329	2.48493486775835	2.76813329341834
ENSG00000102384	5.26924870244066	4.27810939307569	4.48267329297419	3.66835524974835	4.13385921700874	3.74130402913039
ENSG00000102385	1.22609591834983	1.13634078782595	1.19247040786252	1.17232256263587	1.23773350477206	1.30720536426492
ENSG00000102390	8.63253240340638	6.78273388098759	8.12678265249848	9.23014314700321	8.42052686948922	6.80316756110394
ENSG00000102393	13.5444221343511	12.6509724491199	13.7135845335891	11.2565381313468	11.123985921268	10.0961683502127
ENSG00000102401	17.9035512990564	17.37331426295	17.5775368121791	17.5128958481553	17.5704308723111	15.7543091446746
ENSG00000102409	45.7423426021858	41.8775326625249	42.3966715910766	40.4121185930398	41.3567669384824	40.6911424210594
ENSG00000102452	1.33717236670937	1.23720937048951	1.26045070599651	1.13756053860039	1.26320963905843	1.20750561395794
ENSG00000102466	1.32842504448035	1.179709760158	1.23355935978685	1.13170132346516	1.12208625949008	1.15312292362502
ENSG00000102468	1.51952740504646	1.33504239709903	1.4681972039238	1.36685084225383	1.46350051788577	1.35122094653397
ENSG00000102471	13.2881700108529	14.3766895902019	15.3524957385735	15.2672138324239	14.0834023659735	15.1885190092076
ENSG00000102531	21.8745394342928	21.1472061981216	21.7808865100989	20.4085622724543	20.3689850681005	19.9938049405149
ENSG00000102543	2.9089422808359	2.95343948220012	3.51251967704221	2.82994455052471	2.99724611264914	2.70882650313152
ENSG00000102547	6.31583925936192	6.94192339860597	7.44916622054838	5.6352364235212	5.48698087343234	6.50299400650494
ENSG00000102554	2.94757816575654	2.9091871853803	3.12206165077616	5.29501872760507	5.14819873204993	4.2590812914783
ENSG00000102572	33.5872018602879	32.0323955313057	32.2453383297866	25.4499292828065	23.9512075638512	25.8281201379265
ENSG00000102575	1.93380770077896	2.1354822102979	1.91596831993693	2.99714708520086	2.8204864918642	2.7414916146005
ENSG00000102580	10.912585598999	12.00418937506	12.2007741318809	10.5537166445342	10.7626506722478	9.84521279431961
ENSG00000102595	16.0839359153203	14.5128135689373	15.7922084729708	14.5513188341588	11.6144764346779	12.2251163420608
ENSG00000102606	9.22089483359029	9.36870762165711	9.33989276655032	9.1210976073001	9.40740038529534	8.73540981230392
ENSG00000102678	1.93293077060533	1.78369029463621	1.68837985649352	2.17113766819323	2.19258024246533	2.33994895089909
ENSG00000102683	2.44730823173094	2.62914928244572	2.94848195217455	2.45348164393072	2.06526275506544	2.2550988211466
ENSG00000102699	12.7262046930255	12.7903324426255	13.5941011081857	13.1153990679656	13.4093216580512	11.9322951991435
ENSG00000102710	22.908672902136	20.5816905487071	24.6472541627672	20.6669921278751	19.144586137122	20.8201170516102
ENSG00000102738	17.0366107859796	15.439663424632	17.8538379707502	16.2876543154129	18.1757997785181	16.3358996860211
ENSG00000102743	2.96843010171665	3.35134435169006	2.77847119427762	3.22006863239745	2.96194951451989	2.99610418082483
ENSG00000102753	11.8836756302397	11.5617519030559	11.4313865392496	9.38626547753489	8.77293314317247	9.83012969928913
ENSG00000102755	1.0824943341405	1.11607374151919	1.25489286417263	1.16569241820465	1.2207939344028	1.26769317966207
ENSG00000102763	5.26740062761525	5.53311052779769	5.36745203069418	5.60640628051419	5.29679646182362	4.88603526115742
ENSG00000102780	10.2306633012059	7.73741093384494	9.07558601078391	10.0163957583378	8.11166550617575	8.29362062731011
ENSG00000102781	4.53273918448286	4.29212333668283	4.8473354738718	4.24376539759479	4.52336649913622	4.31430528056708
ENSG00000102786	8.81077792945384	9.19668965169555	9.1022777394904	9.86173915622236	8.33220508029111	8.08500392604489
ENSG00000102796	3.02828861226537	3.09846005289645	3.26456506090127	3.58361895768243	3.23533124127068	3.53658616180118
ENSG00000102804	57.9425996059785	64.9632936297777	63.9441742464553	61.1642879104276	58.0893107376975	55.2576695590612
ENSG00000102805	2.13747480985408	2.3482123000912	2.45565747715148	2.35042490972345	2.19574184474878	1.98665941483468
ENSG00000102854	1.86086112497947	2.82342559101714	2.37285585746817	4.24199904959452	4.64192081960334	4.07625111391954
ENSG00000102858	6.80131224244558	7.07296831118305	6.55702208580297	6.36808125212021	5.88222019744634	6.0358895686462
ENSG00000102870	13.113420288867	12.70712798517	11.8473055144318	12.4835921712512	10.945275547936	10.7496937417284
ENSG00000102879	1.84735361587087	1.88655960674413	2.06453164163793	1.61367881388922	1.93042866023363	1.83875353206069
ENSG00000102882	12.4430489896363	12.9677591944185	11.4503425332256	12.8881296629499	9.59551486778752	11.5231008694521
ENSG00000102886	3.12585144167232	2.89185841998296	3.45416632511489	2.16325722476923	2.70207272159216	2.34185680417517
ENSG00000102890	2.00625675466184	2.00975680336374	2.01228300282848	2.17505684475482	2.35704882064019	1.81174053585905
ENSG00000102893	14.1210265468989	13.8693858308006	15.0896612048034	12.8284708189353	12.1994518090576	12.4707905234426
ENSG00000102897	10.9882588346798	12.2631270012123	10.6306790049515	12.3825397938203	13.7662635860853	11.5027188681221
ENSG00000102898	33.8450218569845	35.0077228044117	31.0724353109911	33.6371761494604	31.3415337100577	29.9056210061659
ENSG00000102900	8.11494195599359	7.96190584790584	8.04341889843109	6.75134954842467	6.29077130126391	6.43799121915487
ENSG00000102901	11.7500221342272	11.4684418039325	13.1442251427132	10.549318064127	10.7329532078269	10.9645870198419
ENSG00000102904	2.66920102114905	2.83807476679395	2.7085002613672	3.03466486610763	3.41723757118334	2.515872816244
ENSG00000102908	6.11266406756901	5.46171568313213	6.56787451381705	7.11998181549742	4.79485539682022	5.59545682181089
ENSG00000102910	12.294900060037	11.3126467628606	12.7047844241565	11.0313545156574	10.8978051041785	10.8558310286904
ENSG00000102921	5.49195229428817	5.01110196724807	5.41998396623065	5.23177370812074	4.32602855467604	4.71631953678583
ENSG00000102931	2.25340274085708	2.25971548122073	2.50169493833845	2.31119693754796	2.35785466281207	1.86822019731801
ENSG00000102934	4.8859790959381	6.007520974144	6.4057427608409	6.51876397067616	7.26844844935331	5.74355792097194
ENSG00000102935	5.61494922515991	5.62873171618868	5.27092384089172	4.83420810667989	4.69294027855653	4.47589617593472
ENSG00000102967	4.03305464214918	3.93955196615206	3.82203515810312	3.55939159039974	3.31298158148596	3.42218229719176
ENSG00000102974	14.6810472514287	14.7726617301462	14.7098410852773	12.8749907618519	13.3843418149868	12.3779887380768
ENSG00000102977	5.3812813225469	5.51271175507869	5.77789966184647	5.96074985052085	4.95989043512718	5.22959542368664
ENSG00000102978	30.4469792290907	31.4344911587049	28.7898245638009	30.9823847442971	26.9741700720429	28.5826120858229
ENSG00000102984	5.67246746094998	5.88225512189403	5.1248845452191	5.26919086280355	4.4298435718445	4.20978630611202
ENSG00000102996	5.74483364360279	6.67207587447272	5.12491668069942	5.39461713686241	5.49125954187923	5.75893380624015
ENSG00000103005	2.95697382989876	3.17386484007328	3.43232002317112	3.00411042621736	3.57294919386692	3.21859146457183
ENSG00000103018	18.4205697010309	18.9853146231634	17.759768144459	17.5030033487258	16.0486974807534	15.0011272600857
ENSG00000103021	4.41061808568522	4.42928919519366	4.06995330537892	4.35800577068971	4.00303483064523	3.94332930263309
ENSG00000103024	5.39743417835555	6.5686730384066	5.31881776195771	4.65715832718676	5.21744642184595	5.12096902535742
ENSG00000103034	7.30298898897629	7.66865783611655	7.58336640118647	7.85429673900413	6.99923580161807	7.60175137395567
ENSG00000103035	25.6427520039613	25.8730774567392	25.1401737841773	20.2212030702211	20.6709932390703	18.6975363057094
ENSG00000103037	9.31628129588236	8.82794794789255	9.23079622731968	10.6088518375332	8.62481901470933	7.43986125412177
ENSG00000103042	3.93222293367304	4.29578320434978	4.14735493850741	4.43768059069039	4.34203419416601	4.03532787754726
