C1	C2	C3	X5_uM_thapsigargin_rep1	X5_uM_thapsigargin_rep2	X5_uM_thapsigargin_rep3
ENSMUSG00000024369	40.6514731515263	34.4512500583518	30.8910937890403	37.1198848357717	30.9897476260932	33.101764529728
ENSMUSG00000024370	9.888375449795	8.10071411291353	8.52636249692058	12.9140665889885	8.20500430499111	10.0904973282277
ENSMUSG00000024371	1.29819141049024	1.36244303502238	1.77900964206233	1.4775811953011	1.62596988475684	1.98995780978997
ENSMUSG00000024378	96.8217685114555	76.2647608512275	65.4599097405462	84.5367730079727	73.374096990167	61.6129523948602
ENSMUSG00000024381	12.7256325044931	14.5809388210548	8.77952788744942	10.5514293800156	14.7769887600525	7.04700295545412
ENSMUSG00000024382	18.0824156511601	19.7118044256636	19.7360630470735	20.1302746831394	19.8796710148787	20.5249358916819
ENSMUSG00000024383	7.34777912058337	10.12423679561	8.59585202817273	9.92254254797862	15.2297244109198	10.7883885273505
ENSMUSG00000024384	7.94897784728408	7.42483432838999	9.76082046279023	12.7246486499087	10.8177585996404	11.1838861726116
ENSMUSG00000024387	127.778897271557	124.103754559099	119.09623872647	116.891860581243	104.194861110938	115.868985865304
ENSMUSG00000024388	41.0978816516536	43.9970649798708	37.8049955866547	44.4870447561498	53.7379690736917	46.9153842055293
ENSMUSG00000024392	49.2581192206551	42.8856399230067	51.811574192088	52.1186125548253	46.7527932676378	52.9928995014686
ENSMUSG00000024393	54.1613345045543	43.5337040417431	60.7571238212361	53.7149713651515	45.9030711312297	62.4481753247159
ENSMUSG00000024400	16.1530561279874	14.0005849961296	17.120665251928	27.4664537555977	25.5307851289823	27.4199383287735
ENSMUSG00000024403	1.92305219154926	1.71668374360732	1.76047293432024	2.03208798228316	1.8339430509101	1.56597127429859
ENSMUSG00000024404	25.2869660796692	29.4936474182823	27.292348441676	44.695944934183	45.6356480687237	42.2688021042435
ENSMUSG00000024410	10.0601027527548	10.4082680483308	11.9622029987304	12.878056481001	14.0568390402223	14.3093453857218
ENSMUSG00000024411	28.1542449020897	17.02125800693	9.76541827511615	17.920378574273	8.29567394284173	5.13368034631633
ENSMUSG00000024413	4.34398909093338	4.13320801221103	4.41889130609313	6.18014965005566	6.09345061700194	7.10250240212445
ENSMUSG00000024414	40.5845153094967	40.4234161864757	39.010601235368	40.2735611005838	36.0711146602614	38.5930561412323
ENSMUSG00000024422	20.8930317242561	19.4049278188722	24.5905679766819	22.5522459864539	20.0092494642323	23.6477180241371
ENSMUSG00000024423	1.90483153866904	2.05218632437808	2.62831997863677	2.4278776642908	2.7016959216041	2.730531040175
ENSMUSG00000024424	7.28521787462732	13.7993202273621	6.58549255384898	7.32396142220435	15.2606747505655	6.04616072550277
ENSMUSG00000024425	57.2125418593094	65.0246675436797	44.1623330307678	53.6758912096038	59.3689355094253	49.1039068878038
ENSMUSG00000024426	3.9721735994322	6.34779239012977	5.4087637891675	4.78263560197652	8.5619036645848	6.07014036030611
ENSMUSG00000024427	1.40396697321316	1.30827627290127	1.54602520365897	1.74242167633171	1.50639450976301	2.41438416595133
ENSMUSG00000024429	16.0621029202531	15.9869928887851	17.4186503711977	11.9477305749487	14.2186142249121	17.3370910788907
ENSMUSG00000024431	29.5176047128735	30.1506468111941	25.2424268890321	33.4181031982342	34.8964938210037	25.5579417576674
ENSMUSG00000024436	25.2143194962146	22.2104449064749	33.4973554481669	44.3912480942098	33.6211522062297	45.4227129011561
ENSMUSG00000024442	24.306980804521	15.9315524463515	16.246420628759	26.2468252904928	16.8514951554138	19.7703675395233
ENSMUSG00000024446	24.6390500781859	23.79928951233	23.3319814261923	29.028709706449	22.3857011842805	20.2602445496124
ENSMUSG00000024454	37.549516161682	34.0721801853866	30.6297410929036	25.8106854623278	21.389387301133	22.7299242121463
ENSMUSG00000024456	25.4696564397991	24.0962592763242	24.8116919727463	32.5531698243876	32.4971463305683	26.3044796888326
ENSMUSG00000024457	14.2898464262174	14.5353291094482	17.1868934269349	24.9930407155204	23.9476571979822	23.4112194556113
ENSMUSG00000024462	2.54475223214812	3.09340392887561	3.42887092571782	4.4752822801041	4.31760173716528	4.63029767784682
ENSMUSG00000024472	8.25305329261752	7.48907683015705	8.44902811459294	6.55401765109335	5.61469136713762	6.56034111947396
ENSMUSG00000024474	56.2603291720013	53.2726022288866	63.4384211994563	97.0755641631175	78.9498323993199	106.589189859604
ENSMUSG00000024477	9.1102460383377	8.54580542816245	11.061561054019	20.7491763786887	15.5475269156333	13.8649956986504
ENSMUSG00000024479	106.024073160925	71.515113055737	71.9388970543015	107.367528147345	67.9361402694943	74.0839491361777
ENSMUSG00000024480	57.5346795866588	48.5743551504548	35.0442031699432	51.982747760783	41.999244625952	37.0892327755539
ENSMUSG00000024483	13.2633041389214	14.0476081638389	16.2804702130245	24.3572580887075	24.4421543513023	25.2110746240045
ENSMUSG00000024486	5.49974393871344	4.88708109728289	6.45637527736655	6.85732707266247	8.45167183273954	7.73298317465197
ENSMUSG00000024487	18.7721380230362	20.5410400493157	22.4504835724883	40.078929222319	31.9897773260762	43.4707769195474
ENSMUSG00000024491	9.11018659121949	8.63467091529881	10.8322886457827	12.6628239415296	11.6468876687716	11.1994057283429
ENSMUSG00000024493	26.0606244280641	22.0213841402481	39.0327557262958	69.2131277225698	52.6322286954599	81.8109733408137
ENSMUSG00000024498	21.4624012056849	19.0609014017789	27.9838421716093	30.940494530357	23.6501182184545	28.0125937544848
ENSMUSG00000024501	1.13938020765465	1.47603543639055	1.27729042510761	1.31739293814195	2.08371639531932	1.47233231960167
ENSMUSG00000024503	59.7843382127934	436.869664433578	193.520222032931	62.749505720582	297.242604407889	198.221725098801
ENSMUSG00000024505	2.19987523147995	1.90613353647977	2.81593856358637	3.98436594074266	2.72860797548861	3.10137118306731
ENSMUSG00000024507	74.5779070941404	125.117567113037	84.3600542230516	48.914055840212	84.4639453428021	64.8665438338828
ENSMUSG00000024511	3.37641222216122	3.46245235315301	4.08293779765083	5.33426107432768	4.3951135467261	5.15237491255983
ENSMUSG00000024513	49.6613201782278	38.2271411053078	41.2367524260825	53.8024724792458	35.5987613834002	44.9043594610908
ENSMUSG00000024515	36.6334951643999	28.3670999908555	28.6757708208307	39.7929269447767	33.7933679987128	32.1758428353084
ENSMUSG00000024516	21.6604424387279	19.7525286095059	22.4012568600578	31.0012504039982	23.7635200119381	32.6419914322446
ENSMUSG00000024521	19.1728115396982	16.3829429999783	17.8776366130139	59.8316896593526	52.8573229963545	35.2811344271593
ENSMUSG00000024524	1.86611749084544	2.08076827361296	1.88399392876028	2.28015741447724	2.609723919808	1.9353926791792
ENSMUSG00000024525	27.4673944057224	14.9356579695382	19.2967195476083	17.2046778633973	7.47572259612106	10.7357219464945
ENSMUSG00000024527	52.6631643382172	46.4629889625056	58.8094623559856	45.1799697535006	39.2644681397991	48.8905178798979
ENSMUSG00000024528	10.8634383400395	9.2528535822909	13.3048113916664	31.8124222972535	19.5805931878317	19.9627632699235
ENSMUSG00000024533	1.65994787683587	1.53531748120728	1.92264062185802	1.81674778515554	1.441371109927	1.68078381385481
ENSMUSG00000024535	10.6099552844444	7.32972672092936	7.13783570639627	13.1969613887478	7.20000579964349	7.23230708538796
ENSMUSG00000024537	23.5937841221791	17.2082649108261	18.8014353546293	22.3431081277436	14.9114195600405	17.7559612138928
ENSMUSG00000024539	23.7021600441535	17.4690590384378	23.0607990845866	61.3169004942717	50.4324668287497	47.1833485846708
ENSMUSG00000024542	6.34342097637217	5.55095876894602	4.47611797712432	4.91494544077226	3.84431632932836	3.2105290665107
ENSMUSG00000024544	2.375067603826	2.09079519870878	1.81628632469385	1.74878141454051	1.83101270950377	1.81567723089482
ENSMUSG00000024556	66.1567916055256	56.7118329280824	71.3945478752246	42.0395111652959	36.843404511733	52.4632408778195
ENSMUSG00000024558	1.26386393909766	1.31992381533894	1.75499443406199	1.29781955425452	1.42043534856626	1.78220154385343
ENSMUSG00000024560	20.4200120843804	16.6638023873741	22.5597199524572	38.4822431941474	30.1914640247535	29.7853033345181
ENSMUSG00000024561	11.2517504404764	10.5177335063335	10.0249295228878	16.3671691074235	16.4225513408748	11.8751340979993
ENSMUSG00000024563	16.6713433949374	14.7899818030661	16.4198231476946	23.0472241243622	20.4175412839843	20.6156221322614
ENSMUSG00000024566	8.63578455717611	8.00523866702588	9.87075725271907	11.3926500074519	9.8987052755636	11.0908652912394
ENSMUSG00000024570	30.2348214202232	24.2083004806372	26.3021205202059	24.4122163430338	18.5678511742009	21.6041642504372
ENSMUSG00000024571	45.3320175504738	33.5144680336836	39.7109701704321	51.8685146928835	40.1341770726657	46.3816319188877
ENSMUSG00000024576	101.172092533743	76.6756552901321	106.17514246605	142.797262999128	110.285785169449	142.922636916985
ENSMUSG00000024579	11.4500918479002	8.02151088617957	6.41049912034162	6.30280397817597	3.89462997379456	3.79647766268058
ENSMUSG00000024580	15.4664770655276	12.1689135056243	16.936861426745	22.7392898087959	16.5520101284676	18.8167067718814
ENSMUSG00000024581	10.27928837116	10.8635691747677	11.8988132909454	15.6879251931661	13.7544183573109	13.0429015016044
ENSMUSG00000024583	50.1862637866079	39.6279866733087	48.3042760921377	62.6445339865173	45.0125453289178	56.987226904616
ENSMUSG00000024587	155.982529775046	135.661671111754	246.708846613059	380.298088134288	289.684291586632	524.07782800044
ENSMUSG00000024588	19.2920329004696	18.6678230292385	17.2728608761352	18.1911351881023	16.6389034663457	17.7395790173393
ENSMUSG00000024589	10.9766258047726	10.2983664139157	11.5854841990492	15.9723372136434	14.3690105529075	14.3510993003664
ENSMUSG00000024590	57.989582133181	40.2321348169211	32.0937685578088	24.7263076959339	15.0515365873638	14.3004244837013
ENSMUSG00000024592	6.0957403918541	5.5866410992426	4.78301618053791	8.17885327356424	7.33895865254393	6.89064617354438
ENSMUSG00000024594	12.5691668967319	12.9309393029671	17.1862599159279	27.6602594762487	28.072263790264	40.2443062678402
ENSMUSG00000024597	100.360543097997	59.3676467050977	48.4108912299333	116.477854102384	58.9520362344621	34.8282695733861
ENSMUSG00000024601	47.5237320208295	56.4522963017682	47.1649704942278	29.4442738768918	31.4139215047611	33.6521742317322
ENSMUSG00000024603	18.0068370165362	15.1951327051612	16.201030447927	28.013955219732	24.3616247932422	21.608495404451
ENSMUSG00000024604	12.2508966059781	9.9452180483134	12.399208215437	23.5686125713152	16.3535203805692	19.9235011490108
ENSMUSG00000024608	1756.53106032689	925.755011551991	1293.05736370017	1541.5120551543	740.593900590322	1229.19954996486
ENSMUSG00000024610	62.076604696691	48.9994633243419	558.258385994675	48.0882323068343	45.4500715019324	511.431100960286
ENSMUSG00000024613	18.375622841746	13.5178982823544	15.5807445148345	14.4501207622894	9.47531029203809	12.5008397425856
ENSMUSG00000024614	8.57514294958299	7.46841410896089	8.48331817348746	11.2303878629264	9.96327513360887	11.6681696461192
ENSMUSG00000024619	126.275799503634	93.1409838353549	156.797438220244	91.2796731441948	69.7342915335619	116.382887828259
ENSMUSG00000024620	1.35023444934206	1.26476453683223	1.4783456090878	1.34887293106865	1.31642369509779	1.60710056325446
ENSMUSG00000024622	10.3449000431606	9.21403298320138	14.0116382363004	14.3077302564299	14.9030791482026	16.6894911148803
ENSMUSG00000024639	8.55939839716775	9.45292683178669	11.3690775969958	9.87195072476454	9.65383472268151	12.9453677999581
ENSMUSG00000024640	65.433581221902	40.9184726654628	53.1339593919901	149.636772375277	81.5470911635225	133.455592085964
ENSMUSG00000024642	10.5090654952272	10.9580238284863	10.2396313714987	14.69560904361	18.5818605344386	15.4504761702785
ENSMUSG00000024644	56.5211177752302	161.139643122436	239.310098616015	52.9014383184934	130.28673436389	204.218481597161
ENSMUSG00000024645	28.7421054862434	20.2236503367465	18.2439045064658	33.2085043630533	22.9448826695042	23.4224398334613
ENSMUSG00000024646	329.981652257398	419.68849862805	435.029152036907	209.025258540306	278.324843085397	316.256343019767
ENSMUSG00000024654	3.29692057970669	2.0423644119315	1.77829510246216	2.67170039774816	1.64350584350847	1.67517325155977
ENSMUSG00000024660	28.7272674273464	20.5502589399601	17.0994448656398	16.7063584046676	10.2890627439589	9.54094907657462
ENSMUSG00000024661	1684.07608460111	2038.86889475627	1325.61300809023	1323.02620210678	1653.29238110999	1016.06443032242
ENSMUSG00000024663	1.62001287589404	1.73330852055218	2.35979145055296	1.86698189971038	2.06499249420212	2.24000691300878
ENSMUSG00000024664	12.3651208161155	7.0160161445443	6.70524812650008	5.63001016870065	3.27892392195517	2.99204291960187
ENSMUSG00000024665	173.121011668426	137.67450888822	94.4545529383513	86.9652422170405	63.6959712904531	52.9479606961673
ENSMUSG00000024666	4.17573300578672	3.02497690413276	2.67368315079101	5.50574729620651	3.60593042112315	3.32946204329876
ENSMUSG00000024667	5.20753066786731	4.53688708474621	4.06699476925799	5.44487984990553	4.00306351615408	4.25413621620905
ENSMUSG00000024668	11.5113860267721	10.7461028964817	11.2495512280584	15.046946376139	12.4703228019652	12.9555033441507
ENSMUSG00000024683	38.035157442012	35.0670390030616	35.4807459884122	28.4516480360221	23.7728589831662	28.6602754174928
ENSMUSG00000024687	31.6252398743922	33.0904970945615	28.6919842306031	52.0853540671995	53.2291768458806	59.7753211179247
ENSMUSG00000024691	9.08199204647802	9.85318828050416	5.21300571950865	6.69386901935455	3.76023212016158	1.94060238085001
ENSMUSG00000024695	38.5515722076854	36.3678062614151	40.3398399562169	52.7515082507989	45.1872271872518	43.3850260261122
ENSMUSG00000024712	78.4383813852562	85.8893740152776	88.0629962787148	64.2475400696651	68.8042695085607	82.295247739603
ENSMUSG00000024713	22.1914787695288	27.7185033399411	25.9456697672311	34.1015912339937	43.9532219518746	25.7485113056899
ENSMUSG00000024725	24.5654962271791	24.5548453415671	20.4164406657562	21.137672399889	21.6737483252046	22.5431769208761
ENSMUSG00000024726	16.3049531995444	10.763646238076	14.9418862985577	18.8994827010514	13.6759982163637	18.2468483038754
ENSMUSG00000024727	1.06050426514326	1.10696899541757	1.18211752196025	9.42282537997883	14.768729520595	7.95221331281696
ENSMUSG00000024730	56.8380643587909	96.806300931586	71.6629542921427	46.818360152787	68.5481768662291	64.9580572449063
ENSMUSG00000024731	97.0863915270034	168.497047027384	110.645590369539	74.9309200535979	143.634913855747	95.7493472164347
ENSMUSG00000024732	7.74772759741816	6.75094025330238	11.7902060361315	13.5826079461901	7.49864244154265	14.2902337723071
ENSMUSG00000024735	35.0163795232378	28.0862822361329	34.7644627394988	35.0371176181694	23.2475315167102	29.700779724468
ENSMUSG00000024736	3.02188322234846	2.36281795740788	2.14827508214915	2.1139523138789	1.52651817043271	1.49099939969755
ENSMUSG00000024740	141.513327116371	161.93854152597	164.013276059301	93.3976028207466	98.9688437894991	125.56556568951
ENSMUSG00000024742	2.21034327201837	1.98093791841809	1.64081782186688	1.62719110215442	1.4673829670239	1.32644766907403
ENSMUSG00000024743	1.73547746896024	1.69714741849978	3.03534866752408	1.85636444054822	1.77471202403402	3.334381173323
ENSMUSG00000024747	56.8544808418048	101.813475966961	69.3760434121039	31.2197245261932	48.2718102316899	43.4521166308092
ENSMUSG00000024750	21.2861794729061	22.0296587949463	26.1763624531462	52.20963694536	54.8241044275521	51.393835874003
ENSMUSG00000024754	4.5402044393003	3.84538811374498	4.46156626009449	2.47942147078137	2.1833293731782	3.21130256344695
ENSMUSG00000024758	59.6659430618301	56.4250519210057	49.1708530877336	41.2359650452	42.3161406001934	46.1435995870091
ENSMUSG00000024759	12.9712046445529	11.339755858242	9.48357833553336	13.9597064620458	13.1472740775873	9.80227829708092
ENSMUSG00000024764	19.9543154062026	16.4376184383644	22.1062514448933	13.223940785869	11.2747080365394	14.0908723706123
ENSMUSG00000024767	43.9470544389219	42.8226332116928	49.3877172243816	45.9043286755401	42.8528219150081	49.0380178107964
ENSMUSG00000024769	15.4731545286871	16.9668399582003	24.8845861902826	23.9872822374808	27.5219133369668	26.5245406306447
ENSMUSG00000024771	1.25069952729977	1.68591666008669	1.88398268559425	1.70038799313527	2.05370633997785	1.66073968360788
ENSMUSG00000024772	30.0825950298318	36.6849111055066	40.1563258476354	25.6916799078166	39.8009236274389	41.0484714052645
ENSMUSG00000024773	7.13690571014235	8.56689371932101	4.90319805902344	5.52172466430517	7.91415712847999	4.20697942333183
ENSMUSG00000024774	1.81317796843137	2.12100145487959	2.45623192574082	4.18536921748828	2.90778718242251	2.27483383423485
ENSMUSG00000024776	5.5296442698235	4.41171471662348	6.02816477989173	12.5107039295166	9.85196079945436	9.79931972203311
ENSMUSG00000024777	9.61623101865125	14.3607279146946	12.7685318655964	11.7637605109011	15.6378031424117	12.3094897459764
ENSMUSG00000024778	5.00588914935306	10.6037426343469	4.64183246865062	6.73777489414655	14.012115561732	5.18673666531713
ENSMUSG00000024780	6.40710749157577	6.0617025350208	8.30596949690172	10.1814454560708	8.88326468007152	9.30620888656377
ENSMUSG00000024781	8.29434040598852	19.9338004179305	10.3999987257051	9.16504918326295	25.1051955118437	9.9363812448331
ENSMUSG00000024782	117.430716743228	121.151039102686	90.6337336043568	78.5544120051278	79.3343578562318	79.700138288584
ENSMUSG00000024785	29.3139510503868	18.7006767182203	23.5735086795538	20.4195586052668	10.9815382270957	19.3407167803925
ENSMUSG00000024787	13.5374763602749	13.0150470685457	16.0041804132511	16.3515043071101	15.6420881561986	18.7526323038324
ENSMUSG00000024789	20.1009679607905	23.4381716243603	15.7246760892084	18.638026805929	25.0799337220742	18.3403400119396
ENSMUSG00000024790	15.5818957223561	10.1199243080026	10.8304548499361	13.5578411173872	9.40711706589682	9.87983989790741
ENSMUSG00000024791	14.00027193035	9.67398186291485	6.85583415472972	11.4941483278394	6.50042027143881	4.80345203419333
ENSMUSG00000024792	14.5339294153927	13.45788805713	14.2403611541097	23.0897593280895	18.9508606814953	22.1985766120143
ENSMUSG00000024795	10.7204053778996	7.99485477778805	5.56175700039719	6.10047961498555	4.24201406279089	2.68813018770512
ENSMUSG00000024797	13.4551397373074	10.0430958774087	10.420489460864	13.3067001968965	11.7172334332887	11.3170496432884
ENSMUSG00000024799	21.2497006696273	23.1481367893465	9.64318049429897	14.8037735468723	15.4189613467736	7.10795851937985
ENSMUSG00000024800	10.7262262497018	9.53240970363697	10.6420807774698	12.2260442512583	8.62772208927204	9.50952622828328
ENSMUSG00000024805	3.74296976209888	2.99551424659961	3.44347519576248	5.7256848291348	5.37171335539352	3.63760837214955
ENSMUSG00000024807	12.7174779064025	13.370387526439	15.7056395427169	40.3844590066353	42.8630799595951	81.9133177564712
ENSMUSG00000024811	36.0635486839016	30.2671301842208	31.4402657055497	37.1047492845731	33.0951280539408	29.074115469471
ENSMUSG00000024812	33.7240312858258	30.0815950156354	35.4575821995168	34.3114378590486	31.3050158683367	35.3243799754808
ENSMUSG00000024816	14.807991837688	19.3544213773495	13.1346212827586	11.5182338245648	17.447489962159	10.2769185036779
ENSMUSG00000024817	13.0725132946667	9.45952396328927	9.15199806641335	17.3297355390994	12.06685194868	10.3861292505222
ENSMUSG00000024818	7.38995043716008	26.9233073547977	4.82032312729336	4.96003932443557	20.8716361073951	3.79432108038916
ENSMUSG00000024824	10.2717750398305	8.08148081577219	10.7167166534192	6.86876795613037	6.02192951130718	6.39536145730976
ENSMUSG00000024826	23.7570783945204	21.1596410710924	27.2562158303891	44.0833576477523	38.7673095765938	42.8346375723026
ENSMUSG00000024829	39.0206225115172	29.8280032689949	33.1487761158718	38.8165912858363	26.5419901757233	31.2069873838975
ENSMUSG00000024830	7.35028108858721	8.08853207689743	10.9401476372679	11.7058942385924	13.3956443853541	12.6755024112199
ENSMUSG00000024831	4.86663585452272	3.64917559346793	4.79323567443098	8.76440466464937	7.16541570145818	6.29064885007907
ENSMUSG00000024833	25.4428891433446	20.4572807559933	17.0985300566713	24.2797859950469	17.1350916169864	11.7258815787106
ENSMUSG00000024835	93.907458560071	73.3969971189989	80.619587852475	81.2603883929952	67.7583544475884	70.662498536249
ENSMUSG00000024841	30.588654213903	35.0464245961673	35.0466701126887	42.4504770154545	40.7084792774024	49.504513424864
ENSMUSG00000024843	14.1695393344545	22.2029990014573	19.4929368753258	32.4943403649076	61.2781399033866	42.5472376437693
ENSMUSG00000024844	245.298360124052	176.504513727877	148.919031886235	188.76591285424	127.912195833919	125.433728755483
ENSMUSG00000024845	12.3966044233331	12.3094495024113	10.7462756292058	9.79939416588032	9.87153169206264	9.437853039207
ENSMUSG00000024846	2.47146963755479	6.01060128908469	1.81503989885575	1.69592923872504	3.57409155285927	1.61270905997903
ENSMUSG00000024847	20.2292090258645	18.5869875613609	19.3217997147031	20.6790831937514	19.4814529283617	20.1311023012998
ENSMUSG00000024851	8.91922568243647	9.88361829896797	13.5888156712492	8.27756078364795	11.0031689399352	11.6679093026899
ENSMUSG00000024853	79.957379752794	65.7056065761963	70.4758134395205	79.7458401390653	65.2300270707421	70.3502003056775
ENSMUSG00000024854	35.9218572308882	32.7476925498545	23.4855289678483	29.0533503303667	29.2621528206291	25.9263983047317
ENSMUSG00000024855	5.47341286049753	3.59714138545721	4.63348083510544	3.80803874381041	2.45650521068592	3.70591045298205
ENSMUSG00000024856	75.4218867647445	65.0658456876535	80.5938102879123	117.35389161611	92.9109491365857	145.003946987511
ENSMUSG00000024858	27.347627248393	25.3020609601136	33.2958973730639	29.9922973962996	25.5626457729046	33.1753692503291
ENSMUSG00000024862	8.36754685302064	7.87174953060617	9.27749981847727	11.4596882609172	8.10533865265836	10.0599078770239
ENSMUSG00000024866	12.0348712200525	16.7270721289277	13.7192256375253	8.84431397232977	12.9579491185737	11.8735543075119
ENSMUSG00000024867	45.8035542703209	51.2144860755	47.1419926959787	56.1086045604177	62.0062217614605	50.140726348576
ENSMUSG00000024869	4.50640668263992	4.15957546726644	3.97863262216301	4.22430674415119	3.25666470622674	2.87265798100691
ENSMUSG00000024870	70.6767078598826	73.1880629911274	77.873919223097	49.6645608309245	56.6174965884181	58.1100905944689
ENSMUSG00000024871	1.61109459244672	1.62024378837626	1.62805760716613	1.71920476395697	1.46305249778307	1.51506670127173
ENSMUSG00000024875	40.7314471885111	39.4242859151489	44.6019391704968	37.8334416905913	37.7508704156568	47.3408236537352
ENSMUSG00000024878	8.13699142985551	7.3787279231159	6.29157526925572	10.2650457085206	9.79469020179054	7.91127309808289
ENSMUSG00000024883	5.58825472869991	4.25138651680463	8.25557233078228	13.6549344224254	12.8968714304265	20.3912375749268
ENSMUSG00000024885	9.22730448721171	25.9455262946949	12.0203174804084	6.00480640518353	20.8996217265225	8.96609027742878
ENSMUSG00000024887	30.0099623877057	64.4616240822615	41.1496148295873	21.2905828020158	46.6921613025553	39.406242306959
ENSMUSG00000024889	21.1537248862458	18.2692896609762	19.366581019726	23.7119235353287	17.8993353093246	20.2833185006014
ENSMUSG00000024891	3.53924986428446	3.44653713801267	5.4598665096494	2.60212648928853	2.00737981551092	3.45802664842339
ENSMUSG00000024892	4.47883565368316	7.27260464172741	3.88428679250174	6.05368177180646	10.3482737474096	5.48212334838583
ENSMUSG00000024896	29.7253372084108	31.0281299299802	30.3728678325696	27.1504972003467	31.0352725426719	29.497014158448
ENSMUSG00000024899	39.8441083265507	178.976566876852	20.0159486883152	47.7875116249769	223.671980584677	27.3592292079162
ENSMUSG00000024900	39.0133614643915	35.1398887445784	30.7059297833418	35.6767285505437	66.2514693298173	36.9631549123302
ENSMUSG00000024902	13.2081093546564	10.2016394521427	11.7157632295365	9.32400160921224	6.11905611555876	7.82901239496674
ENSMUSG00000024906	9.67193413194319	7.10606284850765	6.16393727221281	16.8179413908568	9.64351756940385	6.84737559414768
ENSMUSG00000024908	35.7119675113763	35.2706496429704	35.2570361361183	49.492628571351	50.9908706207041	42.8859455632195
ENSMUSG00000024911	20.3478225442298	20.8057710607986	18.7270954285738	18.3822314345527	18.2870351388077	17.0643354959221
ENSMUSG00000024912	1.39350394462313	1.4970345391206	1.78603364586484	2.10834089348876	2.21365828048793	2.57416694817494
ENSMUSG00000024913	20.8780913847615	15.2960940993109	15.1800319454577	10.9224090743104	10.5913697360606	8.82619903399784
ENSMUSG00000024914	71.5847837453031	58.523076007172	65.5631555362738	55.2406391365626	41.1441129557764	50.9292783545285
ENSMUSG00000024921	6.8600505957205	6.56270843384133	6.29890357819136	7.30539458351461	7.05773828426988	5.5341701858447
ENSMUSG00000024922	16.5188457388284	18.4863738350844	15.8210438573002	25.4864607038926	40.6808047776947	19.9992121270482
ENSMUSG00000024924	7.17200567528775	4.43612064719575	8.01936624972855	26.6688969998879	21.7111348693701	24.2757679502808
ENSMUSG00000024925	31.5472892051644	23.4696758545868	16.7293290604661	11.5966445133529	10.1808588037362	7.44976952747018
ENSMUSG00000024926	14.669079057287	12.2999385852086	13.7293412390482	24.1529984014377	20.1755956981113	17.4441713571356
ENSMUSG00000024927	19.335523233509	15.177478061191	15.6394714822502	30.3032110498755	28.4832503260003	27.6592531902343
ENSMUSG00000024935	10.8196624058337	5.95208389953591	12.057745506711	5.08260284803145	3.13118974751423	6.54875935525287
ENSMUSG00000024937	7.8648254384611	13.3177662867726	11.9089539616561	6.69984207537609	14.3224511982736	12.136346906853
ENSMUSG00000024941	18.1280962597226	16.6911894503895	18.7408717915798	25.2213969203852	23.7198765913288	23.904549383629
ENSMUSG00000024942	42.2889463422078	37.9130162162684	48.5242534830136	31.6860122170055	26.7259845674348	37.4215295007658
ENSMUSG00000024943	6.13951388841362	5.27593406966118	5.48591047621578	10.6278099978812	7.32616118687172	6.92104655887423
ENSMUSG00000024944	10.6267388984347	8.8808131171128	8.26665087263172	7.01918060941095	7.87257834916727	5.84162699195428
ENSMUSG00000024947	20.3817755804274	18.1531171291454	14.3788582197998	12.3188556885836	11.1774017314976	10.2897306707717
ENSMUSG00000024948	3.01293859543087	3.10447722492717	3.78763756990913	2.90458554356051	2.66637759295893	3.26564534818152
ENSMUSG00000024949	46.4363001545874	40.8613461699403	57.1814884932254	73.8147630864641	64.2791976645132	86.2373270223791
ENSMUSG00000024952	17.8366067404695	17.3248725611277	16.2037260552876	13.5601116539623	15.227263617163	12.4296701613607
ENSMUSG00000024953	68.432430357205	118.364034136618	66.7530704492029	52.7640841966363	86.6424255670469	54.599939563174
ENSMUSG00000024955	71.0555826720514	84.0409209605727	92.4056158825012	77.9151800169298	103.317268918894	93.7618588043694
ENSMUSG00000024958	8.08055575512617	12.3785369986673	8.56330520775571	9.44963053589534	12.1153835980238	7.99346121060063
ENSMUSG00000024959	18.9265599274862	29.2617743970678	18.7545011185614	15.8990653318981	20.8591784207326	16.4992125276552
ENSMUSG00000024960	250.846871802026	242.861185928958	315.519781511672	218.485040031442	248.485569055385	283.562698822278
ENSMUSG00000024962	27.4894602017822	14.8918363032109	15.681494712024	15.9267648413267	8.75959813022203	10.1654531268455
ENSMUSG00000024963	15.3201778406599	14.4701628767475	12.63940911424	12.0627281606738	13.3921763212035	12.1348404749787
ENSMUSG00000024966	75.4865369582823	63.7015343634648	92.1383766145018	69.1666475180126	47.4753149014793	62.2723158208664
ENSMUSG00000024968	13.1228707514493	6.52219800928492	17.8378593670897	16.0040154708495	8.13485271846353	10.6970822652137
ENSMUSG00000024969	29.8137240800938	28.8963872314485	34.3546407003513	34.381518772714	38.8381962834548	36.0661954931983
ENSMUSG00000024970	4.18001678125302	3.72020676667706	3.88754386409527	6.47629738185379	4.74742514790365	5.51763498778015
ENSMUSG00000024972	16.4080322462829	8.5120014906716	5.85051469730252	13.6540932069703	7.12535859365461	4.45077875922748
ENSMUSG00000024974	22.8923649263048	18.5617136547053	20.3892674268684	35.0452620497442	24.6354989973541	26.0065892152988
ENSMUSG00000024975	85.0285636464098	38.8595038115573	23.7233452446103	43.3560402263708	24.8602626177993	12.3932413499669
ENSMUSG00000024976	17.0659219722806	15.18884716719	14.6376263251427	19.7074230274046	20.0457861052588	15.7630711006497
