ME.1_DMSO_rep1	ME.1_DMSO_rep2	ME.1_DMSO_rep3	ME.1_AI.10.49_rep1	ME.1_AI.10.49_rep2	ME.1_AI.10.49_rep3
ENSG00000060558	73.1173405206087	73.5201315873346	80.8045751808547	116.754851508781	121.526247742485	116.745457706579
ENSG00000060642	5.92760205080115	5.50623425473742	6.10462728843854	8.25070770043783	8.88127073667986	8.89737587814336
ENSG00000060656	2.67602648939151	2.78744806459888	2.75056033393717	2.57223839375395	3.08277594864852	2.63729425114719
ENSG00000060688	37.0624036884927	36.4038168532969	38.5436152903138	36.2737047420858	35.6244392754111	34.3385592698179
ENSG00000060749	9.2236862843442	9.53474200677415	7.67666168642249	6.66438144323402	6.52318577072219	6.3882559780952
ENSG00000060762	20.5669951223023	22.287285937269	23.5761473765105	24.1723065198753	23.1780869745118	22.6565843235205
ENSG00000060971	37.4218855315686	37.6112132215023	36.0467714307126	29.1767606536075	30.9097667388462	29.6884946738102
ENSG00000060982	27.3121380685933	25.702114107428	24.6155982978707	40.8351898731742	39.2274082076457	41.4516659155816
ENSG00000061273	18.2931689353561	19.2222041381244	18.019777343015	13.5028661160458	14.2132876289864	13.6324447795029
ENSG00000061492	2.75463286638301	2.2404319257711	2.47455593866135	1.87204082838011	1.93895365943048	1.54243166746451
ENSG00000061656	3.61154600675166	3.99940366689895	3.89409329717109	5.47283524682781	5.16625832525408	4.77586696165992
ENSG00000061794	43.0360604791689	41.3528016907788	43.5799766133534	44.7820279759838	44.6039713169037	44.6999638472788
ENSG00000061918	7.55912684960784	8.10206837295524	8.4302973545322	6.75812597239303	7.06217772788537	7.56260131015773
ENSG00000061936	20.2975042475961	22.1331342309058	18.722122067653	21.8618507369478	22.506615613483	21.299989906048
ENSG00000061938	29.0804388424943	35.5588562725167	27.3806302741224	28.4578400710361	31.0517226337635	27.682047292845
ENSG00000061987	5.08906376572842	4.99432948629858	4.46225467570101	5.12135121878376	5.16645429401183	4.77952000659796
ENSG00000062194	27.8440786392935	27.9681195192124	26.7446019626385	36.1304466782626	36.0898563744846	37.3602483952227
ENSG00000062282	1.557829765745	1.65840291996891	1.60563942157889	1.28929148378127	1.23073273848043	1.26392181421823
ENSG00000062485	80.4863360573086	84.6269234595531	78.4953397480677	78.236691071203	80.4098657957245	78.1266623409631
ENSG00000062524	14.6253567777438	18.1345042826869	14.1774951340716	12.2767411857781	13.2211140048549	11.9034886351058
ENSG00000062598	13.500492815607	14.3546790150403	14.4129409013002	13.2670386918684	13.5133299906575	12.8620898313227
ENSG00000062650	24.9433465515853	24.1778398262144	23.0452121887353	34.8598412913537	34.1023849671276	34.1495608747137
ENSG00000062716	20.6388608509729	19.0423184087383	20.1660268641523	33.16203564808	32.038248104616	33.7296832351849
ENSG00000062725	8.35571224349191	8.16643413275767	8.21148729361125	14.6308150701994	13.9262116913178	15.0018335285362
ENSG00000062822	31.7485102069492	34.1640702426672	32.306392061163	22.6000807944653	24.7372267317356	24.0902954808267
ENSG00000063046	291.370518537272	276.627425721313	289.370228357073	336.222324510252	341.521199392942	353.213609910911
ENSG00000063169	3.41080486933132	3.30775361460089	2.76831336121953	2.98175672135763	3.07091779274776	2.85157066412396
ENSG00000063176	6.91070850407877	6.99801853944673	7.33913548369678	6.62057488523611	6.00454871098485	6.43790034988162
ENSG00000063177	1576.57310539293	1589.91293478224	1749.49180568073	1655.53800456136	1756.43003261917	1663.74067633524
ENSG00000063180	3.07642213246396	2.78213025263887	3.22311365701608	3.43612105467586	2.78108184161703	2.71737345072816
ENSG00000063241	25.2744275845602	25.6403683612921	32.1895851330503	14.0088549575368	13.5540287879017	14.6453269288042
ENSG00000063244	171.733588323143	180.363930936246	170.591549212528	107.41709898661	114.298851712226	102.013043487799
ENSG00000063245	5.05648412733599	4.82469041575623	4.97894675994725	4.16270499461527	4.31806595212533	4.1761388028987
ENSG00000063322	14.2001939956251	14.5416494661056	13.9848688983593	13.8348909111439	14.4548515151198	12.9833495152686
ENSG00000063438	52.6956686074825	56.0336286901882	48.4790578494826	44.4091719634519	48.3603786319529	44.9152524097942
ENSG00000063587	4.02769832424553	4.1329260456522	3.82786652779507	2.55536423006868	2.63837444065292	2.50216434747338
ENSG00000063601	8.98858178486351	9.4847344712835	8.34687206023011	8.24548284642352	8.70064442764274	7.54020985741163
ENSG00000063761	3.53662480646382	3.51128360632265	2.81861469377274	2.66907671708952	2.71642423053129	2.4137305147953
ENSG00000063854	7.97684023182414	7.69940144538807	8.21458377490694	6.45042166092443	5.89848511079323	6.55678681382427
ENSG00000063978	24.1784976636327	24.2134708236502	24.6076775342574	16.917679769039	17.4739761572131	16.0295189451936
ENSG00000064012	10.8824356445988	10.5233359749393	10.4340066323971	10.0110265547494	10.0603627756897	10.3623458964025
ENSG00000064102	29.3246806407417	28.9557619142948	30.4603022228945	54.5990178232051	53.0162081114565	58.8824425351497
ENSG00000064115	38.7462091465919	37.7271339134451	38.7859617358862	27.6937878312304	26.8702465830829	27.8210397740194
ENSG00000064201	19.4258639043893	25.52056682193	16.3996212140196	9.23297296872176	10.565237499665	9.85104710844945
ENSG00000064225	1.31060875259416	1.44379048680066	1.39252474197607	2.07246858248063	2.08866309455525	1.82478170484424
ENSG00000064313	15.1909757984546	14.6684607095633	14.1052665842524	23.3243117039084	22.8304840701863	22.3564566049597
ENSG00000064393	4.55318449445434	4.52983069419562	4.09437837339074	3.22962571085759	3.38395130538026	3.10599180409211
ENSG00000064419	26.4569551793299	25.8720020533041	26.4892429722153	33.0525049312288	34.6460446190793	33.8872762983392
ENSG00000064490	30.48603043077	30.5335611702186	31.9679200213188	30.9412831297042	34.3789281365571	33.9885179811766
ENSG00000064545	22.9719763165677	22.5823081806401	22.3798651076043	16.8139653079172	17.8748163154884	16.4213919138915
ENSG00000064547	3.79737938505554	4.1345162131002	3.40040751047953	4.25917838468829	4.49017251545893	4.33439947164966
ENSG00000064601	63.7517010662669	68.7925444095578	59.0771936734459	29.8920165799528	29.9187143789468	28.7333271560393
ENSG00000064607	30.3918488130964	36.8854439356974	26.828168612724	25.0490198032637	26.5567022448828	23.8894711458376
ENSG00000064651	7.09768317120857	7.43883109117976	6.22835875563211	5.75257917058037	5.36284257815096	5.49472315510948
ENSG00000064666	80.7843056413964	82.6723699355239	80.4452177608459	52.1415695349818	53.772131154432	52.1400402887042
ENSG00000064687	2.15625633566805	2.59434187964301	2.17631418464967	1.88538926242172	1.75777221598567	1.78797431224077
ENSG00000064703	15.1242564057378	15.102618234559	15.9203800860609	14.8781361541288	13.9432926549249	14.7158367382296
ENSG00000064726	28.7282684056402	28.8446465792309	29.7568650097875	41.532695308004	39.3893438207326	41.6726024055926
ENSG00000064763	40.3862405627815	39.2020176667204	39.1764771205658	28.9146521501672	30.5424902844873	28.6185722068187
ENSG00000064932	16.64761484327	17.0937211036733	16.3599076007643	18.7889692994653	19.3841600340885	17.7508191288869
ENSG00000064933	5.83316343406232	6.00178417590331	5.20729074815952	5.4082565208804	4.96080469302798	5.04703922035401
ENSG00000064961	86.1915078134911	87.9519860763667	88.1622264545579	67.7402601716269	69.572008446646	67.2040188699672
ENSG00000064989	5.78380735169222	4.97700233178805	5.39056246694223	8.06590156566348	7.58197053881613	8.28658577787989
ENSG00000064995	28.0091072078796	30.1593020861039	31.1987767445734	26.6714607817299	28.206281327743	26.4396332306671
ENSG00000064999	9.56824992406802	10.2252136240604	8.81423420745154	7.01288172915587	7.59451607791954	6.69323749565305
ENSG00000065000	32.2268879672895	34.6456880545404	31.659077520555	28.86966534597	30.6845532867107	29.3536717960506
ENSG00000065029	17.2833743940359	19.0912431001784	16.5122818927984	17.272945831366	18.9193323974058	15.9547163515603
ENSG00000065054	18.297214121072	21.7268134959795	23.0638884362417	8.60261814095713	9.40774075915858	8.32580753659829
ENSG00000065057	23.8150578478385	24.2868050827522	25.8024428452695	10.7890056437889	11.0977036640437	10.5259202522702
ENSG00000065060	10.7327339568826	10.773364050752	9.51543265506747	14.0525987103688	14.3401146242132	14.244011290423
ENSG00000065135	4.5813597614145	4.4159858768931	4.62329588770546	6.32585518727235	6.29151184352665	6.73407078152169
ENSG00000065150	68.0506454999444	65.0281814327132	65.578706592918	55.0113373105962	56.7295409832168	59.4169917777085
ENSG00000065183	11.1012082214182	11.4609959824898	11.1162697550649	4.82825400643576	4.94157665014899	4.94858154799094
ENSG00000065243	8.29004909806135	8.21708926308914	7.32730484160544	8.60947807198471	8.54832460883	9.51516440177961
ENSG00000065268	28.6279429839604	31.7986595997581	32.9393672113041	29.7248332692458	30.8064368416562	31.0247172379156
ENSG00000065308	7.37876191246429	7.7385661578299	6.95133235981386	5.25712855299659	5.20057021301887	5.21228299221022
ENSG00000065320	6.37359368691923	6.05855966406948	6.05794293980707	4.34435888607059	4.62764980446473	4.5310434847571
ENSG00000065328	17.6979481107799	18.6233612299533	16.9839755240656	6.23842549404846	6.04885183202183	6.01227249890792
ENSG00000065357	6.24482358869138	7.47558880048626	6.46906867703231	7.4261713006166	7.72069385780684	7.12028150054754
ENSG00000065413	2.55210351886722	2.53551646031815	2.14083493239002	3.45583825800318	3.26006660955942	3.05245979119637
ENSG00000065427	52.8434159297929	48.9257456798927	51.0005442034683	46.7073872706564	47.5908297311854	46.656838656443
ENSG00000065457	5.77894539420468	6.02699662746724	6.15983749210495	5.19135996064315	5.36810776478293	4.98601659031089
ENSG00000065485	37.1538977907493	39.9502735938058	40.0105989189664	14.8459338685406	16.4805901617416	15.8761786748695
ENSG00000065491	5.36739667636685	6.3296702984138	6.0529431117518	8.71012219989161	8.39535749283151	8.9236491844192
ENSG00000065518	81.796721951482	82.4645024785029	91.949393634282	88.8873600923009	87.0786581929498	92.3723783030255
ENSG00000065526	18.9635793441254	20.3629828271041	15.6451947884854	11.7714322349618	12.6097094327129	10.5637528079754
ENSG00000065534	1.82091470727687	1.83541161221147	1.68219054209146	1.60185630923172	1.62588240023967	1.66810645431425
ENSG00000065548	35.0730432200398	33.7840472086928	35.0493114830339	40.5509175288796	38.5806515547885	42.7500293585979
ENSG00000065559	5.5120181356052	5.50935419664516	5.2444454645697	5.76135138638322	5.90986808651355	5.95269689135037
ENSG00000065600	16.6854282597903	17.2822567070129	19.8026805411737	12.3709572965938	11.6811265424106	12.0601707413858
ENSG00000065613	20.1684823026253	18.2176497441888	17.0532659660653	21.5137150488056	21.0947786215848	21.2316270056959
ENSG00000065615	7.90009454129021	7.07495351293852	7.13370035663969	9.88844548307747	9.32608047909738	9.59518972246187
ENSG00000065665	3.66737600524347	3.90368316677269	3.2247515752474	4.48860020772302	4.71733098814593	5.07381038443779
ENSG00000065675	14.5060439027548	14.9731810915867	14.3812771898896	9.90278029265865	10.4506514201224	10.6690990384059
ENSG00000065802	3.42289013646274	3.39833811121455	2.76560830201972	2.38099495283327	2.52322782742322	2.52527387292826
ENSG00000065809	10.4136761466603	10.4976898952694	10.6801566641538	19.3339027307887	19.4491662670974	19.6744335857138
ENSG00000065833	14.7288216482969	15.0226141622227	15.2270204673009	31.0044003925149	31.5638552934887	32.3321942959022
ENSG00000065882	18.5963440075687	17.2264752847939	17.3790422731322	14.9700402976016	14.721226467562	14.7415324926143
ENSG00000065883	10.168885469532	10.2163003741821	9.64127745125338	12.2642536141937	12.2182572360011	11.8407972760678
ENSG00000065911	42.1550340977402	40.4767088098163	44.6906907443989	162.613835031467	153.951658066333	163.038272531015
ENSG00000065923	20.4542957022857	21.1886967638642	19.2901066045113	13.4127691896801	14.5298178979532	12.8119983977513
ENSG00000065970	6.77017402635869	7.32180799434481	5.98361748092612	6.25226738973506	6.50950015268421	6.63499828644825
ENSG00000065978	436.474349167442	433.596758692349	481.824161689569	385.431641894497	391.364885403745	394.826573151902
ENSG00000065989	15.8944506628037	16.0989554355956	15.6529623159994	21.8798381205986	24.0203368331697	22.228323059271
ENSG00000066027	31.7991689342231	31.3141139081955	32.5157038762413	39.6250934554924	38.9262903720691	42.2887729886533
ENSG00000066044	20.4786516799485	20.1375013017572	19.976513340068	15.0418943555379	14.9714923590786	15.1658529767329
ENSG00000066056	31.9960256512621	33.0142047453311	33.0163587212442	25.072357037425	26.9925734439716	24.3199079075772
ENSG00000066084	13.8358045857088	14.0363318941172	12.5678975901637	15.0318139582279	14.3404527269769	13.8438513499018
ENSG00000066117	25.9439493276161	26.9167725583031	25.830655908435	27.0629970886019	27.7514615112759	27.017897550692
ENSG00000066135	18.3078176295055	18.1210496074415	17.1230544016008	26.9996368133758	27.926834614606	26.3738312983557
ENSG00000066136	30.9374859787784	31.3313322461829	30.9030582100594	48.8797557158794	51.610208595144	50.6953825570836
ENSG00000066185	1.91573486523322	1.51790059750495	1.51304266536867	2.55497323855785	2.19786484642087	2.73630131395546
ENSG00000066230	1.33835837128256	1.57955066587101	1.57411445317323	1.42601002794207	1.59013820679544	1.524399517365
ENSG00000066279	11.5922149024336	11.9467721866993	9.82082409572485	8.46237586487571	8.88862764843105	8.32053554597876
ENSG00000066294	2.12032286180211	2.1415300770088	1.89095103761178	1.74475495205822	1.76032092128724	1.74121056235005
ENSG00000066322	78.5261136906446	81.3533590338113	80.8066618921546	56.6702591630002	57.9386207222351	55.9077707156335
ENSG00000066336	125.121072926342	124.00126007243	125.445104151094	101.999327439357	107.126649592413	101.148196073415
ENSG00000066379	41.4736517257163	48.6204252605947	48.3713987654951	39.7301580131356	41.1357022839338	42.0567442717741
ENSG00000066422	10.4258323794313	10.5992888037543	10.0621913325543	10.2149268964176	10.0778691411635	10.3245625525856
ENSG00000066427	5.78688602137939	5.79626003449414	5.06326743759469	8.5224904012372	7.84696320340885	7.90309487315335
ENSG00000066455	15.4982076505425	15.213676920409	14.8466531699498	21.1149690939734	20.9078034029565	21.1195360208323
ENSG00000066557	11.3491245937191	10.1777003275757	11.2946247706984	19.1653445685529	18.8352511252182	21.5774369044214
ENSG00000066583	11.1304937749507	10.5303386765375	10.7585289086638	7.21504965259163	6.69100754907095	7.63153903761767
ENSG00000066651	11.7696978860174	11.2879602841316	11.2523032590783	8.90276157383073	8.89516602272757	9.80520918055237
ENSG00000066654	21.2099818920058	20.8000861622527	19.6758091895977	16.5696063645568	16.6695685315515	16.7897270144639
ENSG00000066697	5.55715064343627	5.54728107040063	6.23942472911297	3.77736308275248	3.59490846295367	3.40217383569534
ENSG00000066739	4.16240568535136	4.61216189416158	3.71778858712836	4.70770013314298	4.9241569853809	4.49699593898513
ENSG00000066777	30.2688003288426	28.4876955007715	27.6017728390205	33.7313784088638	34.4589893949971	33.670278937595
ENSG00000066827	5.95591164276469	5.64472671880763	5.94288960127641	7.63130198387926	6.69397068822488	6.54378388429693
ENSG00000066855	12.6051518167075	11.7604545117212	12.4843648208664	9.38338747515908	9.04464358297255	9.51776634778978
ENSG00000066923	1.3148481671476	1.40700502815156	1.45358571442225	1.39119359632669	1.23712585008822	1.24657684023784
ENSG00000066926	7.98073383491094	7.84173490725015	7.71913187603913	6.0037654266806	5.76737357435538	6.00251958669311
ENSG00000066933	5.11238562605587	5.44519586414333	4.53627987427624	5.33412491693469	5.52648705279918	4.76274040818981
ENSG00000067048	31.8180202476416	31.5209047188875	28.7288453796773	37.701319360154	37.3487551926526	36.7929754215717
ENSG00000067057	61.9568712033246	66.1127159380254	64.6906102251098	31.692906557186	33.8444538638343	32.8663525613417
ENSG00000067064	36.1892314004794	35.6580546061728	40.8398795415964	75.3936540022987	69.8605463034946	74.5376411043489
ENSG00000067066	7.69612091725189	7.46070677825786	7.35868041454209	9.36001091521953	9.80145245486185	8.60553854090389
ENSG00000067082	10.9840537390011	11.8019267479604	10.7966718482302	34.9818541889716	35.1209986556247	34.6062377505436
ENSG00000067113	6.12220727843358	6.22172680774694	6.71534257724522	12.2310419590567	12.8240852582189	12.0658159898247
ENSG00000067167	76.6852169252109	72.4527059862655	79.2863727394818	86.4645787297743	80.1807335580204	88.1365709561544
ENSG00000067182	132.331024017431	131.766156649371	136.996364599055	109.301498405452	116.946439440642	111.669724658206
ENSG00000067191	2.19556330424548	2.47941693951784	2.14825809618256	2.20401047140341	2.73601049249794	2.40058750677578
ENSG00000067208	2.0048946342527	1.7992078209211	1.9048128156621	1.6242824112081	1.84396487724625	1.68344250330637
ENSG00000067221	2.152688552495	2.19867598483033	2.32135328874068	2.275116706498	2.32652954185287	2.54492830842949
ENSG00000067225	529.690272722839	556.242322535949	562.837962017213	380.920204128294	390.926710719225	387.741800286056
ENSG00000067248	12.2775870476876	12.1159539541663	10.7013432577393	16.5145221916543	17.2420610822589	17.3198274090337
ENSG00000067334	17.3272528899357	16.1961386430391	17.3659143421956	18.7447034208943	18.2471039261791	18.4055858629109
ENSG00000067365	3.4948906102098	4.05480894455276	3.50867098998416	5.97141861998507	6.4155621777666	5.70442655716925
ENSG00000067369	13.5293049182221	14.7083002127169	11.8849770666935	11.3325821994368	11.8431770593485	10.7737878195025
ENSG00000067533	4.93196974571245	4.50601220422979	4.40091928934433	4.37774973020611	3.87521220878307	4.07161857071954
ENSG00000067560	248.387295839761	247.778507503636	257.298614914681	239.377050777338	237.856883895814	242.913845348312
ENSG00000067596	16.6816300475561	18.5153859609576	16.9488805652114	17.934126537882	17.057674313539	17.3236147162052
ENSG00000067601	2.70033294151314	3.19802472727483	3.48846531567762	2.85107094701975	2.46353680012838	2.60196647793032
ENSG00000067646	5.96695208714628	5.69891633624547	5.6968704389629	11.7441389655794	9.88847715704893	11.8120578406781
ENSG00000067704	46.9417437098132	45.3012506452137	47.4429225599577	29.7998277091732	31.7894145574884	31.5441684094525
ENSG00000067829	29.0739615706612	30.4654681838893	28.5511322834255	19.7772926236813	25.2117973247968	20.812665408584
ENSG00000067836	5.71062459493171	5.73018721928669	5.42728995833372	4.51172349440246	4.26502118474265	3.5962936825892
ENSG00000067900	29.453605930582	28.718357664685	26.7963736596677	36.1135526673903	35.7652413413292	36.8573977154203
ENSG00000067955	21.2106687809829	21.5519520088379	20.7330128464196	15.3123515456752	15.6020398868685	15.4837909196232
ENSG00000067992	5.13067799906197	5.44282886416829	4.78127394447268	4.65676269424234	5.91209465138664	5.05437436386527
ENSG00000068001	5.2912365817139	5.42573417428778	5.66082755463277	2.58880181635891	2.63022867491775	2.38180475538989
ENSG00000068024	2.13816478278277	2.40615056708934	2.29301743179359	2.3317259720465	2.32408614222141	2.28678457061916
ENSG00000068028	42.215438046535	48.8238413870923	44.8860266179687	75.8685920294593	76.5594263444641	74.1180815500835
ENSG00000068079	11.1403513790132	10.5556984085098	10.8756548776119	11.2206736009976	9.88056974025269	11.4532863726084
ENSG00000068097	7.51779879759239	8.84499733377243	7.74472908190397	5.89953729410867	6.11305391533849	5.93496936771983
ENSG00000068120	30.9072948876341	33.9001032771594	31.5559436580705	27.9419663937812	28.9591117184331	27.7904498825317
ENSG00000068137	3.56585822491612	3.54378142594728	4.186958451006	5.81321532735295	6.12059691753966	5.31318621468661
ENSG00000068305	21.5987277967823	20.1546872406527	19.6091855425968	26.665810630793	26.0700113547801	27.6840056843378
ENSG00000068308	19.8130876761167	20.9542941892693	19.3551846814028	24.3590643373495	25.7485872101771	24.6062038368301
ENSG00000068323	12.1399104617478	12.2475950834615	11.5628396138542	24.9795770785896	25.8239050422198	26.1640165460779
ENSG00000068354	5.61163836193574	5.56082871911089	5.99207263051024	5.89052285042324	6.95724498858903	6.58436626149432
ENSG00000068366	39.039356715488	36.4049728337451	35.6418210208181	40.4536065519635	37.7506805301435	40.6340264386949
ENSG00000068383	7.69402186485486	7.75416364946102	7.82163515416979	10.5938056201364	10.5154027527505	10.4711462108196
ENSG00000068394	15.119190085106	15.0985786902208	15.1354172932051	17.2041762402836	19.5236222522249	17.2315533490318
ENSG00000068400	29.9290342076028	33.1556296418532	27.2305364618922	50.9097722426639	47.9804741241649	47.7189660277332
ENSG00000068438	20.613073357661	22.2805600965305	21.5494949784768	13.8337867567947	16.0029862496573	14.4721669023269
ENSG00000068489	37.9494305935335	37.284609522879	38.1704502514621	31.7304489281365	31.459818363943	31.6089630919055
ENSG00000068650	7.08956448820987	7.28098345032314	6.10171559267919	4.557088306179	4.57375265147628	4.09682473204553
ENSG00000068654	14.691722103107	16.4332421701197	13.3862276870694	6.52837841304582	7.38145743576221	6.32159657522405
ENSG00000068697	66.0498802481743	60.9992313878697	69.390922966688	72.0353119073378	68.6213254161342	72.3318704165188
ENSG00000068724	18.3831414523802	18.6844601050928	18.1563527734642	54.8919979987835	55.0043299816321	56.3540260234698
ENSG00000068745	47.2745058187441	48.5225283174464	49.2328108156241	67.6347282326431	67.6384825137131	67.6814417658913
ENSG00000068784	11.1250259369733	10.291704475007	10.7702758707192	21.7770703054034	21.037071369352	21.8514263389446
ENSG00000068796	45.6975273132546	44.1571204033498	44.326457420345	42.1834361242501	43.238149572263	43.1247148926454
ENSG00000068831	85.4334304231353	100.256754494546	89.4713045257033	58.0724925873219	61.4660112263567	58.3508853542927
ENSG00000068878	18.5697943573937	18.8775204283557	17.511128261675	19.3685627626917	20.6793798511869	20.0538113845926
ENSG00000068885	3.80284939996365	3.97219772761657	3.36947526139349	4.39543128994738	3.76367508384491	3.90270797634583
ENSG00000068903	20.7519879296076	23.2809705806287	21.1448166714518	19.7606252273466	21.4014829130678	19.3301701900474
ENSG00000068912	20.5946108657912	19.1644817379197	21.1488053198913	19.4092358522123	17.234349819645	17.6452896681188
ENSG00000068971	3.73814455855738	4.33912092821533	3.17780608986783	5.35893927261545	5.41612653830565	5.14773717103703
ENSG00000069020	9.19571236573005	9.91589353930342	8.27275802762451	9.81191164517605	10.3269983619765	8.78792012055944
ENSG00000069188	7.14922285112439	7.69748788243755	6.25307582284756	11.8941478701444	12.3290420204046	11.9882551984791
ENSG00000069248	16.9956884329585	17.2689914901706	16.3950796516363	20.2309309735435	19.480465144745	20.8047412195635
ENSG00000069275	32.063825992748	29.4632008108358	29.5992680490019	33.6181120937786	32.6091736356397	32.8040540318117
ENSG00000069329	27.0938919578653	26.7988701282882	27.0358088741671	28.6547178489134	28.196134868365	27.4599445578683
ENSG00000069345	28.8111083593084	29.4500979826191	31.4945581979246	31.441052224797	30.8734923225813	32.1985368135823
ENSG00000069399	9.98842313443825	9.08128324076912	9.30419237719417	21.3728428504324	23.3096308443202	20.3836236886065
ENSG00000069424	103.656921555548	104.171232382202	97.6137158907678	62.4491930262376	69.1057382629858	61.2512226627689
ENSG00000069431	1.3308538032021	1.34807138226139	1.31776281258429	1.27988448147495	1.20090692205079	1.18802291948553
ENSG00000069493	1.66376461237769	1.82587332348004	1.58437613756156	3.50713803823551	3.19960401019863	3.48426234170382
ENSG00000069509	14.9575717362161	12.7601621852795	15.8947870590903	17.5162381750834	17.6506726452636	17.2184666913651
ENSG00000069849	81.8506625937979	77.609551607102	83.5693540180308	51.8954094192229	50.5837159615831	51.0591106326747
ENSG00000069869	10.5887691502654	10.7980444564601	10.5437324773756	13.8729288223845	13.5571801315425	13.9986245885707
ENSG00000069943	7.23514760332883	7.57853840495633	7.2526355354149	11.0256159896292	10.5373075444685	10.4941256231559
ENSG00000069956	12.3579901073146	12.9675848202059	12.0663756696702	10.3736004042896	10.2110760252496	10.9682589506636
ENSG00000069974	8.05465302726288	7.59423304455414	7.54858820298352	16.2826373694575	15.2255304871017	16.3100802348797
ENSG00000069998	30.3741090812527	32.9695412062135	35.5457880690419	16.8863681889635	14.7963150061184	14.8136138240323
ENSG00000070010	25.4464395555352	26.8504153226988	23.8217435459938	26.8221993004294	29.4973998715291	27.569924411064
ENSG00000070018	7.4459624024147	7.49244877012647	6.87917983853404	9.76745031590493	9.67839123916199	9.39900305016753
ENSG00000070047	24.6550240751775	26.2514227756125	23.955045163165	17.9185430238402	18.9564100932248	16.6779252114409
ENSG00000070061	7.62467504294481	8.2651352572368	7.16342841087601	6.20113928032306	6.30671641062332	6.19591988730499
ENSG00000070081	65.9501262428775	62.7513008885217	66.9800327919846	69.8210000784853	63.888622753746	64.7951800887523
ENSG00000070190	2.17352905003695	2.07991538559806	2.26081889386537	3.13523727875763	2.87332185522037	3.10539877125878
ENSG00000070214	3.95733351046805	3.47303993714136	3.62635975621407	3.76240202354271	3.91409593433811	3.73272678864496
ENSG00000070269	6.3594355915754	6.20940633883827	6.38434086988478	9.71972577552184	10.0628016566816	9.23075631799448
ENSG00000070366	3.83388823585524	3.78542788715	3.63729055815618	4.17623792933149	4.47689595529592	4.32546144728983
ENSG00000070367	7.85884191449717	7.40154264339212	7.54468039215013	9.69907713059876	8.9445026920046	9.75681075068919
ENSG00000070371	1.47608089790464	1.6564597228251	1.45724366373211	1.49424997385362	1.53343251505414	1.56515914146193
ENSG00000070404	9.51979434042205	10.7990508608287	9.8104022465164	6.56836946390656	6.81798919627626	6.49568659895815
ENSG00000070413	20.1524358249094	20.3595064335472	20.6453591919118	16.6246788858816	18.0566551413933	16.8105753060402
ENSG00000070423	31.2091443432701	33.8281933439922	34.2077953298406	21.0657610476341	22.247896367258	20.7578157408942
ENSG00000070444	5.76507517944455	6.2289557788698	5.0528510365918	3.39177485781197	4.06724155967702	3.96669554455536
ENSG00000070476	13.4466183933091	15.2293950493043	11.891549185186	18.7328740674239	18.8272162407546	16.5450282499892
ENSG00000070495	19.6824479718472	19.9605342623672	21.2167431909868	32.7465520628899	34.0175382127791	32.4513588927983
ENSG00000070501	26.885482062581	29.0801918647204	28.2952333661589	51.3350923149506	48.5296563163358	54.4083826314417
ENSG00000070610	15.6470663192212	18.8841359750429	15.1606838934371	13.3896027814739	14.2729854448583	12.4830075098589
ENSG00000070614	15.4724631069798	15.4553531074911	14.2979209678363	6.83819777782613	6.6085048624594	6.25532392022517
ENSG00000070669	11.2335120258953	11.2339695440753	12.4706658987017	81.7600582976906	79.3322075619245	82.0130290766669
ENSG00000070718	15.0973002250029	15.6549958819735	14.9062668495268	9.17661076941046	8.58359837728872	8.03588130652397
ENSG00000070756	1858.77430249092	1739.03465822416	1776.40915904543	1697.02865616378	1739.35268595011	1732.27524106695
ENSG00000070759	3.8894401967144	4.02255240093833	3.88465678760342	8.80370293073933	7.92634736838423	8.55970641315987
ENSG00000070761	26.9762027052398	26.9357480553793	30.8943043873984	28.8131216040444	27.3596573400172	27.8692672533296
ENSG00000070770	44.5283430872684	43.621819443313	43.2517376537206	61.2103678529256	60.5106319278376	58.6896823173802
ENSG00000070785	11.9788827423079	11.7466715305051	12.8963341884504	13.5218106953598	13.7210371656728	13.1141110622224
ENSG00000070814	28.388896397369	30.3069205487939	28.0826279991251	11.3636887945172	12.5051547024819	11.4458359264663
ENSG00000070831	218.510680670195	203.579692542643	223.882815067746	240.46149058525	223.378973874052	240.355967785025
ENSG00000070882	7.24521951541298	7.33165627932018	7.31380322260107	6.08994127605593	6.36529342706484	5.62931283410859
ENSG00000070950	8.54519718756595	8.55685930011434	8.39024701366928	9.78777419464408	9.76157248090659	9.69665124277278
ENSG00000070961	11.211186023905	10.7148973307571	10.7513439075572	13.0229539288186	12.6650591175851	12.8425463005372
ENSG00000071051	15.4083976966882	14.4385797255806	15.4692217145449	19.5878097539427	19.9568667811472	18.8061638548976
ENSG00000071054	13.4693362255536	13.2107818442302	12.6301365272933	13.2309630988815	12.9519280094322	12.7236323110074
ENSG00000071073	4.1709165948348	3.68496853545194	3.4868974821874	3.53937161941907	3.34479409086782	3.28757089312329
ENSG00000071082	1416.31841875839	1395.02226996035	1631.62580880358	1603.77814120296	1564.34900751554	1622.22990767473
ENSG00000071127	91.688572460762	94.5092675848359	95.8627411549226	77.2551527539412	77.129679581699	78.6016117240853
ENSG00000071189	6.26201824105523	6.17289577451266	5.9656151994642	8.2750603975254	7.47368118338996	8.16776048713027
ENSG00000071205	2.3094814267165	2.20095167351103	2.00273592436733	3.12830344490359	2.7002953577982	3.29323030929064
