T1	T2	T3	T4	R1	R2	R3	R4
ENSMUSG00000020695	25.3584356793557	32.8126632442312	33.0099486519391	28.6863662480018	18.6430358038504	16.0119943622584	16.6834491404627	14.155813207125
ENSMUSG00000020696	6.84793306609405	6.01769908801322	7.25854960538542	6.29051877196984	7.48064850631688	5.79876372623431	6.28592569121516	5.55187501513252
ENSMUSG00000020697	10.8209971377365	13.8479102962869	12.0764455997437	11.1345441620641	13.7791479974362	12.2795460233251	13.3463847745985	14.1565308028975
ENSMUSG00000020698	1.54538376396309	1.59716691284946	1.99808980826024	2.25552368161631	1.44547814678552	2.26643516816162	1.5231255308826	2.02723934356709
ENSMUSG00000020700	5.83094087887651	5.96577463973926	4.96940798914085	8.28556737647941	10.1804652985961	11.4493487064446	8.01146340425139	7.37559985883555
ENSMUSG00000020705	31.6132386834	36.4233923908101	31.3141819528345	33.211334943088	31.6160067136193	33.8288484402259	33.0713195433568	30.2295820295824
ENSMUSG00000020706	45.2481897955205	54.9577850286553	48.9131784948777	18.5583629119423	25.4780134330036	29.3698338150949	36.3117815074237	46.3050088167921
ENSMUSG00000020707	8.71481619739115	11.4183653920941	6.96120540891182	6.56486824547848	8.28183129318826	5.94783307814526	7.20187013311906	8.10403660280719
ENSMUSG00000020708	65.5383176514038	68.0593311284731	65.8969990138002	93.514172149136	82.515363837399	99.4661130303468	84.1521380206217	85.8691619436447
ENSMUSG00000020715	5.33374376044639	7.7559128052888	6.825064403089	6.30962157938015	11.9995989766205	15.7417590882356	11.4274146635213	10.9304897177581
ENSMUSG00000020716	19.7379695446042	19.9701175190173	18.7248160873588	19.6278857417755	18.6718169107959	16.9919036717284	19.0455889115992	17.7013622426474
ENSMUSG00000020718	3.36899406465344	4.54958231213033	5.03118196711102	4.44440587727875	3.34240726913748	3.72983893966635	3.61401137842208	4.28781859303473
ENSMUSG00000020719	325.943658901751	356.019026045929	297.425080200124	363.463851300807	286.63972808946	326.922863529138	298.471336533041	316.007994019677
ENSMUSG00000020720	58.4145434584363	62.437173452017	60.5411198371128	72.8543588422433	66.3717343243688	70.6911823420703	74.6668545363373	76.8081034043154
ENSMUSG00000020721	8.72275771859026	8.22373469118531	8.93856894873537	7.5396291156865	7.21297497819266	6.18808517125606	8.05128923133496	7.52983658586442
ENSMUSG00000020728	3.53761248988506	3.88542141907374	2.78615593615964	2.6177341577991	2.43498929004712	2.35982794813796	3.12644792043086	3.0834306903133
ENSMUSG00000020733	4.26885556951278	6.51394456750268	7.14391248378236	14.5453721413899	9.80395954472344	11.6385723248711	6.52032341294111	4.66088535583623
ENSMUSG00000020736	7.1877305656694	5.7221396105569	6.03287672272545	9.28784055851505	11.4147911905968	9.77039765180567	7.93724272683259	6.88620853795792
ENSMUSG00000020737	3.10266925822714	3.70860434894869	4.92348095455575	7.49201619749499	8.67820734064405	8.50854608714046	6.49126907918879	7.05710122511085
ENSMUSG00000020738	13.4598481958246	9.32747650098995	13.2402382849988	12.8460033149494	11.5739246766344	15.4933408975625	11.510080412427	14.8168524371872
ENSMUSG00000020739	11.4481751917314	10.5195903968096	10.2115185398224	13.5354749860174	10.2194665672709	10.4112115552264	9.90358983318063	11.1508854037013
ENSMUSG00000020740	5.91122879305869	5.64773152388962	6.43553139827128	5.74856252503718	4.66772106770386	5.2940907083118	5.67233600487908	5.09659716489512
ENSMUSG00000020741	11.6537054374993	15.7189859975873	14.8146381088424	17.256375682262	29.7488764388941	27.0064387276118	27.0020325781529	26.1443229999356
ENSMUSG00000020743	6.54572294768987	8.30922444707998	4.75890908062581	6.81597084181573	8.38195309097643	8.76751273170763	8.59912941212217	7.44781539121719
ENSMUSG00000020744	2.43133680771797	3.20838294517861	2.11127962414217	4.50475545232824	7.27083488210998	5.8560639133315	6.0281003179826	5.32985356737835
ENSMUSG00000020745	22.7100709155617	20.9253880308091	21.4102183890559	27.0126194058413	25.0223960701305	24.7976974541976	24.9674945575143	25.7939191981712
ENSMUSG00000020752	2.54257448582757	2.52013509379773	2.88201162132013	4.7819732741404	4.77999824324582	5.26003437251334	4.99497089094423	3.32437165449919
ENSMUSG00000020755	3.23407339326751	3.34426963698692	3.04425400246842	5.17872229172871	4.72568792365895	5.21503866929325	3.90821635739235	3.62994637631913
ENSMUSG00000020766	2.4515121228662	4.44354927008946	4.54182272404913	6.17934772812428	6.1376789778398	4.37055504926087	6.17129944631472	5.25280660113739
ENSMUSG00000020770	4.73377366509348	4.93871683272491	4.6665214357526	5.77993160458132	8.58732177499703	6.80026822628973	6.98978232644917	4.88795499638118
ENSMUSG00000020773	2.38894694515645	2.52082481026497	1.94143276429467	2.81190752001678	4.9077704161686	4.14848030155711	3.72796333524095	3.51921179205306
ENSMUSG00000020774	3.56876929631667	3.67873242373851	2.89035907157053	2.63326443157083	2.53202757856798	2.94773452036611	3.01137350059527	2.89436847111321
ENSMUSG00000020775	6.06228997634625	5.61912063405937	8.64675593552681	8.82473323814976	9.8606266403512	9.27657759312023	9.42313139656915	11.1402978495582
ENSMUSG00000020776	3.16957579649406	3.55285444160244	3.4494460086698	5.65165308575071	5.49648496281002	4.60929200248346	5.12656456271371	4.98477937627515
ENSMUSG00000020777	64.6851702368439	80.8204369762452	63.1382460027967	61.1558963952469	102.390133465843	100.164292277341	120.027487367761	127.13848150439
ENSMUSG00000020778	2.62589710384789	2.24619105442787	3.1820359404933	2.79662318034731	2.85928211869022	3.50800690346019	3.00512401314122	2.22496163914214
ENSMUSG00000020780	19.9189798949167	21.4941411794465	18.5784802801332	33.9206659596063	37.4060519638978	36.5116815350104	31.6107132202001	28.4759639236191
ENSMUSG00000020781	1.94530429898301	2.22325171140621	1.73392747284174	2.42440716016419	2.26350118135781	3.39464396122324	1.84784627296441	2.94235958748259
ENSMUSG00000020788	1.07384665091728	1.24257474901028	1.04504815051032	1.05100053860843	1.24127648361144	1.29396441903485	1.48571074661936	1.27818277779911
ENSMUSG00000020790	12.9027006761045	11.8761595861039	12.317733522757	19.3421690511417	15.6353717785348	14.9741917128176	12.8580487155237	12.9939965425228
ENSMUSG00000020792	3.95857646382991	5.42729980202906	5.39167875653516	9.1049896256361	8.08872967159001	6.54515848399607	7.56755145017505	6.38677679932411
ENSMUSG00000020794	23.4537589507586	10.4742584070324	24.0663720189489	22.9311657249455	14.8526213920629	25.2400809025677	22.4128813717107	24.359757739903
ENSMUSG00000020801	13.8906612071482	13.3502793042611	12.9741165751822	15.3656349172775	22.0585948641808	13.9743766314203	16.0542615399492	15.5310766708113
ENSMUSG00000020802	6.16251224896702	4.39876506322211	5.74380825529583	4.70076761346661	4.78980227327153	5.03208487380498	6.42640618616247	7.1952542765272
ENSMUSG00000020803	60.2900532878403	68.1974091157376	62.1265288291615	37.1581861420918	38.9502575919756	34.2979131009659	57.4427080004964	56.9457420586933
ENSMUSG00000020806	1.13234928954279	1.09661040155135	1.37676847438491	1.18280815628826	2.36933010290345	2.0976006112796	1.65287462030995	1.94173228997949
ENSMUSG00000020807	4.16273407893049	4.46302965155105	5.07792384959862	4.52462006317818	3.93564952323085	3.93290388192386	3.18659649356415	3.79801395539751
ENSMUSG00000020810	3.69950535019824	3.95581823794003	4.02647814779859	9.263618802271	8.50891542915047	5.21128306608331	5.79876383296604	4.20648116752422
ENSMUSG00000020812	4.76409900943136	4.65314155463715	5.488001304715	7.49897708534839	9.66471428293319	9.00276727383073	8.24440143956435	7.44522069689476
ENSMUSG00000020814	12.623706265541	11.3804668608219	13.773367047416	14.2086203472262	10.2924193362197	10.762846193339	13.3354166627798	9.28120778505529
ENSMUSG00000020817	27.7933892709395	30.4406711143935	24.5193161809512	19.8517530843932	25.0429695952607	25.0042087531238	26.6481858974822	31.6822538375142
ENSMUSG00000020818	2.75534338042447	3.31514827503678	3.14159943115739	3.97561763191231	5.4317220782882	4.37467774150637	4.50953928843212	4.15593565158295
ENSMUSG00000020821	9.90545975042958	8.46649238919502	9.87831379976897	12.4923807946655	13.4283559833471	9.71065303788209	12.4846447740116	12.5977330056601
ENSMUSG00000020823	9.73365966006338	7.72204130433118	7.28627871859192	28.1048247112013	32.8185047654225	31.7297511923335	22.2409872575021	18.9412749228688
ENSMUSG00000020827	3.21355114318418	2.67796249590709	2.86966963481668	4.85712763878528	4.33796400735163	4.21961380749596	4.10782176838573	3.56569858739023
ENSMUSG00000020828	1.79015311015641	1.50892743643133	1.6804868475011	1.64200186070077	2.21488874940068	2.01762785288464	2.06998400468033	2.05054102859471
ENSMUSG00000020829	3.3214654199632	1.94143856921245	4.46169301378563	4.56281821279693	7.32069979248511	7.1607689720276	5.87758073894353	4.56279287663536
ENSMUSG00000020831	5.25172092656224	4.17414572142424	9.2525140270103	11.6776582195641	18.0486511675485	16.9633536176398	17.0479796585089	10.9495653136837
ENSMUSG00000020832	10.1778114792052	5.45661379563648	8.20525190640089	7.83450296174823	9.86552380091159	7.35382503085176	7.56142567728991	9.41780302374355
ENSMUSG00000020834	1.56974484778053	2.97549661128656	2.15852474176742	2.04928411314533	1.62050222418441	1.85050258421766	2.171055118786	2.90777572982346
ENSMUSG00000020836	4.21456789026817	4.05490772237882	4.10793680903098	4.51860064011314	8.53033886832066	10.8387133824066	10.3249231388124	11.6623503587717
ENSMUSG00000020840	3.40005250859437	3.99462123417161	4.1324653552757	5.24022528574749	6.83561264726889	5.16598328501757	6.09368621966469	6.04618263685991
ENSMUSG00000020841	11.4447007911521	10.8428077744643	9.79999122595439	9.95762266443676	12.5383661452212	13.8865163134766	15.4645497775567	14.7333112234942
ENSMUSG00000020843	4.74308409580204	5.09848279637692	4.16725118699802	6.75388185207609	7.31207374378002	7.84930835128213	7.70082976915565	7.89854446712719
ENSMUSG00000020844	7.48175241073009	8.97588122716741	8.75740597778806	13.7046691991765	8.7651179882576	6.34473729239938	7.49635919834125	9.52656298848728
ENSMUSG00000020846	2.45275202502126	2.80277980229714	4.5448481990412	4.34436903232362	2.81950086281522	2.39756560749433	3.11009994382162	2.33773809984524
ENSMUSG00000020849	306.476025428433	357.915052231259	361.344060105113	328.193955442358	381.230023288097	345.544671885032	369.469481841422	358.343087233569
ENSMUSG00000020850	73.4883567807332	72.7641846955062	71.3999929666253	92.4129213228796	88.9931477641472	78.4838482372322	81.9784142567773	83.7290237460034
ENSMUSG00000020857	73.2624505305044	107.540891171283	79.5270278843465	60.4234892219221	81.164350095397	95.6595929553079	66.6288449228733	84.3526680573712
ENSMUSG00000020859	42.914785592104	41.5667931655811	38.9082395990437	35.820221681674	39.1164414134493	37.8706774932756	41.0231858944937	44.2340252854319
ENSMUSG00000020863	56.3275049635025	34.6638612591019	51.1319768963463	31.326666956939	21.874326683096	23.8506884240263	32.8096890830237	36.3068796474861
ENSMUSG00000020864	21.5331174084623	22.8418607791801	22.5405864102946	20.873244004867	27.8507790324282	23.9096663981635	25.9814569191393	25.496890823873
ENSMUSG00000020866	6.25442309426038	4.68745641564796	6.17306242173015	9.23846992295608	7.89354803086509	5.15907228169135	8.6391963953043	7.03742574787497
ENSMUSG00000020868	2.38347688487789	2.29843032416192	2.08508194727188	3.45691612722103	3.58296219294427	2.57350390944162	3.15301307457918	2.67515817415516
ENSMUSG00000020869	51.6549761430397	56.2676539477501	51.7575947084519	48.4453858004319	63.9695477528794	79.9873171939836	80.1038032424363	89.3713895378396
ENSMUSG00000020873	13.9533717000977	17.9954696714648	14.7601246922554	17.3495068732919	34.2009432041361	49.1190125898115	25.1455725877489	24.5565833796422
ENSMUSG00000020875	5.82324207675281	4.76195048465095	5.67541698233551	8.93979713762461	10.9302051751469	10.5342859625488	7.46427885034293	7.63719178732287
ENSMUSG00000020876	3.53336566380815	4.21188873209321	3.521460297439	3.76254583493231	4.59403596197285	4.31732681809709	4.28868634691606	4.59965533812461
ENSMUSG00000020882	1.45071246571331	1.54834083919382	1.30549437757736	1.34586054303653	2.3089746566717	1.14951414687219	1.61759709003113	1.25153315165738
ENSMUSG00000020883	21.4058876698627	22.0876547746165	21.746765710437	19.8724288168601	20.4458298184976	20.6976240290167	22.0686989435217	20.7139875283279
ENSMUSG00000020886	3.12384415553852	3.00169543650571	3.55838743875158	4.52771193153478	3.98647347767034	3.59520255819687	3.89550134919053	3.19425497537344
ENSMUSG00000020888	2.04668134781361	1.51757627275424	2.52416039433594	2.77219024648712	2.87536541788193	3.11688522897295	2.77660011826783	2.14470804753664
ENSMUSG00000020889	8.68778646037714	9.3492903259122	10.8369863216907	11.7914590605665	11.4147911905968	13.4402803571712	13.795358807269	11.7521409293365
ENSMUSG00000020893	8.5367692725188	6.06304896633659	10.1507829025074	15.0814332332509	19.6766387188761	16.6169462953895	19.1702326221601	14.1669608173943
ENSMUSG00000020894	10.1011894663827	9.44519496554295	11.2569633361947	20.6023403504742	21.2859905720859	16.274717840183	16.8530590910485	14.9462299269951
ENSMUSG00000020895	2.48120127291163	3.80135742740635	2.31427889944921	2.67393216743761	3.85968988236055	2.6080761449816	3.10344864804268	2.52174569423121
ENSMUSG00000020897	2.74429576474348	1.85946099533949	2.17046645833641	2.80698831408008	2.85219913919045	2.12833342839542	1.64534145161407	1.65708198694496
ENSMUSG00000020898	3.69561557303658	2.29689719517686	2.99319674592262	5.00540397189221	4.06920606638187	3.76392914736631	3.82065668092604	2.89755304827406
ENSMUSG00000020899	3.24161027981313	3.8635213872653	3.44184584870404	5.49691427291858	5.8390264659534	7.24097808739035	4.68592952122266	4.45140742397343
ENSMUSG00000020900	23.5928951815783	24.6146772432729	23.2112880969008	13.6635299639036	12.9105605023029	11.449140913712	16.3804584615418	17.254155555637
ENSMUSG00000020901	2.08968591252854	2.10792454776791	2.75679540189248	1.64505761326429	1.69934292440829	1.77459960759411	1.99188636537174	2.17282368379193
ENSMUSG00000020902	1.57905630596694	1.88765123795135	2.09503663921806	2.99956146433785	2.22975428036138	1.97965619421462	2.0473706455659	1.87252970687278
ENSMUSG00000020903	8.35390965905166	9.56070616659647	7.09158848004558	6.45304165787481	7.19647868595804	8.27998468252396	7.6188866832212	7.94990563114865
ENSMUSG00000020910	8.22042743896918	7.32479460972668	11.1645222689686	4.68243209662303	7.1699644741158	6.4168848456606	5.7490836195418	7.13734318309143
ENSMUSG00000020914	11.2608089781046	11.6287170272144	11.054667813903	8.69380391151125	4.4056908132979	4.69555671816927	4.80291234016334	5.4992685373075
ENSMUSG00000020917	23.3633219996315	26.4543633391515	23.9244195733205	18.4084911234466	18.136817611805	16.6783790886395	18.8176062781832	18.3697678428741
ENSMUSG00000020918	10.6245747496361	10.8548372515474	13.3771481626969	11.6351958283575	10.0938501633548	12.4938828894364	10.3672229669891	10.668291089646
ENSMUSG00000020919	5.86097385810683	7.39416118727216	5.37830346011124	6.45250837914439	6.96910522509103	4.73369492419357	7.00816646556737	4.89169505983613
ENSMUSG00000020921	3.26902514505227	3.24784906659099	6.00933144061035	4.13410298439557	4.00070381507983	3.79574356463924	2.95433772936916	3.7134897809036
ENSMUSG00000020922	17.735497264128	15.1148182080355	17.1873020833758	18.4931847426902	23.9061861628606	24.8570498822969	25.9774221705533	22.5823471775806
ENSMUSG00000020923	9.40920080956895	10.7632717501267	11.3922780464361	14.0671597392876	14.6191113175768	12.3626927731636	14.1718243143451	13.1977495871497
ENSMUSG00000020925	7.90051071766652	7.92605930310209	7.48959924452253	7.45352969314316	7.10615100832016	7.43808169202799	6.90972025287607	6.7765449401755
ENSMUSG00000020929	9.60785668270761	10.7597772007454	12.620534020321	16.7590595106355	19.2224443613077	17.0683601438162	13.7721815695806	13.2157425395653
ENSMUSG00000020935	4.02301258539975	3.34906197120693	3.6174421946743	12.7184849955538	10.5583671173819	8.18147996283785	6.85272398300602	6.02042286470278
ENSMUSG00000020936	6.98267252369588	8.43180631641701	7.65885987967187	9.02197239618354	9.45892221559926	11.3757466054877	9.39921878326476	8.81982985903439
ENSMUSG00000020937	6.00698858702003	5.00399460283309	6.0791901463911	6.20637387219237	5.59526746408481	4.63918323746457	5.76409859803306	6.43945640863305
ENSMUSG00000020941	6.36722189504795	5.56112131299649	7.01071339939166	5.53662162696507	7.7396318182978	4.46791126720685	5.84082082758079	5.7277095386643
ENSMUSG00000020946	26.9321129384935	28.1399501896343	25.77703450328	33.7979997730151	43.7888625388608	40.6436806210579	38.2036251218826	35.7201236671853
ENSMUSG00000020948	3.00111961863279	3.13346100406819	2.79896884193072	5.29156227558267	4.52717903886709	4.27546861471036	3.18644095053226	4.63689131959784
ENSMUSG00000020949	21.293557729895	18.7119069510804	22.2007022491189	16.2678663862971	13.6923287315904	13.5858203426727	13.9970410524666	15.6183933902045
ENSMUSG00000020950	2.54102142820277	1.79679872459949	2.41008761484136	1.70951466649004	1.83915390147063	2.10760140215005	2.37254851903822	2.07501457718154
ENSMUSG00000020952	6.04588920252636	7.64087079123271	6.61034485988757	11.1626586269807	9.85222330481259	11.5874022366247	8.35700573310395	7.71055303095284
ENSMUSG00000020953	2.90304554713714	2.04186804731568	2.39308170925394	3.19049310733319	1.93266275192358	2.13632982344933	1.99091967268852	2.27445965390295
ENSMUSG00000020954	86.5169159074015	54.4850558164296	72.2009084539832	71.897804130659	53.4731369208643	58.9867652204296	52.7964545263331	55.0081979002048
ENSMUSG00000020955	18.2533602817018	18.6320983584945	19.2432387379706	13.0291299362433	9.85834370917172	9.66690894274747	12.0778419874492	9.6658638857959
ENSMUSG00000020956	5.84205347330801	6.81018873604437	4.47977636262614	6.03898847335125	9.34356476507399	6.87490299106042	8.52562769237933	7.9962317642736
ENSMUSG00000020962	18.6687611064262	22.5880992645327	22.7277838215857	22.9258245629968	30.3682300846243	32.231986470345	25.6951655420588	27.6939557196391
ENSMUSG00000020964	30.1276627286391	39.2187298165646	32.8154064584168	36.9447262730978	62.4312714498166	69.2373073362947	53.223147257732	54.4218085259064
ENSMUSG00000020973	5.41476627182863	5.11983515465093	4.55000687685298	3.97966509607896	4.44213999318579	4.5447643104458	4.42341900831651	4.33871304576018
ENSMUSG00000020974	3.19315030209541	3.40138574313299	3.5541192299305	3.61621403035041	1.81427277514234	2.19050420346528	3.4588038895026	3.12800584869339
ENSMUSG00000020978	27.5155575275353	39.3552180218099	36.2911232283797	28.9821622219579	27.3083773992371	38.4636641937082	29.6310263037664	33.2645882160174
ENSMUSG00000020982	49.6270364635562	47.7509002959391	42.0423303572506	27.9062545667969	23.7219273098068	31.2947510730428	33.4443641882896	35.9300451851238
ENSMUSG00000020986	17.7212971947544	24.2487441304415	17.5124878240273	25.1254268460534	21.5549478576502	24.3547719846753	18.6268732666875	19.5538908579434
ENSMUSG00000020988	33.4352841942532	42.5363260472202	39.9513014503268	22.3105597879085	31.361647566071	33.9378770265131	30.6393349334125	29.4522402281184
ENSMUSG00000020992	3.75349545720221	3.95581823794003	2.97611220238614	4.13211307773881	3.11679901621766	2.61190489770775	2.81993118365237	2.76264850466189
ENSMUSG00000020993	45.2911439725326	74.3086683440646	49.7312460675909	41.4687557823588	38.5799488873433	39.2691822282163	40.9900349951517	42.1007878105884
ENSMUSG00000020994	93.3788546798544	81.5780648141334	83.0440960009327	31.9391657679078	31.4536615998889	33.4416096198627	46.417717847693	50.5733949548076
ENSMUSG00000021000	36.2871741311435	38.1677144466276	31.0427883542737	25.4232768747901	35.7130691174394	37.6822877093371	38.39991918879	38.1331346140582
ENSMUSG00000021003	7.24492463194093	6.74716540023889	6.51566347996492	7.50906581260206	5.88189455474843	4.66028415609239	6.32332796123791	5.85891331864574
ENSMUSG00000021007	3.63625089894991	2.54397282868605	2.86996918935242	3.03237330206556	2.10170460694457	3.50153229438784	2.26012960691283	2.07776605645263
ENSMUSG00000021009	5.41892343491019	5.60964420779869	4.6791906436631	6.15511940024603	8.21889411692907	9.34958813322808	7.70153561498808	6.21132000706439
ENSMUSG00000021012	26.0699082522395	28.344262743015	26.6264749751669	26.3358890821644	22.1890738177166	24.0226257302083	27.3015513836069	26.4025577480004
ENSMUSG00000021013	8.56027840814764	10.5894965809225	8.76267667530647	6.78999776694675	5.64680241786337	5.5441245025608	9.18511861678934	6.92154651527207
ENSMUSG00000021018	10.3090310813152	15.8973239192178	12.7942696710836	15.5890530199939	13.2830048177893	23.4478966280774	18.3676102943154	16.2858020120881
ENSMUSG00000021022	5.43727990438184	4.18016876833396	5.23251735947506	4.90028312574212	4.22904736078032	4.97432433863189	5.04613987294398	4.34307604837985
ENSMUSG00000021023	11.447229211163	7.04956302094638	10.9272500184844	11.1983303845453	12.8976170340792	12.6965455808268	11.5714528006085	10.7126265347299
ENSMUSG00000021024	83.2597829937569	104.652205771909	73.8809903432815	112.818240395282	102.053283169844	116.486334105923	106.874396500408	114.94886280322
ENSMUSG00000021025	25.2493588967428	34.2782425952108	24.5367736653026	16.0353336906663	10.859615189607	10.4385305797336	13.5823861394124	11.8264459192453
ENSMUSG00000021027	16.2159767126376	15.8914263246338	13.9080963338762	11.149874412082	11.087477497118	9.95928137918322	12.4345366356005	13.4396671830012
ENSMUSG00000021028	15.7348000364988	19.1043867073827	15.2719214616777	17.0023634428124	14.4137437659626	15.5519192154172	12.8369507879829	14.1351210683939
ENSMUSG00000021033	19.2116547101513	23.4564273246858	18.5701442442801	12.0681755383027	16.1959665785312	21.2430824303561	18.645003226724	19.3647379053069
ENSMUSG00000021036	12.8363855302806	11.9898291207344	11.5755870622483	10.5923880398707	12.9247396144601	13.0316329063625	16.8369933977819	15.2579936362424
ENSMUSG00000021037	13.9892717472239	15.9667830227488	13.7148604851577	25.4087853083109	25.0572046275847	26.9286211898149	25.090455017328	27.6465419439382
ENSMUSG00000021038	7.80544870971134	10.1485150850981	8.06984674625469	10.6792717933291	12.22767307037	10.6561022398341	10.362223779689	10.5607511769231
ENSMUSG00000021039	16.6919702109596	18.1086225414979	15.6546428229285	14.2173569776702	13.5168287293315	12.2211793833147	12.8835254517168	14.9903006171786
ENSMUSG00000021040	9.43732845848707	9.75583181109153	7.83701167393501	5.95734298679505	7.06884945643668	5.88763462133524	7.57447079239063	6.69260218234437
ENSMUSG00000021044	2.0053851599836	2.27466212749996	2.3557334804796	2.16942616468157	2.98820380529155	2.47448674525849	2.26163517557822	1.79733035130223
ENSMUSG00000021048	6.29989279336977	10.3079546240099	6.88992405894789	10.2049913808893	8.62939170262034	9.72099734072983	7.98904194744022	8.57742649246159
ENSMUSG00000021051	13.3750713039233	17.0665005885535	13.7687250000335	12.2326300604978	13.4763517899731	12.5765602268845	14.3719399883996	13.1204988132416
ENSMUSG00000021054	97.3706350251783	117.392347954466	105.651286601238	67.3088037974497	67.5520846281492	62.1704084036821	71.6904268394585	72.6551564908761
ENSMUSG00000021057	2.93288942975164	2.50376755577568	2.52042728896017	2.4402942596152	2.32952831884465	2.08834314537917	2.25458933318123	2.18160773037434
ENSMUSG00000021062	5.4159736032692	5.65836205517022	3.62814162445275	4.12417865575594	7.42228643892826	4.2692371342046	9.41246245243163	6.13930496438905
ENSMUSG00000021065	7.46012746298145	8.44027854716138	7.94753009814711	7.14701427046376	8.42651596327066	8.42909460451687	8.04234457843713	9.11183797895618
ENSMUSG00000021066	3.03235788688784	2.48355092971463	2.96299278527486	2.16966878421781	2.93673934886304	2.37647314501351	2.53168178557364	2.45321451884509
ENSMUSG00000021067	42.2518161327169	33.3662097054434	45.5860315663373	40.0115869950504	40.2765442462261	35.1018629921296	33.5839813292638	39.2613365314828
ENSMUSG00000021068	5.7836682670062	5.05512396228329	5.76944511796796	4.64713237704237	3.9970557701388	4.4808955448029	5.32765018884925	5.67191320992979
ENSMUSG00000021069	2.88965374513877	3.36465459035203	1.92218569444687	2.49148241797086	2.58759926216324	2.12833342839542	2.81993118365237	3.03382519768679
ENSMUSG00000021072	44.2017439407397	45.5054220842463	41.0136207849888	39.1568695159236	44.1406668913411	43.993742441543	44.0727899100552	44.8564023844662
ENSMUSG00000021076	22.7765915184441	29.844582302563	24.679444951268	23.019019709862	19.3746259705865	19.2210980045457	18.3823944782506	24.893147834585
ENSMUSG00000021078	4.78577890721295	4.50750349125418	4.5529414597696	5.8268865924057	2.42720824081456	5.05736335553149	5.07021863032845	5.02237688926069
ENSMUSG00000021079	5.37774697586751	7.82697176485214	5.93642693302778	8.1462018349345	8.58505887733999	10.043389997475	6.94415520629962	6.58032771674204
ENSMUSG00000021086	2.16752062056629	2.56245769557013	1.87048420814492	1.35836534070238	2.05961049152772	1.7100496402946	1.6399266873366	1.65156871321774
ENSMUSG00000021091	74.2515485215858	64.9668281172808	90.470777767919	70.5392838117156	139.376505456961	98.1711564424839	131.20430805902	144.712808118522
ENSMUSG00000021094	6.33848367460729	10.0185593232933	5.37314516537022	9.0058495709019	8.35065577660784	10.7906958921307	10.5306032017145	12.3000422418562
ENSMUSG00000021095	1.53649475414035	1.88115086272976	2.47273346313478	3.40836770567456	6.69682700539649	2.0678234338127	3.42596812778159	2.68416124414127
ENSMUSG00000021096	8.62958789117063	11.4425033992952	9.11783181731395	11.3852340899204	14.2610501749551	15.2807458562566	11.9226088587175	13.560223296356
ENSMUSG00000021097	1.83128202845309	1.64342478582497	2.10163342480906	2.0096353044287	2.61556220214235	2.12681199447883	3.15639546237129	2.8536844356129
ENSMUSG00000021098	2.16087943387365	4.08696375702952	2.6186584592924	2.25986996057266	2.21914619108099	2.07276947117069	2.4316448585295	2.35356967081544
ENSMUSG00000021099	5.41186307171337	4.48372191924836	3.2772857009289	1.87892921238617	2.66323694215156	3.57526836363635	3.47630398203951	3.23725844893957
ENSMUSG00000021102	2.4535798039529	3.35555976500452	3.5537450000067	7.58546852242519	7.36396627311591	7.82786382311078	7.26220223418095	7.20577432114688
ENSMUSG00000021103	8.74717045187045	10.0381676435059	8.37023409539625	7.17844973984541	8.00601355523503	7.65435251290686	8.27933958436692	8.75919754106648
ENSMUSG00000021109	91.1465639298208	86.2638432400192	81.0275244365987	87.8723784950736	78.1618947063253	93.5070992416486	86.984052780854	84.5853075793612
ENSMUSG00000021111	63.3585735895794	71.4476761819174	65.8530247789944	54.5784411757033	67.4127568059042	71.9072548323837	62.260780796865	67.7470783199744
ENSMUSG00000021112	25.9662296455537	25.340920023402	22.2043703325511	22.6012734657581	22.1800833923881	21.4213911172115	25.9740456336084	24.3071905881164
ENSMUSG00000021113	4.57754366410336	6.01523454650957	5.46396660857745	5.41740250804597	6.22452984281609	5.39645455366823	5.79078182539527	5.56030606078935
ENSMUSG00000021114	20.1078158903042	21.5665945844123	18.5408923336975	22.1398414709669	29.7148952994211	26.292884596156	25.5940735923278	24.9932582634117
ENSMUSG00000021115	4.57460773130536	3.50898071935088	2.67737899151613	4.54483290932444	3.91979654116522	4.1013206601006	3.22301667739149	3.99237013725947
ENSMUSG00000021116	48.6991892495382	35.6729198413512	35.2468079479607	29.2856026844254	31.7611927521938	44.1450843985563	35.8225362828854	42.7695730027129
ENSMUSG00000021120	5.6846018577185	6.06446681354161	6.13665148842004	5.42296302818765	5.06863827646438	5.13092782362342	5.77780688840261	5.76544816194395
ENSMUSG00000021124	18.4634443426583	18.2469018527857	13.1152919253674	31.2700861204288	40.7166191255939	34.1684591702816	26.8064394800927	25.078306367245
ENSMUSG00000021125	6.47840791657879	5.69453484849299	7.53860655201296	6.09955385556214	6.64220326013898	6.68907610955676	6.48329337972737	5.63592508296254
ENSMUSG00000021127	36.2651100263356	26.4101511665587	34.864879347915	41.8536488400715	32.7785337259097	47.6994186501451	27.5151161641432	24.1407134532792
ENSMUSG00000021130	1.92647637433379	1.88212481757566	2.13034366858421	1.77894806528322	4.42187429788856	3.28499545541944	3.7487897769287	3.12438870720008
ENSMUSG00000021131	9.41794707811239	11.225348011064	11.7517009619385	20.0760947310078	23.7764627325044	22.4671325123956	17.9778538636802	15.3689042388777
ENSMUSG00000021134	97.5123555529808	99.0284130669377	98.3101891964789	133.161319341406	150.925998673414	131.024063223338	133.756485293267	122.372402915947
