gfp_plus_1	gfp_plus_2	gfp_plus_3	gfp_minus_1	gfp_minus_2	gfp_minus_3
ENSMUSG00000022179	4.82116700375091	4.06782751920453	2.19335328393838	4.52472722889101	3.07376178378677	4.73995721847091
ENSMUSG00000022180	101.520322285618	123.008193819942	115.974459637151	184.785445533767	229.403121140847	222.755858219015
ENSMUSG00000022184	8.4551012966294	5.99420742157653	9.77022280729743	5.19642404675331	3.18301101106124	4.893265693826
ENSMUSG00000022185	47.1554322658992	44.7230150107615	48.2904067216358	50.0451549913878	47.9238864664331	44.3220022453084
ENSMUSG00000022186	20.1318474489861	22.0965969754989	21.597270913817	29.1609063801158	21.7423716185978	33.9428346142462
ENSMUSG00000022191	15.68806858236	13.6970456411449	12.9705727898228	16.1855190146364	14.4047714540228	15.147283185874
ENSMUSG00000022193	3.58436619016006	3.22567214836532	3.8353755444854	4.61496020082003	2.3104262330984	5.14179760964124
ENSMUSG00000022194	13.690899711077	13.7873093641038	12.9855594224235	12.9390000707529	12.6148060350539	11.0119074356488
ENSMUSG00000022195	6.60345485638643	7.47977635233354	6.52486601826143	9.04063173891108	7.77258411121145	9.30028070339504
ENSMUSG00000022197	1.73723300478956	1.93012237884921	1.84311705037812	1.58540190263953	1.69002055191516	1.45632376635855
ENSMUSG00000022199	5.18645090406712	7.86854860085609	6.16624775750245	14.4113003057114	12.7597323135661	12.8413899695672
ENSMUSG00000022200	36.7746680045604	30.4376369164212	31.1325418686609	28.8253569199174	32.1306460538407	27.1436566185564
ENSMUSG00000022201	40.3125421277497	43.8925599395146	41.963947646858	44.0381664386435	50.1875916845323	45.5107188672593
ENSMUSG00000022204	7.31343805693994	11.7338835376137	13.0505732576162	9.91451695911248	11.5044858867029	8.75724177305724
ENSMUSG00000022205	17.4463937995731	14.7590118248098	17.5142061893383	13.7298611470726	7.46333152306527	9.9593507375653
ENSMUSG00000022208	1.75384335008238	1.55716174576198	2.41958265454019	1.22623699741989	4.0704959339717	1.92372428817061
ENSMUSG00000022210	8.72851900073682	7.78279383235551	7.86692514680058	7.51759751484653	6.07790165325631	6.71458249739326
ENSMUSG00000022211	1.78437052329193	1.78666375521149	2.40688323825395	1.78525778132042	3.2232165445513	2.563730850476
ENSMUSG00000022212	1.75761256683279	1.67217037686999	1.57597655231318	1.37237855651989	2.41368782026656	1.16924891141216
ENSMUSG00000022214	5.09144823604745	3.94105310218722	4.43829367823469	4.10078792015911	3.96503084294664	3.58377515702785
ENSMUSG00000022216	43.9542673843769	29.1468098513674	48.4149239139346	23.6365798342219	42.8198184494765	29.3785939074766
ENSMUSG00000022217	6.85550735364227	6.39029973432226	5.72123872161992	8.20524933705113	8.21412234876414	7.79209365060681
ENSMUSG00000022218	2.15111773829199	2.4689133778104	2.63283018918421	2.21071696943225	1.6609106219105	2.48359845207011
ENSMUSG00000022220	1.95810488545599	1.49787686539033	1.654355742326	1.85622491173404	3.5934163759769	1.43600422143647
ENSMUSG00000022221	4.29173145127622	4.56572169797937	5.19309532385554	3.51653718070282	4.17911806152951	4.23158563032379
ENSMUSG00000022223	11.9064013605146	13.2065592389991	15.1784852752181	13.8936580960888	10.7625188119337	16.7111539279015
ENSMUSG00000022228	25.166325425465	28.6976959138065	24.1735675865616	30.6035757463235	28.225740774335	25.2670221126914
ENSMUSG00000022234	20.8704645159599	20.0653127138414	18.0099286097243	16.6383282333819	12.3166231339921	12.4628917335272
ENSMUSG00000022237	3.3609856757268	1.67837203728492	3.38990333531297	1.38994418163201	1.99408800648265	1.22669288964929
ENSMUSG00000022240	5.7754403607002	3.99803683069808	7.31708769897621	4.02987568929066	5.45939546265107	5.34227102798689
ENSMUSG00000022241	6.18278814349333	4.33031760766043	5.75461875788622	4.39104920092295	5.43252553793163	6.00344937231153
ENSMUSG00000022244	3.23432499337572	3.62047633184281	3.39675180909554	3.81119734346689	3.14860068401656	3.72558394396762
ENSMUSG00000022246	8.74743345997274	7.27949605227992	6.03273938646504	1.86889938927584	2.4158956575631	1.87917034854553
ENSMUSG00000022247	5.1710401577381	4.16862214112187	5.02973819425553	4.76139956080695	3.52065208193174	4.52601898775329
ENSMUSG00000022248	4.2903129388522	3.60159497400718	3.87868816425078	3.75263619785159	10.1310474997404	3.27355289937873
ENSMUSG00000022253	4.22388326311827	5.09694058143507	5.69333541948269	6.00913655244794	3.07928777561772	5.86958908560126
ENSMUSG00000022255	33.8273229565647	31.4097354862748	33.1717813612735	43.9579120241314	37.7605145728609	44.7493392196335
ENSMUSG00000022257	7.02797240347157	8.8570278566956	5.71636615760843	6.73109144438409	5.52152168241582	7.13994473577229
ENSMUSG00000022263	26.4712486584295	27.6047750853949	24.3603846525065	58.5273258971054	32.9345458021647	57.7156856685196
ENSMUSG00000022265	20.622555333062	19.5365904986019	17.2416657331479	13.9100523519292	14.5050699429886	14.3299242693109
ENSMUSG00000022270	39.7514473839762	35.1513990310275	40.5414151310275	54.342853007971	28.2755860232053	54.9845665711193
ENSMUSG00000022272	3.21300573368184	2.58531203017064	3.37102491714912	2.60825871682995	2.36294005235955	2.28108406791972
ENSMUSG00000022280	6.50303883008466	5.29812443627137	7.05148010131101	5.36909820390202	3.94724878747802	5.51119380429881
ENSMUSG00000022283	125.952378992496	99.2942229741926	132.558605446194	129.885981247157	96.0619410461594	128.110807953575
ENSMUSG00000022285	99.8030014166367	78.6458905890384	100.618867385119	83.016356481902	92.2935058302714	85.6501930709531
ENSMUSG00000022292	10.1690887281671	9.1295316405297	7.88913816086895	6.15099795150191	7.68978194564493	7.56808974346677
ENSMUSG00000022295	14.1830019747916	13.0054786207751	12.8394447832427	20.952900126091	15.1072291109747	20.3913153018395
ENSMUSG00000022299	1.99218806381715	1.76240107334563	1.68070805180868	1.67647863396731	1.67831478816064	1.50158441146702
ENSMUSG00000022300	2.81692890815749	3.14313723573054	3.02827965429139	3.16380650973702	3.2735702940317	2.37186472890818
ENSMUSG00000022303	5.60308753675741	4.56942031480609	6.37567478692876	1.1017103536723	3.00573301156163	1.04237579154035
ENSMUSG00000022305	7.28368575695436	6.27446671458376	6.25536589934219	8.38631101313976	6.44067728503466	7.93904584960308
ENSMUSG00000022307	13.1024722570086	12.7196532079659	13.6198801393236	11.9676816939381	12.3990555921327	12.2979812575631
ENSMUSG00000022311	3.17203213754346	2.64697623889736	5.37040280269137	80.351608182049	33.0980160901151	88.724276422697
ENSMUSG00000022312	27.560317014833	26.8318147885745	34.2725467499079	18.8804445531487	32.0210776519238	19.9506503125582
ENSMUSG00000022313	1.7781026020193	1.72781041260414	2.6446044309131	1.85761455237844	2.00827899996188	2.15884225547523
ENSMUSG00000022314	25.130228367273	19.1607863950811	20.4540624987994	17.395746720565	18.3316125588797	19.9527977137477
ENSMUSG00000022322	2.25978042579001	1.52786051120454	2.22266050196296	1.33774654536793	1.67809277641335	1.3247293004838
ENSMUSG00000022323	3.16509061296266	2.98932026363802	3.00279714931262	2.54184630355918	3.48555293248474	1.90689302833038
ENSMUSG00000022324	2.04488547098363	1.36708890558594	1.3700085513822	2.04103594218588	1.42815072368524	1.75705411870129
ENSMUSG00000022325	4.70437956094974	4.33357093436908	4.27757784915469	4.74921240464528	4.60882506891807	5.56149496147642
ENSMUSG00000022329	11.9785589526873	14.0787588332111	13.6194141859881	10.3726677580763	8.00978579164757	10.2742648785351
ENSMUSG00000022332	1.38838346662755	1.4152471378695	2.33642220263494	11.4125426499794	7.21772284924415	10.3764251865876
ENSMUSG00000022335	7.733566569389	8.08207749050016	7.03245482358303	7.44958302085495	6.69169359420598	6.49634682685335
ENSMUSG00000022336	9.08512077143897	9.58368953084313	13.0794541704335	7.83127817398071	5.25740733324677	9.0047387158309
ENSMUSG00000022337	11.7344760761408	13.2792977927093	8.75821954569956	12.1529870698346	5.49007221122561	13.8467358468531
ENSMUSG00000022338	5.12477953053409	6.39820550726593	4.80716416138925	7.07089889114242	7.04744234225139	5.51330430432421
ENSMUSG00000022339	10.2185933582054	7.81533424506185	6.46898919660713	8.83222016517643	6.75408495824006	7.4392902028276
ENSMUSG00000022346	42.5423144003268	56.199620341761	49.578988104386	76.1765092717653	86.0550698820199	86.2397746740017
ENSMUSG00000022350	36.4040949902687	41.3878198293454	33.8051176663436	28.1290826741266	37.7180260780863	34.8036196733184
ENSMUSG00000022351	5.54533619680296	4.96133332613233	5.98203572772786	2.56114501583526	3.5845348553489	2.87549163082646
ENSMUSG00000022353	38.8755141755344	41.8365964076541	42.8917306646954	27.750269294536	29.6287529418096	25.9006346984473
ENSMUSG00000022354	18.5054418851516	20.8062888533307	27.5289006807691	11.6751084126311	25.2642914226623	24.1996022035131
ENSMUSG00000022358	1.94122356353462	2.75679264276879	2.11726859039864	2.21318076430843	2.04702605189849	2.38291111675645
ENSMUSG00000022359	10.0570217678733	8.86679752983084	12.1294680036516	7.70687730798983	8.41087252128167	7.36366116661765
ENSMUSG00000022360	9.2905527193877	8.39241106421338	8.83066628985234	5.0022773651936	5.49757003574131	4.67738222368077
ENSMUSG00000022361	17.0476645008328	15.7680974839271	13.6592387357088	15.847857744444	16.4379122096773	15.5641091266985
ENSMUSG00000022362	1.57135186035656	1.99025415933703	1.77632345551021	1.76589583817336	6.15295962641154	2.91458044583889
ENSMUSG00000022364	29.1877137825277	32.1714655524284	30.527310424632	36.6237943915653	28.2154819168569	36.6707861320768
ENSMUSG00000022365	19.4054118598539	18.1138196667282	18.5079888845206	19.5096399174954	19.5152289321001	21.1766025100793
ENSMUSG00000022369	5.31296487843504	6.10468297642605	4.09724578407317	5.93441030904734	4.42698799094959	5.12931344702794
ENSMUSG00000022370	3.84987416951084	4.64257938105	3.28452042167451	3.73840906773795	3.84321923461289	4.57766507146206
ENSMUSG00000022371	8.35280380798952	9.65720371144736	9.29008129229361	1.6291329604571	3.39008188083887	1.77324498786722
ENSMUSG00000022372	24.7397567351034	23.6533661810845	27.3668835216728	39.5194329338754	44.666863590096	44.9346687262844
ENSMUSG00000022376	1.35405832880121	1.4919901617307	1.64517508675387	6.51133824059868	6.79767060290529	7.33170104925312
ENSMUSG00000022377	36.8485288762002	32.3144583462512	35.6888552775912	69.4411180955526	44.3654778307487	73.8725845048454
ENSMUSG00000022378	32.7899035903893	30.9091362942398	29.7198855219469	37.9808459120595	22.4338851839367	35.6220453368045
ENSMUSG00000022386	6.20395086831063	7.74345441967403	6.94745249113068	8.17146955262182	5.31071554887893	4.66692393526582
ENSMUSG00000022387	36.0278170457242	33.3924370913259	32.9976401716206	40.8319948056106	39.7126921537151	42.5073756927914
ENSMUSG00000022389	11.0372624116692	11.8354451257187	13.1351388467509	26.2491313693414	25.7226804816091	29.6758319131206
ENSMUSG00000022390	6.18273869761341	6.66451010408221	5.85922838262584	8.13617442808148	6.62355491801738	7.78175080571364
ENSMUSG00000022391	10.2588765173982	5.92715693486153	9.08098929243823	6.02264036309534	8.69068547128197	7.52888975773903
ENSMUSG00000022394	4.93621455605986	4.2710822155237	4.19759788105982	4.3378878341542	3.33332040661147	3.69632280828842
ENSMUSG00000022400	5.73093897110524	5.451187940969	6.19762328084086	3.86649932809342	6.87050331258437	4.80477133185818
ENSMUSG00000022401	6.01073129378792	5.68594825368682	4.39849753055971	5.22458940437942	4.18923740678601	5.6097838202387
ENSMUSG00000022403	10.2208186226545	11.421246153023	11.6050158451931	11.8974079675242	13.0557911481583	10.7110031138123
ENSMUSG00000022404	14.3299968255576	11.6630384071535	9.16040235542691	13.5278168666784	6.74003175282245	11.1117389068749
ENSMUSG00000022407	5.74996471435632	4.87532193240954	4.97596432105282	4.55766975436066	7.82526905050997	4.16971149101185
ENSMUSG00000022412	9.50621724221745	9.80583153955909	8.43668580000652	10.6533820896234	10.3138264511864	9.12052857785606
ENSMUSG00000022414	4.44214436572704	5.72542335683636	5.46531912379932	5.81976907285587	5.13359011773847	5.79652785378585
ENSMUSG00000022415	12.2735649897128	13.8794635470136	11.9531120810447	37.3793926900247	45.276386874776	34.6878216016544
ENSMUSG00000022419	5.30203150153483	4.39449506142695	6.13879440961103	3.38437613436903	3.93587911661769	3.43566351979588
ENSMUSG00000022420	3.74497306823476	3.50619642538733	2.89816509492665	3.43775487840342	5.32173586358662	2.7246832005315
ENSMUSG00000022421	1.73652573416958	2.03671206236625	2.51777638082884	2.54182818593205	2.83559145659861	1.94665791441079
ENSMUSG00000022422	1.43103021175085	1.47643612403336	1.44821043323313	1.37143963965299	1.21543551055571	1.38688413154257
ENSMUSG00000022425	12.7823645288805	16.0712432248566	32.1854489122374	18.7192909843507	26.1601413353849	20.7958339034576
ENSMUSG00000022426	6.35908114135599	6.08944579566241	6.3579214168668	6.1762981165291	3.84244401846231	6.73183086613849
ENSMUSG00000022427	8.56485885726392	11.0426540365652	11.6536487172366	8.89678148712435	6.33098763750402	9.6835802222299
ENSMUSG00000022433	42.7554164118725	41.0104932642529	41.7721808338172	92.1055058083544	77.6823943675359	89.5970593293322
ENSMUSG00000022434	3.59808276277912	2.65619804504857	2.37366891228365	2.19556193333902	1.72357661945825	1.81213489161304
ENSMUSG00000022436	32.9420091335538	40.912275792799	46.531172207046	60.666091391091	39.1943726879035	56.8699564408976
ENSMUSG00000022437	5.30988642469868	4.33641970161593	4.37808396074525	5.02223543443388	8.99125037019693	4.63799237103256
ENSMUSG00000022438	20.5943489801011	20.2671876550077	24.6287443529135	9.91046132745072	26.3111389595823	11.9806045855404
ENSMUSG00000022439	30.6310692805714	32.726904954759	34.6054404517477	68.9559520652456	44.1087520501037	70.3293688969802
ENSMUSG00000022441	1.41316992870636	1.24951108107797	1.11736459947629	2.76962892346025	2.10473742272759	2.46894007311031
ENSMUSG00000022442	4.43254884649162	6.37250651189828	3.4985555873945	5.86425651941248	5.11753734058221	6.13497910837858
ENSMUSG00000022443	83.6616159964207	69.1636143505548	90.5774107996821	63.8775650515952	62.6218019327815	65.8601539294406
ENSMUSG00000022449	1.04400886243583	1.19976829686306	1.34881567983569	1.15731674027191	1.78697889113493	1.15976153415321
ENSMUSG00000022450	3.25756593096538	4.2332350027784	4.22212627396562	3.9075849365747	4.71697060543354	4.11501063948757
ENSMUSG00000022451	17.3627617740195	13.2987929805925	13.3804068497913	10.4451540707073	11.3592551016778	9.7841583774244
ENSMUSG00000022452	9.23491920470427	13.5734600324517	12.92180884182	6.70342650796271	7.56263594100191	5.94409184152364
ENSMUSG00000022453	50.6890347021891	49.7668560177011	43.8694496566583	45.9480365708557	51.251318232162	48.8639106502757
ENSMUSG00000022456	1.6475321084041	1.91436414563784	2.19798723714894	1.17631560441283	2.51035023532752	1.59332050274695
ENSMUSG00000022462	37.2454933053099	30.3314799342934	32.642923737284	28.0555084171059	22.2076287621741	25.0064471304851
ENSMUSG00000022463	14.3804596203809	8.13086648327793	13.9765439685677	9.38813587304635	8.88940087470668	9.41744142831788
ENSMUSG00000022466	3.89122658706188	3.34030626950319	2.94263993584928	3.56391304276934	3.02311114745324	2.97494326394636
ENSMUSG00000022468	1.73412070429534	1.44143152309317	1.97712852587236	1	1.29353982978957	1
ENSMUSG00000022469	2.02120311101788	2.13037303657909	2.25929646840544	1.38651869892212	1.72858950457759	1.20129508969096
ENSMUSG00000022471	5.06082787642981	4.54752372078029	4.6734716076574	3.09524562913882	3.0373231633089	3.875588300692
ENSMUSG00000022472	7.31774169569722	6.90324168586376	7.16500160418755	8.93816839826743	20.5140956785261	8.18183008548523
ENSMUSG00000022474	4.69093301790335	5.80980591677986	4.54447109115803	3.76028860077679	5.80291374834151	4.25478675792611
ENSMUSG00000022475	6.27603010435143	5.02039965509558	5.98805968570366	2.04584193233482	2.7515280002659	1.81699609679551
ENSMUSG00000022476	3.28367264369841	3.7858776844715	3.13549343179102	3.68139374631783	2.67185303276848	3.65324201058663
ENSMUSG00000022477	29.3001267254196	30.6994801262987	31.9604300792788	30.4905069061485	27.4036964374666	32.204905531097
ENSMUSG00000022488	170.117174874601	172.850357234947	151.180465614392	272.729471877767	215.021348190395	278.640091256843
ENSMUSG00000022489	8.84873438158132	8.59527121757693	9.59436505205705	22.6688740535028	21.4870140817593	20.1735125028008
ENSMUSG00000022490	4.20989499985308	2.86720643170551	4.4155854328956	10.798071444001	4.1571639681808	8.77560083057387
ENSMUSG00000022496	2.67325474883316	3.45506657838089	3.10512249899087	28.5805199697943	9.67293141267827	23.4280766043105
ENSMUSG00000022498	20.1067701647881	22.9464378731036	21.2977672700822	35.4104307278907	29.758519099506	31.8377253844186
ENSMUSG00000022500	111.718421097075	73.7157357566374	113.378419984834	54.7998438128909	55.9975809829607	42.1738541593806
ENSMUSG00000022503	4.49384436160754	3.94046083807992	3.18623613897019	4.84128365342118	5.39632893135079	4.49178579369743
ENSMUSG00000022504	13.1581240956686	8.93173587674735	17.7613789366487	2.16091805988615	6.90311350508065	1.78890786075253
ENSMUSG00000022505	1.0671642346483	1.11878320083233	1.13037042831896	1.5273390721648	1.85043276928396	1.72342334855121
ENSMUSG00000022507	25.1126200052873	20.163627503398	24.5947423511649	20.5367388779634	28.571310017887	26.2709573031906
ENSMUSG00000022508	78.6297646665689	68.7579726989843	87.6219179463807	40.2666013647627	40.3889203248268	36.9971305355378
ENSMUSG00000022512	2.71810811296218	1.27153065971688	2.22991682243299	1.21234439016377	2.05159729292044	1.22457636013676
ENSMUSG00000022514	3.03370925020012	2.64618799850851	4.11250744706991	2.25823808317259	2.56381396047186	2.75988912309102
ENSMUSG00000022515	27.0962460468677	30.3863496608598	28.4736921302829	33.215022593767	21.2895840203673	30.8197102050195
ENSMUSG00000022516	5.21416137298834	4.63262226842089	4.36288022022266	6.43984856136481	5.73267966199661	7.11932096267691
ENSMUSG00000022517	27.4931014448009	30.0121116611884	26.8218201313667	40.8291219268621	37.0029376363828	40.0221757191511
ENSMUSG00000022518	2.43967520545283	2.61878143694971	2.115239919239	3.65579989910533	2.72521177508122	4.31947394244557
ENSMUSG00000022519	1.80812007128831	2.15050557529374	2.32352058829412	2.54367837975517	2.62574099330654	3.65720790917088
ENSMUSG00000022521	49.3508993669382	56.1536265902691	57.8931729574777	57.2478716947954	58.2704708456723	62.3331776013929
ENSMUSG00000022526	1.77588336874188	1.94503867492726	1.57083900130147	2.17427240996451	1.6129716762801	2.48868591554301
ENSMUSG00000022528	9.18854636267959	6.9631108777516	7.41124111798543	8.60991600517483	6.21626409612433	11.49158783277
ENSMUSG00000022529	11.0603887256386	12.5264920342271	12.5829615499897	11.746598601549	9.03808612193698	10.5625432351614
ENSMUSG00000022533	37.2949276203617	36.3267414051862	35.3604372215588	34.2876142801263	34.843415669856	33.7963177859537
ENSMUSG00000022534	10.2172932872637	3.4235456169821	8.10906240003898	1.4373720419543	3.73970507803596	1.05466696105044
ENSMUSG00000022536	16.481372919574	15.6524288016189	17.3643314175045	19.7504354046241	13.3712447095173	16.3766241571196
ENSMUSG00000022537	2.02581304091795	1.43696860916803	2.22039703853768	19.4529547355246	15.8191778494856	19.8136483749265
ENSMUSG00000022538	13.0550930445721	11.0673170383921	11.72874830483	11.453851986922	13.5587046926196	10.8196302375922
ENSMUSG00000022540	105.579829281415	120.986339355142	116.988319796151	126.096106148095	142.434642162704	121.99345658605
ENSMUSG00000022543	2.03477049043452	2.3472893295678	1.64066174453318	1.50222855315614	2.16517305332225	2.22557495017635
ENSMUSG00000022544	15.7798457738502	19.6141705479803	17.9647373580625	23.0275878427349	13.9208026583503	26.5043290469012
ENSMUSG00000022545	6.87777391032069	5.93637975669512	5.13749487207676	6.18677202595485	5.45509157134035	6.27871848458972
ENSMUSG00000022546	1.45031655185021	2.31566374399792	1.82164986064648	1.48291863120203	1.88229446699946	1.60359811487931
ENSMUSG00000022548	7.01511745444229	4.97956940848324	6.55425797794774	4.26447406434547	5.60096084223687	3.52975711368221
ENSMUSG00000022550	6.64915942849091	8.18706631242968	10.9468832895668	6.95638073687467	8.55175117663759	8.03333230448402
ENSMUSG00000022551	16.7360064132774	14.4411382543178	10.6067937732125	13.0969634116404	17.3785718986773	11.7729625354472
ENSMUSG00000022552	22.7937893241139	19.8074773092353	19.2953852100149	22.2178476012764	27.6535192709924	20.901184334028
ENSMUSG00000022553	15.1119648134469	12.7306281997884	14.8930148236819	15.721897764673	15.1260639909978	15.9537190805923
ENSMUSG00000022554	2.29246499108454	2.9765333897856	2.00842474810092	2.80048930306565	2.12310037569262	3.97225885570774
ENSMUSG00000022555	106.054539193234	59.3545626746608	93.3265696008687	40.016551376506	57.1581496398262	34.840817827378
ENSMUSG00000022556	44.301358751205	56.3227468934182	48.6737150823631	59.1534222554635	40.0309596083809	54.6161968006916
ENSMUSG00000022557	6.79893467453977	8.6810148281615	6.52967401624585	12.3068486195594	8.94525471045035	10.1045179161899
ENSMUSG00000022558	22.0045450879109	21.4184334595345	19.6801858398318	20.498819818881	16.6996528022142	17.5116689770356
ENSMUSG00000022559	5.46862186717891	5.21634349376255	5.66515395912871	5.95403844594086	6.07061628503069	7.83956624310251
ENSMUSG00000022560	2.2987371158916	2.22950606910311	1.99169277219295	2.1008974324313	2.04687917616008	2.6000086161104
ENSMUSG00000022561	7.02838788092253	8.85436790969908	8.14362343389596	11.9563162888771	13.1651723469518	10.7221658991785
ENSMUSG00000022562	3.58663769448752	4.93765292035323	5.52836779099968	7.68590845726381	6.10950633397004	7.65632204892216
ENSMUSG00000022564	170.383138130539	186.915031369931	168.233895053374	134.369416079534	147.149368858475	116.383605693158
ENSMUSG00000022565	5.61119953327325	2.63449373503254	5.67514851275634	1.57388419051328	2.76082112844589	1.5530294420132
ENSMUSG00000022568	7.19729515287407	7.70056905713215	7.00593441666015	11.0971308088817	8.63780256529083	8.64778971017609
ENSMUSG00000022570	2.8274705292702	3.65244443570393	3.50753652272631	3.99879515827279	4.23363818318406	4.16747806760121
ENSMUSG00000022571	3.30093933665922	4.08201155832496	3.34296787682415	3.4776358570812	8.30247006983597	2.39039434319174
ENSMUSG00000022574	2.14426906827573	3.17429582539364	2.08472592413755	3.42568654500933	3.1724215713615	2.69427255892044
ENSMUSG00000022575	48.1816754790958	42.7315080324181	32.2114953547368	66.6649686720339	44.125893326584	39.1565626174731
ENSMUSG00000022582	7.97765736367432	5.11976999885714	12.1478492500075	1.14390051454734	3.50387499161629	1.08993034612761
ENSMUSG00000022584	5.16498450920515	2.35320659001941	7.03595624843917	1.10105252551422	3.8572670496681	1.2841866049831
ENSMUSG00000022587	294.10295330018	272.573745650151	371.535047710835	228.870565414147	489.531093522628	354.968405038009
ENSMUSG00000022594	1.99182024657868	1.15542499855366	1.47520555825734	1.63952207297836	1.87850349258424	1.46277355842251
ENSMUSG00000022601	14.088834996095	10.9128926821439	11.730440180614	11.7062275303944	11.942671644001	12.5928624280279
ENSMUSG00000022602	1.34718742833581	1.5116814805085	1.75414278535277	1.2659451080636	1.80980480702667	1.38780437966779
ENSMUSG00000022604	3.59847734968985	2.79417738091485	2.46233729330193	3.25084888394136	2.54872470091984	3.01104761379634
ENSMUSG00000022607	3.0298013761517	2.52375638492256	2.59275988013797	4.35776070242194	3.41759353615487	3.47831347407713
ENSMUSG00000022610	1.86449566754779	1.3243126396169	1.45764888945163	1.66721921669916	1.73324057067768	2.00952410852688
ENSMUSG00000022614	12.3649626825111	12.2902157893266	12.1503085645507	9.38531502335627	13.0985443436873	11.2213475009795
ENSMUSG00000022615	1.49590087830652	2.28922632820904	1.55348230932862	2.13008175317322	1.28916867539408	2.32939743868165
ENSMUSG00000022617	30.3581298810698	30.8247150595274	36.7810800969006	29.0197454859623	39.3893501769602	24.1640057981609
ENSMUSG00000022620	3.8493637966029	4.54537240257485	4.46728591604776	4.60629030056749	5.21704318283027	5.07127965596256
ENSMUSG00000022621	8.15403745828888	10.1754201256645	6.55459275330655	6.10186433346847	11.9464023854445	6.60966646890155
ENSMUSG00000022623	1.36346201441175	1.51787862756367	1.85193047849763	1.30336338616691	2.07170269244014	1.37917271395799
ENSMUSG00000022629	1.81577581353844	1.3301652764741	1.93638322237854	1.65192140237002	1.64035659923034	1.48627191506832
ENSMUSG00000022634	8.53561162732083	7.92149076045701	8.36599891682802	11.1738818067174	6.66987093689796	9.55295300986573
ENSMUSG00000022635	20.9829002719659	19.0340142716878	21.0686735482926	20.5661793667664	14.0371630978328	19.9725700579569
ENSMUSG00000022636	7.18373853423276	4.04557293140037	8.44709753494898	1.41502520004928	3.65437297818991	1.28039912427462
ENSMUSG00000022637	12.8367466819644	13.3023375163846	14.2133802102724	12.7628605398882	16.6828334453458	13.3474311123491
ENSMUSG00000022639	7.15647412734751	6.31138098130594	8.68465248472388	5.6056363406842	5.18997023156812	6.66890345544866
ENSMUSG00000022641	14.0904729607923	12.1566812298176	14.2317858027125	9.68869101338867	13.0731279019295	12.4213493918761
ENSMUSG00000022651	226.878417902256	90.6262316701813	296.272971168983	10.5906174299159	111.854103950076	10.2758678261301
ENSMUSG00000022658	4.38074424984526	2.51276153834205	2.69986216537178	3.23863941602865	2.33008262659488	2.02368293192837
ENSMUSG00000022663	21.7029799618252	15.0018280845038	18.054281344883	15.0550903338947	10.4540231453033	13.4842421440491
ENSMUSG00000022664	10.7841137853829	11.9899463328833	11.0053528999319	11.3805031111143	12.104446025009	12.515163356178
ENSMUSG00000022667	5.47049804609909	5.06609315219107	5.95859779386578	5.5740140612992	4.95812160659893	5.09670414184053
ENSMUSG00000022668	7.13780800850383	8.34217225305225	6.35408252734348	9.02945909173724	4.62218694797434	8.80576970641724
ENSMUSG00000022671	3.93758468690639	5.57518123791255	5.50646298564462	6.77971152026434	10.2831282756716	10.1292799307684
ENSMUSG00000022672	9.84989561741371	11.0710421825134	9.27517712005465	12.2422632559898	8.24710157986994	12.2747851557478
ENSMUSG00000022673	5.22185882882582	4.81541305240242	5.37062411126712	3.54672636744522	3.23206955925806	3.38146281034104
ENSMUSG00000022674	2.90888833097875	1.69854799504457	2.0253617143375	3.05996305873525	4.36032284351452	2.2672547443506
ENSMUSG00000022677	6.14802739635353	4.50456968660415	3.59894478613783	4.20870743750292	3.42192063271519	3.80189173837483
ENSMUSG00000022678	6.88352942693846	8.63183337116462	8.57856978942305	7.32108431546316	5.23803629201966	7.30606222392194
ENSMUSG00000022679	2.16090411665325	1.40483960452016	1.92040087432177	2.16166240887337	3.86032660299967	2.42456189599097
ENSMUSG00000022680	17.1987171337948	18.0663927066063	13.9968339769938	17.1896757823001	17.801753303783	17.2723941554026
ENSMUSG00000022681	14.9701608068458	16.4323134521362	16.8113255465239	16.5577888217207	15.1368782026656	13.8917255926708
ENSMUSG00000022682	8.55779519490744	7.51109684267603	6.32342276036987	8.01245847768532	7.28174143101881	6.1029822536329
ENSMUSG00000022684	12.8742251567089	14.3050475360274	14.3525713943413	12.4983842717975	12.2197446052901	11.4829495579958
ENSMUSG00000022685	11.2023073349587	10.9837402925038	9.65343812029877	12.6958040025642	12.4320935224584	10.8136412845659
ENSMUSG00000022686	2.40989749711631	1.55186402041871	2.55952146191075	1.18065835328999	1.2901658087575	1.05210865499143
ENSMUSG00000022698	7.73133221849803	7.45202179921952	7.7624102894292	6.46228650283443	7.48504738886115	6.56367604931876
ENSMUSG00000022701	7.89649968220377	8.67736154803285	8.35483788149681	8.11271798399748	6.42431156228237	6.50876319229834
ENSMUSG00000022702	2.77219313879016	2.92711522033143	2.47592429897751	3.1669513828262	6.61386225449617	2.68526654322206
ENSMUSG00000022704	6.13458032846568	8.23217186345686	6.3900869202081	5.44227531118124	4.14682411582502	3.96273379676366
ENSMUSG00000022706	2.06539267210861	2.56318692295346	2.76163041265999	3.433155340897	2.65666541437487	2.98338568061123
ENSMUSG00000022707	7.51971535821114	7.22930407432978	6.48742889074313	6.82039814203068	4.94373722400731	6.0085711598938
ENSMUSG00000022708	37.9592292185012	39.4773745549556	35.9663947075846	30.3487322037938	38.3509764787352	29.8561812643345
