PC9_DMSO_1	PC9_DMSO_2	PC9_DMSO_3	PC9_TSA_1	PC9_TSA_2	PC9_TSA_3
ENSG00000112031	11.5570511364994	12.3132932367188	11.8915937313456	10.7914029598945	14.4179120690996	13.8104047481224
ENSG00000112033	14.321960316373	14.3247163343801	16.04981503044	15.9756231599876	19.6070900047331	21.8411440871527
ENSG00000112039	6.09520186851672	5.72900037429288	5.99150104582325	6.38867060260267	6.60269981649765	6.20881708335842
ENSG00000112062	23.3114025174213	24.4928233158384	23.0899393950024	32.1166516265057	38.8614478292008	41.1113960153444
ENSG00000112078	22.9742193565625	24.9309106833833	23.0276905238213	14.9041211786491	22.537452315062	24.716482899768
ENSG00000112079	17.1563198507428	17.1981996182008	17.6030140798632	27.2658124560535	33.4872000285352	34.1173253796882
ENSG00000112081	106.138502447472	105.818120797629	99.9896036088228	101.843026753586	92.2690707210125	83.0108251261742
ENSG00000112096	11.1285410538346	11.2745442487626	11.0166372399046	12.1896403211209	14.6345694223352	14.6567121849962
ENSG00000112110	81.9178048599326	83.6490869952212	79.7863744848873	130.885669915205	103.168560559727	88.8741720029781
ENSG00000112118	130.16636338433	131.752541152754	124.627599418392	77.510109860711	91.0662234545493	92.3183955931498
ENSG00000112130	6.98373613067771	7.30105746866862	6.77238737780076	8.7482741395256	8.86136239409127	9.17719127443823
ENSG00000112139	1.33204963976639	1.33008079768131	1.36128671392817	1.4736573703551	1.55546509745561	1.60189061584079
ENSG00000112144	3.09327092671665	3.07559484177502	3.30182399757986	3.09640152084033	4.14799602482495	4.43256423743265
ENSG00000112146	16.3936650055767	17.1106499210617	15.6577309360443	17.779657499914	18.6264974994056	19.3579658054943
ENSG00000112149	11.2030841300398	11.2635781448417	10.5040044204065	11.8129385513411	12.2500353123055	10.8898386308806
ENSG00000112159	6.04853802099253	6.67432637524725	6.40250769810792	2.35083196209363	3.41041851639818	4.25902522406548
ENSG00000112167	7.1373753253115	6.83519137633693	6.00072789665925	6.17764797791066	5.63354046208534	5.12250922292663
ENSG00000112182	1.13158321806624	1.18161268189673	1.15021465375288	1.46123002633173	1.63123024634345	1.87453721419232
ENSG00000112186	4.24972391097012	4.52256040094596	4.22872047710377	2.60875794227173	2.50639861211678	2.63190599083821
ENSG00000112200	8.00521685886799	8.74987204309719	8.4331521290121	6.30479567766867	8.11386731219197	9.07944975422281
ENSG00000112208	16.2130624919105	16.4582911599417	16.0285159876707	6.72090213585944	5.94789819105555	5.74790777838111
ENSG00000112210	7.66609738284675	8.23043083112815	7.51298103377711	6.58359235724346	7.42496007277283	7.42501278969322
ENSG00000112218	4.99157655775954	4.77450977308683	4.88754528312105	3.48029568898631	4.18524394298296	4.64446537806242
ENSG00000112234	7.16416090304687	7.73363937381475	7.48342580873089	4.37508590589909	4.93235860728456	5.02658375663422
ENSG00000112237	105.450880296875	107.997984697875	102.593291074407	91.7967937044735	91.3857871432587	85.3806365807608
ENSG00000112242	14.9047155919866	14.6811522608042	14.3930951719213	4.34071597664697	6.31030122030427	6.90615450866027
ENSG00000112245	50.1191136296975	50.8285110084416	51.3347893832845	22.9372703190389	26.0957737391457	26.0070348592618
ENSG00000112249	23.2424527130944	24.3478611251824	23.1693609803418	9.86448077309957	14.7548969659293	17.5590195698145
ENSG00000112276	1.72955231431094	1.68664496523438	1.88902759543024	1.81595024665787	2.05855037608206	2.14823402921526
ENSG00000112282	12.3111246243801	13.4815458178682	12.4801306941289	6.78111687005236	10.9496208905074	12.6421120735981
ENSG00000112290	9.65049175648406	10.0965785992588	10.3838363492593	14.1579428473729	14.8919620471165	15.0135416166574
ENSG00000112293	1.2131592129453	1.2960082265074	1.30076825081608	1.02184716409988	1.24111033036497	1.23554527624978
ENSG00000112294	8.63474770071443	8.96391376446025	8.55703458085333	8.64776080271285	9.7469994477436	9.81446408498074
ENSG00000112297	10.8271852886244	11.8465283707986	10.7043700574319	7.57178200003569	10.6189151507329	12.0210286119308
ENSG00000112304	6.13315613882811	6.11444407256448	6.05531468342433	11.9059356397387	9.93174006383087	9.73185113369279
ENSG00000112305	17.8588455816604	17.5888514231316	18.3741588082257	24.5197677094437	24.1170674891902	24.0164706762684
ENSG00000112306	2556.51020015922	2480.81561591589	2383.16296974945	4462.62985042876	3426.8329659695	2887.49918756069
ENSG00000112308	75.6534003057089	76.7689311795271	75.9550411686805	65.8055137315394	70.7148530732515	67.663330338226
ENSG00000112312	48.0594464433996	49.5964691930383	45.7939345516215	68.5641971981776	58.4540097645959	51.6629863852183
ENSG00000112319	6.18808967793952	6.26278113362787	6.01273654295501	4.47467629357271	6.14491265319711	6.91314384948898
ENSG00000112320	1.34783114012634	1.34010527059802	1.31920273365881	1.41453809394721	1.44618725442991	1.56962226323922
ENSG00000112335	105.792401866392	106.283076193103	101.809966438589	183.30124839215	142.582862428697	126.799800729925
ENSG00000112339	22.2262702856982	22.1880204681474	21.3782045017805	18.8926169476654	23.4554927790475	23.3853868545496
ENSG00000112343	3.16111055048767	3.2115922242972	3.12642323004766	4.67477743956672	5.71401833094276	6.04197125671559
ENSG00000112357	11.3050357793827	10.8875465753193	10.9807896161458	14.4672891371452	11.4414122003736	10.7719331831387
ENSG00000112365	8.96422388112255	9.54907018035706	8.88437725077181	3.38367246500876	4.30151918836237	4.64376813399438
ENSG00000112367	9.49272297789878	9.42428991892142	9.59386706694645	15.37615955607	18.2465504627333	18.3353102241387
ENSG00000112378	135.845797673791	133.315602589334	131.016685193155	163.707988025441	146.852670824149	133.928225542954
ENSG00000112379	8.28015562355691	9.08353710820033	8.76813763082708	4.8393755395635	6.62536006239913	8.60883051971247
ENSG00000112394	1.21739042066277	1.22118428001945	1.20755097720806	1.6208924636332	1.76109763953493	1.83100641001594
ENSG00000112406	5.61352172030752	5.79264279019669	5.96666327037691	12.3679779777142	12.9225583276364	13.7781435012081
ENSG00000112414	10.6205335744106	11.1914824096114	10.6702816114856	3.96079670659129	5.98316271937328	6.61314557347576
ENSG00000112419	21.1317842581308	23.33113830063	19.6956784755914	13.8613582290807	16.5554263988502	18.9844909207333
ENSG00000112425	2.88222335078913	2.92032227616567	3.26188046723932	1.90555762067688	1.94343856197758	2.06587676344982
ENSG00000112473	74.9755967551996	73.1887581889143	71.4484596433955	85.2217139453773	98.0267987908036	98.4390188857954
ENSG00000112511	8.54584576822581	8.35574090763032	8.31113104109037	21.5106614919529	21.4461301447423	21.4384832663932
ENSG00000112514	33.433585735834	30.9003307537423	33.7166275165151	111.459006592829	68.6522859142329	62.4845500860191
ENSG00000112531	24.3553376302575	25.1492190589486	23.4666304488843	10.055775238375	12.8037256091906	13.7695071880418
ENSG00000112559	12.4044414424297	11.8924357469434	13.3349495128568	7.21215863171524	6.3918649154591	6.22872655671094
ENSG00000112561	1.27594505275529	1.30836101121097	1.36040689358296	3.18169084690529	2.8965096888879	3.00141622308165
ENSG00000112576	22.6732582459802	22.4979388053339	23.2513023543245	57.5921394498838	50.059086077777	45.4850284949048
ENSG00000112578	37.9781147726339	34.5430449275063	37.8942073441622	23.015150734198	21.6956395962372	20.5788379540487
ENSG00000112584	7.2542299391068	7.57901294265024	7.55712037789755	6.18740251042424	8.13134666745817	8.66262159997019
ENSG00000112592	13.359524922583	13.5193223674743	13.6719852362183	18.4518252727156	17.5075207402742	16.2491091664294
ENSG00000112624	3.08566849149034	3.22630930960371	3.31126352617933	1.82522058405691	2.25154446273769	2.49424506006634
ENSG00000112640	18.5521349544581	18.0368046942973	17.9643519067183	27.9328576278321	35.2100624958492	37.0854455692269
ENSG00000112651	47.4566960737698	45.3063830428488	48.2046142332023	73.3393739540913	58.0796114613938	53.9270552705066
ENSG00000112655	18.4317404830097	17.5433353454993	18.5511256167789	21.2056565715942	26.2056165427295	27.6406667674497
ENSG00000112658	14.2596543685163	13.2953274548164	14.0812562313148	15.3327207322859	14.4730583447265	15.6135799713968
ENSG00000112659	3.07343716140462	3.03478922457741	3.35376718001617	2.27815624215013	3.17220511939155	3.98970483156067
ENSG00000112667	8.94254143372967	8.51907009959848	8.9178360092193	22.9874248885754	12.0226780311542	11.379049843883
ENSG00000112679	3.99835944314363	3.84422167985352	3.80339399693587	4.35632523801433	4.0229266040311	3.71336712058119
ENSG00000112685	8.98848542401023	9.06806855772794	9.18696287752566	7.08629829031685	8.51900617314096	9.17460707766956
ENSG00000112695	96.6594622028749	95.1987409758075	90.4760233246451	158.136229747295	112.849044425563	92.1284705614524
ENSG00000112697	57.7091317608686	60.7964363636007	58.5590958945458	43.0371382207004	56.9987508308588	59.5591254543993
ENSG00000112699	14.4466504990643	14.4180356521991	15.3343966744333	18.2762649990689	16.4852295114975	15.0290072051981
ENSG00000112701	22.7643876380992	23.6729523523773	22.8647338923116	9.43845302042331	11.9158691355035	12.5065555052181
ENSG00000112715	14.8061975484905	14.5925104582612	15.1587418014775	12.9518980954213	13.8519576725467	14.6414342148823
ENSG00000112739	13.4609106204088	14.5942569647306	14.1783436862135	7.28689130499794	10.2761381943139	11.3414936172295
ENSG00000112742	20.5208206933379	22.2510917297997	20.5938136154277	20.4305996328423	24.9457066257148	24.7138415957682
ENSG00000112759	138.936523882169	133.04986583467	140.921210051954	97.9852211744938	96.8403449512398	98.5883480730591
ENSG00000112763	7.77295833199643	8.56999014921019	8.39315899573878	6.69009011002741	7.35519171922951	7.77399021402561
ENSG00000112769	29.5672937385077	29.9515875689955	29.9048408796655	15.9090504518396	23.0433448279806	26.2220935875357
ENSG00000112773	1.853376471521	1.97529803886236	1.92792762440681	2.67240002045981	3.03983518532917	3.09895077727839
ENSG00000112787	8.04250298569648	7.23225281814868	8.58643701612216	9.77832237166662	6.98341342297312	7.87381248443045
ENSG00000112796	2.32336405490851	2.33723352260952	2.38777004155181	4.56620720077813	5.05057124654017	5.17251791331166
ENSG00000112812	3.6470500419773	3.18126316593489	3.23197132478168	5.21279422565555	4.89661614052342	4.08229648134195
ENSG00000112851	21.7843621799589	23.8497380105629	22.751557733401	10.6854579300902	13.8654436386237	15.6341864884594
ENSG00000112855	17.3358725836605	16.955870646755	16.3515643740703	15.5766615848189	17.5394249627168	17.9496291526687
ENSG00000112874	4.36457819733162	5.01186594794131	4.52688317048944	3.62564329186154	4.39368147227973	4.24885251936615
ENSG00000112877	6.99424342761048	7.07628601881417	7.65258340062589	7.47979869516575	7.68094586295399	9.14846736898129
ENSG00000112893	24.5175624745985	25.228895845241	24.1442980919635	13.8365266667023	19.3807718350138	22.396074530966
ENSG00000112902	2.0351934089111	1.88509622222591	2.01992351152798	1.39385112148548	1.69648041756506	1.80053333317354
ENSG00000112941	40.8100695003196	39.8638093461858	40.9689330153585	28.7863535656059	34.143757139114	35.763328210544
ENSG00000112972	33.4301663800121	33.6043802087191	31.5306370189287	88.1846651405558	118.991072304141	123.439060214027
ENSG00000112977	130.303958524572	124.945760457655	132.428069651548	139.717349531742	135.253625943635	137.974389015793
ENSG00000112983	10.9183003259932	11.4263259044004	11.3897493387668	8.61622611042372	12.2909026636434	13.3473880070746
ENSG00000112984	21.8059776149595	23.5478099117928	21.710400159307	29.6504204125846	35.6610950192608	35.5748847326056
ENSG00000112992	6.8347828724502	6.88448593834757	6.88548140962898	5.19503967757749	6.74455915087943	7.21346658909417
ENSG00000112996	67.4684096991642	68.4641376354151	66.1498651063495	57.6618132027271	48.6320004776339	44.8151634962916
ENSG00000113013	126.249124397418	129.928449277172	122.780514198024	71.4569553994673	85.3592569958913	87.1599327265002
ENSG00000113048	47.2282572566081	47.089803197753	47.0634405818971	38.1536716528297	40.9812710192641	40.2781801205057
ENSG00000113068	67.7191323801438	68.7531457518616	69.7787478883858	83.090816060167	75.7319418101725	66.5951623202994
ENSG00000113070	77.6009579476834	78.6264626979796	76.8600441262023	61.3077901151309	59.3590465774802	57.8121530195027
ENSG00000113083	2.48018390466589	2.45386101404742	2.50864986329134	3.2876769812246	3.33198600774462	3.38634498360921
ENSG00000113108	3.14767694500912	2.96361177743181	2.84206732513235	3.16718351905116	3.60286781769814	4.13589560972936
ENSG00000113119	6.04880494332828	5.57335893433415	6.09942631927646	5.96059137797261	5.51594729458421	5.2838669435131
ENSG00000113141	51.795260359702	53.0120044531865	49.8950923650527	69.1413392325066	81.1449393357693	78.8518784163883
ENSG00000113161	19.9901405524705	21.0343026341563	19.6052155152256	33.9613228687089	48.584011893694	52.6046233264352
ENSG00000113163	15.8200954671162	16.503718503828	16.3207046772727	14.3020974732009	19.9662188902143	20.6181446045592
ENSG00000113194	34.7653298504383	36.3230116611491	34.2081318266408	26.2595303839159	31.2479394154916	33.0585213592616
ENSG00000113240	5.43599304575863	5.50133051116391	5.74343833263579	3.83906689447786	4.26961953213947	4.15897822165338
ENSG00000113269	16.5797842478071	17.0862290670717	17.0645873461297	30.2453436328153	24.4168435972798	23.087632978692
ENSG00000113272	8.67030960806507	8.65998916953712	8.28989102891197	5.05135022695982	5.38527248392352	5.01814931391087
ENSG00000113273	6.51576169671492	6.460570165758	6.64138356677657	4.48826086613866	5.37577731413856	5.66850719873964
ENSG00000113282	49.0697832753685	49.4331515010315	48.1772017140145	26.7696953956168	37.1139599923175	39.0957758194222
ENSG00000113296	2.79429373750927	3.0901831851375	3.00950186197967	3.24566064056823	3.48684782957033	3.58200608686094
ENSG00000113300	13.9805936086342	14.5723013539383	14.4336855772983	11.4865356666486	14.2655128950756	15.6040698662216
ENSG00000113312	51.7729066966064	56.3268701870717	54.4063937940175	82.3220279251371	77.2418870055771	69.5216083433743
ENSG00000113318	7.74477696296303	8.16587512439541	7.96973232130126	4.13746518821536	5.49056458469238	5.861072687179
ENSG00000113328	26.7809907757923	26.9714944829706	26.0576625981655	48.3476674756622	52.2122374176681	51.1510098193006
ENSG00000113356	20.8596492446701	22.5137475094634	20.8115810874457	8.99402698225614	9.83142275990067	9.62027267033769
ENSG00000113360	28.8686505735571	29.529002742968	30.0851599077981	20.4046552717342	28.1239889702842	31.4195250753365
ENSG00000113368	45.4363007379102	46.3850561480298	43.8061588248575	28.3124325281316	32.5595902319933	31.3349492104972
ENSG00000113369	4.39676924615594	4.66736706456693	4.38133003843591	10.7698724315357	13.3327130564976	13.4245700551534
ENSG00000113384	69.5796890316798	69.2754164312317	70.2214060147505	47.6586408366745	50.0343391356381	47.0698110684275
ENSG00000113387	61.186258912541	61.4843055455801	57.3885296676591	71.3589915156039	58.2613659358259	51.4952661610294
ENSG00000113389	1.67934219395754	1.32206203604832	1.29292866413019	1.92363777853409	2.47659446116624	2.6691307746655
ENSG00000113391	6.2328388025796	6.0279317666302	6.20977811054011	4.53235620881508	4.75967587424555	4.9783443554029
ENSG00000113407	159.197678297687	162.536094334469	152.10850698569	101.251895918603	124.026926820725	123.243724666828
ENSG00000113441	5.49323932542223	6.04333856401101	5.70481648977404	2.1550729256077	3.78758981186082	4.94099538154873
ENSG00000113448	4.54842273779186	5.15907411185673	5.2053340860086	2.48773318132808	3.00114826712336	3.33531156397776
ENSG00000113456	19.5284259737878	19.4562888975897	19.0460694106457	17.4791241368115	16.7924728104327	17.2699511043438
ENSG00000113460	93.6470184345161	96.6347413936247	91.9742874538882	56.8785120361719	56.1250776779863	52.7623585812267
ENSG00000113504	24.8095665697841	23.5221193748035	26.9110975020723	20.2988531697794	21.7209308065351	24.3742041812458
ENSG00000113522	17.265541993518	18.8915906460455	17.7797811689784	8.37684074694351	12.3055353592459	14.1971183743913
ENSG00000113532	1.08563711625085	1.11483654807635	1.09536607857828	1.60435871225703	1.79600071394518	1.84537958813847
ENSG00000113552	36.8283290804349	36.6174673987346	37.1265835762756	41.6227488900519	41.5515919829329	39.9130209552917
ENSG00000113558	24.947094597707	24.7112370727252	23.5053588562894	43.4454147941377	34.0041555981159	29.6570412415311
ENSG00000113569	24.4747541735433	25.794364361591	25.755913435678	14.1794452608151	17.1208913064486	19.2008967847329
ENSG00000113575	56.1708430643159	57.4900390923084	54.8032622572993	61.6911357870018	52.2840771548269	45.5140895523944
ENSG00000113580	12.940666852041	13.1627878450941	13.1988519845369	6.2605008621885	8.79390342499805	9.4793389887079
ENSG00000113583	39.9804168622551	39.981313480758	38.8260697888161	38.2200788816447	37.4014406601241	35.7751557104742
ENSG00000113593	21.9748857041549	20.3411690987071	19.9916111717296	17.5301299602257	19.4377521211792	19.0241938028568
ENSG00000113594	3.4981164220849	3.76799352771725	3.74846002615643	4.7964823338168	7.66344657716664	9.41665104824437
ENSG00000113595	4.81707083873178	4.82597991159956	4.28276336918917	5.19139794400792	6.45841363194381	7.22640404302654
ENSG00000113597	21.3717219313243	21.5702997891567	21.3530958872197	19.3272621327727	20.2476136770083	20.9648873531417
ENSG00000113615	9.80469010056386	9.90609944671547	9.96684608146544	9.02646822477187	12.6035289946939	14.4577933403818
ENSG00000113621	6.18121835215957	6.25680104488701	6.01522776740749	6.47622443890731	6.09870538313717	5.82581140063664
ENSG00000113638	2.86313026153629	3.05778758736655	2.88861383618262	2.41751808923402	3.05550449403431	3.43363804107303
ENSG00000113643	91.1200651236292	92.6189196801551	88.0219062354935	95.2096251887709	105.82962589147	99.4264212160263
ENSG00000113645	21.4438362411396	21.1153085103573	21.6165619554971	17.1196956260394	20.4205621137316	22.8212621686887
ENSG00000113648	106.040576922861	103.537566816065	105.554773687068	104.745014811169	100.822859228622	95.8294732971741
ENSG00000113649	26.6210257885831	27.0468981532519	26.3916817504312	14.6497269543307	19.8726857483517	19.8104900623553
ENSG00000113658	12.3156096182873	12.8427175649547	12.5722158958241	10.2458830855402	14.4471203049893	16.0394817685069
ENSG00000113712	19.447620391666	20.1364372003792	19.7677466545543	14.3688223808602	21.0811929869045	23.1521337495402
ENSG00000113716	16.8337425215224	17.1981996182008	18.3582626914208	13.2501511613585	16.8197128369693	19.1069108560197
ENSG00000113719	83.1496755219194	82.0216580056708	85.6905821234575	79.1367474006209	88.8228597795403	89.0091877664564
ENSG00000113732	84.2224609802707	84.9643660772102	82.2178625704817	136.819523677742	105.109824328819	92.6456735919082
ENSG00000113734	9.79632344210129	9.68524137573242	11.4088638152749	9.26918851579776	9.89221618521903	8.21485815414623
ENSG00000113739	101.297983219345	96.7920821883575	99.651783130573	47.5004705204838	52.3301817090589	53.8054603215467
ENSG00000113742	5.31532393964399	6.07617150417101	5.71985356858962	4.09186318197463	6.18804506779157	7.6598779602413
ENSG00000113758	20.9246271222755	19.1706087296819	21.4700855311424	29.3230720336378	26.7045650216782	27.0715053193632
ENSG00000113761	4.37786850770467	4.32784639235387	4.20868807216686	3.82077577869833	4.10794932538862	4.64705034917607
ENSG00000113763	3.38972013148145	3.57106100623521	3.91264075732597	5.07983060504996	5.12924854223023	6.06491465057713
ENSG00000113790	1.50699065353459	1.54639003990349	1.58737854823127	2.04497382697781	2.36199425962874	2.60156253234253
ENSG00000113810	67.0240070712841	70.7520657266597	67.0666984405787	48.4579079002064	67.9965124079816	76.5066802127766
ENSG00000113811	11.2693833104435	12.0312701495569	12.0960163072768	25.2174281680944	19.5441647437955	18.673920307303
ENSG00000113812	7.30396562970803	7.55774765557331	7.25684196538853	3.68612072939674	4.40084554672111	4.56809003015267
ENSG00000113838	8.60456920204601	8.80688245169774	8.43235162635696	9.47161295367043	12.246485115214	13.6009650413317
ENSG00000113845	37.8019948187496	36.7365237621533	37.2125573161007	49.1463312539768	43.7937160012392	39.6500066705235
ENSG00000113851	5.12241394315647	5.11311094962956	4.9673134081424	6.55064540226092	7.28877440042198	6.3898090182036
ENSG00000113916	6.33125396760795	6.67819431659333	6.72675962138342	12.5781643223987	15.4012097107227	16.833453734617
ENSG00000113966	4.75715196169067	4.77178645667145	4.42619615706662	8.53007322588586	9.72955579727394	9.66136299459426
ENSG00000113971	5.1256020236021	5.04814740698097	5.48238184535614	8.5702937985582	8.12221647628203	7.27839608459129
ENSG00000114019	23.7524812027696	23.9578635756839	25.5698287245185	16.2538184872658	20.8007930293312	22.724557250769
ENSG00000114021	20.7904882198408	21.0128484745238	19.378341464563	21.8114399785122	19.2111344221821	16.8762010212553
ENSG00000114023	10.9819958326739	11.8348458701091	10.1514251413685	20.2809669988001	16.1947352967358	14.2675865311033
ENSG00000114026	6.23756140086862	6.21341547677951	6.66201964057947	7.21079447525895	7.22291372077943	6.75233973780019
ENSG00000114030	21.1278867148305	21.8044670986425	21.1675350062254	15.6181887035552	18.3308660659591	18.7261809842418
ENSG00000114054	22.6885960133976	23.7636646472324	22.7305607785392	23.5427029974094	23.8435787533006	22.3644052928763
ENSG00000114062	12.4259014770731	12.5111534046952	12.6238829354534	6.55647764337193	7.79983113954234	8.08868966123223
ENSG00000114098	10.1989173365928	10.3660812477914	10.014401705164	8.11963958356704	9.52481060016394	9.03944772500322
ENSG00000114107	7.46453278761173	7.67778230063454	7.4624185605996	19.254449349245	23.2873846254	23.1813854220479
ENSG00000114115	42.3327541584724	37.4972879115441	39.7248090375044	95.8713101037262	73.0616455580442	65.0335809263702
ENSG00000114120	16.4760671167629	17.3767717012331	16.4714521774735	17.0914396898659	20.2764148096687	20.2950723371977
ENSG00000114125	17.9796397053975	16.8723377944372	17.3285338414629	23.957743281751	18.1899232875357	16.1761230197605
ENSG00000114126	6.8902108472793	7.07464659013341	7.10188000372229	14.7858197506658	17.1871808406612	18.7620646086784
ENSG00000114127	3.68975012085276	4.10710529777117	3.94293678129034	3.39945316164934	4.97420210686979	5.98472350443638
ENSG00000114166	2.01634129566508	2.07446603547365	2.06315517229861	2.08998028237085	2.5630141186542	2.51252988337165
ENSG00000114209	42.5894258196562	43.2646457645268	42.690336650995	51.6217535893363	47.4552094590412	44.4839589366509
ENSG00000114251	2.34626871333874	2.42998091776003	2.413466178715	1.70047469895238	1.72521466555088	1.6444036961038
ENSG00000114268	2.36140253330387	2.43489070906978	2.61433078891755	8.5340310662538	9.42012710405201	10.1985849465204
ENSG00000114270	13.3575112090713	13.3336610874431	14.9743701528331	4.73103211792145	6.5230001117813	9.28955656936134
ENSG00000114279	3.94553146001037	3.82867615859656	3.59183185398499	3.16754159556802	3.37769241336449	2.79202913393457
ENSG00000114302	19.5006706036631	19.0327490637535	18.7213818022103	10.208498902243	14.6056540887297	15.6937940516257
ENSG00000114315	27.5741334717762	24.9144134125165	25.3958673536787	31.7282651815328	29.7607787824936	28.4020934335442
ENSG00000114316	8.28676195567936	7.86303277969383	7.61360060157348	3.33081145744279	5.31234907988714	5.34692210736025
ENSG00000114331	21.65732264146	22.0673675568829	21.7996499294421	15.1029619869405	21.0979699057867	24.5991442590178
ENSG00000114346	60.527143184705	64.0437532008199	60.636345365054	42.8817573549148	64.3661417602892	69.7221932999473
ENSG00000114353	24.0576071479853	22.6354290515007	24.7449167819373	57.2757742733355	52.9683626521352	52.3921019336075
ENSG00000114354	169.099156707269	168.894270028298	171.719194112021	184.951838615384	170.554605034636	156.696494331391
ENSG00000114383	15.4652634195591	15.5939890658391	15.0993868086623	27.2085073168512	23.8454385559974	22.5279324538976
ENSG00000114388	8.74394881853044	9.05349274583716	8.81419051639475	13.4858084983571	12.4197209871666	11.5239236187626
ENSG00000114391	1597.71636424182	1622.2440836671	1536.48843647157	2408.15619821754	1846.47945812884	1613.98977071134
ENSG00000114395	6.26834846730498	6.06386353646428	6.11188308872343	7.25461648694277	5.06947407518517	4.97099751169859
ENSG00000114405	3.4938752680803	3.38528541452239	3.38146758594888	4.25836972384618	3.42984920433498	3.34951173657458
ENSG00000114416	29.5222160274222	29.4360991207403	28.5873666661576	35.784251810295	42.8916013513721	41.5517630405239
ENSG00000114423	3.09818361750326	3.03120814211241	2.95601734797239	4.41797915653936	4.99796845360704	5.45641998296851
ENSG00000114439	13.8629844735215	14.9834083416671	14.0107334657873	11.813700355832	16.7779525561623	20.5386928786721
ENSG00000114446	29.508755676572	29.2960146973774	28.0295986739352	43.4298512181271	43.1036794726903	40.8066053237198
ENSG00000114450	14.3035083570412	15.1351228066741	14.2932276175294	6.6447052387923	8.20765733720181	8.9651127984821
ENSG00000114473	4.1625050368073	3.97211169489889	4.2609141171847	7.88015355232519	8.92902042821101	9.24327879536311
ENSG00000114480	20.6278593229029	22.0478029827271	21.1247574284378	14.8409101627016	17.213229900595	17.7783142869004
ENSG00000114491	13.5449023713801	13.6309111109764	12.8108995907539	8.22992024482596	8.25349456447012	8.59700150509188
ENSG00000114503	111.385437426394	110.972496957218	107.349926821349	96.4643498654408	101.990879381629	99.0057511084208
ENSG00000114520	13.6191254475613	13.6663295357441	13.0252499643791	11.5244712376214	14.4767908880252	13.7190613210263
ENSG00000114529	16.3193495519478	16.416974690139	16.0116389743401	10.9996110781266	12.3678967519737	12.6250579476707
ENSG00000114541	1.47212970249602	1.43645077357386	1.37311111808347	1.90195441511952	2.70115320676442	2.80556992429773
ENSG00000114544	17.6882006315624	18.3021357670553	17.996283689368	28.7909057532563	27.777611653675	28.1422943596843
ENSG00000114554	22.915203422348	22.2109190659405	25.5032289048967	11.2998751553159	15.2724928951711	19.7436985248161
ENSG00000114573	17.6262714765407	18.2016802974172	17.3969899360414	26.3321950650737	31.314040955827	33.0836817541328
ENSG00000114626	2.87610756390775	2.68542046868364	3.25310866789888	6.8927881369219	7.08509416050593	8.33657724285748
ENSG00000114631	19.1980454843203	20.2919548944175	21.2630043735478	16.8656817755074	21.4791008316415	24.257400919138
ENSG00000114646	1.60313338364526	1.58037595254589	1.61153633169822	1.5402761082973	1.64810994095319	1.68495421114569
ENSG00000114648	8.68283883502772	9.13602574059159	8.9267395916448	5.49383214165061	6.69785847577855	6.90941967333728
ENSG00000114650	12.6100907866959	12.2002999894416	13.6011628919765	15.9272520520516	16.5093802003344	18.1401244734976
ENSG00000114670	2.46520598688558	2.28174620825412	2.26662984642274	2.41798996190577	3.16688227097055	3.34320932599851
ENSG00000114686	153.023794945312	151.245542676807	146.186038918696	141.314741703762	127.254581779411	115.030479621455
ENSG00000114698	1.17413074552876	1.25570638412908	1.11739758630084	1.63384481850928	1.99405340638117	2.0891129276329
ENSG00000114735	1.54435756885015	1.50928378227776	1.48671871811983	1.56635162462296	1.74482413169948	1.70041666246042
ENSG00000114737	1.50872219613192	1.45399689642096	1.55733685243848	2.13926063364892	2.06057418170359	1.95884630275808
ENSG00000114738	37.6454599087272	36.7650383763788	38.6811653989087	33.5212585549676	34.0503669811686	32.1781882719954
ENSG00000114739	1.74429280525464	1.7341785514334	1.70302511860282	1.3822122604756	1.55664802468697	1.5419366074485
ENSG00000114742	7.04522187628278	7.36684909015737	6.95179202005351	7.48267346383427	8.77527606968244	8.92987488500987
ENSG00000114744	13.713656604668	13.6416884439082	13.5351002637503	17.0190575226577	17.4551762925213	17.1707507167018
ENSG00000114745	7.03267881417536	6.99159123941751	7.32237414928999	8.35452319772393	9.00550509765748	8.67145685424934
ENSG00000114767	34.7284548066284	32.7488301611983	34.8079208000403	40.1626143048153	30.8572418218122	29.8407985214425
ENSG00000114770	34.9858057411735	35.2916824284518	35.9546691493306	20.8503333011504	27.599994884327	30.6230304694495
ENSG00000114779	19.2719199904768	16.3971365382253	19.0152057625054	26.0406116810743	19.2623337927793	18.373224255703
ENSG00000114784	29.2996049949296	29.1715363705581	30.3611790136934	52.5464247534194	41.6939334366555	37.3279937028106
ENSG00000114790	3.7529239246048	4.09704050382372	3.89382986658591	3.30166152668855	3.52975973645326	4.3980729751534
ENSG00000114796	1.5574488902228	1.57648699225543	1.56571956119466	5.96724582982111	7.66211243242058	7.79887599651482
ENSG00000114812	13.4537188602098	13.7833218187891	14.5222219953797	12.8319290644976	12.115047245566	12.1016981271308
ENSG00000114841	1.13879800303118	1.10001678521696	1.08348494141447	1.08687848910598	1.11208323006821	1.1580057400684
ENSG00000114850	113.609255174	114.242686218398	110.804817682324	109.848403727189	117.038320655993	113.44168887571
ENSG00000114853	1.31134812329019	1.30094602835432	1.3332277405712	1.26708098463857	1.1826348214797	1.23469560768204
