Control_1	Control_2	Control_3	shEZH2_day4_1	shEZH2_day4_2	shEZH2_day4_3
ENSG00000111199	2.13281401461593	2.15660197245479	2.33830650031353	1.64327321544197	1.74646146722062	1.65280641634298
ENSG00000111203	11.9024246367607	11.6735947408716	11.5619334880647	10.8733473412024	10.2819736193484	10.2582956881488
ENSG00000111206	43.9721288189544	46.4389805519764	48.8279668573943	10.7031991584667	13.1764502413307	12.6373623820075
ENSG00000111224	1.73489615253524	1.83092990028421	1.67828619516839	3.00310662103192	2.27815570852556	2.25461401270238
ENSG00000111229	83.180448471067	102.78966566603	82.598990825942	143.927103224413	155.416674330395	128.493438146887
ENSG00000111231	13.622673663205	11.0685446458924	10.941617951311	11.9906856560105	11.0451502111361	10.5047777862655
ENSG00000111237	21.7522513670932	21.9597085612383	16.970206155858	25.8688383237865	23.7085989819749	14.9176784889406
ENSG00000111247	4.97583281923027	4.80458519303727	3.59924534490943	3.8007602318332	3.51473191400714	2.53816803845748
ENSG00000111252	12.3064144639161	11.1706753736397	10.612414495242	19.7775092756655	19.054562751618	20.4870926679842
ENSG00000111261	1.27909536788331	1.33943299028929	1.38184864382012	1.4656676357555	1.47183721810049	1.43425236654273
ENSG00000111266	3.48102064961451	2.95486554051888	2.43617708086055	9.03196349455732	7.88558207776767	7.36208091388065
ENSG00000111269	8.79325368317544	7.52167144939876	6.47507579070574	5.67235328936022	5.42616923839723	4.69207338171117
ENSG00000111271	4.86545197702164	4.72027002456719	4.91789688078897	5.78343530779576	5.5680680291126	5.24753438797697
ENSG00000111275	3.84498111046458	3.5715616948262	3.75225424764068	7.29896640141258	7.05486712246296	7.0006481061915
ENSG00000111276	18.3844267187821	17.0145568864121	15.7693091377808	26.498814866126	26.3256397211945	24.0926862696824
ENSG00000111300	4.0373309345937	3.40981395468963	3.6354503938335	6.54962017009436	5.86218809967389	4.9055756737893
ENSG00000111321	65.2640972062143	68.1486812348965	70.7718300041652	64.8488255461877	65.8269845352348	72.7149145853326
ENSG00000111328	104.708579624839	104.190434539784	102.516524801437	64.6233531590961	73.0285403882717	67.5084770606186
ENSG00000111331	4.64026857564885	4.33456649849944	4.45715658951654	2.87801205857521	2.89296683334745	2.75594604815864
ENSG00000111348	6.37653634991327	6.04823449558974	6.29510415804653	4.73619001203933	4.41441804857848	3.58788996752478
ENSG00000111358	7.21032715115519	7.01433786141418	6.07937889416996	6.81766216100734	7.10829534260762	5.03502517217186
ENSG00000111361	23.1644101063046	23.6236986990025	22.6367655283498	14.2107767642826	15.1883429830228	13.5793450859205
ENSG00000111364	8.59120609671706	7.6942326406126	6.13553564608996	4.82720114280687	6.01908212061724	5.09673713372628
ENSG00000111371	14.3709196588983	12.2833958197868	10.2109667555578	15.8552223020889	13.5859498476376	11.6342267737536
ENSG00000111412	8.47499470373909	8.37497833014957	7.50383887095229	8.53580906342493	9.02108071375857	8.38754096145121
ENSG00000111424	8.23066166980425	7.65107850496064	8.37195202004333	6.00333046145155	6.62493344462295	6.44755762038242
ENSG00000111445	12.7195241178687	12.8809209655928	11.0685460464712	6.92330094053667	6.44973909110919	6.40661679107049
ENSG00000111450	20.7425298767049	20.7303563711345	16.5927410983343	19.9385915933887	19.8556236705506	16.8723148443102
ENSG00000111481	85.9824287151657	93.0243245363584	89.614861464488	120.796804947378	125.246080737904	120.927285499841
ENSG00000111530	6.40407205283262	5.96171321541397	5.07723682558994	14.3254196230769	12.1355380785999	10.3882686539325
ENSG00000111540	9.54298775409381	9.39073137871814	9.18377442384788	14.8903910065628	14.5774991244379	15.6858210222944
ENSG00000111554	2.05822863271452	2.08591220788146	1.55844943538186	2.04984187507155	2.02230627260625	1.38741831096471
ENSG00000111581	4.93951986345203	4.49451262395244	4.03080936127123	5.04540820390026	4.67604708549077	3.42227640116628
ENSG00000111596	10.4224625108781	8.580773539066	7.91440235311623	13.4524849951963	11.73666883674	11.3335158262798
ENSG00000111602	18.3788763617202	18.9633377417402	18.2005120782751	6.69623129822873	7.19910677763006	6.56147698170773
ENSG00000111605	11.3732273648964	11.1958267096784	10.5975910102445	11.2362771889571	10.7129382621555	9.61729918182521
ENSG00000111615	1.90784961743852	1.9117852411731	1.75860510857607	2.70200220455067	2.51309726150617	2.3356278862112
ENSG00000111639	101.681761760933	104.048482311251	101.54503657744	94.6584789046926	102.318748280271	96.9119713022356
ENSG00000111640	4675.02600671742	4455.79985677668	5334.03079415582	3820.65388012151	3986.02189934431	4449.70682747606
ENSG00000111641	28.7126363735036	28.6786347120612	29.2896516260774	10.9233116142622	11.0033661468236	12.1402052427216
ENSG00000111642	59.1138186114619	55.778450444164	51.1449271980276	38.3207608910315	37.9092480881697	39.8067016990211
ENSG00000111647	2.97436774313362	3.11101624138145	2.40492931573223	6.42469406738959	5.89601462729628	4.95550704280431
ENSG00000111652	61.2910014319116	66.1531289857993	69.1989245121503	77.8483366433916	82.0533657822969	87.0907862726063
ENSG00000111653	9.10216732685574	9.20593064589062	9.65836621083058	22.7390157046366	24.4318189863042	22.7204709919928
ENSG00000111664	2.25156228750904	2.46469836371322	2.00432916311736	2.19478884222262	1.82411149504202	2.06552627114065
ENSG00000111665	30.0271687855661	32.3178687027908	34.3608310159001	10.4957566408153	13.7142108115388	10.091020903524
ENSG00000111666	19.8343630254655	20.2612027667116	18.6224190149825	21.4618989887514	21.043819970006	19.3829926940426
ENSG00000111667	71.2146135987393	75.4390007218866	85.9418088220426	52.9862267975269	61.6559960382629	56.8734675507023
ENSG00000111669	1616.71821615682	1747.35512941307	1953.18750764487	1156.36016724841	1300.85760163477	1376.81938434995
ENSG00000111670	6.16027932864469	4.83673511283244	4.37644227390678	7.84064084710679	6.85079328859237	5.38508254092253
ENSG00000111671	6.18031924836758	6.55461080013149	7.7385428633977	6.52031814436159	7.63713323991007	7.6882552524887
ENSG00000111674	107.916168751623	109.703370114545	115.815459697431	183.075453473444	193.24678293245	198.120358635755
ENSG00000111676	47.6733092594235	45.694045217745	49.7852645730353	38.2360669560007	39.3941676382537	45.0561111091512
ENSG00000111678	23.8266473831812	29.1368620941073	29.1866725120748	33.1435178734332	34.5664059770464	37.3982438138546
ENSG00000111684	5.20580081658128	4.1505760105375	4.34849409401091	7.66642117726439	7.5901590205184	9.06135601246444
ENSG00000111696	3.99643828934442	4.0052576492011	3.56612409428407	3.10485496313399	3.22630158881251	3.09703397423668
ENSG00000111707	10.9587710803107	9.70751782717589	8.23122578232078	14.3233993085537	12.919097830843	12.8008302308778
ENSG00000111711	6.44422952840718	7.02488340533389	5.78675304540105	13.6277056770022	13.0646399972985	10.8609155136285
ENSG00000111716	243.582785230477	217.862258821552	200.230675530018	222.410304865009	208.717986300688	169.874709728871
ENSG00000111725	12.3168018589078	11.5247554403388	13.0490221726972	13.8642081045731	14.2333435189202	13.7682835508506
ENSG00000111726	20.873570046016	20.1010429597669	19.4721621971709	34.6168890575101	33.2648968570571	29.6582888179013
ENSG00000111727	2.44414884391752	2.27519007387634	2.11963959237434	3.92763566000318	3.65170849303153	3.20954211304016
ENSG00000111731	3.48754312812755	3.5133230066027	2.89116160613292	5.25338069865015	4.76164518231685	4.45631761458405
ENSG00000111737	42.8317004490902	41.9625919597716	46.2601443041209	28.8494417405344	31.5296505334918	33.5930580899131
ENSG00000111752	9.48536518868657	8.64255086479726	7.69349000175579	7.89422922863882	7.51595199673456	8.42441563896713
ENSG00000111775	42.7742389152406	57.0569316846962	47.8669993564561	50.1384470189131	49.433544417292	48.2351839700663
ENSG00000111785	5.70854340053055	5.4731077641412	4.90816274265624	4.70945433019413	4.78234990577662	4.38798503773608
ENSG00000111786	139.71475870313	138.631901116577	162.991559251468	114.863602949581	127.156598516222	136.05488076887
ENSG00000111788	2.84057588213596	2.39359115412273	3.23603766959842	1.61730871495801	1.76749853833608	1.51458978234019
ENSG00000111790	6.06188260452859	5.94253669395029	5.43460597041117	10.4578301251456	9.01905834264794	9.81293341678908
ENSG00000111799	56.5653596799126	43.2592335939639	36.5483217391773	119.333406184514	85.9687624225236	84.2619071747596
ENSG00000111801	3.46164436122013	3.29185840766541	3.03211803522167	7.70449523383236	7.37170885735903	7.18532247817137
ENSG00000111802	10.1524954294101	9.85499102496547	8.67289963252537	14.6728525341125	12.3696571385295	12.2464432322243
ENSG00000111816	1.03738045641045	1.00878238093187	1.01806597489967	1.21882746260242	1.11859360959109	1.10046044112711
ENSG00000111817	7.30581649304248	6.41008603056401	5.39569821019559	9.37245875111003	8.08892408395922	7.42746685500541
ENSG00000111832	7.14748819853694	8.59509680646125	6.52543648719021	7.77488740577532	7.57830830615549	6.98307687924937
ENSG00000111843	60.0297373669261	67.9055732705031	66.6355133619262	75.1192661446253	78.2226120666528	71.4753241959295
ENSG00000111845	10.0642017465465	11.2101521483973	8.60863419832441	7.26292435727711	6.81487035926581	6.33511008742722
ENSG00000111846	1.28017843151255	1.23672309666266	1.18618907769319	1.44609333590082	1.57516857713938	1.45270436413837
ENSG00000111850	1.96855776078253	2.10715996596719	1.79217595597813	3.62730582457872	3.52363515725867	2.39108281139665
ENSG00000111859	7.35666076344148	6.34629478479865	5.51119418584173	4.06393128392655	3.76242550492256	4.87495417660829
ENSG00000111860	1.38801829103494	1.3820174899526	1.38473261431791	2.7280780681262	2.23907666036372	2.06371232948636
ENSG00000111875	3.68656777537327	4.42337136559945	3.57880287066257	3.17394984827508	3.45118299380857	3.35131001291588
ENSG00000111877	1.84571525558654	1.83975728451814	1.67441141380646	1.75069559680915	1.60308003463994	1.63715919726733
ENSG00000111880	4.69871710470151	3.96741817199744	3.13896743326017	4.73730850300436	4.49701577932106	4.23623763650645
ENSG00000111885	3.40717055649492	3.11657743194963	2.68384750706491	12.946178426963	10.4930676967332	9.74392434854901
ENSG00000111897	31.6175472639995	28.0207261198142	23.7896347719612	87.0213556481627	80.2905243181007	65.4603477221436
ENSG00000111906	38.3968478405309	36.7318391195096	37.5542173629875	33.4606782814508	32.3784966765624	29.0928390835498
ENSG00000111907	1.95323426990953	1.89106844960825	1.8356279924201	1.34205433133752	1.24981211228213	1.34712351901924
ENSG00000111911	2.95299112997488	2.95892393376991	2.50657869733081	8.62195247635679	8.54183393075277	6.71618240310636
ENSG00000111912	2.23965330998476	2.00234740852489	1.92496407120435	3.63422640984461	3.09837787450396	2.75961760154875
ENSG00000111913	1.36072579094624	1.52969379126432	1.30509286118259	2.55864360707089	2.5651930764931	2.79859422985531
ENSG00000111961	5.85149264066788	5.12958794276635	4.52738644258613	10.062268073076	8.58518536361962	7.85717427220165
ENSG00000111962	4.64616889929681	4.26287134098426	4.39624958373203	5.7695885543175	4.81511694726956	4.9287930639562
ENSG00000111981	2.96575947517851	2.73607923657577	2.57886268273779	2.30097049550924	2.13224558582934	2.01219217230167
ENSG00000112029	9.40115583008171	9.59908614268478	8.1108301686233	6.79631759692233	6.03777624581029	4.54309040389747
ENSG00000112031	5.07466813150495	4.83795506040409	4.24606141177585	5.72311478167171	5.81224774798836	4.81921159255072
ENSG00000112033	45.7486734616906	45.4527366621913	51.5028177080902	41.9366131572906	43.4857105355712	49.6013396777533
ENSG00000112039	8.84103837846684	8.88060337561374	11.468590525143	5.30717677662925	4.86902296113075	6.36693437966505
ENSG00000112062	21.4881796895964	20.5028908744387	18.024944011306	24.8404191666125	24.484233574513	22.0900522660356
ENSG00000112078	29.3056272951333	24.4761508236898	19.630793310511	28.19510400276	26.3138764537628	23.2832269236248
ENSG00000112079	15.3008109305302	14.1271803384662	11.8586524802577	11.5454999059346	10.4911762706131	10.0659667092348
ENSG00000112081	52.9513684463951	55.0300871849678	48.064055561764	33.8192628836832	32.9043489897255	26.0502521946122
ENSG00000112096	6.25359926681076	4.97216203784952	4.47630316984572	9.45292577710863	7.91577980152324	8.1218982037132
ENSG00000112110	63.1701941714157	71.1733966058378	64.278270146461	57.4884295097953	56.9329319399694	59.1268255060065
ENSG00000112118	60.2756868148549	60.3051398377719	54.2557403293876	14.0698914792007	14.885342824085	13.8070072740832
ENSG00000112130	5.43107746340031	5.50335739006205	4.94406755201438	6.00853564065879	5.81379103234542	5.61726088098702
ENSG00000112139	10.9117755925873	9.63436860466197	10.0283855468316	3.13541208190192	3.03475400791434	3.3199491624145
ENSG00000112144	3.37735817215607	3.36527204548924	2.8609201676647	3.82877339021808	3.33540425636616	3.0310453169635
ENSG00000112146	15.5345351529339	15.9359701669827	12.8836098595127	15.1976747316797	14.7732253899379	14.8086064542837
ENSG00000112159	4.54243335508627	3.38400260348347	3.27571935273575	3.70434124556447	3.0222798402243	3.12902709523608
ENSG00000112167	6.08561126303695	6.17589054456613	6.02450750671064	8.21076972717009	7.88305819215019	7.7924432139071
ENSG00000112175	1.01143840254208	1	1	1.96455875045931	1.58703748887457	1.83647468003094
ENSG00000112182	1.13305288860401	1.15919554583901	1.07859434267531	1.37021775509663	1.3439536418808	1.40637406039023
ENSG00000112183	3.91005916238323	4.30126721595954	3.40606106711288	8.23732697988925	7.04342409187449	7.15997279588378
ENSG00000112186	11.3240870534115	11.5923981154276	9.81063853363342	8.52172956411015	8.04340624429244	6.82152303773928
ENSG00000112200	2.9988596999312	2.86675410828441	2.55775386721585	6.93430481265889	5.75620169557563	5.52375602799125
ENSG00000112208	5.18532714034595	4.75845101663015	4.34845755275972	4.22418736133085	3.29865204183706	3.47522351070363
ENSG00000112210	5.40942129299842	4.6932839278806	4.72369852640434	6.44880381880021	5.16891418186107	4.77414015139639
ENSG00000112234	2.51593611650133	2.24524581429146	1.89130240405609	3.55753125936901	3.44102106381516	2.98164850688193
ENSG00000112237	8.33991612449674	8.22250892801168	7.02698082392383	10.5720329252185	10.0493751164682	7.03836333536584
ENSG00000112242	5.53563550840207	5.31124045524554	4.367642471515	4.89870064080158	4.77625036925925	4.64781726770631
ENSG00000112245	17.5698529951759	16.5698042337776	13.8240839634324	38.0803700525371	36.8757537703122	30.126048585347
ENSG00000112249	6.18992659984612	5.17433841933702	4.7800251594391	13.0259733320456	11.7921388837446	10.1640360022466
ENSG00000112276	4.58374426023929	3.54806382798178	3.0661697428389	6.73297066460551	6.35813972638145	5.85039872253941
ENSG00000112282	3.95120377537583	3.78467506591747	3.48455186193141	6.49345763321005	5.530492867255	5.83424695862885
ENSG00000112290	6.19246402300214	6.00178504375613	5.01522865005131	7.15177377324695	6.29741328144778	5.96987149543459
ENSG00000112297	1.09018361861262	1.11653543928822	1.11986079500745	1.4055922933217	1.22216178448287	1.33676617511436
ENSG00000112304	3.11263700106651	3.7299534523378	3.4643391318	3.36041420344792	3.39916890281152	3.29048732851934
ENSG00000112305	4.3448402339979	4.12566508910587	3.28556196995157	6.2442248803961	6.54751648454406	4.79298729322609
ENSG00000112306	1017.54425072911	1245.05160136168	1142.44474038011	1445.79360282156	1652.30027695536	1540.38903994259
ENSG00000112308	39.1321913587189	37.902020953766	30.9554254369021	58.55589152535	53.9978977190847	52.0609275803416
ENSG00000112312	21.853575370865	22.9757665770637	20.1144594286884	16.5454128480418	15.9833533700367	13.3632989676513
ENSG00000112319	2.44969362791744	2.18367654667076	1.94220270171925	7.36272546343555	7.00110682978681	5.52363204327289
ENSG00000112335	92.1463331476728	93.8550179405327	75.5085675565659	107.090951516466	117.420662897852	106.453781454641
ENSG00000112339	5.61521897124519	5.51380601509699	4.9601194546502	8.13440256790181	6.89548563655967	6.54353524050675
ENSG00000112343	2.67794005266951	2.35826356410967	1.99329532545583	3.83136976710148	4.03875736277529	3.49071964338995
ENSG00000112357	4.43545418853374	4.39001112000407	3.6980769374109	4.8307347648603	6.577905867466	5.85938201253015
ENSG00000112365	2.30002760981112	2.41409142962542	2.00608068842901	2.57690714693187	2.80733940858148	2.45945230090405
ENSG00000112367	5.66018982080725	4.83920863655377	4.3875157934866	8.37626362938432	8.24471718916907	7.05416703130009
ENSG00000112378	31.4286847577423	28.2290670620096	23.4422217040345	41.019475297707	39.3500768065456	35.4861706129166
ENSG00000112379	1.11001928065917	1.09872716568454	1.08123548777991	1.37953509337494	1.20075978891346	1.21397763313806
ENSG00000112406	2.53620217775168	2.20560033134365	2.09034686076878	4.51447524621516	4.45081555539426	3.8407331000561
ENSG00000112414	6.6639441703341	6.06959336819736	4.71570436967323	10.4320927631475	8.37705045914606	7.61721247685661
ENSG00000112419	9.46386171894396	8.67176322176939	7.12994827739802	18.2648484047883	15.1519483838748	14.5127048728334
ENSG00000112425	1.94333006583086	2.27523314712232	1.88727378067109	3.7813840025302	3.41321374621153	3.52905286665551
ENSG00000112473	110.432993703028	107.877872636787	103.298994650842	160.588958005487	165.19046881121	177.770301329561
ENSG00000112511	24.2899130558058	24.5473442547227	27.8872764208734	31.4192400127296	32.5672984983089	35.1450629546884
ENSG00000112514	167.265146809176	186.43498155599	212.918217489585	198.721745468139	230.594033943188	244.080554342391
ENSG00000112531	8.54421399888557	7.49076069562221	6.1709868008793	9.75488631016374	9.18569478519018	8.84558204066498
ENSG00000112541	1.49668960796422	1.30512907794362	1.3030140502224	1.62420301552211	1.50146074896871	1.51943195139855
ENSG00000112559	4.70754507442955	5.14250459949049	5.70530756111273	19.4637182810173	19.9991133661447	22.6433712809282
ENSG00000112561	2.21531812226024	2.24637804155185	2.46141572719914	3.33656106361748	2.9008642970253	3.76138408263438
ENSG00000112576	70.6293690745123	69.9519048349349	81.3271406080971	55.9642459291602	61.3592790719094	68.0972281223659
ENSG00000112578	32.8771900227243	36.7268534303195	40.4864900734564	20.6956179946154	21.9992672300817	24.1542481619395
ENSG00000112584	8.5581325010667	8.01194152645911	6.81879555889498	9.87346422091712	10.0056903026527	9.552663166713
ENSG00000112592	7.23568487532508	9.40535336575412	7.92266122919539	8.16107077603941	7.27501031457205	6.74527064285968
ENSG00000112619	1.22697663158317	1.21508639125587	1.26144644231892	1.37120215582185	1.49701594526242	1.400247266197
ENSG00000112624	2.7246238295305	2.46474042051922	2.43259653524395	3.21771970981285	3.04145208458796	3.18566519469556
ENSG00000112640	34.9089192614876	38.165643270622	41.2562377720094	29.9688525336706	30.0670635207712	32.8460327545686
ENSG00000112651	24.9749293545321	27.7821631570105	30.1842899012313	23.1581701348413	24.6887006160232	27.1471517335401
ENSG00000112655	60.2422556066176	61.0832269641013	62.1258409622582	101.675534004004	99.6532211857664	107.30108779342
ENSG00000112658	43.5448016726491	43.8411505904632	51.3400928917583	27.2302116133372	27.1531514270636	32.4283833651237
ENSG00000112659	5.55918892302166	5.18220794464909	5.90049755858136	6.04297791538225	5.80585401383077	5.91737644149783
ENSG00000112667	43.2310348466617	52.1770791574696	59.7003739845472	37.5603401844915	47.1141625583208	47.996067153693
ENSG00000112679	6.52606284722776	6.24668026480448	5.98728206759117	8.86580423594823	9.99717379494881	9.55254371314416
ENSG00000112685	11.8634533945579	10.8764830895861	9.35690300350845	14.1872356536193	14.3263306574508	13.7008498618072
ENSG00000112695	87.0016443734998	98.8419308217742	95.4928216406409	104.292787199575	119.005839267952	101.339964958337
ENSG00000112697	33.6753839462881	30.6452230271739	26.573225751351	119.854962430461	106.501984193393	93.2294647359529
ENSG00000112699	16.1913664608317	17.2117477298979	17.3843635747927	14.0047693413006	14.8852523734859	13.1790414118006
ENSG00000112701	6.19228106091535	6.28165845952564	5.22373370692877	12.7088791986205	10.2539052628215	9.18531717929744
ENSG00000112715	38.5727033461742	34.1039646863758	32.4393896593144	36.6959023542068	31.9155064762303	37.4920378466665
ENSG00000112739	4.74544153479918	4.94214932674095	4.05101558407767	7.41867205207874	5.52652214050127	5.24853629598365
ENSG00000112742	3.63337787991794	3.76976633428069	2.74997838353446	3.53518181724352	3.29439426366474	2.50077245823259
ENSG00000112759	57.0163905860608	59.2068917946803	59.0045589833503	38.1014374865509	43.5440645628403	40.1687062723272
ENSG00000112763	22.5424699114991	23.1114019916014	18.5214279713025	28.1989790009198	26.0956292095134	28.4798220953286
ENSG00000112769	22.0194416145353	17.8619190219141	15.8962963764565	63.0102123874745	55.487838586027	49.519351869732
ENSG00000112773	3.01751945661665	2.99733085942128	2.68670893600664	5.67732920669133	5.20849720795184	4.48087405537474
ENSG00000112787	11.4065633127668	12.4450275361242	13.5086938066776	8.76513259737422	9.10331030260572	11.0247445088234
ENSG00000112837	1.31074030420703	1.25552494393395	1.18772598956791	1.56305247686928	1.39144353612731	1.30767521072182
ENSG00000112851	8.52354235472415	9.42201559135102	7.76980626513794	12.7958243877615	11.0638556688661	9.12371926031713
ENSG00000112855	14.5789781490884	13.7440033683938	12.933835476211	14.2025311330734	13.9936038542338	12.4800734195047
ENSG00000112874	2.26284817515227	2.26174336717878	2.17662430732044	4.11389973589691	3.77954172484558	2.64079374181114
ENSG00000112877	3.57185181079367	3.72812451461906	3.80597194466154	2.53018910662277	1.94561169805527	2.28410093908457
ENSG00000112893	6.18615259547355	5.92872411676329	4.69856803402184	32.0151003742078	27.0469049531177	22.4373402353672
ENSG00000112902	6.59759708850822	5.19816598579799	5.16393172938953	8.27923519760034	6.89226831580849	7.15492508798646
ENSG00000112941	30.6051356646534	31.0184712328927	25.4652267366617	27.6121768472247	26.6824889033859	26.7806822485587
ENSG00000112972	2.70607515448724	2.09681267656562	2.34245135923065	4.56576964341422	4.39779493093272	3.83942319801318
ENSG00000112977	109.293944094735	118.007732495665	112.934691189701	129.888502283576	135.870344652171	136.571398078795
ENSG00000112983	13.2219122622467	12.6208902808912	10.875593494505	12.201974628998	11.9622428141235	11.1442368074701
ENSG00000112984	50.0785080187351	49.725770263131	41.3464396710007	14.294846582113	13.258860150548	11.5469471668921
ENSG00000112992	7.32510314008054	6.23164251078803	5.29170916286358	11.0091314600409	10.2171858125149	9.95862265739916
ENSG00000112996	15.6592012772955	13.3198419028557	14.2939731489857	12.3645325063771	10.4466015715766	10.046293963302
ENSG00000113013	50.5761767726358	47.5811661612462	42.5652579074868	39.6218132221421	37.1117097674795	33.9211876649433
ENSG00000113048	25.3602241973276	26.2627268787493	22.8227587021926	18.0996572266836	19.7112561067881	19.0634309145702
ENSG00000113068	51.2134873133502	54.8618583147632	48.1849691330699	43.6393079903153	42.0257575250022	40.7175406740112
ENSG00000113070	6.75815393109835	7.76879477073069	6.98931888090907	14.8479518408722	14.678819940083	16.3116695463012
ENSG00000113083	87.8041124640242	78.4185314185105	68.8089684593411	101.937766828503	91.1178411575486	83.2086047702293
ENSG00000113108	3.60014796108805	3.93661951297789	4.42858075356472	3.85651397473921	4.06815752300704	5.26863189266602
ENSG00000113119	4.65786413884215	5.13586147329237	5.31784698580885	4.13619839420433	4.55694320762922	4.89409809436544
ENSG00000113140	407.878230850477	400.397932005787	376.729733091992	594.707165705916	560.059190297309	581.250681330883
ENSG00000113141	47.3162835028338	39.8116233739049	39.7152087661493	38.1325889873792	38.6311676831465	36.0495363080147
ENSG00000113161	5.84177731975086	5.90938680714854	4.41072844269259	9.68373873256178	8.01733987914995	7.58202757241578
ENSG00000113163	5.44476921961282	5.02255080214651	4.51886729031937	17.5079288055641	13.9785484006761	13.683021394626
ENSG00000113194	18.7996845765585	19.0159735733002	16.286964729978	14.8005316094398	14.2193774484655	13.1303610113456
ENSG00000113209	1.21319463892992	1.17218156747729	1.10625687613747	1.59245437975022	1.30089116360508	1.4561088961761
ENSG00000113212	1.07236726389175	1.20261174410396	1.06412101529464	1.33286185347252	1.29712048839293	1.33779481017779
ENSG00000113231	1.92254288602096	1.5812775711181	1.65866418183268	2.3209313787275	2.0017091012307	2.21001549280443
ENSG00000113240	2.34200235575616	2.52322926627674	2.27745886551216	5.72684214845332	4.09001154886679	4.30139117095688
ENSG00000113269	18.6490225778016	19.5222512583786	16.34206425037	15.4439725413749	13.97463844896	13.0975131904797
ENSG00000113272	5.81649919451453	5.80012369300436	4.74466173679341	7.17803906895737	6.52543695074221	6.14302843572255
ENSG00000113273	13.0732668876287	13.7469435323287	12.0458096071151	13.7710238814281	12.8928568531331	13.3486791970189
ENSG00000113282	19.5602046736788	16.505710953605	14.632262990409	23.445516635358	23.6550053787861	19.8756761310323
ENSG00000113300	4.14308660697062	3.59382308842997	3.27858067564261	8.41468934180502	7.7896144638996	6.97964652833999
ENSG00000113312	36.5783533559686	37.730665741171	31.3235445439033	35.3527985383761	33.7989781327371	29.9780360493777
ENSG00000113318	4.0355404126369	3.49615606101583	3.05119058126461	5.48173550404729	5.34320538358979	4.19642995878907
ENSG00000113319	4.27113769090506	3.81567408935135	3.42639493342544	10.3493616312393	8.53949369465123	8.28045652439903
ENSG00000113328	22.6461471674572	21.0960406097669	16.9774864783209	30.4276527393331	25.6403941852293	21.5259182766586
ENSG00000113356	2.09206276690222	2.44689124319547	1.99211899692192	1.99613680502673	2.1067399013997	1.77430591191439
ENSG00000113360	19.4723409166247	17.9899488236488	16.3814289224327	12.2080222650407	11.8245950596988	10.7492485176855
ENSG00000113361	15.1867801158842	13.6566274985378	11.6573407159595	10.351085970841	9.03408233954284	7.99108023659826
ENSG00000113368	38.663968182249	36.6137732720559	34.3930432969162	11.8169544476643	11.1608267364996	9.5813323447156
ENSG00000113369	4.41730033766722	4.07309369180701	3.14990322070268	32.5022583500501	29.5888226476214	21.2682198598776
ENSG00000113384	34.9645808657292	34.0866363242547	27.4808958678672	40.8814821041634	39.5000141433944	37.8051916261212
ENSG00000113387	13.1524652997923	14.1854437814155	13.0567819629318	21.6710846204025	23.893202548156	18.4948460280397
ENSG00000113389	18.6150094139246	16.1636073148353	15.4257196039413	31.9394111749519	27.5359698022863	22.9664580045024
ENSG00000113391	3.52064882663088	3.14222689401379	2.67506569897329	2.8431526344077	2.87079974464743	2.65928599292073
ENSG00000113396	1	1.04099160195338	1	1.82682589868859	1.55353349806699	1.37018205271842
ENSG00000113407	29.3157469327021	26.5447519825169	24.1538511460984	30.437518390551	29.3511075201823	23.7984091171456
ENSG00000113441	1.61375598542113	1.51261123197657	1.43273362380166	3.27220597685257	2.79006279078249	2.50231555391829
ENSG00000113448	8.42833762222571	6.25487864444128	5.61211935683506	18.7696064836992	15.0806286376241	12.9165102003392
ENSG00000113456	6.80714413101203	6.73529474391646	5.46768716440425	8.9159816117543	8.52053310658572	7.12284287560187
ENSG00000113460	7.95539207536947	8.55582066078541	7.39262552014594	8.37446276618513	7.14700792348227	5.36552145430966
ENSG00000113504	6.30359878471572	5.70542985536054	6.16993833270227	12.3236881039343	11.0608921602712	13.4113567668485
ENSG00000113522	2.7566908352833	2.61737439902653	2.28412565204433	4.78755101040875	4.48228481009239	3.87849065204998
ENSG00000113552	13.9983626686371	14.0355082435989	13.0100221638012	11.9341767907467	11.3857569373992	11.2900838512046
ENSG00000113558	10.0015664235712	10.302995171077	9.23065717698334	15.6022906740664	15.2479215834698	11.7467228456843
ENSG00000113569	7.14065564928755	5.61115383941862	5.72777247996095	4.9696155182963	4.54722568698782	3.96878848570672
ENSG00000113575	22.3078317105974	22.5789875077913	17.8732765457515	19.9633911458899	20.5923954089155	16.4047924591284
ENSG00000113578	10.6924833003022	9.92760155718593	9.06798886406289	3.65673527189982	3.82280921902849	3.85265582762159
ENSG00000113580	6.51581874986067	5.84834557701744	5.07550392229937	11.7216146146307	10.3400677820884	8.95188578904672
ENSG00000113583	19.5336101810884	18.2444718830876	14.5713535547867	27.4747892231771	27.1599788323745	23.57227363303
ENSG00000113593	3.92831782860216	4.11621695494605	4.29099058762429	9.74834288909627	8.11648651994237	7.49936007855122
ENSG00000113594	1.99921911948065	1.93640558921578	1.68794718498361	4.74031059157737	3.75349617043494	3.59118875517987
ENSG00000113595	2.08148126960154	2.07849934039206	1.96866221849785	6.44300505154115	5.65745787575032	4.63976895624527
ENSG00000113597	3.97048229690667	4.9201321550738	3.98199533811548	7.44393832896847	6.38440425773308	4.98266428074965
ENSG00000113615	4.66752173665829	4.38906361784634	3.73949485637256	10.7531892149704	9.36061198977474	8.63065205492408
