shp65_Vehicle_1	shp65_Vehicle_2	shp65_Vehicle_3	shp65_TNF_1	shp65_TNF_2	shp65_TNF_3
ENSG00000110042	5.3301311647585	7.08012416372626	9.05788762844576	9.24338368588989	6.9662229566942	8.78503039624379
ENSG00000110046	2.27752729134199	3.58628970534585	2.76039162575594	4.59932388624445	2.86287928597092	3.02277353966888
ENSG00000110047	10.7194234579215	15.9371620383217	11.4488604638704	13.5421798502758	12.9933675273611	11.0363307831356
ENSG00000110048	8.44368052102103	9.10233108020057	9.26659151331819	18.2308167321781	9.485374792417	10.0975782555328
ENSG00000110057	1.91425346189325	2.31620783941272	1.88934545750248	1.73844363285384	1.91027353697167	2.15375822915189
ENSG00000110060	6.62920929695752	5.07853834984521	6.32537531468953	5.37832218678207	5.67058686920749	5.63067709598589
ENSG00000110063	1.69093672520341	2.03090749611206	1.65484143139486	1.73778803018467	2.09602238202044	1.68277315805126
ENSG00000110066	4.60119755303788	4.71186967514072	4.64852496363994	5.31815024697014	5.32697112828647	4.09465248776204
ENSG00000110074	11.7429633602089	16.3268060081868	10.7548104800577	10.745456783091	12.6598184933722	12.0168097953961
ENSG00000110075	13.6410123718455	15.8386657976605	12.4359383490747	12.4095778123503	16.7542222667767	11.5271967505606
ENSG00000110076	1.4319515264619	1.590157673352	1.32801413792796	1.6047388067984	1.39184260935743	1.29695452054949
ENSG00000110080	10.26688051893	13.1053058035084	10.0077280136983	12.0982565005538	14.2565229419313	10.6743686430558
ENSG00000110090	2.1405345523321	2.49195645485438	2.47001774934259	3.20502667625573	2.40134118552252	2.83348941779661
ENSG00000110092	10.4143836863881	15.3094706553441	14.507643939629	12.1080509852922	14.9572585792147	12.9040571432768
ENSG00000110104	3.30045886066612	4.02254726169647	2.81328457947831	8.0718100275119	4.3160166805799	4.06404419735406
ENSG00000110107	8.45140103206356	12.6279105915769	10.0395857926889	9.83007036856647	9.98940117407606	9.2189281732295
ENSG00000110108	11.2391651004599	13.2633927884143	11.3245947992632	16.9858116197293	9.61933434683766	10.6257329846309
ENSG00000110171	3.56806818495125	6.71808218277138	4.07005324160186	3.90055177923658	4.84572717671532	4.13015668844546
ENSG00000110172	3.52561729220354	2.8802428715734	3.44381702915014	4.71202953327616	4.62765254082608	2.77351269606849
ENSG00000110200	8.48162881417882	7.82271333858127	6.46390926678723	7.55179822229621	7.97859287857603	8.40276115547107
ENSG00000110218	10.4930586734924	12.4587506019461	11.5686171969404	11.3134014888895	15.643530812153	11.0491625139112
ENSG00000110237	1.7202785744915	2.30047261861511	2.03917406316602	4.16378227113778	2.19255250486911	2.23257840076523
ENSG00000110274	3.35972353822936	5.60670680621851	3.74750710711816	3.29808514795787	4.00145200906601	3.68682219899443
ENSG00000110315	18.3601485618666	21.5070317484198	18.521577139019	11.5353767523603	18.9565807523829	16.3332974707738
ENSG00000110318	2.57102960921387	2.08499179943132	2.60812458915919	3.80767340445303	2.90579545428009	2.49328951554298
ENSG00000110321	119.996798124357	130.842845912663	126.459066329929	119.606655163742	140.68979286161	116.346846862751
ENSG00000110330	8.75283229013121	9.67085856235553	7.91134721253403	8.65071587311349	12.4541226985525	6.61668088017483
ENSG00000110344	15.7640143278138	15.7544884318161	17.8627880988451	15.5165480999542	17.1091651190347	15.9469545829494
ENSG00000110367	22.901084526127	25.4243492593171	25.9788689209775	37.6974360305885	29.8720404063381	22.2898078493968
ENSG00000110395	3.5295029083129	3.65680585588706	4.49244876303885	7.26636736023979	4.05374135346876	4.76386087009174
ENSG00000110400	1.41615585109867	1.62622957033805	1.44198498223763	2.00838876086607	1.4568410883548	1.67291678507505
ENSG00000110422	32.4808926816569	33.238286512422	30.6636796130608	25.6778694120342	34.327962924512	28.7278979693424
ENSG00000110427	1.39184121345494	1.37262035803126	1.49592546833843	1.94068046745778	1.41722819137669	1.52451357030712
ENSG00000110429	4.42216365759483	5.41030455016872	4.77461736011511	3.50083948574727	5.35515242238023	3.90848503041147
ENSG00000110435	50.800738367056	54.1939760833957	63.3956434206742	38.9464692871621	60.1458073453386	56.235649154361
ENSG00000110442	14.6203539266575	16.6290130921253	15.68430282018	10.0516008586237	14.0889995707424	14.7958252307208
ENSG00000110455	2.18391049482535	2.65429041289738	1.66870344306706	2.49956750660589	2.87529474978717	2.3126354963669
ENSG00000110492	3.0167369753775	5.72206660740574	3.93499255614884	3.11319469049331	4.63603155271771	3.72389850189479
ENSG00000110497	12.450685541254	13.1459790747385	11.4554306104791	16.0943404442197	12.6653883003086	11.749177006681
ENSG00000110514	3.99204673711964	4.70639888001177	4.16422877968161	7.21309519897233	4.75018697983315	3.90362946274801
ENSG00000110536	2.83280553322504	2.55102706665253	2.47020146711417	2.39695873621309	2.82482697069054	2.65861615869119
ENSG00000110583	3.31645498335413	4.55318616226418	3.36265137435709	3.85574219449613	3.73989938316397	3.75624588521865
ENSG00000110619	20.1491860531656	26.5335958478374	24.383326598825	18.780152533187	22.9881527196833	22.2920602449787
ENSG00000110628	1.50698720853257	2.2650330080496	1.6749903985147	1.84823795423007	2.00956038723585	1.6463300067581
ENSG00000110651	73.5440801664016	100.321736303052	80.4934416040243	197.011088170294	87.1743762398911	105.575344659242
ENSG00000110660	2.28531968360369	2.82806178346323	2.04575977234672	1.8527695800176	2.75962109747094	2.01045958803028
ENSG00000110696	15.2349037856368	17.8322323096061	15.5725605679335	13.5713520873225	19.2085106139539	12.5745832842905
ENSG00000110697	6.98319273581317	11.6557957044182	7.19568196597293	6.47779451279465	7.85747116413756	7.40183970886394
ENSG00000110700	727.715794547746	530.630193263478	639.010018474635	458.224289721172	544.204516244613	582.145111389616
ENSG00000110711	15.7573885881719	25.06940230607	13.5127164287768	10.8014506160866	16.7682550773367	15.6836137457666
ENSG00000110713	15.0791194188038	15.7348697526363	17.4186446846562	17.0959472699969	17.4262628253882	16.6165668136009
ENSG00000110717	79.9903563377383	102.095876664184	75.8305162966673	64.9399094970533	89.8636715635241	76.3127928363263
ENSG00000110719	4.57315224475793	7.12450463207463	4.65071643574481	5.15589675450465	5.69602884665595	4.11779129946657
ENSG00000110721	6.45622366504618	8.19866240837069	7.32896763677336	8.13063703970487	6.40915632259908	6.04323159657936
ENSG00000110756	12.1938508416985	15.9294176040162	13.7637212464629	9.74410177750469	15.3858019823019	12.3994997785132
ENSG00000110768	20.2857847559959	22.1399111578233	20.118565196974	16.4748947838964	23.4791663485444	17.4949340270547
ENSG00000110801	4.37861395587667	6.58223078444302	5.16050116325873	4.39269966532865	4.90940448597873	4.69411029724675
ENSG00000110811	2.3044246552813	4.17282395040582	2.62590332595474	2.91206235662367	2.97217021402931	2.66704501172957
ENSG00000110841	4.47356025606734	5.49741118185189	4.91591454662299	5.85617414326427	5.45260822276895	4.77913465258545
ENSG00000110844	1.49967226068817	2.0204421083378	1.41791437585693	1.71403657909548	1.76538013719768	1.64027127370413
ENSG00000110851	5.72631265548128	7.15818794305925	5.67384850908405	5.24706486705853	6.32610870413011	5.61101285309135
ENSG00000110871	23.9994588446778	24.5870696321599	25.5591626073128	18.3496067070557	27.0926398176563	20.6332395877576
ENSG00000110880	31.454543341061	29.316392240973	34.3623369697526	51.3438184084486	32.9965868434396	35.1380814900454
ENSG00000110881	2.12709088170805	2.29282489255678	2.13227942048357	3.44572360618899	1.88769813411048	2.30104280079285
ENSG00000110888	3.7861903336605	4.11453811931068	3.62699597299187	3.17934376286916	3.93466506031531	3.37295871424434
ENSG00000110906	4.32363926657807	3.78649337023089	4.156268878769	7.70472111323865	4.61587444816106	4.22159234746087
ENSG00000110911	4.52225875005525	4.56768699162721	4.838476981873	5.24876408275553	5.30325813137271	4.80665223728587
ENSG00000110917	43.8073068152021	57.7760220449839	57.7613062173156	42.5375699211813	49.9178031123634	50.0025374134961
ENSG00000110921	11.7651276897118	17.5334795890211	13.5088419009244	11.2066386410274	12.1802591540244	14.3610521864315
ENSG00000110925	6.75700279810741	8.15050641454474	7.68272198395288	8.91063553679442	7.73680030265749	7.10580194485396
ENSG00000110931	3.71338296436154	4.79143815692294	4.18594744636562	7.21718261053095	4.93366834392656	4.17449866663345
ENSG00000110955	478.688243581415	493.594360193124	579.086681709176	459.903783735273	433.656131205559	524.325579963143
ENSG00000110958	9.67143301756761	11.1526323809008	13.9652587520079	19.1298658802709	12.5833473730644	12.8615520838761
ENSG00000110987	2.25582249680931	2.47951516392814	2.75939477179685	3.42643493406993	2.56907376285951	2.58214373603166
ENSG00000111011	7.9045015719336	7.85091582868446	6.60948030548371	7.42218957037275	7.87444492022531	5.54466542746756
ENSG00000111052	3.67236555254869	4.45806045243611	3.04584377167619	3.27605508790842	4.19909049058098	3.01671458751371
ENSG00000111058	1.35598379127134	1.44450283886705	1.40784189255983	1.38541059760025	1.5957509742084	1.37850859888086
ENSG00000111077	8.86717928219616	15.0464720920498	10.9036819393723	18.9104897380821	12.4806207827687	11.3550067769625
ENSG00000111110	1.58099064265245	1.92190211497684	2.05029300853485	1.69992343508592	1.86278999847661	1.79674644155059
ENSG00000111142	21.3561222271302	19.7535934483909	20.3756986526584	14.3465854660407	20.9883412509374	14.1001587516827
ENSG00000111144	19.8287535820404	20.8359540209856	19.5133464676731	15.3444610149035	20.2198933868374	15.6647446159532
ENSG00000111145	2.18001630523384	2.12037177094724	2.47257486369608	2.89398197062632	2.73219407924878	2.18804101694503
ENSG00000111186	2.98785199056	5.36487260418187	3.44073270776597	2.51384244304442	5.26941386472994	3.33146655252823
ENSG00000111196	3.53632565786	3.72618011251211	3.65165548917662	2.96980126720006	3.52528453401885	2.62500161330741
ENSG00000111203	5.60222009124822	6.3589415530653	6.21953782299731	5.38100782870699	5.66401046815602	5.66109799270252
ENSG00000111224	2.48565175643586	2.49705524553409	2.50882884091452	2.41918669046026	2.25161758825984	2.69972152822428
ENSG00000111229	46.3480611528158	46.2475294646613	41.4191528539763	28.5114605272509	42.8061593834689	33.6143860492652
ENSG00000111231	11.8177817747678	14.2872746341715	12.1116298616164	9.03289553417791	13.5078978851968	9.87517120467357
ENSG00000111237	13.1850982499109	14.2362488486367	16.7723051918201	13.841681556042	13.7968242124676	13.2144913030281
ENSG00000111252	3.3512566750559	3.97331898018495	3.726931243722	4.41840317579801	3.93798159703061	3.81164313150765
ENSG00000111254	1.43843814106644	1.63927042950269	1.61192515882144	1.26174605800689	1.5693863483157	1.54435952578787
ENSG00000111261	1.48251765237237	1.54580274468778	1.59482613751974	1.78873947703811	1.75494124866703	1.49210809625183
ENSG00000111266	2.50023872509392	2.87652583387095	2.91684166568496	3.43326141914813	3.61398880961196	3.21693776161575
ENSG00000111269	11.3507807180454	11.6001041708984	13.4291335450638	8.62506413077207	12.0945962013536	10.4676202369256
ENSG00000111271	4.19457921632368	6.51808740151811	5.07270349697397	8.09248863341972	5.76301723848445	5.14490339519614
ENSG00000111275	6.42416544589866	13.7528187917224	8.48218490854351	6.76093834932847	11.5827012598752	7.84943509515162
ENSG00000111276	7.11556887557386	8.55084612975604	7.38735211203357	8.11125218654499	8.71616509157555	7.14750714018119
ENSG00000111300	8.52169495650283	8.9403125380666	10.0774570834736	9.45914104888148	9.48674742684831	7.76143392271708
ENSG00000111321	18.6010733574113	27.0506694214346	24.4380452342734	22.168256092055	24.2176755510436	24.1397651576035
ENSG00000111328	18.2815269399662	26.2032920929133	18.2107507258727	17.8186198151902	20.9799897534903	19.0905175888594
ENSG00000111331	1.47191527934707	1.4979234331123	1.319134723953	1.93346908967844	1.58492892459644	1.43545737385157
ENSG00000111341	2.13086241862564	3.52826525736888	3.95098115507229	2.38836640489884	3.20684152263211	4.17552742822149
ENSG00000111358	12.518889137312	13.1716936060347	11.8004550240247	8.51403103045226	12.7540373179627	10.3645000438135
ENSG00000111361	11.8532660205975	14.3369309589869	13.0889227105807	11.1754191854694	15.6123953274494	12.2041841583311
ENSG00000111364	6.91037408806852	10.9638495915642	7.19461256167013	6.48892242868912	8.2902890323428	6.09641917602973
ENSG00000111371	2.33948171925978	1.90280634856642	2.51759867060056	2.38737894657388	2.21597563112285	2.3125322973838
ENSG00000111412	3.98689405399922	4.83635597532517	4.49130892989165	3.49171678121321	4.1466175398933	4.23088296755891
ENSG00000111424	1.41277781389684	1.50235565963906	1.68941508333526	1.77435103994821	1.42423835972558	1.45945898029127
ENSG00000111445	3.62796516617311	2.77272971527255	3.62745787254535	2.87863242337879	3.25562510133621	3.30024671606686
ENSG00000111450	3.97363247201643	4.50988757176727	3.92623344081461	3.52115098893532	4.56753669035362	3.76901974996454
ENSG00000111481	52.1462146648696	56.1626679110087	53.3706836180931	38.236810488282	47.1023992140535	47.8927808712689
ENSG00000111530	12.9932330760146	14.8420599947721	14.4908994982306	11.7204072179874	15.2850659066241	11.6840501466099
ENSG00000111540	4.48326213366849	4.839865790563	5.35581941692756	5.99409060969443	4.66010427973823	5.31667055717811
ENSG00000111554	3.19979481172134	3.49555723356296	3.41324103238678	3.39249172692246	3.97089067493699	2.5289979563575
ENSG00000111581	4.11992800863707	4.45901927473843	4.07184186673156	3.75131112195988	4.46281232360507	3.56815529966801
ENSG00000111596	16.1430816327627	14.4209132583427	14.9363305543426	12.3708428652927	15.8265174851089	12.8661226560663
ENSG00000111602	1.51750439180379	1.68868024168346	1.42105110647946	1.77626514924626	1.41710843285301	1.32253847177111
ENSG00000111605	4.89010488676864	5.26222360634355	5.48806077931005	5.06984158173266	5.69970315767592	5.03141470041541
ENSG00000111615	2.58508767988359	2.3974708461251	2.22452236785179	2.20407026746896	2.45919715581717	1.75590673890148
ENSG00000111639	62.2897207400614	68.3456803891101	59.6294555502748	35.1267411479625	54.2012707642851	53.7996914986278
ENSG00000111640	622.745693624369	603.424863601572	600.422990942465	442.304189294677	521.503016380228	658.575645895145
ENSG00000111641	11.9201554502203	17.1065601573273	12.0046986301624	8.99227088347249	14.5387004107413	10.9815223591409
ENSG00000111642	17.3575261501465	21.6633061685761	18.9606892969179	22.4246392496782	20.0776973156121	17.9259552888158
ENSG00000111647	10.6468786445199	10.7381744486527	11.2806829262041	10.4607607041665	13.5873890225999	9.35056379258575
ENSG00000111652	38.0011266029095	57.1641492502267	44.4909843062655	36.8574188359998	44.7864424914534	42.1349690592766
ENSG00000111653	3.06868069201031	4.8005892216521	3.7371898167617	3.25877669360822	3.63180735150963	3.09677401830748
ENSG00000111666	30.4727780652728	28.9635063592339	28.4633498021631	23.8908700618872	26.5606900796373	25.1485665502102
ENSG00000111667	33.3441323960714	54.9226577142503	35.1118647552978	31.7698419886265	40.1817468786703	33.3282403574895
ENSG00000111669	233.860559761264	301.071260443079	231.072550768343	130.187469636561	225.493344948652	257.360027699036
ENSG00000111670	4.38883089469618	3.62379346169561	4.15251197488117	4.90382240299065	4.28557822453096	3.82916271140025
ENSG00000111671	2.64542311784495	3.94580744641453	2.86359606386037	1.66450512651435	3.30380350155893	2.77426999428014
ENSG00000111676	2.51911391964678	3.22472525189472	3.02683281006541	15.4761242922334	2.90516942597316	4.0241292295062
ENSG00000111678	14.0280994858779	24.9030354579811	14.1388505379332	10.0587684158647	16.0016894440194	12.4576683016209
ENSG00000111684	29.7203635821158	18.6815955876785	36.7767561897306	40.5046067829805	25.9430623286457	40.0452728646379
ENSG00000111696	1.92997979020385	2.0052506912668	2.12653698482092	3.03376270481336	2.43257311792135	2.09610217186959
ENSG00000111707	5.62801375249911	6.84641270921688	6.26603961415312	4.70545304168556	6.88038853683263	5.25806148821459
ENSG00000111711	12.6246260118115	13.666974228281	15.1010328948856	8.57450048913374	13.7800542476888	12.181528985652
ENSG00000111716	369.144834043898	409.862451785401	362.920810849897	224.155122601651	368.735371787459	282.733484935436
ENSG00000111725	4.63741208954424	5.12210350067754	4.70727601707884	5.85801460787698	5.53410124020196	4.68049840711825
ENSG00000111726	5.3630069514939	6.79165111946187	5.89445268945873	5.22880722388193	6.71961833476278	4.67720361396416
ENSG00000111727	5.18830680860104	4.73421651683561	5.41844421642575	4.38290050206114	5.25951287687524	4.78103053953491
ENSG00000111731	2.08885021695984	2.36130783751704	2.23137055905776	3.19866411055328	2.84013448303057	2.2955740351878
ENSG00000111737	6.5429290766247	8.46524557604893	6.41706392503262	6.12431208112838	7.02856825682895	7.11851526887961
ENSG00000111752	1.63672929190371	1.4965814566547	1.55200752534637	1.74153012661707	1.58972789229095	1.70475872125534
ENSG00000111775	85.7392905690148	87.490094743646	89.2389682974527	54.5316420354017	80.6569734110714	84.6473795338449
ENSG00000111785	7.8242912282014	5.65863958898791	6.36741852753341	8.6158006600043	5.87550284198766	5.95872857643922
ENSG00000111786	11.0407232314848	24.5889123719749	12.5398749121068	11.3824599812616	15.226519909974	12.9470062186693
ENSG00000111790	8.81332706053013	8.5436774796145	7.98215874592628	6.97965298657737	10.0720864290779	6.04137405271321
ENSG00000111799	13.1580103675672	16.1253064715283	23.1766728180665	31.1606125227339	20.5419125026734	24.6439368152409
ENSG00000111801	4.85178593495522	5.09640688606607	5.38743759034557	5.06170368365652	4.92024098420155	5.32845246950124
ENSG00000111802	9.30970562556618	10.591892138244	11.6454881068075	11.4523050558935	15.7484698098766	9.20688799278895
ENSG00000111816	1.40901625695588	1.48512969790099	1.49741584594579	1.6684087149624	1.49720641311801	1.4357395069134
ENSG00000111817	8.84674944079697	10.1271665478565	8.19911117932198	9.9175728000875	12.4588652984775	8.41490591354097
ENSG00000111832	9.32050137202722	8.25614476372073	8.36942859882556	6.33825288263895	8.25021436472035	6.65925833772542
ENSG00000111843	65.904392903965	71.6971811246235	57.5297290208925	51.1554580940683	69.9765684344403	53.6838579850234
ENSG00000111845	10.4309322071228	12.6035837924172	10.6794420903225	9.05554302334392	13.2982466457481	8.24925093594349
ENSG00000111850	2.642301673251	2.63914654324393	2.2687216986028	2.17910138527525	2.27178520889996	2.45782145494783
ENSG00000111859	3.85306434965336	5.26155546767422	4.50742744119841	4.26932995459779	5.04407010649592	4.11044529125826
ENSG00000111860	2.79293765478995	2.90305711543238	2.61561007158392	2.40638413762283	3.3086571225713	2.34359148427797
ENSG00000111875	7.31889122361388	6.58225699517566	6.97549532128001	5.09145689338837	6.19949078412642	6.2816367438039
ENSG00000111877	2.66953513079514	3.0543084543187	2.61271230776278	3.09317160808323	2.94758185577779	2.88273232119558
ENSG00000111880	6.62440576263772	7.44183647829611	6.64683677431004	5.09600271377096	7.84580582050804	5.74881763100136
ENSG00000111885	17.5788757505242	28.7494494449679	20.1873889836854	16.8970734695306	27.569615502156	17.7878358750175
ENSG00000111897	79.3194419155062	78.9213374933296	93.2625475998588	60.0863605185826	86.9768162785945	72.0228776546237
ENSG00000111906	35.8234176112863	48.0145796756317	34.7660638080517	24.6534508636468	36.0164747757645	33.126403277094
ENSG00000111911	7.19297672429191	8.47834249811217	7.57125990975065	5.83225130233746	6.74733728076127	6.25364243388008
ENSG00000111912	3.76985468454754	4.40250257337479	3.868224286792	6.0071002307145	6.14182657199787	4.53717097089313
ENSG00000111961	5.10633425478537	7.27351235201049	5.30509961948117	10.3651798408339	8.20993732123268	5.754164404938
ENSG00000111962	2.82351565003385	3.15297588322819	3.19567050228593	2.60986565041724	3.05483968306306	2.90060698828934
ENSG00000111981	1.59378201115006	1.66375820989161	1.45090451722642	1.55953152781475	1.53207744526817	1.40035826329551
ENSG00000112031	3.4562943009532	3.56815376666589	3.59688873590724	2.74809747268308	3.63372476697137	2.61460223039599
ENSG00000112033	2.56612758802035	2.76481154938557	3.16233013196681	4.23721754200571	2.77727798127683	3.02376303387931
ENSG00000112039	6.67361734036865	7.36310612420126	7.59661720709749	5.82377644697573	5.78176035578073	6.59604363329756
ENSG00000112062	18.8436862848091	22.5022136030829	22.8385025335803	19.4059919255044	21.5791002100619	21.7111225637398
ENSG00000112078	30.4517825923605	36.6441846942315	37.8662103616704	30.2991035669384	38.2568044226848	32.2229973602753
ENSG00000112079	13.5336147347894	13.6581637577007	15.9429882784154	17.9534998302673	15.4735839138386	14.4788201660408
ENSG00000112081	21.0373949258213	21.7520466790684	21.9357978678386	15.2537764146821	21.5338565516431	17.3296162847463
ENSG00000112096	14.700525520458	17.2415879702638	16.4413523155665	36.3645997873056	44.214000317941	26.8136001823827
ENSG00000112110	37.2981187952842	42.3814467614609	38.3158351756195	25.9256215483948	34.4654771735731	36.5494830108849
ENSG00000112118	4.18285703671986	6.22215435348786	3.80682598671542	3.55421170842583	4.31211762860634	3.88311214000077
ENSG00000112130	3.02568549837789	4.22583417052649	3.03903349551316	2.38935526985959	3.4224942327646	2.8312683524813
ENSG00000112139	1.27504991293922	1.70182017516859	1.40865210409654	1.35255532361427	1.50603191660924	1.46956066536702
ENSG00000112144	2.71465402468217	3.03937054032548	3.38853596134117	3.39064976661919	3.22544384496182	3.08876586735187
ENSG00000112146	15.2430434265357	20.7980256523676	19.1376515949628	18.7367752570037	19.47608169606	17.836537393716
ENSG00000112149	2.5834016923334	2.29698487268591	1.98943502359597	3.82243414560734	4.01711173348491	3.30629869679535
ENSG00000112159	4.96764165471909	5.85702870727065	5.30080438934605	8.18690064420493	6.08344805093782	5.18500864695073
ENSG00000112167	4.33834172459697	5.09261372465443	4.35906396287607	4.1542589726863	4.51194941446763	4.97214308414966
ENSG00000112183	2.16027158286561	1.99260786697186	2.10339805271358	2.12840843530953	2.03734103021014	1.78888863716079
ENSG00000112186	1.73875278957603	1.637576636057	2.01248559777205	2.21093280362499	1.71390341668821	1.69803640729875
ENSG00000112200	10.1682215636644	9.6530991315316	9.54575929211967	10.5414919028779	11.748870470899	9.10977338611729
ENSG00000112208	3.99091090979946	4.51162207403647	4.49293069326113	3.33858147196508	5.11957429423251	3.59231683360084
ENSG00000112210	3.63165498661537	3.97856343286611	3.61611185511288	2.60482115414249	4.15733964495223	3.12927599741924
ENSG00000112234	3.76838151430791	3.52375498024371	3.86669879786168	3.19780246376465	3.90553326530688	3.15844384237535
ENSG00000112237	29.6334574495858	26.1608190760335	30.4058171986468	20.4078398109206	29.8614966983966	22.8467347477075
ENSG00000112242	2.84252428858362	2.90448257621701	2.93409679320237	5.02631916286283	3.50045328946007	3.11725697408428
ENSG00000112245	9.10788266270079	10.0483023220631	11.183958830488	23.958750858831	13.2633483327305	12.0918790185465
ENSG00000112246	4.05332853028923	3.35971424021096	3.53721924708596	3.81326876782133	3.71726745303681	2.57879329764684
ENSG00000112249	39.245513247506	41.2695051822429	44.652596910478	36.6249014104033	47.3017827483822	35.8968001713208
ENSG00000112276	2.99251845392008	3.54415232959424	2.83798061217179	3.05332084092934	3.50830930187749	2.81216959192124
ENSG00000112282	6.35374019890002	6.4836902537615	6.95778403491751	5.88187106738965	7.43993648143036	5.92895919390486
ENSG00000112290	5.44837232197011	6.2310824386916	7.59027787739017	7.04754925429638	6.06485532109878	6.52874181456594
ENSG00000112293	1.21953184085237	1.33742952981551	1.13639702353406	1.24824258871339	1.28414902830972	1.30039275443628
ENSG00000112294	2.45844321808984	2.95951714839104	3.38153055433585	4.23946249175745	3.23399127423896	3.06905466417621
ENSG00000112297	13.2430492299004	15.3207833055832	13.8521192488277	16.115138190874	16.9011346214312	12.1333402885286
ENSG00000112304	6.8191420769368	6.49401863184126	5.83693008289767	5.71283118030676	6.88776388737931	5.45377514679192
ENSG00000112305	3.98862042268997	4.47386592322835	4.12214659987138	3.9266016979538	4.0809417114481	3.8637018651492
ENSG00000112306	1079.78339395365	1238.62479786725	919.61429389114	620.057863870644	961.992317925032	833.127397070605
ENSG00000112308	41.8490381127959	42.5776933546143	47.7820374386561	55.6198417004959	47.7873803238296	43.3438411972384
ENSG00000112312	3.96889438454387	5.35940590992485	4.28276209253884	3.07282982754149	4.45698210305185	3.5745734473476
ENSG00000112320	1.76571648104531	1.71329572020146	1.88805965684103	2.32764921843222	1.70139251343847	1.94753536412441
ENSG00000112335	88.4443232972765	68.3994752425541	80.6169863707334	67.2145808638451	77.9227231952439	69.723616972654
ENSG00000112339	11.43418320283	12.2571866516675	10.3990269194266	8.51040151226422	12.0601436771198	9.18176369716475
ENSG00000112343	2.58582501197588	3.05559132958037	2.47443618320702	2.53159682602767	2.60579686551642	2.34893423368415
ENSG00000112357	4.32196668668077	6.74119657050737	5.29993023813097	4.31864097399171	7.13629312299685	4.43257242928891
ENSG00000112365	2.81946112201998	2.76999182608426	2.41902085500396	2.68350730299062	3.01791869910057	2.28797561411952
ENSG00000112367	7.85991433948766	9.49416517553757	10.3548154533439	7.32499196267672	8.48153364730767	9.23764873442345
ENSG00000112378	7.0102724551987	7.8328054893572	10.1709778121206	6.25802740352319	8.20504758429425	7.95320527994509
ENSG00000112406	2.64345595418121	2.8717379990515	3.06316804859502	2.84566122347084	3.0397733116176	2.71438862578983
ENSG00000112414	1.1845635775425	1.59315298237168	1.17200641054063	1.41740223280108	1.6982885169238	1.1647029420445
ENSG00000112419	44.1593550426465	43.5555463670599	49.6742468491336	51.667438902997	56.9620547021578	42.7935628519094
ENSG00000112425	3.29519171483669	3.12860300012181	3.29257285401566	3.26396832892496	3.58854546624505	3.27176011963107
ENSG00000112473	25.2576315625972	40.4158701549121	26.4191369718322	26.9962501825078	32.7044606866837	25.4442919257126
ENSG00000112511	4.98238296880134	8.85145722575404	5.88643800298144	6.90439898464659	6.81178103363226	5.96564525792997
ENSG00000112514	29.8883945121641	33.515041063779	29.5970181555885	22.3209712006424	27.0183125950872	31.7780300799506
ENSG00000112531	16.8344358496129	16.5863552185518	15.7486912603848	19.1175368317294	19.2335015864217	14.264229045342
ENSG00000112541	1.36466612401943	1.20700540131721	1.31861434894925	1.32215451601455	1.21557795481685	1.28474678619413
ENSG00000112561	2.07993998176315	2.32038491961677	2.09033601969081	2.11214276643369	1.59138133497961	2.15647493137856
ENSG00000112576	22.0324138462663	23.9147533020691	21.2958443927496	27.491285669544	21.8194593526012	21.6732605039319
ENSG00000112578	5.73514080013121	7.77153466159823	6.13314875238335	10.023616035516	6.48800501954596	6.67814830733415
ENSG00000112584	2.84930556527918	3.03278902531129	3.25967930210814	5.30181669874623	3.61458234830657	3.40577694853046
ENSG00000112592	3.49837165247903	4.01278135778146	3.83517776435901	3.9577992727442	4.5438295614718	3.36187152711928
ENSG00000112619	1.84711053551164	2.03571679466107	1.7456158517415	1.82105465148791	1.92776518663246	1.47877094469286
ENSG00000112624	2.07059593751052	1.87037370575272	2.25979256996906	2.37569351899936	2.14345799930361	1.93801982757221
ENSG00000112640	18.5506956501416	21.6107194227738	20.2365452371862	17.8174781287014	19.5172177844777	19.8479221647855
ENSG00000112651	12.8119323613882	13.6343091032559	9.33468818560712	10.0339362656019	11.8758723636094	11.323208380967
ENSG00000112655	2.53542295796533	4.11302390820278	2.87053236916675	3.33442445202767	3.20318261911282	3.45381896691749
ENSG00000112658	5.11579395224121	9.12282149441899	6.58410574899808	6.32621040633408	7.22159441801289	5.70059575465697
ENSG00000112659	1.7371957872675	2.31622779662127	1.94149807809323	2.68044687973982	2.37826378147137	1.87715620198
ENSG00000112667	28.4725553899546	50.0659514930362	28.246187775662	19.0485964328264	28.9308414374694	25.1709714856113
ENSG00000112679	4.3849216294111	5.67245535762052	4.92999977831147	5.24185067202962	5.30975351834562	4.5149670606393
ENSG00000112685	9.62891676294669	10.4265967278016	9.62521393434182	8.81054494024961	9.69075748200291	8.92523008062299
ENSG00000112695	137.565618170852	115.844513007798	117.43030498231	75.64068374166	106.024537103453	109.384026406799
ENSG00000112697	45.0479358967276	53.0610618962342	58.6037386663636	62.2208437689943	67.1853161920925	53.8556917432494
ENSG00000112699	2.0687838450146	1.80004790238813	1.94863515466931	2.29488701680228	2.90023431960416	2.22628017498429
ENSG00000112701	11.551355463293	10.4656830311618	11.0049448927131	13.1700379299268	14.1896884478571	9.54884165915516
ENSG00000112715	3.1782044156702	4.16040949556016	3.47192279788106	6.13878685019301	5.11901206965664	4.62968987439531
