Ishi_Dex_1	Ishi_Dex_2	Ishi_DMSO_1	Ishi_DMSO_2
ENSG00000070018	19.1708183825405	16.5653396317641	20.6713461395291	19.0764495182377
ENSG00000070047	19.8540497688116	17.0114337163221	21.8018523995041	18.0324194285312
ENSG00000070061	20.8989651445198	17.9213219488644	22.0854959001745	20.8744397743735
ENSG00000070081	28.9464047083943	30.39597928634	28.8693072350929	24.3255132600841
ENSG00000070087	112.274699957107	117.036697934491	102.057507137195	112.951330621882
ENSG00000070159	7.93979445831602	7.70857640220673	8.42206234195731	8.25501960293492
ENSG00000070182	1.98092660682944	1.90594626898908	1.9995324566735	1.85379298964229
ENSG00000070190	1.58170929213761	1.91102496623015	1.37046433557822	1.38315842418549
ENSG00000070214	25.2375711533918	25.6774517848848	26.3845622303748	26.7396565380344
ENSG00000070269	7.62553468206025	8.55887617789652	7.78362410476996	7.34809497110046
ENSG00000070366	9.29588414231554	9.31608415901446	10.8110711321424	9.69844396731468
ENSG00000070367	13.9847904444787	12.826582761355	15.590925758811	13.8693874688279
ENSG00000070371	3.78467759184757	3.78143285675656	4.17154019592729	4.04851260284073
ENSG00000070404	12.7757754195569	12.7602723049742	5.90647816124089	6.35830689133582
ENSG00000070413	40.7848151302769	40.7042046824817	42.2301071189793	46.5056387278692
ENSG00000070423	38.1320171398816	37.0667578598901	37.2215390276515	38.5775987962295
ENSG00000070444	5.0829233587576	4.52895000878288	4.88983074905651	4.76759484004929
ENSG00000070476	11.6872311372238	10.5330925797043	11.4105561166165	11.6562745630741
ENSG00000070495	13.8992533578847	13.476893264893	17.0530693635824	14.7385082200736
ENSG00000070501	20.1540059955392	22.2665007058799	21.389624033238	22.3581119279985
ENSG00000070526	3.66756336926189	4.24429569834238	2.72658678123807	3.37203389661235
ENSG00000070540	6.36892066799961	7.86682680913988	7.0786181686769	7.60616097289496
ENSG00000070601	1.19959482446757	1.22506400858322	1.3505474188308	1.25722094578783
ENSG00000070610	9.16910545284201	7.81237777295666	9.50280894592968	8.05905642933073
ENSG00000070614	73.0646856083851	68.1151444407757	63.0856262888617	63.9011437969788
ENSG00000070669	69.8635478973552	71.5462777712402	71.6546756432308	76.2179478882116
ENSG00000070718	6.09284098251875	6.0285151549768	6.9270254833583	6.27445488857728
ENSG00000070731	3.51333114220104	4.32692043543356	2.5747782849431	3.18090567345287
ENSG00000070756	473.182592163716	560.706481741454	515.0037425049	489.879380072303
ENSG00000070759	3.85695577714838	4.8484055940781	4.15280424028824	4.15839011209395
ENSG00000070761	48.8327103385299	62.03326774933	51.1196201964008	58.0259104540949
ENSG00000070770	80.7712924052491	70.8292187788219	84.1940970844057	79.7159252053652
ENSG00000070778	4.27554436222181	3.94651462964255	5.01003007794445	3.74175384505874
ENSG00000070785	24.5555056673577	23.9187852218756	23.9078794882978	25.3182325814139
ENSG00000070814	29.5416504220051	18.0104311673675	34.0355707903143	22.9157711046562
ENSG00000070831	218.203407878382	224.705443081659	224.332028810409	239.44833405532
ENSG00000070882	3.97243622403031	3.33749649247657	4.32954981701827	3.97846915140707
ENSG00000070950	6.96765722533529	6.59697839548507	7.43563449956726	7.55215133965221
ENSG00000070961	31.2344089352493	26.8716321233289	34.0378991645361	28.9529949105257
ENSG00000071051	16.3519043781967	16.4453928914616	16.3038707183689	16.7654924287481
ENSG00000071054	23.9305752263062	22.6403976310603	25.9581121301184	22.5122887857928
ENSG00000071073	5.10023299829026	4.98288187204954	5.15098643290484	4.63987060016795
ENSG00000071082	366.995287969254	356.03701444794	311.500383259442	392.915394716036
ENSG00000071127	103.745113426421	113.587985327705	103.070498583968	106.256934057924
ENSG00000071189	10.3403623261964	9.55533700354111	11.1729156335174	11.0760785735127
ENSG00000071205	5.9308683855494	6.67353983970852	6.06938671819501	5.68712857109295
ENSG00000071242	9.18073022909245	9.65611183962929	8.60849084654633	9.13089288040282
ENSG00000071243	7.57808542767267	6.46325804035285	6.7176835666367	6.24939305474184
ENSG00000071246	2.01484172651442	1.64680088546773	1.95541003895567	2.1044001408334
ENSG00000071282	1.52097023140516	1.62618119932615	1.60002087324113	1.69572925178598
ENSG00000071462	62.5759910921619	67.3899445085714	63.5952059875777	67.5903901176405
ENSG00000071537	33.1180418771634	30.2810947954021	35.5156880243637	34.4253892994009
ENSG00000071539	26.634332453094	26.9796513683321	27.4315138925447	27.9847450462459
ENSG00000071553	80.6350690805196	87.7246535245819	76.270461705785	85.634749415615
ENSG00000071564	38.6364017815931	35.411197377198	39.0875520431426	37.5333102070801
ENSG00000071575	3.81895846050401	3.8741997408744	3.73564515493729	3.5397370952544
ENSG00000071626	104.150388333942	109.835935007339	103.115357896121	92.4580828420963
ENSG00000071655	26.6087492869731	22.6056036804555	22.2013143288535	23.636311504801
ENSG00000071794	21.5569782644604	17.3145563224141	26.3725790778004	21.2489534186181
ENSG00000071859	44.1334080293242	42.1178206074837	42.1271225582238	42.2846992810906
ENSG00000071889	21.0240856025022	22.3611566706852	18.2301688393737	21.1225136727534
ENSG00000071894	21.4628182111567	20.0631770829872	22.8780099657472	21.3849226306233
ENSG00000071909	3.41030130549581	2.94409663032369	3.05084453968198	3.05937258034313
ENSG00000071967	11.0562144932221	11.6701782437933	10.7318379562374	10.991014240564
ENSG00000071994	27.1275287273932	28.1343581105253	25.2483420596398	26.6618123855481
ENSG00000072041	4.36988619965121	3.80813621805852	4.47408418048313	3.83153862562929
ENSG00000072042	42.7097539803785	46.4103067570627	43.5593478049547	42.0806873492729
ENSG00000072062	70.9600914612323	70.1187869597593	77.9979251118843	74.0074300470049
ENSG00000072071	26.4372953467193	20.9038006418856	24.6825796515581	23.9106910381925
ENSG00000072110	88.3963864864299	97.567392826899	84.5772657420669	89.8288270793454
ENSG00000072121	5.43173673498031	4.85849302577645	5.89187474516269	5.51908804812062
ENSG00000072134	10.5902451061698	10.0574135808069	11.2788270884012	10.2636769136213
ENSG00000072135	21.197792446632	21.8969122999236	20.659720140882	21.1371421128984
ENSG00000072163	7.89702417408981	8.8024476454072	6.64124314209195	7.48141545664471
ENSG00000072195	2.08644871799887	1.80349664383871	2.19573580926587	1.96043546524901
ENSG00000072201	4.98290401062122	5.7990006306106	4.96259975218728	5.53813936174429
ENSG00000072210	90.9248650784469	89.5068872277574	87.7867767346399	86.5547337553906
ENSG00000072274	184.021420880013	175.910449786875	198.851016825406	191.466747309435
ENSG00000072310	44.7363140534359	41.178272513186	42.3049493431044	46.5336893493368
ENSG00000072364	24.6232134047976	21.0146815994868	26.6929344815201	23.642348489619
ENSG00000072401	9.71485877396861	8.66580794306476	11.0671630214451	7.94906786549967
ENSG00000072415	22.0390710578771	19.6765533031051	24.8926809510976	22.267984036989
ENSG00000072422	4.50503329939157	3.38834767784829	3.67628897542112	3.28389768591446
ENSG00000072501	34.2715042868103	29.9850172465673	38.4990201563187	31.1525132976537
ENSG00000072506	127.171499906556	137.58959359315	110.70209751446	133.078400707804
ENSG00000072518	34.6714320142875	29.0005268151893	34.1307780507656	33.4025377539112
ENSG00000072571	22.3068654825592	21.160324003195	20.2102919522516	16.3186615182171
ENSG00000072609	10.3668877137639	10.1484728019345	11.8715639954085	10.9093527503661
ENSG00000072657	2.51560000036593	2.72892727426118	2.67395416116721	2.54545859787758
ENSG00000072682	18.3048430369096	16.5529289979843	12.6262031927285	12.1091440248037
ENSG00000072736	9.28896417290352	9.60299533770995	11.1458965663068	11.6405858489557
ENSG00000072756	3.35863773573458	3.75459644762626	3.9888917203728	3.37198373942093
ENSG00000072778	21.3686295855412	23.3556099439876	22.6684964673552	22.5190721327336
ENSG00000072786	4.11501278064437	3.93162329637139	4.45354427467735	4.18901731138796
ENSG00000072803	16.29651510874	15.9509854685996	17.6543577291646	17.0629257644465
ENSG00000072840	1.21399385578329	1.13313126626472	1.20140345879402	1.18226654073058
ENSG00000072849	15.4768880791081	15.5146806336764	16.3205653619587	16.9226370348165
ENSG00000072864	18.3748785134035	17.3311872338128	20.2189803185632	18.7142628173357
ENSG00000072954	2.98282069520067	2.8902988951528	2.67275868524329	2.94124742292697
ENSG00000072958	4.9326506249773	5.21964142378048	4.47324104072521	5.16965167965239
ENSG00000073008	13.3967809691996	11.6825069930922	13.595565067706	10.9668379458793
ENSG00000073050	16.6730840199908	17.0698691527165	16.8360880146532	15.5153274192016
ENSG00000073060	32.129490833475	33.478936355543	28.6295000752873	31.3710956288619
ENSG00000073111	82.4546877932765	79.2847149264784	71.3675978854501	81.2055706775184
ENSG00000073150	6.40939434068528	6.60888002807838	6.48145092865464	6.14491070714215
ENSG00000073169	8.41607154031395	7.60558943319937	8.77899378320659	8.98397065755832
ENSG00000073282	2.47315607446362	2.55803224301811	2.03154295423505	2.12424876105268
ENSG00000073331	2.8176645932142	2.81536589032961	2.58754975167481	2.80614246237823
ENSG00000073350	15.8263710723931	13.5120412909774	15.0914349197382	14.139746074198
ENSG00000073417	8.93995626399155	9.33567263717313	10.2272913761555	8.63309397762803
ENSG00000073464	7.65177417869932	7.58277877063686	8.44593146227789	8.09892769137468
ENSG00000073536	11.3563409072505	9.92830781895906	10.3622985392592	10.43818757489
ENSG00000073578	36.6263340204388	37.0618390568737	35.2230620543791	35.729571575518
ENSG00000073584	19.9333510469444	19.3276110949044	20.6952919465775	18.823888195748
ENSG00000073605	2.57501547271575	1.82221964203121	2.94242612078272	1.69161745078992
ENSG00000073614	16.6953925056362	13.7991432104079	16.7355678418573	17.8786498227514
ENSG00000073670	1.76061648822043	1.91562550409603	1.71818709925293	1.94445354422726
ENSG00000073711	4.74874289263732	5.17158372568817	5.44590951907717	5.21804077571516
ENSG00000073712	22.1014465375762	24.5718583537545	24.2526863151014	21.6816507470295
ENSG00000073756	2.75610926949241	2.90905180672977	2.88279277042784	2.77662108021373
ENSG00000073792	34.2801262882094	29.0146105694727	31.086140168991	26.042112037851
ENSG00000073803	8.5971198799987	9.47431597226972	8.81615909160063	9.49483677123339
ENSG00000073849	2.61724547054825	2.46353667576704	2.24831123625782	2.55715325597863
ENSG00000073910	1.06107825153873	1.05266690543411	1.08237218370622	1.0780951371517
ENSG00000073921	39.2937119439801	38.1778843004107	40.0768310843515	36.0464679351294
ENSG00000073969	26.7547784943848	25.5702266877753	29.5727865951572	26.6225772608173
ENSG00000074054	13.6238743274697	12.1873000595659	14.5297789654495	12.6703530374903
ENSG00000074071	116.275375612061	119.182446842361	100.862482757678	116.358109819975
ENSG00000074181	30.1655687762373	28.4224497372496	30.3481407648488	34.1238544859079
ENSG00000074201	31.2965221523782	35.6449127760906	31.1353784388058	30.5263806217368
ENSG00000074211	1.65010189212145	1.57683234715732	1.57012657486551	1.46330598220331
ENSG00000074219	25.0852989948377	31.0005910067004	24.3282722537415	27.2217775667383
ENSG00000074266	16.6494952133893	12.2435228267599	15.8287965084703	14.8237369211046
ENSG00000074319	30.2776507222477	32.2008234278685	30.6012090226816	31.6067773504557
ENSG00000074356	9.25823959936384	8.36085632478341	9.97540227274501	8.58694379719882
ENSG00000074370	8.75777589173788	8.80231275391506	6.98824345993904	7.81648289771345
ENSG00000074410	3.07651679164924	1.99973710544751	2.00191251886493	1.7914528494547
ENSG00000074416	2.28617940309429	2.26630810879823	1.77544693135411	1.52158257964095
ENSG00000074527	1.86442439918359	1.93042292947134	2.00093236207501	2.19051410405235
ENSG00000074582	14.6510025917542	14.9332565244653	13.9506242174342	14.8129562684189
ENSG00000074590	15.9055433249595	15.3717924318977	14.1034435340848	14.7181176771739
ENSG00000074603	10.4861835460575	9.7970828665183	12.4041097912223	10.7172291588682
ENSG00000074621	5.49397854594969	5.48272664787466	4.98974309734883	4.62691056955807
ENSG00000074657	9.49918743739484	8.17181819517673	9.93876675207604	6.96210186857027
ENSG00000074695	48.690906941152	48.623943421244	53.6247214383732	47.5656825255257
ENSG00000074696	73.7836920916622	76.7261845047866	72.7625181256474	73.2742914271914
ENSG00000074755	7.73784091681322	7.0165309190516	8.1799331839314	8.05757728210243
ENSG00000074800	839.932792364062	963.528926353568	765.151161815911	923.72408203849
ENSG00000074842	108.662329760739	107.429015067662	90.5158841735831	106.12924946236
ENSG00000074855	5.08644512308252	4.26392465462326	5.38702432266995	4.80195090872541
ENSG00000074935	7.77811153097119	7.20094773194118	7.46919133929028	6.68602796340432
ENSG00000074964	3.05083095786652	2.39907827624711	3.19421687191483	2.95533337992785
ENSG00000075089	10.9508790059427	9.16047655627389	12.7044148786642	11.24998675116
ENSG00000075131	16.698707462488	13.7812901382026	16.3712378523211	14.151438027282
ENSG00000075142	39.3886731444672	40.3230102662562	41.3652972436129	44.0572293490092
ENSG00000075151	18.4105898601194	15.0375255228321	20.9807407544241	15.4237761068177
ENSG00000075188	18.9100404671429	19.0672218810891	18.5365965069486	19.3302049267145
ENSG00000075213	38.6399081639801	42.8299140115107	39.1704730553489	35.7168644954152
ENSG00000075218	32.0817250539043	28.213656471969	30.8545417503309	28.74039803082
ENSG00000075223	29.8989810679051	37.0318037669591	37.6070695300769	37.6665801924372
ENSG00000075234	12.4035512317651	11.7329463139597	11.2504345295701	11.9929709817585
ENSG00000075239	31.0280491080292	30.9119863912232	31.4309989939253	28.4064706188232
ENSG00000075240	7.19692754435332	5.70599056555846	6.60340048398998	5.72735896891594
ENSG00000075275	29.9949529428675	27.6658023509592	31.3186835643639	30.4127035998315
ENSG00000075292	22.1714622001934	17.8404854906965	26.8390604368495	19.2729568822908
ENSG00000075303	11.3480121602778	10.8489750102883	13.3442225709079	11.6745424154092
ENSG00000075336	18.1463665626587	19.5366698892451	17.6881129635685	17.1508036560801
ENSG00000075340	2.50087050320721	2.28368222932716	2.43793484458402	2.36687505929662
ENSG00000075391	17.9964723613843	15.5358216002911	18.869974096209	15.9090716380509
ENSG00000075399	3.87048872556646	4.57854716622268	3.62776998504262	4.15316456018498
ENSG00000075407	6.36779420642663	5.02700559746544	7.81429633380414	5.49909499223659
ENSG00000075413	24.0698961447941	23.1531968029501	27.0855404090498	23.4080472728897
ENSG00000075415	405.670930134503	447.365423266414	392.473347232715	452.760355961903
ENSG00000075420	24.2807195969855	22.0958757697646	25.787881539818	20.9249308679287
ENSG00000075426	4.03076491455154	3.09511314332752	3.02078383895913	2.81481325721204
ENSG00000075461	1.33090612545816	1.43283220765101	1.28901368231519	1.27462984317928
ENSG00000075539	8.24386921496547	7.27691999157126	9.30658061069076	8.82952784565431
ENSG00000075568	18.9199044411997	17.9425492305772	21.5299150504755	17.4464792640609
ENSG00000075618	22.6174268060135	22.5714284757141	20.2861145225129	24.0414316294549
ENSG00000075624	2683.49637175766	3197.32309992523	2588.15417011642	3155.39705800504
ENSG00000075643	1.67509560000944	1.85639588907364	1.77891337922504	1.73522112297455
ENSG00000075651	2.72529875949466	2.87238581231947	3.07814658905037	2.97672063635887
ENSG00000075673	1.40096683241519	1.61540185776604	1.47423561443961	1.48419718666152
ENSG00000075702	9.79249552035407	8.82767420239128	10.2350181316204	9.85976317309634
ENSG00000075711	26.3519922007717	25.3483637994817	32.3808145452567	28.4217251548145
ENSG00000075785	86.530686497319	94.7280267295688	92.3708256237042	85.0462371752868
ENSG00000075790	13.3061402943346	13.5332764499327	13.5742378769869	12.5904925535376
ENSG00000075856	30.75615085128	25.2841772140356	33.2346931794497	28.8941324113641
ENSG00000075914	24.4396496533988	20.4509076115278	21.0250008428662	22.4499311447362
ENSG00000075945	8.06405043882593	8.07839259222225	9.58856891723602	9.50216523628475
ENSG00000075975	18.2098897880965	19.6929191179022	19.7329399609055	20.789729890116
ENSG00000076003	51.7741865144857	49.1764712537641	52.611247865625	52.1145470022446
ENSG00000076043	29.4991920088245	26.7977807728952	25.8336879766154	26.2941471996879
ENSG00000076053	8.74589862577412	10.049400151241	9.21253528133239	8.06776636018169
ENSG00000076067	10.2526592284989	8.45958576495857	11.4432002393665	11.3562542858091
ENSG00000076108	23.8138549338423	20.70571366577	27.8396488012327	24.0090068040657
ENSG00000076201	19.1569713826293	19.4724446098027	20.2988955349564	22.8314456349211
ENSG00000076242	7.1866795996868	7.99555944272366	6.6630876298025	6.36336516049069
ENSG00000076248	57.0128872974515	59.9514094046023	55.5768985952243	57.8348579019965
ENSG00000076321	8.70976378877214	8.03317144623658	9.41714254793643	9.05656335818014
ENSG00000076344	1.49900532302886	1.60769506270125	1.54478957477658	1.41414087883475
ENSG00000076351	5.66803338116509	4.37733177175924	4.42147993054875	3.82210708191431
ENSG00000076382	33.1180387134972	29.0239557282452	37.3777842463805	31.1241781025715
ENSG00000076513	13.8624997922483	13.6086470290068	14.0939885354188	13.3581600835035
ENSG00000076554	40.5798172304013	39.8924840128798	42.696183242093	37.6739395535623
ENSG00000076555	4.38463795103024	4.09664783232892	5.5028115561995	4.73955560591771
ENSG00000076604	17.7644269579746	17.0024966614847	15.3665415870673	17.5958912744618
ENSG00000076641	1.29574704163667	1.26380210093435	1.54456241009908	1.46229064806849
ENSG00000076650	5.03360921320074	4.64477817675112	5.28507890692305	3.97888667485847
ENSG00000076662	7.97031343208594	9.2604497744935	7.26693270848461	8.77800559067026
ENSG00000076685	44.4491822967648	47.6271064703175	44.0795044517544	45.0197393167721
ENSG00000076706	8.19424333703791	7.49640386864676	5.84243464336658	6.23951752647755
ENSG00000076716	14.9436034045507	15.9356471550772	14.8029705926405	15.2583862022877
ENSG00000076770	15.9530123602617	15.1882295586257	14.3479464915901	14.5587949508016
ENSG00000076826	11.304581816935	10.9006323406405	11.2115727719849	11.7353202163271
ENSG00000076864	21.8057302254514	25.5069615136188	18.6810415547592	20.5106530358805
ENSG00000076924	27.5883609356193	28.2941634357484	27.0937864688876	29.5355559702
ENSG00000076928	17.9451443915015	15.6889344578761	17.0669733105574	15.3334499597246
ENSG00000076944	14.5357563154147	15.7523215221268	13.7999943517415	16.0887262337652
ENSG00000076984	18.525268863024	16.2587330352525	15.6041081597899	16.4331419506563
ENSG00000077044	6.22681806178502	5.14433170916982	6.88727801329589	5.97814642729719
ENSG00000077097	65.5246828694864	62.6242712683202	80.3898141039608	66.53383359202
ENSG00000077147	7.76395989075032	7.20685789943254	9.15696818696424	7.23736898693539
ENSG00000077150	12.7413281775977	13.0679299963282	12.9921229665748	12.4099561885481
ENSG00000077152	49.0522341724781	51.3557010106188	50.0967244733538	47.0314068321445
ENSG00000077157	2.44043497192384	2.00331076738815	2.50806217048832	2.1526768472272
ENSG00000077232	13.1035703035797	12.2269128760124	14.0238806400587	12.6654223435986
ENSG00000077235	31.6359145028262	30.0767945092766	35.162464873299	33.5620372987082
ENSG00000077238	6.7580587738112	5.53021242106426	5.4290310065942	5.09870173461711
ENSG00000077254	21.9014013109694	20.5642137773364	24.8482007777268	21.4884676899941
ENSG00000077264	1.639199244552	1.49808887453488	1.57870191990468	1.53398384377227
ENSG00000077274	6.6260674440481	6.96545957360636	6.58520986754183	5.81571938608131
ENSG00000077312	95.405273546974	113.02147044626	93.84954950485	97.0992157558134
ENSG00000077348	25.33049954022	20.611866312106	20.5070914290821	24.8041490195848
ENSG00000077380	17.0466234565396	16.5329580800764	18.0189485554027	16.7819141590448
ENSG00000077454	3.64221198124564	3.27240080103583	3.50979772828515	3.44830836018534
ENSG00000077458	6.84978406963928	5.90978045572056	7.95273423871116	5.3496528576351
ENSG00000077463	12.0264208219042	12.7315531854476	10.8699527262272	11.5428435154788
ENSG00000077514	9.30349036575338	8.58561206767828	9.4013652802394	8.29650980454204
ENSG00000077549	109.656604176665	124.788777240463	102.074925720973	110.302981127595
ENSG00000077585	6.43538295861019	6.70808899033105	6.42472142291249	6.99254372634748
ENSG00000077684	16.031249508463	12.7471350417305	17.2649161234634	14.8555446142358
ENSG00000077713	8.4723011690315	8.10326929293871	6.80346275767099	6.38286386111405
ENSG00000077721	51.4696681037463	60.6800349414982	54.7300926729781	49.5456257969997
ENSG00000077782	12.896557547963	11.3419399755435	10.8639194125296	11.5229888195928
ENSG00000077935	1.3921311850988	1.50533584235965	1.25686577484575	1.26566736947423
ENSG00000077942	49.5849728149012	44.0174444384883	37.0155435252296	41.9031348511461
ENSG00000078018	6.8555384218819	7.58621047875408	9.41886201976141	8.61409492896972
ENSG00000078043	5.72019001537331	5.59476491062062	6.38353469601789	5.90534429036085
ENSG00000078061	28.7413049065696	29.515158064111	28.6084877648524	31.7782853400205
ENSG00000078070	28.3073281652963	30.5933132734514	28.4919201085394	28.075526767996
ENSG00000078081	2.51357869895734	2.89077587719061	3.20326813560705	2.96459606601886
ENSG00000078114	18.2642570349821	18.1560720493982	21.3285911574369	20.0512671681894
ENSG00000078124	10.9662679603057	9.51784117341947	12.1136894951547	10.2909038116922
ENSG00000078140	46.9529111667012	44.317230520264	52.6863701348191	46.274871478163
ENSG00000078142	4.26915850977487	4.16375795999621	4.56360777153735	4.53854333605025
ENSG00000078177	4.26903931619798	4.03147306587017	4.47842090277346	4.09006067371831
ENSG00000078237	6.55771692001925	5.82069709868501	6.7964283457958	6.28562044115992
ENSG00000078246	25.097679913811	25.6724195456706	27.0060751415346	25.2500614194419
ENSG00000078269	4.40858522820222	3.73815802907484	5.28791936334604	4.4120463867682
ENSG00000078304	41.0727654340862	44.9011943355875	43.0865957890577	43.169208762364
ENSG00000078319	4.16684707154266	5.48546258006849	4.28875447277502	4.77756608046473
ENSG00000078369	196.82419719746	217.527257775045	197.883550204302	201.524473944292
ENSG00000078403	5.52072232682461	4.60947120723441	6.2318378148064	5.29083998086282
ENSG00000078487	1.60388963370963	1.47666403899487	1.70325027078799	1.49721012617802
ENSG00000078618	26.3625790683136	25.3290211289812	29.4606242210181	26.4435761349168
ENSG00000078668	113.777624130491	120.625930198995	112.477132597458	118.043572267124
ENSG00000078674	27.0909601259953	22.5084846063164	33.6679729481896	25.5484391533437
ENSG00000078687	3.60499222349639	3.14677327694297	4.46064656802715	3.96344586152634
ENSG00000078699	12.0449670934855	10.4107861106584	14.2334561692432	11.9125956313228
ENSG00000078747	9.49820487237317	8.33525251125593	10.4316122767956	8.4227591693628
ENSG00000078804	4.83816467429646	5.32793149573905	5.0899532800789	5.21225527743332
ENSG00000078808	110.313531792197	119.966758306593	105.649407689653	115.832532117716
ENSG00000078900	2.75379226751297	2.44198828437584	2.06704886883358	2.35372926495619
ENSG00000078902	21.3980498497476	20.0347451567034	21.0854588557429	23.0785094114552
ENSG00000078967	15.1371240643112	17.3439754985065	15.6280515658241	17.8271289995365
ENSG00000079101	1.80547626079356	1.93578158909013	1.93267526584498	1.94051786379293
ENSG00000079134	10.5496638610436	8.54926664778848	12.761552114801	10.1665951024347
ENSG00000079150	6.54066639173256	6.93157712105334	6.58094866755819	5.90402704088878
ENSG00000079156	2.85659212172142	2.52117735184623	3.35746794738841	2.81674568026568
ENSG00000079215	1.90760651761922	1.51853337322607	1.8455512314246	1.5619502086445
ENSG00000079246	180.500533660181	190.736585128508	188.049028908425	191.866923876198
ENSG00000079257	7.81934803800386	10.7866708136985	8.1549641229144	8.21887822410627
ENSG00000079277	28.0735927385676	31.8230591802863	29.7422400288739	30.0366328842759
ENSG00000079308	4.1353782993082	4.02300500071073	3.95695602557272	3.76216853307806
ENSG00000079313	9.75657875492826	6.98702916188723	11.3126716184532	9.5296359388508
ENSG00000079332	31.5835181372443	32.0169348237645	33.8874883311357	35.5023558618357
ENSG00000079335	4.68390781730417	5.13212767082876	5.65694859406723	4.29493792070929
ENSG00000079337	6.6570804395505	6.05852513330449	5.44752908820418	4.91901522900003
ENSG00000079387	18.5856343957364	18.2580722230694	18.8491088510906	16.7024802377249
ENSG00000079432	21.0949489171639	18.197115167398	20.8479314616909	19.5356446482828
ENSG00000079435	1.51604142832463	1.68123777729567	1.41223567823858	1.63421210107268
ENSG00000079459	144.132195582904	159.400972599261	141.186662461311	150.801739775492
ENSG00000079462	57.4959101986042	65.0459678103719	50.8434233646734	61.982486879657
ENSG00000079482	4.42109979941367	4.67394980436109	4.68026410866428	5.0734522588835
ENSG00000079616	45.5076662948486	44.7080287974845	47.6064722466769	45.7282228968204
ENSG00000079691	4.99463359090363	4.59764340492888	6.07856317930355	5.16032799922066
ENSG00000079739	38.0555843964959	43.5162916268313	32.083804905876	35.1854194720514
ENSG00000079785	52.9878731633823	51.5536712011576	58.7687206709281	52.3315427582814
ENSG00000079805	77.2774005159688	77.2843867889534	78.5706872077864	78.7426333796197
ENSG00000079819	56.5679203201378	37.7502895452754	47.1735583186089	31.8957200128898
ENSG00000079841	1.15461172441038	1.15918079034329	1.1614584870459	1.16604210592139
ENSG00000079931	17.3426664027043	18.8376493881421	19.2058942948447	18.4949828828287
ENSG00000079950	4.71142806669753	4.60451958175538	4.96045964268602	4.54865880398993
ENSG00000079974	6.24763108167781	8.44587551237822	7.564601349175	6.96245030535763
ENSG00000079999	47.9262504701299	49.160722162148	43.2288764455025	45.7745453003052
ENSG00000080007	4.37638090568507	4.9392644558313	5.62368965330377	4.52874323426178
ENSG00000080189	15.8240079042792	18.6549364802978	14.8484857465601	17.3111280470127
ENSG00000080200	4.68263428507794	3.7683698264108	5.3423534903828	5.02104101671684
ENSG00000080224	3.41247648248148	3.2220428885475	2.96884839566901	3.14756710575802
ENSG00000080298	3.02298377163031	2.50542788929193	3.39774377473902	3.24039987316027
ENSG00000080345	10.9099403851616	8.33559998903197	12.5991354254962	9.73553683716422
ENSG00000080371	12.248230439224	10.7824921624503	13.3501548530716	12.5953057475521
ENSG00000080503	8.71119445558178	8.26120351606819	10.135001814847	8.29065789361512
ENSG00000080546	8.01448184737652	7.50748067143405	8.4514917638406	7.46304583324373
ENSG00000080561	3.32510107510205	3.24990856315816	3.10635804549777	2.75958445320926
ENSG00000080603	2.24186438344452	1.91226826198754	2.14382390885127	2.26295104093836
ENSG00000080608	16.5699517680275	14.3020475727637	16.7200713251086	14.3907985513881
ENSG00000080644	1.69211293520039	1.67400739292636	1.58388432515756	1.52840490809107
ENSG00000080709	1.50846016072836	1.70364691470671	1.41633392767136	1.65079280959746
ENSG00000080802	9.65346178756177	9.91670101480124	11.150126902188	9.52956366564184
ENSG00000080815	17.1867575539984	20.0075867468231	18.8697932975926	19.4999048726249
ENSG00000080819	19.9970848875397	17.1322466698231	21.7584410287955	19.0053446307914
ENSG00000080822	23.0466147373558	24.9679418200381	23.9302511998167	24.2788911310943
ENSG00000080823	5.32269830629408	5.62217512332222	5.31247322613711	4.41180431558479
ENSG00000080824	604.702741871922	504.19812892441	737.811922185744	573.824017542863
ENSG00000080839	10.1446711166655	9.95676663843415	11.5575849006794	10.1257547670929
ENSG00000080845	12.1059635336996	12.2010123186817	11.5786067298119	11.5743534205005
ENSG00000080986	31.6503246225359	33.7503619492277	34.1459202329201	31.4152274513657
ENSG00000081014	6.48596520873755	5.22709909846349	7.8416327832431	6.75376896588494
ENSG00000081019	6.83058892057693	6.29844745198876	7.56887373461459	6.59086165381415
ENSG00000081026	7.15044456363856	5.81524569658542	7.47607808328631	6.49353930363338
ENSG00000081052	1.79531625786698	1.94484510846822	1.99749676872088	1.86997577421932
ENSG00000081059	3.68282745058496	3.92758205388922	3.36208034611157	2.86687280417373
ENSG00000081087	7.13104882365988	7.73398438525399	8.35367227769989	6.38683522647792
ENSG00000081138	1.2266543360447	1.16744662901063	1.26024924788997	1.30501891076058
ENSG00000081154	63.5724550098417	62.0352106869505	66.8595605189475	55.6799342021134
ENSG00000081177	13.5923108990208	13.8797559402356	13.6324445425318	13.6340713363482
ENSG00000081181	2.53865980420781	2.73499961386604	2.32761028684015	2.83897497217492
ENSG00000081189	1.44161971088054	1.53173317986359	1.55568536627211	1.48069923436176
ENSG00000081277	2.49746084753208	2.83753261901492	2.84642381646713	2.77541693673244
ENSG00000081307	14.3252118765426	12.8357019499385	17.2667197250729	14.5955097065704
ENSG00000081320	11.9367279604033	11.101129690051	13.2151224495233	12.9519771821388
