matr3_yfp_1	matr3_yfp_2	matr3_yfp_3	matr3_f115c_1	matr3_f115c_2	matr3_f115c_3
ENSG00000055950	49.9205051834263	48.8879688157563	58.2609605711093	54.9016530506438	49.7166962412126	49.4759297829448
ENSG00000056050	20.0124573503183	15.2341289683334	14.9579733514566	18.0280153253007	18.4254388612112	16.3793557892836
ENSG00000056097	27.1724256532601	29.1254049310212	27.0872361811408	30.435440465411	26.3355611226442	32.6541742102775
ENSG00000056277	3.42794689122995	4.30092017516348	4.08349204474067	3.85924724970383	4.01049065345219	4.63645771210804
ENSG00000056487	3.30043805549971	4.44584757273475	5.0712055814592	3.67995007095638	4.00685238780175	4.69296935817264
ENSG00000056558	9.39811636716117	9.52769564270507	10.0299035105655	7.44860573508666	8.77148140689566	8.0457910668892
ENSG00000056586	9.42911287509072	10.5584198171876	10.5107289479434	10.534523413358	9.19538287202706	11.0412641545114
ENSG00000056972	6.70199885399822	5.90409569769214	5.95489806175637	5.49677768459968	6.55703097556157	6.05745528107006
ENSG00000056998	2.80165496988729	2.29328657118791	2.43585312750791	2.74163625886531	2.61713002906518	2.73977654113321
ENSG00000057019	24.6712984246892	28.1393274536452	26.6285361843042	26.3989031360809	23.8578080518864	23.3985947021631
ENSG00000057252	10.1857845629813	11.164816480172	9.59305684517656	10.4489541220845	10.0848697389164	9.97831651854199
ENSG00000057294	3.38252957141905	3.11937261697295	3.703295353706	3.60665907112518	3.09461714177348	3.24850870963412
ENSG00000057608	99.7083660550324	96.8581529219719	98.7923113789748	95.3979401776974	89.6938907072823	89.2404544159152
ENSG00000057657	4.35701397670045	4.34327642152794	3.4015099718143	3.01559801110987	4.57878166262264	3.10062400554701
ENSG00000057663	10.8130343426606	10.4145983661781	11.3455155624246	11.0803880398217	10.1739327731488	10.8743880421018
ENSG00000057704	1.75117501367239	2.0375575360441	2.71229353160783	2.16445038521619	1.84297117923081	2.16540133984682
ENSG00000057757	24.2992402806026	23.3545803911501	27.1927401163136	23.3873096971348	22.2664877996245	24.7108343696918
ENSG00000057935	13.6490862017903	14.063838875083	13.8227855791944	12.9178903575494	13.2361083491186	13.5252916106066
ENSG00000058056	5.95192128826859	5.97395634009742	4.87123354791995	5.93206951628695	6.01145042382242	5.95561903298008
ENSG00000058063	14.0693156514129	13.7241188281332	12.3651069212822	15.2040433455093	14.4528675881407	15.4713968533342
ENSG00000058091	7.47084033968863	7.13822168452785	6.55158444546116	7.79375701996315	7.48734497398856	6.96686505077349
ENSG00000058262	172.702478810561	192.652347215898	183.057162243435	187.004577784472	183.93741446977	175.829017471165
ENSG00000058272	15.8601247202629	17.266760587339	17.6850550918866	18.5027489574097	16.8592577797921	18.2648537467494
ENSG00000058453	2.74602370130888	3.994230274342	3.85524464330986	3.20076626858427	3.39790783896739	3.67393341365651
ENSG00000058600	13.6054394045714	16.6841313636861	17.1131490688433	15.5770305597966	15.6158347677515	17.1856628455153
ENSG00000058668	3.61896167564448	3.71838223315032	3.38912370820077	4.05602773615757	4.06911565455623	4.36862030325899
ENSG00000058673	14.8606638830966	17.9422509464794	15.827416688254	15.8189271348629	17.6930546655222	18.0567621620113
ENSG00000058729	10.5946321968915	10.3921587392017	11.3457638116112	10.522739692299	9.60457383153344	10.5048773273585
ENSG00000058799	16.573243025251	14.9496687783095	12.5932721217731	13.9038417599426	15.477755068346	14.5931768961944
ENSG00000058804	12.581505219243	14.2603354179316	12.3586267551852	15.1881185650783	12.720674799583	13.303312565147
ENSG00000058866	6.16504029458805	6.06728937460735	5.92073194187897	5.85995777556472	5.72078624950123	5.34326528444988
ENSG00000059122	13.0023025204931	14.6947660295981	15.0067564514802	14.5569381309456	14.4735192632614	15.9226482245406
ENSG00000059145	6.39942830543331	9.15791821659876	8.95612160687086	7.83041352676768	8.41160182994439	8.75692906625446
ENSG00000059377	5.6237745826619	5.67132011820687	6.24900420694188	5.49516080271538	6.02186539827767	5.27736577157629
ENSG00000059378	51.0066418192041	63.2048695423385	49.521430057407	53.4019576295825	60.7569528239469	60.7462135467345
ENSG00000059573	28.4787865103686	31.7785227627349	29.349421581738	31.6223907900418	28.6943872230495	29.6652662262938
ENSG00000059588	7.32139169088378	12.8192878432646	11.5052711031238	9.75910047734653	10.7255772483932	12.6915143702769
ENSG00000059691	6.00562703945231	6.845065707216	6.48400130759457	7.02991112460922	5.95238475157292	5.920771179398
ENSG00000059728	6.94721394576304	8.28410041364338	8.86395837696493	6.76075769442561	6.90875937308613	8.17845842261559
ENSG00000059758	15.1326780837482	15.4845212033715	13.2786581516515	14.0622005869066	14.8049542201167	16.2159774496599
ENSG00000059769	7.22913115573052	8.50599702217467	10.2134112163524	9.42854870933238	8.41528850907961	10.4642189472515
ENSG00000059804	50.0010677523503	48.6994636998401	44.9944952881274	49.0259793428035	51.7170881322007	55.8810940364265
ENSG00000059915	1.13221436523009	1.26775496297319	1.30138090091993	1.2798643297318	1.33830140718	1.36322063771013
ENSG00000060069	11.2722238708563	11.9715501071591	11.3413546043952	12.3589596195674	11.562917238365	11.2323097968332
ENSG00000060138	202.892337849038	200.926029914088	237.589214452999	200.326870526885	187.660651349757	199.088287825549
ENSG00000060140	1.77958805269099	2.10851134436247	1.81291073619739	1.75563764235558	1.83712537755483	1.98459252104957
ENSG00000060237	17.9996616291473	18.888671331004	17.6094385732014	19.8690692204992	18.9494287159633	20.2936043191136
ENSG00000060339	15.5939391969705	18.6479475515586	18.8479512943708	17.7122164990044	16.7348196404815	19.2852616760891
ENSG00000060491	79.9182209605358	80.4069905207896	84.4472442377824	79.0013140078189	82.7772230520361	80.7805626156974
ENSG00000060642	5.1168052485169	5.15143559251904	3.89635902502546	4.70460197325585	5.04491130749589	4.47403489198396
ENSG00000060656	8.05973768232767	9.27633786688675	7.93710468539007	9.75003592121438	10.2932338714763	10.2570938155114
ENSG00000060688	23.3137550806735	22.9254333699123	21.7585616689456	21.731166068291	22.5641613525627	19.0875050047843
ENSG00000060709	1.33448441272863	1.38567397353096	1.26520097570702	1.36070144822865	1.30346342506599	1.25897540349581
ENSG00000060749	10.6129143035342	13.0432865441016	12.9394369249856	12.9550878663362	11.6338219071501	13.7879723541243
ENSG00000060762	17.9308844498269	14.6993955181208	13.9804729779961	14.8973799134999	14.66894602352	14.0598712479314
ENSG00000060971	7.62790917099735	6.62469283803514	8.76994762720544	7.62765027121955	7.64279472726854	6.31383882926598
ENSG00000060982	17.9558967863686	18.002622216806	16.3995538841457	17.3860851164383	16.8770930160814	18.5968192822864
ENSG00000061273	11.2545007428021	13.6111168216944	12.9978594421156	12.12117809438	14.144877359851	12.0982196099829
ENSG00000061337	3.57763876055126	3.86252414139812	3.9837506266393	3.67472829958827	3.93172472954131	3.0169103119274
ENSG00000061656	2.48674362973623	2.71135725424845	3.45162605355722	2.37702060104909	2.74997937964758	2.63872467045937
ENSG00000061676	11.8327956593739	11.7408111264814	10.7005377275153	12.0719307122958	11.6410706718866	13.0012667923378
ENSG00000061794	30.8542783625514	29.1505141295113	32.4198315009251	30.0020530215994	24.7069808786927	27.4707643004968
ENSG00000061918	3.76599038925319	3.70004620548805	2.20734781586081	3.80017014162652	4.3271209257155	4.82680547127594
ENSG00000061936	19.5634212034637	22.8399685856199	22.9805989146143	20.6958992275833	22.2738518651622	21.5390864118821
ENSG00000061938	13.8050187383606	18.0910594187461	16.2030247592008	15.8136603486666	19.4974381563012	17.8565815140748
ENSG00000061987	3.62336036415994	4.24237269797162	3.80431960832129	3.96450737873513	3.98335915938546	4.58306022776084
ENSG00000062194	26.5211335807805	24.4370735657738	27.2973715681763	27.9414203544791	26.8091400187782	29.6338360288486
ENSG00000062282	2.98591699190041	2.7825540210108	2.9152148984093	2.62383086539496	2.44558023755989	3.47306496279338
ENSG00000062370	2.00629493484575	2.29431298910155	2.01788973632089	2.17153935073279	1.94003900063545	2.09963067095634
ENSG00000062485	62.9666237104229	65.6468037499403	73.3872090487211	66.3661555862867	59.4433079204362	65.2915303220303
ENSG00000062524	1.95755252393916	2.6823671210225	2.58588856172992	2.13599821341543	2.29238671553983	2.32410678159283
ENSG00000062582	46.4112465325989	60.2100330200378	71.2923610317861	75.3650658946247	58.6507712800778	67.0415869629433
ENSG00000062598	28.983728097312	27.400014705827	24.4634365908275	26.2452641265563	29.9606420877216	31.1340930688377
ENSG00000062650	17.0249677540373	15.5807095634946	16.2922431994452	17.7686730637214	16.1077174147076	16.3926607257511
ENSG00000062716	145.18465329539	167.429561252977	167.721125504327	153.10142043196	166.559633551466	164.068526105718
ENSG00000062725	7.4639220285135	6.97069292488577	6.47094202059784	7.41478522877986	7.56218621809751	7.5025158245951
ENSG00000062822	38.3945947327877	45.5239437406362	42.4490225417854	45.3552811367512	47.5131714383158	38.6938891196431
ENSG00000063046	60.4144258441091	58.690184070736	62.794154961004	62.1133298465549	57.4927014621823	61.763225015709
ENSG00000063127	1.17208568163372	1.97912093951439	1.65972184091464	1.90273578925298	1.62252350676403	1.99616341774784
ENSG00000063169	3.69095785086091	4.37279853324836	4.60555230735106	4.27553871334455	4.38124563788896	4.40557434800605
ENSG00000063176	6.3361820031331	6.98971075231098	6.32164345258885	7.76835633481767	7.32326421315364	7.19441704695174
ENSG00000063177	1064.57130976229	966.508017484096	1179.3066883429	1047.97213582178	912.399774834388	943.891401509235
ENSG00000063180	4.37683828850381	3.78610878478767	3.81018319615259	3.76741087801317	4.66757225151182	5.2519052610312
ENSG00000063241	89.9748897778927	74.4301647860433	69.0280282834861	83.7160561077942	81.6698940039608	71.6475483449168
ENSG00000063244	232.003625139131	249.321380147094	281.870089539363	254.698025320029	229.956720358755	244.791760721572
ENSG00000063245	22.6847655116072	21.6883908684816	22.0136219491628	24.4072533433988	22.1067521808738	22.2442338822635
ENSG00000063322	17.4070976124828	16.8963789616581	16.2581853182358	17.6353177631737	16.3378207218133	16.1681938297303
ENSG00000063438	13.7717133235527	18.3865043952813	16.7602274572202	12.3257184944237	15.8254150815111	13.5597059660957
ENSG00000063587	4.41165105436467	5.33051008579209	5.4367718388934	4.66782743065559	5.33709638320721	4.9023566128206
ENSG00000063601	12.2445514535316	14.2201114661114	11.3249784995704	13.0928597329187	12.2534812420569	12.5956375781782
ENSG00000063660	63.0908056609238	64.309246606734	64.4006578454033	78.4965946147743	71.050357932415	70.7198895742003
ENSG00000063761	3.10966284344001	3.10364853930954	2.98769876035672	3.0645411839403	2.84278814884779	2.80632246146419
ENSG00000063854	8.73939359554948	8.78174332215418	9.32087047604921	8.60406581122576	8.95435687947887	8.9361321946064
ENSG00000063978	33.7746330774421	32.9290904878043	36.1820021256717	32.8140776982287	33.5561126765617	32.8832737457065
ENSG00000064012	21.2046850648514	21.8173674303631	21.9363130895585	20.3744689154352	22.3301645058244	22.1458519324208
ENSG00000064042	11.2437151758046	12.8629936091932	11.5280794822749	14.2232624349166	12.5195011496583	14.1637791428303
ENSG00000064102	15.6926510279138	15.2346465342749	16.6122255059272	16.8104729328925	15.2938877073224	16.5182166196077
ENSG00000064115	12.6104630480873	12.4801886891135	10.3359059788853	14.0155961978089	12.4960244067177	12.4270980325435
ENSG00000064199	1.5758085090408	1.64037153822913	1.5504233122038	1.7521598193008	1.64899108726984	1.50116752251664
ENSG00000064201	1.9764420274463	2.59070323258932	1.71543144475515	1.88259648750941	2.01538217339986	2.16674689130472
ENSG00000064205	2.32142248303604	2.34081485267907	2.14593238008872	2.71581170154266	2.36615440671895	2.70519117239272
ENSG00000064225	2.05542613671927	2.47458571919594	2.05621802765308	1.87301669477464	2.33664973757014	1.81958222384294
ENSG00000064300	5.08645654582486	3.67533479994649	4.96580220070945	5.51924622591407	5.00539665091502	5.99257850730433
ENSG00000064309	3.06425083039345	3.13151299170628	3.02734061100946	3.145337782262	3.22725915152948	3.5122740115346
ENSG00000064313	9.10081435012622	10.87358822379	10.9414657135322	10.9225545797978	10.4950789991306	10.7691477551045
ENSG00000064393	10.7418116780846	14.2666870293962	15.2300958763559	13.630527474998	13.2923176723449	15.0671521503814
ENSG00000064419	25.9235727492721	28.2606622850582	28.4982776082656	28.0354116783698	27.1661027711848	26.8240365279903
ENSG00000064490	37.2422495979297	31.3667634446606	31.1521078083145	33.3954988190357	34.7810368248968	32.3279308416337
ENSG00000064545	25.3449837295125	29.2629304610672	27.1927401163136	27.8700778293364	28.1821527167763	28.2285471523729
ENSG00000064547	3.41908006047787	6.28550881010386	5.48548102541741	4.67345948590757	5.59056965946251	5.57867514689468
ENSG00000064601	60.1374457781317	60.5111021376063	52.5079198378507	58.4648264421825	65.5991588107902	55.5453427351613
ENSG00000064607	20.5168049086736	37.6956951998654	30.159473162288	25.7952085211332	31.3304559094555	30.3513597946016
ENSG00000064651	4.5638672930549	5.72390135098927	4.49795394628686	5.56911239518617	5.09490208304423	5.48138690953899
ENSG00000064652	13.2828881379775	11.723083508638	12.9429403851938	11.0226715448416	11.8435866346806	14.2065133212536
ENSG00000064666	54.918806801689	52.5021737904561	47.778844377111	56.8842189326575	62.3193814675688	51.1364724590649
ENSG00000064687	2.78023849521083	3.86847394325814	2.85224482630034	3.35519629598241	4.07603991165042	3.70734577947115
ENSG00000064692	1.88661279264369	2.02230019011289	1.62973878948923	2.11870893672034	2.22216776670412	3.39915071806392
ENSG00000064703	7.47305506182871	7.93431519769375	9.97828925098082	9.33671222218469	8.27376541264423	8.19280639991111
ENSG00000064726	20.9073340008752	22.0732750441742	22.7835891413199	21.901319679295	18.4133885122262	21.9134759831329
ENSG00000064763	3.54625611792527	3.16360482933977	3.36904376405323	3.34099114025615	3.26954274371003	3.01899401880509
ENSG00000064932	47.0562074946749	48.216479747087	44.4694843104413	45.0076353142562	52.7105758780049	46.0959648897248
ENSG00000064933	6.17345586887314	7.45556523855065	6.39286184100224	6.51151812893378	6.80956026777496	6.84499637950542
ENSG00000064961	42.0907838916377	41.3590269392586	39.1405957024932	42.510478464098	43.5264262368344	41.7172462799276
ENSG00000064995	17.6686864673561	16.9231407130586	17.4119067817408	18.7581541476975	18.1660424548721	19.7747631040892
ENSG00000064999	5.98711449948281	5.99086416172594	6.01580661124997	6.31253589694245	6.20556858301781	6.30427971277724
ENSG00000065000	51.0113756815139	54.442372100809	59.6459216074504	55.7855875635437	53.1661105226632	53.0094448459196
ENSG00000065029	7.56607444986851	10.1522570898698	7.71355570263597	7.82260059312549	9.45774184425344	10.0684874740551
ENSG00000065054	32.6205122349686	32.0599534896699	32.1402576938395	31.847989411288	31.6687723957316	28.9490593508679
ENSG00000065057	13.8798442582707	14.5258139692597	14.8941807927212	15.1728286944575	13.9186683756068	10.9025160015581
ENSG00000065060	9.53720080295959	9.35293877074028	7.76241957638701	8.6505127804132	10.1950654867596	11.5153212580744
ENSG00000065135	4.92422805968662	4.51685611887598	4.72653491663299	4.48297980329455	4.52302576079812	4.43202647451334
ENSG00000065150	34.9921206006803	36.6875791343246	43.6092741177032	36.9363482995083	30.7188347459781	34.0017160360238
ENSG00000065154	73.4897184138316	67.564600995928	59.0128267419914	69.477972304682	71.7908453736703	58.671309395839
ENSG00000065183	12.2333430837165	12.823695367669	14.9760942363936	13.1349500317156	11.3540968344137	12.7716516106585
ENSG00000065243	9.36714758974183	10.0043639350201	8.41336532451841	9.38621953586764	9.49557607056241	10.3899159842048
ENSG00000065268	36.5294861867574	32.6556016779047	32.5029598165115	38.039193489748	35.1781344111636	30.8003559028741
ENSG00000065308	9.37461006888295	12.4160481283871	11.4295201882185	11.7098693947022	10.8181851177481	11.7489275188407
ENSG00000065320	3.9408028065649	3.78564334730274	2.49647796855651	3.34751203142195	4.7186689974717	3.62695672519997
ENSG00000065325	1.88726506507994	1.87148898475544	1.31211558765865	1.70971190576162	1.96745239206572	1.68568221162165
ENSG00000065328	14.6271522950708	16.6293907439308	17.5934368807815	16.9179365749812	13.8443754347776	15.1887304165232
ENSG00000065357	4.11810282822872	5.16588139712934	4.05437893545571	4.41257695793883	4.68062074956275	5.18382072500931
ENSG00000065413	1.78557754541292	1.76720033004869	1.72481266735322	1.56806074524344	1.79875261801146	1.87475894997703
ENSG00000065427	108.606596395284	101.25273308004	116.633212045915	106.957279573278	100.076107797288	101.358545903701
ENSG00000065457	15.7306314437125	18.2436133590323	13.5007620030774	17.7051667507885	17.5165936069624	17.9067643650242
ENSG00000065485	19.6442330908414	20.0109619222293	15.8292953803858	19.9503229950886	21.0305608705705	19.8307445580738
ENSG00000065491	4.90322969896863	5.05603358617269	4.02631312724594	5.38155364061458	5.09754513810941	5.14096107407381
ENSG00000065518	194.734497746658	170.712970600238	163.467411044046	180.117357871995	171.213614033788	164.218298729907
ENSG00000065526	9.22018444450636	11.5623554879082	12.5429935853726	10.9748439653671	10.8979306690317	11.9985362572388
ENSG00000065534	8.20126864717303	10.4917199649294	11.030928697182	10.9771164522007	8.35848112533108	10.4887271092392
ENSG00000065548	63.5877441040862	60.8423808622331	73.2620576240423	64.3611501156886	57.5517234727306	60.8586793801997
ENSG00000065559	6.20697698565539	6.45901807289325	5.49256103636083	6.11121017229243	6.18353764155203	6.6984684061288
ENSG00000065600	12.3652779568633	12.0318650872401	12.810544634265	11.9041140834213	11.3817596473485	11.7027756671614
ENSG00000065613	11.2941484060734	11.5960768175759	11.822450688151	12.3190298847743	11.1221161759075	12.5410409186927
ENSG00000065615	4.54518088167806	4.39523903241235	4.8186482603034	4.4980007474715	4.02401880004923	4.68067337551877
ENSG00000065621	1.21218736494735	1.22508771641807	1.35885809243497	1.19402138957586	1.2989442377977	1.29549105810095
ENSG00000065665	3.67116856377416	5.74866837968319	6.18605756210778	4.91639368036639	4.55800223384986	6.01026110919107
ENSG00000065675	3.30861978374372	3.31539634169569	2.96146546989745	3.36547680340634	3.60729123563547	3.2801947543937
ENSG00000065717	3.07583221405871	2.76856478692958	2.6766334356104	3.25040761298842	3.71271696866422	3.54025634371707
ENSG00000065802	7.7833237568733	9.22874460055014	11.1182809736797	8.5693913404291	8.58698196547222	8.75289357202975
ENSG00000065809	17.1850929174537	18.3774605615282	21.8049457106217	18.9095976341427	15.081740404857	17.2525343548438
ENSG00000065833	42.1845119103945	39.1963161365625	37.7231946507931	42.6097972325241	37.6174350952905	44.9138507711356
ENSG00000065882	21.0919805759522	19.4751304521669	16.9645738460996	20.736497917096	20.3595617437548	19.7184233012373
ENSG00000065883	12.3301836911327	13.5155516670974	13.0335360366392	13.6719247049827	13.8699077518065	14.6916557338158
ENSG00000065911	85.1689320974401	67.7182250729161	63.7007678460016	60.7509362908785	66.3483639510149	69.8709508762154
ENSG00000065923	3.6106903622979	3.76941245804194	3.32035738393606	3.31561307527507	3.7779000815121	3.37817178053161
ENSG00000065970	8.77136038255618	8.58185740538027	7.99863946627061	8.4799189532021	9.01090704142342	9.7285672809728
ENSG00000065978	431.140693895666	391.022496131614	492.621641780315	421.99235021812	361.646569320419	395.996146849305
ENSG00000065989	6.56041357057496	7.69249473507546	6.34214086901161	7.17038638734068	7.14045709075948	6.78955950949511
ENSG00000066027	8.25202182691178	8.43749378989928	10.1694769713813	9.0729319200315	7.62607011390622	8.49051620202209
ENSG00000066044	23.2827881685743	21.899267457742	21.1615739910838	22.8817799770068	21.7940116408697	20.4767788895215
ENSG00000066084	6.19553369450825	6.21455225458393	5.95871748554679	6.33991457032446	6.29365015045327	6.76119730658966
ENSG00000066117	21.2421054049118	22.4594354869854	21.765157555306	22.3063328119206	23.1826122522336	22.9956863193677
ENSG00000066135	14.0940931851368	14.7054069568216	14.8846045467217	15.2309023448712	16.2243798606947	15.5632020365012
ENSG00000066136	27.281133887807	26.8286572087175	28.8046010465483	27.0809344081513	25.8896032571047	25.446638197399
ENSG00000066230	1.47063632552187	2.62020622917521	2.41691793519471	1.81805917711672	2.28414980665	2.1883867099997
ENSG00000066248	1.50524128147544	1.30626195812679	1.41131815509286	1.62839539363201	1.39229128692576	1.4362298111192
ENSG00000066279	4.39334824280234	5.93718071501083	5.07490847800515	6.9881819549343	5.52538470773635	6.53456139105046
ENSG00000066322	69.9579240378191	73.610281252774	77.3054964373098	72.8144375066534	63.0135445858084	67.1509240046997
ENSG00000066379	14.3944832490855	9.65134249565383	12.265032764478	9.63903280587116	10.0685997213316	11.3757813459555
ENSG00000066382	5.51025155558536	5.43981784519698	4.59401423633409	5.66272238003348	5.37744413404962	5.82648705306244
ENSG00000066422	6.64224304471259	7.1634557709983	7.94412179827848	7.03659637999806	6.80956026777496	8.64683736867626
ENSG00000066427	3.93278971385783	4.44895089209676	4.72075303514545	4.0026169495032	4.05250823325366	4.6307232018189
ENSG00000066455	20.9719048133027	18.96841780533	16.7392985068505	18.826720029215	19.8724947566396	20.1599111681526
ENSG00000066468	1.95733335421521	2.1159739925334	1.53956205320857	1.92656268104146	2.13335150075573	2.26029235821364
ENSG00000066557	8.77628303647811	8.82031238220386	9.23647895321292	9.65797661926534	8.53161423589739	10.3697455013579
ENSG00000066583	26.5136960858433	21.1856594242855	13.3815321456106	20.6951906113644	25.4408379957371	22.1755975195366
ENSG00000066629	9.48304965860631	9.67625607787516	9.52491387247604	7.98726825257745	9.548032703022	7.08174027046432
ENSG00000066651	13.8435693932588	13.8836745080591	11.5168896831644	13.1943706645592	13.5622002650893	13.488866239672
ENSG00000066654	13.1094851935712	14.6500404921851	15.6531923115524	14.387956664312	13.9866443914703	14.3821892899348
ENSG00000066697	60.1882038728888	56.7301133276189	58.9075963825052	55.2723114094599	53.107523158767	52.9233141040837
ENSG00000066735	1.99263711150082	2.24905979180978	2.29520251990112	2.34449127842869	1.96340823730735	1.99004248208898
ENSG00000066739	2.33745977815662	3.10778591585802	2.83878528092036	2.81002957397097	2.78273810613528	3.28392115145803
ENSG00000066777	9.99157517561229	9.74560308776757	9.77385229032799	9.77849758203359	9.98276612246566	10.5754997579371
ENSG00000066827	1.96047062044224	2.02947750591577	1.84382358232791	2.09388171021366	1.98074041618519	1.95021536815963
ENSG00000066855	11.5933988766834	10.7477023685046	11.5521865123436	10.7940443781195	10.6756869119965	12.2272111758651
ENSG00000066923	1.29953103670187	1.90939842919193	1.57682888346039	1.46007672362827	1.9022069918254	1.92522732459143
ENSG00000066926	4.13122294658963	4.05484833866747	3.83865569581515	4.38205179710756	4.29469493497789	4.23079076323416
ENSG00000066933	2.87489367405686	3.0865672859305	2.77585014733141	3.03976408810372	2.91263672578256	3.28587897040799
ENSG00000067048	38.0265228222281	48.1751802233642	50.2124032766128	43.2447840879371	45.3156424091433	48.8162500676236
ENSG00000067057	170.620256076059	180.245677321383	185.366568282536	171.954355237545	172.930288952267	152.574647563849
ENSG00000067064	37.394486542209	39.3740776453208	41.8201503942201	48.4000265578385	36.1095708956074	39.0718910885612
ENSG00000067066	64.6802495639538	58.1682351130517	56.6656202028637	60.5683051643495	58.7018270711781	59.3831985786958
ENSG00000067082	37.7499896769329	46.0815467203007	54.5267760982617	49.3045249900715	50.2352548090399	49.3194912688792
ENSG00000067113	14.7294498658218	12.5443765614831	9.55066225732559	12.1072774993248	12.3969115483493	12.7453167909561
ENSG00000067141	15.3797209315494	14.4609430493572	10.9319788182807	13.8082421501285	16.6575471560982	15.3776402361574
ENSG00000067167	46.0450755371379	41.1574367467064	37.4607056462035	43.6326449935172	42.6312893253816	40.4766771181256
ENSG00000067177	5.56992932201316	5.77795938593876	5.4835170800435	5.68561854247644	5.41407489778615	5.92425553616085
ENSG00000067182	79.9199024858465	70.5273885902366	67.2418285802586	77.7344870389582	81.0877246187314	77.0261572727043
ENSG00000067191	3.84866070177534	4.92840587884707	5.60190421876487	4.0594014509418	4.13742420628048	5.06361914824144
ENSG00000067208	2.66271089148768	2.75068495117272	2.78234622093258	2.59565278906421	2.51776603572206	2.60771117432303
ENSG00000067221	2.70529736110439	2.65369753109809	2.42641992353173	2.63004890138998	2.82556444833886	2.6429867463008
ENSG00000067225	1299.0648271374	1272.89660137631	1335.83679332545	1316.81777473537	1288.09717237252	1158.26835242919
ENSG00000067248	12.5300492590959	13.3669419204688	13.7818774667088	13.7799214447548	12.4966051519318	13.2843960961397
ENSG00000067334	17.4174134226529	17.3322396326702	21.4975072755548	17.6992045648381	15.1105860412087	17.364114125096
ENSG00000067365	5.50956517694621	6.82069777720738	6.73885878952938	5.78935388030245	7.04156467740226	6.8125296639565
ENSG00000067369	12.3783675898525	14.0228414479616	12.8292456938788	13.5088261136893	13.6390173377705	13.3896651095549
ENSG00000067445	4.07603702977485	5.06045227996008	4.1451579481177	4.36437348225148	5.1566065136379	4.09567738321976
ENSG00000067533	7.05533279272484	6.54441030224487	8.19161905060921	6.74664995000832	5.68209087444056	7.08810044995474
ENSG00000067560	123.63462706591	106.806532922567	114.825957602418	114.21988815513	107.987753775772	107.768756762459
ENSG00000067596	11.808387035237	12.0882918890794	13.1397082654955	13.0051669848912	12.1322155943288	11.8439649289524
ENSG00000067601	2.4662107994852	2.69059999076922	2.96173088249783	3.1296894106926	2.73239314503691	2.58242428808604
ENSG00000067606	1.59741641745135	1.75639641012579	1.48322036273283	1.62430841856934	1.72945736515863	1.64476830303548
ENSG00000067646	3.59271343063586	4.53615474980781	3.98448013319315	4.27875994094499	4.30221210203462	4.37459122572472
ENSG00000067704	34.8924766433581	34.4944735281662	32.11964647247	39.4766263546591	37.344430351841	36.2859956436003
ENSG00000067715	3.51059892355227	3.30053828456963	3.07092440452044	3.15592903870056	3.66422182767287	3.55144438972258
ENSG00000067798	8.09413405225436	9.58823879740769	10.4543521730425	7.41951882901494	7.46246440950848	7.60198576161108
ENSG00000067829	42.245768042395	45.3012166509964	42.9083841861017	41.7098191816534	45.6425385584719	40.8330799984745
ENSG00000067836	5.37107549832745	6.64849432304935	5.80074429797563	6.49783850052257	6.78504483230987	5.94626058704013
ENSG00000067840	6.96802592312527	7.42338173342887	7.64581316044172	8.13913134751063	8.03781780105604	7.60242088287893
ENSG00000067900	10.2109943399542	10.7297018355053	10.5831155877599	11.467635453703	10.0767240459024	11.0093372843317
ENSG00000067955	23.8052713423161	21.2401824370304	20.7573827807802	21.3403851134172	21.6107245711061	19.2657363851361
ENSG00000067992	13.0178399687754	11.4844862091996	6.96540018127208	12.0603147226331	13.502391159062	11.3653411836084
ENSG00000068001	5.24025232110403	4.80048879621998	4.01080831134734	5.29264974623569	4.53219749348517	4.75651389818946
ENSG00000068024	3.75488373197469	4.56333877555285	4.30327337474008	4.62871443572272	4.17074652219685	4.84089406842632
ENSG00000068028	11.8002061498374	14.7848113024165	19.8014411349933	17.1259090593811	13.8275161951714	14.0400885598507
ENSG00000068078	2.91065752106021	3.25328003785951	3.49396735896158	3.13958114042178	3.28950680216415	3.07361845057258
ENSG00000068079	351.874603414849	291.28562409684	248.25776587072	281.278200245391	324.886858417733	266.381700525157
ENSG00000068097	9.47477818745745	11.6144225829398	11.4451211857527	11.2835689338454	9.81518030203773	11.4333161902804
ENSG00000068120	39.9170358579742	40.0605933099215	38.1917891123129	42.105996828994	41.3983389363262	39.1596633921645
ENSG00000068137	6.55924743574459	7.30004935885975	5.81267795924334	7.84271865021999	7.88448799317752	7.77035586563185
ENSG00000068305	6.72953131082276	6.48347732582909	5.61431170318299	6.4727650193552	6.4995450999339	6.73223605904246
ENSG00000068308	36.5454679981385	38.1904849648208	37.2874603947176	35.9827747636064	39.2270883000281	37.2627516209966
ENSG00000068323	51.7668685435747	49.8902407540224	50.9659746126456	55.1653889435281	52.2239069123924	53.9367157587314
ENSG00000068354	5.97876715221205	5.70178860312582	6.28698902215682	6.10175747184169	5.76144937590991	5.78362745131427
ENSG00000068366	50.6770995505897	47.3250011661512	28.788959980893	38.2383494757444	53.388325592477	41.4713665026649
ENSG00000068383	6.33165245329323	5.9244472771122	6.08139158256483	6.21141452400754	6.44231306513347	5.92748576361726
ENSG00000068394	22.5397339763781	22.5553742079999	22.6429758500299	23.1707385940783	21.9054818743138	21.5842136480963
